1df8,9.70
1dg9,2.74
1dhf,7.40
1dhi,7.26
1dhj,6.55
1dl7,6.49
1dmp,9.55
1dqx,11.05
1drf,7.44
1drj,7.40
1drk,6.82
1dud,4.82
1duv,11.80
1dy4,4.36
1e1v,4.92
1e1x,5.89
1e2k,4.94
1e2l,4.29
1e2n,4.51
1e2p,4.57
1e3v,4.34
1e4h,8.41
1e55,4.12
1e5a,7.64
1e66,9.89
1e96,5.22
1ecv,4.85
1eed,4.90
1efy,8.22
1egh,5.70
1eix,11.06
1ejn,5.62
1ela,6.35
1elb,7.15
1elc,6.66
1eld,6.70
1ele,6.85
1ent,6.96
1epo,7.96
1epp,7.16
1epq,8.19
1erb,7.05
1etr,7.41
1ets,8.22
1ett,5.89
1evh,3.22
1ex8,6.33
1ez9,5.10
1ezq,9.05
1f0r,7.66
1f0s,7.74
1f0t,6.00
1f0u,7.16
1f2o,1.91
1f2p,1.90
1f3e,6.70
1f3f,4.67
1f4e,2.96
1f4f,4.62
1f4g,6.48
1f4x,5.59
1f57,5.64
1f5k,3.74
1f5l,5.28
1f7b,4.60
1f8a,5.00
1f9g,1.28
1fao,7.37
1fbp,4.82
1fch,7.15
1fcx,7.19
1fcy,8.52
1fcz,9.22
1fd0,8.40
1fdq,7.27
1fh7,5.24
1fh8,6.89
1fh9,6.43
1fhd,6.82
1fjs,9.96
1fkb,9.70
1fkf,9.40
1fkg,8.00
1fkh,8.15
1fki,7.00
1fkn,8.80
1fkw,5.05
1fkx,2.22
1flm,9.37
1flr,7.00
1fm9,9.00
1fmo,8.64
1fpc,7.00
1fpu,7.43
1fq5,8.40
1fsa,7.08
1fv0,5.93
1fwu,3.70
1fwv,3.72
1fzj,8.10
1fzk,8.40
1fzm,7.70
1fzo,7.89
1fzq,7.62
1g1d,9.44
1g2k,7.96
1g2o,10.55
1g35,8.14
1g37,10.00
1g3b,5.74
1g3d,5.55
1g3e,5.38
1g45,8.64
1g46,8.89
1g48,8.41
1g4j,8.70
1g4o,8.25
1g52,9.54
1g53,9.04
1g54,8.82
1g7f,5.47
1g7g,6.60
1g7q,6.06
1g7v,6.40
1g98,5.70
1gaf,8.00
1gar,10.00
1gca,6.70
1gcz,5.13
1gdo,4.82
1ghv,4.35
1ghx,5.40
1ghy,8.10
1ghz,4.80
1gi2,5.44
1gi4,7.19
1gi5,5.60
1gi6,5.77
1gi7,4.51
1gi8,5.64
1gi9,5.96
1gj4,4.22
1gj5,5.26
1gj6,6.49
1gj7,8.05
1gj8,6.96
1gj9,7.96
1gja,5.42
1gjb,6.35
1gjc,8.10
1gjd,5.22
1gny,4.14
1gpk,5.37
1gpn,6.48
1gpy,4.70
1grp,3.72
1gu3,4.32
1gui,6.28
1gvu,9.00
1gvw,6.96
1gvx,7.22
1gyx,2.48
1gyy,3.64
1gz9,3.57
1gzc,3.28
1h0a,5.44
1h1h,5.22
1h1p,4.92
1h1s,8.22
1h22,9.10
1h23,8.35
1h4n,4.92
1h4w,4.66
1h6h,5.30
1hbv,6.37
1hew,6.00
1hfs,8.70
1hi3,4.19
1hi4,4.49
1hi5,4.04
1hih,8.05
1hii,7.28
1hiv,9.00
1hmr,6.55
1hms,6.37
1hmt,5.79
1hn2,6.00
1hos,8.55
1hp0,6.70
1hpo,9.22
1hps,9.22
1hpv,9.22
1hpx,9.30
1hsg,9.42
1hsh,8.61
1htf,8.09
1htg,9.68
1hvh,7.96
1hvi,10.92
1hvj,11.40
1hvk,10.96
1hvl,9.95
1hvr,9.51
1hvs,10.30
1hwr,8.33
1hxw,10.82
1hyo,4.07
1hyx,7.72
1i7z,6.40
1i80,6.41
1i9n,8.66
1i9p,8.41
1if7,10.52
1if8,9.64
1igb,6.40
1igj,10.00
1iih,2.89
1ik4,7.41
1ikt,3.40
1inc,9.33
1is0,7.00
1it6,8.39
1iup,2.54
1izh,7.70
1izi,6.59
1j01,6.47
1j14,4.49
1j16,3.84
1j17,5.22
1j4r,7.72
1jao,5.92
1jaq,4.48
1jcx,5.15
1jd5,6.62
1jet,7.25
1jeu,6.82
1jev,6.89
1jkx,4.70
1jlr,3.33
1jlx,5.55
1jmf,5.77
1jmg,6.07
1jmi,6.06
1jq8,6.00
1jq9,8.45
1jqd,5.16
1jqy,4.92
1jr0,4.92
1jwt,7.85
1jyq,8.70
1jzs,6.60
1k1i,6.58
1k1j,7.55
1k1l,6.90
1k1m,7.40
1k1n,6.82
1k21,8.38
1k22,8.40
1k4g,5.85
1k4h,5.11
1kav,5.82
1kc7,5.52
1kdk,9.05
1kel,7.28
1kf0,2.55
1kll,5.20
1koj,6.70
1kpm,5.80
1ksn,9.40
1kts,8.35
1kv1,5.94
1kyv,5.92
1kzk,10.39
1kzn,8.92
1l2s,4.59
1l7s,9.52
1l83,3.40
1l8b,6.85
1laf,7.85
1lag,6.30
1lah,7.52
1lbf,7.85
1lee,7.74
1lf2,7.52
1lgt,6.10
1lgw,4.00
1li2,4.04
1li3,4.25
1lkl,5.81
1loq,3.70
1lor,11.06
1los,7.19
1lox,5.52
1lrh,6.82
1lyb,11.42
1m0n,2.22
1m0o,2.31
1m0q,2.96
1m1b,4.66
1m21,6.52
1m48,5.09
1m4h,9.52
1m5j,3.52
1m6p,5.10
1m83,3.40
1mai,6.68
1mdq,5.10
1mem,7.94
1mes,7.70
1met,9.40
1meu,6.10
1mfa,5.04
1mfc,5.31
1mfd,5.31
1mfe,5.31
1mmp,6.07
1mmq,7.52
1mmr,5.40
1mnc,9.00
1moq,3.46
1mtr,8.40
1n4k,10.05
1nja,6.31
1njc,5.55
1njd,5.57
1nje,3.80
1nox,7.05
1ody,8.10
1ohr,8.70
1okl,6.03
1okn,8.64
1ork,8.81
1pbk,9.05
1pgp,5.70
1pip,5.00
1pme,9.40
1pot,5.49
1ppc,6.16
1pph,5.92
1ppi,5.01
1ppk,7.66
1ppl,8.55
1ppm,5.80
1pro,11.30
1pso,10.34
1qan,4.48
1qb1,6.77
1qb6,6.06
1qb9,7.44
1qbn,5.85
1qbo,7.74
1qbq,8.30
1qbr,10.57
1qbs,9.47
1qbt,10.62
1qbu,10.24
1qbv,5.39
1qca,5.27
1qf0,7.38
1qf1,7.32
1qf2,5.92
1qft,8.77
1qhc,7.57
1qi0,2.35
1qin,8.00
1qiw,7.74
1qjb,6.38
1qji,4.85
1qka,5.92
1qkb,7.35
1qpb,1.36
1qq9,2.06
1qsc,3.68
1rbo,10.55
1rbp,6.72
1rdi,2.06
1rdj,1.66
1rdm,2.24
1rdn,1.84
1rgk,4.31
1rgl,4.43
1rnb,4.10
1rnt,5.18
1rpj,6.48
1sbg,7.74
1siv,8.08
1sld,6.57
1sle,6.17
1slg,3.90
1sln,6.64
1sm3,4.62
1smf,6.92
1snc,6.70
1sre,3.85
1srg,5.30
1sri,6.08
1stc,8.10
1str,4.77
1sts,5.00
1swg,7.36
1swk,12.00
1swn,12.00
1swp,11.00
1swr,6.92
1tcw,6.02
1tcx,6.95
1tet,6.08
1thl,6.25
1tkb,6.10
1tlp,7.56
1tmn,7.47
1tmt,6.24
1tng,2.93
1tnh,3.37
1tni,4.00
1tnj,1.96
1tnk,1.49
1tnl,1.88
1tom,8.30
1trd,5.40
1tsl,6.15
1tsy,4.96
1uio,4.35
1upf,4.60
1usn,7.74
1uvt,7.64
1vfn,5.60
1vot,6.60
1vwf,5.54
1vwl,5.63
1vwn,5.82
1wdn,6.30
1wht,3.70
1xka,6.88
1xli,1.48
1xuf,7.05
1yda,6.55
1ydb,8.24
1ydd,7.07
1ydr,5.52
1yds,5.92
1ydt,7.32
1yei,7.46
1yej,7.46
1ylv,2.70
1zsb,0.60
2aac,2.22
2adm,5.70
2ak3,3.86
2amv,8.80
2ans,5.92
2bpv,7.67
2bpy,7.40
2bza,2.80
2cgr,7.27
2cht,5.52
2csn,4.41
2ctc,3.89
2drc,9.89
2dri,6.88
2er6,7.22
2er9,7.40
2fgi,7.34
2gbp,7.40
2gst,6.09
2h4n,8.70
2ifb,5.44
2izl,6.00
2jxr,7.05
2mas,4.52
2olb,5.54
2pcp,8.70
2pk4,4.32
2pri,2.91
2qwb,2.74
2qwc,3.55
2qwd,4.85
2qwe,7.48
2qwf,5.67
2qwg,8.40
2rkm,3.90
2rnt,3.78
2sim,3.42
2sns,6.70
2tmn,5.89
2tpi,4.31
2usn,6.51
2xim,2.28
2xis,5.82
2ypi,4.82
3aid,6.86
3amv,7.97
3cla,4.94
3cpa,4.00
3er3,7.10
3fx2,9.30
3gst,6.72
3jdw,3.60
3kiv,4.70
3mag,4.07
3mbp,6.80
3mct,4.07
3pcb,2.40
3pcc,3.62
3pce,2.00
3pcf,6.05
3pcg,2.30
3pch,5.40
3pcj,7.22
3pck,6.70
3pcn,3.66
3ptb,4.50
3std,11.11
3tmn,5.90
3tpi,4.30
456c,9.77
4apr,6.70
4cla,5.47
4dfr,8.62
4er1,6.62
4er2,9.30
4hvp,6.11
4mbp,5.64
4rsk,4.32
4std,10.33
4tim,2.16
4tln,3.72
4tmk,7.70
4tmn,10.17
4ts1,4.94
4xia,1.54
5a3h,4.57
5abp,6.64
5apr,7.77
5cna,2.00
5enl,3.80
5er1,6.02
5er2,6.57
5hvp,7.70
5icd,5.29
5p21,5.32
5sga,2.85
5std,10.49
5tln,6.37
5tmn,8.04
5tmp,7.47
5xia,2.60
6abp,5.64
6apr,7.77
6cpa,11.52
6enl,3.00
6rnt,2.37
6std,8.64
6tim,3.21
6tmn,5.05
7abp,5.54
7cpa,13.96
7est,7.60
7hvp,9.62
7kme,4.40
7tim,5.40
7upj,8.49
830c,9.28
8abp,4.00
8atc,7.57
8cpa,9.15
8gpb,3.30
8hvp,9.00
8icd,3.02
8xia,2.95
966c,9.89
9aat,8.22
9abp,8.00
9icd,3.90
