pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
6.4400,95.7119,1108.9874,8.4068,4.0386,13.4720,4.9482,42.7367,0.3142,0.0000,0.0000,0.0909,3pfp
4.0200,103.8791,1181.2975,2.9875,18.2298,2.2344,9.4319,48.3362,2.3833,0.0000,0.8085,0.1538,3po1
3.3500,44.9416,665.5667,5.2385,4.0617,5.2495,0.7261,12.1208,0.0000,0.0000,0.0000,0.3333,3pwk
5.3300,43.4188,529.7504,3.6999,0.0000,3.8122,1.9887,0.2216,0.0000,0.0000,0.0000,0.2500,3q1x
4.3100,122.5164,1914.1655,4.9368,18.5043,8.2244,63.2661,533.5276,6.7251,4.0214,1.1677,0.0290,3q5u
7.5700,133.1441,2017.8556,3.0070,49.3630,2.7238,9.4162,122.8936,1.1799,4.4853,0.0000,0.1250,3q6w
4.9700,94.2749,675.1515,4.0145,0.0000,3.3584,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,3qbc
8.7700,95.6325,1228.2743,2.2537,37.1783,0.8444,8.7025,61.5975,0.4753,0.0000,0.0000,0.2222,3qdd
4.1700,157.4679,2349.0264,5.9538,51.0296,9.1462,49.1896,330.8833,1.6223,0.0000,0.2559,0.0370,3qfd
6.3700,39.2976,879.7476,1.1717,46.2958,0.0000,12.7791,43.8524,7.3156,30.3461,0.0000,0.0667,3qlm
5.8200,74.9603,1146.0604,3.7988,43.7450,4.0681,9.4706,52.4539,2.5102,5.7310,2.0000,0.2000,3qqs
4.8200,57.6515,929.1102,3.3915,8.6759,5.7866,2.2972,22.6328,0.1384,0.0000,0.0438,0.1667,3vd4
4.0000,56.1023,930.2390,3.4100,10.8758,5.6924,2.4063,22.8983,0.2728,0.0000,0.0000,0.1667,3vd9
2.5200,73.4269,888.5551,8.7401,0.0000,7.9536,1.0410,4.2681,0.0000,0.0000,0.0000,0.2500,3vdb
8.2700,99.9310,1299.6493,4.2201,49.4419,4.1406,10.3619,109.8043,0.1404,7.7760,0.0000,0.1818,4djy
6.5200,69.9894,1352.6746,1.6299,26.3672,0.4330,5.3231,63.7251,0.7659,0.0000,0.0000,0.2500,4dko
5.7200,69.6223,1300.3497,0.9667,29.2844,0.6745,3.7005,58.8960,0.7965,0.0000,0.0000,0.2222,4dkp
6.6000,98.9791,1471.5308,1.2141,29.8164,1.3122,9.6886,87.1733,1.8102,0.0000,1.0000,0.2000,4dkq
6.5200,84.8226,1398.5503,1.8176,24.3791,2.4208,7.2986,85.8944,0.6237,0.0000,0.0000,0.2000,4dkr
4.9400,73.9491,1238.2506,2.4289,4.7413,3.4872,14.4353,97.4839,0.3095,0.0000,0.0000,0.1250,4dmw
7.2900,85.7705,868.2538,5.0102,4.2987,7.2682,3.7717,16.8859,0.0001,0.0000,0.0000,0.2222,4do4
5.8300,67.8013,660.1294,4.1536,0.0000,6.9605,0.2986,3.5931,0.0000,0.0000,0.0000,0.2500,4do5
5.3700,87.4225,1222.1342,6.4686,11.7881,10.6991,7.4573,54.2222,0.2305,0.0000,0.0000,0.1429,3qt6
4.1300,109.3221,1422.7081,2.3958,48.7471,2.6687,19.8685,114.7612,0.6259,2.1691,0.3601,0.1333,3qto
4.6500,105.5616,1451.7217,2.7537,49.7520,2.5106,20.0083,114.5811,0.4197,2.4735,0.2892,0.1333,3qtv
6.4500,95.3485,1719.7437,6.4036,24.0230,9.0559,18.2246,185.9178,0.9988,0.0000,0.0000,0.0541,3qw5
4.2600,94.7324,1402.2804,2.5099,49.8258,2.1625,22.3574,121.5018,0.9161,2.8216,0.3814,0.1333,3qwc
4.2000,114.3364,1495.8081,2.8208,54.0893,2.5887,21.0272,120.5956,0.4349,1.7819,0.4346,0.1333,3qx5
4.8400,66.6414,1309.9701,3.6099,33.3712,2.9206,48.3899,384.9027,7.5104,20.8248,1.0000,0.0606,3r0y
4.7200,101.3801,1459.2749,4.6950,46.9713,2.8431,7.7822,48.2207,2.3204,0.0000,0.0000,0.2500,3r6c
8.3600,135.9166,2010.0522,3.6695,43.8116,2.7718,11.5117,166.6559,0.4067,1.7427,0.0000,0.1250,3r7o
4.8200,59.1645,760.2792,1.4770,15.4044,1.5860,2.7189,15.1581,0.9250,0.0000,1.0000,0.2222,3r88
9.4300,80.0592,1034.8081,10.3140,5.2737,8.6226,6.7738,24.0027,0.8091,0.0000,0.0000,0.1429,3rbu
7.4000,61.1463,1224.4000,1.6674,8.7807,1.2315,8.4414,55.5709,0.1389,0.0000,0.0000,0.2222,3re4
4.5500,106.7730,1015.3562,5.4972,14.6716,4.8637,1.2853,10.7113,0.0000,0.0000,0.0000,0.3333,3rr4
8.8000,192.8166,2741.2668,11.4152,47.7013,7.2780,30.7824,241.3391,1.4263,13.8868,0.9098,0.0303,3rt4
4.9200,68.9655,1035.6271,0.6757,29.5783,1.8207,10.7957,50.0800,2.2407,2.4409,0.0000,0.1667,3rv8
8.6000,112.4634,1990.0039,4.6014,49.6544,4.8800,23.9077,215.2988,0.7388,0.2782,0.0000,0.0714,3s43
8.4900,113.7046,1959.1702,5.0287,57.3763,4.9690,29.2169,210.7234,2.3967,0.7144,0.0000,0.0714,3s45
9.6400,113.0650,2051.0254,9.2483,45.5553,6.1620,32.2925,235.0386,0.9634,6.1055,0.0000,0.0714,3s54
9.6200,144.6672,2396.6812,4.8198,80.3092,4.5415,40.6003,363.3683,1.5342,7.0313,0.5212,0.0690,3s56
7.4100,72.2265,671.8966,5.2195,0.0000,8.2233,0.1999,3.6456,0.0000,0.0000,0.0000,0.2500,3s5y
7.3500,106.6011,1131.0117,4.0171,22.8991,6.6692,10.7189,74.5132,0.9304,0.0000,0.0000,0.1333,3s6t
7.3000,62.3236,1030.7689,3.2629,26.9391,1.7874,6.1134,58.6038,0.6649,0.0000,0.4325,0.1538,3s8x
6.8200,59.1636,1197.3751,2.7879,22.4880,2.3034,8.9433,70.2791,1.0526,2.5924,0.0000,0.1538,3s9t
7.5900,75.4538,1083.4102,3.6286,36.3820,1.8714,3.0170,57.5392,0.0000,0.8904,0.0000,0.1053,3sap
6.5700,66.6480,1193.9983,2.6627,29.4830,1.6821,10.0457,80.0889,1.7479,0.2593,0.0000,0.1333,3sax
7.2800,60.0573,997.4764,3.0815,32.1813,1.9350,4.5033,56.4859,0.2241,0.0000,0.0000,0.1538,3sbh
7.9200,59.2604,957.0643,2.3534,26.6591,1.7874,4.3936,47.4245,0.2776,0.0000,0.0000,0.1538,3sbi
6.0600,43.4530,792.8580,4.8012,2.3060,1.0000,5.5335,33.4251,0.1089,0.0000,0.0000,0.2222,3sfg
5.5900,88.5197,1360.3434,2.4225,48.3212,2.3551,20.7160,113.5577,0.8672,3.2982,0.3902,0.1333,3sha
5.7200,101.9796,1403.4037,3.2534,50.1528,2.4555,17.4567,110.5419,0.5697,1.0875,0.2762,0.1333,3shc
4.1600,87.3830,1354.8009,2.5963,52.3791,2.4856,18.3772,105.5999,0.4869,3.3737,0.4734,0.1333,3si3
3.8800,93.2731,1395.5132,1.9581,51.8307,2.2887,21.5789,114.8085,0.5146,2.3041,0.4264,0.1333,3si4
3.8600,44.2375,1017.7181,0.4526,62.9209,0.0000,30.7321,232.4146,1.6193,17.9487,0.0000,0.0769,3spf
6.7900,143.2123,1885.9778,4.4334,58.8834,5.4201,15.3440,287.6256,2.1998,1.0640,0.3218,0.1111,3su0
6.6800,145.1896,1899.3044,4.3972,55.0985,5.4088,17.3767,296.4984,1.9774,1.8330,0.2794,0.1111,3su1
4.3500,153.0202,1932.1533,4.0166,56.1947,5.3742,14.6368,279.6422,1.9846,0.2417,0.2993,0.1111,3su2
9.1300,146.9914,1917.3999,3.8724,54.6547,5.1144,22.6528,195.5582,1.9012,1.7642,0.5686,0.1250,3su3
6.2600,147.8044,1948.1321,4.6927,56.9423,5.0995,19.9836,202.6611,2.5452,1.0682,0.6975,0.1250,3su4
5.5800,137.6720,1896.0830,4.1241,50.2743,5.1634,22.9279,195.6218,2.0207,2.0322,0.5282,0.1250,3su5
6.0200,153.3024,1974.5703,4.0026,54.2413,5.1543,22.4411,194.2359,1.9929,1.6345,0.6260,0.1250,3su6
9.0800,171.1225,2047.4399,9.5340,61.0718,7.4910,23.4106,218.9977,2.3595,1.4516,0.8051,0.1111,3sue
7.5600,147.9921,2000.8799,5.1843,52.5661,6.0186,23.4465,218.2889,3.1070,0.6680,0.6640,0.1111,3suf
6.2100,143.2064,1987.0126,6.2207,51.5565,4.4442,19.2135,209.4716,2.8129,1.9835,0.8284,0.1111,3sug
4.1500,0.8702,148.5136,0.0000,0.7997,0.0000,19.2135,209.4716,2.8129,1.9835,0.8284,0.1111,3sur
4.1500,96.8092,952.7678,5.2551,15.0049,5.8299,0.3176,5.7823,0.0000,0.0000,0.0000,0.2857,3sus
7.8500,140.7448,1240.0032,8.2318,31.2812,8.4884,11.3076,81.3015,1.6846,0.0000,0.0000,0.1176,3sut
8.5200,136.9838,1251.9014,8.3317,31.0073,7.8196,11.3326,82.0427,1.3413,0.0000,0.0000,0.1176,3suu
4.5500,77.6880,892.8135,4.3545,15.9158,5.4351,3.3592,15.6042,0.5227,0.0000,0.0000,0.2222,3suv
4.7000,92.1058,963.4667,3.9926,20.5886,5.5241,2.4654,17.2225,0.4109,0.0000,0.0000,0.2857,3suw
4.1900,96.0544,1369.8889,2.1085,48.9120,2.5172,20.5345,107.3961,0.5252,2.5620,0.3405,0.1333,3sv2
8.6000,101.5901,1577.2788,2.4040,58.8458,1.4731,6.7784,76.7152,0.4197,4.6957,0.0000,0.1818,3sxf
4.5700,103.2239,1436.4064,5.1408,2.4161,9.2731,9.2758,64.1278,0.6570,0.0000,0.1666,0.1538,3sym
5.1000,98.8054,1310.0128,5.0864,2.2915,9.8778,5.4272,50.9775,0.1340,0.0000,0.0000,0.2000,3syr
3.0400,60.0586,932.6871,3.9315,8.3836,6.3858,2.2887,22.3489,0.1382,0.0000,0.2617,0.1667,3t08
3.8000,80.4141,896.8136,8.1957,0.0000,8.3015,1.0797,4.0688,0.0008,0.0000,0.0399,0.2500,3t09
4.3000,55.2836,924.4944,3.4036,9.4255,6.0218,2.3536,22.3232,0.2212,0.0000,0.0056,0.1667,3t0b
2.3700,78.8576,885.3733,7.3938,0.0000,7.8450,1.0660,4.1249,0.0015,0.0000,0.0561,0.2500,3t0d
8.0000,133.7741,1757.3942,1.8551,166.5910,1.1393,5.6288,94.6164,1.6141,11.9604,0.0000,0.1111,3t0x
3.6600,69.2432,879.1779,7.1776,0.0000,7.6171,1.0903,4.1469,0.0000,0.0000,0.0030,0.2500,3t2q
10.2300,118.6150,2027.4485,3.8701,42.5748,5.7509,35.1108,235.7938,0.9604,6.6588,0.0000,0.0714,3t3c
8.6000,106.3216,1716.5713,3.8818,48.7673,2.3764,7.4242,102.3838,0.4858,2.8723,0.0000,0.1818,3t3u
6.3600,132.0172,2389.6614,11.0805,49.6503,8.8679,44.6917,291.2592,3.3276,1.4152,0.0000,0.0625,3t6b
5.0800,47.3275,695.1572,2.4405,0.0000,4.5907,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,3tb6
6.3000,90.5227,1643.8489,9.9835,0.0000,7.4477,24.9909,150.2180,1.9502,0.0000,1.3206,0.0952,3tei
4.7000,180.5130,2758.8684,7.1316,47.1158,11.0326,42.4070,439.1565,4.2705,2.9739,1.4061,0.0260,3tg5
5.3800,158.4396,1507.6371,7.0806,0.0000,8.8874,10.4951,102.0320,0.0206,0.0000,0.0000,0.1176,3tif
5.2700,118.9392,2067.7571,7.1599,53.0531,5.8206,36.0019,232.5658,1.3861,6.3637,0.0000,0.0714,3tkw
8.5200,60.1154,473.7075,2.7264,31.9167,3.4680,0.0035,1.8833,0.0000,0.0000,0.0000,0.2000,3ttm
7.8400,86.7473,790.6432,4.6275,38.0649,3.4520,0.0656,11.9229,0.0000,0.4235,0.0000,0.1111,3ttn
3.9200,36.8539,532.6608,0.9090,21.2817,1.2106,1.1254,2.4131,1.1974,0.0000,1.0000,0.4000,3twp
5.4400,113.9423,1439.0956,3.6402,0.0000,6.0604,3.6780,47.3693,0.1817,0.0000,0.0000,0.3333,3u10
7.1100,96.2022,1551.9530,6.0062,56.6006,2.3622,6.6481,82.5372,0.2475,0.0000,0.0000,0.2000,3u15
9.0000,136.1908,2243.7498,4.9262,84.0167,1.9813,15.3701,141.4367,1.9227,8.4858,0.9637,0.1250,3u6h
7.0700,108.7428,1495.6141,7.0901,29.0993,8.7529,21.5727,157.6424,1.5325,1.3316,0.0000,0.0952,3u7k
7.2800,91.4378,1446.4379,6.3368,26.8404,8.8316,18.9364,145.1326,1.2201,1.3794,0.0000,0.1053,3u7l
7.4500,108.7029,1409.3364,6.9561,28.7773,4.8971,15.4874,115.9502,2.2658,4.6770,0.0000,0.0800,3u7m
7.9500,108.1614,1394.1782,9.2062,21.0873,7.1348,17.1474,107.5382,2.8245,4.8856,0.0000,0.0800,3u7n
8.4300,108.3294,2045.1141,4.6245,42.5630,6.1554,34.5559,228.6516,1.1549,6.3696,0.0000,0.0714,3u7s
4.4400,116.9211,1529.0223,5.0313,2.8989,9.0821,5.1405,75.9178,0.0000,0.0000,0.0000,0.1000,3u81
4.6200,35.7480,521.2465,2.6353,24.6227,0.7330,3.1317,56.2969,0.0000,7.9309,0.0000,0.0769,3u90
4.3800,53.7511,763.1714,2.3273,47.6824,1.4132,0.7350,16.1276,0.0000,2.1858,0.0000,0.1111,3u9q
5.5400,102.9125,1713.4666,2.8764,63.9830,2.2732,28.2641,217.8298,1.3639,3.4828,0.0000,0.1000,3ubd
6.0000,86.0887,822.6508,7.0010,8.8981,2.5781,0.7560,18.4633,1.0050,0.0000,0.0000,0.2857,3ucj
7.1000,129.3088,1715.6815,1.8534,60.9694,1.3502,6.8309,89.7548,0.3871,2.9789,0.0000,0.1250,3udd
2.8500,57.7026,781.9296,2.8337,39.1537,3.4710,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3udh
5.2400,37.5648,765.8167,0.6417,76.1827,0.0000,0.5324,19.9003,0.0000,2.4552,0.0000,0.0909,3ueu
5.8900,46.6901,816.4697,1.0124,89.2648,0.8294,2.8599,25.7410,0.0000,4.2644,0.0000,0.0769,3uev
6.3100,49.9248,868.7796,1.2083,84.4246,0.7031,0.7844,30.4250,0.0000,5.4707,0.0000,0.0667,3uew
6.9200,55.2713,1017.7612,0.7531,102.2329,0.0000,2.6758,37.5792,0.0000,7.4686,0.0000,0.0588,3uex
8.2500,72.8845,1274.7042,2.3922,26.2098,1.0000,7.0677,100.3967,0.4480,3.1824,0.0000,0.1111,3ug2
4.6300,64.4743,729.9586,4.3919,0.0000,7.1339,1.9879,12.0219,0.3464,0.0000,0.0000,0.2000,3uj9
5.1000,119.6488,1749.3765,4.9263,2.3872,7.7058,8.0521,81.5287,0.0135,0.0000,0.0000,0.1000,3ujb
4.5900,64.0881,706.4590,4.5083,0.0000,6.9347,2.0101,11.9097,0.3283,0.0000,0.0000,0.2000,3ujc
4.6900,65.1984,718.5664,4.4947,0.0000,7.1895,2.0465,11.9840,0.4334,0.0000,0.0000,0.2000,3ujd
6.5200,98.9535,1512.3868,4.7058,53.7068,4.8760,12.0725,148.1102,1.1383,12.2725,0.0000,0.1429,3uo4
7.3100,96.1502,1434.7402,2.8206,46.0934,3.7961,12.5716,128.3326,1.6544,10.8899,0.0000,0.1429,3uod
7.4000,99.8472,1490.3873,3.1741,44.6120,3.8811,14.0367,139.4141,1.2776,9.7640,0.0000,0.1250,3up2
5.3000,102.4757,1557.2153,6.2371,29.2908,10.2457,61.3928,496.6451,3.5312,3.1725,3.1067,0.0392,3upv
9.0000,130.2822,2532.1294,3.9428,44.9425,5.2505,60.4994,456.8376,2.5675,11.6407,1.2759,0.0339,3uri
10.9200,166.8791,2048.2839,3.8048,48.6693,4.6908,38.2640,309.4795,0.9161,3.6356,0.1679,0.0690,3utu
5.2000,49.1018,646.1481,0.9961,39.2464,1.3037,0.6663,5.9217,0.7116,0.0000,1.0000,0.4000,3uu1
4.5100,83.7450,964.6366,5.9992,0.0000,10.1037,0.9197,7.5600,0.4965,0.0000,1.0000,0.2500,3uug
7.9600,62.2894,1038.4451,1.0445,38.0581,1.3843,6.4599,53.6903,0.2926,0.0000,0.0000,0.3333,3uuo
4.3400,80.6303,1470.6837,2.2963,41.2857,3.1083,30.6750,318.6110,1.7015,1.7277,0.0000,0.0370,3uvx
7.7700,112.7408,1255.2018,4.0069,38.4027,5.6539,21.5169,185.2896,1.2771,0.2282,0.0000,0.1111,3uw4
7.8500,113.6685,1228.9279,3.5229,44.5436,4.6743,16.6226,190.9284,1.9165,0.2038,0.0000,0.1111,3uw5
4.4100,71.8263,671.7906,3.4662,37.7723,1.8501,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uxd
4.9300,49.6006,683.9875,4.5286,34.0350,5.9096,1.4832,5.5521,0.0000,0.0000,0.0000,0.4000,3uxk
5.5700,49.5486,679.2045,5.4398,33.6134,5.4915,0.7773,5.7762,0.0000,0.0000,0.0000,0.3333,3uxl
7.2200,73.6502,685.3611,3.2154,34.6186,0.3046,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uz5
5.5500,61.3098,558.1577,1.9949,35.7980,1.3479,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uzj
6.4300,124.7549,1462.0699,6.7434,0.0000,10.9149,23.0415,208.4297,0.2206,0.0000,0.1187,0.0870,3v3l
6.6000,113.0905,1337.5339,18.4137,27.4228,3.1811,25.3543,129.7326,3.1602,10.5587,0.0000,0.0714,3v3q
8.5500,122.7306,1995.1929,3.3693,90.2830,1.7042,7.2515,102.0792,0.3562,5.1894,0.0000,0.1538,3v51
8.9600,86.6418,1507.1522,2.9243,34.8814,2.4789,7.3999,91.6075,0.4539,2.3512,0.0000,0.1818,3v5p
8.2200,101.8179,1750.2515,4.3838,53.0861,1.3232,13.8298,121.3528,0.9499,3.4711,0.0000,0.1176,3v5t
5.5400,146.3425,1598.4689,7.2638,129.1521,3.5753,6.7336,52.5641,1.2361,13.5497,0.0000,0.2500,3v78
7.2100,107.0861,1359.6731,3.5564,20.5567,3.9516,10.3870,116.5859,0.3966,10.9993,0.0000,0.1333,3v7t
8.5700,62.7468,1091.2585,3.0135,39.1549,1.7540,6.3896,58.8307,0.0702,1.1778,0.0000,0.1176,3v7x
8.0700,68.4024,1032.6017,4.7636,42.1002,1.9385,1.0974,19.7427,0.0000,0.0000,0.0000,0.2857,3vbd
4.9600,79.1348,1085.2623,3.4607,29.4464,3.4195,6.1632,35.8772,1.8872,1.9866,1.0000,0.1818,3veh
9.3400,133.4754,2227.3535,4.7965,51.9857,4.6148,34.0863,283.9690,0.7908,5.5085,0.0000,0.0690,3vf5
9.1000,134.9589,2256.1902,5.8142,58.7143,5.7704,30.7354,285.9800,1.0144,3.9657,0.0000,0.0690,3vf7
9.1900,117.5439,2203.6235,6.3073,52.4991,5.1814,32.2329,283.7610,1.2166,4.9683,0.0000,0.0690,3vfa
9.0400,123.2602,2246.2046,5.3562,58.2909,5.6061,29.9793,281.7207,0.8114,4.0653,0.0000,0.0690,3vfb
6.2400,56.8681,707.0480,4.1843,19.5216,4.7096,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vh9
7.4000,73.7433,1333.1211,0.9027,42.8961,0.9107,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vha
8.8900,81.3503,1419.4199,1.7232,49.1104,1.7316,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vhc
9.2800,75.0594,1350.6931,1.9039,50.8211,1.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vhd
4.6000,80.8206,1375.6382,1.3259,66.6230,0.7613,5.0040,62.1796,0.0000,0.1126,0.0000,0.1538,3vhk
6.0200,80.5784,980.5124,3.8630,3.1392,5.8372,9.5339,70.4485,0.8371,0.0000,1.0379,0.1176,3zq9
5.1200,118.9606,1670.7059,3.0241,33.1027,4.2503,40.1835,351.7656,3.3460,27.1644,1.0000,0.0714,3zso
4.9600,110.0411,1535.6079,3.1924,31.6699,4.8261,41.2062,307.0696,2.8326,22.5094,1.0000,0.0714,3zsq
3.2800,92.6819,1384.9982,3.5938,32.7901,4.8637,28.1965,237.9466,3.4263,15.3596,1.0000,0.0909,3zsx
3.2300,89.9887,1326.5267,4.0137,27.0421,5.2785,25.1282,196.7447,2.7334,9.4808,1.0000,0.1111,3zsy
