pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
2.3500,71.6652,998.3365,4.2732,0.0000,8.2245,9.9066,77.0567,1.1962,0.0000,1.8592,0.1111,1qi0
2.3500,39.8177,634.5389,0.5981,16.9395,1.5326,9.6243,18.9034,0.2585,0.0000,0.0000,0.2857,3gtc
2.3600,49.0252,747.5392,2.2612,1.2380,5.9422,2.5348,19.1438,0.0432,0.0000,0.0000,0.3333,3g2z
2.3700,66.3977,840.2545,1.4841,0.0000,3.6891,9.4441,82.9528,0.0452,0.0000,0.0000,0.1538,6rnt
2.3800,181.9555,2383.9102,10.7375,45.1256,10.7955,19.3157,179.8022,2.3433,3.8089,0.0000,0.0714,3f6e
2.4400,37.8211,294.9161,0.2497,0.0000,0.6606,1.9174,0.6550,0.0037,0.0000,0.0000,0.2857,1oba
2.4400,64.0406,890.2882,1.4820,0.0000,3.8473,3.8043,30.5255,0.0000,0.0000,0.0000,0.2857,2i2b
2.4700,41.2728,510.6505,2.1585,13.9286,4.8855,3.9510,1.7730,0.1157,0.0000,0.0000,0.3333,1tok
2.4700,42.9731,614.8635,0.6089,4.6036,1.2978,1.5446,8.0404,0.0000,1.3033,0.0000,0.2222,1utl
2.4800,62.0023,460.6306,1.0031,43.7685,1.9739,0.4633,2.4420,0.0000,0.0000,0.0000,0.5000,1gyx
2.5000,58.3638,764.7539,1.0619,30.9462,1.9042,2.1851,11.5027,0.0007,0.0000,0.0000,0.2500,1ai4
2.5100,64.5011,877.2226,1.5954,14.0998,2.9827,5.3971,39.3308,0.4788,1.0573,0.0000,0.2500,3g30
2.5200,104.8388,1600.3677,3.7885,0.0000,7.6072,21.3255,136.3073,0.9964,0.0000,0.2209,0.1250,3bf1
2.5200,44.4589,667.7932,1.0147,4.0090,2.5273,4.6313,18.2783,0.1230,1.0000,0.5010,0.3333,3gr2
2.5400,148.5075,2578.0520,7.4072,8.9810,13.0291,52.1528,345.4887,1.7448,2.0000,2.1029,0.0476,2qv4
2.5500,106.4540,1387.7739,3.2448,0.0000,4.9880,16.5618,138.4102,0.2651,0.0000,0.0000,0.0952,1kf0
2.5700,60.0659,1232.7408,2.8275,0.0000,6.8112,12.9118,78.3877,1.2853,0.0000,2.4088,0.1111,1gwv
2.5700,45.5996,663.3122,0.7233,3.0604,1.5531,0.8072,8.3160,0.0000,0.0000,0.0000,0.2857,3kgp
2.5900,76.9692,980.1715,1.8020,24.9615,2.9097,7.5758,27.0942,0.1734,1.6039,0.0000,0.2857,3gvb
2.6000,56.5523,379.9915,1.1328,21.1517,2.1332,2.0435,15.0336,0.0013,0.0000,0.0000,0.1333,2r5a
2.6300,57.4462,809.2798,0.5280,40.9360,0.0000,4.4001,17.1911,0.0042,0.0000,0.0000,0.2500,1ajn
2.6600,111.1934,1702.5822,3.8859,0.0000,7.8306,19.0858,147.8111,1.0965,0.0000,0.4291,0.1000,3a1e
2.6800,79.0843,838.6340,4.0177,0.0000,10.3486,4.6801,20.3110,0.0000,0.0000,0.0000,0.1818,1o8b
2.6900,54.0786,767.5439,1.7488,0.6091,4.7212,5.8162,41.2245,0.2695,0.0000,0.6796,0.2222,3elc
2.7000,52.9156,1059.6389,2.4541,0.0000,6.9753,15.3537,45.1650,0.5909,0.0000,0.9511,0.1250,2fzc
2.7000,34.8569,504.5096,0.7101,21.5305,1.9204,0.7410,6.0635,0.0000,0.0000,0.0000,0.2500,3bra
2.7000,38.9921,864.1963,1.2266,23.9256,3.0332,7.1906,24.2105,0.2963,1.3515,0.0000,0.3333,3gsg
2.7200,46.7950,537.5145,1.1202,5.5611,2.2535,0.5060,9.0784,0.0000,0.0000,0.0000,0.1818,1pfu
2.7200,43.9796,531.9511,1.3468,4.4043,3.5493,0.3185,6.4871,0.0000,0.0000,0.0000,0.2500,2rkd
2.7400,63.5745,1041.2218,3.4408,7.1595,8.0941,14.4928,62.5617,0.4632,0.0000,1.7259,0.1176,2qwb
2.7400,52.1641,428.6703,1.9221,16.2683,2.4955,2.4052,15.5303,0.0000,0.0000,0.0000,0.1333,2vyt
2.7500,47.0371,461.6956,1.5696,6.8721,3.8296,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1rql
2.7700,59.6775,783.4377,3.1643,0.0000,9.2264,2.0901,22.2947,0.0467,0.0000,0.3087,0.1429,2bet
2.8000,48.4826,541.1109,1.0052,5.5787,2.5351,0.4389,1.0266,0.0000,0.0000,0.0000,0.4000,2bza
2.8100,53.4558,958.4583,1.8500,2.2773,3.0197,11.0425,69.8717,0.2171,0.0000,0.0984,0.1538,3djx
2.8900,66.6802,808.1422,0.4480,51.4274,0.0000,5.8819,87.1351,0.0063,9.2354,0.0000,0.1111,1cet
2.8900,57.7921,725.9754,1.6409,0.0000,4.3491,4.0203,11.0978,0.0581,0.0000,0.1938,0.1818,1iih
2.8900,24.8746,368.7635,1.0867,21.9975,3.1530,0.0260,0.8113,0.0000,0.0000,0.0000,0.3333,1ugp
2.8900,26.5507,553.1280,0.5048,29.7520,0.9415,7.5720,22.2012,0.2883,2.8434,0.0000,0.3333,3g31
2.9000,84.5346,1195.0435,2.9764,9.3293,7.3084,11.4551,54.6636,0.9390,0.0000,2.7049,0.0625,3c2u
2.9200,67.1145,904.3089,3.7213,2.8199,8.5089,11.0734,12.1362,1.1325,0.0000,1.6386,0.1538,2fw6
2.9200,71.3025,906.8604,3.9462,3.3510,8.7485,11.5629,11.9904,1.2641,0.0000,1.7180,0.1538,2fwp
2.9300,40.8678,539.0571,1.0098,4.2657,2.3080,0.2900,1.2675,0.0000,0.0000,0.0000,0.4000,1tng
2.9600,47.8533,882.3533,0.7126,48.2464,1.2295,7.2667,40.1832,0.0623,0.9176,0.0000,0.2500,1f4e
2.9600,30.8450,409.3071,1.2700,2.3345,2.5709,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2br6
2.9600,61.9519,958.2817,1.9849,0.3156,4.8352,5.8189,33.4980,0.6171,0.0000,0.0000,0.3333,3g34
2.9600,55.9678,787.2278,0.6911,15.4878,0.5658,0.5147,3.4859,0.0000,0.0000,0.0000,0.5000,3imc
2.9700,123.2754,2328.4265,1.9152,82.8569,0.3881,20.2463,199.7168,1.0981,1.8380,0.9122,0.1176,2hw2
2.9800,62.2965,1237.8531,2.5571,0.0000,5.4990,27.4386,163.0012,1.5528,0.0000,3.4641,0.0741,3ckb
2.9800,68.8838,1062.6005,3.4504,2.3194,6.2943,22.8034,114.8271,0.4688,0.0000,0.1631,0.1250,3djq
3.0000,91.9827,1006.0381,8.0753,1.3604,10.8411,5.4258,15.6301,1.4803,0.0000,0.9622,0.1333,1ecq
3.0000,47.8586,528.7372,2.4137,0.2093,5.7871,1.2748,4.9854,0.0000,0.0000,0.0000,0.1667,1hqg
3.0000,60.3719,590.1992,1.9317,0.0000,4.7735,2.7734,7.3549,0.0000,0.0000,0.0000,0.2000,1ws4
3.0000,25.8158,471.0384,0.7036,10.7523,1.6126,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,2q8h
3.0000,37.4164,527.2965,1.3840,0.0000,4.4443,0.3755,5.9147,0.0000,0.0000,0.0000,0.2500,2rka
3.0000,67.2182,521.7751,4.6303,0.0000,8.8242,0.2429,0.3221,0.4741,0.0000,0.9836,0.2500,2v3u
3.0000,61.9978,789.8417,1.6885,28.1002,1.2704,0.5005,8.3291,0.0000,0.0000,0.0000,0.5000,3ime
3.0100,47.6791,521.4535,0.9076,6.9843,2.2584,0.8676,4.3197,0.0000,0.0000,0.0000,0.2857,1utm
3.0300,51.0362,701.8113,2.8660,0.0000,5.6471,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1ogd
3.0300,60.3961,578.5232,2.3183,0.0000,5.4002,1.7210,7.8675,0.0000,0.0000,0.0000,0.2000,1ws5
3.0300,41.5546,468.9953,0.3223,0.0000,0.8073,0.4034,0.9726,0.0000,0.0000,0.0000,0.2857,2ha3
3.0500,88.5363,882.4418,5.3522,0.0000,10.5689,6.5118,23.9721,0.4530,0.0000,1.1426,0.1250,1uj5
3.0500,73.7873,765.0922,4.9982,0.0000,10.2166,5.6184,26.1365,0.3341,0.0000,1.1549,0.1176,1uj6
3.0800,72.4170,588.7484,4.4324,19.8334,6.4525,0.9715,0.4522,0.0000,0.0000,0.0000,0.4000,1y1z
3.1000,86.8894,1026.7246,8.3465,0.0000,13.8590,6.6884,15.6834,0.1781,0.0000,0.7901,0.1429,1ec9
3.1000,37.4421,725.2240,0.3107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1pu7
3.1000,37.7722,745.1333,0.5182,0.0000,0.4066,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1pu8
3.1000,149.0324,2522.9985,5.5694,4.9262,10.0413,45.4756,334.3315,2.4949,1.9547,4.5876,0.0476,3baj
3.1000,39.3306,501.0130,0.9310,35.1744,1.8887,1.6583,9.3253,0.0000,1.4549,0.0000,0.2500,3buf
3.1100,64.8959,698.9838,1.8870,8.5014,4.5633,4.5808,6.2397,0.2946,0.0000,0.0000,0.3333,3c2r
3.1300,54.2355,776.4805,2.4724,3.1923,5.3670,4.5169,17.4412,0.3983,0.0000,0.9616,0.2000,1ax0
3.1500,73.8005,913.5443,4.2844,0.0000,7.7775,2.3023,3.4316,0.5782,0.0000,1.0000,0.2500,1e6q
3.1800,77.3954,953.8956,1.9346,1.2906,4.3329,8.7588,74.8924,0.0000,0.0000,0.0000,0.0909,1lbk
3.1800,173.4861,2316.4714,7.9034,15.3945,14.7915,37.2408,275.0956,1.4388,0.0000,2.5595,0.0667,1ro7
3.1800,43.3734,597.5570,0.6679,30.4901,1.9911,0.8960,11.5822,0.0000,1.6768,0.0000,0.2000,3bug
3.2000,46.4359,645.2981,2.4325,0.0000,5.5362,0.7946,3.0757,0.3655,0.0000,0.8636,0.2222,1axz
3.2100,95.0267,1261.0238,3.1897,0.0000,5.9785,15.4988,97.0437,0.3027,0.0000,0.8012,0.1176,1s5z
3.2200,113.3228,1350.4219,4.2171,16.2712,5.0032,4.8860,58.4081,0.1236,0.0000,0.0000,0.1818,1br6
3.2200,71.7407,848.1613,4.8537,0.0000,8.7948,1.5431,9.0316,0.2063,0.0000,0.8319,0.1818,1e6s
3.2200,28.9840,294.9727,0.7390,0.0000,2.0910,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1ew9
3.2200,123.3017,2098.6157,4.6013,6.7662,9.1784,32.9469,217.4589,1.5345,1.6669,3.6653,0.0606,1k1y
3.2200,51.9103,639.8731,2.3482,40.5725,4.7871,3.6094,9.8423,0.2080,1.4894,0.0000,0.2500,1tog
3.2200,65.6412,964.0688,2.8104,6.1618,4.0188,10.0715,26.2128,0.5815,0.0000,1.2898,0.1667,1zc9
3.2200,26.7963,576.8023,1.5490,0.0000,4.0561,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,2ri9
3.2300,59.0719,922.7646,2.4642,10.9952,5.6307,1.9775,22.4116,0.2333,0.0000,0.6443,0.1667,1px4
3.2500,60.8259,593.5073,2.3069,3.5920,4.4151,0.2781,2.6989,0.0000,0.0000,0.0000,0.4000,1v2j
3.2600,46.6639,769.9881,1.4667,34.1654,1.8640,2.2602,2.8324,0.2614,5.2469,0.0000,0.2500,5yas
3.2700,105.7211,1655.1007,3.0461,3.7085,6.0347,10.3919,71.5051,0.0209,0.0000,0.0000,0.0952,3ioe
3.2800,71.3198,880.8206,0.8956,12.6527,1.5170,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1bcu
3.2800,103.0480,1158.5428,4.7362,5.9842,8.2403,9.7484,66.4373,0.9961,0.0000,0.9013,0.1429,3d52
3.3000,35.7944,340.3997,0.8065,21.5696,2.0587,0.1704,0.6493,0.0000,0.0000,0.0000,0.2857,1d7j
3.3000,46.5771,832.6813,1.6389,0.0000,4.8180,0.7700,21.1966,0.0000,0.0000,0.0000,0.2000,1phw
3.3000,61.9049,666.2623,2.8587,0.0000,7.1412,3.0010,7.9456,0.0000,0.0000,0.0000,0.2222,1tpw
3.3100,70.6145,1140.4790,0.7416,42.3373,0.7627,10.3202,63.7579,0.2580,8.3178,0.4338,0.1667,1pzp
3.3200,79.5961,1073.3311,1.9525,51.9381,1.9612,16.7283,83.6405,0.4160,13.0849,0.0000,0.1667,1pzo
3.3200,46.1044,660.3854,2.7393,8.3007,2.9482,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2wk6
3.3300,76.2441,1419.9525,3.0775,0.0000,6.5046,24.5657,161.1393,0.7451,0.0000,0.6674,0.0952,1jlr
3.3300,64.2622,806.6968,0.9454,19.8453,1.5713,5.6423,18.1602,0.0695,0.0000,0.0000,0.3333,2pnc
3.3500,63.5282,713.4662,1.6377,3.8778,4.2471,4.9884,6.1839,0.2060,0.0000,0.0000,0.3333,3c2o
3.3600,82.8587,1174.0742,0.7720,65.1500,1.6385,8.0768,31.7055,0.0411,5.1572,0.0000,0.1000,2vc7
3.3700,49.9088,594.7087,1.0079,4.1726,2.3278,0.4786,2.0749,0.0000,0.0000,0.0000,0.4000,1tnh
3.3700,61.3384,592.4453,2.1257,6.6163,4.2863,0.2688,2.7163,0.0000,0.0000,0.0000,0.4000,1v2u
3.3700,47.4316,903.8057,1.4482,3.8925,3.5501,6.9893,50.5417,0.4725,0.2098,0.3238,0.2222,3d8z
3.3800,71.3215,1354.8917,2.9395,2.3865,6.0577,18.5375,64.2809,1.3244,0.0000,0.5733,0.1429,2fzg
3.3900,53.2821,649.8630,2.0884,39.0306,3.4231,3.1769,10.8676,0.0188,1.5990,0.0000,0.2500,1toj
3.4000,155.9883,2092.5449,6.8075,0.0000,13.0037,12.6492,126.8427,0.3373,0.0000,0.0000,0.0952,1bxr
3.4000,83.4590,1504.6884,0.6571,59.2949,0.9198,12.1721,59.2781,0.0316,17.0770,0.0000,0.0714,1ikt
3.4000,44.9086,712.9148,1.0599,0.5345,2.0287,4.1738,17.7227,0.2816,0.5087,0.0000,0.2222,1jt1
3.4000,35.3219,469.7617,0.2592,52.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1l83
3.4000,135.3373,1920.8440,7.7896,0.0000,16.0288,19.4621,153.5856,0.2778,0.0000,0.0000,0.1000,1m83
3.4000,68.9145,752.7289,3.5969,6.9564,6.6923,0.6698,3.0315,0.0000,0.0000,0.0000,0.2857,1uz4
3.4000,33.9381,434.8340,0.3655,61.4943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,220l
3.4000,66.4067,886.8687,3.3370,0.0000,8.7640,7.2731,25.9131,0.3858,0.0000,0.8849,0.1176,2vvp
3.4000,48.1545,897.3566,1.9079,6.9892,3.2407,12.7601,81.7823,0.0628,4.9152,0.0000,0.2222,3d8y
3.4100,59.1201,575.6044,2.4058,0.0000,4.3067,3.9833,3.7773,0.0000,0.0000,0.0000,0.2500,2v2c
3.4200,83.1130,1021.2111,1.4518,11.7707,3.6220,4.1039,69.3495,0.0000,0.0000,0.0000,0.1429,2qtn
3.4200,79.6131,1067.9962,4.0666,9.1076,9.4985,11.2259,59.0330,0.5427,0.0000,1.0000,0.1250,2sim
3.4200,41.4638,475.2807,2.0045,9.8233,5.0596,5.4252,10.9991,0.0024,0.0000,0.0000,0.1818,2w08
3.4200,82.4535,1284.4551,1.9964,0.0000,3.7458,5.1441,41.2180,0.0000,0.0000,0.0000,0.2000,3iob
3.4600,65.4583,1179.2653,3.2663,0.0000,8.2481,5.5101,27.7158,0.2545,0.0000,0.8541,0.1667,1moq
3.4600,115.9502,1278.9196,4.4424,0.0000,9.2440,10.7859,97.5508,0.0950,0.0000,0.1316,0.1176,2zfi
3.4600,142.3545,2061.2754,3.9388,3.5379,6.3546,29.1312,222.8507,0.8149,0.0000,1.2464,0.0714,3dla
3.4800,103.3106,1858.1837,2.7880,7.3566,6.3238,52.2381,323.8036,0.9083,0.0000,2.4350,0.0435,3gx0
3.4900,54.8377,599.7986,1.9569,6.1512,3.6720,0.7405,2.1701,0.0000,0.0000,0.0000,0.4000,1c5o
3.4900,60.7135,800.4751,2.2146,0.0000,5.2354,10.4479,77.2546,1.1938,0.0000,3.1797,0.1111,1gzc
3.4900,54.3437,567.1630,0.7747,4.9909,1.4486,0.3097,1.1672,0.0000,0.0000,0.0000,0.4000,1utn
3.5100,76.2647,1157.2706,2.7546,2.9748,6.6869,23.2278,191.8646,1.6313,0.0000,3.0343,0.0833,1gz9
3.5100,74.1592,1061.1794,2.7812,2.0171,7.5256,41.5694,271.3270,1.9790,0.0000,3.4569,0.0667,2r0h
3.5200,49.0013,544.9446,0.7113,0.0000,1.8687,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1jys
3.5200,53.6933,605.5816,1.4410,0.0000,3.9339,2.9527,4.1819,0.0823,0.0000,0.0000,0.2500,2j27
3.5400,132.1702,1605.2229,4.9842,0.0000,8.9508,12.3816,126.5922,0.1427,0.0000,0.0000,0.0952,1vjd
3.5500,100.4234,1292.4415,1.9796,36.0835,3.7024,11.3244,135.6730,0.5583,0.0000,0.0000,0.0870,1v2r
3.5500,79.6774,1197.8701,1.9365,39.5856,3.5667,9.4473,58.1751,0.1067,6.4571,0.0000,0.1250,2cle
3.5500,80.9107,1276.5986,1.8953,50.0023,4.4053,8.6374,55.2960,0.1796,6.2802,0.0000,0.1250,2clf
3.5500,63.0024,1019.0852,2.3591,8.0450,5.6381,10.6286,59.6572,0.3677,0.0000,1.5649,0.1250,2qwc
3.5600,83.3969,1082.3386,2.7948,9.4923,7.1741,12.1862,91.7907,0.6733,1.0000,0.8143,0.1333,2hrm
3.5700,83.2003,1165.8611,1.5549,51.7242,2.7636,7.0013,52.2375,0.0896,1.2061,0.0000,0.1538,1h46
3.5800,81.3525,1372.9989,3.2738,0.0000,6.5647,20.2501,121.8545,0.4556,0.0000,0.0633,0.0952,1vjc
3.5800,64.9330,629.0763,4.0847,3.1527,9.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,3dx1
3.5900,73.4389,607.0118,3.3215,0.0000,4.5157,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1nli
3.5900,96.4934,1294.3026,1.9203,0.0000,3.3778,10.3573,67.9527,0.1111,0.0000,0.4088,0.1667,2gsu
3.5900,50.3002,733.7944,2.2518,0.0000,5.8628,10.7376,74.2702,1.1683,0.0000,2.4027,0.1111,2nn8
3.6000,44.7454,311.2401,0.3414,0.0000,0.4802,1.7697,0.2667,0.0000,0.0000,0.0000,0.3333,1d7i
3.6000,65.9346,1399.0410,2.3814,0.4607,6.3921,16.9968,107.5562,0.4439,0.0000,0.6260,0.1250,2fzk
3.6000,67.5830,1342.3438,3.4233,0.9773,7.2034,20.2513,126.1491,0.8845,0.6329,2.1656,0.0952,2qpu
3.6000,144.7757,2253.0537,3.6116,50.9102,3.9804,49.2578,409.8635,1.6066,1.6451,2.9533,0.0364,2wp1
3.6000,45.2945,676.1263,1.3196,31.7747,3.1455,5.5151,5.3209,0.0512,4.3221,0.0000,0.1667,3g0i
3.6000,41.8356,656.6935,1.6994,2.5910,4.1331,4.3407,3.4968,0.0235,0.0000,0.0000,0.1667,3jdw
3.6200,67.5944,495.5991,5.0415,0.0000,6.9803,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1pb9
3.6400,65.3738,616.0931,0.5333,52.1235,0.0000,3.3845,16.0497,0.5552,0.6035,0.0000,0.2857,1gyy
3.6400,76.9329,983.7134,2.8339,19.5783,4.3259,7.1423,35.4536,0.2764,0.0000,0.0000,0.2000,2azr
3.6400,41.3073,494.2103,2.0607,0.0000,4.9178,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,2rk8
3.6600,98.2726,1268.6627,3.6843,0.0000,8.3029,11.9387,97.8250,0.5041,0.0000,0.0000,0.1250,2qv7
3.6600,72.0487,885.7042,1.3197,47.0418,2.9245,1.6091,31.2070,0.0000,3.1453,0.0000,0.2222,2v00
3.6600,46.7822,745.4189,0.7762,29.4028,1.3978,3.3576,32.7702,0.0000,5.8075,0.0000,0.2000,3buh
3.6600,57.0307,846.7896,1.4187,34.1390,2.2890,0.9485,12.0154,0.2050,0.0000,0.0000,0.2500,3pcn
3.6800,68.0940,721.5100,1.5107,1.0085,1.1394,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1c3x
3.6800,115.8701,1750.5194,2.7228,16.5750,4.4130,8.6009,72.9044,0.0004,0.0000,0.0000,0.1176,3ioc
3.6800,72.4876,1180.3455,1.7182,16.6032,3.0509,2.4935,32.3379,0.2367,0.0000,0.0000,0.2500,3isj
3.6900,57.6497,1065.7308,0.8109,3.8398,2.2768,4.0329,41.5779,0.1565,0.0000,0.0000,0.2222,2a8g
3.6900,101.7276,1237.9033,3.0071,0.0000,5.2757,3.1495,48.1683,0.2170,0.0000,0.0000,0.4000,3clp
3.6900,57.2255,902.5730,1.9410,8.8609,3.3099,10.9606,73.3022,0.2991,0.3950,0.0000,0.2000,3d7b
3.7000,108.3089,1711.6713,4.0371,0.0000,9.7117,15.2927,133.9643,0.3813,0.0000,0.0000,0.1000,1gz3
3.7000,112.1569,1720.3918,3.9574,0.0000,8.2487,15.2601,126.8781,0.2389,0.0000,0.0000,0.1000,1gz4
3.7000,76.6560,1145.0928,3.4506,5.8587,7.4245,9.1170,63.3865,0.6574,0.0000,0.0000,0.1667,1loq
3.7000,52.1174,525.2527,2.0285,0.0000,5.3117,3.7383,4.1574,0.0000,0.0000,0.0000,0.2500,1pdz
3.7000,76.8500,889.8370,1.4444,44.8163,2.6076,7.4493,29.9682,0.0144,3.9661,0.0000,0.1667,1wht
3.7000,97.8532,1444.4752,1.7397,25.6053,3.1998,16.2977,108.4044,0.4142,0.0000,0.0000,0.1111,2bvr
3.7000,58.8853,663.2254,1.2533,5.0401,3.2578,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2fx6
3.7100,72.8178,987.2218,1.6898,0.0000,3.2125,10.3324,78.1297,0.0252,0.0000,0.0000,0.1667,2vfk
3.7100,69.3673,667.8870,2.4713,3.6968,4.9719,4.1754,5.4469,0.0000,0.0000,0.0000,0.2500,3fj7
3.7100,59.4391,913.3494,2.2534,4.5275,5.6802,8.5178,35.7001,0.0498,1.6344,0.0000,0.2500,3g32
3.7200,67.2614,835.5582,1.2747,35.3576,1.7116,3.3148,17.7998,0.0000,0.0000,0.0000,0.2500,1ai5
3.7200,46.6126,719.8683,3.7833,2.6335,10.2285,9.0539,14.0968,0.2307,0.0000,0.5636,0.1538,1grp
3.7200,126.5151,1957.8491,4.5852,9.0253,9.9160,22.6132,194.5454,1.1409,0.0000,0.9347,0.0800,2am4
3.7200,55.2285,1247.3163,4.5179,0.5857,10.7306,32.0363,232.1689,0.8510,2.0000,2.5345,0.0625,2r23
3.7200,44.9783,633.6582,1.7203,14.9322,4.3021,4.6860,5.3457,0.0000,0.0000,0.0000,0.2000,4tln
3.7300,71.9372,698.5172,2.0580,0.0000,4.0721,2.9536,12.1130,0.0558,0.0000,0.3346,0.1818,3fjg
3.7400,55.3492,622.9396,2.1751,3.8121,4.5834,0.4809,2.4212,0.0000,0.0000,0.0000,0.4000,1f5k
3.7500,103.6344,1615.4607,2.4280,6.8350,5.9442,7.3483,70.2880,0.7252,0.0000,1.1510,0.1250,2pyi
3.7500,46.2916,903.8668,2.1530,1.0525,3.6118,10.7335,82.7719,0.3660,0.0000,0.0000,0.2000,3d6p
3.7600,51.2714,868.9210,1.1919,10.7984,1.9919,9.0915,81.3598,0.1291,0.0000,0.0000,0.2000,3d6q
3.7700,63.4052,546.7014,3.2403,0.0000,6.8711,2.9591,4.2680,0.0082,0.0000,0.0000,0.2500,2v2h
3.7900,71.3013,738.1628,4.0155,0.0000,7.5485,0.7908,9.8160,0.0000,0.0000,0.0000,0.1818,2clk
3.8000,32.4169,471.8854,0.8893,23.8607,0.5324,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1li6
3.8000,75.3499,1119.4086,4.2925,1.2340,9.8588,2.6097,53.5925,0.0628,0.4284,0.0000,0.1667,1nje
3.8000,69.6093,858.8436,2.1233,7.6215,4.2111,7.2358,20.7255,0.1751,0.0000,0.0000,0.2000,2hb1
3.8100,103.7798,1555.2166,1.6507,49.0944,1.8582,5.7181,74.3575,0.0000,5.9183,0.0000,0.1818,2hu6
3.8300,100.8317,1172.3207,5.4405,0.0000,11.0093,29.3043,188.1527,0.6046,0.0000,0.0000,0.0952,1r0x
3.8300,33.9459,576.0605,0.4130,10.3081,0.5617,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,2osf
3.8400,65.2699,615.1069,1.9240,7.3689,3.2708,0.5555,2.3752,0.0000,0.0000,0.0000,0.4000,1j16
3.8400,48.5702,533.8643,1.1178,4.7679,2.4830,0.3147,1.2021,0.0000,0.0000,0.0000,0.4000,1utj
3.8500,70.3811,1057.6974,2.9435,6.0554,7.4232,11.7832,58.3445,1.0089,0.0000,2.5895,0.1250,1n1t
