pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
9.7000,112.0887,1767.9442,2.8267,65.5421,4.2984,21.4411,227.2167,0.0182,11.4927,0.0000,0.1176,1fkb
6.7000,72.8224,887.0842,4.5841,0.0000,10.4463,0.2714,4.5735,0.0000,0.0000,0.0000,0.2222,1gca
3.4000,41.0057,466.5311,0.3691,54.3997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1l83
5.0000,91.5516,1715.7279,2.3351,19.6970,4.8851,58.5615,449.0828,0.9579,17.2091,0.4389,0.0476,1pip
8.5500,152.8418,2010.6250,4.2597,74.0192,4.6797,44.4625,290.3757,2.2789,10.5717,0.0000,0.0526,1ppl
5.8000,104.8648,1622.8722,2.6607,38.0662,5.3511,47.5246,304.1987,0.3276,34.1641,0.0000,0.0556,1ppm
6.5200,53.0325,735.7514,3.2482,0.0000,7.3468,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1abe
5.0400,82.3940,1306.5059,2.9765,20.1370,5.9076,21.7725,216.5361,1.4028,0.0000,2.4406,0.0833,1mfa
6.2500,75.3712,1281.7135,1.4706,36.7303,2.7099,57.2369,211.5000,0.5945,48.2112,0.2292,0.0833,1thl
6.8000,118.8928,1906.2450,5.1994,0.0000,11.7218,26.0426,179.5174,1.7028,0.0000,3.3117,0.0741,3mbp
6.6200,87.0162,1158.1246,3.3116,0.0000,7.4843,13.9302,156.2729,0.3142,0.0000,0.3837,0.1000,1afk
6.2800,87.1559,1118.0137,3.0908,0.0000,6.9606,21.4584,160.9175,0.2746,0.0000,0.0000,0.1053,1afl
5.6400,143.5660,2238.4106,5.9566,0.0000,13.3649,36.6085,279.7322,1.6052,0.0000,1.9855,0.0556,4mbp
8.7000,157.3390,2542.4985,2.4015,115.6996,2.9458,38.1489,281.8283,0.5426,24.5306,0.0000,0.0526,1hfs
8.2700,142.3461,1596.7360,5.8952,0.0000,13.3576,18.2572,143.0973,0.4642,0.0000,0.9659,0.0870,1clu
7.5700,135.3188,1913.5358,4.2852,2.8565,8.9658,30.4285,314.2398,0.6112,0.7267,0.2736,0.0625,1qhc
11.8000,106.5931,1209.2888,9.5096,2.9246,16.8415,6.8431,42.4580,0.4520,0.0000,0.7870,0.1000,1duv
4.9400,83.6771,1246.4105,3.0775,35.9728,3.0029,5.6289,39.6704,0.2862,2.4323,0.5398,0.2500,1e2k
7.6200,125.5673,1153.4496,4.8707,0.0000,11.7621,11.4352,106.9329,0.0053,0.0000,0.0395,0.1250,1fzq
1.9100,48.7637,575.3792,3.3229,14.0577,5.9597,3.1555,3.3564,0.0134,0.0000,0.0000,0.2222,1f2o
7.4000,61.4959,1064.0619,3.6543,8.0475,6.9081,10.8181,59.8493,0.5254,0.0000,1.8661,0.1250,1f8c
8.4000,136.8218,2597.1860,4.2848,97.6355,5.5098,86.3420,651.5662,3.8985,6.7954,5.4984,0.0400,1fzk
5.3000,102.7534,1506.9293,2.4098,29.0835,5.4186,29.8361,206.9514,0.5734,0.0000,1.0937,0.0526,1h6h
5.9300,97.2867,1609.4377,3.1849,22.2667,2.4330,9.7419,41.1133,0.2987,0.0000,0.0000,0.2857,1fv0
3.5700,76.5105,1160.7410,2.8523,3.0222,6.8165,23.1488,191.3106,1.5988,0.0000,2.9889,0.0833,1gz9
5.4400,58.9603,988.1749,4.3793,0.0000,9.9317,23.0290,82.7560,0.7839,0.0000,0.7801,0.1176,1h0a
4.6600,65.4594,617.7003,1.6736,5.1801,3.8682,0.5417,2.4366,0.0000,0.0000,0.0000,0.4000,1h4w
5.8500,72.1413,1205.2594,1.4018,17.0704,4.5804,2.3065,42.1385,0.0000,0.0000,0.0000,0.2000,1k4g
9.0500,77.8375,1379.5979,2.1932,63.6913,3.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1kdk
6.1000,77.6081,984.9919,3.4766,38.2220,3.4031,4.5602,21.5709,0.1069,3.2040,0.0000,0.3333,1lgt
5.8200,50.0128,665.9222,3.8638,0.0000,9.6437,2.1264,5.6418,0.4497,0.0000,1.4668,0.1333,2xis
6.4300,65.4472,1017.5319,2.4671,0.0000,6.0043,7.3722,46.9342,1.1335,0.0000,0.9953,0.1667,1fh9
5.2600,91.7595,1330.4517,3.7183,24.7588,5.6575,7.0831,69.2397,0.4247,5.3870,0.9305,0.2000,1gj5
8.1000,75.1525,1247.0332,2.4973,7.8665,5.2336,6.3932,68.1105,0.8248,5.2051,1.0000,0.2000,1gjc
4.9400,46.3754,802.9340,0.1256,35.5980,0.0000,12.3933,58.4708,0.0727,0.0511,0.3566,0.1250,3cla
6.8500,50.4038,727.3661,3.3550,0.0000,7.5023,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1bap
6.6600,114.0180,1580.9080,2.6160,43.0628,2.8926,22.7933,205.3625,0.8990,5.0572,0.0000,0.0690,1elc
6.0000,86.4538,1693.7574,5.4964,8.9438,9.1229,42.6892,267.0771,3.4354,0.0000,5.0530,0.0667,1hew
8.4000,121.7897,2269.3669,3.2811,81.8755,4.4901,27.1150,211.7874,1.3050,0.4606,0.5575,0.0800,1mtr
8.5900,180.4671,1611.1194,7.5793,27.5240,12.2116,8.9870,101.0932,0.5110,0.0000,0.9197,0.1053,1akw
7.1000,132.1246,1747.9303,4.5842,20.0866,11.1439,14.0520,123.6865,0.5464,0.0000,0.3750,0.0541,1b32
5.2300,126.0856,1760.3918,4.9756,20.6993,12.0046,14.8983,121.3944,0.4749,0.0000,0.3667,0.0571,1b4z
8.3000,110.7424,2088.1145,2.6077,46.3292,5.4628,16.3144,180.5411,1.3359,1.6547,0.2396,0.1176,1b6l
8.2500,82.3314,1201.6746,2.1911,10.6051,4.3055,2.4977,45.6080,0.1514,0.0000,0.5559,0.2222,1c1u
8.7700,118.1419,2193.7332,3.2461,63.8666,4.8796,27.5036,204.7193,0.8626,3.0607,0.0000,0.0909,1d4l
6.4800,97.3451,1783.4275,1.3306,57.3251,3.4585,14.7420,143.9761,0.4993,2.9958,0.1989,0.0769,1f4g
5.6400,30.9996,369.8204,1.4021,0.0000,3.8929,0.0891,0.8327,0.0000,0.0000,0.0000,0.2500,1f57
10.5500,120.8059,1414.0011,5.5593,2.2958,9.2238,9.3383,43.1308,0.3832,0.0000,0.0000,0.2222,1g2o
3.4000,86.9647,1519.9115,1.0245,59.2922,1.3795,11.3831,59.2189,0.2313,17.6555,0.0000,0.0714,1ikt
5.6400,88.5305,1044.4048,3.0162,9.6398,5.3170,4.2586,36.6902,0.3649,0.0000,0.8629,0.2500,1gi8
5.2200,91.2347,1220.2886,3.5113,5.9568,5.8424,5.6932,54.3287,1.2496,1.8358,1.0000,0.2000,1gjd
5.8200,54.5000,800.6793,3.0307,3.5866,7.3258,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1apb
3.9000,123.8540,1877.8302,2.5472,66.5210,3.0650,107.6350,703.2668,6.3117,15.0302,8.4715,0.0392,1slg
3.8500,79.5656,1020.8468,3.0288,48.2999,1.6786,7.4750,43.4321,0.2207,2.6263,0.0000,0.1818,1sre
4.5100,87.1299,1039.2673,2.4870,8.6454,4.9658,3.7179,35.8287,0.4879,0.0276,0.9979,0.2500,1gi7
6.5700,183.8426,2871.9626,4.2830,101.5982,7.5795,72.9717,608.5756,2.6157,26.0875,0.4719,0.0333,5er2
3.7800,102.5296,1607.1937,4.3276,0.0000,8.2688,17.1652,199.6804,0.3939,0.0000,0.9090,0.0870,2rnt
3.2700,109.8903,1354.6600,1.9999,27.7467,3.2262,24.7965,176.5873,0.8931,0.4091,0.4528,0.1111,4sga
2.8500,114.2028,1378.0931,2.2139,25.3843,3.7374,26.1943,197.4530,0.5879,0.8535,0.6925,0.1053,5sga
7.6000,98.5697,1345.0720,2.5701,39.0064,3.0121,18.2308,136.4197,0.2282,6.0681,0.3028,0.1000,7est
6.6400,63.3523,888.9627,3.4875,0.0000,8.0389,1.5076,3.2712,0.0000,0.0000,0.0000,0.2222,5abp
6.0900,125.9404,1660.9500,4.6866,39.3119,7.7021,13.2562,171.6100,0.4756,0.0000,0.4523,0.0769,2gst
2.3700,66.1900,836.1678,1.4689,0.0000,3.6978,9.4624,82.8732,0.0513,0.0000,0.0000,0.1538,6rnt
9.0000,115.2970,1701.3330,3.5777,52.1393,7.6757,30.4450,206.6152,0.9768,8.5106,1.5788,0.0625,1apv
8.0000,126.4236,1638.5887,3.4703,60.5850,6.2273,36.1976,200.9815,1.1055,8.0012,1.2117,0.0645,1apw
6.5500,110.3029,1559.3693,2.3474,39.6009,4.0873,14.8437,126.2205,0.0236,0.8651,0.0000,0.0952,1dhj
6.3500,103.8564,1445.4761,2.4275,43.1907,3.3702,20.7679,161.4762,0.7267,3.6806,0.9927,0.0870,1ela
10.9200,166.5900,2645.8372,3.7881,101.9145,6.5440,77.7128,491.8138,1.2496,16.9301,0.9782,0.0476,1hvi
10.9600,177.4110,2647.3022,3.8091,100.2537,7.3572,69.9646,478.3984,1.0872,14.2353,0.0000,0.0476,1hvk
9.9500,162.5270,2621.9792,3.9406,98.8588,6.6582,73.6958,509.8986,0.8350,14.6997,0.0000,0.0476,1hvl
6.1600,118.8644,1582.5089,3.2991,65.1490,4.2950,21.3880,215.6648,0.1792,2.9643,0.0000,0.0952,1ppc
7.6600,112.7762,1598.8678,2.2504,49.3815,4.7800,28.1324,189.8286,1.0932,4.8640,0.2964,0.0588,1ppk
5.3000,113.1178,1176.2480,5.4463,68.1397,2.9081,3.3762,48.8583,0.1815,0.8257,0.0000,0.2222,1srg
2.9300,40.0592,542.9629,0.9370,4.2375,2.2596,0.2509,1.2918,0.0000,0.0000,0.0000,0.4000,1tng
3.3700,49.8837,594.7173,0.9992,4.1675,2.3166,0.4789,2.0753,0.0000,0.0000,0.0000,0.4000,1tnh
1.9600,44.4043,574.7516,0.9662,4.4672,2.2216,1.3298,3.8534,0.0012,0.0000,0.0000,0.2857,1tnj
1.4900,47.8043,637.1393,0.6616,5.6908,1.3700,1.8716,7.8952,0.0000,2.2895,0.0000,0.2222,1tnk
9.4000,126.1830,1652.4335,3.2196,53.9731,7.4104,34.3134,205.1155,1.2001,5.4698,1.8458,0.0500,1apt
7.4900,118.5954,1604.1801,3.5436,57.1227,7.1967,30.3626,190.7132,0.7507,9.2044,0.1647,0.0571,1apu
6.2800,72.8794,1153.0804,0.8724,17.2724,0.8979,14.8747,81.0569,0.4039,1.0805,0.0000,0.0952,1atl
4.5900,113.9304,1556.3228,2.3296,53.0751,2.6967,24.5697,222.0733,0.8185,3.5397,0.5824,0.0769,1bma
6.7000,105.5696,1504.9386,4.4075,48.1631,3.4924,23.4189,178.5264,1.0603,7.6238,0.7696,0.1000,1eld
6.8500,102.7872,1323.0248,2.2475,31.5596,2.8129,13.6333,114.9771,1.0368,3.0037,0.5535,0.1111,1ele
9.5100,137.8275,2448.0759,2.6712,133.2145,3.9358,32.2045,314.3781,0.2495,19.8647,0.0000,0.1000,1hvr
4.8200,66.4200,763.1185,4.2309,3.0409,9.6108,1.0772,9.4920,0.0000,0.0000,0.0000,0.1818,1gdo
5.8100,112.1069,1430.8527,4.9784,24.2132,10.8586,35.5328,253.1617,0.6125,0.8244,0.3551,0.0526,1lkl
5.4900,94.8698,766.5419,2.0871,37.7159,3.7421,1.8647,11.0238,0.0000,0.6009,0.0000,0.1111,1pot
11.3000,142.1707,2282.4912,3.9730,70.7886,7.3938,40.7440,298.1756,0.8111,21.6773,0.0000,0.0800,1pro
2.0600,30.6274,384.5213,3.9799,0.0000,8.3103,1.9488,2.8674,0.0000,0.0000,0.0000,0.2857,1rdi
1.6600,30.2655,354.0960,3.0226,0.0000,7.1036,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1rdj
1.8400,37.1740,531.4579,4.1004,1.6705,8.9683,3.7041,18.4613,0.6613,0.0000,1.2681,0.2000,1rdn
4.7700,98.0285,1750.3966,2.6051,21.4286,5.2005,79.9300,465.4275,3.7549,2.4508,4.2866,0.0455,1str
9.0000,195.0971,1906.3536,9.3309,26.7622,13.6694,7.9388,103.6758,0.2833,0.0000,0.5065,0.1053,1ag9
7.7200,117.1805,2156.6069,1.8885,59.0548,1.6420,61.6507,395.3488,2.8224,22.8156,0.1717,0.0513,1hyx
10.5700,165.0164,2687.8035,4.9595,94.8885,7.6921,39.7210,412.7290,0.6412,17.3629,0.0000,0.0714,1qbr
10.2400,151.7669,2257.8552,4.7344,94.7552,3.0487,38.9340,284.9988,0.2485,19.5536,0.0000,0.0833,1qbu
9.4700,124.6835,2177.9856,2.2578,82.0224,5.4029,38.4263,287.5789,0.4343,29.1166,0.0000,0.0769,1qbs
8.3000,104.6393,1400.8699,3.1611,57.7663,4.3129,22.1453,125.8045,0.2255,2.1762,0.5222,0.1176,1tom
3.9000,84.6119,1229.2090,2.5468,18.7859,6.7985,7.2425,55.0764,0.0546,0.0000,0.0000,0.0741,2rkm
5.9200,110.3695,1927.9313,2.0522,48.8502,4.6077,34.0842,271.4271,0.4804,11.8501,0.0000,0.0714,1a4w
8.4900,193.5410,1654.9171,8.7564,23.6425,13.5057,8.1999,103.9712,0.4764,0.0000,0.5780,0.1053,1akt
8.6200,183.0442,1599.1223,8.7307,25.1530,14.0461,9.7302,103.4168,0.5304,0.0000,0.5916,0.1053,1azl
4.0700,77.6858,1505.6820,3.2543,7.5535,7.0842,29.2265,268.8911,1.3229,0.0000,2.8361,0.0667,1at6
7.0300,140.7077,2032.4242,5.3774,47.7723,11.6057,13.0774,155.7376,0.2848,1.5606,0.2252,0.0541,1b1h
7.8200,125.9763,1686.4902,5.2751,30.3416,12.0306,12.7237,113.1058,0.3472,0.0000,0.2879,0.0571,1b6h
4.3800,115.9350,1463.5206,2.6881,37.6852,6.1648,36.7953,292.7340,0.4188,0.8372,0.5333,0.0476,1bhf
7.4200,178.1573,2876.1858,5.4859,92.1383,10.5366,32.2006,417.9274,1.1724,14.4660,1.9687,0.0714,1bwb
7.9600,112.2138,2224.0591,3.6767,64.7210,6.0952,56.7570,321.2641,1.4223,39.0248,0.0000,0.0714,1hvh
10.8200,159.6590,2370.1584,3.1403,79.2053,5.2819,57.9861,390.3334,0.7879,8.3953,0.3516,0.0513,1hxw
7.9400,100.5669,1529.9246,1.2862,28.2487,1.7537,34.3168,203.2704,0.6364,25.7529,0.5418,0.0769,1mem
6.8900,141.9377,1905.2622,5.7400,19.9031,12.6114,14.8371,138.7859,0.5048,0.0000,0.3793,0.0571,1b3f
7.3600,69.7657,981.8967,2.2883,25.6805,4.3181,3.5725,29.6363,0.0057,0.0000,0.0000,0.1667,1swg
7.7400,87.5309,1058.4119,1.6165,21.7693,2.2845,15.6361,123.5910,0.6384,0.0000,0.0000,0.1538,1usn
8.4000,59.8912,1037.2777,1.9792,14.5275,4.6213,15.2446,66.1376,0.1670,1.3827,0.4365,0.1538,2qwg
4.0700,63.9731,640.4125,2.1560,0.0000,1.9085,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3mag
7.7200,127.8939,2099.1929,1.9549,68.9719,2.8331,21.9098,123.8207,0.3377,5.8557,0.0000,0.1111,1caq
6.7700,171.6631,1751.0282,7.0434,29.8107,10.7249,11.3314,100.1289,0.7520,0.0000,1.9342,0.1053,1bkj
