pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
5.9100,117.7664,1298.0713,1.8868,74.0113,0.0000,8.9905,116.5056,1.3893,6.9782,0.7830,0.2222,3ebp
8.8900,123.3984,1949.8363,4.0894,53.5488,4.5891,27.8095,204.2474,0.6387,1.6038,0.0000,0.0714,3ekp
10.5900,130.9604,2116.4653,3.6539,49.1389,4.1677,27.3639,242.5938,1.5702,2.9518,0.0000,0.0714,3ekt
9.4100,122.8174,1956.4669,3.4834,62.7659,4.7928,24.8937,207.3133,0.3580,0.3154,0.0000,0.0714,3ekv
7.9600,152.0756,2640.7793,2.5963,88.6713,5.6738,58.3167,370.5381,1.9678,3.7460,0.0000,0.0513,3ekw
9.4100,130.9438,2159.9102,2.3504,66.7487,2.9839,28.3099,257.7468,0.7211,9.6354,0.0000,0.0870,3ekx
9.6400,124.5535,2032.6322,2.0631,72.5846,3.9756,46.0132,373.8646,1.4510,7.9497,0.4807,0.0513,3el1
7.1700,143.0586,2372.9365,2.6859,74.0872,5.8876,40.3732,349.5977,0.6727,11.9284,0.0000,0.0690,3el4
7.7200,130.7544,2169.0483,2.6090,56.2951,3.5150,27.6083,249.3158,0.5176,11.7921,0.0000,0.0833,3el5
8.4000,140.1402,2556.1326,3.1534,87.4414,5.6641,64.0408,381.4906,1.1142,5.2904,0.0000,0.0513,3el9
5.4300,48.9515,654.8206,2.2501,0.0000,5.9190,6.0870,2.3680,0.6609,0.0000,0.9507,0.2000,3ng4
6.4900,100.9480,1924.3282,3.8428,13.0066,6.0776,28.8969,145.4204,0.5650,2.8388,0.2956,0.0690,3nw3
3.4800,72.5245,869.1755,2.3976,17.9392,1.8218,0.6559,7.7330,0.0000,0.0000,0.0000,0.5000,3nyd
7.6200,174.8306,2750.3621,3.4002,59.4143,4.5214,44.6507,320.5356,1.2308,10.6713,1.2041,0.0299,3o4k
6.6800,84.4526,1097.2168,6.0999,0.0000,11.2927,6.2383,28.4267,0.4652,0.0000,0.9541,0.1429,3o75
5.6800,67.9803,1322.9722,2.1684,29.4009,0.8128,6.2476,34.9981,0.0859,1.6826,0.0000,0.2000,3oil
6.7400,67.4328,1149.8284,1.7683,62.7953,2.5232,8.0661,31.4123,0.4410,1.9828,0.0000,0.2000,3oim
6.3600,72.2324,1220.2719,3.2820,69.5499,3.5406,6.6071,30.7566,0.5523,1.8967,0.0000,0.2222,3oku
6.2300,83.3651,1406.4987,1.5072,31.6126,1.0923,6.1227,34.4478,0.2472,2.0059,0.0000,0.2222,3okv
9.1900,107.8937,1401.3323,4.1232,7.0320,7.8383,11.2214,62.3063,0.4123,1.0000,0.7090,0.1176,3ozg
4.4800,99.9402,1391.1168,1.1168,54.7993,1.4403,17.6083,108.7252,0.4348,2.9473,0.7523,0.1333,3p17
7.2500,77.9853,1154.4945,2.8492,36.3525,2.6672,9.5305,53.8580,0.1577,7.4311,0.2397,0.2000,3p3r
7.5900,64.2932,1075.0009,3.0371,27.7992,3.5683,3.6018,41.4746,0.5055,0.0000,0.0000,0.2500,3p3s
7.2400,67.9579,1033.4031,0.8140,39.6239,1.2679,5.2098,39.6503,0.0014,4.0712,0.0000,0.1667,3p3t
9.2800,161.9355,1982.3572,3.9003,47.6385,5.4106,36.1267,378.7741,1.4694,7.9788,0.1089,0.0667,3p8n
8.7200,138.2632,1933.9987,3.2220,44.2984,5.3723,33.6831,367.4836,0.9294,7.3027,0.0826,0.0667,3p8o
5.7400,84.3812,1012.6544,0.6187,22.5596,0.8299,10.2607,68.0923,0.2708,0.0931,0.0000,0.1111,3pb7
5.2400,52.2803,573.3665,1.1428,6.8799,2.0831,1.9417,15.0833,0.0000,0.6926,0.0000,0.2500,3pb8
6.5800,54.0563,734.4138,0.5818,35.0507,1.2604,3.5478,13.2222,0.0015,0.0000,0.0000,0.3333,3pb9
7.0200,82.3126,958.1657,0.7079,22.0333,0.9122,11.2617,73.6180,0.1305,0.0330,0.0000,0.1053,3pbb
6.4400,99.6756,1147.6616,5.2552,2.7144,12.7147,14.0073,45.5004,0.0908,0.0000,0.0000,0.0909,3pfp
4.0200,106.0933,1132.0883,1.1459,16.6818,2.0553,13.8932,48.1576,1.0434,0.0000,0.7658,0.1538,3po1
3.3500,46.6657,695.4542,1.6108,4.4830,4.2269,1.2879,11.9930,0.0000,0.0000,0.0000,0.3333,3pwk
5.3300,40.1176,525.5295,2.5244,0.0000,4.4872,1.0169,0.2479,0.1547,0.0000,0.5619,0.2500,3q1x
4.3100,161.1274,2149.1611,5.0744,22.3256,9.5718,83.6673,584.2598,3.0761,19.1118,4.4248,0.0290,3q5u
7.5700,133.4543,2009.6854,2.8907,50.4503,2.3887,8.9472,116.7369,0.4576,3.5176,0.0000,0.1250,3q6w
4.9700,81.1482,665.5109,2.2890,0.0000,2.4819,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,3qbc
8.7700,94.1583,1228.7338,1.3154,35.6339,0.7225,8.6554,63.8374,0.4219,0.0000,0.0000,0.2222,3qdd
4.1700,167.3030,2154.8418,4.1241,93.8879,4.9718,61.6309,399.6423,2.4322,1.0490,1.2664,0.0370,3qfd
6.3700,68.8451,964.4363,1.0713,56.4458,1.6266,17.0100,64.4084,0.0997,21.1018,0.0000,0.0667,3qlm
5.8200,77.9513,1153.9595,2.0188,42.4358,3.5963,11.8164,51.6231,0.7574,5.5014,1.0076,0.2000,3qqs
4.8200,60.9580,926.7620,2.8296,12.2011,6.4769,1.9722,22.9751,0.1247,0.0000,0.4632,0.1667,3vd4
4.0000,57.6940,923.2380,2.9048,12.2081,6.7294,1.8635,22.4184,0.2134,0.0000,0.5399,0.1667,3vd9
2.5200,67.4977,892.2175,8.2646,0.0000,9.9599,1.8705,3.1373,0.0398,0.0000,0.2851,0.2500,3vdb
8.2700,99.7287,1315.5426,2.4376,52.4959,3.0260,9.9555,108.3046,0.1562,8.0946,0.0000,0.1818,4djy
6.5200,79.3805,1385.4031,1.3907,30.2485,0.6618,4.2023,67.6489,0.4885,0.0000,0.0000,0.2500,4dko
5.7200,88.3235,1324.6633,0.6178,36.1074,0.5616,3.1227,59.4365,0.5619,0.0000,0.0000,0.2222,4dkp
6.6000,107.3760,1497.6063,1.4231,33.5681,1.9512,8.3343,87.7979,0.7361,0.0000,0.7198,0.2000,4dkq
6.5200,74.6621,1395.7678,2.3270,30.9639,1.6527,7.0648,87.1737,0.9537,0.0000,0.0000,0.2000,4dkr
4.9400,87.3589,1299.6171,2.3701,5.6920,4.3908,14.4205,85.7206,0.5137,0.0000,0.8743,0.1250,4dmw
7.2900,84.2374,867.3460,4.2123,4.4661,8.0952,3.8410,15.2946,0.4692,0.0000,1.0597,0.2222,4do4
5.8300,64.0228,671.6044,3.6122,0.0000,8.2718,1.1656,2.7051,0.1294,0.0000,0.5139,0.2500,4do5
5.3700,78.2897,1193.1982,3.8070,10.5736,9.1920,8.4031,53.8116,0.3113,0.0000,0.0000,0.1429,3qt6
4.1300,112.8874,1460.9951,1.8089,53.2301,2.0236,19.9095,113.3619,0.3654,2.2443,0.6007,0.1333,3qto
4.6500,112.9588,1481.4705,1.7907,54.7246,1.3290,18.0530,112.7488,0.3194,1.8814,0.5358,0.1333,3qtv
6.4500,114.0861,1895.7607,4.7021,38.2192,9.5863,29.4226,206.3047,0.3804,0.4661,0.6523,0.0541,3qw5
4.2600,100.4463,1381.2850,1.8476,53.3237,1.2778,22.4147,121.3597,0.3792,2.2742,0.6165,0.1333,3qwc
4.2000,119.4015,1505.1241,1.7058,56.9232,1.9229,19.6558,119.4586,0.4996,2.6079,0.6392,0.1333,3qx5
4.8400,65.2868,1587.4073,1.2347,56.9578,1.4219,70.5621,414.0497,0.9298,41.6957,0.9983,0.0606,3r0y
4.7200,92.0041,1441.7169,3.7960,45.8286,3.0611,10.6446,48.7441,0.5918,0.0000,0.0000,0.2500,3r6c
8.3600,142.4518,2029.4915,2.6303,44.2310,2.6035,8.6029,162.6077,0.5933,1.9878,0.0000,0.1250,3r7o
4.8200,63.1184,756.4327,1.2653,15.0068,2.1814,3.1776,15.2058,0.3010,0.0000,0.7838,0.2222,3r88
9.4300,73.0897,1040.5409,4.5172,7.4836,8.2631,5.5628,25.6641,0.0647,0.0000,0.0000,0.1429,3rbu
7.4000,66.6136,1209.4011,0.9953,8.8076,1.5263,6.6707,55.7397,0.2058,0.0000,0.2434,0.2222,3re4
4.5500,106.5195,1020.1057,2.4392,15.7589,3.4473,1.0738,10.6543,0.0000,0.0000,0.0000,0.3333,3rr4
8.8000,156.2558,2779.9004,7.2390,47.6792,10.1867,36.9179,264.9224,1.3106,14.3121,2.6511,0.0303,3rt4
4.9200,82.5202,1037.4159,1.8904,32.8265,2.7335,13.5453,49.8212,0.3453,2.6806,0.0000,0.1667,3rv8
8.6000,125.0636,2011.9496,3.4008,60.6924,5.2040,23.0718,210.4924,0.5366,0.1141,0.0000,0.0714,3s43
8.4900,119.1306,1916.5710,3.8980,54.2553,5.3771,28.8703,194.2160,0.5365,2.7101,0.0000,0.0714,3s45
9.6400,117.8040,2067.5278,4.2905,38.8467,5.7265,39.9969,227.4773,0.4125,10.7972,0.0000,0.0714,3s54
9.6200,152.0472,2415.1763,3.6417,82.8837,6.6212,41.6402,356.3589,1.2627,12.6141,0.1247,0.0690,3s56
7.4100,74.4645,674.9527,3.8454,0.0000,7.9907,1.2734,2.5014,0.1834,0.0000,0.6118,0.2500,3s5y
7.3500,79.9454,1134.1965,2.7920,19.6550,6.1494,12.3387,74.6835,0.6820,0.0000,0.5613,0.1333,3s6t
7.3000,70.5855,1060.3479,2.0928,34.1332,3.1752,8.5362,63.1071,0.1780,0.1162,0.0000,0.1538,3s8x
6.8200,81.3989,1317.0542,1.6974,17.6283,1.9711,9.4759,80.4011,0.4120,2.3118,0.0000,0.1538,3s9t
7.5900,78.6773,1133.4062,1.8762,35.1773,2.2636,4.1612,63.1844,0.0190,0.5079,0.0000,0.1053,3sap
6.5700,70.1395,1224.4709,1.7511,33.9040,2.6198,13.9864,79.5628,0.4386,2.6360,0.0000,0.1333,3sax
7.2800,68.8034,1032.6667,1.3043,32.5598,1.8672,3.5929,58.4660,0.0000,0.0000,0.0000,0.1538,3sbh
7.9200,79.5045,1008.0516,2.0438,27.5640,2.3007,3.8404,49.5992,0.0293,0.0000,0.0000,0.1538,3sbi
6.0600,27.1093,749.2968,1.9529,3.1168,4.7106,8.6652,32.0026,0.0090,0.0000,0.0000,0.2222,3sfg
5.5900,104.0835,1414.8630,1.2216,50.5751,1.5560,17.7765,114.2315,0.4353,2.8466,0.7192,0.1333,3sha
5.7200,102.3894,1419.1704,1.9854,47.7127,1.5955,17.8920,111.2157,0.4721,0.7805,0.6863,0.1333,3shc
4.1600,94.5616,1364.5557,1.1843,53.6127,1.6286,17.7111,106.0758,0.4653,2.8040,0.7168,0.1333,3si3
3.8800,101.0122,1417.0479,1.2557,53.8293,1.5237,19.1529,113.5308,0.5941,2.8193,0.8467,0.1333,3si4
3.8600,81.4989,1294.8666,0.8644,63.1576,1.2946,39.6737,217.1682,0.7750,21.3028,0.0000,0.0769,3spf
6.7900,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,0.1111,3su0
6.6800,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,0.1111,3su1
4.3500,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,0.1111,3su2
9.1300,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,0.1250,3su3
6.2600,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,0.1250,3su4
5.5800,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,0.1250,3su5
6.0200,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,0.1250,3su6
9.0800,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,0.1111,3sue
7.5600,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,0.1111,3suf
6.2100,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,0.1111,3sug
4.1500,63.6753,1137.7078,1.4570,16.8841,0.7099,24.9804,192.4702,2.4760,4.3881,0.8683,0.1111,3sur
4.1500,98.9330,948.7128,4.4735,15.3902,5.5431,0.2137,5.8451,0.0000,0.0000,0.0000,0.2857,3sus
7.8500,69.8119,987.7506,1.5385,22.9393,2.4878,10.8969,98.5611,0.6998,0.0000,1.7854,0.1176,3sut
8.5200,131.8111,1295.0795,6.2987,25.5201,8.5939,13.0798,87.9172,0.8135,0.0000,0.0000,0.1176,3suu
4.5500,91.1341,922.6057,3.8580,16.4263,6.0559,3.5157,15.4825,0.6106,0.0000,0.3382,0.2222,3suv
4.7000,97.8282,979.5300,3.8326,20.5625,5.9722,2.3992,17.2905,0.4601,0.0000,0.0000,0.2857,3suw
4.1900,98.6751,1374.5027,1.4295,55.3476,1.4453,14.1025,110.6598,0.4391,0.0241,0.8883,0.1333,3sv2
8.6000,105.8384,1576.3719,1.9690,62.4348,1.3377,6.6115,75.6319,0.2113,4.7154,0.0000,0.1818,3sxf
4.5700,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,0.1538,3sym
5.1000,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,0.2000,3syr
3.0400,63.3643,919.8800,2.8247,10.4746,6.4964,2.0876,22.7111,0.1394,0.0000,0.5187,0.1667,3t08
3.8000,59.5420,859.9005,4.5829,0.0000,5.9937,0.4307,3.4690,0.4954,0.0000,1.0000,0.2500,3t09
4.3000,59.9226,924.9034,2.5872,11.4775,6.2561,1.9019,22.3402,0.2140,0.0000,0.5309,0.1667,3t0b
2.3700,57.0816,817.2287,2.5015,0.0000,3.2413,1.7887,2.8645,0.1192,0.0000,0.4926,0.2500,3t0d
8.0000,132.5843,1789.5216,0.9391,170.2064,1.2664,8.5777,102.8403,0.7534,12.6603,0.0000,0.1111,3t0x
3.6600,60.0996,841.0977,5.1620,0.0000,6.8842,0.4150,3.6704,0.4810,0.0000,0.9908,0.2500,3t2q
10.2300,123.3786,2026.6105,3.7092,44.7650,5.8380,35.0813,235.3149,0.6211,6.5844,0.0000,0.0714,3t3c
8.6000,107.7221,1691.6755,2.4367,50.8344,2.1669,7.2268,104.0384,0.1873,2.5756,0.0000,0.1818,3t3u
6.3600,160.7887,2542.6431,5.1046,53.8787,6.4023,39.6458,330.9386,3.0729,3.1670,0.0000,0.0625,3t6b
5.0800,45.3996,697.0464,1.7614,0.0000,4.6967,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,3tb6
6.3000,93.6008,1664.1791,3.9330,0.0000,7.2121,13.0621,117.3863,0.8388,0.0000,1.2397,0.0952,3tei
4.7000,188.0360,2941.7761,7.2602,57.3285,12.3156,66.0202,554.4954,1.6003,3.8976,2.2932,0.0260,3tg5
5.3800,139.6857,1518.3623,4.5108,0.0000,7.2980,11.5098,104.9965,0.2540,0.0000,0.0000,0.1176,3tif
5.2700,126.4735,2086.0725,4.1906,66.0779,4.7219,31.5684,256.6419,0.7113,0.6079,0.0000,0.0714,3tkw
8.5200,56.9853,479.0905,1.1201,30.2227,2.5020,0.4015,1.3219,0.0000,0.0000,0.0000,0.2000,3ttm
7.8400,90.1453,788.3472,1.9224,38.2764,3.5470,0.6769,11.5660,0.0000,0.4012,0.0000,0.1111,3ttn
3.9200,43.9997,544.5240,0.4756,23.5938,0.7119,1.4115,2.3375,0.4583,0.0000,0.9671,0.4000,3twp
5.4400,115.9887,1437.1761,3.2970,0.0000,6.2371,4.1913,47.3278,0.1258,0.0000,0.0000,0.3333,3u10
7.1100,83.9737,1564.7212,1.3946,50.2164,1.9916,6.3417,82.6229,0.2045,0.0000,0.0000,0.2000,3u15
9.0000,140.2328,2237.1777,3.8567,84.4361,1.6347,15.8116,141.1527,1.8642,8.5167,0.9519,0.1250,3u6h
7.0700,95.4979,1465.8041,3.0386,33.6392,5.9820,24.9475,159.3900,0.5788,0.0000,0.0000,0.0952,3u7k
7.2800,89.9435,1480.9105,2.8545,31.8023,6.4281,24.5778,146.8000,0.4793,0.6464,0.0000,0.1053,3u7l
7.4500,105.4874,1412.2845,2.9200,30.4721,5.6594,21.4664,108.7977,0.7373,5.5275,0.0000,0.0800,3u7m
7.9500,102.2022,1368.8461,2.9423,22.4786,5.2314,22.0392,104.8887,0.8948,8.0402,0.1680,0.0800,3u7n
8.4300,113.3620,2110.1125,4.0182,46.8265,6.1468,34.5144,233.2735,0.6110,6.2799,0.0000,0.0714,3u7s
4.4400,116.6661,1542.8762,4.1999,3.0838,9.6147,4.9931,76.1925,0.0000,0.0000,0.0000,0.1000,3u81
4.6200,61.1304,701.1978,0.7677,46.1055,1.6936,19.7559,43.1992,0.0925,24.4298,0.0000,0.0769,3u90
4.3800,60.1166,746.0759,0.9141,57.3259,1.3319,5.5537,16.6445,0.0096,5.0447,0.0000,0.1111,3u9q
5.5400,100.9056,1696.7632,1.8953,65.5050,2.0405,27.8786,219.1244,1.0007,5.7765,0.0000,0.1000,3ubd
6.0000,61.0053,688.5903,1.9110,2.3015,1.1062,2.1403,18.9290,0.1100,0.0000,0.0000,0.2857,3ucj
7.1000,129.0288,1730.2059,1.8268,60.2248,1.7640,7.0354,88.7607,0.2914,3.0810,0.0000,0.1250,3udd
2.8500,55.3734,778.3970,1.9229,36.5725,3.3295,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3udh
5.2400,56.1782,784.9235,0.2391,95.5710,0.0000,3.2483,23.0148,0.0111,5.3102,0.0000,0.0909,3ueu
5.8900,69.3806,913.3472,0.6560,113.9719,0.8113,5.5191,27.0641,0.0000,9.0491,0.0000,0.0769,3uev
6.3100,71.3736,1021.4155,0.7897,126.8244,0.5586,8.9056,32.9526,0.0000,11.9782,0.0000,0.0667,3uew
6.9200,79.4196,1169.0264,0.5671,145.7006,0.0000,10.7692,46.9221,0.2272,15.9814,0.0000,0.0588,3uex
8.2500,79.6923,1430.6925,1.3294,28.5911,0.8597,14.5594,112.7324,0.1952,4.0097,0.0000,0.1111,3ug2
4.6300,63.2700,721.9209,4.1851,0.0000,8.2583,1.7947,12.8849,0.0028,0.0000,0.0000,0.2000,3uj9
5.1000,127.3773,1723.9912,3.5266,2.3971,7.5262,7.3026,77.8280,0.0022,0.0000,0.0000,0.1000,3ujb
4.5900,68.0365,716.6790,2.6872,0.0000,5.4034,1.9347,13.6041,0.0000,0.0000,0.0000,0.2000,3ujc
4.6900,66.6359,720.5228,2.7307,0.0000,6.1012,1.6307,13.6524,0.0000,0.0000,0.0000,0.2000,3ujd
6.5200,91.4252,1612.6213,2.1982,60.3848,3.2760,11.6005,131.7247,1.2419,13.1567,0.0000,0.1429,3uo4
7.3100,101.5063,1448.8618,1.7797,51.0112,2.9617,13.0543,128.6545,1.8245,11.2865,0.0000,0.1429,3uod
7.4000,103.0142,1573.8975,2.2832,54.6252,3.3084,14.1140,112.4859,0.7684,6.4245,0.0000,0.1250,3up2
5.3000,112.0881,1604.2653,3.6644,33.2530,9.2509,81.8583,530.4363,3.0625,1.4233,3.7418,0.0392,3upv
9.0000,151.5826,2704.3667,3.0996,62.1197,6.2739,57.4977,533.4477,3.3426,3.9266,2.5041,0.0339,3uri
10.9200,162.1238,2096.8652,3.8733,50.0194,5.5810,44.4208,320.6733,0.7140,3.9002,0.7841,0.0690,3utu
5.2000,57.6823,651.9479,1.1631,39.6082,1.3531,1.5626,5.9594,0.1142,0.0000,0.4828,0.4000,3uu1
4.5100,84.2957,965.5904,4.2611,0.0000,9.1987,1.1152,7.5467,0.2997,0.0000,0.7821,0.2500,3uug
7.9600,68.7253,1032.7821,0.7339,38.2759,1.4012,7.1243,53.7209,0.1060,0.0000,0.0000,0.3333,3uuo
4.3400,113.0669,1825.8634,2.2963,27.6628,3.9862,58.9902,393.9650,1.7553,10.9048,2.2999,0.0370,3uvx
7.7700,105.0573,1249.1635,3.3049,37.5708,4.9448,22.7432,191.3812,0.7411,0.1744,0.0000,0.1111,3uw4
7.8500,120.4121,1211.0959,3.0404,46.9957,4.2151,18.1887,201.0206,1.3667,0.1055,0.6726,0.1111,3uw5
4.4100,71.5979,684.3826,0.9038,37.6798,1.1361,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uxd
4.9300,47.4796,674.2463,1.7534,56.1391,3.9233,1.4814,5.5528,0.0000,0.0000,0.0000,0.4000,3uxk
5.5700,48.5442,686.8873,2.5956,39.8647,4.4539,0.7185,5.8003,0.0000,0.0000,0.0000,0.3333,3uxl
7.2200,72.3526,696.5870,1.5151,35.8572,0.2390,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uz5
5.5500,63.2224,579.5930,1.0243,35.4446,0.7450,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uzj
6.4300,118.2327,1439.0842,4.4183,0.0000,10.0393,26.9291,207.8331,0.1250,0.0000,0.4127,0.0870,3v3l
6.6000,45.2037,1036.2014,0.6459,21.3794,0.8420,41.9426,128.6711,0.5176,27.9443,0.0000,0.0714,3v3q
8.5500,120.2096,2011.3582,2.2396,94.8680,0.9686,7.3205,100.8163,0.2356,5.2836,0.0000,0.1538,3v51
8.9600,97.8356,1491.9839,2.4838,36.8819,2.4224,8.2592,95.1008,0.1413,2.5525,0.0000,0.1818,3v5p
8.2200,106.9846,1739.5535,2.2935,52.8986,1.0689,17.3211,121.9783,0.1999,3.6948,0.0000,0.1176,3v5t
5.5400,148.6948,1604.6190,5.6827,128.0311,3.2893,6.8168,52.5904,1.3615,13.3922,0.0000,0.2500,3v78
7.2100,105.8413,1301.3287,2.4125,20.1239,3.9324,11.3074,115.8764,0.0525,9.4707,0.0000,0.1333,3v7t
8.5700,67.9045,1086.8545,1.4660,34.2585,2.5315,5.2935,62.1244,0.0007,0.5775,0.0000,0.1176,3v7x
8.0700,73.1534,1053.6963,1.6410,45.1222,1.0408,1.1052,20.4187,0.0000,0.0000,0.0000,0.2857,3vbd
4.9600,83.9631,1095.4998,2.3911,32.8616,2.7757,8.4741,36.7655,0.6866,1.8069,0.7421,0.1818,3veh
9.3400,138.0063,2264.8452,4.7031,51.5112,6.4048,37.8129,288.8617,0.6889,7.2382,0.0000,0.0690,3vf5
9.1000,149.1863,2292.2222,3.3088,64.7984,4.0954,33.7043,288.0096,0.4777,4.1313,0.0000,0.0690,3vf7
9.1900,138.2404,2270.8337,3.7900,64.5766,4.7380,27.9051,298.1189,0.5436,0.0000,0.0000,0.0690,3vfa
9.0400,137.3263,2291.2061,3.3651,65.9096,4.7228,26.0155,291.5646,0.4109,0.3541,0.0000,0.0690,3vfb
6.2400,56.6474,718.7499,1.6418,24.4038,3.2701,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vh9
7.4000,76.2424,1343.2856,1.0270,44.2954,0.9094,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vha
8.8900,86.1746,1449.0826,2.0903,55.0467,1.6451,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vhc
9.2800,79.4865,1373.6371,1.9443,52.9394,2.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vhd
4.6000,95.8786,1336.2119,1.2114,66.5546,1.1673,4.9685,59.9002,0.0000,0.2604,0.0000,0.1538,3vhk
6.0200,74.9632,987.3654,2.9219,2.1489,6.2258,10.8558,71.0086,1.3651,0.0000,3.0429,0.1176,3zq9
5.1200,128.4115,1672.5500,2.1948,35.5702,3.5593,44.0955,350.3079,1.3872,29.9643,0.7952,0.0714,3zso
4.9600,104.7856,1660.8912,1.4373,41.6345,1.7242,37.6437,286.4203,1.0842,23.2316,0.3920,0.0714,3zsq
3.2800,83.6912,1524.6697,2.2977,48.0717,2.2879,34.7573,217.7054,0.9728,20.0486,0.0000,0.0909,3zsx
3.2300,88.1512,1407.9346,2.0366,32.4054,2.7038,24.3761,191.0981,0.7093,10.1104,0.5199,0.1111,3zsy
