pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
4.7200,67.6808,1101.1477,1.4204,22.7169,1.5281,10.4337,48.7266,0.6375,0.0000,0.0000,0.2500,3r6c
8.3600,148.9091,2096.9319,3.8168,43.9336,2.5982,8.8258,125.6589,0.5639,1.7627,0.0000,0.1250,3r7o
4.8200,63.1184,756.4327,1.2653,15.0068,2.1814,3.1776,15.2058,0.3010,0.0000,0.7838,0.2222,3r88
9.4300,73.0897,1040.5409,4.5172,7.4836,8.2631,5.5628,25.6641,0.0647,0.0000,0.0000,0.1429,3rbu
7.4000,66.6136,1209.4011,0.9953,8.8076,1.5263,6.6707,55.7397,0.2058,0.0000,0.2434,0.2222,3re4
4.5500,74.5828,958.3872,0.9992,15.0940,0.9738,1.4327,10.3301,0.0000,0.0000,0.0000,0.3333,3rr4
8.8000,194.6646,3060.3953,8.8664,54.0831,6.9631,45.7231,260.5352,1.6186,33.4096,2.5435,0.0303,3rt4
4.9200,67.6975,1094.4551,2.1307,11.6717,3.5155,17.1793,48.1278,0.9339,5.0915,0.0000,0.1667,3rv8
8.6000,125.0636,2011.9496,3.4008,60.6924,5.2040,23.0718,210.4924,0.5366,0.1141,0.0000,0.0714,3s43
8.4900,119.1306,1916.5710,3.8980,54.2553,5.3771,28.8703,194.2160,0.5365,2.7101,0.0000,0.0714,3s45
9.6400,115.5663,2159.5613,3.8442,73.8126,3.8411,33.8209,268.8648,0.5893,0.0000,0.0000,0.0714,3s54
9.6200,173.4691,2446.8660,4.6347,98.7005,5.9104,41.3248,349.7657,1.3989,11.6265,0.1384,0.0690,3s56
7.4100,74.4645,674.9527,3.8454,0.0000,7.9907,1.2734,2.5014,0.1834,0.0000,0.6118,0.2500,3s5y
7.3500,98.4027,1286.1302,2.5621,28.4711,5.7380,18.1043,97.6161,1.2741,0.0000,1.3555,0.1333,3s6t
7.3000,77.0917,1190.3925,1.6311,26.6879,3.1098,15.8939,73.4274,0.3303,3.5247,0.1617,0.1538,3s8x
6.8200,74.3388,1216.0372,2.7092,35.0489,4.9599,9.3383,85.5665,0.7394,0.2848,0.0000,0.1538,3s9t
7.5900,100.2703,1410.4742,3.6858,45.0660,2.4642,10.6313,107.6515,0.0319,1.4034,0.0000,0.1053,3sap
6.5700,91.1173,1336.1644,3.5769,43.6754,5.5228,14.0201,92.5607,0.6499,0.7493,0.0000,0.1333,3sax
7.2800,80.0287,1215.1890,1.6342,28.2277,2.1594,14.3001,72.2884,0.1482,4.2345,0.0000,0.1538,3sbh
7.9200,77.7587,1150.4955,1.7278,25.8321,3.2516,9.4643,63.8857,0.0245,1.3680,0.0000,0.1538,3sbi
6.0600,52.6687,845.7116,1.3995,2.1481,3.8242,6.4034,32.8255,0.0260,0.0000,0.0000,0.2222,3sfg
5.5900,89.7754,1178.3354,2.0428,62.7270,1.6101,20.0216,108.3642,0.4761,3.3668,0.3075,0.1333,3sha
5.7200,87.4233,1319.5852,1.0795,43.2952,0.7595,12.7532,106.4497,0.5103,0.0091,0.5928,0.1333,3shc
4.1600,55.2720,1150.9180,0.4905,44.1606,0.0000,22.3542,109.1437,0.8018,1.4330,0.9839,0.1333,3si3
3.8800,73.0050,1224.0012,1.0913,42.3351,0.8311,19.7498,119.5952,0.5790,0.5984,0.4540,0.1333,3si4
3.8600,99.1540,1427.8934,1.3694,56.0223,0.6686,31.7432,214.6754,0.8718,19.7454,0.0000,0.0769,3spf
6.7900,118.0913,1755.1335,1.8706,54.9720,3.1425,14.2943,253.1244,1.5273,0.4754,0.5258,0.1111,3su0
6.6800,120.6742,1711.0005,3.3852,53.4615,5.2368,18.0703,243.9106,2.1015,0.2389,0.5989,0.1111,3su1
4.3500,114.4894,1771.0947,2.7578,46.1746,4.7068,13.7599,253.7845,2.1923,0.0000,0.5443,0.1111,3su2
9.1300,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,0.1250,3su3
6.2600,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,0.1250,3su4
5.5800,93.4521,1687.4257,1.7883,35.8410,2.7028,25.2931,197.8938,1.7015,5.1162,0.4147,0.1250,3su5
6.0200,118.8361,1803.6243,2.4775,46.5351,2.7390,25.1469,200.3893,2.6570,5.2431,1.1513,0.1250,3su6
9.0800,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,0.1111,3sue
7.5600,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,0.1111,3suf
6.2100,85.3509,1724.8708,1.9146,28.8081,0.7054,33.3111,221.8253,3.3185,5.0926,1.0686,0.1111,3sug
4.1500,49.4792,969.3626,0.9451,30.9296,1.1425,31.6325,239.7277,2.8512,3.7499,1.6778,0.1111,3sur
4.1500,55.8618,742.5029,2.0391,5.1193,2.0131,0.7999,5.3525,0.1409,0.0000,0.5362,0.2857,3sus
7.8500,68.2733,1135.7932,1.2340,35.6737,1.5944,15.3499,88.6813,0.2543,0.0000,0.7931,0.1176,3sut
8.5200,136.8794,1451.8887,7.0940,32.8943,7.6590,25.3155,94.2722,1.9595,0.0000,1.1234,0.1176,3suu
4.5500,70.7950,889.0654,3.3527,3.0118,4.3847,3.1373,17.2617,0.4582,0.0000,0.9670,0.2222,3suv
4.7000,51.3263,849.0857,1.8523,8.6234,3.1509,2.2149,18.7691,0.3674,0.0000,0.6341,0.2857,3suw
4.1900,63.7451,1114.7446,0.7085,41.0373,0.8945,13.4437,91.1622,0.3160,0.5936,0.6521,0.1333,3sv2
8.6000,105.8384,1576.3719,1.9690,62.4348,1.3377,6.6115,75.6319,0.2113,4.7154,0.0000,0.1818,3sxf
4.5700,82.7498,1448.9724,3.5310,2.4300,5.3672,6.4463,61.8630,1.3075,0.0000,0.7381,0.1538,3sym
5.1000,83.0963,1325.9670,5.4153,2.0601,6.7496,5.0005,49.6140,0.2928,0.0000,0.6454,0.2000,3syr
3.0400,46.2953,708.1552,1.0131,15.0111,2.3496,3.1181,22.2932,0.3168,0.0000,0.7480,0.1667,3t08
3.8000,58.5005,841.7448,2.7438,0.0000,3.4109,1.9903,2.9149,0.0600,0.0000,0.3437,0.2500,3t09
4.3000,69.6733,954.5148,4.6405,1.6150,7.1276,2.9913,22.9985,0.2066,0.0000,0.6472,0.1667,3t0b
2.3700,60.6427,833.5529,3.9189,0.0000,4.5998,0.6436,3.7916,0.1951,0.0000,0.6310,0.2500,3t0d
8.0000,134.2765,1801.1786,2.1528,169.1479,1.5137,8.1048,105.1479,0.8347,10.9547,0.0000,0.1111,3t0x
3.6600,56.6403,841.3238,1.7736,0.0000,2.3352,0.6019,3.8122,0.2392,0.0000,0.6986,0.2500,3t2q
10.2300,129.7756,2039.6034,3.3462,44.2707,3.5831,41.4455,256.2879,0.2870,12.1794,0.0000,0.0714,3t3c
8.6000,107.7221,1691.6755,2.4367,50.8344,2.1669,7.2268,104.0384,0.1873,2.5756,0.0000,0.1818,3t3u
6.3600,122.7079,2286.1013,3.7031,50.0841,5.9180,33.1664,313.7635,1.6360,0.5123,1.2209,0.0625,3t6b
5.0800,44.8304,693.1652,3.4112,0.0000,7.3825,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,3tb6
6.3000,94.5465,1783.1981,1.8286,0.0000,3.2773,10.3023,104.8890,1.1695,0.0000,1.2380,0.0952,3tei
4.7000,188.0360,2941.7761,7.2602,57.3285,12.3156,66.0202,554.4954,1.6003,3.8976,2.2932,0.0260,3tg5
5.3800,135.1801,1403.9448,5.5116,0.0000,8.5458,10.0088,96.3278,0.0404,0.0000,0.2232,0.1176,3tif
5.2700,112.4739,1781.3463,2.4733,53.3156,3.0672,36.4778,267.0079,0.6333,10.7210,0.0000,0.0714,3tkw
8.5200,56.9853,479.0905,1.1201,30.2227,2.5020,0.4015,1.3219,0.0000,0.0000,0.0000,0.2000,3ttm
7.8400,92.1396,789.5366,3.0110,36.3606,5.4548,0.6845,12.7620,0.0000,0.6727,0.0000,0.1111,3ttn
3.9200,53.8445,539.3817,0.7847,27.8440,1.3453,1.4109,2.3314,0.4638,0.0000,0.9729,0.4000,3twp
5.4400,104.3148,1415.7273,4.5478,0.0000,3.3920,4.7255,47.8628,0.0823,0.0000,0.0000,0.3333,3u10
7.1100,72.3328,1548.6012,0.8426,52.0418,0.9014,8.5683,87.5987,0.0517,0.0000,0.0000,0.2000,3u15
9.0000,140.2328,2237.1777,3.8567,84.4361,1.6347,15.8116,141.1527,1.8642,8.5167,0.9519,0.1250,3u6h
7.0700,95.4979,1465.8041,3.0386,33.6392,5.9820,24.9475,159.3900,0.5788,0.0000,0.0000,0.0952,3u7k
7.2800,89.9435,1480.9105,2.8545,31.8023,6.4281,24.5778,146.8000,0.4793,0.6464,0.0000,0.1053,3u7l
7.4500,105.4874,1412.2845,2.9200,30.4721,5.6594,21.4664,108.7977,0.7373,5.5275,0.0000,0.0800,3u7m
7.9500,102.2022,1368.8461,2.9423,22.4786,5.2314,22.0392,104.8887,0.8948,8.0402,0.1680,0.0800,3u7n
8.4300,126.9476,2159.6528,3.5746,62.4116,3.6168,32.2590,250.8411,0.4032,0.0000,0.0000,0.0714,3u7s
4.4400,83.2965,1431.0375,3.6459,0.3711,5.3088,13.0762,82.8325,0.3175,0.0000,0.7456,0.1000,3u81
4.6200,73.7286,785.3309,1.0818,43.0293,1.9728,11.2057,35.1871,0.0432,14.6356,0.0000,0.0769,3u90
4.3800,67.8342,774.7841,1.2351,64.6578,1.2434,5.1031,18.6554,0.0180,4.3716,0.0000,0.1111,3u9q
5.5400,71.4239,1524.1768,0.7518,41.2248,0.3671,27.0506,214.8634,0.5999,4.5732,0.0000,0.1000,3ubd
6.0000,48.1454,664.6002,2.7507,2.8678,5.1267,2.4687,17.8151,0.0141,0.0000,0.0000,0.2857,3ucj
7.1000,134.4669,1863.6831,3.8531,69.2163,0.0000,10.3958,101.0307,0.0449,3.0574,0.0000,0.1250,3udd
2.8500,51.3591,721.5301,0.8275,26.0819,1.2696,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3udh
5.2400,67.1861,903.0365,0.5627,94.9558,0.0000,4.9607,25.3922,0.0008,8.4531,0.0000,0.0909,3ueu
5.8900,69.3806,913.3472,0.6560,113.9719,0.8113,5.5191,27.0641,0.0000,9.0491,0.0000,0.0769,3uev
6.3100,75.9049,1058.1334,0.8920,119.4924,0.5718,10.0615,36.8030,0.0092,13.8934,0.0000,0.0667,3uew
6.9200,86.0796,1184.0886,0.8522,150.4529,0.0000,11.2136,50.4412,0.0555,19.7151,0.0000,0.0588,3uex
8.2500,80.4043,1463.6697,0.5475,28.0006,0.2510,17.2954,181.3835,0.4585,5.5224,0.0000,0.1111,3ug2
4.6300,67.7005,737.1287,2.6390,0.0000,5.7352,1.7240,13.5509,0.0000,0.0000,0.0000,0.2000,3uj9
5.1000,132.6332,1792.5751,7.9005,2.4550,6.5946,8.8995,77.7970,1.1668,0.0000,0.5818,0.1000,3ujb
4.5900,68.0365,716.6790,2.6872,0.0000,5.4034,1.9347,13.6041,0.0000,0.0000,0.0000,0.2000,3ujc
4.6900,66.6359,720.5228,2.7307,0.0000,6.1012,1.6307,13.6524,0.0000,0.0000,0.0000,0.2000,3ujd
6.5200,76.1613,1344.9691,1.8337,55.4555,1.8394,24.8826,139.9285,0.5109,23.5721,0.0000,0.1429,3uo4
7.3100,104.9318,1480.4222,2.1497,59.2101,3.0189,10.8917,107.2619,0.9331,7.6268,0.0000,0.1429,3uod
7.4000,103.0142,1573.8975,2.2832,54.6252,3.3084,14.1140,112.4859,0.7684,6.4245,0.0000,0.1250,3up2
5.3000,129.4518,1884.8304,3.9440,32.5152,7.8920,80.1279,466.1159,2.2366,4.9352,3.4098,0.0392,3upv
9.0000,173.5804,2786.9448,4.2892,38.1839,7.6700,69.0499,541.3314,0.8892,4.3067,1.4545,0.0339,3uri
10.9200,162.1238,2096.8652,3.8733,50.0194,5.5810,44.4208,320.6733,0.7140,3.9002,0.7841,0.0690,3utu
5.2000,57.6823,651.9479,1.1631,39.6082,1.3531,1.5626,5.9594,0.1142,0.0000,0.4828,0.4000,3uu1
4.5100,79.3401,975.8567,8.3439,0.0000,10.7231,1.9447,7.5149,0.0472,0.0000,0.3102,0.2500,3uug
7.9600,68.7253,1032.7821,0.7339,38.2759,1.4012,7.1243,53.7209,0.1060,0.0000,0.0000,0.3333,3uuo
4.3400,130.9559,1661.5459,2.3757,35.7243,4.4787,59.4357,432.1738,1.8830,5.6964,2.7352,0.0370,3uvx
7.7700,105.0573,1249.1635,3.3049,37.5708,4.9448,22.7432,191.3812,0.7411,0.1744,0.0000,0.1111,3uw4
7.8500,120.4121,1211.0959,3.0404,46.9957,4.2151,18.1887,201.0206,1.3667,0.1055,0.6726,0.1111,3uw5
4.4100,71.7867,680.3599,1.3631,30.8140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uxd
4.9300,43.1930,682.0620,1.2436,51.8081,2.5786,1.1217,5.5522,0.0000,0.0000,0.0000,0.4000,3uxk
5.5700,46.7493,688.2752,2.1520,51.8823,3.5682,0.8274,5.7494,0.0000,0.0000,0.0000,0.3333,3uxl
7.2200,72.3526,696.5870,1.5151,35.8572,0.2390,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uz5
5.5500,69.0605,575.4302,1.9048,34.6412,2.1480,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3uzj
6.4300,118.2327,1439.0842,4.4183,0.0000,10.0393,26.9291,207.8331,0.1250,0.0000,0.4127,0.0870,3v3l
6.6000,66.1627,1129.1145,1.3713,30.5199,1.8893,22.5952,124.6642,0.4168,9.4863,0.0000,0.0714,3v3q
8.5500,128.0599,1928.2977,1.9454,83.2620,0.0000,9.0694,115.9660,0.8579,8.1318,0.0000,0.1538,3v51
8.9600,97.8356,1491.9839,2.4838,36.8819,2.4224,8.2592,95.1008,0.1413,2.5525,0.0000,0.1818,3v5p
8.2200,106.9846,1739.5535,2.2935,52.8986,1.0689,17.3211,121.9783,0.1999,3.6948,0.0000,0.1176,3v5t
5.5400,144.8840,1582.6285,9.2836,145.3228,2.9134,8.0709,51.3725,1.4374,14.1890,0.0000,0.2500,3v78
7.2100,105.8413,1301.3287,2.4125,20.1239,3.9324,11.3074,115.8764,0.0525,9.4707,0.0000,0.1333,3v7t
8.5700,76.4301,1256.2057,1.5416,35.4420,2.6135,10.7383,77.1697,0.0285,1.8361,0.0000,0.1176,3v7x
8.0700,73.1534,1053.6963,1.6410,45.1222,1.0408,1.1052,20.4187,0.0000,0.0000,0.0000,0.2857,3vbd
4.9600,50.3890,1008.4974,1.5854,17.0949,3.9689,11.1588,33.8807,0.6119,2.0607,1.4276,0.1818,3veh
9.3400,136.5597,2236.2566,3.8336,76.2151,5.7397,26.9006,248.9290,0.4852,0.0075,0.0000,0.0690,3vf5
9.1000,149.1863,2292.2222,3.3088,64.7984,4.0954,33.7043,288.0096,0.4777,4.1313,0.0000,0.0690,3vf7
9.1900,138.2404,2270.8337,3.7900,64.5766,4.7380,27.9051,298.1189,0.5436,0.0000,0.0000,0.0690,3vfa
9.0400,151.2651,2296.2212,3.9493,77.9890,3.7600,35.0294,324.1881,0.8943,0.0000,0.4552,0.0690,3vfb
6.2400,56.6474,718.7499,1.6418,24.4038,3.2701,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vh9
7.4000,76.2424,1343.2856,1.0270,44.2954,0.9094,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vha
8.8900,86.1746,1449.0826,2.0903,55.0467,1.6451,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vhc
9.2800,79.4865,1373.6371,1.9443,52.9394,2.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3vhd
4.6000,82.7820,1363.8837,2.2386,56.4601,1.2334,6.4055,59.9324,0.0002,0.9829,0.0000,0.1538,3vhk
6.0200,74.9632,987.3654,2.9219,2.1489,6.2258,10.8558,71.0086,1.3651,0.0000,3.0429,0.1176,3zq9
5.1200,99.7443,1697.0233,1.8008,41.0263,0.7272,45.7994,330.4344,1.3184,35.8856,0.0000,0.0714,3zso
4.9600,88.3830,1586.0042,1.9072,55.6394,1.4501,42.7727,301.0880,0.6730,24.0248,0.0000,0.0714,3zsq
3.2800,64.5889,1319.4855,0.8829,43.3907,0.0000,47.7891,230.5262,0.2816,33.2908,0.0000,0.0909,3zsx
3.2300,78.2605,1362.0525,1.2345,46.6774,0.9220,19.2052,155.0485,0.1679,6.8083,0.1895,0.1111,3zsy
