pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
6.41,-1.8389,-2.1039,0.0000,0.1680,3r17
6.48,-1.6748,-2.5591,0.0000,0.2520,2wnj
6.57,-3.1968,-3.7047,-0.0174,0.4200,2pwc
6.3,-1.9695,-2.1912,0.0000,0.3360,3k5v
6.1,-2.1699,-0.6610,0.0000,0.1680,1dzk
6,-1.0712,-1.7690,-0.0070,0.0420,1c5s
6.08,-1.2338,-1.4095,0.0000,0.0420,2wej
6.15,-1.0029,-1.2594,-0.0004,0.2940,1u0g
6.36,-0.8449,-1.9029,-0.0077,0.0420,1c5q
6.38,-1.5434,-2.3294,-0.0005,1.2600,3hau
6.4,-0.4520,-0.9937,0.0000,0.3780,3pn3
6.7,-1.4351,-1.4048,-0.0030,0.2940,3pgu
6.2,-1.0084,-2.0762,-0.0086,0.0840,1owe
6.23,-1.7734,-1.8508,-0.0066,0.3360,3s3v
6,-1.1723,-1.9428,-0.0097,0.2100,2wf5
6.32,-1.8813,-2.3661,-0.0167,0.3360,3ebh
7,-2.1515,-2.3090,-0.0381,0.5040,3m2u
7.13,-1.3343,-2.3797,-0.0067,0.0420,1o3d
7.08,-1.0780,-1.5244,-0.0076,0.1260,3rlp
7.62,-1.4797,-2.5865,-0.0174,0.4200,1fzq
7.6,-1.1330,-2.1013,0.0000,0.2940,2o8h
7.74,-1.6403,-1.9512,0.0000,0.2520,3nb5
7.82,-0.9235,-1.1804,-0.0197,0.0840,2ptz
7.22,-2.8679,-4.2695,-0.0115,1.2600,1gvx
7.11,-2.1290,-2.2685,-0.0000,0.1680,3e64
7.93,-1.1077,-1.9093,0.0000,0.0420,3daz
7.24,-1.8994,-2.8923,-0.0155,0.1260,1oyt
7.4,-2.2329,-2.3306,-0.0129,0.4200,2zy1
7.64,-1.3734,-1.7186,0.0000,0.2100,3d78
7.41,-1.7775,-1.2739,-0.0384,0.2520,2q2a
7.15,-3.0559,-3.9964,0.0000,0.2520,3fql
7.74,-1.1756,-2.6704,-0.0153,0.2520,1qbo
7.89,-1.6713,-1.9149,0.0000,0.2520,3rz5
7.55,-1.0285,-1.8787,0.0000,0.2100,3rz0
7.4,-1.0572,-1.9326,0.0000,0.2520,3f18
7.05,-1.0543,-1.9104,-0.0094,0.0840,1xug
7.82,-1.7345,-2.2367,0.0000,0.1260,3n2p
7,-3.1759,-4.3639,-0.0091,1.2600,3fsm
7.6,-1.5722,-1.9171,0.0000,0.0840,3p58
7.89,-0.7739,-1.7205,-0.0000,0.2520,2ylc
7.07,-1.7071,-2.1568,-0.0187,0.2520,2ate
7.02,-2.7320,-3.1271,-0.0094,0.1680,1ypj
7.51,-2.5943,-4.0422,-0.0000,0.2100,2vwo
8.25,-1.2858,-2.0622,-0.0129,0.0840,1c1u
8.52,-2.7413,-4.0879,-0.0002,0.2940,3hvh
8.77,-3.3663,-4.5233,0.0000,0.6720,2wkz
8.08,-1.9733,-3.8045,-0.0001,0.6300,3lil
8.6,-3.7268,-3.8391,0.0000,0.3780,3b66
8.08,-2.4603,-3.2715,-0.0168,1.1340,3ifl
8.1,-1.1423,-2.1746,0.0000,0.3360,3nx7
8.55,-1.3987,-2.1259,0.0000,0.1260,3ejp
8.7,-2.4014,-3.8262,-0.0006,0.2100,2y81
8.4,-2.3843,-3.6616,-0.0003,0.3780,3str
8.15,-3.0322,-3.4500,0.0000,0.7140,2fxu
8.57,-2.2754,-3.0136,0.0000,0.1680,3dkf
8.09,-3.6547,-3.6666,0.0000,0.7140,2rkg
8.1,-0.9471,-1.9362,0.0000,0.2100,3caj
8.34,-3.2591,-3.8991,0.0000,0.5880,2qci
8,-0.9062,-1.8673,0.0000,0.2520,3oy0
8.4,-2.4481,-3.0115,-0.0266,0.2100,3eos
8,-2.2200,-3.3368,0.0000,0.1260,1r0p
8.05,-1.9146,-0.6307,0.0000,0.0420,2b9a
8.7,-1.9897,-1.7669,-0.0045,0.0000,2fr3
8.52,-2.8324,-4.3472,-0.0003,0.3360,3hvk
8.77,-1.9452,-2.2471,0.0000,0.0840,1x38
8.48,-1.7571,-1.9579,0.0000,0.1680,3n3j
9,-2.5177,-3.8525,0.0000,0.4200,2j4i
9.65,-2.4660,-2.2613,-0.0061,0.0840,3pe1
9,-1.0287,-2.0030,0.0000,0.2100,3dd0
9.84,-2.3227,-5.1933,-0.0407,2.3100,2xef
9.39,-2.7374,-3.2317,-0.0006,0.5880,3nuj
9.22,-3.8693,-4.0429,0.0000,0.5040,2o4l
9.54,-1.4829,-1.9023,0.0000,0.1680,1g52
9.72,-2.0872,-2.4686,-0.0120,0.2520,3fuc
9.04,-3.3554,-4.4233,0.0000,1.0500,1ec3
9.85,-3.4818,-4.5818,0.0000,0.5040,3kdb
9.3,-2.5047,-3.4646,-0.0004,0.5880,3nu6
9.74,-3.4532,-4.5098,-0.0110,1.0080,1nh0
9,-1.3271,-1.9954,0.0000,0.2100,3dcw
9.27,-3.7763,-4.3351,-0.0003,0.5040,1sdt
9.27,-3.2294,-3.4816,0.0000,0.3780,3b65
9.31,-1.5422,-1.6351,-0.0001,0.2520,3rdq
9.27,-1.9856,-2.7672,0.0000,0.3360,3nzk
9.28,-2.9569,-2.6327,0.0000,0.0000,1xow
9.74,-3.1939,-2.9466,0.0000,0.2520,3p3g
9.4,-2.1604,-2.5170,0.0000,0.0420,1sqn
9.82,-3.1329,-3.5755,-0.0003,0.5880,3nu3
9.08,-3.2554,-3.7639,0.0000,0.7140,2rkf
9.8,-2.9138,-3.4954,-0.0004,0.5880,3nuo
9.15,-1.1641,-2.3169,0.0000,0.1680,2xjx
9.08,-1.6796,-2.5444,-0.0001,0.1680,3aox
9.08,-2.2189,-4.7943,0.0000,0.2940,3ffg
10.59,-2.9290,-3.7147,0.0000,0.6720,3djk
10.51,-4.0197,-4.3827,0.0000,0.7140,2o4s
10.35,-3.7583,-4.2728,0.0000,0.5040,3i6o
10.44,-2.9755,-4.0035,0.0000,0.5040,2qi4
10.85,-3.4589,-3.3885,0.0000,0.6720,3i7e
10.46,-3.5227,-4.3496,0.0000,0.8400,2o4k
10.07,-3.7164,-4.1101,-0.0006,0.5040,1sdu
10.05,-2.4171,-3.4424,-0.0028,0.0840,1nm6
10.39,-3.5053,-4.2952,0.0000,0.3780,1kzk
10.1,-3.8973,-3.7320,0.0000,0.2520,1sr7
10.62,-1.5601,-4.0618,-0.0398,1.0500,2xei
10.24,-3.0110,-3.8999,0.0000,0.3780,1qbu
10.55,-1.5419,-2.3330,0.0000,0.0840,1g2o
10.1,-4.0345,-3.1275,0.0000,0.1680,2o4j
10.72,-3.4988,-3.9639,0.0000,0.5040,2o4p
10,-2.9200,-3.6073,0.0000,0.6720,3h5b
10.89,-4.2509,-5.1130,0.0000,0.7140,2pk6
10,-2.5726,-3.2192,-0.0127,0.2940,2zo3
10.57,-3.3865,-5.2385,0.0000,0.4200,1qbr
10.96,-2.3043,-2.5564,-0.0382,0.6300,1m7y
10.06,-2.2282,-3.2651,-0.0027,0.5880,3lzu
11.68,-3.2258,-4.0308,-0.0093,0.8820,2i4d
11.22,-2.6968,-3.6887,0.0000,0.5460,3gi5
11.57,-3.0145,-3.7191,0.0000,0.6720,2i4u
11.35,-2.9365,-3.7544,0.0000,0.6300,2hb3
11.3,-3.3402,-4.0664,-0.0006,0.5040,1pro
11.2,-2.9582,-3.6892,0.0000,0.6720,2i4v
11.3,-2.9456,-3.7543,0.0000,0.6720,3st5
11.23,-3.2075,-3.6236,0.0000,0.6720,3ok9
11.54,-3.5022,-3.6698,0.0000,0.7560,3qaa
