pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
2.96,-0.9308,-1.3325,-0.0000,0.1260,1f4e
2.96,-0.7449,-0.5678,-0.0044,0.0000,2br6
2.96,-0.1167,-1.1207,-0.0000,0.0840,3g34
2.96,-1.2938,-1.5858,-0.0000,0.0840,3imc
2.97,-2.7487,-3.6236,-0.0001,0.3360,2hw2
2.98,-0.9134,-2.0312,0.0000,0.4620,3ckb
2.98,-0.6892,-1.5474,-0.0051,0.4200,3djq
3.00,-2.0049,-0.6036,-0.0086,0.2100,1ecq
3.00,0.1917,-0.5510,-0.0105,0.1680,1hqg
3.00,-0.9745,-1.2939,0.0000,0.1260,1ws4
3.00,-0.4953,-0.3603,-0.0014,0.0420,2q8h
3.00,-0.6979,-0.7255,-0.0283,0.2100,2rka
3.00,-1.1327,-0.7592,-0.0245,0.0840,2v3u
3.00,-0.6205,-0.9948,-0.0024,0.0000,3ime
3.01,-0.9642,-1.0526,-0.0015,0.0840,1utm
3.03,-0.7610,-1.1267,0.0000,0.0000,1ogd
3.03,-1.0284,-1.2587,0.0000,0.1260,1ws5
3.03,-0.7435,-0.8506,0.0000,0.0840,2ha3
3.05,-1.9396,-1.5948,-0.0088,0.2940,1uj5
3.05,-1.8503,-1.3675,-0.0085,0.3360,1uj6
3.08,-1.2647,-0.9539,-0.0227,0.0420,1y1z
3.10,-1.7033,-0.9173,-0.0040,0.1680,1ec9
3.10,-0.9135,-1.2001,-0.0003,0.0000,1pu7
3.10,-0.9333,-0.9661,-0.0005,0.0000,1pu8
3.10,-1.9871,-3.6731,-0.0086,0.7560,3baj
3.10,-0.5403,-0.7078,-0.0093,0.0840,3buf
3.11,-0.9481,-1.1158,-0.0141,0.0000,3c2r
3.13,-1.0072,-1.3304,0.0000,0.0840,1ax0
3.15,-1.1259,-1.6230,-0.0001,0.0420,1e6q
3.18,-1.0707,-1.6356,-0.0070,0.3780,1lbk
3.18,-3.0233,-3.9951,-0.0006,0.6300,1ro7
3.18,-0.8039,-0.9124,-0.0048,0.1260,3bug
3.20,-0.6371,-1.0881,0.0000,0.0420,1axz
3.21,-0.6107,-1.6973,-0.0185,0.3360,1s5z
3.22,-1.4752,-2.0051,-0.0009,0.1260,1br6
3.22,-1.2802,-1.2808,0.0000,0.0420,1e6s
3.22,-0.4868,-0.2149,-0.0010,0.0420,1ew9
3.22,-1.3283,-3.0338,-0.0091,0.5460,1k1y
3.22,-1.1710,-1.0402,-0.0097,0.1260,1tog
3.22,-0.9767,-0.7933,-0.0009,0.2520,1zc9
3.22,0.0616,-0.7746,0.0000,0.0000,2ri9
3.23,-1.1209,-1.6530,0.0000,0.2100,1px4
3.25,-0.9605,-1.3610,-0.0075,0.0000,1v2j
3.26,-1.6551,-1.1016,0.0000,0.0840,5yas
3.27,-2.1995,-2.8059,-0.0000,0.3780,3ioe
3.28,-0.6499,-1.7146,-0.0070,0.0000,1bcu
3.28,-0.8851,-1.6576,-0.0000,0.2520,3d52
3.30,-0.6333,-0.7070,0.0000,0.0840,1d7j
3.30,-0.6377,0.2992,-0.0035,0.2100,1phw
3.30,-1.0002,-1.3122,-0.0020,0.2100,1tpw
3.31,-2.1022,-1.5974,-0.0000,0.2940,1pzp
3.32,-1.2137,-1.7269,-0.0007,0.1680,1pzo
3.32,-1.4079,-1.1921,0.0000,0.0000,2wk6
3.33,-1.3866,-2.1276,-0.0365,0.5880,1jlr
3.33,-1.3250,-1.3237,-0.0092,0.0840,2pnc
3.35,-0.9304,-1.1244,-0.0171,0.0000,3c2o
3.36,-1.8730,-2.2624,0.0000,0.3780,2vc7
3.37,-0.7784,-1.2826,-0.0032,0.0420,1tnh
3.37,-0.9669,-1.3231,-0.0073,0.0000,1v2u
3.37,-0.1044,-1.3759,-0.0005,0.1260,3d8z
3.38,-1.5572,-0.9337,-0.0045,0.2520,2fzg
3.39,-1.0999,-1.0067,-0.0085,0.1260,1toj
3.40,-2.7820,-2.8199,-0.0474,0.5040,1bxr
3.40,-2.9890,-2.4802,0.0000,0.8400,1ikt
3.40,-1.0107,0.6376,-0.0000,0.1260,1jt1
3.40,-1.1680,-0.8644,0.0000,0.0000,1l83
3.40,-1.7859,-3.0289,-0.0247,0.5880,1m83
3.40,-1.2148,-1.4698,0.0000,0.0420,1uz4
3.40,-1.0552,-0.8037,0.0000,0.0000,220l
3.40,-1.0866,-1.3518,-0.0303,0.3360,2vvp
3.40,-0.1286,-1.3297,-0.0001,0.1260,3d8y
3.41,-0.9392,-0.8644,-0.0042,0.2100,2v2c
3.42,-0.7997,-1.5450,-0.0004,0.2520,2qtn
3.42,-1.1686,-1.6820,-0.0420,0.1680,2sim
3.42,-0.5795,-0.7182,-0.0012,0.2520,2w08
3.42,-1.5319,-2.1620,-0.0000,0.0840,3iob
3.46,-0.7884,-1.5122,-0.0006,0.2100,1moq
3.46,-1.4979,-2.2010,-0.0045,0.4200,2zfi
3.46,-1.3839,-3.2247,-0.0124,0.6720,3dla
3.48,-0.5394,-2.6384,-0.0282,1.0080,3gx0
3.49,-1.0551,-1.1253,-0.0085,0.0000,1c5o
3.49,-0.8563,-1.3942,0.0000,0.2520,1gzc
3.49,-1.0942,-1.2098,-0.0048,0.0420,1utn
3.51,-1.3872,-1.8230,0.0000,0.4200,1gz9
3.51,-1.4916,-1.8125,0.0000,0.5880,2r0h
3.52,-0.7701,-0.9838,-0.0060,0.0000,1jys
3.52,-0.7753,-0.7867,-0.0074,0.2100,2j27
3.54,-1.5456,-2.7733,-0.0050,0.5880,1vjd
3.55,-0.8539,-2.1468,-0.0061,0.4200,1v2r
3.55,-2.3380,-1.9427,-0.0001,0.4620,2cle
3.55,-1.6274,-1.9424,0.0000,0.4620,2clf
3.55,-0.3953,-1.3671,-0.0285,0.1680,2qwc
3.56,-0.9308,-1.7560,-0.0035,0.3360,2hrm
3.57,-1.2785,-2.0801,0.0000,0.2940,1h46
3.58,-1.0440,-2.0082,-0.0109,0.5880,1vjc
3.58,-1.2368,-1.0870,-0.0165,0.0000,3dx1
3.59,-1.1959,-0.9126,-0.0001,0.0000,1nli
3.59,-1.7528,-1.7688,-0.0034,0.2520,2gsu
3.59,-0.5691,-1.1381,0.0000,0.2520,2nn8
3.60,-0.8718,-1.0170,0.0000,0.1260,1d7i
3.60,-1.0364,-0.4469,-0.0235,0.2520,2fzk
3.60,-0.1073,-1.3930,-0.0004,0.2940,2qpu
3.60,-1.6357,-1.9639,-0.0014,1.1340,2wp1
3.60,-1.6036,-1.1035,0.0000,0.2100,3g0i
3.60,-0.9906,0.3815,-0.0153,0.1680,3jdw
3.62,-0.9507,-1.0329,-0.0042,0.0000,1pb9
3.64,-0.9734,-1.1527,-0.0107,0.0420,1gyy
3.64,-1.6338,-1.6666,-0.0092,0.2100,2azr
3.64,-1.2494,-0.6303,-0.0296,0.0420,2rk8
3.66,-1.0279,-2.2197,-0.0000,0.4200,2qv7
3.66,-0.7969,-1.5960,-0.0125,0.1260,2v00
3.66,-1.0820,-1.1830,-0.0051,0.1260,3buh
3.66,-1.4906,-0.8783,-0.0003,0.0840,3pcn
3.68,-1.1672,-1.3269,-0.0067,0.0000,1c3x
3.68,-2.7085,-3.0495,-0.0000,0.3780,3ioc
3.68,-0.9057,-2.2654,-0.0000,0.1260,3isj
3.69,-1.4201,-0.8255,-0.0006,0.0840,2a8g
3.69,-2.2324,-2.4452,-0.0003,0.0420,3clp
3.69,0.2196,-1.3690,0.0000,0.1260,3d7b
3.70,-2.2137,-2.6730,-0.0046,0.5880,1gz3
3.70,-1.7403,-2.8299,-0.0028,0.5880,1gz4
3.70,-1.2867,-1.7593,-0.0090,0.2520,1loq
3.70,-0.6556,-0.7470,-0.0168,0.2100,1pdz
3.70,-1.2441,-1.2843,0.0000,0.2100,1wht
3.70,-1.6708,-2.3125,-0.0005,0.4620,2bvr
3.70,-0.9760,-1.5260,-0.0013,0.0000,2fx6
3.71,-0.8034,-1.5395,-0.0019,0.2520,2vfk
3.71,-0.8361,-1.0294,-0.0004,0.2100,3fj7
3.71,-0.2760,-1.2101,0.0000,0.1260,3g32
3.72,-1.5457,-1.4570,-0.0008,0.0840,1ai5
3.72,-0.5925,-0.7751,-0.0591,0.2100,1grp
3.72,-1.4634,-3.1498,-0.0084,0.6300,2am4
3.72,-0.7207,-1.5935,-0.0085,0.5880,2r23
3.72,-0.8335,-0.7356,-0.0013,0.1260,4tln
3.73,-0.9336,-1.1499,-0.0006,0.2520,3fjg
3.74,-0.6374,-1.2398,-0.0058,0.0000,1f5k
3.75,-0.9541,-2.8656,0.0000,0.2100,2pyi
3.75,-0.3150,-1.3068,0.0000,0.1260,3d6p
3.76,-0.1130,-1.3648,0.0000,0.1260,3d6q
3.77,-1.0919,-0.9022,-0.0116,0.2100,2v2h
3.79,-1.0901,-1.2784,-0.0002,0.2520,2clk
3.80,-1.2016,-0.6416,0.0000,0.0000,1li6
3.80,-1.5355,-2.0203,-0.0283,0.2520,1nje
3.80,-1.2321,-1.4153,-0.0101,0.2100,2hb1
3.81,-1.1139,-2.8157,0.0000,0.1680,2hu6
3.83,-1.2022,-1.9569,-0.0098,0.5880,1r0x
3.83,-1.0580,-1.2003,0.0000,0.0000,2osf
3.84,-0.8518,-1.3995,-0.0130,0.0000,1j16
3.84,-0.7463,-1.2205,-0.0038,0.0420,1utj
3.85,-1.1469,-1.5909,-0.0407,0.1680,1n1t
3.85,-0.4622,-1.5071,0.0000,0.0420,2wzs
3.87,-1.6276,-2.1961,-0.0116,0.3780,1aj7
3.87,-1.5155,-2.7623,-0.0183,0.5040,1v16
3.89,-1.8594,-2.5209,-0.0171,0.3360,1m0q
3.89,-1.4925,-1.1711,-0.0232,0.1260,2ctc
3.90,-0.0424,-0.2319,0.0000,0.0840,1avn
3.90,-2.2739,-3.2281,0.0000,0.9660,1slg
3.90,-1.4551,-1.6356,0.0000,0.3360,2gvv
3.90,-1.1262,-1.9995,-0.0161,0.4620,2rkm
3.90,-1.5868,-1.9887,-0.0000,0.1260,2vuk
3.90,-0.9633,-1.7733,-0.0003,0.1260,2wor
3.90,-1.2887,-2.1687,-0.0008,0.1260,2wos
3.92,-1.4590,-1.8288,-0.0078,0.0840,1pr5
3.93,-1.5674,-3.2611,0.0000,0.9660,1h5v
3.93,-1.3230,-1.6883,0.0000,0.0840,2a5b
3.93,-0.9697,-2.0984,-0.0117,0.5880,2cbz
3.94,-1.7452,-2.7635,-0.0166,0.5040,1v1m
3.94,-0.7478,-1.9825,0.0000,0.2520,1z3t
3.94,-1.0026,-1.7015,-0.0000,0.1680,2v3d
3.95,-4.5318,-4.2232,-0.0018,0.6720,3fsj
3.96,-1.2559,-2.6143,-0.0064,0.2940,1mrs
3.96,-1.2687,-2.0309,0.0000,0.3360,1x9d
3.96,-0.6076,-1.5093,-0.0072,0.0000,2fpz
3.96,-1.5800,-2.8501,0.0000,0.6720,2wec
3.98,-1.9347,-2.7313,-0.0178,0.5040,1v11
3.98,-1.4678,-1.2673,-0.0049,0.1260,3b3c
3.99,-0.6594,-1.2919,-0.0007,0.1680,2g8r
4.00,-0.9268,-2.5711,0.0000,0.7560,1e5j
4.00,-1.2242,-0.8974,0.0000,0.0000,1lgw
4.00,-1.7745,-0.9750,0.0000,0.2100,1nu3
4.00,-1.1135,-1.3639,-0.0072,0.1680,1tni
4.00,-0.9885,-2.4556,-0.0023,0.5880,1wc1
4.00,-0.6151,-0.6016,-0.0398,0.0840,2qrl
4.00,-1.4388,-1.1611,0.0000,0.2520,2rin
4.00,-0.9732,-1.7772,0.0000,0.2940,2whp
4.00,-1.8064,-2.8402,-0.0162,0.5040,3a1c
4.00,-1.0286,-1.4407,-0.0075,0.3360,3ijh
4.01,-0.7170,-1.1447,-0.0116,0.0000,1c5z
4.01,-0.9953,-2.0792,-0.0091,0.4200,1v2w
4.01,-4.1452,-4.2530,0.0000,0.6720,3fzn
4.02,-0.8947,-1.7999,0.0000,0.0420,2wvz
4.03,-1.1655,-2.8054,0.0000,0.0840,2qrm
4.03,-1.5912,-1.6193,-0.0244,0.2520,3bxh
4.04,-0.4998,-1.3626,-0.0087,0.4200,1hi5
4.04,-1.0953,-0.9423,0.0000,0.0000,1li2
4.04,-0.6907,-1.6428,-0.0112,0.4200,2c02
4.05,-1.3532,-1.7640,-0.0233,0.3780,1r4w
4.05,-1.3723,-0.9689,-0.0083,0.1260,1toi
4.05,-1.1150,-1.0995,-0.0076,0.3360,1tuf
4.05,-0.5797,-0.3706,-0.0289,0.0000,2rk7
4.06,-1.8775,-2.4904,-0.0001,0.3360,2clh
4.06,-1.6089,-2.2073,-0.0055,0.2520,8a3h
4.07,-1.1660,-1.2521,-0.0184,0.1680,1hyo
4.08,-0.8264,-1.7047,-0.0012,0.1260,1n2v
4.08,-0.9823,-0.8076,-0.0042,0.0840,2rke
4.09,-1.1843,-1.0967,0.0000,0.0000,1ai7
4.09,-0.5930,-1.6269,-0.0017,0.2520,1o0n
4.10,-0.9344,-1.7019,-0.0117,0.0420,1c5t
4.10,-1.3886,-2.4187,-0.0088,0.0840,1odj
4.10,-2.2246,-2.8771,-0.0001,0.9660,2bvs
4.10,-1.0362,-1.3899,0.0000,0.2100,3gk1
4.10,-3.1135,-2.1807,-0.0000,0.3780,3iod
4.11,-0.9838,-1.0662,-0.0004,0.2520,1p19
4.11,-0.6834,-2.0755,0.0000,0.2520,1z3v
4.11,-1.1467,-1.2029,-0.0015,0.1260,2exm
4.11,-0.2355,-1.2952,0.0000,0.1260,3d6o
4.12,-1.0825,-2.3299,-0.0153,0.4200,3a1d
4.12,-1.7716,-2.7807,-0.0068,0.3780,3ivc
4.13,-0.9128,-2.0285,-0.0049,0.4200,1v2q
4.15,-0.9703,-1.4406,-0.0038,0.1260,1m2x
4.15,-1.0990,-2.5564,-0.0185,0.1260,1q91
4.15,-0.6683,-1.1312,-0.0002,0.0840,2toh
4.15,-1.4165,-1.9677,-0.0055,0.5880,2vt3
4.15,-1.0320,-1.2797,-0.0000,0.0420,3d51
4.16,-1.3312,-2.0653,-0.0146,0.4620,3d3x
4.17,-1.0402,-1.3416,-0.0071,0.0000,1v2s
4.18,-1.5859,-1.1329,-0.0604,0.1680,2qfu
4.19,0.3045,-1.1446,-0.0056,0.4200,1hi3
4.19,-1.2240,-1.3025,-0.0028,0.0420,3cft
4.19,-1.3385,0.1613,-0.0002,0.5040,3cr5
4.19,-0.8514,-1.2200,0.0000,0.4620,3f3a
4.20,-1.3158,-1.7524,-0.0064,0.0420,1c5y
4.20,-1.6357,-1.7295,-0.0150,0.0000,1c87
4.20,-1.6942,-1.1529,-0.0103,0.0000,1ghw
4.20,-0.6410,-1.6419,-0.0096,0.8820,2r2b
4.20,-0.3740,-1.5189,-0.0027,0.2520,3djp
4.21,-1.6031,-2.1025,-0.0003,0.0840,1odi
4.21,-1.4907,-2.4989,-0.0046,0.7980,1yon
4.21,-1.8970,-2.4334,-0.0056,0.5460,2qmj
4.22,-1.0151,-0.9024,-0.0036,0.2100,1kv5
4.22,-0.9579,-1.2461,0.0000,0.2520,1pzi
4.22,-0.6585,-0.6156,-0.0116,0.2520,1t5f
4.22,-1.2673,-1.8729,-0.0042,0.2520,1ua4
4.22,-0.8649,-1.4157,-0.0134,0.2520,3f80
4.23,-1.2473,-1.1702,-0.0040,0.0420,2jke
4.23,-1.2200,-1.3118,-0.0011,0.0000,2jkp
4.24,-1.2842,-1.5761,-0.0248,0.2940,2bes
4.24,-1.4230,-1.0341,-0.0029,0.0000,3h78
4.25,-1.1474,-0.9989,0.0000,0.0000,1li3
4.26,-1.0389,-1.5892,-0.0010,0.2520,2qrk
4.27,-1.2507,-0.8946,-0.0161,0.2940,1m5w
4.28,-0.5271,-0.9170,-0.0141,0.0420,2vzr
4.28,-2.0548,-1.4679,-0.0073,0.1680,3jrs
4.29,-2.1976,-2.0504,0.0000,0.0840,1e2l
4.29,-1.1375,-1.3311,-0.0094,0.0000,1v2l
4.29,-1.8513,-1.7740,-0.0002,0.0840,2w66
4.30,-1.7063,-1.8795,-0.0109,0.5040,1a30
4.30,-1.0601,-0.5420,-0.0026,0.2100,1amk
4.30,-0.7192,-1.5704,-0.0085,0.2520,1det
4.30,-1.6058,-1.8546,-0.0122,0.2520,1w3k
4.30,-3.0488,-3.6385,0.0000,0.2940,1z95
4.30,-1.7363,-2.5779,-0.0001,0.5040,2cli
4.30,-2.0098,-3.2703,-0.0003,0.3360,3ivg
4.31,-1.2285,-1.3160,-0.0002,0.0840,1ajq
4.31,-2.0475,-1.9277,-0.0063,0.2520,2tpi
4.32,-0.7385,-1.8566,0.0000,0.6300,2ha6
4.32,-1.6273,-2.2449,-0.0182,0.0840,2qtt
4.32,-0.7532,-1.5111,-0.0035,0.2520,4rsk
4.33,-2.3711,-2.9993,-0.0250,0.5040,1olx
4.34,-1.3439,-1.4243,0.0000,0.1680,1e3v
4.34,-0.8196,-1.5638,-0.0059,0.2520,1z6s
4.34,-1.2281,-1.2065,0.0000,0.2520,2ha5
4.35,-1.2438,-1.7207,-0.0093,0.0000,1ghv
4.35,-0.7942,-1.3433,-0.0120,0.2520,1yfz
4.36,-1.8102,-2.3838,-0.0167,0.3360,1dy4
4.36,-0.6123,-0.7130,-0.0145,0.0000,1we2
4.36,0.2860,-0.3326,-0.0001,0.1260,2ez7
4.37,-1.2716,-1.4417,-0.0011,0.1260,1td7
4.37,-0.8880,-1.0859,0.0000,0.1260,2jdy
4.37,-2.2802,-2.2408,-0.0066,0.3780,2zif
4.38,-1.8505,-2.4165,-0.0163,0.8400,1bhf
4.39,-3.1619,-4.4201,-0.0057,1.2600,2avq
4.39,-1.3472,-1.4106,-0.0022,0.1260,2hjb
4.39,-0.6775,-1.5040,-0.0170,0.2520,3djo
4.40,-1.0158,-1.3075,-0.0075,0.0000,1p57
4.40,-2.2222,-2.8007,-0.0023,0.7980,2i2e
4.40,-1.2164,-1.0335,-0.0038,0.0420,2pwd
4.41,-0.7882,-1.5557,-0.0044,0.0840,1no6
4.41,-1.8637,-2.6100,-0.0207,0.5040,1olu
4.41,-1.8340,-1.5170,-0.0008,0.1680,2csn
4.42,-0.1899,-1.5793,-0.0001,0.5460,3dri
4.43,-1.2134,-1.6186,-0.0052,0.1680,2pu2
4.44,-2.3387,-3.1411,-0.0007,0.7980,2amt
4.46,-1.7187,-2.4085,-0.0116,0.5880,1wvc
4.47,-1.6194,-2.2822,-0.0081,0.2100,2r2w
4.47,-1.1869,-1.8330,-0.0064,0.3360,3hl5
4.48,-1.5483,-2.1165,0.0000,0.3360,1jaq
4.48,-2.6274,-2.7164,-0.0079,0.3780,1qan
4.48,-1.6630,-1.9699,-0.0129,0.3780,2ogy
4.49,-1.2275,-1.0780,-0.0023,0.4200,1hi4
4.49,-0.8384,-1.3704,-0.0085,0.0000,1j14
4.49,-1.7724,-2.7455,-0.0176,0.4200,1o7o
4.49,-3.2609,-4.4893,-0.0162,1.5540,3f9y
4.50,-0.7109,-1.2012,-0.0155,0.0000,2eg8
4.51,-0.8469,-1.8640,-0.0068,0.0000,1gi7
4.51,-0.3633,-0.9547,-0.0094,0.1260,2r1y
4.52,-1.9922,-2.3221,0.0000,0.0840,1ctt
4.52,-1.1651,-1.3810,-0.0003,0.0420,1gu1
4.52,-2.0482,-4.2318,-0.0075,1.1760,1mrn
4.52,-1.0805,-1.9551,-0.0090,0.2100,1z4n
4.52,-1.1874,-2.0019,-0.0095,0.2100,1z4o
4.52,-0.7680,-0.3574,-0.0049,0.1260,2a4m
4.52,-4.4304,-4.5223,-0.0092,1.3440,3bzf
4.53,-0.4415,-1.4235,0.0000,0.0840,3h30
4.54,-1.2821,-1.9197,-0.0184,0.4200,1amw
4.54,-2.7307,-2.9846,-0.0304,0.6720,1b2h
4.54,-1.3998,-0.6620,-0.0063,0.2100,1lyx
4.54,-1.1442,-1.0956,0.0000,0.0420,1oko
4.54,-2.0034,-3.2155,-0.0180,0.6300,1szd
4.54,-2.2068,-2.1604,-0.0095,0.2520,2zz1
4.54,-0.9522,-2.7057,-0.0000,0.1680,3iub
4.55,-2.3664,-3.1653,-0.0077,0.9660,1utc
4.55,-2.9784,-1.7415,-0.0012,0.5880,3b2q
4.55,-0.7132,-1.8088,-0.0032,0.2520,3djv
4.57,-1.7266,-2.1595,0.0000,0.0840,1w2g
4.59,-2.4703,-3.3309,0.0000,0.5040,1bma
4.59,-1.3438,-1.9768,0.0000,0.0420,1fj4
4.59,-0.8494,-1.7452,-0.0042,0.1260,1l2s
4.59,-2.5109,-3.2574,-0.0156,0.6300,2ihj
4.59,-1.4465,-1.9319,-0.0085,0.0840,2jiw
4.59,-2.0297,-2.6408,-0.0001,0.1260,3f3t
4.60,-0.9893,-1.6286,-0.0114,0.1680,1pa9
4.60,-1.1634,-1.4628,-0.0160,0.0420,1tx7
4.60,-1.8444,-2.6582,-0.0000,0.5460,1u33
4.60,-0.4093,-1.0240,0.0000,0.0000,1upf
4.60,-1.9292,-2.8183,-0.0210,0.4200,2v54
4.60,-1.2905,-2.0343,0.0000,0.0420,2vb8
4.60,-1.8660,-1.8642,0.0000,0.0420,2vba
4.60,-3.2080,-3.9074,-0.0001,0.6720,3d7k
4.62,-0.6415,-2.0935,-0.0015,0.3780,1f4f
4.62,-0.6564,-0.9080,0.0000,0.0000,1ofz
4.62,-1.5221,-1.5736,0.0000,0.0840,2a5c
4.62,-1.5677,-2.3396,-0.0119,0.2940,2f6t
4.65,-0.2284,-0.9208,-0.0175,0.0420,2w87
4.66,-1.5137,-1.6307,-0.0121,0.0840,1bzj
4.66,-0.8835,-1.3893,-0.0104,0.0000,1h4w
4.66,-0.7735,-0.9698,-0.0106,0.0840,1m1b
4.66,-1.4598,-1.4188,-0.0214,0.3780,2ca8
4.66,-1.0871,-1.6117,0.0000,0.6300,2ha2
4.66,-1.2142,-1.8324,-0.0086,0.2100,3ddf
4.68,-0.6920,-1.2495,-0.0100,0.0000,1c5p
4.68,-2.4684,-2.8199,-0.0326,0.3780,1wn6
4.68,-0.7323,-1.2096,-0.0168,0.0420,1xge
4.68,-1.7020,-1.7083,-0.0181,0.2520,2nsl
4.68,-1.2359,-2.1268,0.0000,0.0840,3g35
4.69,-1.5681,-1.8797,-0.0039,0.4200,2rio
4.70,-1.2081,-1.6672,-0.0047,0.0420,1c5n
4.70,-1.3632,-1.8023,-0.0143,0.0000,1c86
4.70,-0.5110,-1.5022,-0.0171,0.1680,2cex
4.70,-1.2748,-0.8297,-0.0091,0.1260,2dw7
4.70,-0.8630,-1.2366,0.0000,0.1260,2fu8
4.70,-1.9825,-2.5974,-0.0048,0.4200,2i2c
4.70,-0.9230,-1.4122,-0.0111,0.0000,2j9n
4.70,-0.8959,-1.0343,-0.0063,0.0420,2qfo
4.70,-2.2151,-2.5766,-0.0063,0.1680,3ewc
4.70,-0.8917,-0.6472,-0.0125,0.2100,3kiv
4.71,-1.0091,-2.0270,-0.0062,0.4200,1v2t
4.71,-1.3613,-2.4640,0.0000,0.0840,2qrh
4.72,-0.3531,-0.6758,-0.0330,0.1680,2o1c
4.72,-1.2083,-2.0130,-0.0007,0.0840,3b9g
4.72,-1.9121,-2.6942,-0.0118,0.4200,3cpj
4.73,-1.1634,-2.0641,-0.0078,0.4200,1v2o
4.74,-0.9755,-1.3643,-0.0103,0.0000,1ce5
4.74,-0.8923,-1.0153,0.0000,0.0840,1sv3
4.74,-0.9591,-1.5278,-0.0025,0.2520,1w4p
4.74,-2.0379,-2.8950,-0.0192,0.7560,2ov4
4.74,-2.3535,-2.4642,-0.0178,0.5880,3dnt
4.74,-2.4281,-2.5259,-0.0001,0.1260,3f3u
4.76,-1.2384,-1.5596,-0.0002,0.1260,1q8t
4.77,-1.1721,-2.9022,0.0000,0.8400,1str
4.77,-0.5550,-1.1664,-0.0034,0.1260,2afw
