pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
5.9600,-1.6295,-2.2867,0.0000,0.0840,4de1
6.0000,-1.8440,-2.2065,0.0000,0.6720,1a1e
6.0000,-1.6283,-2.6628,-0.0054,0.2100,1f0t
6.0000,-2.0935,-3.2783,0.0000,0.4620,2gh9
6.0000,-1.6733,-1.9241,0.0000,0.2100,2wf5
6.0000,-1.7443,-1.9696,0.0000,0.0420,3ucj
6.0200,-1.1353,-2.6540,-0.0003,0.6720,1tcw
6.0200,-2.2675,-2.4965,-0.0073,0.7560,5er1
6.0300,-1.9360,-2.4313,0.0000,0.3780,1t7d
6.0500,-1.3857,-1.3034,0.0000,0.0000,1eoc
6.0500,-1.6474,-2.5069,0.0000,0.2940,4ara
6.0600,-1.1941,-1.9633,0.0000,0.3360,2fxs
6.0700,-1.0409,-1.6308,-0.0005,0.5880,2w5g
6.0800,-2.4502,-2.9036,0.0000,0.4620,2w7y
6.0900,-1.3908,-2.4632,-0.0064,0.0420,1o2n
6.1000,-2.3985,-1.8489,0.0000,0.0420,1lgt
6.1000,-1.9428,-1.1696,0.0000,0.0000,2p7a
6.1000,-2.4345,-4.1027,-0.0000,1.5960,4gah
6.1100,-0.7533,-1.5506,-0.0000,0.0420,2qx0
6.1200,-1.3189,-1.3758,-0.0080,0.0840,2wvt
6.1500,-1.0958,-1.2665,0.0000,0.2940,1u0g
6.1600,-1.7132,-2.5290,-0.0000,0.5880,3m89
6.1700,-1.9342,-2.2278,0.0000,0.2100,3hk1
6.1900,-1.9251,-1.8858,0.0000,0.2100,1iy7
6.1900,-1.3141,-1.9345,0.0000,0.0420,3u5l
6.2000,-1.9409,-0.7951,0.0000,0.1680,3p9t
6.2100,-2.7731,-3.8969,0.0000,0.3780,3sug
6.2200,-2.1562,-2.3488,-0.0058,0.3780,3p2e
6.2300,-1.8028,-1.8508,-0.0066,0.3360,3s3v
6.2500,-1.9269,-2.0416,-0.0002,0.1680,3rf4
6.2700,-1.9600,-3.5412,0.0000,0.2100,2j94
6.2800,-3.7676,-4.5134,-0.0052,1.2600,2aog
6.3000,-2.2215,-2.6857,-0.0117,0.0840,1d4p
6.3000,-1.4890,-1.5146,-0.0076,0.0420,2q89
6.3100,-1.1037,-1.9328,-0.0001,0.2520,1nja
6.3100,-1.6707,-1.0362,0.0000,0.0420,4der
6.3200,-1.6038,-1.7700,0.0000,0.1260,6upj
6.3400,-1.7598,-2.4964,-0.0141,0.4200,1w9v
6.3500,-1.7192,-1.4635,0.0000,0.0420,2j7f
6.3500,-1.0242,-2.5601,0.0000,0.8400,3fvh
6.3600,-2.8886,-3.7201,-0.0049,0.5880,3t6b
6.3700,-1.8514,-2.8234,-0.0110,0.2520,2zdk
6.3900,-1.0064,-1.7620,0.0000,0.2520,1lol
6.4000,-1.4540,-1.1328,-0.0082,0.1260,1usk
6.4000,-1.7239,-2.7940,-0.0002,0.4200,3k1j
6.4100,-1.6991,-1.9591,-0.0068,0.1260,1syh
6.4100,-1.6845,-2.7950,-0.0078,0.3360,2zdm
6.4200,-1.7383,-3.2073,-0.0002,0.5880,3d2e
6.4300,-2.2442,-2.4280,-0.0004,0.6300,3v3l
6.4400,-2.7978,-2.3762,-0.0009,0.3780,4ea2
6.4600,-1.9710,-2.2846,0.0000,0.0420,2xd9
6.4700,-1.1886,-1.5391,0.0000,0.0420,3s78
6.4800,-1.4646,-1.4544,0.0000,0.2520,3g3r
6.4900,-1.7993,-3.2584,0.0000,0.5880,3nw3
6.5100,-0.8160,-1.3001,0.0000,0.3360,2jdh
6.5100,-1.9316,-3.0011,-0.0054,0.5880,4fut
6.5200,-1.8982,-1.0262,0.0000,0.1680,1qy1
6.5200,-1.0423,-1.2339,-0.0006,0.0000,2oxy
6.5200,-0.6807,-1.3398,0.0000,0.6300,3hzv
6.5300,-2.5119,-2.0065,0.0000,0.0840,2p7g
6.5400,-0.9205,-1.3035,0.0000,0.3780,2jdk
6.5400,-2.7832,-2.8956,-0.0098,0.4200,3sr4
6.5500,-1.5826,-2.1080,-0.0000,0.0840,1yc4
6.5600,-1.7243,-2.9824,-0.0097,0.2520,2zq2
6.5700,-1.6877,-2.5246,0.0000,0.5460,3ove
6.5800,-3.1715,-2.7792,-0.0009,0.4200,2p7z
6.5900,-4.5825,-4.6719,0.0000,0.9240,1fiv
6.5900,-1.2744,-2.0277,-0.0035,1.0920,2v7d
6.6000,-1.9973,-2.8214,0.0000,0.7560,1jzs
6.6000,-1.8908,-2.5604,0.0000,0.2940,2wly
6.6000,-1.5280,-2.8807,-0.0397,1.4700,4h75
6.6200,-1.9377,-2.0508,0.0000,0.2100,2jgs
6.6300,-1.3983,-2.0640,0.0000,0.3780,2x7t
6.6400,-2.8713,-3.0213,0.0000,0.0840,2b1g
6.6500,-1.4263,-1.4121,-0.0149,0.0420,2j75
6.6600,-1.2767,-1.8828,-0.0053,0.1680,1o3p
6.6600,-1.4902,-1.8148,0.0000,0.0000,3pwd
6.6800,-2.0289,-1.9801,0.0000,0.0000,2iwx
6.6900,-1.8383,-1.6974,-0.0082,0.3360,2jew
6.7000,-2.0886,-1.7858,0.0000,0.3780,1eld
6.7000,-2.2816,-2.5400,-0.0006,1.3860,2eum
6.7000,-0.4597,-1.4359,0.0000,0.6300,3hzk
6.7200,-3.3171,-2.4642,0.0000,0.0420,1rbp
6.7200,-2.6729,-2.8966,-0.0038,0.5460,3gst
6.7300,-2.3926,-1.8077,-0.0019,0.1260,1wvj
6.7400,-1.9933,-2.5030,-0.0116,0.2100,2zgx
6.7500,-1.9332,-2.2704,0.0000,0.3360,3ikd
6.7700,-1.5793,-2.6026,0.0000,0.5880,1ony
6.7900,-1.3423,-0.6923,-0.0039,0.0840,2rcb
6.8000,-1.4219,-2.9707,0.0000,0.5040,2xhm
6.8200,-1.4655,-1.3241,0.0000,0.0000,1drk
6.8200,-1.5695,-2.2715,-0.0077,0.1260,1o38
6.8200,-3.2092,-3.6377,0.0000,0.5040,2pym
6.8200,-2.2630,-3.0517,-0.0085,0.5460,2zq0
6.8300,-1.5984,-2.4674,-0.0000,0.1680,2xnb
6.8500,-2.7268,-3.0772,-0.0136,0.6300,1g30
6.8500,-1.1510,-1.4731,-0.0001,0.1260,1xk9
6.8600,-3.2835,-2.8416,0.0000,0.5880,3aid
6.8700,-3.9846,-5.5665,-0.0003,1.1760,3tmk
6.8900,-3.4426,-3.7187,-0.0120,0.6300,1jev
6.8900,-0.6444,-1.5559,0.0000,0.1680,2e92
6.8900,-1.3391,-2.0334,0.0000,0.5460,3l4x
6.9100,-1.1821,-1.6775,-0.0004,0.5880,3evd
6.9200,-1.9022,-2.0332,0.0000,0.2100,1swr
6.9200,-2.2162,-1.6808,0.0000,0.1260,3r1v
6.9600,-1.1510,-1.7812,-0.0035,0.2100,1gj8
6.9600,-1.8418,-2.1989,-0.0072,0.3360,3pn1
6.9900,-5.0914,-5.4521,0.0000,1.2180,3slz
7.0000,-2.1699,-2.6802,-0.0025,0.4620,1fpc
7.0000,-1.7128,-2.6514,0.0000,0.4200,2wzf
7.0000,-1.8706,-2.2561,0.0000,0.5460,3l4y
7.0000,-1.8959,-2.2425,-0.0051,0.1680,4fcq
7.0200,-3.1761,-2.9752,0.0000,0.5880,3cdb
7.0300,-2.5784,-4.4418,0.0000,0.3360,2vwm
7.0500,-2.3360,-3.1159,0.0000,0.2520,2bq7
7.0500,-1.7896,-0.9528,0.0000,0.0000,3i4y
7.0600,-1.5088,-1.1686,0.0000,0.2100,3po6
7.0700,-2.6991,-2.6568,0.0000,0.4200,3u7k
7.0900,-1.8306,-2.7038,-0.0149,0.3780,3f7h
7.1000,-1.8213,-2.3296,-0.0034,0.4200,2wjg
7.1200,-1.6977,-2.8844,-0.0090,0.5880,1b05
7.1200,-1.8033,-2.1400,-0.0000,0.0840,2pov
7.1200,-1.1371,-1.9536,0.0000,0.1260,5upj
7.1400,-2.8495,-3.0710,-0.0004,1.0080,2pv1
7.1500,-2.5746,-2.9905,-0.0022,0.8820,1fch
7.1500,-3.4891,-4.7713,-0.0128,0.5880,2qnn
7.1700,-1.5911,-2.6016,-0.0110,0.2100,1g36
7.1800,-3.4005,-3.8053,0.0000,0.5040,2q63
7.1900,-1.3648,-1.7426,0.0000,0.2100,1q7a
7.2000,-2.1475,-2.1169,-0.0001,0.1260,2pow
7.2000,-0.7932,-1.4340,0.0000,0.3780,3mz6
7.2100,-1.6215,-1.8968,0.0000,0.3360,4av5
7.2200,-1.3013,-2.0259,0.0000,0.0420,2epn
7.2200,-1.5588,-2.1574,0.0000,0.0000,3k99
7.2300,-0.7909,0.1728,0.0000,0.3360,3f8e
7.2400,-2.7104,-3.2239,0.0000,0.5460,2psv
7.2400,-1.6932,-1.9319,-0.0201,0.1260,4ha5
7.2500,-2.8128,-3.1569,0.0000,0.3360,3gcs
7.2600,-1.2562,-1.2605,-0.0079,0.0000,2xib
7.2800,-3.8070,-3.6786,0.0000,0.6300,1hii
7.2800,-3.2737,-3.8893,0.0000,0.4620,2qhz
7.2800,-1.7733,-1.9344,0.0000,0.2940,3sbh
7.3000,-0.9804,-1.9702,-0.0067,0.0420,1o3i
7.3000,-1.3624,-1.4137,0.0000,0.1680,2uxi
7.3000,-1.9443,-1.9552,0.0000,0.1680,3r16
7.3100,-1.5883,-2.1862,-0.0001,0.2100,3uod
7.3200,-0.6982,-1.0640,-0.0177,0.1680,3kv2
7.3400,-1.0248,-2.6194,-0.0086,0.4200,2gv6
7.3500,-1.8886,-1.5511,0.0000,0.1680,1ttm
7.3700,-1.8207,-2.0278,-0.0002,0.5880,1cnx
7.3800,-2.8789,-3.3502,0.0000,0.4620,1qf0
7.3900,-1.3340,-1.8807,0.0000,0.0840,3p5l
7.4000,-1.5765,-2.4833,0.0000,0.0420,1oar
7.4000,-2.0844,-4.4449,-0.0072,1.1340,2er9
7.4000,-1.7262,-2.0480,-0.0076,0.1680,3rlq
7.4100,-1.7764,-1.3153,-0.0064,0.0420,3s5y
7.4200,-1.4526,-1.8029,0.0000,0.1680,3ryy
7.4400,-1.4342,-2.6617,-0.0126,0.2520,1qb9
7.4400,-3.6002,-4.4777,-0.0110,0.5040,2r38
7.4600,-2.0894,-2.3268,-0.0089,0.0840,1sqo
7.4600,-1.6106,-1.9208,-0.0025,0.4200,3fed
7.4700,-2.3526,-3.4958,0.0000,0.2100,3oe4
7.4800,-2.9749,-3.7934,0.0000,0.5040,2qhy
7.4900,-2.4811,-2.6373,0.0000,0.4620,3m6r
7.5200,-3.7388,-3.7689,0.0000,0.9660,1ivp
7.5200,-2.5720,-3.1095,0.0000,0.3780,1uml
7.5200,-1.5290,-1.9454,0.0000,0.3780,3l4u
7.5500,-1.8879,-2.9539,-0.0062,0.3780,1k1j
7.5500,-2.4798,-1.9955,-0.0043,0.1680,2xj1
7.5600,-3.5919,-2.9875,0.0000,0.4620,3cct
7.5700,-3.8057,-4.1790,-0.0007,0.5040,2avs
7.5700,-2.3728,-3.5325,0.0000,0.2940,3q6w
7.5900,-1.8774,-2.2040,0.0000,0.4200,3sap
7.6000,-3.0260,-3.3769,0.0000,0.5460,3fh7
7.6000,-1.7795,-1.9119,0.0000,0.0840,3p58
7.6200,-2.1600,-2.6858,0.0000,0.2100,1yqy
7.6200,-2.2099,-2.8475,-0.0001,0.0420,3be9
7.6400,-1.5585,-2.0161,-0.0187,0.0840,1c1v
7.6400,-1.5340,-2.1900,-0.0002,0.1680,3hl7
7.6600,-2.8768,-3.5733,-0.0004,1.3440,1i8i
7.6600,-2.6363,-3.3356,-0.0030,0.5040,4b74
7.6800,-2.3022,-2.5084,-0.0104,0.6300,1t4v
7.6800,-1.9805,-2.8817,-0.0001,0.2100,3f8c
7.7000,-2.1644,-2.2605,-0.0013,0.8400,1gno
7.7000,-1.8579,-1.6849,-0.0119,0.0000,1s39
7.7000,-2.8823,-2.7204,0.0000,0.2520,2ves
7.7000,-2.0433,-2.2945,-0.0000,0.0000,3g0e
7.7000,-2.7393,-3.5561,-0.0124,0.3780,4e7r
7.7200,-1.5148,-1.8449,0.0000,0.6720,1cnw
