pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
3.2200,-1.4752,-2.0051,-0.0009,0.1260,1br6
9.3000,-3.7927,-5.4613,0.0000,0.4200,1bv7
9.9600,-3.9180,-5.3517,0.0000,0.4200,1bv9
8.6000,-3.5854,-5.3050,0.0000,0.4200,1bwa
8.4200,-3.9827,-5.3640,-0.0075,0.4200,1bwb
3.4000,-2.7820,-2.8098,-0.0474,0.5040,1bxr
5.0000,-2.1774,-2.0318,-0.0040,0.4200,1byk
4.9200,-1.9538,-2.6579,-0.0115,0.3360,1bzc
4.6600,-1.5137,-1.6278,-0.0121,0.0840,1bzj
8.3400,-1.8439,-2.3966,-0.0108,0.2520,1bzy
7.6300,-1.1760,-2.0847,-0.0102,0.0840,1c1r
8.2500,-1.2858,-2.0622,-0.0129,0.0840,1c1u
6.5900,-1.9690,-2.6821,-0.0153,0.4200,1c2t
6.5900,-2.4949,-2.5297,-0.0201,0.4200,1c3e
3.6800,-1.1635,-1.3269,-0.0067,0.0000,1c3x
10.3700,-2.5832,-3.1983,-0.0114,0.3360,1c4u
10.8000,-2.6932,-3.2447,-0.0082,0.3360,1c4v
6.9600,-1.6721,-2.0644,-0.0165,0.1260,1c5c
4.7000,-1.2081,-1.6672,-0.0047,0.0420,1c5n
3.4900,-1.0551,-1.1253,-0.0085,0.0000,1c5o
4.6800,-0.6920,-1.2493,-0.0100,0.0000,1c5p
6.3600,-0.8449,-1.9029,-0.0077,0.0420,1c5q
6.0000,-1.0712,-1.7690,-0.0070,0.0420,1c5s
4.1000,-0.9344,-1.7028,-0.0117,0.0420,1c5t
6.6800,-1.3031,-1.9816,-0.0057,0.0420,1c5x
4.2000,-1.3158,-1.7526,-0.0064,0.0420,1c5y
4.0100,-0.7170,-1.1446,-0.0116,0.0000,1c5z
10.3000,-4.6012,-4.4192,-0.0007,0.5040,1c70
4.8500,-1.2557,-1.8356,-0.0123,0.0420,1c83
5.0000,-1.6619,-1.9442,-0.0062,0.0420,1c84
4.7000,-1.3632,-1.8006,-0.0143,0.0000,1c86
4.2000,-1.6364,-1.7278,-0.0150,0.0000,1c87
7.7200,-2.7165,-3.8665,0.0000,0.3360,1caq
6.3500,-1.7347,-1.4281,-0.0362,0.2100,1cbx
4.7400,-0.9755,-1.3637,-0.0103,0.0000,1ce5
4.9600,-0.9420,-0.6892,-0.0077,0.2100,1cea
6.0000,-0.9878,-0.8622,-0.0066,0.0840,1ceb
2.8900,-1.4041,-1.3380,-0.0042,0.3360,1cet
6.8700,-2.1425,-3.0307,-0.0094,0.8820,1cgl
7.0000,-1.6491,-3.2222,-0.0278,0.4200,1ch8
7.4400,-2.4538,-3.7933,0.0000,0.3360,1ciz
8.2700,-1.8630,-3.3019,-0.0189,0.5460,1clu
7.7200,-1.3841,-1.8563,0.0000,0.6720,1cnw
7.3700,-1.8691,-2.0552,-0.0003,0.5880,1cnx
7.8500,-1.3367,-2.0488,0.0000,0.7560,1cny
6.6600,-2.1560,-1.6463,-0.0106,0.2100,1cps
6.5200,-1.6209,-2.9301,-0.0012,0.5460,1ct8
4.5200,-2.0131,-2.3215,0.0000,0.0840,1ctt
11.9200,-2.0837,-2.2791,0.0000,0.0840,1ctu
6.0000,-1.5105,-2.7760,-0.0140,0.4200,1d2e
9.0900,-2.7465,-3.5016,-0.0004,0.4620,1d3d
7.3900,-2.5561,-3.5229,0.0000,0.6300,1d3p
10.0000,-3.8798,-4.5387,0.0000,0.7560,1d4h
8.8500,-3.9487,-4.8080,0.0000,0.7140,1d4i
8.3600,-3.9674,-4.6161,0.0000,0.7560,1d4j
9.2200,-3.9881,-4.0848,-0.0070,0.4620,1d4k
8.7700,-2.9135,-3.6291,-0.0006,0.3780,1d4l
6.3000,-2.0840,-2.6912,-0.0117,0.0840,1d4p
11.1000,-3.2286,-3.7105,0.0000,0.5040,1d4y
6.1700,-2.3385,-2.5959,0.0000,0.2940,1d6v
5.9600,-2.7948,-2.8364,-0.0015,0.2940,1d6w
3.6000,-0.8906,-1.0170,0.0000,0.1260,1d7i
9.1100,-2.0106,-2.3595,-0.0015,0.2940,1d9i
4.9600,-1.5993,-2.2368,-0.0081,0.4200,1dar
9.2600,-4.1772,-2.9128,0.0000,0.2100,1db1
4.3000,-0.6461,-1.4983,-0.0085,0.2520,1det
9.7000,-2.0644,-2.2866,-0.0004,0.2100,1df8
6.7000,-1.6474,-2.7855,-0.0058,0.3780,1dfo
7.2600,-2.2218,-1.8700,-0.0212,0.3780,1dhi
6.5500,-2.0301,-1.8316,-0.0264,0.3780,1dhj
10.6600,-4.4668,-4.8735,0.0000,0.7980,1dif
6.4900,-1.2642,-1.8098,0.0000,0.4200,1dl7
9.5500,-3.3173,-3.7544,-0.0100,0.3360,1dmp
8.0000,-1.2048,-1.9834,-0.0134,0.2520,1dqn
11.0500,-2.7793,-2.1668,-0.0006,0.2520,1dqx
7.4000,-1.3663,-1.3561,0.0000,0.0000,1drj
6.8200,-1.4642,-1.3232,0.0000,0.0000,1drk
6.5400,-2.3359,-3.7036,-0.0189,0.6720,1drv
4.8200,-1.3483,-2.0664,-0.0044,0.4200,1dud
11.8000,-1.9509,-2.2910,-0.0247,0.3360,1duv
4.3600,-1.7644,-2.3838,-0.0167,0.3360,1dy4
6.1000,-2.1699,-0.6610,0.0000,0.1680,1dzk
4.9200,-1.6486,-1.1359,-0.0007,0.2100,1e1v
5.8900,-1.2451,-1.1494,-0.0010,0.2100,1e1x
4.9400,-2.0005,-2.1840,0.0000,0.0840,1e2k
4.2900,-2.1976,-2.0504,0.0000,0.0840,1e2l
4.3400,-1.3061,-1.4243,0.0000,0.1680,1e3v
8.4100,-1.9329,-1.0738,0.0000,0.0000,1e4h
4.0000,-0.9484,-2.5711,0.0000,0.7560,1e5j
3.1500,-1.1259,-1.6231,-0.0001,0.0420,1e6q
3.2200,-1.3033,-1.2808,0.0000,0.0420,1e6s
6.0100,-1.6529,-2.9427,-0.0105,0.2520,1eb2
10.8200,-1.1642,-1.1442,-0.0179,0.0840,1ebg
9.0500,-3.9151,-4.1103,0.0000,0.9660,1ebw
9.7000,-4.6776,-4.6859,0.0000,0.7140,1eby
9.4000,-4.5873,-4.3324,0.0000,0.7980,1ebz
8.4900,-4.6567,-4.9912,0.0000,0.7140,1ec0
8.9200,-3.5415,-4.7243,0.0000,0.9660,1ec1
10.0000,-3.5448,-4.5527,0.0000,0.9660,1ec2
9.0400,-3.3554,-4.4233,0.0000,1.0500,1ec3
3.1000,-1.7033,-0.9166,-0.0040,0.1680,1ec9
3.0000,-2.0049,-0.6023,-0.0086,0.2100,1ecq
4.8500,-1.6991,-1.6961,-0.0156,0.0420,1ecv
8.2200,-1.2329,-2.2252,-0.0009,0.1260,1efy
5.7000,-1.3423,-1.1097,-0.0149,0.2100,1egh
11.0600,-2.2792,-2.1041,-0.0153,0.2520,1eix
5.6200,-1.8766,-2.7414,-0.0049,0.2100,1ejn
6.3600,-2.0648,-2.7700,-0.0004,0.4200,1ela
7.1500,-1.6547,-2.5126,-0.0004,0.5460,1elb
6.6600,-2.4513,-3.3113,-0.0021,0.5460,1elc
6.7000,-2.2836,-1.7853,0.0000,0.3780,1eld
6.8500,-1.9599,-2.8181,0.0000,0.3360,1ele
4.9600,-1.7971,-2.3636,-0.0191,0.9660,1elr
6.9600,-2.3193,-3.3768,0.0000,0.8820,1ent
5.0800,-0.5254,-1.6399,-0.0007,0.0000,1enu
6.0500,-1.2615,-1.2984,0.0000,0.0000,1eoc
7.9600,-1.9326,-3.6690,0.0000,0.6300,1epo
8.1000,-2.8542,-2.5932,0.0000,0.0420,1erb
2.2600,-0.4211,-0.2130,-0.0179,0.0840,1ew8
3.2200,-0.4868,-0.2158,-0.0010,0.0420,1ew9
6.3300,-2.2041,-3.9388,-0.0538,0.9660,1ex8
5.1000,-1.5087,-2.8042,0.0000,0.8400,1ez9
9.0500,-2.1934,-3.5555,-0.0065,0.4200,1ezq
7.6600,-1.8145,-2.9891,-0.0054,0.2100,1f0r
7.7400,-1.8707,-2.9782,-0.0006,0.2100,1f0s
6.0000,-1.4814,-2.6617,-0.0054,0.2100,1f0t
7.1600,-1.7501,-3.1479,-0.0072,0.4200,1f0u
6.7000,-0.7392,-1.5477,-0.0013,0.0000,1f3e
2.9600,-0.8995,-1.3328,-0.0000,0.1260,1f4e
4.6200,-0.6128,-2.0935,-0.0015,0.3780,1f4f
6.4800,-0.6478,-2.4958,-0.0011,0.5040,1f4g
5.5900,-1.2698,-1.7860,0.0000,0.3360,1f4x
5.6400,-0.2530,-0.7753,-0.0358,0.0840,1f57
3.7400,-0.5562,-1.2433,-0.0058,0.0000,1f5k
5.2800,-1.1258,-1.6160,-0.0036,0.0840,1f5l
2.3900,-1.3727,-1.4334,-0.0019,0.3780,1f73
3.0500,-1.2677,-1.4079,-0.0022,0.3360,1f74
5.4000,-0.6674,-1.5363,-0.0416,0.1680,1f8b
7.4000,-0.9007,-1.4838,-0.0600,0.1680,1f8c
3.4000,-0.7636,-1.5628,-0.0445,0.1680,1f8d
4.8200,-0.6069,-1.4385,-0.0634,0.1680,1f8e
7.3700,-1.5555,-1.8147,-0.0525,0.6720,1fao
7.1500,-2.1902,-2.9850,-0.0040,0.8820,1fch
7.1900,-3.5508,-3.2934,-0.0058,0.0840,1fcx
8.5200,-3.6510,-3.2626,-0.0063,0.0840,1fcy
9.2200,-3.4280,-3.0958,-0.0070,0.0840,1fcz
8.4000,-3.5374,-3.3654,-0.0071,0.0840,1fd0
7.2700,-2.6399,-0.9330,-0.0089,0.5880,1fdq
5.2400,-1.3887,-1.7600,-0.0004,0.1680,1fh7
6.8900,-1.3609,-1.7414,-0.0070,0.1680,1fh8
6.4300,-1.4205,-1.7960,-0.0001,0.1680,1fh9
6.8200,-1.3275,-2.0359,0.0000,0.1680,1fhd
6.5900,-4.4827,-4.6928,-0.0013,0.9240,1fiv
4.5900,-1.3438,-1.9781,0.0000,0.0420,1fj4
9.9600,-1.9671,-3.1265,-0.0098,0.4620,1fjs
9.4000,-2.6398,-3.2449,0.0000,0.3780,1fkf
8.0000,-1.5951,-2.2959,0.0000,0.4620,1fkg
8.1500,-1.7326,-2.3706,0.0000,0.4620,1fkh
8.8000,-2.2524,-4.1295,-0.0029,1.2180,1fkn
5.0500,-2.1850,-1.9626,0.0000,0.0840,1fkw
6.8000,-2.2804,-2.5686,0.0000,0.2940,1fl3
10.0000,-1.2814,-2.8594,-0.0007,0.0420,1flr
9.0000,-4.1513,-4.0920,-0.0001,0.5880,1fm9
5.5900,-5.0692,-5.9624,-0.0079,1.2600,1fo0
7.0000,-2.0046,-2.6807,-0.0020,0.4620,1fpc
8.4000,-2.9286,-4.5325,0.0000,0.4200,1fq5
5.9300,-1.9159,-2.3103,0.0000,0.0840,1fv0
8.1000,-2.9579,-4.3777,-0.0195,1.2600,1fzj
8.4000,-2.9514,-4.2098,-0.0057,0.9660,1fzk
7.7000,-3.8919,-4.7517,-0.0089,1.2600,1fzm
7.8900,-3.0009,-4.3164,-0.0087,0.9660,1fzo
7.6200,-1.4797,-2.5865,-0.0174,0.4200,1fzq
9.4400,-1.4496,-1.8199,0.0000,0.1680,1g1d
7.9600,-3.6885,-4.2399,0.0000,0.6300,1g2k
7.2400,-2.0833,-3.4258,-0.0084,0.6300,1g2l
10.5500,-1.5419,-2.3330,0.0000,0.0840,1g2o
6.8500,-2.4495,-3.0703,-0.0136,0.6300,1g30
6.1100,-2.3756,-2.9090,-0.0152,0.2100,1g32
8.1400,-3.7670,-4.1620,0.0000,0.7560,1g35
7.1700,-1.4530,-2.5935,-0.0110,0.2100,1g36
5.7400,-0.4357,-1.7167,-0.0091,0.1260,1g3b
5.8000,-1.1302,-1.6879,-0.0176,0.1260,1g3c
5.5500,-0.7154,-1.6247,-0.0110,0.1260,1g3d
5.3800,-0.8947,-1.6565,-0.0125,0.1260,1g3e
8.6400,-1.0993,-1.6988,0.0000,0.1680,1g45
8.8000,-1.2150,-1.7259,0.0000,0.1680,1g46
8.4100,-1.2149,-1.7065,0.0000,0.1680,1g48
8.7000,-1.1858,-1.7019,0.0000,0.1680,1g4j
8.2500,-1.1727,-1.6415,0.0000,0.1680,1g4o
9.5400,-1.4829,-1.9023,0.0000,0.1680,1g52
9.0400,-1.5053,-1.8387,0.0000,0.1680,1g53
8.8200,-1.5950,-1.9986,0.0000,0.1680,1g54
5.4700,-1.9666,-2.3733,-0.0092,0.7560,1g7f
6.6000,-1.9475,-2.5990,-0.0124,0.8400,1g7g
6.0600,-1.9669,-3.2732,-0.0085,0.9240,1g7q
6.4000,-1.0788,-1.3008,-0.0014,0.5460,1g7v
5.4800,-1.2863,-0.9615,0.0000,0.2100,1g85
5.7000,-1.0910,-1.3427,-0.0029,0.3360,1g98
5.7000,-3.0450,-4.3039,-0.0052,0.6300,1g9r
8.0000,-2.4381,-2.2619,-0.0094,0.3780,1gaf
8.0000,-2.2387,-3.2193,-0.0050,0.5460,1gai
10.0000,-2.6761,-3.7304,-0.0105,1.0500,1gar
5.1300,-1.5149,-2.0149,0.0000,0.1680,1gcz
4.3500,-1.2608,-1.7590,-0.0092,0.0000,1ghv
4.2000,-1.6942,-1.1529,-0.0103,0.0000,1ghw
8.1000,-1.8307,-2.0880,-0.0126,0.0000,1ghy
4.8000,-0.8039,-1.8262,-0.0096,0.0000,1ghz
5.4700,-1.0697,-1.4480,-0.0092,0.0000,1gi1
7.1900,-0.7489,-1.9957,-0.0101,0.0000,1gi4
4.5100,-0.8317,-1.8817,-0.0069,0.0000,1gi7
7.0000,-1.6781,-2.6382,-0.0080,0.0840,1gj6
7.8900,-1.7256,-2.2117,-0.0065,0.0840,1gj7
6.9600,-1.0378,-1.7798,-0.0035,0.2100,1gj8
5.4200,-1.2895,-2.1830,-0.0059,0.0840,1gja
6.3500,-1.3640,-2.1319,-0.0062,0.0420,1gjb
6.3500,-1.3138,-2.1256,-0.0054,0.0420,1gjc
5.2200,-1.7059,-2.4644,-0.0047,0.0840,1gjd
8.0700,-2.2840,-2.0555,-0.0081,0.6300,1gni
6.2500,-2.6366,-2.7952,-0.0007,0.8400,1gnm
5.6800,-3.1756,-2.5011,-0.0005,0.8400,1gnn
7.7000,-2.5945,-2.2708,-0.0013,0.8400,1gno
6.4800,-1.6809,-2.2530,-0.0001,0.0000,1gpn
3.7200,-0.5925,-0.7751,-0.0591,0.2100,1grp
6.0000,-1.9178,-1.6619,0.0000,0.0000,1gt1
6.4600,-1.8293,-1.2990,0.0000,0.2100,1gt3
6.5200,-1.7752,-1.3959,0.0000,0.3780,1gt4
6.1000,-2.2112,-1.7283,0.0000,0.0840,1gt5
4.5200,-1.1514,-1.3810,-0.0003,0.0420,1gu1
6.9600,-2.1438,-3.4904,-0.0000,0.8820,1gvw
7.2200,-2.8679,-4.2695,-0.0115,1.2600,1gvx
2.5700,-1.0170,-1.6878,0.0000,0.2520,1gwv
2.4800,-0.7944,-1.0276,-0.0083,0.0000,1gyx
3.6400,-0.9724,-1.1527,-0.0107,0.0420,1gyy
3.7000,-2.2137,-2.6730,-0.0046,0.5880,1gz3
3.7000,-1.7403,-2.8299,-0.0028,0.5880,1gz4
3.5100,-1.4155,-1.8432,0.0000,0.4200,1gz9
3.4900,-0.8617,-1.3942,0.0000,0.2520,1gzc
5.4400,-0.2803,-1.3745,-0.0680,0.5040,1h0a
8.2200,-1.1649,-1.7191,0.0000,0.2520,1h1d
4.9200,-1.1251,-1.4498,-0.0013,0.2100,1h1p
8.2200,-1.6380,-2.5424,-0.0008,0.3360,1h1s
9.1000,-2.5362,-3.4795,-0.0003,0.5460,1h22
7.8900,-2.5684,-3.9025,-0.0189,0.7980,1h2t
3.5700,-1.2820,-2.0801,0.0000,0.2940,1h46
4.6600,-0.8835,-1.3893,-0.0104,0.0000,1h4w
3.9300,-1.7252,-3.2585,0.0000,0.9660,1h5v
5.3000,-0.9043,-1.8481,-0.0281,1.0920,1h6h
5.8100,-1.5990,-1.9954,0.0000,0.1680,1h8s
5.4200,-1.7771,-1.9794,0.0000,0.1680,1h9z
5.5400,-2.0395,-2.0778,0.0000,0.1680,1ha2
6.3700,-3.2849,-3.3524,-0.0011,0.6300,1hbv
5.8200,-0.4603,-1.2722,-0.0180,0.1680,1hdq
5.3400,-1.6886,-1.6889,-0.0283,0.1680,1hee
8.7000,-3.5768,-5.4964,0.0000,0.7560,1hfs
4.1900,0.3138,-1.1446,-0.0056,0.4200,1hi3
4.4900,-1.2275,-1.0780,-0.0023,0.4200,1hi4
4.0400,-0.4859,-1.3629,-0.0087,0.4200,1hi5
8.0500,-3.5692,-3.5235,0.0000,0.6300,1hih
7.2800,-3.8203,-3.6757,0.0000,0.6300,1hii
5.3100,-1.6581,-1.8359,-0.0068,0.2940,1hk4
5.0000,-0.5521,-1.6015,-0.0013,0.0840,1hlk
6.5500,-2.2462,-1.7473,-0.0046,0.6720,1hmr
6.3700,-2.5300,-1.7127,-0.0046,0.6300,1hms
5.7900,-2.3828,-1.7637,-0.0053,0.6720,1hmt
6.0000,-1.8921,-1.6682,0.0000,0.0000,1hn2
3.8200,-3.7703,-3.9132,-0.0002,1.3020,1hn4
6.2400,-1.6623,-1.8347,-0.0093,0.0420,1hnn
8.5500,-2.9295,-3.8879,0.0000,1.0080,1hos
6.7000,-2.0781,-2.1756,-0.0000,0.0840,1hp0
6.5500,-1.3535,-1.9077,0.0000,0.0420,1hp5
9.2200,-2.5672,-3.0078,0.0000,0.2940,1hpo
9.2200,-2.0883,-3.8533,-0.0003,0.7560,1hps
9.2200,-2.5560,-3.2498,-0.0005,0.5880,1hpv
11.2600,-2.9309,-3.8572,0.0000,0.7140,1hpx
3.0000,0.1917,-0.5504,-0.0105,0.1680,1hqg
9.4200,-3.5710,-3.9499,-0.0007,0.5040,1hsh
7.1900,-1.4513,-1.2184,-0.0273,0.1260,1hsl
7.9600,-3.1538,-2.7991,-0.0000,0.5040,1hvh
10.9200,-3.9594,-4.4874,0.0000,0.7980,1hvi
11.4000,-3.9861,-4.3640,0.0000,0.7980,1hvj
10.9600,-4.5415,-4.7473,0.0000,0.7980,1hvk
9.9500,-4.3552,-4.4720,0.0000,0.7980,1hvl
9.5100,-3.1441,-4.3631,0.0000,0.3360,1hvr
10.3000,-3.4967,-4.3782,0.0000,0.7980,1hvs
8.3300,-2.0143,-2.7473,0.0000,0.3360,1hwr
9.9200,-3.9034,-4.0995,0.0000,0.5460,1hxb
10.8200,-3.7466,-4.4753,0.0000,0.8400,1hxw
4.0700,-1.1660,-1.2550,-0.0184,0.1680,1hyo
6.3400,-0.1204,-1.4308,-0.0016,0.2940,1i00
5.0300,-1.5651,-1.3041,-0.0000,0.3360,1i1e
8.5200,-3.5835,-4.8185,-0.0050,0.6300,1i5r
6.4000,-1.9057,-2.4633,-0.0001,0.3360,1i7z
6.4100,-1.1528,-1.5159,0.0000,0.0000,1i80
7.6600,-2.7298,-3.5733,-0.0007,1.3440,1i8i
8.4800,-1.2820,-1.6180,0.0000,0.1680,1i9l
8.4800,-1.2336,-0.7921,0.0000,0.1680,1i9m
8.6600,-1.2537,-1.6305,0.0000,0.1680,1i9n
8.4200,-1.4005,-1.8181,0.0000,0.1680,1i9o
8.4100,-1.2019,-1.7152,0.0000,0.1680,1i9p
8.4100,-1.2673,-1.7348,0.0000,0.1680,1i9q
2.2200,-1.7378,-2.3442,0.0000,1.7220,1icj
9.6400,-1.5911,-1.7471,0.0000,0.2520,1if8
6.4000,-1.9296,-1.6686,-0.0001,0.1260,1igb
6.6200,-1.4495,-0.8584,-0.0235,0.1680,1ii5
2.8900,-0.8618,-1.1521,-0.0032,0.2520,1iih
7.4800,-3.3996,-4.3683,-0.0140,0.9660,1iiq
7.4100,-1.2109,-1.2407,-0.0123,0.2100,1ik4
3.4000,-2.9718,-2.4802,0.0000,0.8400,1ikt
7.0000,-1.8819,-2.3902,-0.0283,0.8820,1is0
7.5200,-3.6821,-3.7668,0.0000,0.9660,1ivp
6.1900,-1.8544,-1.8831,-0.0223,0.2100,1iy7
7.7000,-3.9052,-4.5328,0.0000,0.9240,1izh
6.5900,-3.5996,-4.3426,0.0000,0.9240,1izi
6.4700,-1.3446,-1.9283,0.0000,0.1680,1j01
4.4900,-0.8384,-1.3704,-0.0085,0.0000,1j14
3.8400,-0.8518,-1.3995,-0.0130,0.0000,1j16
5.2200,-2.3694,-3.4886,0.0000,0.1680,1j17
7.7400,-0.9362,-1.9567,-0.0168,0.5040,1j36
7.7200,-2.2719,-2.9507,0.0000,0.8820,1j4r
5.5700,-1.4841,-1.8336,-0.0058,0.0840,1jak
5.9200,-1.2741,-2.7184,0.0000,0.3360,1jao
4.4800,-1.5483,-2.1165,0.0000,0.3360,1jaq
5.1500,-1.3978,-2.0574,-0.0269,0.5460,1jcx
7.2500,-2.0519,-2.6972,-0.0194,0.5460,1jet
6.8200,-1.7287,-2.8816,-0.0233,0.6720,1jeu
6.8900,-2.7887,-3.7214,-0.0227,0.6300,1jev
2.0500,-0.9809,-1.7397,0.0000,0.4200,1jfh
8.7000,-1.8350,-2.3137,0.0000,0.0000,1jgl
3.3300,-1.3569,-2.1276,-0.0365,0.5880,1jlr
5.7700,-1.4856,-1.7832,-0.0280,0.2520,1jmf
6.0700,-1.6566,-1.6839,-0.0340,0.2520,1jmg
6.0600,-1.4719,-2.0125,-0.0212,0.2520,1jmi
4.9500,-1.3389,-3.1925,-0.0036,0.6720,1jn4
5.1600,-1.4086,-2.0399,-0.0025,0.3780,1jqd
6.4400,-1.9965,-2.7196,-0.0006,0.4200,1jqe
4.9200,-1.2794,-2.2178,0.0000,0.4200,1jqy
5.7000,-1.6729,-0.9257,-0.0024,0.1260,1jsv
3.4000,-1.0109,0.6376,-0.0000,0.1260,1jt1
7.8500,-2.0904,-2.7530,-0.0010,0.3360,1jwt
