pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
11.11,-3.0613,-3.0690,-0.0002,0.2940,3std
8.28,-0.8879,-2.0735,-0.0074,0.0000,1c2d
5.40,-1.3650,-1.3096,-0.0077,0.0000,1ghx
5.64,-1.0919,-1.2297,0.0000,0.0000,6abp
5.54,-1.6466,-1.3034,0.0000,0.0000,7abp
5.46,-1.4746,-2.2689,0.0000,0.2520,1anf
8.62,-2.0906,-2.1272,-0.0112,0.3780,4dfr
4.50,-0.9555,-1.3698,-0.0085,0.0000,3ptb
10.17,-2.2055,-3.1602,0.0000,0.6720,4tmn
5.90,-1.3523,-1.4021,-0.0018,0.2520,3tmn
9.40,-2.1788,-2.7219,0.0000,0.3780,1fkf
9.70,-2.1994,-3.0415,0.0000,0.3780,1fkb
6.70,-1.4045,-1.6363,0.0000,0.0420,1gca
3.40,-1.1680,-0.8644,0.0000,0.0000,1l83
5.00,-1.2422,-1.4697,-0.0001,0.7980,1pip
8.55,-2.7785,-3.5296,0.0000,0.8820,1ppl
5.80,-2.1660,-3.5205,0.0000,0.9240,1ppm
6.52,-1.1650,-1.2812,0.0000,0.0000,1abe
5.04,-1.1358,-1.9241,0.0000,0.5040,1mfa
6.25,-2.1793,-2.3479,0.0000,0.4620,1thl
6.80,-2.0684,-3.2222,0.0000,0.4620,3mbp
6.62,-1.3336,-2.0218,-0.0171,0.5880,1afk
6.28,-1.3657,-1.4626,-0.0084,0.5880,1afl
5.64,-3.2387,-3.4244,0.0000,0.6720,4mbp
8.70,-3.3635,-4.7488,0.0000,0.7560,1hfs
8.27,-1.7631,-3.3112,-0.0186,0.5460,1clu
7.57,-2.0014,-3.2838,-0.0156,1.0080,1qhc
11.80,-1.9407,-2.2915,-0.0110,0.3360,1duv
4.94,-2.0234,-2.1569,0.0000,0.0840,1e2k
7.62,-1.6535,-2.6017,-0.0169,0.4200,1fzq
1.91,-0.8219,-0.7596,-0.0077,0.1260,1f2o
7.40,-0.7928,-1.4864,-0.0189,0.1680,1f8c
8.40,-2.8995,-4.1984,-0.0056,0.9660,1fzk
5.30,-0.9580,-1.8436,-0.0049,1.0920,1h6h
5.93,-2.2927,-2.4779,0.0000,0.0840,1fv0
3.57,-1.5309,-1.8382,0.0000,0.4200,1gz9
5.44,-0.1327,-1.3799,-0.0142,0.5040,1h0a
4.66,-0.8986,-1.4036,-0.0104,0.0000,1h4w
5.85,-1.2866,-2.1492,-0.0091,0.2100,1k4g
9.05,-2.3250,-2.3647,0.0000,0.0000,1kdk
6.10,-2.3790,-1.8379,0.0000,0.0420,1lgt
5.82,-0.6692,-1.0576,0.0000,0.1680,2xis
6.43,-1.5616,-1.7960,-0.0005,0.1680,1fh9
5.26,-2.0805,-1.6097,-0.0087,0.0420,1gj5
8.10,-1.0448,-2.1255,-0.0054,0.0420,1gjc
4.94,-0.3855,-1.0139,0.0000,0.2100,3cla
6.85,-1.1535,-1.2556,0.0000,0.0000,1bap
6.66,-2.3219,-3.3285,-0.0021,0.5460,1elc
6.00,-0.6252,-1.8408,0.0000,0.5880,1hew
8.40,-3.3306,-3.6551,-0.0157,0.5460,1mtr
8.59,-2.2861,-3.5905,0.0000,0.3780,1akw
7.10,-2.2804,-3.0658,-0.0054,0.7140,1b32
5.23,-1.8734,-2.7517,-0.0047,0.6300,1b4z
8.30,-3.0186,-3.4182,0.0000,0.2940,1b6l
8.25,-1.4297,-2.0841,-0.0125,0.0840,1c1u
8.77,-3.1948,-3.6283,-0.0006,0.3780,1d4l
6.48,-0.9468,-2.4831,-0.0005,0.5040,1f4g
5.64,-0.3571,-0.7731,-0.0085,0.0840,1f57
10.55,-1.6205,-2.3557,0.0000,0.0840,1g2o
3.40,-3.1144,-2.4802,0.0000,0.8400,1ikt
5.64,-1.0239,-1.4220,-0.0040,0.0000,1gi8
5.22,-1.7240,-2.4531,-0.0047,0.0840,1gjd
5.82,-1.5082,-1.3272,0.0000,0.0000,1apb
3.90,-1.2243,-2.3326,0.0000,0.9660,1slg
3.85,-2.0038,-0.9874,0.0000,0.0840,1sre
4.51,-0.9398,-1.8383,-0.0068,0.0000,1gi7
6.57,-2.8717,-4.4212,-0.0016,1.2600,5er2
3.78,-2.0142,-3.2703,-0.0004,0.5040,2rnt
3.27,-1.8406,-2.6728,0.0000,0.3360,4sga
2.85,-1.7597,-2.6702,0.0000,0.3360,5sga
7.60,-1.9673,-2.4257,0.0000,0.3780,7est
6.64,-1.8587,-1.5165,0.0000,0.0420,5abp
6.09,-2.2936,-2.8268,-0.0141,0.5460,2gst
2.37,-0.8817,-1.5502,-0.0000,0.2520,6rnt
9.00,-1.9388,-3.0681,0.0000,0.5880,1apv
8.00,-1.8386,-3.0005,0.0000,0.5880,1apw
6.55,-1.8477,-1.8795,-0.0016,0.3780,1dhj
6.35,-2.0375,-2.7699,-0.0002,0.4200,1ela
10.92,-4.2381,-4.4929,0.0000,0.7980,1hvi
10.96,-4.6333,-4.7423,0.0000,0.7980,1hvk
9.95,-4.7931,-4.4774,0.0000,0.7980,1hvl
6.16,-1.6866,-2.8920,-0.0079,0.3360,1ppc
7.66,-1.8541,-2.8660,0.0000,0.7560,1ppk
5.30,-2.1672,-1.2226,0.0000,0.0840,1srg
2.93,-0.8218,-1.1010,-0.0021,0.0420,1tng
3.37,-0.8081,-1.2773,-0.0018,0.0420,1tnh
1.96,-1.4576,-1.3070,-0.0054,0.0840,1tnj
1.49,-1.2614,-1.3840,-0.0019,0.1260,1tnk
9.40,-1.9280,-2.8828,-0.0092,0.8400,1apt
7.49,-1.7295,-2.8072,0.0000,0.7560,1apu
6.28,-1.4625,-2.2952,0.0000,0.4200,1atl
4.59,-2.3236,-3.3322,0.0000,0.5040,1bma
6.70,-2.0302,-1.7887,0.0000,0.3780,1eld
6.85,-1.9748,-2.8328,0.0000,0.3360,1ele
9.51,-3.4433,-4.3599,0.0000,0.3360,1hvr
4.82,-1.0932,-1.0346,-0.0095,0.1680,1gdo
5.81,-1.3293,-2.5216,-0.0009,0.8400,1lkl
5.49,-1.9392,-1.4124,-0.0182,0.2940,1pot
11.30,-3.1982,-4.1266,0.0000,0.5040,1pro
2.06,-0.6188,-0.5235,0.0000,0.0840,1rdi
1.66,-0.4386,-0.4414,0.0000,0.0000,1rdj
1.84,-0.6263,-0.6839,0.0000,0.0840,1rdn
4.77,-1.7451,-2.2612,0.0000,0.8400,1str
9.00,-2.4511,-4.1685,0.0000,0.3780,1ag9
7.72,-2.6863,-3.2927,0.0000,0.7980,1hyx
10.57,-3.5876,-5.2372,0.0000,0.4200,1qbr
10.24,-2.7520,-3.9036,0.0000,0.3780,1qbu
9.47,-3.1302,-3.7920,0.0000,0.4200,1qbs
8.30,-1.6399,-2.5426,-0.0013,0.2940,1tom
3.90,-1.2393,-1.9775,-0.0063,0.4620,2rkm
5.92,-1.9165,-2.8916,-0.0060,0.5460,1a4w
8.49,-2.1510,-3.6076,0.0000,0.3780,1akt
8.62,-2.3666,-3.4388,0.0000,0.3780,1azl
4.07,-0.9129,-1.9217,0.0000,0.5880,1at6
7.03,-2.4962,-3.5336,-0.0082,0.6720,1b1h
7.82,-1.6790,-2.8606,-0.0030,0.6300,1b6h
4.38,-1.9109,-2.4113,-0.0016,0.8400,1bhf
7.42,-4.1480,-5.3638,-0.0074,0.4200,1bwb
7.96,-3.4588,-2.7868,0.0000,0.5040,1hvh
10.82,-3.8682,-4.4942,0.0000,0.8400,1hxw
7.94,-2.3269,-1.3915,-0.0029,0.5040,1mem
6.89,-1.9699,-3.1868,-0.0046,0.6300,1b3f
7.36,-1.5083,-1.7259,-0.0003,0.2100,1swg
7.74,-1.5112,-2.3983,0.0000,0.1680,1usn
8.40,-1.3843,-1.5428,-0.0186,0.2100,2qwg
4.07,-0.0765,-0.8996,-0.0124,0.0000,3mag
7.72,-2.6115,-4.0019,-0.0000,0.3360,1caq
6.77,-2.2703,-3.2765,-0.0004,0.3780,1bkj
3.22,-1.5894,-2.1847,-0.0002,0.3360,1evh
8.33,-1.9293,-2.7465,0.0000,0.3360,1hwr
5.10,-1.2611,-1.1384,-0.0109,0.2100,1m6p
5.39,-2.1286,-2.8006,-0.0004,0.3360,1qbv
5.28,-1.9700,-2.8454,-0.0052,0.5040,1b46
7.37,-1.6712,-2.7466,-0.0043,0.5880,1b51
6.59,-2.1575,-3.4137,-0.0060,0.6300,1b58
7.43,-1.8916,-3.0795,-0.0061,0.6720,1b5j
5.96,-1.7438,-2.8769,-0.0052,0.6300,1b9j
5.92,-2.1419,-3.2674,-0.0160,0.7560,1qka
7.35,-2.0324,-2.8057,-0.0047,0.5880,1qkb
6.48,-1.8248,-1.4613,0.0000,0.0420,1rpj
4.70,-0.8297,-0.6480,-0.0039,0.2100,3kiv
8.64,-3.0308,-2.3755,0.0000,0.1680,6std
4.85,-1.3077,-1.8225,-0.0050,0.0420,1c83
5.29,-1.3311,-1.8721,-0.0126,0.0000,1c88
8.41,-0.6309,-0.5470,0.0000,0.0000,1e4h
7.64,-0.2724,-0.4261,0.0000,0.0000,1e5a
5.62,-1.9154,-2.7446,-0.0049,0.2100,1ejn
6.00,-1.5733,-2.6628,-0.0054,0.2100,1f0t
4.60,-1.2226,0.1608,-0.0003,0.3780,1f7b
7.37,-1.8156,-1.8147,-0.0218,0.6720,1fao
9.54,-1.4672,-1.9026,0.0000,0.1680,1g52
6.77,-1.6818,-1.8395,-0.0097,0.4200,1qb1
6.06,-1.4192,-2.2637,-0.0097,0.3360,1qb6
7.44,-1.2411,-2.7226,-0.0126,0.2940,1qb9
5.85,-1.5984,-2.7219,-0.0088,0.3360,1qbn
7.74,-1.1208,-2.7376,-0.0153,0.2940,1qbo
1.90,-1.0161,-1.1799,-0.0071,0.1260,1f2p
3.74,-0.9888,-1.2434,-0.0058,0.0000,1f5k
5.40,-0.6555,-1.5432,0.0000,0.1680,1f8b
7.70,-4.1279,-4.7515,-0.0084,1.2600,1fzm
7.89,-2.7738,-4.3192,-0.0082,0.9660,1fzo
8.14,-3.6730,-4.1890,0.0000,0.7560,1g35
5.74,-0.5753,-1.7095,-0.0091,0.1260,1g3b
5.55,-0.6196,-1.6221,-0.0110,0.1260,1g3d
5.38,-0.7875,-1.6580,-0.0125,0.1260,1g3e
5.47,-2.0155,-2.3735,-0.0015,0.7560,1g7f
4.19,0.5646,-1.1183,-0.0150,0.4200,1hi3
4.49,-1.3086,-1.0603,-0.0037,0.4200,1hi4
4.04,-0.6613,-1.3709,-0.0159,0.4200,1hi5
6.00,-1.8293,-1.6683,0.0000,0.0000,1hn2
7.72,-2.1193,-2.9751,0.0000,0.8820,1j4r
5.96,-1.1013,-1.3174,-0.0036,0.0840,1gi9
7.96,-1.7173,-2.4832,-0.0055,0.2100,1gj9
5.15,-1.1777,-2.1129,-0.0090,0.5460,1jcx
8.45,-2.9912,-2.1121,-0.0029,0.8400,1jq9
5.11,-1.1553,-2.0245,-0.0083,0.2520,1k4h
5.80,-3.3787,-2.6741,0.0000,0.4200,1kpm
6.85,-0.6176,-2.1018,-0.0171,0.5880,1l8b
7.52,-3.2715,-3.2249,0.0000,0.6300,1lf2
6.52,-2.4866,-2.6450,-0.0001,0.6300,1m21
4.22,-2.2762,-1.6366,-0.0055,0.0840,1gj4
4.57,-1.7034,-0.5676,0.0000,0.2520,5a3h
5.24,-1.4757,-1.7591,-0.0004,0.1680,1fh7
8.64,-1.1795,-1.6868,0.0000,0.1680,1g45
5.00,-1.1521,-2.8382,-0.0000,1.0500,1f8a
8.89,-1.2212,-1.7124,0.0000,0.1680,1g46
8.70,-1.0462,-1.7016,0.0000,0.1680,1g4j
7.00,-1.3985,-2.8438,-0.0007,0.0420,1flr
1.64,-0.1807,-1.0963,-0.0003,0.1260,1a7t
5.82,-1.4045,-2.3616,0.0000,0.3780,1vwn
3.30,-0.6994,-0.7065,0.0000,0.0840,1d7j
7.46,-2.2770,-3.0943,-0.0039,0.5460,1yej
7.92,-3.5874,-4.2656,0.0000,0.5460,1b6j
8.74,-2.8036,-3.7853,-0.0165,0.5040,1b6k
8.40,-3.3849,-3.6588,-0.0158,0.5460,1b6m
8.40,-2.2393,-2.4550,-0.0002,0.2940,1b6n
9.22,-2.1139,-2.7495,-0.0001,0.3360,1b6o
9.22,-3.4944,-4.0819,-0.0070,0.4620,1d4k
6.70,-0.5594,-1.5476,-0.0013,0.0000,1f3e
4.67,-1.4027,-2.2744,-0.0098,0.5880,1f3f
5.89,1e1x_protein.pdb,,Ligand:,1e1x
6.33,-2.4154,-4.0954,-0.0010,0.9660,1ex8
4.35,-1.3302,-1.7219,-0.0091,0.0000,1ghv
8.10,-1.8202,-2.0954,-0.0121,0.0000,1ghy
4.00,-1.2242,-0.8954,0.0000,0.0000,1lgw
4.25,-1.1961,-0.9987,0.0000,0.0000,1li3
8.41,-1.0299,-1.7074,0.0000,0.1680,1g48
8.82,-1.5085,-1.9887,0.0000,0.1680,1g54
8.66,-1.1821,-1.6323,0.0000,0.1680,1i9n
8.38,-2.1375,-2.6379,-0.0025,0.5040,1k21
4.31,-0.7270,-1.1841,0.0000,0.2520,1rgk
7.20,-1.7081,-1.2184,-0.0032,0.1260,1hsl
4.10,-0.9118,-1.6950,-0.0002,0.5040,1rnb
7.16,-1.2781,-3.7717,0.0000,0.9240,1epp
4.30,-2.0165,-2.0180,-0.0033,0.2520,3tpi
5.18,-1.4985,-1.7911,-0.0086,0.2520,1rnt
7.47,-2.2421,-2.3718,-0.0068,0.5460,1tmn
7.40,-1.4721,-1.5676,0.0000,0.0420,2gbp
2.95,-0.8701,-0.9948,0.0000,0.1680,8xia
5.42,-1.3440,-1.3110,0.0000,0.0000,1abf
8.70,-0.8869,-1.2236,0.0000,0.0420,1bcd
6.72,-2.6238,-2.8759,-0.0064,0.5460,3gst
9.30,-1.8388,-3.4727,0.0000,0.3780,3fx2
5.40,-0.6792,-1.0505,-0.0005,0.2100,7tim
7.26,-1.9847,-1.9214,-0.0019,0.3780,1dhi
6.96,-2.1505,-3.4091,0.0000,0.8820,1ent
8.19,-2.0932,-3.2815,0.0000,0.7560,1epq
7.05,-3.1122,-2.5913,0.0000,0.0420,1erb
5.92,-1.4069,-2.5286,-0.0059,0.2520,1pph
4.00,-1.0181,-1.3543,-0.0054,0.1680,1tni
1.88,-0.9830,-1.4793,-0.0048,0.0420,1tnl
9.89,-2.4706,-1.9569,-0.0076,0.3780,2drc
5.10,-1.4796,-2.3199,0.0000,0.2520,1mdq
7.37,-1.8090,-2.0410,-0.0002,0.5880,1cnx
9.22,-3.2767,-3.2573,-0.0005,0.5880,1hpv
7.22,-0.5477,-0.9140,-0.0257,0.1260,1lan
8.24,-1.2043,-1.9091,0.0000,0.0420,1ydb
3.86,-1.4642,-1.9876,-0.0030,0.2520,2ak3
8.61,-3.6404,-4.0613,0.0000,0.5040,1hsh
7.28,-1.9637,-2.3540,-0.0023,0.3780,1kel
6.68,-0.9133,-1.4975,-0.0312,0.5040,1mai
7.52,-1.7786,-2.6048,0.0000,0.2520,1mmq
2.24,-0.4513,-0.5152,0.0000,0.0420,1rdm
6.17,-0.5450,-1.6839,0.0000,0.2940,1sle
8.70,-1.1316,-1.6312,0.0000,0.0420,2h4n
3.13,-1.0430,-1.3331,0.0000,0.0840,1ax0
4.54,-2.7449,-2.9913,-0.0125,0.6720,1b2h
5.46,-1.8447,-2.6963,-0.0092,0.6300,1b4h
6.01,-2.0984,-2.6833,-0.0115,0.5880,1b5h
7.60,-3.5249,-5.3064,0.0000,0.4200,1bwa
7.70,-3.0671,-3.8069,0.0000,0.4200,1mes
9.40,-3.3831,-3.7963,0.0000,0.4200,1met
6.10,-3.0966,-3.8190,0.0000,0.4200,1meu
5.67,-1.5505,-1.8095,-0.0117,0.1680,2qwf
4.74,-0.8835,-1.3661,-0.0103,0.0000,1ce5
2.80,-0.8179,-1.1945,-0.0032,0.0420,2bza
8.82,-2.2722,-3.8091,-0.0001,0.3780,1czk
9.00,-2.3258,-3.8078,0.0000,0.3780,1czr
3.60,-1.0310,-1.0178,0.0000,0.1260,1d7i
2.74,-1.2293,-1.6953,0.0000,0.2100,1dg9
4.21,-1.2530,-2.2945,-0.0001,0.2520,1qk4
7.05,-1.6003,-2.9577,-0.0045,0.6300,1b5i
6.92,-1.8970,-2.0370,-0.0051,0.2100,1swr
7.46,-1.9717,-2.7919,-0.0000,0.4200,1yei
7.67,-3.5493,-3.5654,0.0000,0.5460,2bpv
7.40,-3.0602,-3.7412,0.0000,0.5040,2bpy
9.89,-1.9072,-2.7497,0.0000,0.3360,966c
3.49,-1.0953,-1.1225,-0.0083,0.0000,1c5o
4.36,1dy4_protein.pdb,,Ligand:,1dy4
7.16,-1.8245,-3.1430,-0.0072,0.4200,1f0u
2.96,-0.8301,-1.3262,0.0000,0.1260,1f4e
6.82,-1.4583,-2.0426,0.0000,0.1680,1fhd
8.80,-2.3956,-4.1310,-0.0012,1.2180,1fkn
3.70,-0.8811,-1.3699,-0.0000,0.6300,1fwu
8.10,-3.2139,-4.3760,-0.0192,1.2600,1fzj
5.70,-1.3230,-1.3365,-0.0015,0.3360,1g98
5.13,-1.5069,-2.0178,0.0000,0.1680,1gcz
6.62,-2.1860,-3.5036,-0.0049,1.0080,1jd5
5.10,-1.4260,-2.8195,0.0000,0.8400,1ez9
6.35,-1.1316,-2.1322,-0.0062,0.0420,1gjb
6.28,-1.8713,-2.9258,0.0000,1.0920,1gui
7.00,-1.6999,-2.3856,-0.0009,0.8820,1is0
7.70,-4.2599,-4.5067,0.0000,0.9240,1izh
6.70,-1.3972,-1.7296,-0.0023,0.3360,1koj
7.74,-2.8754,-3.3575,0.0000,0.6300,1lee
7.19,-0.7648,-1.7009,-0.0010,0.2520,1los
6.82,-2.0378,-1.4127,0.0000,0.0840,1lrh
5.54,-1.4082,-2.1690,0.0000,0.8400,1vwf
9.96,-1.7556,-3.1278,-0.0096,0.4620,1fjs
8.41,-1.0372,-1.7214,0.0000,0.1680,1i9p
8.40,-2.5982,-3.0927,-0.0084,0.3360,1k22
9.33,-1.8959,-1.7202,0.0000,0.3360,1inc
6.30,-1.3482,-1.2790,-0.0035,0.1680,1wdn
9.04,-1.4009,-1.8211,0.0000,0.1680,1g53
9.64,-1.4894,-1.7509,0.0000,0.2520,1if8
4.59,-0.9377,-1.7383,-0.0016,0.1260,1l2s
8.15,-1.7515,-2.3643,0.0000,0.4620,1fkh
8.00,-2.3009,-2.2619,0.0000,0.3780,1gaf
5.00,-0.9849,-1.9584,0.0000,0.7980,1sts
3.29,-0.7976,-1.3933,0.0000,0.2520,1ax1
3.99,-0.9152,-1.4934,0.0000,0.2940,1ax2
3.20,-0.6601,-1.0940,0.0000,0.0420,1axz
4.62,-1.4756,-2.8070,0.0000,0.9240,1sm3
10.49,-3.0378,-2.6104,-0.0002,0.2100,5std
4.85,-1.3797,-1.6960,-0.0079,0.0420,1ecv
2.39,-1.3702,-1.4329,-0.0019,0.3780,1f73
6.89,-1.4022,-1.7373,-0.0070,0.1680,1fh8
4.92,1e1v_protein.pdb,,Ligand:,1e1v
7.96,-3.7163,-4.2629,0.0000,0.6300,1g2k
5.09,-1.4771,-2.2863,-0.0125,0.4620,1m48
10.00,-3.1763,-3.7052,-0.0010,1.0500,1gar
2.30,-1.3977,-0.7585,0.0000,0.0840,3pcg
8.25,-1.2064,-1.6430,0.0000,0.1680,1g4o
8.00,-1.8520,-1.4721,0.0000,0.0420,9abp
11.10,-3.4298,-3.7182,0.0000,0.5040,1d4y
3.62,-1.0589,-0.6462,0.0000,0.0000,3pcc
7.70,-3.6619,-5.0294,-0.0148,1.1760,4tmk
7.47,-3.0299,-5.4796,-0.0069,1.2180,5tmp
7.64,-1.6666,-2.0091,-0.0180,0.0840,1c1v
10.52,-1.4122,-1.9593,0.0000,0.2520,1if7
6.62,-3.7012,-4.3869,-0.0000,0.8820,4er1
7.22,-2.3815,-4.2866,-0.0105,1.2600,2er6
7.10,-2.7508,-3.9006,-0.0007,1.1340,3er3
9.30,-2.0301,-3.4025,0.0000,0.9240,4er2
11.52,-1.6760,-2.3886,-0.0093,0.6300,6cpa
4.90,-1.7158,-3.2302,0.0000,0.8820,1eed
7.96,-1.8683,-3.6614,0.0000,0.6300,1epo
13.96,-2.9541,-3.2290,-0.0093,0.7980,7cpa
4.00,-2.4746,-1.2915,-0.0013,0.2100,3cpa
6.02,-2.0455,-2.5002,-0.0073,0.7560,5er1
6.72,-3.2196,-2.4621,0.0000,0.0420,1rbp
7.70,-2.5611,-2.9114,-0.0001,0.8400,5hvp
5.44,-2.3460,-1.5483,0.0000,0.5880,2ifb
5.47,-0.9809,-1.3027,0.0000,0.2100,4cla
7.44,-2.4284,-2.9696,-0.0077,0.3780,1drf
9.00,-3.9808,-4.5881,0.0000,0.9660,1hiv
4.43,-0.8644,-1.5010,0.0000,0.2520,1rgl
6.35,-1.6435,-1.4331,-0.0027,0.2100,1cbx
8.00,-1.7485,-2.2925,0.0000,0.4620,1fkg
11.40,-4.3601,-4.3725,0.0000,0.7980,1hvj
3.70,-1.2971,-1.2892,0.0000,0.2100,1wht
9.15,-2.1072,-2.4090,-0.0116,0.6300,8cpa
9.68,-3.2009,-4.4980,-0.0006,0.6720,1htg
5.31,-1.2519,-1.9564,0.0000,0.4200,1mfe
2.00,-0.7134,-1.2308,0.0000,0.1260,5cna
6.03,-1.1058,-2.0136,0.0000,0.0420,1bzm
7.72,-1.4143,-1.8589,0.0000,0.6720,1cnw
6.82,-1.5567,-1.3236,0.0000,0.0000,1drk
10.34,-2.9766,-3.7714,0.0000,0.9240,1pso
4.40,-0.9009,-1.0290,-0.0228,0.5040,1btn
9.30,-2.9129,-3.8736,0.0000,0.7140,1hpx
9.42,-4.0714,-4.1134,0.0000,0.5040,1hsg
0.60,-1.2752,-1.6902,0.0000,0.0420,1zsb
7.72,-3.4520,-4.2643,0.0000,0.5880,1ajv
7.91,-2.7257,-3.7002,0.0000,0.5880,1ajx
3.90,0.0492,-0.2260,0.0000,0.0840,1avn
9.55,-3.4366,-3.7297,-0.0100,0.3360,1dmp
4.92,-1.0278,-0.7372,-0.0006,0.1260,1h4n
8.49,-2.5728,-2.7353,0.0000,0.2520,7upj
6.70,-1.6294,-0.5060,-0.0002,0.9240,1a09
4.30,-1.6891,-1.8744,-0.0019,0.5040,1a30
6.21,-2.4918,-3.1624,-0.0103,0.6300,1b3h
8.02,-2.4164,-2.9538,-0.0087,0.6720,1b7h
6.60,1b38_protein.pdb,,Ligand:,1b38
5.00,-0.9275,-1.6970,-0.0071,0.0000,1bcu
