pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
8.49,-3.2155,-3.1998,-0.0018,0.5880,3s45
9.64,-3.2523,-3.1178,-0.0009,0.5880,3s54
9.62,-3.6202,-4.1078,0.0000,0.5460,3s56
7.41,-1.7764,-1.3153,-0.0064,0.0420,3s5y
7.35,-1.3870,-2.2714,0.0000,0.2940,3s6t
7.30,-1.8382,-2.1099,0.0000,0.2940,3s8x
6.82,-1.2778,-2.1853,0.0000,0.2940,3s9t
7.59,-1.8774,-2.2040,0.0000,0.4200,3sap
6.57,-1.6842,-2.3245,0.0000,0.3360,3sax
7.28,-1.7733,-1.9344,0.0000,0.2940,3sbh
7.92,-1.7615,-1.8970,0.0000,0.2940,3sbi
6.06,-0.7761,-0.7103,0.0000,0.0840,3sfg
5.59,-2.2719,-2.6311,-0.0004,0.2520,3sha
5.72,-2.4162,-2.8288,-0.0001,0.2520,3shc
4.16,-2.3963,-2.5364,-0.0001,0.2520,3si3
3.88,-2.4787,-2.7117,-0.0001,0.2520,3si4
3.86,-1.7116,-1.4770,-0.0004,0.4200,3spf
6.79,-2.4988,-3.9377,0.0000,0.5040,3su0
6.68,-2.3893,-4.0197,0.0000,0.5040,3su1
4.35,-2.4880,-4.1710,0.0000,0.5040,3su2
9.13,-2.8459,-4.1283,0.0000,0.2940,3su3
6.26,-3.1083,-4.0706,0.0000,0.2940,3su4
5.58,-2.6501,-3.9898,0.0000,0.2940,3su5
6.02,-2.6550,-4.2696,0.0000,0.2940,3su6
9.08,-2.9581,-4.3116,0.0000,0.3780,3sue
7.56,-3.0010,-4.1594,0.0000,0.3780,3suf
6.21,-2.7731,-3.8969,0.0000,0.3780,3sug
4.15,0.2391,-0.1182,0.0000,0.3780,3sur
4.15,-1.9257,-1.9893,-0.0079,0.0420,3sus
7.85,-1.9315,-2.5383,-0.0054,0.3360,3sut
8.52,-1.9915,-2.5047,-0.0032,0.3360,3suu
4.55,-1.7348,-1.7448,-0.0021,0.0840,3suv
4.70,-1.3203,-1.8760,-0.0019,0.0420,3suw
4.19,-2.1154,-2.7028,-0.0019,0.2520,3sv2
8.60,-2.6884,-2.5754,-0.0004,0.2520,3sxf
4.57,-1.1806,-2.4170,0.0000,0.1260,3sym
5.10,-1.5158,-2.2924,0.0000,0.0840,3syr
3.04,-1.2361,-1.6356,0.0000,0.2100,3t08
3.80,-1.2674,-1.3833,0.0000,0.0420,3t09
4.30,-1.1782,-1.6607,0.0000,0.2100,3t0b
2.37,-1.5776,-1.4097,0.0000,0.0420,3t0d
8.00,-2.8166,-3.3282,0.0000,0.2520,3t0x
3.66,-1.2962,-1.3818,0.0000,0.0420,3t2q
10.23,-2.9978,-3.4603,-0.0006,0.5880,3t3c
8.60,-2.5221,-2.6224,-0.0080,0.2100,3t3u
6.36,-2.8886,-3.7201,-0.0049,0.5880,3t6b
5.08,-0.8892,-1.1309,0.0000,0.0000,3tb6
6.30,-1.8227,-1.3660,-0.0008,0.5040,3tei
4.70,-2.1464,-4.6092,-0.0065,1.4700,3tg5
5.38,-2.3164,-2.6489,-0.0001,0.4200,3tif
5.27,-2.7763,-3.2907,-0.0006,0.5880,3tkw
8.52,-1.1543,-0.8669,-0.0180,0.1260,3ttm
7.84,-0.9675,-1.3549,-0.0176,0.2940,3ttn
3.92,-0.8074,-0.9336,0.0000,0.0000,3twp
5.44,-2.6498,-2.6783,-0.0000,0.0420,3u10
7.11,-2.0740,-2.2589,0.0000,0.0840,3u15
9.00,-3.2473,-3.8133,0.0000,0.4620,3u6h
7.07,-2.6991,-2.6568,0.0000,0.4200,3u7k
7.28,-2.1004,-2.4180,0.0000,0.3360,3u7l
7.45,-2.3267,-2.4952,0.0000,0.4200,3u7m
7.95,-2.1578,-2.2452,0.0000,0.4200,3u7n
8.43,-3.5044,-3.4194,-0.0051,0.5880,3u7s
4.44,-2.0787,-2.6540,-0.0105,0.3780,3u81
4.62,-1.1192,-0.8632,0.0000,0.5880,3u90
4.38,-1.7908,-1.3472,0.0000,0.3360,3u9q
5.54,-2.6788,-2.7641,0.0000,0.5460,3ubd
6.00,-1.7443,-1.9696,0.0000,0.0420,3ucj
7.10,-3.0207,-3.7965,0.0000,0.4200,3udd
2.85,-0.9368,-1.3982,-0.0136,0.0000,3udh
5.24,-2.0972,-1.0961,0.0000,0.4200,3ueu
5.89,-2.2830,-1.3096,0.0000,0.5040,3uev
6.31,-2.5309,-1.3902,0.0000,0.5880,3uew
6.92,-2.7272,-1.6011,0.0000,0.6720,3uex
8.25,-0.8771,-1.9720,0.0000,0.4620,3ug2
4.63,-1.6376,-1.2907,0.0000,0.2520,3uj9
5.10,-2.2691,-2.7650,-0.0077,0.3780,3ujb
4.59,-1.5932,-1.2699,0.0000,0.2520,3ujc
4.69,-1.5286,-1.2665,0.0000,0.2520,3ujd
6.52,-1.3563,-2.1913,-0.0001,0.2100,3uo4
7.31,-1.5883,-2.1862,-0.0001,0.2100,3uod
7.40,-1.8112,-2.2619,-0.0000,0.3360,3up2
5.30,-1.6911,-2.3676,0.0000,1.0080,3upv
9.00,-2.0095,-4.1229,-0.0053,1.2180,3uri
10.92,-3.3545,-4.3197,-0.0153,0.5880,3utu
5.20,-0.9464,-1.2090,0.0000,0.0000,3uu1
4.51,-1.6194,-1.5475,0.0000,0.0420,3uug
7.96,-1.1580,-1.5368,-0.0011,0.1260,3uuo
4.34,-1.9502,-2.5500,-0.0015,1.0500,3uvx
7.77,-1.8543,-2.8691,-0.0112,0.2940,3uw4
7.85,-1.8620,-2.9533,-0.0129,0.2940,3uw5
4.41,-1.2677,-1.3263,-0.0046,0.0000,3uxd
4.93,-1.6791,-1.1696,0.0000,0.0420,3uxk
5.57,-1.6656,-1.2032,0.0000,0.0000,3uxl
7.22,-1.2520,-1.2910,0.0000,0.0000,3uz5
5.55,-1.1063,-1.1641,-0.0062,0.0000,3uzj
6.43,-2.2442,-2.4280,-0.0004,0.6300,3v3l
6.60,-2.0588,-0.2885,0.0000,0.7980,3v3q
8.55,-3.4481,-3.2280,-0.0008,0.2940,3v51
8.96,-2.6105,-2.3168,-0.0088,0.2100,3v5p
8.22,-2.7260,-2.6155,-0.0030,0.3780,3v5t
5.54,-3.1258,-2.8987,-0.0000,0.0840,3v78
7.21,-1.8460,-2.9326,-0.0035,0.2940,3v7t
8.57,-1.7449,-2.0613,0.0000,0.3780,3v7x
8.07,-1.6375,-1.9555,0.0000,0.1680,3vbd
4.96,-1.5178,-1.5316,0.0000,0.2100,3veh
9.34,-3.4623,-3.9589,0.0000,0.6720,3vf5
9.10,-3.6401,-4.0619,0.0000,0.6720,3vf7
9.19,-3.1038,-3.7983,0.0000,0.6720,3vfa
9.04,-3.6280,-3.9535,0.0000,0.6720,3vfb
6.24,-1.3000,-1.3662,0.0000,0.0000,3vh9
7.40,-1.3675,-2.3271,-0.0078,0.0000,3vha
8.89,-1.7258,-2.4793,-0.0076,0.0000,3vhc
9.28,-1.2130,-2.2392,-0.0087,0.0000,3vhd
4.60,-1.9554,-2.4853,0.0000,0.2940,3vhk
6.02,-0.8214,-1.7459,-0.0140,0.2520,3zq9
5.12,-2.2723,-2.8273,-0.0007,0.5880,3zso
4.96,-2.1697,-2.6434,-0.0008,0.5460,3zsq
3.28,-1.6283,-2.2804,-0.0007,0.3780,3zsx
3.23,-1.7616,-2.0840,-0.0010,0.2940,3zsy
2.84,-1.8246,-2.0054,0.0000,0.0420,3zt2
2.86,-1.7850,-2.0396,0.0000,0.0420,3zt3
5.92,-1.3285,-1.4590,-0.0011,0.0000,3zv7
8.40,-2.8179,-2.8605,0.0000,0.2100,3zxz
4.85,-1.1368,-1.3009,0.0000,0.2100,3zyf
8.89,-2.4163,-2.7513,-0.0002,0.1680,3zze
8.38,-3.2192,-4.1779,0.0000,0.6720,4a6b
7.92,-4.2201,-4.3396,0.0000,0.6720,4a6c
8.00,-2.6820,-3.3512,-0.0045,0.1680,4a6l
8.70,-2.2655,-3.2976,0.0000,0.2520,4a7i
5.76,-1.7214,-2.3909,0.0000,0.4620,4a95
4.12,-2.2660,-3.7083,-0.0008,0.5040,4aa1
7.70,-2.0470,-2.3166,-0.0010,0.3360,4acc
6.20,-1.4297,-1.6940,-0.0048,0.2520,4ad2
4.62,-1.5850,-1.7409,-0.0001,0.2520,4ad3
8.30,-1.3889,-1.8538,-0.0003,0.0000,4afg
9.54,-2.8363,-3.3140,-0.0005,0.2520,4afh
8.96,-2.6201,-3.4884,-0.0005,0.2520,4ag8
10.70,-2.9192,-3.4721,-0.0002,0.2520,4agc
3.65,-1.0577,-1.3433,-0.0000,0.0840,4agl
3.98,-1.2052,-1.6274,-0.0000,0.2100,4agm
3.97,-0.9860,-2.1146,0.0000,0.2940,4agn
4.81,-1.7854,-2.5325,-0.0010,0.5040,4ago
4.69,-1.5840,-2.5458,0.0000,0.4620,4agp
5.01,-1.4689,-2.5290,-0.0002,0.3780,4agq
2.92,-1.0747,-1.3003,-0.0082,0.0000,4ai5
3.66,-0.9296,-1.2545,-0.0087,0.0000,4aia
3.89,-0.9055,-1.7203,0.0000,0.3780,4aj4
3.68,-1.1237,-1.1546,0.0000,0.2520,4aje
3.55,-0.7950,-0.8956,0.0000,0.3360,4aji
3.80,-1.6651,-2.2355,0.0000,0.2100,4ajl
7.28,-2.3859,-2.5022,0.0000,0.0840,4alx
8.40,-2.2742,-3.0448,0.0000,0.1680,4aoi
7.96,-2.4526,-2.9441,0.0000,0.1260,4ap7
5.40,-1.7870,-3.8588,-0.0023,0.9660,4aph
7.19,-2.4952,-3.2019,-0.0077,0.2940,4app
6.17,-1.0644,-1.3559,0.0000,0.2520,4aq4
6.05,-1.6474,-2.5069,0.0000,0.2940,4ara
5.89,-1.6342,-2.6089,-0.0000,0.2940,4arb
7.13,-1.5445,-2.0988,0.0000,0.2520,4arw
6.40,-0.8954,-1.6307,-0.0005,0.0840,4as6
9.28,-3.3555,-3.5378,0.0000,0.3360,4asd
11.00,-3.4997,-3.3955,0.0000,0.3780,4ase
7.55,-2.0471,-2.8574,0.0000,0.2100,4asj
7.74,-1.6129,-1.5335,0.0000,0.2940,4auy
6.98,-1.5992,-1.6178,0.0000,0.3780,4av0
7.03,-1.5576,-1.4085,0.0000,0.2940,4av4
7.21,-1.6215,-1.8968,0.0000,0.3360,4av5
7.23,-1.4366,-1.6978,0.0000,0.5040,4avh
7.63,-1.3351,-1.7767,0.0000,0.6300,4avi
7.44,-2.0890,-0.9692,0.0000,0.3780,4avj
9.57,-2.6516,-3.0829,-0.0171,0.5040,4ax9
3.33,-2.3583,-2.0230,-0.0003,0.1680,4b0b
7.30,-3.1988,-3.7374,-0.0050,0.6300,4b1j
7.89,-2.3127,-2.0231,-0.0019,0.3360,4b5d
7.00,-2.4123,-2.0486,0.0000,0.2100,4b6o
7.13,-2.6162,-2.7012,0.0000,0.1260,4b6p
5.85,-2.2775,-2.0518,0.0000,0.2100,4b6r
6.01,-1.9773,-2.5838,0.0000,0.1260,4b6s
7.21,-2.0131,-2.7606,-0.0026,0.4200,4b73
7.66,-2.6363,-3.3356,-0.0030,0.5040,4b74
4.54,-1.2165,-2.0987,-0.0059,0.2100,4b76
7.95,-1.0823,-1.7323,-0.0138,0.3360,4b7j
9.64,-1.6517,-1.6868,-0.0150,0.3360,4b7r
8.05,-1.6409,-2.6479,0.0000,0.5040,4b8y
6.17,-2.0004,-2.8521,0.0000,0.2100,4b9k
4.17,-3.4047,-4.1013,-0.0203,1.3440,4b9w
7.62,-0.8350,-2.1020,0.0000,0.2520,4dbm
5.10,-1.6973,-2.4226,-0.0053,0.4200,4dcs
5.01,-1.5886,-2.3362,-0.0004,0.1260,4dds
5.62,-1.4938,-2.3559,-0.0001,0.1260,4ddy
5.89,-1.2481,-2.2803,-0.0000,0.0840,4de0
5.96,-1.6295,-2.2867,0.0000,0.0840,4de1
4.12,-1.4137,-2.2491,-0.0015,0.1680,4de2
5.52,-1.6714,-2.1639,-0.0003,0.0840,4de3
6.31,-1.6707,-1.0362,0.0000,0.0420,4der
5.85,-1.8971,-0.9641,0.0000,0.0420,4des
5.68,-2.3419,-1.3521,0.0000,0.0420,4det
5.64,-2.1355,-1.6298,0.0000,0.0420,4deu
7.00,-2.6903,-0.4687,0.0000,0.0420,4dew
7.46,-1.1534,-1.6581,0.0000,0.1680,4dff
11.74,-3.5206,-4.0156,0.0000,0.7980,4dfg
4.48,-0.9467,-1.1751,0.0000,0.0420,4dhl
11.52,-3.4315,-3.7587,0.0000,0.8400,4djo
10.55,-3.5629,-3.7208,0.0000,0.8820,4djp
10.32,-3.4280,-3.6471,0.0000,0.7980,4djq
11.52,-2.8923,-3.5861,0.0000,0.6720,4djr
5.44,-1.0468,-1.5231,-0.0191,0.0840,4dju
6.72,-2.0261,-2.4481,-0.0180,0.2100,4djv
6.28,-1.7228,-2.0224,-0.0180,0.1260,4djw
7.23,-1.9293,-2.0311,-0.0157,0.1260,4djx
2.96,-0.6545,-0.9581,-0.0001,0.0840,4dst
2.82,-0.9426,-1.0606,-0.0000,0.0000,4dsu
4.43,-1.1361,-0.7547,0.0000,0.0420,4dsy
5.18,-2.3383,-2.9503,0.0000,0.0840,4duh
9.24,-2.2926,-3.0326,-0.0012,0.5460,4dv8
4.40,-3.0043,-2.8446,-0.0024,0.7980,4dy6
7.48,-1.2968,-1.4078,-0.0064,0.1680,4e0w
7.12,-1.3302,-1.2995,-0.0072,0.1680,4e0x
4.97,-0.5538,-0.7338,0.0000,0.0000,4e3g
7.05,-0.6362,-0.9506,0.0000,0.0000,4e3h
5.11,-0.6466,-0.9637,0.0000,0.0000,4e49
8.77,-2.1237,-2.5757,-0.0004,0.0840,4e4l
9.05,-1.9393,-2.3446,-0.0006,0.2520,4e4n
7.66,-2.5835,-2.8368,-0.0007,0.1260,4e5w
6.48,-2.4647,-3.8023,0.0000,1.0080,4e67
8.92,-2.5499,-2.3930,-0.0006,0.1260,4e6d
8.36,-2.3386,-2.3699,-0.0003,0.1260,4e6q
7.70,-2.7393,-3.5561,-0.0124,0.3780,4e7r
5.24,-2.1127,-3.2119,-0.0026,1.1340,4e81
5.82,-2.5433,-0.3245,0.0000,0.5460,4e9u
6.44,-1.8478,-1.7520,-0.0023,0.3780,4ea1
6.44,-2.7978,-2.3762,-0.0009,0.3780,4ea2
8.00,-2.1329,-1.7743,-0.0016,0.0420,4ehz
8.74,-1.7666,-1.9076,-0.0002,0.0420,4ei4
4.42,-1.4783,-2.0965,-0.0071,0.1260,4ek9
3.52,-1.8547,-2.8254,0.0000,0.1680,4eky
4.49,-1.8276,-2.5213,0.0000,0.1680,4el0
5.37,-1.5659,-2.4019,0.0000,0.1260,4el5
5.52,-0.9696,-0.9869,0.0000,0.1680,4en4
8.70,-2.0451,-1.9237,0.0000,0.1680,4eo6
8.15,-2.0442,-1.8868,0.0000,0.1680,4eo8
4.30,-0.7884,-0.9460,0.0000,0.0000,4eoh
3.47,-1.0119,-1.7529,-0.0120,0.1260,4epy
9.40,-2.3489,-1.7978,0.0000,0.2940,4erf
5.05,-1.2819,-0.8099,-0.0057,0.1260,4euo
6.70,-0.7793,-1.5956,-0.0000,0.3780,4ewn
4.41,-0.5405,-1.2023,0.0000,0.1260,4exs
6.70,-1.6255,-1.6775,-0.0028,0.0420,4f09
5.12,-2.0152,-2.0756,0.0000,0.0840,4f1l
3.29,-3.4003,-5.0677,0.0000,1.1340,4f20
5.43,-1.3889,-3.1758,-0.0009,0.0840,4f5y
5.38,-3.5452,-3.9734,-0.0000,0.3360,4f7v
6.03,-1.6833,-1.9749,0.0000,0.3780,4f9u
6.03,-1.9141,-2.1367,0.0000,0.3780,4f9v
6.99,-1.9520,-2.2151,0.0000,0.3780,4fai
6.99,-1.7928,-2.1809,-0.0000,0.3780,4fbe
7.66,-1.7745,-1.6550,0.0000,0.0840,4fbx
8.62,-2.2244,-1.9629,0.0000,0.6720,4fcf
7.00,-1.8959,-2.2425,-0.0051,0.1680,4fcq
10.44,-2.7603,-3.0001,-0.0199,0.3780,4ffs
9.70,-1.9312,-2.5204,-0.0002,0.1680,4fk6
3.28,-1.4131,-1.7961,-0.0010,0.5040,4fl1
3.66,-2.4571,-2.5880,-0.0010,0.5040,4fl2
6.72,-1.5508,-2.2420,0.0000,0.2940,4flp
7.00,-1.5131,-2.6482,-0.0023,0.2940,4fm7
5.62,-1.7861,-2.6143,-0.0025,0.2940,4fm8
7.70,-2.4972,-2.9538,-0.0023,0.3360,4fsl
6.51,-1.9316,-3.0011,-0.0054,0.5880,4fut
3.01,-0.8655,-1.4080,0.0000,0.2520,4g0p
2.52,-1.0603,-1.3859,0.0000,0.2520,4g0q
2.30,-1.1043,-1.3726,0.0000,0.2520,4g0y
2.21,-0.8563,-1.4563,0.0000,0.2520,4g0z
7.89,-1.4850,-1.1683,-0.0062,0.1260,4g8m
7.20,-1.3754,-0.9938,-0.0033,0.1260,4g8n
5.80,-1.1050,-0.7697,0.0000,0.1680,4g8v
4.59,-0.9036,-1.6311,0.0000,0.1680,4g8y
4.51,-0.9216,-1.1158,0.0000,0.1680,4g90
6.10,-2.4345,-4.1027,-0.0000,1.5960,4gah
8.20,-1.8807,-2.9633,-0.0001,0.2520,4gg7
10.77,-4.1847,-5.4902,-0.0046,0.6720,4gid
2.89,-0.7899,-1.1681,0.0000,0.2100,4gqq
3.96,-0.6433,-1.4520,0.0000,0.0420,4gqr
9.00,-2.5036,-3.1255,-0.0223,0.2520,4h3f
8.22,-1.7907,-2.9290,-0.0214,0.2100,4h3g
7.05,-1.7109,-2.8584,-0.0183,0.1680,4h3j
6.60,-1.5280,-2.8807,-0.0397,1.4700,4h75
7.24,-1.6932,-1.9319,-0.0201,0.1260,4ha5
7.92,-2.5399,-2.4022,0.0000,0.2940,4hbm
8.62,-2.0776,-3.2192,0.0000,0.2940,4hf4
7.92,-2.4110,-2.2969,0.0000,0.0420,4hge
4.29,-0.9898,-1.7529,-0.0008,0.4200,4i3z
