3.28,2007.00,561.00,660.00,57.00,437.00,120.00,147.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1bcu
4.59,3367.00,953.00,1037.00,77.00,521.00,147.00,168.00,15.00,411.00,109.00,132.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.00,159.00,184.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1bma
1.82,1311.00,365.00,439.00,33.00,363.00,103.00,118.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1bra
10.00,4603.00,1192.00,1747.00,0.00,608.00,150.00,234.00,0.00,1407.00,343.00,506.00,0.00,0.00,0.00,0.00,0.00,180.00,46.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1bxo
7.57,1343.00,468.00,436.00,0.00,225.00,76.00,73.00,0.00,1732.00,610.00,545.00,0.00,0.00,0.00,0.00,0.00,221.00,76.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1d09
3.30,755.00,172.00,176.00,3.00,0.00,0.00,0.00,0.00,363.00,79.00,86.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1d7j
4.30,1165.00,308.00,317.00,0.00,653.00,171.00,179.00,0.00,682.00,184.00,194.00,0.00,0.00,0.00,0.00,0.00,66.00,17.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1det
9.70,2045.00,540.00,582.00,0.00,435.00,105.00,119.00,0.00,545.00,143.00,156.00,0.00,230.00,57.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1df8
7.26,3202.00,838.00,786.00,31.00,1559.00,370.00,359.00,19.00,545.00,167.00,134.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1dhi
4.92,2377.00,597.00,648.00,0.00,1027.00,258.00,260.00,0.00,216.00,58.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1e1v
7.64,1134.00,305.00,366.00,5.00,0.00,0.00,0.00,0.00,160.00,52.00,52.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.00,142.00,179.00,2.00,0.00,0.00,0.00,0.00,1e5a
6.36,2838.00,794.00,886.00,68.00,521.00,150.00,168.00,14.00,420.00,112.00,132.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,583.00,165.00,190.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ela
7.15,3121.00,876.00,967.00,71.00,555.00,154.00,178.00,13.00,416.00,124.00,137.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.00,144.00,145.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1elb
2.96,2165.00,508.00,509.00,30.00,198.00,46.00,45.00,2.00,786.00,188.00,179.00,11.00,187.00,48.00,43.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1f4e
4.62,3033.00,742.00,735.00,37.00,372.00,95.00,85.00,4.00,1582.00,410.00,373.00,17.00,213.00,54.00,46.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1f4f
6.48,3559.00,915.00,893.00,41.00,546.00,148.00,130.00,5.00,1775.00,480.00,440.00,17.00,206.00,52.00,45.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1f4g
3.74,1328.00,362.00,405.00,34.00,408.00,109.00,117.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1f5k
7.19,5790.00,1349.00,1360.00,180.00,0.00,0.00,0.00,0.00,634.00,152.00,160.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fcx
9.22,5392.00,1253.00,1263.00,164.00,0.00,0.00,0.00,0.00,649.00,155.00,163.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fcz
8.40,5758.00,1341.00,1345.00,180.00,249.00,57.00,55.00,8.00,640.00,156.00,160.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fd0
5.24,1712.00,514.00,544.00,0.00,191.00,57.00,62.00,0.00,1200.00,344.00,368.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fh7
6.89,1681.00,506.00,536.00,0.00,198.00,61.00,65.00,0.00,976.00,281.00,298.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fh8
6.43,1714.00,510.00,546.00,0.00,392.00,117.00,124.00,0.00,1378.00,404.00,427.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fh9
9.70,5156.00,1102.00,1149.00,13.00,179.00,41.00,42.00,0.00,1510.00,331.00,350.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fkb
7.00,3323.00,735.00,759.00,4.00,177.00,40.00,43.00,0.00,935.00,202.00,217.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fki
8.80,5789.00,1583.00,1843.00,9.00,1200.00,337.00,382.00,1.00,1881.00,530.00,615.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fkn
10.00,3390.00,958.00,942.00,23.00,0.00,0.00,0.00,0.00,818.00,222.00,218.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1flr
5.59,8993.00,2244.00,2462.00,47.00,1945.00,497.00,538.00,11.00,2649.00,690.00,726.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fo0
7.61,1634.00,381.00,468.00,31.00,482.00,112.00,137.00,8.00,929.00,219.00,262.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ftm
8.40,7564.00,1635.00,1997.00,45.00,1574.00,350.00,408.00,10.00,1876.00,383.00,472.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1fzk
6.06,5242.00,1223.00,1399.00,28.00,1620.00,395.00,437.00,9.00,2061.00,477.00,560.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1g7q
8.07,3545.00,924.00,798.00,20.00,0.00,0.00,0.00,0.00,288.00,82.00,62.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1gni
5.37,3634.00,776.00,910.00,24.00,475.00,103.00,121.00,2.00,234.00,59.00,66.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1gpk
3.51,1974.00,484.00,612.00,0.00,0.00,0.00,0.00,0.00,1586.00,397.00,494.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1gz9
8.35,6011.00,1245.00,1521.00,23.00,809.00,170.00,214.00,3.00,437.00,99.00,115.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1h23
5.54,3531.00,952.00,924.00,80.00,0.00,0.00,0.00,0.00,741.00,209.00,196.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ha2
8.70,7434.00,1909.00,1971.00,27.00,504.00,127.00,132.00,2.00,914.00,237.00,236.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00,44.00,48.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1hfs
4.49,1301.00,418.00,343.00,38.00,646.00,206.00,175.00,19.00,1296.00,408.00,303.00,29.00,0.00,0.00,0.00,0.00,265.00,86.00,60.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1hi4
5.31,2097.00,673.00,710.00,17.00,125.00,39.00,39.00,0.00,499.00,167.00,164.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.00,174.00,183.00,6.00,1hk4
10.52,2672.00,694.00,623.00,19.00,508.00,136.00,122.00,2.00,660.00,189.00,170.00,2.00,234.00,67.00,59.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1if7
7.00,2651.00,750.00,718.00,35.00,333.00,105.00,92.00,6.00,1238.00,368.00,365.00,14.00,0.00,0.00,0.00,0.00,133.00,42.00,39.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1is0
3.84,1245.00,329.00,396.00,38.00,402.00,107.00,120.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1j16
5.22,3421.00,852.00,1074.00,88.00,447.00,111.00,145.00,10.00,345.00,98.00,114.00,9.00,132.00,36.00,40.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.00,52.00,65.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1j17
4.48,1818.00,479.00,504.00,11.00,698.00,179.00,189.00,4.00,873.00,233.00,239.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1jaq
8.45,4131.00,963.00,1137.00,81.00,858.00,205.00,244.00,16.00,1180.00,292.00,330.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1jq9
5.16,2443.00,530.00,656.00,44.00,1026.00,234.00,301.00,17.00,870.00,194.00,230.00,13.00,177.00,33.00,44.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1jqd
3.52,876.00,217.00,238.00,7.00,859.00,220.00,236.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1jys
5.85,2167.00,572.00,617.00,62.00,1135.00,284.00,336.00,30.00,183.00,46.00,59.00,6.00,188.00,49.00,56.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1k4g
6.52,2307.00,667.00,662.00,64.00,1027.00,291.00,288.00,27.00,864.00,265.00,256.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1k9s
5.94,3032.00,783.00,777.00,18.00,771.00,195.00,199.00,4.00,187.00,49.00,52.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,52.00,55.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1kv1
4.22,424.00,120.00,126.00,2.00,0.00,0.00,0.00,0.00,1173.00,330.00,346.00,5.00,0.00,0.00,0.00,0.00,184.00,50.00,52.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1kv5
4.59,1631.00,537.00,580.00,0.00,173.00,54.00,63.00,0.00,714.00,214.00,246.00,0.00,320.00,99.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,38.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1l2s
6.39,1610.00,410.00,481.00,13.00,586.00,155.00,191.00,4.00,1393.00,349.00,389.00,9.00,0.00,0.00,0.00,0.00,127.00,31.00,35.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1lol
3.70,1666.00,473.00,427.00,13.00,362.00,108.00,101.00,2.00,1502.00,416.00,375.00,11.00,0.00,0.00,0.00,0.00,150.00,40.00,38.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1loq
2.22,2712.00,809.00,928.00,26.00,428.00,133.00,148.00,4.00,1711.00,507.00,580.00,14.00,0.00,0.00,0.00,0.00,417.00,123.00,147.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1m0n
3.89,2149.00,647.00,728.00,20.00,425.00,131.00,149.00,4.00,1724.00,511.00,586.00,14.00,0.00,0.00,0.00,0.00,429.00,127.00,149.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1m0q
6.10,2630.00,700.00,677.00,19.00,211.00,52.00,56.00,2.00,1240.00,318.00,322.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1m2q
11.15,3132.00,872.00,983.00,79.00,712.00,197.00,226.00,16.00,454.00,126.00,139.00,10.00,109.00,32.00,37.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.00,142.00,152.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1mq6
4.08,1619.00,435.00,485.00,46.00,798.00,205.00,249.00,20.00,391.00,97.00,124.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1n2v
6.12,2640.00,690.00,785.00,24.00,882.00,234.00,263.00,8.00,662.00,172.00,202.00,6.00,190.00,54.00,64.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nc1
5.23,2791.00,707.00,667.00,52.00,648.00,168.00,168.00,14.00,430.00,114.00,109.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ndw
6.17,3579.00,883.00,878.00,66.00,655.00,169.00,166.00,15.00,431.00,113.00,112.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ndy
8.11,5062.00,1272.00,1333.00,81.00,1380.00,357.00,364.00,26.00,591.00,152.00,155.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ndz
8.89,2943.00,822.00,946.00,77.00,489.00,132.00,155.00,10.00,393.00,124.00,129.00,10.00,327.00,102.00,107.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.00,59.00,68.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nfy
5.66,3127.00,923.00,726.00,29.00,120.00,35.00,32.00,1.00,384.00,112.00,95.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201.00,62.00,32.00,3.00,378.00,99.00,88.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nhu
6.31,1725.00,505.00,434.00,17.00,616.00,165.00,134.00,6.00,1279.00,394.00,355.00,12.00,0.00,0.00,0.00,0.00,172.00,55.00,50.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nja
3.80,1716.00,505.00,447.00,10.00,598.00,157.00,135.00,3.00,1237.00,388.00,361.00,10.00,0.00,0.00,0.00,0.00,169.00,52.00,50.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nje
7.66,5104.00,1623.00,1560.00,71.00,322.00,108.00,100.00,5.00,1440.00,441.00,427.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nny
8.25,4893.00,1251.00,1528.00,27.00,685.00,175.00,218.00,4.00,727.00,184.00,233.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1nvq
5.92,1083.00,340.00,322.00,34.00,561.00,168.00,168.00,18.00,1181.00,378.00,341.00,23.00,0.00,0.00,0.00,0.00,261.00,87.00,75.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1o0h
7.96,2914.00,794.00,980.00,87.00,527.00,153.00,180.00,12.00,151.00,42.00,49.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1o3f
6.66,2956.00,818.00,948.00,73.00,713.00,204.00,226.00,18.00,311.00,81.00,97.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1o3p
5.82,2536.00,691.00,801.00,26.00,847.00,229.00,260.00,8.00,1491.00,459.00,498.00,16.00,203.00,58.00,65.00,2.00,425.00,127.00,148.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1ols
4.41,2336.00,613.00,738.00,22.00,808.00,212.00,249.00,8.00,1290.00,371.00,439.00,16.00,172.00,49.00,55.00,2.00,367.00,103.00,132.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1olu
