10.66,6891.00,1914.00,2079.00,1.00,1177.00,322.00,345.00,0.00,1057.00,289.00,327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392.00,105.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.51,2715.50,4.47,98.00,6.20,1dif
10.62,7847.00,2210.00,2300.00,15.00,1201.00,356.00,352.00,6.00,948.00,256.00,271.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.44,2973.37,7.23,109.03,10.25,1qbt
10.57,6927.00,1950.00,2046.00,6.00,903.00,269.00,262.00,4.00,917.00,247.00,269.00,0.00,248.00,72.00,74.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.09,2678.26,5.88,92.67,8.32,1qbr
10.55,2456.00,710.00,726.00,11.00,903.00,250.00,259.00,4.00,866.00,252.00,257.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.21,1365.71,4.80,1.70,6.44,1g2o
10.52,2248.00,639.00,646.00,23.00,990.00,280.00,280.00,14.00,796.00,221.00,230.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.41,1356.33,4.17,2.64,6.54,1b8n
10.52,4643.00,1159.00,1099.00,107.00,632.00,164.00,144.00,13.00,902.00,232.00,210.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.99,1808.47,5.56,75.46,4.31,1n46
10.52,4940.00,1373.00,1471.00,20.00,571.00,169.00,171.00,4.00,1323.00,361.00,396.00,5.00,191.00,50.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.90,2078.28,8.54,48.72,6.11,2f81
10.52,4048.00,1128.00,1284.00,94.00,928.00,264.00,297.00,25.00,430.00,117.00,139.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.00,112.00,101.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.10,2012.47,3.79,94.78,2.85,2fzz
10.49,5264.00,1247.00,1147.00,30.00,730.00,168.00,160.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.00,119.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.91,1721.10,1.69,124.99,0.00,5std
10.48,5853.00,1625.00,1729.00,7.00,572.00,161.00,174.00,0.00,987.00,272.00,286.00,1.00,176.00,49.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.05,2326.88,6.43,86.10,5.28,1msm
10.39,5637.00,1570.00,1680.00,4.00,546.00,161.00,168.00,0.00,949.00,267.00,278.00,0.00,175.00,46.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.53,2254.47,4.31,80.48,4.24,1kzk
10.37,3636.00,946.00,1093.00,70.00,986.00,260.00,307.00,24.00,682.00,182.00,204.00,14.00,118.00,33.00,34.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,40.00,43.00,1.00,0.00,0.00,0.00,0.00,120.14,1722.22,7.29,47.46,4.26,1c4u
10.33,3664.00,885.00,798.00,20.00,254.00,61.00,57.00,2.00,501.00,114.00,111.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.00,62.00,57.00,0.00,0.00,0.00,0.00,0.00,206.00,46.00,53.00,2.00,0.00,0.00,0.00,0.00,68.89,1396.22,0.83,80.70,0.46,4std
10.30,6401.00,1782.00,1934.00,5.00,693.00,189.00,215.00,0.00,876.00,242.00,269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.89,2394.69,4.22,84.72,4.98,1c70
10.30,6696.00,1891.00,2049.00,0.00,1214.00,350.00,369.00,0.00,1056.00,289.00,331.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.58,2572.78,4.04,78.33,6.17,1hvs
10.24,5793.00,1661.00,1740.00,3.00,641.00,188.00,192.00,2.00,757.00,202.00,221.00,0.00,119.00,34.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.51,2179.38,3.96,74.27,6.32,1qbu
10.22,3427.00,866.00,806.00,75.00,216.00,56.00,55.00,4.00,880.00,229.00,216.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,675.00,164.00,159.00,16.00,98.86,1489.53,3.50,58.62,2.15,1xzx
10.11,2624.00,700.00,778.00,24.00,1116.00,293.00,323.00,10.00,441.00,109.00,132.00,4.00,193.00,53.00,65.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.52,1390.24,4.63,4.19,6.90,1y6r
10.10,6007.00,1335.00,1354.00,162.00,0.00,0.00,0.00,0.00,1286.00,280.00,312.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.00,92.00,106.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.46,2142.44,1.92,65.05,1.49,1sr7
10.07,6036.00,1682.00,1814.00,17.00,822.00,226.00,256.00,2.00,738.00,199.00,223.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.15,2365.27,3.76,81.94,5.37,1sdu
10.05,592.00,234.00,184.00,0.00,0.00,0.00,0.00,0.00,1577.00,624.00,481.00,1.00,0.00,0.00,0.00,0.00,328.00,127.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.83,881.63,5.37,0.00,9.74,1n4k
10.05,4224.00,1095.00,1266.00,93.00,854.00,223.00,257.00,24.00,328.00,84.00,110.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.00,42.00,47.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.43,1744.95,2.49,51.19,3.03,1nm6
10.00,2138.00,551.00,500.00,13.00,417.00,117.00,105.00,1.00,1001.00,272.00,251.00,5.00,649.00,185.00,162.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.54,1058.66,5.23,22.03,2.90,1bnn
10.00,3201.00,942.00,906.00,28.00,960.00,276.00,274.00,8.00,1368.00,400.00,383.00,13.00,141.00,38.00,38.00,1.00,155.00,45.00,47.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.67,2036.44,8.86,19.30,12.18,1gar
10.00,3967.00,1011.00,1160.00,22.00,0.00,0.00,0.00,0.00,1036.00,248.00,288.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.56,1420.54,1.54,57.05,0.10,1igj
9.96,3447.00,988.00,1098.00,91.00,898.00,241.00,283.00,20.00,643.00,209.00,201.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.00,80.00,75.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.29,1745.19,6.79,41.30,3.80,1fjs
9.95,6783.00,1870.00,2062.00,0.00,1231.00,342.00,368.00,0.00,1074.00,290.00,333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.12,2611.41,5.23,84.93,6.81,1hvl
9.92,5992.00,1668.00,1816.00,5.00,1015.00,288.00,303.00,2.00,915.00,250.00,276.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.93,2403.48,5.22,82.38,5.25,1hxb
9.92,5990.00,1686.00,1778.00,5.00,835.00,230.00,244.00,1.00,1358.00,386.00,407.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.54,2500.59,9.92,75.46,8.20,1zsf
9.89,2101.00,554.00,489.00,12.00,605.00,162.00,150.00,4.00,994.00,269.00,257.00,5.00,640.00,186.00,166.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.52,1148.44,4.01,15.16,3.27,1a42
9.89,2137.00,561.00,495.00,13.00,415.00,116.00,104.00,1.00,987.00,269.00,250.00,5.00,643.00,187.00,160.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.54,1043.33,5.70,23.77,3.07,1bn3
9.82,2014.00,594.00,654.00,36.00,650.00,198.00,222.00,10.00,1970.00,592.00,619.00,39.00,0.00,0.00,0.00,0.00,211.00,69.00,66.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.52,1578.15,8.47,0.00,11.78,1pvn
9.82,5979.00,1667.00,1787.00,7.00,828.00,228.00,246.00,1.00,1367.00,377.00,421.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.98,2528.40,10.22,80.05,8.90,1zsr
9.80,2100.00,555.00,497.00,13.00,411.00,118.00,104.00,1.00,1141.00,308.00,289.00,6.00,639.00,184.00,161.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.17,1102.63,3.70,23.45,3.49,1bnt
9.77,3295.00,749.00,817.00,18.00,190.00,47.00,52.00,1.00,995.00,238.00,265.00,4.00,160.00,41.00,42.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.00,42.00,43.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.69,1629.64,9.44,37.22,6.34,456c
9.74,6025.00,1703.00,1770.00,9.00,820.00,228.00,244.00,2.00,1749.00,489.00,521.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.03,2560.99,6.66,88.98,7.24,1nh0
9.74,3965.00,1112.00,1236.00,88.00,721.00,211.00,229.00,17.00,390.00,107.00,121.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.00,109.00,96.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.55,1915.45,4.20,104.84,2.29,2g00
9.72,3370.00,969.00,1069.00,82.00,1175.00,331.00,378.00,25.00,376.00,106.00,123.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,458.00,163.00,148.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.82,1888.40,3.46,32.59,2.87,1z6e
9.72,3939.00,902.00,895.00,135.00,0.00,0.00,0.00,0.00,627.00,143.00,135.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.54,1323.78,2.98,56.29,2.83,2i0g
9.70,7296.00,1732.00,1762.00,6.00,307.00,77.00,77.00,0.00,2084.00,495.00,493.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.95,2545.83,4.07,76.53,4.75,1a7x
9.70,1881.00,492.00,442.00,11.00,410.00,120.00,105.00,2.00,1047.00,292.00,269.00,6.00,787.00,217.00,193.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.34,1079.44,3.23,9.20,3.29,1bnu
9.70,5075.00,1422.00,1514.00,4.00,582.00,167.00,172.00,0.00,980.00,273.00,289.00,1.00,178.00,47.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.67,2090.16,5.73,59.75,5.31,1mrw
9.64,2634.00,678.00,576.00,19.00,494.00,133.00,114.00,2.00,648.00,181.00,168.00,3.00,230.00,65.00,58.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.94,992.75,4.82,34.30,1.40,1if8
9.62,6430.00,1790.00,1862.00,9.00,1286.00,349.00,381.00,2.00,1601.00,444.00,463.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.20,2818.65,7.62,57.58,8.10,7hvp
9.57,4121.00,1129.00,1170.00,11.00,608.00,170.00,181.00,3.00,1017.00,289.00,289.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.96,1634.59,4.93,40.61,6.31,1o86
9.55,5941.00,1692.00,1796.00,0.00,701.00,201.00,213.00,0.00,603.00,161.00,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.13,2153.02,3.72,89.68,5.37,1dmp
9.55,2993.00,806.00,806.00,34.00,517.00,141.00,136.00,7.00,987.00,253.00,263.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.25,1370.20,7.00,31.97,9.87,1ws1
9.54,2342.00,628.00,551.00,14.00,411.00,114.00,104.00,1.00,664.00,188.00,174.00,3.00,242.00,67.00,61.00,1.00,0.00,0.00,0.00,0.00,194.00,44.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.01,954.10,3.40,36.50,1.92,1g52
9.52,6466.00,1767.00,2003.00,9.00,1053.00,289.00,350.00,1.00,1907.00,539.00,616.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.87,2812.05,7.87,76.01,10.54,1m4h
9.52,4481.00,1088.00,1320.00,61.00,204.00,52.00,63.00,3.00,412.00,105.00,117.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.11,1703.57,3.80,94.08,1.80,2bys
9.52,4926.00,1345.00,1402.00,0.00,606.00,182.00,186.00,0.00,402.00,112.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.88,1777.09,3.30,92.50,1.32,2gvj
9.51,7156.00,2034.00,2130.00,3.00,376.00,115.00,120.00,0.00,587.00,158.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.86,2424.08,3.04,118.63,4.15,1hvr
