9.00,7126,1644,1549,130,427,91,88,7,1093,259,237,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1fm9
9.00,3408,965,1068,86,515,136,156,10,264,83,87,7,110,32,42,4,0,0,0,0,0,0,0,0,479,145,156,14,0,0,0,0,0,0,0,0,1mq5
9.00,3440,908,1032,76,909,233,274,22,314,82,104,9,0,0,0,0,0,0,0,0,448,118,130,8,0,0,0,0,0,0,0,0,0,0,0,0,1mu8
9.00,926,259,277,15,920,261,273,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1wei
9.00,2756,675,713,9,589,153,156,1,201,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1y0l
9.00,3417,947,1087,90,485,128,145,9,704,199,214,14,232,63,67,4,0,0,0,0,0,0,0,0,225,59,69,7,0,0,0,0,0,0,0,0,2j4i
8.96,6993,1983,2082,6,923,275,270,4,923,250,272,0,250,75,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1bv9
8.96,2584,712,831,68,468,131,153,12,394,124,133,10,370,107,114,11,0,0,0,0,0,0,0,0,231,61,68,7,0,0,0,0,0,0,0,0,1nfw
8.92,3911,1164,1219,35,251,72,78,3,1261,385,388,13,0,0,0,0,0,0,0,0,0,0,0,0,123,43,44,2,0,0,0,0,0,0,0,0,1kzn
8.92,4393,1240,1205,30,327,92,89,1,833,236,237,3,0,0,0,0,187,47,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1r1h
8.89,2638,756,768,12,906,245,256,4,618,179,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1n3i
8.89,3866,1034,1187,84,579,149,185,16,695,185,222,17,0,0,0,0,0,0,0,0,0,0,0,0,216,52,62,7,0,0,0,0,0,0,0,0,----
8.85,5984,1672,1773,5,815,224,246,0,733,201,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2avo
8.82,1504,416,362,8,418,116,103,1,855,239,220,4,635,183,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1cim
8.82,2305,611,547,13,405,112,97,1,671,186,173,3,240,67,61,1,0,0,0,0,542,129,121,3,0,0,0,0,0,0,0,0,0,0,0,0,1g54
8.82,2069,552,608,8,302,82,88,1,482,135,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3tlh
8.81,4921,1311,1362,28,725,190,220,3,1557,417,462,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ork
8.80,2321,628,556,14,407,116,105,2,651,187,173,3,236,67,63,1,0,0,0,0,187,45,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1g46
8.80,6637,1878,1962,8,364,98,115,0,1530,417,444,0,0,0,0,0,0,0,0,0,555,159,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1w5w
8.77,2315,614,542,14,591,164,145,2,992,266,250,5,641,187,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1bnv
8.77,5393,1501,1588,2,710,203,210,0,1035,290,320,0,180,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d4l
8.77,1132,256,300,5,674,152,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1qft
8.77,2573,733,788,43,400,112,120,8,896,251,268,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1x38
8.77,5574,1519,1633,7,902,255,283,0,1249,338,364,0,187,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1zp8
8.74,6003,1669,1768,0,867,234,257,0,1094,301,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b6k
8.74,4169,1014,902,8,392,95,79,0,1121,273,229,0,0,0,0,0,184,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1mjj
8.74,6041,1706,1834,4,824,229,252,0,739,203,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1sdv
8.73,1677,457,402,9,421,113,103,1,851,240,222,4,639,184,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1cin
8.70,244,67,63,1,240,68,63,1,461,129,113,2,233,69,57,1,0,0,0,0,717,201,177,3,0,0,0,0,0,0,0,0,0,0,0,0,1bcd
8.70,2222,611,526,14,401,115,100,2,646,186,171,3,239,66,61,1,0,0,0,0,531,130,107,5,0,0,0,0,0,0,0,0,0,0,0,0,1g4j
8.70,3477,830,854,7,0,0,0,0,352,84,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1jgl
8.70,3059,941,783,0,505,154,121,0,1486,426,381,0,0,0,0,0,216,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1jyq
8.70,4456,1149,1171,18,0,0,0,0,831,212,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1lnm
8.70,5455,1517,1649,0,555,151,164,0,737,197,226,0,181,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ohr
8.70,4463,1260,1383,0,548,162,169,0,1108,301,355,0,181,52,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1t7j
8.70,5281,1211,1221,137,0,0,0,0,413,98,108,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1xap
8.70,4878,1373,1455,4,564,169,169,1,1303,365,384,0,193,53,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f8g
8.70,772,210,203,4,833,233,209,4,675,179,173,3,458,126,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2h4n
8.70,3294,763,881,2,187,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2pcp
8.66,2262,610,545,14,392,107,100,1,637,180,169,2,233,65,60,1,0,0,0,0,240,62,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1i9n
8.64,2289,622,550,14,399,116,103,2,652,187,171,3,236,66,61,1,0,0,0,0,99,28,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1g45
8.64,3264,855,1004,72,745,192,222,18,432,109,138,10,0,0,0,0,0,0,0,0,407,107,124,7,172,41,48,2,0,0,0,0,0,0,0,0,1mue
8.64,3718,1101,1063,15,379,96,102,2,682,195,196,2,184,54,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1r1j
8.64,4959,1379,1466,75,210,59,64,3,813,234,246,10,0,0,0,0,158,44,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1t31
8.57,3073,789,974,18,0,0,0,0,1083,279,326,6,0,0,0,0,0,0,0,0,0,0,0,0,214,52,59,2,0,0,0,0,0,0,0,0,1bgq
