pbindaff,Hydrophobic,Ent,PDB
3.31,-2.1154,0.2940,1pzp
3.32,-1.2379,0.2100,1pzo
3.33,-1.3881,0.5880,1jlr
3.37,-0.7999,0.0420,1tnh
3.37,-0.9669,0.0000,1v2u
3.38,-1.5594,0.2520,2fzg
3.40,-2.7820,0.5040,1bxr
3.40,-2.9890,0.8400,1ikt
3.40,-0.9841,0.1260,1jt1
3.40,-1.1680,0.0000,1l83
3.40,-1.7859,0.5880,1m83
3.40,-1.2148,0.0420,1uz4
3.40,-1.0552,0.0000,220l
3.42,-1.1686,0.1680,2sim
3.46,-0.7985,0.2100,1moq
3.49,-1.0551,0.0000,1c5o
3.49,-0.8563,0.2520,1gzc
3.49,-1.0942,0.0420,1utn
3.52,-0.6746,0.9240,1imx
3.54,-1.5456,0.5880,1vjd
3.55,-0.8539,0.4200,1v2r
3.55,-0.3953,0.1680,2qwc
3.57,-1.3370,0.2940,1h46
3.58,-1.0440,0.5880,1vjc
3.59,-1.1959,0.0000,1nli
3.59,-1.7053,0.2520,2gsu
3.60,-0.8718,0.1260,1d7i
3.60,-1.0938,0.2940,2fzk
3.60,-1.2238,0.1680,3jdw
3.62,-0.9403,0.0000,3pcc
3.64,-0.9734,0.0420,1gyy
3.66,-1.4277,0.0840,3pcn
3.68,-1.1672,0.0000,1c3x
3.68,-1.7998,0.9240,1qsc
3.69,-1.4201,0.0840,2a8g
3.70,-0.8096,0.6300,1fwu
3.70,-2.2137,0.5880,1gz3
3.70,-1.7403,0.5880,1gz4
3.70,-0.6621,0.2100,1pdz
3.70,-1.2441,0.2100,1wht
3.70,-0.9393,0.0000,2bjm
3.70,-0.6401,0.2940,2bmz
3.70,-0.9593,0.0000,2fx6
3.72,-0.7885,0.6300,1fwv
3.72,-0.5925,0.2100,1grp
3.72,-1.4552,0.6300,2am4
3.80,-1.2022,0.0000,1li6
3.80,-1.2342,0.2100,2hb1
3.81,-1.1219,0.1680,2hu6
3.83,-1.2022,0.5880,1r0x
3.84,-0.7469,0.0420,1utj
3.85,-1.1115,0.1680,1n1t
3.87,-1.6315,0.3780,1aj7
3.90,-1.4551,0.3360,2gvv
3.93,-1.3230,0.0840,2a5b
3.93,-0.9701,0.5880,2cbz
3.94,-1.7452,0.5040,1v1m
3.94,-0.7802,0.2520,1z3t
3.96,-1.2509,0.2940,1mrs
3.96,-1.1436,0.3360,1x9d
3.96,-0.6166,0.0000,2fpz
3.98,-1.9347,0.5040,1v11
4.00,-1.2242,0.0000,1lgw
4.00,-1.7825,0.2100,1nu3
4.00,-1.0997,0.1680,1tni
4.00,-0.8269,0.5880,1wc1
4.01,-0.7163,0.0000,1c5z
4.01,-0.9953,0.4200,1v2w
4.04,-0.4998,0.4200,1hi5
4.04,-1.0953,0.0000,1li2
4.05,-2.2185,0.4200,1awi
4.05,-1.3532,0.3780,1r4w
4.05,-1.1150,0.3360,1tuf
4.07,-2.0758,0.0840,1gj4
4.07,-1.1660,0.1680,1hyo
4.08,-1.0429,0.0840,1y2g
4.09,-1.1843,0.0000,1ai7
4.09,0.0497,0.1680,1jn2
4.09,-0.5970,0.2520,1o0n
4.10,-0.9344,0.0420,1c5t
4.10,-1.3886,0.0840,1odj
4.10,-2.2073,1.0080,1rzx
4.11,-0.9838,0.2520,1p19
4.11,-0.6649,0.2520,1z3v
4.13,-0.9128,0.4200,1v2q
4.14,-0.7252,0.6720,1gny
4.15,-0.9723,0.1260,1m2x
4.15,-1.0990,0.1260,1q91
4.15,-0.6683,0.0840,2toh
4.17,-1.0402,0.0000,1v2s
4.19,0.3045,0.4200,1hi3
4.20,-1.3089,0.0420,1c5y
4.20,-1.6357,0.0000,1c87
4.20,-1.7239,0.0000,1ghw
4.21,-0.4477,0.2940,1ulg
4.22,-0.9579,0.2520,1pzi
4.22,-0.6569,0.2520,1t5f
4.22,-1.2673,0.2520,1ua4
4.25,-1.1474,0.0000,1li3
4.27,-1.2425,0.2940,1m5w
4.29,-2.1976,0.0840,1e2l
4.29,-1.1375,0.0000,1v2l
4.30,-3.0488,0.2940,1z95
4.31,-0.9620,0.2520,1rgk
4.31,-2.0997,0.2520,2tpi
4.32,-0.7532,0.2520,4rsk
4.33,-2.3711,0.5040,1olx
4.34,-1.3439,0.1680,1e3v
4.34,-0.8196,0.2520,1z6s
4.35,-1.2438,0.0000,1ghv
4.35,-0.7942,0.2520,1yfz
4.36,-1.8102,0.3360,1dy4
4.36,-0.6123,0.0000,1we2
4.36,0.2786,0.1260,2ez7
4.38,-1.8281,0.8400,1bhf
4.39,-3.2186,1.2600,2avq
4.41,-0.7882,0.0840,1no6
4.41,-1.8340,0.1680,2csn
4.43,-0.9141,0.2520,1rgl
4.44,-2.3736,0.7980,2amt
4.46,-1.7236,0.5880,1wvc
4.48,-2.6274,0.3780,1qan
4.49,-0.8384,0.0000,1j14
4.49,-1.7724,0.4200,1o7o
4.51,-0.8469,0.0000,1gi7
4.52,-1.9922,0.0840,1ctt
4.52,-1.1651,0.0420,1gu1
4.52,-1.9974,1.1760,1mrn
4.52,-1.0805,0.2100,1z4n
4.52,-1.1874,0.2100,1z4o
4.52,-0.7680,0.1260,2a4m
4.54,-1.2821,0.4200,1amw
4.54,-2.7247,0.6720,1b2h
4.54,-1.3998,0.2100,1lyx
4.54,-1.1417,0.0420,1oko
4.54,-1.9936,0.6300,1szd
4.55,-2.3020,0.9660,1utc
4.57,-1.7266,0.0840,1w2g
4.59,-1.3696,0.0420,1fj4
4.60,-0.9893,0.1680,1pa9
4.60,-1.1634,0.0420,1tx7
4.60,-0.4093,0.0000,1upf
4.61,-0.4794,0.2100,2bo4
4.62,-0.7205,0.3360,1joc
4.62,-0.6564,0.0000,1ofz
4.62,-1.5195,0.0840,2a5c
4.62,-1.5804,0.2940,2f6t
4.66,-1.5137,0.0840,1bzj
4.66,-0.8835,0.0000,1h4w
4.66,-0.7735,0.0840,1m1b
4.66,-1.4819,0.3780,2ca8
4.68,-0.6920,0.0000,1c5p
4.68,-0.7323,0.0420,1xge
4.70,-1.2081,0.0420,1c5n
4.70,-1.3632,0.0000,1c86
4.70,-0.4313,0.1680,2cex
4.70,-1.2776,0.1260,2dw7
4.70,-0.8917,0.2100,3kiv
4.71,-1.0091,0.4200,1v2t
4.74,-0.9755,0.0000,1ce5
4.74,-0.9591,0.2520,1w4p
4.77,-1.0207,0.8400,1str
4.77,-0.5564,0.1260,2afw
4.77,-1.3807,0.0840,2b4l
4.77,-0.6452,0.0000,2dua
4.79,-1.1464,0.0000,1oss
4.80,-0.8509,0.0000,1ghz
4.82,-2.1115,0.2520,1aid
4.82,-1.3415,0.4200,1dud
4.82,-1.7031,0.0420,1v1j
4.82,-1.2246,0.1680,1xff
4.82,-0.8110,0.6300,1y3p
4.82,-1.5001,0.0840,2gl0
4.82,-2.5499,0.7980,2gzl
4.82,-1.1789,0.2100,2ypi
4.85,-1.2557,0.0420,1c83
4.85,-1.6991,0.0420,1ecv
4.85,-2.3889,0.3360,1n51
4.85,-1.8505,0.9240,1qji
4.85,-1.8000,0.4200,1vkj
4.85,-1.1591,0.1260,1xgi
4.89,-4.0355,1.3440,2aoc
4.92,-1.9538,0.3360,1bzc
4.92,-1.1265,0.2100,1h1p
4.92,-1.3544,0.4200,1jqy
4.92,-1.1203,0.2520,1y2f
4.94,-2.0005,0.0840,1e2k
4.94,-1.3200,0.1260,4ts1
4.95,-1.3453,0.6720,1jn4
4.96,-0.9441,0.2100,1cea
4.96,-1.6849,0.9660,1elr
4.96,-1.8681,0.5460,1uz8
5.00,-2.1774,0.4200,1byk
5.00,-1.6619,0.0420,1c84
5.00,-1.2234,1.0500,1f8a
5.00,-0.5445,0.0840,1hlk
5.00,-2.0842,0.0840,1nc3
5.00,-2.0314,1.2600,1oai
5.00,-1.1098,0.9660,1sts
5.00,-0.2279,0.5880,1yid
5.01,-2.8199,0.7560,1ppi
5.04,-1.0668,0.5040,1mfa
5.05,-2.1833,0.0840,1fkw
5.05,-1.1420,0.0000,1gi8
5.05,-2.3339,0.8400,1qxk
5.07,-1.1704,0.0000,2c3l
5.09,-1.5421,0.4620,1m48
5.09,-1.5916,0.3780,1nw7
5.10,-1.5088,0.8400,1ez9
5.10,-2.2667,0.0420,1kmy
5.10,-1.4027,0.2100,1m6p
5.10,-0.0416,0.4200,1o0o
5.10,-1.0523,0.1680,1od8
5.10,-1.0603,0.0840,1onz
5.10,-1.2797,0.1680,1v0k
5.10,-1.9714,0.5460,1w7g
5.10,-1.0685,0.1680,2h5a
5.11,-1.1457,0.2520,1k4h
5.11,-2.6057,1.1760,2h6q
5.12,-2.0701,0.1260,1qaw
5.12,-1.7384,0.2520,1uv6
5.13,-1.5048,0.1680,1gcz
5.14,-1.6956,0.3780,2br1
5.15,-1.3919,0.5460,1jcx
5.15,-0.5611,0.2520,1o0m
5.15,-1.1019,0.0840,1pb8
5.15,-1.6670,0.0000,1s38
5.15,-1.5250,0.1680,1thz
5.15,-0.8665,0.0840,2afx
5.17,-2.7951,0.2520,2f5t
5.19,-1.6161,0.2520,1ocq
5.19,-1.9062,0.5880,1ogg
5.20,-0.7218,0.2100,1kll
5.21,-2.0271,0.3780,1nw5
5.22,-0.2582,0.0000,1bq4
5.22,-1.3074,0.0840,1gi9
5.22,-1.7059,0.0840,1gjd
5.22,-0.0903,0.4200,1h1h
5.22,-1.4743,0.4200,1ucn
5.22,-0.7930,0.2520,1w4o
5.22,-0.8475,0.4620,2hxm
5.23,-1.8764,0.6300,1b4z
5.24,-1.3985,0.0840,1q8w
5.25,-1.4800,0.4200,2bfr
5.26,-1.1019,0.2520,1w4q
5.27,-1.8623,0.2940,1qca
5.28,-2.0078,0.5040,1b46
5.28,-1.1258,0.0840,1f5l
5.29,-1.6523,0.0000,1c88
5.30,-0.9043,1.0920,1h6h
5.30,-1.0458,0.4200,1o0f
5.30,-1.2109,0.0840,1pr1
5.30,-2.1966,0.0840,1srg
5.30,-1.7503,0.3780,1vyq
5.30,-0.8786,0.2940,1xbb
5.31,-1.3226,0.5040,1mfd
5.32,-1.3570,0.0420,1y20
5.33,-2.0659,0.7140,2c80
5.34,-2.6583,0.2940,1zgi
5.35,-1.6277,0.2520,2fxv
5.36,-1.2260,0.5880,1adl
5.36,-1.5346,0.0000,1w6y
5.37,-3.4347,0.5040,1sgu
5.38,-0.8947,0.1260,1g3e
5.39,-2.4074,0.3360,1qbv
5.39,-1.2991,0.0840,2h6b
5.40,-1.3435,0.2520,1bp0
5.40,-2.2427,0.8400,1m7i
5.40,-1.9242,0.2940,1mmr
5.40,-1.2740,0.0840,1r9l
5.40,-2.5393,0.2520,2c1p
5.40,-0.5691,0.2520,2f35
5.40,-2.2076,0.1680,2i80
5.41,-2.0328,0.1260,2j47
5.42,-1.3786,0.0000,1abf
5.42,-1.2895,0.0840,1gja
5.42,-1.7481,0.1680,1h9z
5.42,-0.7643,0.0420,1p28
5.44,-0.2803,0.5040,1h0a
5.44,-1.4869,0.1260,1syi
5.45,-1.9995,0.2100,2iko
5.46,-1.7427,0.6300,1b4h
5.46,-0.7931,0.2940,1q65
5.47,-1.9666,0.7560,1g7f
5.47,-1.0388,0.0000,1gi1
5.47,-1.0090,0.0000,1o2s
5.47,-2.2301,0.5880,2hf8
5.48,-1.2863,0.2100,1g85
5.48,-1.2730,0.0000,2cbv
5.49,-1.8010,0.2940,1pot
5.49,-2.0962,1.0500,1pyn
5.49,-1.3975,0.2520,1tys
5.49,-1.7495,0.2520,2h4k
5.52,-1.0800,0.0420,1a8i
5.52,-0.7065,0.0840,1kc7
5.52,-3.2359,0.2940,1lox
5.52,-0.6715,0.3780,1oe8
5.52,-1.2651,0.0840,1ydr
5.52,-1.3890,0.0840,2cht
5.54,-2.7741,0.7140,2olb
5.55,-0.7154,0.1260,1g3d
5.55,-1.4049,0.2520,1njc
5.55,-0.6169,0.2100,1y3n
5.55,-1.4216,0.1260,2iuz
5.57,-1.4463,0.0840,1jak
5.57,-1.5809,0.2520,1njd
5.59,-1.2698,0.3360,1f4x
5.59,-1.4733,0.0420,1mfi
5.60,-2.2700,0.8820,1o9d
5.62,-1.8766,0.2100,1ejn
5.62,-1.4696,0.3780,2bmk
5.63,-0.8208,0.5040,1vwl
5.64,-0.2530,0.0840,1f57
5.64,-0.3340,0.6300,1lrt
5.64,-1.5497,0.2520,1z9g
5.66,-0.4498,0.2940,1n5r
5.66,-3.4798,1.3440,2aod
5.66,-4.3076,1.2180,2bsu
5.66,-1.9841,0.0840,2erz
5.67,-1.7898,0.2520,2qwf
5.68,-3.0853,0.8400,1gnn
5.68,-2.2125,0.1260,1ow4
5.68,-1.9473,0.5460,2c92
5.68,-1.4976,0.0000,2cbu
5.70,-0.9616,0.1260,1a99
5.70,-1.3423,0.2100,1egh
5.70,-1.0910,0.3360,1g98
5.70,-2.9652,0.6300,1g9r
5.70,-0.6823,0.0840,1n1m
5.70,-1.3052,0.3780,1pgp
5.70,-1.6259,0.3780,2adm
5.70,-3.2360,1.2600,2avm
5.70,-2.3415,0.3780,2f2h
5.72,-0.8927,0.5460,1obx
5.74,-0.4357,0.1260,1g3b
5.74,-0.9453,0.0000,1o33
5.74,-1.9487,0.1260,1qy2
5.74,-1.4669,0.2520,1zdp
5.76,-1.2098,0.1260,1p1o
5.77,-1.4856,0.2520,1jmf
5.77,-1.7417,0.2520,1q66
5.77,-2.1319,0.5460,1ur9
5.77,-0.9492,0.4200,1vjj
5.77,-0.7382,0.0840,2boj
5.79,-2.3828,0.6720,1hmt
5.80,-1.1302,0.1260,1g3c
5.80,-2.7753,0.4200,1kpm
5.80,-1.5789,0.5880,1rle
5.80,-0.7305,0.2520,1sgx
5.81,-1.3209,0.8400,1lkl
5.82,-1.6746,0.9240,11gs
5.82,-1.5511,0.0000,1apb
5.82,-1.5694,0.2520,1kav
5.82,-1.5883,0.2520,1urg
5.82,-1.6552,0.3780,1vwn
5.85,-1.0641,0.1680,1o2w
5.85,-0.8756,0.1680,1o2x
5.85,-1.7167,0.4620,1q54
5.85,-1.6115,0.2100,1q63
5.85,-1.6052,0.3360,1qbn
5.85,-1.3382,0.0000,1u1w
5.89,-1.5179,0.5460,1b3l
5.89,-1.2444,0.2100,1e1x
5.89,-1.7619,0.7140,1ydk
5.89,-1.3902,0.2100,2tmn
5.90,-1.2263,0.0840,1v2n
5.91,-1.2242,0.3780,1ugx
5.92,-1.8724,0.5460,1a4w
5.92,-1.6187,0.5460,1aj6
5.92,-1.4598,0.3360,1jao
5.92,-1.4227,0.2100,1kyv
5.92,-2.5389,0.1680,1ndv
5.92,-1.2373,0.2520,1pph
5.92,-2.0365,0.2940,1qf2
5.92,-1.9713,0.7560,1qka
5.92,-1.4311,0.2100,1yds
5.92,-1.0913,0.1260,2ans
5.93,-1.9333,0.0840,1fv0
5.96,-2.7948,0.2940,1d6w
5.96,-1.7230,0.4200,1nl9
5.96,-1.6033,0.2100,1o36
5.96,-1.5753,0.0840,1q8u
5.96,-1.4591,0.0420,2j79
5.98,-1.4459,0.0840,1uwu
6.00,-1.5489,0.6720,1a1e
6.00,-0.7380,0.2520,1ado
6.00,-1.0712,0.0420,1c5s
6.00,-0.9878,0.0840,1ceb
6.00,-1.5197,0.4200,1d2e
6.00,-1.4814,0.2100,1f0t
6.00,-1.9178,0.0000,1gt1
6.00,-1.8920,0.0000,1hn2
6.00,-2.7000,0.6720,1jq8
6.00,-0.7126,0.0840,1ssq
6.00,-0.7895,0.7980,1xk5
6.00,-1.5179,0.2520,2bvd
6.00,-2.2074,0.2100,2izl
6.01,-1.8881,0.5880,1b5h
6.02,-1.7196,0.6720,1tcw
6.03,-1.7842,0.4620,1n8v
6.03,-1.4087,0.0840,1okl
6.03,-2.8540,0.5040,1os0
6.03,-3.6585,0.8400,1sh9
6.03,-1.5258,0.3780,1t7d
6.04,-1.8011,0.4620,1xbo
6.05,-1.0138,0.0000,3pcf
6.06,-1.4719,0.2520,1jmi
6.06,-1.4803,0.4620,1kjr
6.06,-1.1479,0.3360,1qb6
6.07,-1.6566,0.2520,1jmg
6.07,-1.7230,0.2520,1mmp
6.07,-2.5195,0.5460,2gst
6.08,-2.1014,0.0840,1sri
6.09,-1.5234,0.0420,1o2n
6.09,-1.7650,0.0000,1ogx
6.10,-2.1623,0.1680,1dzk
6.10,-1.9167,0.0420,1lgt
6.10,-2.7049,0.4200,1meu
6.10,0.0469,0.2940,2ewb
6.11,-2.4496,0.2100,1g32
6.11,-1.2423,0.0000,1m2p
6.11,-1.4870,0.2940,1o2z
6.12,-1.9905,0.0840,1o2g
6.12,-2.9105,0.4200,1x8r
6.12,-4.2155,0.5460,2fgv
6.14,-1.3929,0.3360,2c97
6.14,-1.4211,0.4200,2fqt
6.15,0.0708,0.0840,1tsl
6.16,-1.8666,0.3360,1ppc
6.17,-2.3386,0.2940,1d6v
6.17,-0.7678,0.2940,1sle
6.17,-1.2784,0.1260,1yc1
6.18,-1.7997,0.1680,1xhy
6.18,-1.2152,0.0000,2c3j
6.19,-1.8542,0.2100,1iy7
6.19,-1.6457,0.4200,1tq4
6.19,-2.2422,0.1680,1v2k
6.19,-0.9057,0.0840,2bt9
6.20,-1.0084,0.0840,1owe
6.20,-2.0422,0.1680,1sqt
6.20,-1.0521,0.0840,2aj8
6.21,-2.4729,0.6300,1b3h
6.22,-1.1250,0.0420,1gi6
6.23,-1.5942,0.5040,1m7d
6.24,-1.6567,0.0420,1hnn
6.25,-2.5855,0.8400,1gnm
6.25,-2.5941,0.0840,1zky
6.26,-1.8387,0.2100,1wcq
6.28,-1.2797,0.5880,1afl
6.28,-1.6307,0.4200,1atl
6.28,-2.1076,0.4620,1w3l
6.28,-3.4883,1.2600,2aog
6.30,-2.0840,0.0840,1d4p
6.30,-1.3718,0.1260,1lag
6.30,-1.2547,0.1680,1wdn
6.30,-1.1335,0.0840,1wm1
6.31,-1.4205,0.2520,2bal
6.32,-1.1856,0.0420,1w3j
6.33,-2.1962,0.9660,1ex8
6.34,-3.1467,0.6720,1bdq
6.34,-0.2072,0.3780,1i00
6.34,-1.2136,0.3780,1xq0
6.35,-1.7347,0.2100,1cbx
6.35,-1.3640,0.0420,1gjb
6.35,-1.3141,0.0420,1gjc
6.35,-1.5698,0.0420,2j7f
6.36,-0.8449,0.0420,1c5q
6.36,-1.6141,0.2100,1o2o
6.36,-1.2799,0.0000,6abp
6.37,-3.2849,0.6300,1hbv
6.37,-2.5300,0.6300,1hms
6.37,-1.2131,0.3360,5tln
6.40,-2.1994,0.7140,1a1c
6.40,-1.0640,0.5460,1g7v
6.40,-1.8536,0.3360,1i7z
6.40,-1.9284,0.1260,1igb
6.40,-0.5910,0.0000,1yvm
6.41,-1.1528,0.0000,1i80
6.42,-2.3574,0.5040,1w0y
6.43,-1.2610,0.4200,2b07
6.43,-1.1497,0.4200,2fqo
6.43,-2.5348,0.3780,2ivu
6.44,-1.9850,0.4200,1jqe
6.46,-1.6259,0.0000,1m2r
6.46,-1.2279,0.0000,1r5y
6.46,-1.7043,0.2940,1ro6
6.46,-1.6464,0.0000,7abp
6.47,-1.4078,0.1680,1j01
6.48,-1.6568,0.0000,1gpn
6.48,-1.8060,0.0420,1rpj
6.49,-1.2680,0.4200,1dl7
6.52,-0.9195,0.1260,1alw
6.52,-1.6915,0.5460,1ct8
6.52,-1.8164,0.1680,1qy1
6.52,-1.0849,0.6720,1w1d
6.52,-1.7818,0.2100,1zhy
6.52,-1.9104,0.2520,2h4g
6.52,-4.1111,0.8400,4fiv
6.55,-2.0613,0.3780,1dhj
6.55,-2.2462,0.6720,1hmr
6.55,-2.1865,0.0000,1n4h
6.55,-1.3995,1.1340,1umw
6.55,-1.5800,0.0840,1yc4
6.55,-1.3408,0.0420,1yda
6.57,-1.8033,0.3780,1sld
6.57,-1.5568,0.0840,2fqy
6.57,-3.5869,1.2600,5er2
6.58,-1.5768,0.2940,1k1i
6.59,-1.9132,0.6300,1b58
6.59,-4.4827,0.9240,1fiv
6.59,-3.5996,0.9240,1izi
6.60,-1.4127,0.5880,1b38
6.60,-1.8885,0.8400,1g7g
6.60,-1.7415,0.7560,1jzs
6.60,-1.3888,0.0000,1vot
6.60,-5.0761,1.7640,2euk
6.60,-1.4443,0.2100,2f7p
6.62,-1.3219,0.5880,1afk
6.62,-1.4623,0.1680,1ii5
6.62,-2.3047,1.0080,1jd5
6.62,-1.2177,0.0420,2j7b
6.62,-3.1774,0.8820,4er1
6.64,-1.8412,0.6300,1sln
6.64,-1.7473,0.0420,5abp
6.65,-1.3582,0.0420,2j75
6.66,-1.6680,0.4200,1a4r
6.66,-2.1560,0.2520,1cps
6.66,-2.4513,0.5460,1elc
6.66,-1.8847,0.1680,1pxp
6.68,-1.2947,0.0420,1c5x
6.68,-0.6915,0.5040,1mai
6.68,-1.6860,0.0840,2fqw
6.70,-2.6001,0.6300,1b0h
6.70,-1.9627,0.6300,1b3g
6.70,-1.6474,0.3780,1dfo
6.70,-2.2777,0.3780,1eld
6.70,-0.7392,0.0000,1f3e
6.70,-2.0781,0.0840,1hp0
6.70,-1.2957,0.3360,1koj
6.70,-1.1887,0.1260,1qy5
6.70,-3.8279,0.0420,1rdt
6.70,-3.7008,0.5460,1rek
6.70,-2.1369,1.3860,2eum
6.70,-3.7392,1.4700,2evl
6.70,-1.2536,0.0000,3pck
6.72,-3.3952,0.0420,1rbp
6.72,-2.6879,0.5460,3gst
6.73,-2.0185,0.1260,1wvj
6.74,-2.2786,0.0840,1add
6.77,-1.4886,0.7560,1bzh
6.77,-1.7677,0.2100,1o30
6.77,-1.1222,0.0000,1o3j
6.77,-1.1392,0.0000,1o3k
6.77,-1.2543,0.5880,1ony
6.77,-1.5071,0.4200,1qb1
6.80,-2.2783,0.2940,1fl3
6.80,-2.1527,0.1260,1nq7
6.80,-1.1799,0.1680,1p1n
6.82,-1.4642,0.0000,1drk
6.82,-1.3275,0.1680,1fhd
6.82,-1.3900,0.6720,1jeu
6.82,-1.8669,0.5040,1k1n
6.82,-1.9726,0.0840,1lrh
6.82,-1.3942,0.1260,1o38
6.82,-1.5185,0.2940,1uwf
6.82,-1.9206,0.4620,2c94
6.84,-2.4444,0.4200,1bhx
6.85,-1.2618,0.0000,1bap
6.85,-2.0128,0.3360,1ele
6.85,-2.4200,0.6300,1g30
6.85,-1.4218,0.9240,1lkk
6.85,-1.3851,0.3780,1os5
6.85,-1.7591,0.0840,1tvo
6.85,-1.1247,0.1260,1xk9
6.85,-1.7417,0.0840,1xt8
6.86,-2.7860,0.5880,3aid
6.87,-2.1041,0.8820,1cgl
6.88,-2.1902,0.3360,1xka
6.89,-2.5157,0.6300,1b3f
6.89,-2.7918,0.6300,1jev
6.89,-2.9805,0.3780,1sb1
6.89,-1.4250,0.0420,1uz1
6.89,-2.6580,0.6300,2bfq
6.89,-1.5208,0.0000,2dri
6.89,-0.6684,0.2100,2f34
6.90,-1.7128,0.2520,1k1l
6.92,-3.2912,0.8400,1a9m
6.92,-2.8569,0.2520,1m9n
6.92,-1.1958,0.2100,1o2j
6.92,-1.2957,0.2100,1o2k
6.92,-2.7742,0.2520,1pkx
6.92,-1.8541,0.2100,1swr
6.95,-3.4127,0.6720,1tcx
6.96,-1.7162,0.1260,1c5c
6.96,-2.3828,0.8820,1ent
6.96,-1.0378,0.2100,1gj8
6.96,-2.2668,0.8820,1gvw
6.96,-1.4532,0.6300,1oyq
6.96,-1.6462,0.0000,1x8j
7.00,-1.6491,0.4200,1ch8
7.00,-2.1242,0.4620,1fpc
7.00,-1.6932,0.0840,1gj6
7.00,-1.6038,0.0000,1zoh
7.00,-1.0600,0.1260,2gyi
7.00,-1.2846,0.1260,2j7g
7.03,-2.3106,0.6720,1b1h
7.05,-1.8487,0.6300,1b5i
7.05,-2.3597,0.2520,2bq7
7.05,-3.0990,0.6300,2jxr
7.06,-0.6408,0.0000,1ui0
7.07,-0.7773,0.0420,1ydd
7.08,-1.3381,0.3780,1xpz
7.09,-2.4311,0.4200,1lpg
7.10,-2.0426,0.7140,1b32
7.10,-3.6247,0.5460,2il2
7.12,-1.3317,0.5880,1b05
7.12,-1.8314,0.5880,1b52
7.12,-1.3283,0.7560,1nz7
7.12,-2.9648,0.7560,1xd0
7.13,-1.3434,0.0420,1o3d
7.13,-1.6113,0.1680,2j7d
7.15,-2.1706,0.8820,1fch
7.15,-2.4103,0.1680,1pxn
7.15,-1.5182,0.0840,1zog
7.15,-1.6601,0.0840,2fqx
7.16,-1.7194,0.4200,1f0u
7.17,-1.3821,0.2100,1g36
