pbindaff,Hydrophobic,Ent,PDB
5.1200,-1.8933,0.1260,1qaw
5.1200,-2.0152,0.0840,4f1l
5.1400,-2.0479,0.2520,2yaz
5.1500,-1.3979,0.2520,1qk3
5.1600,-0.6904,0.1260,3b27
5.1800,-1.2936,0.1260,1ft7
5.1900,-0.7269,0.1680,1oxr
5.2100,-1.9959,0.3780,1nw5
5.2200,-0.9363,0.1680,1o5c
5.2200,-1.0752,0.4200,2hxm
5.2200,-1.6319,0.4200,3iof
5.2200,-2.4216,0.3780,3qxt
5.2400,-1.4704,0.0840,1q8w
5.2400,-2.1127,1.1340,4e81
5.2600,-1.6292,0.5460,3n9s
5.2800,-1.3138,0.4200,3bbf
5.3000,-1.0037,1.0920,1h6h
5.3000,-1.1078,0.5460,3ebb
5.3100,-1.5812,0.2940,1hk4
5.3300,-2.2466,0.2520,3ozs
5.3400,-1.3592,0.0840,3hkq
5.3500,-0.4674,0.0000,2gkl
5.3600,-1.8784,0.1260,3mf5
5.3700,-1.5659,0.1260,4el5
5.3800,-3.5452,0.3360,4f7v
5.4000,-1.5789,0.2520,1bp0
5.4000,-1.2120,0.0840,1r9l
5.4000,-0.6926,0.0840,2jdm
5.4100,-2.2703,0.1260,2j47
5.4400,-0.4092,0.5040,1h0a
5.4400,-2.6498,0.0420,3u10
5.4600,-0.8565,0.2940,1q65
5.4700,-2.4305,0.5880,2hf8
5.4800,-1.2947,0.0000,2cbv
5.4900,-2.1957,1.0500,1pyn
5.4900,-3.6301,0.5880,3bvb
5.5100,-2.3475,0.5460,2wqp
5.5200,-0.8648,0.3780,1oe8
5.5200,-0.7185,0.1260,3hzm
5.5400,-2.9890,0.7140,2olb
5.5400,-3.1258,0.0840,3v78
5.5500,-1.1063,0.0000,3uzj
5.5700,-1.3159,0.2520,3bex
5.5900,-1.4639,0.3360,1f4x
5.6000,-0.8476,0.0000,1vfn
5.6100,-1.3165,0.0420,3u5j
5.6200,-2.1513,0.1680,3ldp
5.6300,-2.1981,0.5040,3gy3
5.6400,-1.6180,0.2520,1z9g
5.6400,-1.5319,0.5460,3s8l
5.6600,-3.7193,1.3440,2aod
5.6700,-1.5177,0.1260,2h15
5.6800,-1.5527,0.0000,2cbu
5.6800,-2.3419,0.0420,4det
5.7000,-1.8551,0.1260,1jsv
5.7000,-0.8918,0.2520,2h3e
5.7000,-1.1560,0.0420,3d4y
5.7200,-1.0666,0.5460,1obx
5.7200,-1.7199,0.0840,4dkp
5.7400,-1.9474,0.1260,1qy2
5.7400,-1.6155,0.1260,3gy2
5.7600,-2.3460,0.5040,2qta
5.7700,-0.7533,0.0840,2boj
5.7900,-2.4569,0.6720,1hmt
5.8000,-1.4989,0.0420,2q88
5.8200,-3.1343,0.5040,1ols
5.8200,-1.6426,0.2520,3iue
5.8500,-1.5469,0.2100,1k4g
5.8500,-1.3564,0.0000,1u1w
5.8500,0.3725,0.0000,2z94
5.8700,-2.0021,0.5040,3tcg
5.8900,-0.8820,0.0420,2eg7
5.8900,-2.2830,0.5040,3uev
5.9000,-2.8644,0.9660,3old
5.9200,-1.6951,0.2100,1kyv
5.9200,-2.6347,0.7560,1qka
5.9200,-2.6446,0.0420,3kgu
5.9400,-2.7748,0.0840,1kv1
5.9600,-1.6311,0.2100,1o36
5.9700,-1.4106,0.0420,1uwt
6.0000,-0.7597,0.2520,1ado
6.0000,-2.6670,0.6720,1jq8
6.0000,-2.1944,0.2100,2izl
6.0000,-5.1573,1.3860,3bze
6.0100,-2.1023,0.5880,1b5h
6.0200,-3.1788,0.3780,3coy
6.0300,-1.8633,0.4620,1n8v
6.0300,-1.8708,0.8820,2ce9
6.0500,-3.2483,0.5880,3bgb
6.0600,-2.8263,0.9240,1g7q
6.0600,-1.8562,0.1680,2nnd
6.0700,-1.0779,0.0840,3b25
6.0800,-1.5917,0.2940,2wc3
6.0900,-1.5896,0.0000,1ogx
6.1000,-1.5152,0.0000,1m2q
6.1000,-1.7736,0.4620,2wed
6.1100,-2.6854,0.2100,1g32
6.1200,-2.2479,0.1680,1nc1
6.1200,-0.4363,0.0420,3qfy
6.1500,-2.0378,0.3360,1zs0
6.1700,-2.4394,0.2940,1d6v
6.1700,-1.0644,0.2520,4aq4
6.1900,-1.7787,0.4200,1tq4
6.2000,-1.3778,0.0840,1owe
6.2000,-1.4297,0.2520,4ad2
6.2200,-2.5794,0.1680,2xda
6.2200,-2.1685,0.3780,3pb3
6.2400,-1.6123,0.0420,1hnn
6.2600,-2.1917,0.2100,1wcq
6.2700,-1.6292,0.1260,3bfu
6.2800,-1.7228,0.1260,4djw
6.3000,-1.5011,0.1260,1lag
6.3000,-2.2069,0.2940,2vrj
6.3100,-1.5051,0.2520,2bal
6.3200,-1.2891,0.0420,1w3j
6.3300,-2.2873,0.9660,1ex8
6.3400,-1.0900,0.3780,1xq0
6.3500,-1.3625,0.5880,2p09
6.3600,-1.1490,0.0420,1c5q
6.3700,-3.5667,0.6300,1hbv
6.3700,-1.4660,0.5880,3qlm
6.4000,-1.3658,0.6300,10gs
6.4000,-0.6796,0.0000,1yvm
6.4000,-1.3136,0.5040,3kmc
6.4100,-1.8585,0.0000,2cgf
6.4100,-1.3408,0.2520,3k5x
6.4300,-1.4902,0.1680,1fh9
6.4400,-1.8570,0.2100,2jh5
6.4500,-0.6352,0.7980,3qw5
6.4600,-1.2854,0.1260,2xdx
6.4800,-0.7291,0.5040,1f4g
6.4800,-0.5156,0.2100,3gsm
6.4900,-1.9541,0.0840,3s0b
6.5100,-1.7136,0.3780,2usn
6.5200,-0.9449,0.1260,1alw
6.5200,-2.2106,0.2100,1zhy
6.5200,-1.1967,0.0420,2pfy
6.5200,-1.6496,0.5460,3o9p
6.5300,-2.2062,0.1260,3ama
6.5400,-1.7801,0.2520,2zfs
6.5500,-2.2114,0.3780,1dhj
6.5500,-1.3615,0.0420,1yda
6.5700,-1.8990,0.3780,1sld
6.5700,-2.2256,0.3780,3qox
6.5800,-1.3183,0.0840,3pb9
6.5900,-3.9705,0.9240,1izi
6.5900,-0.9359,0.3780,3gs6
6.6000,-5.4329,1.7640,2euk
6.6000,-1.1370,0.0420,3ip6
6.6200,-1.3549,0.5880,1afk
6.6200,-2.5633,0.4200,2vwc
6.6300,-2.2725,0.2940,2yfe
6.6400,-1.8932,0.1260,2d3z
6.6500,-1.6840,0.1260,3mzc
6.6600,-2.1445,0.1680,1pxp
6.6700,-1.6994,0.4620,3g19
6.6800,-1.7900,0.3360,2qbs
6.6900,-2.3381,0.1680,2xn5
6.7000,-0.7351,0.0000,1f3e
6.7000,-4.2094,1.4700,2evl
6.7000,-1.3064,0.0000,3pck
6.7200,-1.0241,0.0840,2jdu
6.7200,-1.3512,0.5460,3l4v
6.7400,-2.1428,0.0840,1add
6.7400,-1.3689,0.5880,3dgo
6.7600,-1.6216,0.0840,2on6
6.7700,-1.6940,0.4200,1qb1
6.7900,-2.4988,0.5040,3su0
6.8000,-0.1731,0.7560,3c88
6.8200,-1.5125,0.1680,1fhd
6.8200,-1.5559,0.2940,1uwf
6.8200,-1.5577,0.2100,2rfh
6.8200,-1.5164,0.3780,3dnj
6.8400,-2.4969,0.4200,1bhx
6.8500,-1.8080,0.9240,1lkk
6.8500,-1.7812,0.0840,1xt8
6.8600,-1.9150,0.1260,3pyy
6.8800,-1.6214,0.3360,1xka
6.8900,-2.4771,0.3780,1sb1
6.8900,-0.8910,0.2100,2f34
6.8900,-1.3100,0.3360,3r4n
6.9200,-3.5091,0.8400,1a9m
6.9200,-1.9743,0.1680,2d3u
6.9200,-2.7272,0.6720,3uex
6.9600,-2.2243,0.8820,1gvw
6.9700,-1.6919,0.3780,3t84
6.9900,-1.9520,0.3780,4fai
7.0000,-1.5761,0.0840,1gj6
7.0000,-1.0644,0.5040,3bbb
7.0000,-1.7812,0.5460,3t82
7.0000,-1.5131,0.2940,4fm7
7.0200,-1.1434,0.2100,3igp
7.0300,-1.5576,0.2940,4av4
7.0500,-3.2375,0.6300,2jxr
7.0500,-1.7092,0.2520,3s0d
7.0700,-1.3994,0.0420,1ydd
7.0800,-1.3673,0.3780,1xpz
7.1000,-2.2642,0.7140,1b32
7.1000,-2.5987,0.3780,3ebi
7.1200,-1.4562,0.5880,1b52
7.1200,-2.7778,0.4200,2x2r
7.1300,-1.3075,0.0420,1o3d
7.1400,-1.0878,0.1680,2vot
7.1500,-2.4730,0.1260,1pxn
7.1500,-3.1600,0.2520,3fql
7.1700,-1.4039,0.2100,1o2h
7.1800,-2.2762,0.1260,2xj2
7.1900,-1.3371,0.0420,2j7h
7.2000,-1.6787,0.5880,2pqb
7.2000,-1.3754,0.1260,4g8n
7.2100,-2.0131,0.4200,4b73
7.2200,-2.1435,1.2600,2er6
7.2200,-1.8722,0.2520,3m35
7.2300,-1.4366,0.5040,4avh
7.2400,-1.5002,0.3360,3ikg
7.2500,-2.0361,0.5460,1jet
7.2500,-1.9370,0.0840,3p3r
7.2600,-1.7768,0.2100,3cz1
7.2800,-1.7897,0.3780,1kel
7.2800,-1.2977,0.0420,2qoa
7.2800,-2.1004,0.3360,3u7l
7.3000,-1.1213,0.0420,1sw1
7.3000,-1.9049,0.0840,2vvn
7.3000,-1.8382,0.2940,3s8x
7.3200,-2.5434,0.4620,1qf1
7.3200,-2.5749,0.5460,3pww
7.3400,-2.0206,0.2940,2vvs
7.3500,-1.3870,0.2940,3s6t
7.3700,-1.6722,0.6720,1fao
7.3800,-3.4156,0.5460,2qi0
7.4000,-1.5213,0.6720,1b55
7.4000,-1.7672,0.1260,1owh
7.4000,-1.8310,0.3780,2i3h
7.4000,-1.8112,0.3360,3up2
7.4200,-1.3089,0.1680,1q5k
7.4300,-2.1305,0.6720,1b5j
7.4400,-2.5370,0.1260,1vzq
7.4400,-2.0890,0.3780,4avj
7.4600,-2.2569,0.4200,1yei
7.4600,0.0385,0.2520,3kyg
7.4700,-3.3207,0.4200,3own
7.4800,-1.2253,0.2520,2qwe
7.4900,-2.6091,0.1680,3nyx
7.5200,-1.6251,0.1680,1lah
7.5200,-1.7716,0.0840,2mas
7.5200,-0.4950,0.2940,3myq
7.5500,-2.1142,0.2940,1lpk
7.5500,-0.9355,0.2100,3b50
7.5600,-3.0010,0.3780,3suf
7.5700,-3.1553,0.5040,2pyn
7.5800,-3.4532,0.5040,3cda
7.6000,-2.4879,0.1680,1lpz
7.6000,-2.3034,0.2100,3gc4
7.6100,-1.5742,0.1260,1ftm
7.6200,-3.6856,1.2600,2aoe
7.6200,-3.3421,1.5960,3o4k
7.6400,-2.7110,0.4200,1uvt
7.6400,-1.5957,0.1680,3l0v
7.6600,-2.1405,0.6300,1nny
7.6600,-2.5835,0.1260,4e5w
7.6800,-2.2039,0.4620,1w0z
7.6800,-1.7408,0.2100,3miy
7.7000,-4.7047,0.9240,1izh
7.7000,-1.4151,0.0840,1uou
7.7000,-0.9580,0.0000,2zjw
7.7000,-1.5652,0.0000,3i51
7.7000,-2.4972,0.3360,4fsl
7.7200,-2.1971,0.8820,1j4r
7.7400,-1.2533,0.5040,1j36
7.7400,-3.6268,0.6720,1sbg
7.7600,-0.7780,0.0000,2ccc
7.7700,-3.0249,0.2940,2qm9
7.7700,-1.8543,0.2940,3uw4
7.8000,-0.4067,0.2100,2i19
7.8000,-1.6141,0.1680,3qgy
7.8200,-2.1137,0.0000,1nvs
7.8200,-0.9325,0.0840,2ptz
7.8200,-3.2734,0.8400,3prs
7.8500,-4.3686,1.2180,1a94
7.8500,-1.5062,0.2100,1lst
7.8500,-1.9315,0.3360,3sut
7.8900,-2.7059,0.7980,1h2t
7.8900,-1.8155,0.2520,3rz5
7.9200,-3.7904,0.5460,1b6j
7.9200,-1.7615,0.2940,3sbi
7.9400,-2.1911,0.1260,2ewa
7.9600,-2.5607,0.6300,1epo
7.9600,-2.1621,0.2100,2e1w
7.9600,-1.6129,0.0840,3bgq
7.9600,-1.1580,0.1260,3uuo
8.0000,-1.3658,0.2520,1dqn
8.0000,-2.0928,0.1260,1r0p
8.0000,-1.5539,0.2520,2e94
8.0000,-0.3728,0.0840,2z8e
8.0000,-1.5062,0.1260,3gkz
8.0000,-2.3581,0.6720,3sio
8.0100,-0.7232,0.0000,2cc7
8.0500,-1.7517,0.6300,1vyf
8.0500,-1.6454,0.1680,2xxt
8.0500,-1.6409,0.5040,4b8y
8.0800,-2.2537,0.6300,3lil
8.1000,-4.0559,1.2600,1fzj
8.1000,-2.4240,0.1680,2cf8
8.1000,-1.2765,0.3360,3nx7
8.1200,-2.7577,0.3360,1o5r
8.1400,-2.0011,0.0840,3b4f
8.1500,-4.7820,0.7140,1w5v
8.1500,-1.1574,0.0840,3bu1
8.1700,-1.3234,0.2940,3rz8
8.1900,-3.6035,1.5120,3hit
8.2200,-1.0461,0.2520,1h1d
8.2200,-3.9397,0.5460,3d1y
8.2300,-1.4394,0.2940,3f16
8.2500,-3.0483,0.1260,1nvq
8.2700,-1.8598,0.2940,2cbj
8.3000,-1.7094,0.2940,1tom
8.3000,-3.4795,0.5880,3d20
8.3000,-1.3889,0.0000,4afg
8.3300,-2.8017,0.3360,1hwr
8.3500,-3.0091,0.6300,1h23
8.3600,-3.0377,0.2940,3d83
8.3700,-3.3510,0.5460,2nnp
8.3800,-3.2192,0.6720,4a6b
8.4000,-3.3388,0.4200,1fq5
8.4000,-3.4287,0.3780,1z1h
8.4000,-2.7491,0.4620,2qbp
8.4000,-3.9883,0.3780,3b68
8.4000,-1.6859,0.2520,3sww
8.4100,-1.1148,0.1680,1i9p
8.4300,-2.8008,0.2940,2xbv
8.4400,-4.0170,0.7980,2xyf
8.4800,-1.3447,0.1680,1i9m
8.4800,-4.2447,0.6720,2uxz
8.4900,-3.1881,0.0420,2g5u
8.5100,-2.2638,0.2940,2vh0
8.5200,-2.6250,0.5040,1rp7
8.5200,-3.2454,0.5040,2q64
8.5200,-2.9947,0.2940,3hvh
8.5400,-1.0876,0.0840,3kjd
8.5500,-3.4481,0.2940,3v51
8.5700,-1.4238,0.1680,3ejr
8.6000,-3.9016,0.3780,3b66
8.6200,-1.6418,0.2520,3ryz
8.6400,-2.0178,0.2940,1mue
8.6400,-1.2384,0.0420,3s71
8.6800,-3.3750,0.5880,2qd6
8.7000,-1.8615,0.0000,1jgl
8.7000,-2.8146,0.5880,1t7j
8.7000,-3.8938,0.8400,2fmb
8.7000,-2.2212,0.2100,2uwo
8.7000,-2.4376,0.2100,2y7z
8.7000,-2.1558,0.2100,3ge7
8.7000,-2.2655,0.2520,4a7i
8.7400,-3.4313,0.5040,1b6k
8.7400,-1.6392,0.2940,3rz1
8.7700,-1.9750,0.0840,1x38
8.7700,-2.1237,0.0840,4e4l
8.8000,-4.0452,1.4280,3rt4
8.8200,-1.9530,0.4200,2zxg
8.8500,-3.8155,0.5040,2avo
8.8900,-1.7727,0.1260,1n3i
8.8900,-3.0484,0.5880,3ekp
8.9200,-2.9335,0.5460,1kzn
8.9600,-1.9153,0.1680,1nfw
8.9600,-2.6105,0.2100,3v5p
9.0000,-2.5873,0.2100,1mq5
9.0000,-3.0490,0.5460,2p4y
9.0000,-2.7604,0.2520,3nw9
9.0100,-2.7920,0.6300,2q54
9.0400,-3.6280,0.6720,3vfb
9.0500,-3.3102,0.1260,3hb4
9.0700,-2.3409,0.2100,3gba
9.0800,-2.9581,0.3780,3sue
9.1000,-2.5562,0.5460,1h22
9.1000,-1.0174,0.2520,3o56
9.1300,-2.3183,0.2520,2wb5
9.1500,-2.6353,0.6300,8cpa
9.1900,-1.7158,0.2940,3ozg
9.2200,-3.4913,0.0840,1fcz
9.2200,-1.7287,0.1680,1x39
9.2200,-2.3694,0.2100,3rwp
9.2700,-1.6705,0.0840,2xab
9.2800,-2.9281,0.7980,3p8n
9.3000,-3.8405,0.4200,1bv7
9.3000,-3.2449,0.5880,3nu6
9.3400,-1.7136,0.2100,1bn1
9.4000,-4.5945,0.7980,1ebz
9.4000,-4.0498,0.1680,2o4r
9.4200,-3.7467,0.5040,1hsh
9.4700,-3.3596,0.4200,1qbs
9.5200,-2.3080,1.3020,1m4h
9.5200,-3.2886,0.1260,3g0w
9.5500,-3.1856,0.3360,1dmp
9.6200,-3.6202,0.5460,3s56
9.6400,-1.6517,0.3360,4b7r
9.7000,-4.8206,0.7140,1eby
9.7000,-1.9312,0.1680,4fk6
9.7400,-3.1962,0.2520,3p3g
9.8000,-3.2329,0.5880,3nuo
9.8500,-2.4901,0.1680,2std
9.8900,-2.6281,0.3780,2drc
9.9200,-2.2074,0.1680,3rlb
10.0000,-1.7390,0.1680,1bnn
10.0000,-3.0593,1.0500,1gar
10.0500,-2.7070,0.0840,1nm6
10.1000,-2.5403,0.2100,2p16
10.2100,-2.7372,0.7140,2qi7
10.3000,-3.8461,0.7980,1hvs
10.3700,-2.7991,0.3360,1c4u
10.4800,-3.7263,0.3780,1msm
10.5200,-1.7642,0.2520,1if7
10.5700,-3.4407,0.4200,1qbr
10.6000,-1.6104,0.1680,2zx6
10.6800,-2.5799,0.3360,3cs7
10.7000,-2.9192,0.2520,4agc
10.8200,-1.1461,0.0840,1ebg
10.9200,-4.4375,0.7980,1hvi
11.0000,-3.4997,0.3780,4ase
11.0600,-2.1424,0.2520,1x1z
11.2000,-3.3303,0.6720,2i4v
11.2800,-1.8030,0.2100,3k8q
11.3300,-2.5807,0.0420,2x00
11.4200,-2.6743,0.9240,1lyb
11.5700,-3.4150,0.6720,2i4u
11.7400,-3.5206,0.7980,4dfg
2.0000,-0.8847,0.5460,3c2f
2.1200,-2.2451,0.3780,2w8w
2.2100,-1.0837,0.0000,1x8d
2.2300,-1.7471,0.0840,1ajp
2.2600,-1.1906,0.0000,3ao1
2.3000,-1.1734,0.2100,3kgq
2.3100,-2.2982,0.3780,1m0o
2.3700,-0.9772,0.2520,6rnt
2.4000,-1.4413,0.0840,3l7b
2.4700,-0.7650,0.0000,1tok
2.5200,-0.7979,0.4200,3bf1
2.5500,-1.3510,0.1260,3b3s
2.6000,-0.9219,0.2520,2r5a
2.6700,-1.1143,0.3780,3lvw
2.7200,-1.1860,0.2100,1pfu
2.7700,-1.0918,0.2940,2bet
2.8200,-0.8435,0.1260,3lka
2.8500,-0.9368,0.0000,3udh
2.8900,-0.7065,0.0840,1ugp
2.9200,-0.8642,0.2520,3alt
2.9600,-1.3894,0.1260,1f4e
2.9600,-0.6545,0.0840,4dst
3.0000,-1.0346,0.1260,1ws4
3.0100,-0.9291,0.0840,1utm
3.0300,-0.7571,0.0840,2ha3
3.0500,-1.9661,0.3360,1uj5
3.0900,-0.9989,0.0420,1ugw
3.1100,-1.1047,0.0000,3c2r
3.1600,-1.4251,0.0840,3f34
3.2000,-0.7979,0.0420,1axz
3.2200,-1.5717,0.5460,1k1y
3.2300,-1.1209,0.2100,1px4
3.2600,-0.1688,0.5040,3t1l
3.2800,-1.7892,0.4200,3tfu
3.3000,-0.6300,0.2100,1phw
3.3100,-2.1071,0.2940,1pzp
3.3300,-2.3583,0.1680,4b0b
3.3700,-0.8088,0.0420,1tnh
3.3900,-1.3947,0.1260,1toj
3.4000,-2.1268,0.5880,1m83
3.4000,-0.3832,0.1260,3d8y
3.4200,-0.6150,0.2520,2w08
3.4600,-0.6932,0.2100,1moq
3.4800,-0.8469,1.0080,3gx0
3.5100,-1.5739,0.4200,1gz9
3.5200,-3.0293,0.3780,3lcu
3.5500,-1.9373,0.4620,2cle
3.5800,-1.1495,0.0000,3dx1
3.6000,-1.1615,0.2520,2fzk
3.6000,-0.5470,0.2100,3b3x
3.6100,-1.4815,0.1260,3sk2
3.6500,-1.0577,0.0840,4agl
3.6600,-1.5536,0.0840,3pcn
3.6800,-2.3796,0.3780,3ioc
3.7000,-0.5844,0.0840,1bcj
3.7000,-1.2735,0.2100,1wht
3.7100,-0.7557,0.2520,2vfk
3.7200,-1.7298,0.6300,2am4
3.7400,-0.9458,0.0000,1f5k
3.7600,-0.2797,0.1260,3d6q
3.7800,-1.9762,0.3360,3nq3
3.8000,-1.5083,0.2100,2hb1
3.8200,-3.6072,1.3020,1hn4
3.8500,-0.8442,0.0420,2wzs
3.8700,-1.4966,0.3780,1aj7
3.8900,-1.3774,0.1260,2ctc
3.9000,-2.6009,0.9660,1slg
3.9000,-1.6665,0.1260,2vuk
3.9200,-1.5315,0.0840,1pr5
3.9300,-0.9621,0.5880,2cbz
3.9600,-1.2166,0.0000,2fpz
3.9800,-2.2016,0.5040,1v11
4.0000,-1.2849,0.0000,1lgw
4.0000,-0.7519,0.2520,2ot1
4.0000,-1.0164,0.3360,3ijh
4.0100,-4.3387,0.6720,3fzn
4.0300,-1.1212,0.6300,2x96
4.0500,-1.1555,0.3780,1r4w
4.0500,-1.3188,0.1680,3fjz
4.0600,-1.6642,0.2520,8a3h
4.0800,-1.2573,0.4620,3kwa
4.1000,-1.0894,0.0420,1c5t
