pbindaff,Hydrophobic,Ent,PDB
9.70,-1.7714,0.1260,1bnu
8.77,-1.8781,0.2100,1bnv
9.08,-1.6904,0.2100,1bnw
5.40,-1.5789,0.2520,1bp0
5.22,-0.4216,0.0000,1bq4
3.22,-1.6563,0.1260,1br6
9.30,-3.8405,0.4200,1bv7
9.96,-3.7364,0.4200,1bv9
8.60,-3.5655,0.4200,1bwa
8.42,-4.1885,0.4200,1bwb
3.40,-2.8639,0.5040,1bxr
5.00,-2.3797,0.4200,1byk
4.92,-2.1048,0.3360,1bzc
4.66,-1.4789,0.0840,1bzj
8.34,-2.0297,0.2520,1bzy
7.63,-1.1477,0.0840,1c1r
8.25,-1.4576,0.0840,1c1u
6.59,-2.2181,0.4200,1c2t
6.59,-2.6904,0.4200,1c3e
3.68,-1.2262,0.0000,1c3x
10.37,-2.7991,0.3360,1c4u
6.96,-1.7828,0.1260,1c5c
4.70,-1.2272,0.0420,1c5n
3.49,-1.1869,0.0000,1c5o
4.68,-0.8926,0.0000,1c5p
6.36,-1.1490,0.0420,1c5q
6.00,-1.2446,0.0420,1c5s
4.10,-1.0894,0.0420,1c5t
6.68,-1.6207,0.0420,1c5x
4.20,-1.2864,0.0420,1c5y
4.01,-0.6847,0.0000,1c5z
10.30,-4.5220,0.5040,1c70
4.85,-1.6021,0.0420,1c83
5.00,-1.6654,0.0420,1c84
4.70,-1.5241,0.0000,1c86
4.20,-1.6978,0.0000,1c87
6.35,-1.7352,0.2100,1cbx
6.00,-1.1021,0.0840,1ceb
2.89,-1.4249,0.3360,1cet
6.87,-2.4398,0.8820,1cgl
7.00,-1.3334,0.4200,1ch8
7.44,-2.5110,0.3360,1ciz
7.72,-1.5148,0.6720,1cnw
7.37,-1.8207,0.5880,1cnx
7.85,-1.5649,0.7560,1cny
6.66,-2.2648,0.2100,1cps
6.52,-1.7415,0.5460,1ct8
4.52,-2.1073,0.0840,1ctt
11.92,-2.1837,0.0840,1ctu
6.00,-1.5720,0.4200,1d2e
9.09,-2.6796,0.4620,1d3d
7.39,-2.9726,0.6300,1d3p
10.00,-4.3263,0.7560,1d4h
8.85,-4.4701,0.7140,1d4i
8.36,-4.1390,0.7560,1d4j
9.22,-3.9515,0.4620,1d4k
8.77,-3.3008,0.3780,1d4l
6.30,-2.2215,0.0840,1d4p
11.10,-3.7574,0.5040,1d4y
6.17,-2.4394,0.2940,1d6v
5.96,-2.4239,0.2940,1d6w
3.60,-0.8099,0.1260,1d7i
9.11,-2.0678,0.2940,1d9i
4.96,-1.7650,0.4200,1dar
9.26,-4.2947,0.2100,1db1
6.70,-1.9024,0.3780,1dfo
6.55,-2.2114,0.3780,1dhj
10.66,-4.6886,0.7980,1dif
6.49,-1.4458,0.4200,1dl7
9.55,-3.1856,0.3360,1dmp
8.00,-1.3658,0.2520,1dqn
11.05,-2.8917,0.2520,1dqx
7.40,-1.3644,0.0000,1drj
6.82,-1.4655,0.0000,1drk
6.54,-2.5137,0.6720,1drv
4.82,-1.5475,0.4200,1dud
11.80,-2.1650,0.3360,1duv
4.36,-1.8189,0.3360,1dy4
6.10,-2.1100,0.1680,1dzk
5.89,-1.3203,0.2100,1e1x
4.94,-2.0776,0.0840,1e2k
4.29,-2.1374,0.0840,1e2l
4.34,-1.6767,0.1680,1e3v
8.41,-2.2310,0.0000,1e4h
4.00,-1.3344,0.7560,1e5j
3.15,-1.1711,0.0420,1e6q
3.22,-1.3817,0.0420,1e6s
6.01,-1.9673,0.2520,1eb2
10.82,-1.1461,0.0840,1ebg
9.05,-3.9538,0.9660,1ebw
9.70,-4.8206,0.7140,1eby
9.40,-4.5945,0.7980,1ebz
8.49,-4.9102,0.7140,1ec0
8.92,-4.0089,0.9660,1ec1
10.00,-4.3005,0.9660,1ec2
9.04,-4.1760,1.0500,1ec3
3.10,-1.7886,0.1680,1ec9
3.00,-1.9604,0.2100,1ecq
4.85,-1.6384,0.0420,1ecv
8.22,-1.3274,0.1260,1efy
5.70,-1.3555,0.2100,1egh
11.06,-2.5539,0.2520,1eix
5.62,-2.3241,0.2100,1ejn
6.66,-2.5473,0.5460,1elc
6.70,-2.0886,0.3780,1eld
6.85,-2.0781,0.3360,1ele
4.96,-1.9928,0.9660,1elr
5.08,-0.5506,0.0000,1enu
6.05,-1.3857,0.0000,1eoc
7.96,-2.5607,0.6300,1epo
8.10,-3.2679,0.0420,1erb
2.26,-0.3989,0.0840,1ew8
3.22,-0.5115,0.0420,1ew9
6.33,-2.2873,0.9660,1ex8
5.10,-1.7585,0.8400,1ez9
9.05,-2.2412,0.4200,1ezq
7.66,-1.8814,0.2100,1f0r
7.74,-1.8459,0.2100,1f0s
6.00,-1.6283,0.2100,1f0t
7.16,-1.6839,0.4200,1f0u
6.70,-0.7351,0.0000,1f3e
5.59,-1.4639,0.3360,1f4x
5.64,-0.4110,0.0840,1f57
5.28,-1.3629,0.0840,1f5l
2.39,-1.0388,0.3780,1f73
3.05,-1.4165,0.3360,1f74
5.40,-0.5161,0.1680,1f8b
7.40,-0.8525,0.1680,1f8c
3.40,-0.8371,0.1680,1f8d
4.82,-0.7170,0.1680,1f8e
7.37,-1.6722,0.6720,1fao
7.15,-2.5746,0.8820,1fch
8.52,-3.8219,0.0840,1fcy
6.82,-1.5125,0.1680,1fhd
6.59,-4.5825,0.9240,1fiv
9.96,-1.9077,0.4620,1fjs
9.40,-2.6068,0.3780,1fkf
8.00,-1.6330,0.4620,1fkg
8.15,-1.8577,0.4620,1fkh
5.05,-2.3443,0.0840,1fkw
6.80,-2.9866,0.2940,1fl3
9.00,-4.1425,0.5880,1fm9
5.59,-5.2738,1.2600,1fo0
7.00,-2.1699,0.4620,1fpc
8.40,-3.3388,0.4200,1fq5
5.93,-2.0288,0.0840,1fv0
7.70,-4.4283,1.2600,1fzm
7.89,-3.1916,0.9660,1fzo
7.62,-1.6114,0.4200,1fzq
9.44,-1.6509,0.1680,1g1d
7.96,-3.5935,0.6300,1g2k
7.24,-2.2978,0.6300,1g2l
10.55,-1.5571,0.0840,1g2o
6.85,-2.7268,0.6300,1g30
6.11,-2.6854,0.2100,1g32
8.14,-3.8554,0.7560,1g35
7.17,-1.5911,0.2100,1g36
5.74,-0.6565,0.1260,1g3b
5.80,-1.2171,0.1260,1g3c
5.55,-0.7878,0.1260,1g3d
5.38,-1.0047,0.1260,1g3e
8.64,-1.0344,0.1680,1g45
8.80,-1.1293,0.1680,1g46
8.41,-0.9446,0.1680,1g48
8.70,-1.2711,0.1680,1g4j
8.25,-1.0557,0.1680,1g4o
9.54,-1.5308,0.1680,1g52
9.04,-1.7360,0.1680,1g53
8.82,-1.8188,0.1680,1g54
6.60,-2.1533,0.8400,1g7g
6.40,-1.0875,0.5460,1g7v
5.48,-1.5480,0.2100,1g85
5.70,-1.3786,0.3360,1g98
5.70,-3.2181,0.6300,1g9r
8.00,-2.4416,0.3780,1gaf
8.00,-2.3102,0.5460,1gai
10.00,-3.0593,1.0500,1gar
5.13,-1.6309,0.1680,1gcz
4.35,-1.4325,0.0000,1ghv
4.20,-1.6560,0.0000,1ghw
8.10,-1.8770,0.0000,1ghy
4.80,-1.0043,0.0000,1ghz
5.47,-1.2840,0.0000,1gi1
7.19,-0.8694,0.0000,1gi4
4.51,-0.9642,0.0000,1gi7
7.00,-1.5761,0.0840,1gj6
7.89,-1.6852,0.0840,1gj7
6.96,-1.1510,0.2100,1gj8
5.42,-1.2084,0.0840,1gja
6.35,-1.1487,0.0420,1gjc
5.22,-1.8435,0.0840,1gjd
6.25,-2.4381,0.8400,1gnm
5.68,-3.4325,0.8400,1gnn
7.70,-2.1644,0.8400,1gno
6.48,-1.7728,0.0000,1gpn
3.72,-0.6675,0.2100,1grp
4.52,-1.0530,0.0420,1gu1
6.96,-2.2243,0.8820,1gvw
7.22,-2.9119,1.2600,1gvx
2.57,-1.0159,0.2520,1gwv
2.48,-0.9117,0.0000,1gyx
3.64,-0.9106,0.0420,1gyy
3.70,-2.2144,0.5880,1gz3
3.70,-1.8728,0.5880,1gz4
3.51,-1.5739,0.4200,1gz9
3.49,-0.9837,0.2520,1gzc
5.44,-0.4092,0.5040,1h0a
8.22,-1.0461,0.2520,1h1d
4.92,-1.3975,0.2100,1h1p
8.22,-1.7684,0.3360,1h1s
9.10,-2.5562,0.5460,1h22
7.89,-2.7059,0.7980,1h2t
3.57,-1.4111,0.2940,1h46
4.66,-0.9012,0.0000,1h4w
3.93,-2.1533,0.9660,1h5v
5.30,-1.0037,1.0920,1h6h
6.37,-3.5667,0.6300,1hbv
5.82,-0.8145,0.1680,1hdq
5.34,-1.6209,0.1680,1hee
4.19,0.1668,0.4200,1hi3
4.04,-0.7425,0.4200,1hi5
8.05,-3.7123,0.6300,1hih
7.28,-3.8070,0.6300,1hii
5.00,-0.2379,0.0840,1hlk
6.55,-2.2492,0.6720,1hmr
6.37,-2.4907,0.6300,1hms
5.79,-2.4569,0.6720,1hmt
3.82,-3.6072,1.3020,1hn4
6.24,-1.6123,0.0420,1hnn
8.55,-3.5616,1.0080,1hos
6.55,-1.6267,0.0420,1hp5
9.22,-2.7356,0.2940,1hpo
9.22,-2.9966,0.7560,1hps
9.22,-3.3761,0.5880,1hpv
11.26,-3.3758,0.7140,1hpx
9.42,-3.7467,0.5040,1hsh
7.19,-2.0535,0.1260,1hsl
7.96,-3.6882,0.5040,1hvh
10.92,-4.4375,0.7980,1hvi
11.40,-4.1607,0.7980,1hvj
10.96,-4.5199,0.7980,1hvk
9.95,-4.3999,0.7980,1hvl
9.51,-3.4218,0.3360,1hvr
10.30,-3.8461,0.7980,1hvs
8.33,-2.8017,0.3360,1hwr
9.92,-3.7500,0.5460,1hxb
10.82,-4.3446,0.8400,1hxw
4.07,-1.1902,0.1680,1hyo
6.34,-0.5713,0.2940,1i00
5.03,-1.7385,0.3360,1i1e
8.52,-3.9539,0.6300,1i5r
6.40,-2.2721,0.3360,1i7z
6.41,-1.2182,0.0000,1i80
7.66,-2.8768,1.3440,1i8i
8.48,-1.3661,0.1680,1i9l
8.48,-1.3447,0.1680,1i9m
8.66,-1.3036,0.1680,1i9n
8.42,-1.3983,0.1680,1i9o
8.41,-1.1148,0.1680,1i9p
8.41,-1.4020,0.1680,1i9q
2.22,-1.8746,1.7220,1icj
9.64,-1.6435,0.2520,1if8
6.40,-2.0133,0.1260,1igb
6.62,-1.3845,0.1680,1ii5
2.89,-0.9945,0.2520,1iih
7.48,-3.7716,0.9660,1iiq
7.41,-1.3512,0.2100,1ik4
3.40,-3.2851,0.8400,1ikt
7.52,-3.7388,0.9660,1ivp
6.19,-1.9251,0.2100,1iy7
7.70,-4.7047,0.9240,1izh
6.59,-3.9705,0.9240,1izi
6.47,-1.2567,0.1680,1j01
4.49,-0.8372,0.0000,1j14
7.74,-1.2533,0.5040,1j36
7.72,-2.1971,0.8820,1j4r
5.57,-1.4716,0.0840,1jak
5.92,-1.4418,0.3360,1jao
5.15,-1.2081,0.5460,1jcx
7.25,-2.0361,0.5460,1jet
6.82,-1.8854,0.6720,1jeu
6.89,-3.4426,0.6300,1jev
2.05,-1.0719,0.4200,1jfh
8.70,-1.8615,0.0000,1jgl
3.33,-1.7982,0.5880,1jlr
5.77,-1.6266,0.2520,1jmf
6.07,-1.8640,0.2520,1jmg
6.06,-1.5283,0.2520,1jmi
4.95,-1.3837,0.6720,1jn4
4.92,-1.1947,0.4200,1jqy
5.70,-1.8551,0.1260,1jsv
6.60,-1.9973,0.7560,1jzs
6.58,-1.5267,0.2940,1k1i
7.55,-1.8879,0.3780,1k1j
6.90,-1.7067,0.2520,1k1l
7.40,-1.8534,0.2520,1k1m
6.82,-2.0836,0.5040,1k1n
3.22,-1.5717,0.5460,1k1y
8.38,-2.3601,0.5040,1k21
8.40,-2.4540,0.3360,1k22
9.00,-1.8131,0.1680,1k27
5.11,-1.6343,0.2520,1k4h
7.48,-4.3586,0.5040,1k6c
7.36,-4.4855,0.5040,1k6p
7.62,-4.0350,0.5040,1k6t
6.92,-4.4773,0.5040,1k6v
5.82,-1.9971,0.2520,1kav
5.52,-0.7331,0.0840,1kc7
9.05,-2.6952,0.0000,1kdk
6.06,-1.6457,0.4620,1kjr
5.10,-2.4088,0.0420,1kmy
6.70,-1.3261,0.3360,1koj
5.80,-2.6980,0.4200,1kpm
9.40,-2.4719,0.3780,1ksn
3.80,-1.7960,0.3780,1kug
3.77,-1.6465,0.4200,1kui
3.91,-1.8779,0.4620,1kuk
5.92,-1.6951,0.2100,1kyv
10.39,-3.8693,0.3780,1kzk
8.92,-2.9335,0.5460,1kzn
8.10,-0.5474,0.0000,1l6m
3.40,-1.1823,0.0000,1l83
7.85,-2.3001,0.2520,1laf
6.30,-1.5011,0.1260,1lag
7.52,-1.6251,0.1680,1lah
7.22,-0.4099,0.1260,1lan
7.85,-2.1743,0.4200,1lbf
6.64,-0.4925,0.1260,1lcp
7.74,-3.0356,0.6300,1lee
7.52,-2.8952,0.6300,1lf2
6.10,-2.3985,0.0420,1lgt
4.00,-1.2849,0.0000,1lgw
4.04,-1.1178,0.0000,1li2
4.25,-1.2402,0.0000,1li3
3.80,-1.2589,0.0000,1li6
7.52,-2.2548,0.0420,1lke
6.85,-1.8080,0.9240,1lkk
5.81,-1.3472,0.8400,1lkl
8.70,-2.1851,0.0420,1lnm
11.06,-1.9950,0.2520,1lor
7.09,-2.6231,0.4200,1lpg
7.55,-2.1142,0.2940,1lpk
7.60,-2.4879,0.1680,1lpz
6.82,-1.8707,0.0840,1lrh
7.85,-1.5062,0.2100,1lst
11.42,-2.6743,0.9240,1lyb
4.54,-1.3402,0.2100,1lyx
8.39,-3.1566,0.9660,1lzq
8.82,-3.8764,0.9660,1m0b
2.31,-2.2982,0.3780,1m0o
4.66,-1.5613,0.0840,1m1b
6.11,-0.9469,0.0000,1m2p
6.46,-1.5974,0.0000,1m2r
4.15,-1.0038,0.1260,1m2x
5.09,-1.5684,0.4620,1m48
9.52,-2.3080,1.3020,1m4h
4.27,-1.3239,0.2940,1m5w
6.23,-1.8185,0.5040,1m7d
5.40,-2.4982,0.8400,1m7i
10.96,-2.5979,0.6300,1m7y
3.40,-2.1268,0.5880,1m83
6.68,-0.9404,0.5040,1mai
7.70,-3.1372,0.4200,1mes
9.40,-3.5275,0.4200,1met
5.04,-1.2720,0.5040,1mfa
5.31,-1.1979,0.5040,1mfd
5.59,-1.5447,0.0420,1mfi
9.21,-2.6287,0.6720,1mh5
8.74,-2.6693,0.6720,1mjj
7.52,-1.8627,0.2520,1mmq
5.40,-2.1751,0.2520,1mmr
3.46,-0.6932,0.2100,1moq
9.00,-2.5873,0.2100,1mq5
4.52,-2.2640,1.1760,1mrn
3.96,-1.4652,0.2940,1mrs
9.70,-3.5099,0.3360,1mrw
7.26,-3.5016,0.3360,1mrx
10.48,-3.7263,0.3780,1msm
9.09,-3.0352,0.3780,1msn
8.40,-3.2526,0.5460,1mtr
8.38,-2.5326,0.2940,1mu6
9.00,-2.7465,0.2940,1mu8
8.64,-2.0178,0.2940,1mue
7.45,-1.9321,0.0420,1n0s
5.70,-0.8511,0.0840,1n1m
8.89,-1.7727,0.1260,1n3i
10.52,-3.6894,0.2520,1n46
6.55,-2.2329,0.0000,1n4h
10.05,-0.9901,0.5040,1n4k
4.85,-2.4873,0.3360,1n51
5.66,-0.8622,0.2940,1n5r
5.71,-1.8942,0.2520,1n7m
6.03,-1.8633,0.4620,1n8v
5.00,-2.1661,0.0840,1nc3
5.92,-2.0895,0.1260,1ndv
7.82,-2.2043,0.1680,1nf8
7.74,-1.7439,0.1680,1nfu
8.96,-1.9153,0.1680,1nfw
8.52,-2.7219,0.2520,1nfx
9.74,-3.8059,1.0080,1nh0
5.55,-1.5532,0.2520,1njc
5.57,-1.7197,0.2520,1njd
7.82,-2.5378,0.5460,1njs
6.70,-0.4481,0.0420,1nki
5.96,-1.5931,0.4200,1nl9
3.59,-1.2249,0.0000,1nli
10.05,-2.7070,0.0840,1nm6
4.41,-0.2372,0.0840,1no6
6.80,-2.6469,0.1260,1nq7
8.89,-2.4836,0.0420,1nt1
4.00,-1.8529,0.2100,1nu3
8.11,-2.7158,0.1260,1nvr
7.82,-2.1137,0.0000,1nvs
9.07,-1.7637,0.0840,1nw4
5.21,-1.9959,0.3780,1nw5
5.09,-1.6997,0.3780,1nw7
7.12,-1.5611,0.7560,1nz7
5.30,-1.0139,0.4200,1o0f
4.09,-0.6002,0.2520,1o0n
7.31,-1.8361,0.8400,1o1s
7.17,-1.4039,0.2100,1o2h
6.92,-1.2997,0.2100,1o2j
6.09,-1.3908,0.0420,1o2n
6.36,-1.6529,0.2100,1o2o
7.68,-1.7600,0.2100,1o2q
5.21,-1.8548,0.1680,1o2r
5.47,-1.0955,0.0000,1o2s
5.85,-1.0368,0.1680,1o2w
6.11,-1.5286,0.2940,1o2z
6.77,-1.7249,0.2100,1o30
5.74,-0.8709,0.0000,1o33
5.00,-1.1099,0.0000,1o35
5.96,-1.6311,0.2100,1o36
6.82,-1.5695,0.1260,1o38
7.13,-1.3075,0.0420,1o3d
7.30,-0.9804,0.0420,1o3i
6.77,-1.1992,0.0000,1o3j
6.54,-1.0154,0.1260,1o3l
6.42,-1.2625,0.0840,1o5a
5.22,-0.9363,0.1680,1o5c
5.74,-2.0102,0.0840,1o5e
4.96,-2.2924,0.1680,1o5g
8.12,-2.7577,0.3360,1o5r
4.49,-1.8579,0.4200,1o7o
9.57,-1.2570,0.5040,1o86
7.40,-1.5765,0.0420,1oar
7.70,-1.8968,0.1680,1oau
2.44,-0.6377,0.0840,1oba
5.72,-1.0666,0.5460,1obx
5.19,-1.7198,0.2520,1ocq
5.10,-1.1923,0.1680,1od8
4.21,-1.7812,0.0840,1odi
4.10,-1.2793,0.0840,1odj
5.52,-0.8648,0.3780,1oe8
4.62,-0.7568,0.0000,1ofz
3.03,-0.7732,0.0000,1ogd
5.19,-1.9747,0.5880,1ogg
6.09,-1.5896,0.0000,1ogx
5.85,-1.9143,0.0000,1ogz
8.70,-3.1784,0.5040,1ohr
7.72,-1.4246,0.0420,1oif
6.03,-1.7060,0.0840,1okl
4.54,-1.0992,0.0420,1oko
4.33,-2.9315,0.5040,1olx
6.77,-1.5793,0.5880,1ony
5.10,-0.7046,0.0840,1onz
8.81,-2.2369,0.1680,1ork
6.85,-1.5579,0.3780,1os5
4.79,-1.2845,0.0000,1oss
6.20,-1.3778,0.0840,1owe
7.40,-1.7672,0.1260,1owh
5.19,-0.7269,0.1680,1oxr
6.96,-1.6840,0.6300,1oyq
7.24,-1.8529,0.1260,1oyt
7.70,-2.1767,0.6300,1oz0
4.11,-0.2091,0.2520,1p19
6.80,-0.8897,0.1680,1p1n
5.76,-1.6045,0.1260,1p1o
4.40,-0.9507,0.0000,1p57
4.60,-1.0111,0.1680,1pa9
3.70,-0.6120,0.2100,1pdz
2.72,-1.1860,0.2100,1pfu
5.70,-1.5403,0.3780,1pgp
3.30,-0.6300,0.2100,1phw
6.92,-2.9713,0.2520,1pkx
9.40,-2.1251,0.1260,1pme
5.49,-1.8763,0.2940,1pot
6.16,-1.8546,0.3360,1ppc
5.92,-1.3345,0.2520,1pph
5.01,-2.8104,0.7560,1ppi
7.66,-2.1489,0.7560,1ppk
8.55,-2.4363,0.8820,1ppl
11.30,-3.6257,0.5040,1pro
9.82,-1.6684,0.2520,1pvn
3.23,-1.1209,0.2100,1px4
7.15,-2.4730,0.1260,1pxn
6.66,-2.1445,0.1680,1pxp
5.49,-2.1957,1.0500,1pyn
4.22,-0.8290,0.2520,1pzi
3.32,-1.6208,0.1680,1pzo
3.31,-2.1071,0.2940,1pzp
8.57,-1.6463,0.1680,1q1g
5.85,-1.4273,0.4620,1q54
7.42,-1.3089,0.1680,1q5k
5.46,-0.8565,0.2940,1q65
6.85,-1.5364,0.3360,1q72
11.05,-3.4276,0.5040,1q84
5.96,-1.7612,0.0840,1q8u
5.24,-1.4704,0.0840,1q8w
4.15,-0.7284,0.1260,1q91
7.57,-1.1972,0.2520,1q95
4.48,-2.5073,0.3780,1qan
5.12,-1.8933,0.1260,1qaw
6.77,-1.6940,0.4200,1qb1
6.06,-1.2740,0.3360,1qb6
7.44,-1.4342,0.2520,1qb9
5.85,-1.6229,0.3360,1qbn
7.74,-1.4408,0.2520,1qbo
8.30,-2.4401,0.3360,1qbq
10.57,-3.4407,0.4200,1qbr
9.47,-3.3596,0.4200,1qbs
10.62,-3.8076,0.4200,1qbt
10.24,-3.5373,0.3780,1qbu
5.39,-2.3350,0.3360,1qbv
7.38,-2.8789,0.4620,1qf0
7.32,-2.5434,0.4620,1qf1
5.92,-2.0915,0.2940,1qf2
8.77,-1.3272,0.0840,1qft
7.57,-2.1839,1.0080,1qhc
8.00,-2.8972,0.5880,1qin
4.85,-1.8279,0.9240,1qji
5.15,-1.3979,0.2520,1qk3
4.21,-1.2946,0.2520,1qk4
5.92,-2.6347,0.7560,1qka
7.35,-2.2088,0.5880,1qkb
9.04,-2.6180,0.0000,1qkt
5.00,-2.4806,0.1680,1ql7
5.35,-2.2001,0.1680,1ql9
5.05,-2.6815,0.8400,1qxk
7.96,-2.7705,0.4620,1qxl
6.52,-1.8982,0.1680,1qy1
5.74,-1.9474,0.1260,1qy2
6.85,-1.9569,0.2520,1qyg
8.00,-2.0928,0.1260,1r0p
8.92,-2.9218,0.3780,1r1h
8.64,-1.7431,0.3780,1r1j
4.05,-1.1555,0.3780,1r4w
7.40,-1.7440,0.2100,1r6n
5.40,-1.2120,0.0840,1r9l
6.72,-3.3171,0.0420,1rbp
7.74,-2.6803,0.4200,1rd4
8.00,-1.5098,0.3360,1rmz
6.46,-1.6812,0.2940,1ro6
3.18,-3.2560,0.6300,1ro7
8.52,-2.6250,0.5040,1rp7
6.48,-1.8896,0.0420,1rpj
2.75,-1.2567,0.0420,1rql
10.25,-1.8393,0.0840,1rr6
5.15,-1.7645,0.0000,1s38
3.21,-0.7653,0.3360,1s5z
9.05,-0.6698,0.2520,1s63
5.24,-1.2661,0.2100,1s89
6.89,-2.4771,0.3780,1sb1
7.74,-3.6268,0.6720,1sbg
5.00,-1.3524,0.1680,1sbr
9.27,-3.9003,0.5040,1sdt
10.07,-4.1113,0.5040,1sdu
8.74,-4.1304,0.5040,1sdv
5.37,-4.1168,0.5040,1sgu
6.03,-4.2408,0.8400,1sh9
8.08,-3.4017,0.7560,1siv
6.57,-1.8990,0.3780,1sld
6.64,-1.9537,0.6300,1sln
7.46,-2.0894,0.0840,1sqo
6.20,-2.0373,0.1680,1sqt
10.10,-3.9729,0.2520,1sr7
5.30,-2.2797,0.0840,1srg
6.00,-0.7253,0.0840,1ssq
8.10,-2.7843,0.1260,1stc
5.00,-1.4990,0.9660,1sts
7.30,-1.1213,0.0420,1sw1
7.22,-1.1776,0.0840,1sw2
7.36,-1.5234,0.2100,1swg
5.44,-1.9240,0.1260,1syi
4.54,-1.8544,0.6300,1szd
8.64,-2.5150,0.2940,1t31
7.42,-2.5612,0.2940,1t32
7.68,-2.3022,0.6300,1t4v
4.22,-0.7474,0.2520,1t5f
6.03,-1.9360,0.3780,1t7d
8.70,-2.8146,0.5880,1t7j
9.13,-2.8886,0.4620,1ta6
6.02,-1.1353,0.6720,1tcw
6.95,-3.4983,0.6720,1tcx
4.37,-1.4885,0.1260,1td7
5.15,-1.7294,0.1680,1thz
4.42,-1.9839,0.3360,1tjp
8.00,-2.5793,0.5040,1tkb
7.55,-2.2294,0.5460,1tlp
2.93,-0.9634,0.0420,1tng
3.37,-0.8088,0.0420,1tnh
4.00,-1.1992,0.1680,1tni
3.22,-1.3181,0.1260,1tog
8.30,-1.7094,0.2940,1tom
3.30,-1.0208,0.2100,1tpw
6.19,-1.7787,0.4200,1tq4
4.05,-1.1277,0.3360,1tuf
4.60,-1.1330,0.0420,1tx7
5.49,-1.5495,0.2520,1tys
6.15,-1.0958,0.2940,1u0g
5.85,-1.3564,0.0000,1u1w
4.22,-1.4487,0.2520,1ua4
5.22,-1.6341,0.4200,1ucn
9.30,-2.3394,0.3780,1udt
2.89,-0.7065,0.0840,1ugp
3.09,-0.9989,0.0420,1ugw
5.91,-1.0744,0.3780,1ugx
9.22,-2.3850,0.4200,1uho
7.06,-0.6466,0.0000,1ui0
3.05,-1.9661,0.3360,1uj5
3.05,-1.7126,0.3360,1uj6
7.52,-2.5720,0.3780,1uml
7.70,-1.4151,0.0840,1uou
4.60,-0.4438,0.0000,1upf
5.77,-2.5047,0.5460,1ur9
5.82,-1.3103,0.2520,1urg
6.74,-1.5937,0.1260,1usi
6.40,-1.4540,0.1260,1usk
7.74,-1.4505,0.1680,1usn
4.55,-2.4662,0.9660,1utc
3.84,-0.8138,0.0420,1utj
2.47,-0.7654,0.1260,1utl
3.01,-0.9291,0.0840,1utm
3.49,-1.1077,0.0420,1utn
5.12,-1.8236,0.2520,1uv6
7.64,-2.7110,0.4200,1uvt
7.34,-1.6887,0.0420,1uw6
