pbindaff,Hydrophobic,Ent,PDB
4.72,-0.3531,0.1680,2o1c
4.26,-0.4645,0.0000,3lk1
4.51,-0.8317,0.0000,1gi7
4.1,-0.9344,0.0420,1c5t
4.82,-0.6069,0.1680,1f8e
4.08,-0.9823,0.0840,2rke
4.2,-0.3728,0.2520,3djp
4.38,-0.7348,0.1260,3guz
4.11,-0.6834,0.2520,1z3v
4.59,-1.1763,0.2100,3hp9
4.68,-0.6920,0.0000,1c5p
4.15,-1.1818,0.3780,3c8e
5.85,-1.6052,0.3360,1qbn
5.57,-1.1856,0.2520,3bex
5.44,-3.4048,0.3780,2wr8
5.42,-1.3327,0.0420,2vpo
5.47,-1.0697,0.0000,1gi1
5.85,-0.8667,0.1680,1o2x
5.34,-1.6886,0.1680,1hee
5.05,-1.3715,0.3780,3aau
5.54,-2.0669,0.5460,3jyr
5.39,-2.4417,0.3360,1qbv
5.8,-2.9797,1.3020,3iaw
5.49,-1.8010,0.2940,1pot
5.4,-1.5376,0.1680,2qg2
5.1,-1.2218,0.0840,2qrq
5.91,-1.1286,0.3780,1ugx
5.71,-2.0041,0.2520,1n7m
5.68,-1.9473,0.5460,2c92
5.11,-1.1457,0.2520,1k4h
5.1,-1.4027,0.2100,1m6p
5.55,-0.7154,0.1260,1g3d
5.74,-1.2534,0.4200,2pqc
5.35,-1.4874,1.4700,3hkn
5.72,-1.0304,0.5460,1obx
5.64,-1.4972,0.1680,1y3v
5.22,-0.8545,0.4200,2hxm
5.16,-0.6966,0.1260,3b27
5.39,-0.9338,0.0000,3m1k
5.81,-1.3508,0.8400,1lkl
5.8,-1.4769,0.5040,3q72
6.64,-0.7422,0.1260,3fee
6.52,-1.8634,0.2100,1zhy
6.81,-1.6276,0.2940,2uwp
6.55,-2.0301,0.3780,1dhj
6.4,-1.2528,0.1680,2nno
6.96,-1.0378,0.2100,1gj8
6.7,-1.2368,0.0420,3eko
6.7,-1.1625,0.1260,1qy5
6.91,-0.7584,0.4200,3evc
6.34,-1.2136,0.3780,1xq0
6.64,-0.4819,0.1260,1lcp
6.21,-3.7070,1.2600,3hlo
6.41,-1.8389,0.1680,3r17
6.48,-1.6748,0.2520,2wnj
6.57,-3.1968,0.4200,2pwc
6.3,-1.9695,0.3360,3k5v
6.1,-2.1699,0.1680,1dzk
6,-1.0712,0.0420,1c5s
6.08,-1.2338,0.0420,2wej
6.15,-1.0029,0.2940,1u0g
6.36,-0.8449,0.0420,1c5q
6.38,-1.5434,1.2600,3hau
6.4,-0.4520,0.3780,3pn3
6.7,-1.4351,0.2940,3pgu
6.2,-1.0084,0.0840,1owe
6.23,-1.7734,0.3360,3s3v
6,-1.1723,0.2100,2wf5
6.32,-1.8813,0.3360,3ebh
7,-2.1515,0.5040,3m2u
7.13,-1.3343,0.0420,1o3d
7.08,-1.0780,0.1260,3rlp
7.62,-1.4797,0.4200,1fzq
7.6,-1.1330,0.2940,2o8h
7.74,-1.6403,0.2520,3nb5
7.82,-0.9235,0.0840,2ptz
7.22,-2.8679,1.2600,1gvx
7.11,-2.1290,0.1680,3e64
7.93,-1.1077,0.0420,3daz
7.24,-1.8994,0.1260,1oyt
7.4,-2.2329,0.4200,2zy1
7.64,-1.3734,0.2100,3d78
7.41,-1.7775,0.2520,2q2a
7.15,-3.0559,0.2520,3fql
7.74,-1.1756,0.2520,1qbo
7.89,-1.6713,0.2520,3rz5
7.55,-1.0285,0.2100,3rz0
7.4,-1.0572,0.2520,3f18
7.05,-1.0543,0.0840,1xug
7.82,-1.7345,0.1260,3n2p
7,-3.1759,1.2600,3fsm
7.6,-1.5722,0.0840,3p58
7.89,-0.7739,0.2520,2ylc
7.07,-1.7071,0.2520,2ate
7.02,-2.7320,0.1680,1ypj
7.51,-2.5943,0.2100,2vwo
8.25,-1.2858,0.0840,1c1u
8.52,-2.7413,0.2940,3hvh
8.77,-3.3663,0.6720,2wkz
8.08,-1.9733,0.6300,3lil
8.6,-3.7268,0.3780,3b66
8.08,-2.4603,1.1340,3ifl
8.1,-1.1423,0.3360,3nx7
8.55,-1.3987,0.1260,3ejp
8.7,-2.4014,0.2100,2y81
8.4,-2.3843,0.3780,3str
8.15,-3.0322,0.7140,2fxu
8.57,-2.2754,0.1680,3dkf
8.09,-3.6547,0.7140,2rkg
8.1,-0.9471,0.2100,3caj
8.34,-3.2591,0.5880,2qci
8,-0.9062,0.2520,3oy0
8.4,-2.4481,0.2100,3eos
8,-2.2200,0.1260,1r0p
8.05,-1.9146,0.0420,2b9a
8.7,-1.9897,0.0000,2fr3
8.52,-2.8324,0.3360,3hvk
8.77,-1.9452,0.0840,1x38
8.48,-1.7571,0.1680,3n3j
9,-2.5177,0.4200,2j4i
9.65,-2.4660,0.0840,3pe1
9,-1.0287,0.2100,3dd0
9.84,-2.3227,2.3100,2xef
9.39,-2.7374,0.5880,3nuj
9.22,-3.8693,0.5040,2o4l
9.54,-1.4829,0.1680,1g52
9.72,-2.0872,0.2520,3fuc
9.04,-3.3554,1.0500,1ec3
9.85,-3.4818,0.5040,3kdb
9.3,-2.5047,0.5880,3nu6
9.74,-3.4532,1.0080,1nh0
9,-1.3271,0.2100,3dcw
9.27,-3.7763,0.5040,1sdt
9.27,-3.2294,0.3780,3b65
9.31,-1.5422,0.2520,3rdq
9.27,-1.9856,0.3360,3nzk
9.28,-2.9569,0.0000,1xow
9.74,-3.1939,0.2520,3p3g
9.4,-2.1604,0.0420,1sqn
9.82,-3.1329,0.5880,3nu3
9.08,-3.2554,0.7140,2rkf
9.8,-2.9138,0.5880,3nuo
9.15,-1.1641,0.1680,2xjx
9.08,-1.6796,0.1680,3aox
9.08,-2.2189,0.2940,3ffg
10.59,-2.9290,0.6720,3djk
10.51,-4.0197,0.7140,2o4s
10.35,-3.7583,0.5040,3i6o
10.44,-2.9755,0.5040,2qi4
10.85,-3.4589,0.6720,3i7e
10.46,-3.5227,0.8400,2o4k
10.07,-3.7164,0.5040,1sdu
10.05,-2.4171,0.0840,1nm6
10.39,-3.5053,0.3780,1kzk
10.1,-3.8973,0.2520,1sr7
10.62,-1.5601,1.0500,2xei
10.24,-3.0110,0.3780,1qbu
10.55,-1.5419,0.0840,1g2o
10.1,-4.0345,0.1680,2o4j
10.72,-3.4988,0.5040,2o4p
10,-2.9200,0.6720,3h5b
10.89,-4.2509,0.7140,2pk6
10,-2.5726,0.2940,2zo3
10.57,-3.3865,0.4200,1qbr
10.96,-2.3043,0.6300,1m7y
10.06,-2.2282,0.5880,3lzu
11.68,-3.2258,0.8820,2i4d
11.22,-2.6968,0.5460,3gi5
11.57,-3.0145,0.6720,2i4u
11.35,-2.9365,0.6300,2hb3
11.3,-3.3402,0.5040,1pro
11.2,-2.9582,0.6720,2i4v
11.3,-2.9456,0.6720,3st5
11.23,-3.2075,0.6720,3ok9
11.54,-3.5022,0.7560,3qaa
