pbindaff,Hydrophobic,Ent,PDB
2.96,-0.7449,0.0000,2br6
2.96,-0.1167,0.0840,3g34
2.96,-1.2938,0.0840,3imc
2.97,-2.7487,0.3360,2hw2
2.98,-0.9134,0.4620,3ckb
2.98,-0.6892,0.4200,3djq
3.00,-2.0049,0.2100,1ecq
3.00,0.1917,0.1680,1hqg
3.00,-0.9745,0.1260,1ws4
3.00,-0.4953,0.0420,2q8h
3.00,-0.6979,0.2100,2rka
3.00,-1.1327,0.0840,2v3u
3.00,-0.6205,0.0000,3ime
3.01,-0.9642,0.0840,1utm
3.03,-0.7610,0.0000,1ogd
3.03,-1.0284,0.1260,1ws5
3.03,-0.7435,0.0840,2ha3
3.05,-1.9396,0.2940,1uj5
3.05,-1.8503,0.3360,1uj6
3.08,-1.2647,0.0420,1y1z
3.10,-1.7033,0.1680,1ec9
3.10,-0.9135,0.0000,1pu7
3.10,-0.9333,0.0000,1pu8
3.10,-1.9871,0.7560,3baj
3.10,-0.5403,0.0840,3buf
3.11,-0.9481,0.0000,3c2r
3.13,-1.0072,0.0840,1ax0
3.15,-1.1259,0.0420,1e6q
3.18,-1.0707,0.3780,1lbk
3.18,-3.0233,0.6300,1ro7
3.18,-0.8039,0.1260,3bug
3.20,-0.6371,0.0420,1axz
3.21,-0.6107,0.3360,1s5z
3.22,-1.4752,0.1260,1br6
3.22,-1.2802,0.0420,1e6s
3.22,-0.4868,0.0420,1ew9
3.22,-1.3283,0.5460,1k1y
3.22,-1.1710,0.1260,1tog
3.22,-0.9767,0.2520,1zc9
3.22,0.0616,0.0000,2ri9
3.23,-1.1209,0.2100,1px4
3.25,-0.9605,0.0000,1v2j
3.26,-1.6551,0.0840,5yas
3.27,-2.1995,0.3780,3ioe
3.28,-0.6499,0.0000,1bcu
3.28,-0.8851,0.2520,3d52
3.30,-0.6333,0.0840,1d7j
3.30,-0.6377,0.2100,1phw
3.30,-1.0002,0.2100,1tpw
3.31,-2.1022,0.2940,1pzp
3.32,-1.2137,0.1680,1pzo
3.32,-1.4079,0.0000,2wk6
3.33,-1.3866,0.5880,1jlr
3.33,-1.3250,0.0840,2pnc
3.35,-0.9304,0.0000,3c2o
3.36,-1.8730,0.3780,2vc7
3.37,-0.7784,0.0420,1tnh
3.37,-0.9669,0.0000,1v2u
3.37,-0.1044,0.1260,3d8z
3.38,-1.5572,0.2520,2fzg
3.39,-1.0999,0.1260,1toj
3.40,-2.7820,0.5040,1bxr
3.40,-2.9890,0.8400,1ikt
3.40,-1.0107,0.1260,1jt1
3.40,-1.1680,0.0000,1l83
3.40,-1.7859,0.5880,1m83
3.40,-1.2148,0.0420,1uz4
3.40,-1.0552,0.0000,220l
3.40,-1.0866,0.3360,2vvp
3.40,-0.1286,0.1260,3d8y
3.41,-0.9392,0.2100,2v2c
3.42,-0.7997,0.2520,2qtn
3.42,-1.1686,0.1680,2sim
3.42,-0.5795,0.2520,2w08
3.42,-1.5319,0.0840,3iob
3.46,-0.7884,0.2100,1moq
3.46,-1.4979,0.4200,2zfi
3.46,-1.3839,0.6720,3dla
3.48,-0.5394,1.0080,3gx0
3.49,-1.0551,0.0000,1c5o
3.49,-0.8563,0.2520,1gzc
3.49,-1.0942,0.0420,1utn
3.51,-1.3872,0.4200,1gz9
3.51,-1.4916,0.5880,2r0h
3.52,-0.7701,0.0000,1jys
3.52,-0.7753,0.2100,2j27
3.54,-1.5456,0.5880,1vjd
3.55,-0.8539,0.4200,1v2r
3.55,-2.3380,0.4620,2cle
3.55,-1.6274,0.4620,2clf
3.55,-0.3953,0.1680,2qwc
3.56,-0.9308,0.3360,2hrm
3.57,-1.2785,0.2940,1h46
3.58,-1.0440,0.5880,1vjc
3.58,-1.2368,0.0000,3dx1
3.59,-1.1959,0.0000,1nli
3.59,-1.7528,0.2520,2gsu
3.59,-0.5691,0.2520,2nn8
3.60,-0.8718,0.1260,1d7i
3.60,-1.0364,0.2520,2fzk
3.60,-0.1073,0.2940,2qpu
3.60,-1.6357,1.1340,2wp1
3.60,-1.6036,0.2100,3g0i
3.60,-0.9906,0.1680,3jdw
3.62,-0.9507,0.0000,1pb9
3.64,-0.9734,0.0420,1gyy
3.64,-1.6338,0.2100,2azr
3.64,-1.2494,0.0420,2rk8
3.66,-1.0279,0.4200,2qv7
3.66,-0.7969,0.1260,2v00
3.66,-1.0820,0.1260,3buh
3.66,-1.4906,0.0840,3pcn
3.68,-1.1672,0.0000,1c3x
3.68,-2.7085,0.3780,3ioc
3.68,-0.9057,0.1260,3isj
3.69,-1.4201,0.0840,2a8g
3.69,-2.2324,0.0420,3clp
3.69,0.2196,0.1260,3d7b
3.70,-2.2137,0.5880,1gz3
3.70,-1.7403,0.5880,1gz4
3.70,-1.2867,0.2520,1loq
3.70,-0.6556,0.2100,1pdz
3.70,-1.2441,0.2100,1wht
3.70,-1.6708,0.4620,2bvr
3.70,-0.9760,0.0000,2fx6
3.71,-0.8034,0.2520,2vfk
3.71,-0.8361,0.2100,3fj7
3.71,-0.2760,0.1260,3g32
3.72,-1.5457,0.0840,1ai5
3.72,-0.5925,0.2100,1grp
3.72,-1.4634,0.6300,2am4
3.72,-0.7207,0.5880,2r23
3.72,-0.8335,0.1260,4tln
3.73,-0.9336,0.2520,3fjg
3.74,-0.6374,0.0000,1f5k
3.75,-0.9541,0.2100,2pyi
3.75,-0.3150,0.1260,3d6p
3.76,-0.1130,0.1260,3d6q
3.77,-1.0919,0.2100,2v2h
3.79,-1.0901,0.2520,2clk
3.80,-1.2016,0.0000,1li6
3.80,-1.5355,0.2520,1nje
3.80,-1.2321,0.2100,2hb1
3.81,-1.1139,0.1680,2hu6
3.83,-1.2022,0.5880,1r0x
3.83,-1.0580,0.0000,2osf
3.84,-0.8518,0.0000,1j16
3.84,-0.7463,0.0420,1utj
3.85,-1.1469,0.1680,1n1t
3.85,-0.4622,0.0420,2wzs
3.87,-1.6276,0.3780,1aj7
3.87,-1.5155,0.5040,1v16
3.89,-1.8594,0.3360,1m0q
3.89,-1.4925,0.1260,2ctc
3.90,-0.0424,0.0840,1avn
3.90,-2.2739,0.9660,1slg
3.90,-1.4551,0.3360,2gvv
3.90,-1.1262,0.4620,2rkm
3.90,-1.5868,0.1260,2vuk
3.90,-0.9633,0.1260,2wor
3.90,-1.2887,0.1260,2wos
3.92,-1.4590,0.0840,1pr5
3.93,-1.5674,0.9660,1h5v
3.93,-1.3230,0.0840,2a5b
3.93,-0.9697,0.5880,2cbz
3.94,-1.7452,0.5040,1v1m
3.94,-0.7478,0.2520,1z3t
3.94,-1.0026,0.1680,2v3d
3.95,-4.5318,0.6720,3fsj
3.96,-1.2559,0.2940,1mrs
3.96,-1.2687,0.3360,1x9d
3.96,-0.6076,0.0000,2fpz
3.96,-1.5800,0.6720,2wec
3.98,-1.9347,0.5040,1v11
3.98,-1.4678,0.1260,3b3c
3.99,-0.6594,0.1680,2g8r
4.00,-0.9268,0.7560,1e5j
4.00,-1.2242,0.0000,1lgw
4.00,-1.7745,0.2100,1nu3
4.00,-1.1135,0.1680,1tni
4.00,-0.9885,0.5880,1wc1
4.00,-0.6151,0.0840,2qrl
4.00,-1.4388,0.2520,2rin
4.00,-0.9732,0.2940,2whp
4.00,-1.8064,0.5040,3a1c
4.00,-1.0286,0.3360,3ijh
4.01,-0.7170,0.0000,1c5z
4.01,-0.9953,0.4200,1v2w
4.01,-4.1452,0.6720,3fzn
4.02,-0.8947,0.0420,2wvz
4.03,-1.1655,0.0840,2qrm
4.03,-1.5912,0.2520,3bxh
4.04,-0.4998,0.4200,1hi5
4.04,-1.0953,0.0000,1li2
4.04,-0.6907,0.4200,2c02
4.05,-1.3532,0.3780,1r4w
4.05,-1.3723,0.1260,1toi
4.05,-1.1150,0.3360,1tuf
4.05,-0.5797,0.0000,2rk7
4.06,-1.8775,0.3360,2clh
4.06,-1.6089,0.2520,8a3h
4.07,-1.1660,0.1680,1hyo
4.08,-0.8264,0.1260,1n2v
4.08,-0.9823,0.0840,2rke
4.09,-1.1843,0.0000,1ai7
4.09,-0.5930,0.2520,1o0n
4.10,-0.9344,0.0420,1c5t
4.10,-1.3886,0.0840,1odj
4.10,-2.2246,0.9660,2bvs
4.10,-1.0362,0.2100,3gk1
4.10,-3.1135,0.3780,3iod
4.11,-0.9838,0.2520,1p19
4.11,-0.6834,0.2520,1z3v
4.11,-1.1467,0.1260,2exm
4.11,-0.2355,0.1260,3d6o
4.12,-1.0825,0.4200,3a1d
4.12,-1.7716,0.3780,3ivc
4.13,-0.9128,0.4200,1v2q
4.15,-0.9703,0.1260,1m2x
4.15,-1.0990,0.1260,1q91
4.15,-0.6683,0.0840,2toh
4.15,-1.4165,0.5880,2vt3
4.15,-1.0320,0.0420,3d51
4.16,-1.3312,0.4620,3d3x
4.17,-1.0402,0.0000,1v2s
4.18,-1.5859,0.1680,2qfu
4.19,0.3045,0.4200,1hi3
4.19,-1.2240,0.0420,3cft
4.19,-1.3385,0.5040,3cr5
4.19,-0.8514,0.4620,3f3a
4.20,-1.3158,0.0420,1c5y
4.20,-1.6357,0.0000,1c87
4.20,-1.6942,0.0000,1ghw
4.20,-0.6410,0.8820,2r2b
4.20,-0.3740,0.2520,3djp
4.21,-1.6031,0.0840,1odi
4.21,-1.4907,0.7980,1yon
4.21,-1.8970,0.5460,2qmj
4.22,-1.0151,0.2100,1kv5
4.22,-0.9579,0.2520,1pzi
4.22,-0.6585,0.2520,1t5f
4.22,-1.2673,0.2520,1ua4
4.22,-0.8649,0.2520,3f80
4.23,-1.2473,0.0420,2jke
4.23,-1.2200,0.0000,2jkp
4.24,-1.2842,0.2940,2bes
4.24,-1.4230,0.0000,3h78
4.25,-1.1474,0.0000,1li3
4.26,-1.0389,0.2520,2qrk
4.27,-1.2507,0.2940,1m5w
4.28,-0.5271,0.0420,2vzr
4.28,-2.0548,0.1680,3jrs
4.29,-2.1976,0.0840,1e2l
4.29,-1.1375,0.0000,1v2l
4.29,-1.8513,0.0840,2w66
4.30,-1.7063,0.5040,1a30
4.30,-1.0601,0.2100,1amk
4.30,-0.7192,0.2520,1det
4.30,-1.6058,0.2520,1w3k
4.30,-3.0488,0.2940,1z95
4.30,-1.7363,0.5040,2cli
4.30,-2.0098,0.3360,3ivg
4.31,-1.2285,0.0840,1ajq
4.31,-2.0475,0.2520,2tpi
4.32,-0.7385,0.6300,2ha6
4.32,-1.6273,0.0840,2qtt
4.32,-0.7532,0.2520,4rsk
4.33,-2.3711,0.5040,1olx
4.34,-1.3439,0.1680,1e3v
4.34,-0.8196,0.2520,1z6s
4.34,-1.2281,0.2520,2ha5
4.35,-1.2438,0.0000,1ghv
4.35,-0.7942,0.2520,1yfz
4.36,-1.8102,0.3360,1dy4
4.36,-0.6123,0.0000,1we2
4.36,0.2860,0.1260,2ez7
4.37,-1.2716,0.1260,1td7
4.37,-0.8880,0.1260,2jdy
4.37,-2.2802,0.3780,2zif
4.38,-1.8505,0.8400,1bhf
4.39,-3.1619,1.2600,2avq
4.39,-1.3472,0.1260,2hjb
4.39,-0.6775,0.2520,3djo
4.40,-1.0158,0.0000,1p57
4.40,-2.2222,0.7980,2i2e
4.40,-1.2164,0.0420,2pwd
4.41,-0.7882,0.0840,1no6
4.41,-1.8637,0.5040,1olu
4.41,-1.8340,0.1680,2csn
4.42,-0.1899,0.5460,3dri
4.43,-1.2134,0.1680,2pu2
4.44,-2.3387,0.7980,2amt
4.46,-1.7187,0.5880,1wvc
4.47,-1.6194,0.2100,2r2w
4.47,-1.1869,0.3360,3hl5
4.48,-1.5483,0.3360,1jaq
4.48,-2.6274,0.3780,1qan
4.48,-1.6630,0.3780,2ogy
4.49,-1.2275,0.4200,1hi4
4.49,-0.8384,0.0000,1j14
4.49,-1.7724,0.4200,1o7o
4.49,-3.2609,1.5540,3f9y
4.50,-0.7109,0.0000,2eg8
4.51,-0.8469,0.0000,1gi7
4.51,-0.3633,0.1260,2r1y
4.52,-1.9922,0.0840,1ctt
4.52,-1.1651,0.0420,1gu1
4.52,-2.0482,1.1760,1mrn
4.52,-1.0805,0.2100,1z4n
4.52,-1.1874,0.2100,1z4o
4.52,-0.7680,0.1260,2a4m
4.52,-4.4304,1.3440,3bzf
4.53,-0.4415,0.0840,3h30
4.54,-1.2821,0.4200,1amw
4.54,-2.7307,0.6720,1b2h
4.54,-1.3998,0.2100,1lyx
4.54,-1.1442,0.0420,1oko
4.54,-2.0034,0.6300,1szd
4.54,-2.2068,0.2520,2zz1
4.54,-0.9522,0.1680,3iub
4.55,-2.3664,0.9660,1utc
4.55,-2.9784,0.5880,3b2q
4.55,-0.7132,0.2520,3djv
4.57,-1.7266,0.0840,1w2g
4.59,-2.4703,0.5040,1bma
4.59,-1.3438,0.0420,1fj4
4.59,-0.8494,0.1260,1l2s
4.59,-2.5109,0.6300,2ihj
4.59,-1.4465,0.0840,2jiw
4.59,-2.0297,0.1260,3f3t
4.60,-0.9893,0.1680,1pa9
4.60,-1.1634,0.0420,1tx7
4.60,-1.8444,0.5460,1u33
4.60,-0.4093,0.0000,1upf
4.60,-1.9292,0.4200,2v54
4.60,-1.2905,0.0420,2vb8
4.60,-1.8660,0.0420,2vba
4.60,-3.2080,0.6720,3d7k
4.62,-0.6415,0.3780,1f4f
4.62,-0.6564,0.0000,1ofz
4.62,-1.5221,0.0840,2a5c
4.62,-1.5677,0.2940,2f6t
4.65,-0.2284,0.0420,2w87
4.66,-1.5137,0.0840,1bzj
4.66,-0.8835,0.0000,1h4w
4.66,-0.7735,0.0840,1m1b
4.66,-1.4598,0.3780,2ca8
4.66,-1.0871,0.6300,2ha2
4.66,-1.2142,0.2100,3ddf
4.68,-0.6920,0.0000,1c5p
4.68,-2.4684,0.3780,1wn6
4.68,-0.7323,0.0420,1xge
4.68,-1.7020,0.2520,2nsl
4.68,-1.2359,0.0840,3g35
4.69,-1.5681,0.4200,2rio
4.70,-1.2081,0.0420,1c5n
4.70,-1.3632,0.0000,1c86
4.70,-0.5110,0.1680,2cex
4.70,-1.2748,0.1260,2dw7
4.70,-0.8630,0.1260,2fu8
4.70,-1.9825,0.4200,2i2c
4.70,-0.9230,0.0000,2j9n
4.70,-0.8959,0.0420,2qfo
4.70,-2.2151,0.1680,3ewc
4.70,-0.8917,0.2100,3kiv
4.71,-1.0091,0.4200,1v2t
4.71,-1.3613,0.0840,2qrh
4.72,-0.3531,0.1680,2o1c
4.72,-1.2083,0.0840,3b9g
4.72,-1.9121,0.4200,3cpj
4.73,-1.1634,0.4200,1v2o
4.74,-0.9755,0.0000,1ce5
4.74,-0.8923,0.0840,1sv3
4.74,-0.9591,0.2520,1w4p
4.74,-2.0379,0.7560,2ov4
4.74,-2.3535,0.5880,3dnt
4.74,-2.4281,0.1260,3f3u
4.76,-1.2384,0.1260,1q8t
4.77,-1.1721,0.8400,1str
4.77,-0.5550,0.1260,2afw
4.77,-1.4099,0.0840,2b4l
4.77,-0.6452,0.0000,2dua
4.77,-1.2956,0.3780,3d50
4.79,-1.1464,0.0000,1oss
4.79,-1.8526,0.2520,2nsj
4.79,-0.3057,0.3360,3eb1
4.80,-1.2951,0.0840,1bju
4.80,-0.8509,0.0000,1ghz
4.80,-1.4588,0.0420,2nta
4.80,-0.7673,0.5880,3bpc
4.80,-1.1870,0.0840,3dnd
4.81,-6.4665,1.1340,2jcc
4.82,-2.0715,0.2520,1aid
4.82,-1.3415,0.4200,1dud
4.82,-1.7031,0.0420,1v1j
4.82,-1.2246,0.1680,1xff
4.82,-0.8355,0.6300,1y3p
4.82,-1.4934,0.0840,2gl0
4.82,-2.5499,0.7980,2gzl
4.82,-1.3781,0.4200,2hr6
4.82,-1.1437,0.0000,2pwg
4.82,-1.1789,0.2100,2ypi
4.83,-1.5838,0.4200,3a1s
4.83,-1.4998,0.4200,3a1t
4.85,-1.2557,0.0420,1c83
4.85,-1.6991,0.0420,1ecv
4.85,-2.3981,0.3360,1n51
4.85,-1.8505,0.9240,1qji
4.85,-1.8000,0.4200,1vkj
4.85,-1.1591,0.1260,1xgi
4.85,-1.4389,0.2520,2j4k
4.85,-0.5581,0.1680,2qwd
4.85,-0.4947,0.2100,2r9x
4.85,-1.6859,0.1260,2w4x
4.85,-0.6115,0.0000,2ww2
4.85,-1.1904,0.0420,3cj2
4.85,-1.1389,0.2520,3f70
4.86,-1.6595,0.2100,2brb
4.87,-2.6675,0.4200,3ccw
4.87,-2.6073,0.3360,3iw8
4.88,-1.9046,0.5040,3exh
4.89,-1.1768,0.1260,1p1q
4.89,-3.9065,1.3440,2aoc
4.89,-1.3969,0.0420,2j77
4.89,-1.3526,0.1260,2vo5
4.89,-1.1978,0.0420,3d4z
4.90,-1.4217,0.0420,3cf8
4.91,-1.0972,0.0840,3juq
4.92,-1.9538,0.3360,1bzc
4.92,-1.6796,0.2100,1e1v
4.92,-1.1265,0.2100,1h1p
4.92,-1.2794,0.4200,1jqy
4.92,-0.4500,0.6720,3eax
4.94,-2.0005,0.0840,1e2k
4.94,-0.8010,0.2940,2gss
4.94,-0.6592,0.0420,2vo4
4.94,-1.2974,0.1260,4ts1
4.95,-1.3389,0.6720,1jn4
4.96,-0.9376,0.2100,1cea
4.96,-1.7971,0.9660,1elr
4.96,-2.4503,0.1680,1o5g
4.96,-1.3919,0.2520,1tsy
4.96,-1.8681,0.5460,1uz8
4.96,-0.9811,0.0420,2vjx
4.96,-1.4432,0.0420,2w67
4.96,-1.7732,0.2100,3bxg
4.98,-0.3185,0.2100,2w47
4.99,-1.7987,0.1680,3hrf
5.00,-2.1774,0.4200,1byk
5.00,-1.6619,0.0420,1c84
5.00,-0.5450,0.0840,1hlk
5.00,-2.0867,0.0840,1nc3
5.00,-2.2740,0.1680,1ql7
5.00,-1.3007,0.9660,1sts
5.00,-0.8570,0.2100,2oym
5.00,-1.3019,0.1260,3cfn
5.00,-2.7800,1.1340,3dvp
5.00,-1.1995,0.0420,3gbe
5.01,-2.8199,0.7560,1ppi
5.01,-2.3608,0.1260,2glp
5.02,-1.9866,0.3780,2d0k
5.02,-1.6551,0.5040,2wji
5.02,-3.1505,0.5880,3bgc
5.03,-1.4693,0.5040,2qt5
5.04,-1.0668,0.5040,1mfa
5.05,-2.1851,0.0840,1fkw
5.05,-2.3216,0.8400,1qxk
5.06,-1.8330,0.4200,2v77
5.06,-2.6331,0.2940,3f68
5.07,-1.1704,0.0000,2c3l
5.07,-1.0826,0.0840,3juo
5.08,-0.5254,0.0000,1enu
5.08,-1.5657,0.1680,2qtg
5.09,-1.5421,0.4620,1m48
5.09,-1.5764,0.3780,1nw7
5.10,-1.5088,0.8400,1ez9
5.10,-2.2667,0.0420,1kmy
5.10,-1.3942,0.2100,1m6p
5.10,-1.0523,0.1680,1od8
5.10,-1.0603,0.0840,1onz
5.10,-1.2534,0.1680,1v0k
5.10,-2.1338,0.5460,1w7g
5.10,-1.0548,0.1680,2h5a
5.10,-1.2222,0.0840,2qrq
5.10,-1.1557,0.1680,2r9w
5.11,-1.1457,0.2520,1k4h
5.11,-2.7433,1.1760,2h6q
5.12,-2.0555,0.1260,1qaw
5.12,-1.7384,0.2520,1uv6
5.12,-2.7596,0.6720,2web
5.13,-1.5048,0.1680,1gcz
5.14,-1.6956,0.3780,2br1
5.14,-1.9776,0.5040,2hqu
5.15,-1.3978,0.5460,1jcx
5.15,-0.5606,0.2520,1o0m
5.15,-1.1020,0.0840,1pb8
5.15,-1.6670,0.0000,1s38
5.15,-1.5250,0.1680,1thz
5.15,-0.8614,0.0840,2afx
5.16,-1.4086,0.3780,1jqd
5.17,-2.4386,0.2520,2f5t
5.17,-2.0569,0.2100,2zfp
5.17,-0.5462,0.0000,3b7j
5.18,-1.2100,0.1260,1ft7
5.18,-1.4415,0.1680,2qrg
5.19,-1.6441,0.2520,1ocq
5.19,-1.9062,0.5880,1ogg
5.19,-0.6934,0.1680,1oxr
5.19,-1.3949,0.2520,1rnt
5.19,-1.0524,0.1680,2qdt
5.21,-2.0199,0.3780,1nw5
5.21,-0.7017,0.4200,3b2t
5.22,-0.2582,0.0000,1bq4
5.22,-1.7059,0.0840,1gjd
5.22,-2.3694,0.1680,1j17
5.22,-1.0446,0.1680,1o5c
5.22,-1.4743,0.4200,1ucn
5.22,-0.7930,0.2520,1w4o
5.22,-2.5348,1.1760,1zea
5.22,-1.4465,0.4200,2gz2
5.22,-0.8577,0.4200,2hxm
5.22,-1.6032,0.0420,3dne
5.23,-1.9222,0.6300,1b4z
5.23,-1.6872,0.2100,1ndw
5.24,-1.3887,0.1680,1fh7
5.24,-1.2655,0.0840,1q8w
5.24,-1.2694,0.2100,1s89
5.24,-2.2232,0.2100,2jfz
5.25,-1.4375,0.4200,2bfr
5.26,-1.1019,0.2520,1w4q
5.26,-1.4590,0.1680,2qft
5.27,-1.8623,0.2940,1qca
5.28,-1.9884,0.5040,1b46
5.28,-1.1258,0.0840,1f5l
5.28,-6.1035,1.2180,2vlj
5.29,-1.6523,0.0000,1c88
5.30,-1.3259,0.0840,1a69
5.30,-0.9043,1.0920,1h6h
5.30,-1.0458,0.4200,1o0f
5.30,-1.2115,0.0840,1pr1
5.30,-2.1966,0.0840,1srg
5.30,-1.7503,0.3780,1vyq
5.30,-0.8362,0.2940,1xbb
5.30,-0.9853,0.2520,2oyk
5.30,-1.3232,0.1680,2vk6
5.30,-2.3144,0.6300,3gpo
5.31,-1.6449,0.2940,1hk4
5.31,-1.3226,0.5040,1mfd
5.31,-5.3487,1.2180,2vlr
5.32,-1.9386,0.2940,1lvu
5.32,-1.3570,0.0420,1y20
5.33,-2.0833,0.7140,2c80
5.33,-6.3873,1.1340,2uwe
5.34,-1.6626,0.1680,1hee
5.34,-2.7499,0.2940,1zgi
5.34,-1.4234,0.5880,3efs
5.34,-1.2804,0.0840,3hkq
5.35,-2.0281,0.1680,1ql9
5.35,-1.6277,0.2520,2fxv
5.35,-0.4294,0.0000,2gkl
5.35,-0.8036,0.2940,3bc4
5.35,-1.4874,1.4700,3hkn
5.36,-1.2260,0.5880,1adl
5.36,-1.5346,0.0000,1w6y
5.36,-1.2670,0.1260,2nng
5.36,-2.7978,0.5040,3bv9
5.37,-2.1414,0.0000,1gpk
5.37,-3.4911,0.5040,1sgu
5.38,-0.8947,0.1260,1g3e
5.38,-1.4164,0.4200,2qhd
5.38,-0.8715,0.0840,3e85
5.39,-2.4417,0.3360,1qbv
5.39,-1.3233,0.0840,2h6b
5.39,-1.4675,0.2940,3hkt
5.40,-1.3435,0.2520,1bp0
5.40,-2.3208,0.8400,1m7i
5.40,-1.9242,0.2520,1mmr
5.40,-2.0309,1.3020,1pz5
5.40,-1.2740,0.0840,1r9l
5.40,-0.9757,0.2100,1trd
5.40,-2.5397,0.2520,2c1p
5.40,-0.5498,0.2100,2f35
5.40,-2.2203,0.1680,2i80
5.40,-0.5819,0.0840,2jdm
5.40,-1.5376,0.1680,2qg2
5.40,-1.6487,0.0840,3b4p
5.41,-2.0333,0.1260,2j47
5.42,-1.2895,0.0840,1gja
5.42,-1.7481,0.1680,1h9z
5.42,-1.3327,0.0420,2vpo
5.44,-0.2803,0.5040,1h0a
5.44,-1.4869,0.1260,1syi
5.44,-2.9156,0.8400,2q6f
5.45,-1.9819,0.2100,2iko
5.46,-1.7427,0.6300,1b4h
5.46,-1.8185,0.2940,1lv8
5.46,-0.8025,0.2940,1q65
5.47,-1.9666,0.7560,1g7f
5.47,-1.0697,0.0000,1gi1
5.47,-0.9931,0.0000,1o2s
5.47,-1.9254,0.2940,1xh5
5.47,-2.2301,0.5880,2hf8
5.47,-3.2632,1.0920,2r0z
5.48,-1.2863,0.2100,1g85
5.48,-1.2820,0.0000,2cbv
5.48,-2.1018,0.4200,2zkj
5.48,-1.2181,0.2520,3bxe
5.48,-1.8105,0.4200,3d2r
5.48,-2.2970,0.2940,3iw6
5.49,-1.8010,0.2940,1pot
5.49,-2.0941,1.0500,1pyn
5.49,-1.3975,0.2520,1tys
5.49,-1.7499,0.2520,2h4k
5.49,-2.0452,0.2100,2o0u
5.49,-2.8019,0.6720,2qtr
5.49,-2.8169,0.5880,3bvb
5.49,-1.9353,0.2940,3ga5
5.51,-1.8686,0.5460,2wqp
5.51,-1.9807,0.2940,3da9
5.52,-1.0800,0.0420,1a8i
5.52,-0.7065,0.0840,1kc7
5.52,-3.2359,0.2940,1lox
5.52,-0.6506,0.3780,1oe8
5.52,-1.2651,0.0840,1ydr
5.52,-1.3890,0.0840,2cht
5.52,-2.2629,0.8400,3eys
5.54,-1.3021,0.2520,1bjv
5.54,-2.0965,0.1680,1ha2
5.54,-2.9238,0.7140,2olb
5.54,-1.1000,0.4200,3bxf
5.55,-0.7154,0.1260,1g3d
5.55,-1.4049,0.2520,1njc
5.55,-0.6169,0.2100,1y3n
5.55,-1.6273,0.1260,2iuz
5.56,-0.9151,0.1260,2jdn
5.57,-1.4841,0.0840,1jak
5.57,-1.5809,0.2520,1njd
5.57,-1.6863,0.1680,2nmx
5.57,-1.1856,0.2520,3bex
5.57,-2.5099,0.3780,3coz
5.58,-1.6039,0.0840,3jup
5.59,-1.2698,0.3360,1f4x
5.59,-1.4733,0.0420,1mfi
5.59,-1.1366,0.7560,3gxy
5.60,-2.2864,0.8820,1o9d
5.60,-0.7990,0.0000,1vfn
