pbindaff,Hydrophobic,Ent,PDB
6.52,-1.1650,0.0000,1abe
5.04,-1.1358,0.5040,1mfa
6.25,-2.1793,0.4620,1thl
6.80,-2.0684,0.4620,3mbp
6.62,-1.3336,0.5880,1afk
6.28,-1.3657,0.5880,1afl
5.64,-3.2387,0.6720,4mbp
8.70,-3.3635,0.7560,1hfs
8.27,-1.7631,0.5460,1clu
7.57,-2.0014,1.0080,1qhc
11.80,-1.9407,0.3360,1duv
4.94,-2.0234,0.0840,1e2k
7.62,-1.6535,0.4200,1fzq
1.91,-0.8219,0.1260,1f2o
7.40,-0.7928,0.1680,1f8c
8.40,-2.8995,0.9660,1fzk
5.30,-0.9580,1.0920,1h6h
5.93,-2.2927,0.0840,1fv0
3.57,-1.5309,0.4200,1gz9
5.44,-0.1327,0.5040,1h0a
4.66,-0.8986,0.0000,1h4w
5.85,-1.2866,0.2100,1k4g
9.05,-2.3250,0.0000,1kdk
6.10,-2.3790,0.0420,1lgt
5.82,-0.6692,0.1680,2xis
6.43,-1.5616,0.1680,1fh9
5.26,-2.0805,0.0420,1gj5
8.10,-1.0448,0.0420,1gjc
4.94,-0.3855,0.2100,3cla
6.85,-1.1535,0.0000,1bap
6.66,-2.3219,0.5460,1elc
6.00,-0.6252,0.5880,1hew
8.40,-3.3306,0.5460,1mtr
8.59,-2.2861,0.3780,1akw
7.10,-2.2804,0.7140,1b32
5.23,-1.8734,0.6300,1b4z
8.30,-3.0186,0.2940,1b6l
8.25,-1.4297,0.0840,1c1u
8.77,-3.1948,0.3780,1d4l
6.48,-0.9468,0.5040,1f4g
5.64,-0.3571,0.0840,1f57
10.55,-1.6205,0.0840,1g2o
3.40,-3.1144,0.8400,1ikt
5.64,-1.0239,0.0000,1gi8
5.22,-1.7240,0.0840,1gjd
5.82,-1.5082,0.0000,1apb
3.90,-1.2243,0.9660,1slg
3.85,-2.0038,0.0840,1sre
4.51,-0.9398,0.0000,1gi7
6.57,-2.8717,1.2600,5er2
3.78,-2.0142,0.5040,2rnt
3.27,-1.8406,0.3360,4sga
2.85,-1.7597,0.3360,5sga
7.60,-1.9673,0.3780,7est
6.64,-1.8587,0.0420,5abp
6.09,-2.2936,0.5460,2gst
2.37,-0.8817,0.2520,6rnt
9.00,-1.9388,0.5880,1apv
8.00,-1.8386,0.5880,1apw
6.55,-1.8477,0.3780,1dhj
6.35,-2.0375,0.4200,1ela
10.92,-4.2381,0.7980,1hvi
10.96,-4.6333,0.7980,1hvk
9.95,-4.7931,0.7980,1hvl
6.16,-1.6866,0.3360,1ppc
7.66,-1.8541,0.7560,1ppk
5.30,-2.1672,0.0840,1srg
2.93,-0.8218,0.0420,1tng
3.37,-0.8081,0.0420,1tnh
1.96,-1.4576,0.0840,1tnj
1.49,-1.2614,0.1260,1tnk
9.40,-1.9280,0.8400,1apt
7.49,-1.7295,0.7560,1apu
6.28,-1.4625,0.4200,1atl
4.59,-2.3236,0.5040,1bma
6.70,-2.0302,0.3780,1eld
6.85,-1.9748,0.3360,1ele
9.51,-3.4433,0.3360,1hvr
4.82,-1.0932,0.1680,1gdo
5.81,-1.3293,0.8400,1lkl
5.49,-1.9392,0.2940,1pot
11.30,-3.1982,0.5040,1pro
2.06,-0.6188,0.0840,1rdi
1.66,-0.4386,0.0000,1rdj
1.84,-0.6263,0.0840,1rdn
4.77,-1.7451,0.8400,1str
9.00,-2.4511,0.3780,1ag9
7.72,-2.6863,0.7980,1hyx
10.57,-3.5876,0.4200,1qbr
10.24,-2.7520,0.3780,1qbu
9.47,-3.1302,0.4200,1qbs
8.30,-1.6399,0.2940,1tom
3.90,-1.2393,0.4620,2rkm
5.92,-1.9165,0.5460,1a4w
8.49,-2.1510,0.3780,1akt
8.62,-2.3666,0.3780,1azl
4.07,-0.9129,0.5880,1at6
7.03,-2.4962,0.6720,1b1h
7.82,-1.6790,0.6300,1b6h
4.38,-1.9109,0.8400,1bhf
7.42,-4.1480,0.4200,1bwb
7.96,-3.4588,0.5040,1hvh
10.82,-3.8682,0.8400,1hxw
7.94,-2.3269,0.5040,1mem
6.89,-1.9699,0.6300,1b3f
7.36,-1.5083,0.2100,1swg
7.74,-1.5112,0.1680,1usn
8.40,-1.3843,0.2100,2qwg
4.07,-0.0765,0.0000,3mag
7.72,-2.6115,0.3360,1caq
6.77,-2.2703,0.3780,1bkj
3.22,-1.5894,0.3360,1evh
8.33,-1.9293,0.3360,1hwr
5.10,-1.2611,0.2100,1m6p
5.39,-2.1286,0.3360,1qbv
5.28,-1.9700,0.5040,1b46
7.37,-1.6712,0.5880,1b51
6.59,-2.1575,0.6300,1b58
7.43,-1.8916,0.6720,1b5j
5.96,-1.7438,0.6300,1b9j
5.92,-2.1419,0.7560,1qka
7.35,-2.0324,0.5880,1qkb
6.48,-1.8248,0.0420,1rpj
4.70,-0.8297,0.2100,3kiv
8.64,-3.0308,0.1680,6std
4.85,-1.3077,0.0420,1c83
5.29,-1.3311,0.0000,1c88
8.41,-0.6309,0.0000,1e4h
7.64,-0.2724,0.0000,1e5a
5.62,-1.9154,0.2100,1ejn
6.00,-1.5733,0.2100,1f0t
4.60,-1.2226,0.3780,1f7b
7.37,-1.8156,0.6720,1fao
9.54,-1.4672,0.1680,1g52
6.77,-1.6818,0.4200,1qb1
6.06,-1.4192,0.3360,1qb6
7.44,-1.2411,0.2940,1qb9
5.85,-1.5984,0.3360,1qbn
7.74,-1.1208,0.2940,1qbo
1.90,-1.0161,0.1260,1f2p
3.74,-0.9888,0.0000,1f5k
5.40,-0.6555,0.1680,1f8b
7.70,-4.1279,1.2600,1fzm
7.89,-2.7738,0.9660,1fzo
8.14,-3.6730,0.7560,1g35
5.74,-0.5753,0.1260,1g3b
5.55,-0.6196,0.1260,1g3d
5.38,-0.7875,0.1260,1g3e
5.47,-2.0155,0.7560,1g7f
4.19,0.5646,0.4200,1hi3
4.49,-1.3086,0.4200,1hi4
4.04,-0.6613,0.4200,1hi5
6.00,-1.8293,0.0000,1hn2
7.72,-2.1193,0.8820,1j4r
5.96,-1.1013,0.0840,1gi9
7.96,-1.7173,0.2100,1gj9
5.15,-1.1777,0.5460,1jcx
8.45,-2.9912,0.8400,1jq9
5.11,-1.1553,0.2520,1k4h
5.80,-3.3787,0.4200,1kpm
6.85,-0.6176,0.5880,1l8b
7.52,-3.2715,0.6300,1lf2
6.52,-2.4866,0.6300,1m21
4.22,-2.2762,0.0840,1gj4
4.57,-1.7034,0.2520,5a3h
5.24,-1.4757,0.1680,1fh7
8.64,-1.1795,0.1680,1g45
5.00,-1.1521,1.0500,1f8a
8.89,-1.2212,0.1680,1g46
8.70,-1.0462,0.1680,1g4j
7.00,-1.3985,0.0420,1flr
1.64,-0.1807,0.1260,1a7t
5.82,-1.4045,0.3780,1vwn
3.30,-0.6994,0.0840,1d7j
7.46,-2.2770,0.5460,1yej
7.92,-3.5874,0.5460,1b6j
8.74,-2.8036,0.5040,1b6k
8.40,-3.3849,0.5460,1b6m
8.40,-2.2393,0.2940,1b6n
9.22,-2.1139,0.3360,1b6o
9.22,-3.4944,0.4620,1d4k
6.70,-0.5594,0.0000,1f3e
4.67,-1.4027,0.5880,1f3f
5.89,1e1x_protein.pdb,1e1x
6.33,-2.4154,0.9660,1ex8
4.35,-1.3302,0.0000,1ghv
8.10,-1.8202,0.0000,1ghy
4.00,-1.2242,0.0000,1lgw
4.25,-1.1961,0.0000,1li3
8.41,-1.0299,0.1680,1g48
8.82,-1.5085,0.1680,1g54
8.66,-1.1821,0.1680,1i9n
8.38,-2.1375,0.5040,1k21
4.31,-0.7270,0.2520,1rgk
7.20,-1.7081,0.1260,1hsl
4.10,-0.9118,0.5040,1rnb
7.16,-1.2781,0.9240,1epp
4.30,-2.0165,0.2520,3tpi
5.18,-1.4985,0.2520,1rnt
7.47,-2.2421,0.5460,1tmn
7.40,-1.4721,0.0420,2gbp
2.95,-0.8701,0.1680,8xia
5.42,-1.3440,0.0000,1abf
8.70,-0.8869,0.0420,1bcd
6.72,-2.6238,0.5460,3gst
9.30,-1.8388,0.3780,3fx2
5.40,-0.6792,0.2100,7tim
7.26,-1.9847,0.3780,1dhi
6.96,-2.1505,0.8820,1ent
8.19,-2.0932,0.7560,1epq
7.05,-3.1122,0.0420,1erb
5.92,-1.4069,0.2520,1pph
4.00,-1.0181,0.1680,1tni
1.88,-0.9830,0.0420,1tnl
9.89,-2.4706,0.3780,2drc
5.10,-1.4796,0.2520,1mdq
7.37,-1.8090,0.5880,1cnx
9.22,-3.2767,0.5880,1hpv
7.22,-0.5477,0.1260,1lan
8.24,-1.2043,0.0420,1ydb
3.86,-1.4642,0.2520,2ak3
8.61,-3.6404,0.5040,1hsh
7.28,-1.9637,0.3780,1kel
6.68,-0.9133,0.5040,1mai
7.52,-1.7786,0.2520,1mmq
2.24,-0.4513,0.0420,1rdm
6.17,-0.5450,0.2940,1sle
8.70,-1.1316,0.0420,2h4n
3.13,-1.0430,0.0840,1ax0
4.54,-2.7449,0.6720,1b2h
5.46,-1.8447,0.6300,1b4h
6.01,-2.0984,0.5880,1b5h
7.60,-3.5249,0.4200,1bwa
7.70,-3.0671,0.4200,1mes
9.40,-3.3831,0.4200,1met
6.10,-3.0966,0.4200,1meu
5.67,-1.5505,0.1680,2qwf
4.74,-0.8835,0.0000,1ce5
2.80,-0.8179,0.0420,2bza
8.82,-2.2722,0.3780,1czk
9.00,-2.3258,0.3780,1czr
3.60,-1.0310,0.1260,1d7i
2.74,-1.2293,0.2100,1dg9
4.21,-1.2530,0.2520,1qk4
7.05,-1.6003,0.6300,1b5i
6.92,-1.8970,0.2100,1swr
7.46,-1.9717,0.4200,1yei
7.67,-3.5493,0.5460,2bpv
7.40,-3.0602,0.5040,2bpy
9.89,-1.9072,0.3360,966c
3.49,-1.0953,0.0000,1c5o
4.36,1dy4_protein.pdb,1dy4
7.16,-1.8245,0.4200,1f0u
2.96,-0.8301,0.1260,1f4e
6.82,-1.4583,0.1680,1fhd
8.80,-2.3956,1.2180,1fkn
3.70,-0.8811,0.6300,1fwu
8.10,-3.2139,1.2600,1fzj
5.70,-1.3230,0.3360,1g98
5.13,-1.5069,0.1680,1gcz
6.62,-2.1860,1.0080,1jd5
5.10,-1.4260,0.8400,1ez9
6.35,-1.1316,0.0420,1gjb
6.28,-1.8713,1.0920,1gui
7.00,-1.6999,0.8820,1is0
7.70,-4.2599,0.9240,1izh
6.70,-1.3972,0.3360,1koj
7.74,-2.8754,0.6300,1lee
7.19,-0.7648,0.2520,1los
6.82,-2.0378,0.0840,1lrh
5.54,-1.4082,0.8400,1vwf
9.96,-1.7556,0.4620,1fjs
8.41,-1.0372,0.1680,1i9p
8.40,-2.5982,0.3360,1k22
9.33,-1.8959,0.3360,1inc
6.30,-1.3482,0.1680,1wdn
9.04,-1.4009,0.1680,1g53
9.64,-1.4894,0.2520,1if8
4.59,-0.9377,0.1260,1l2s
8.15,-1.7515,0.4620,1fkh
8.00,-2.3009,0.3780,1gaf
5.00,-0.9849,0.7980,1sts
3.29,-0.7976,0.2520,1ax1
3.99,-0.9152,0.2940,1ax2
3.20,-0.6601,0.0420,1axz
4.62,-1.4756,0.9240,1sm3
10.49,-3.0378,0.2100,5std
4.85,-1.3797,0.0420,1ecv
2.39,-1.3702,0.3780,1f73
6.89,-1.4022,0.1680,1fh8
4.92,1e1v_protein.pdb,1e1v
7.96,-3.7163,0.6300,1g2k
5.09,-1.4771,0.4620,1m48
10.00,-3.1763,1.0500,1gar
2.30,-1.3977,0.0840,3pcg
8.25,-1.2064,0.1680,1g4o
8.00,-1.8520,0.0420,9abp
11.10,-3.4298,0.5040,1d4y
3.62,-1.0589,0.0000,3pcc
7.70,-3.6619,1.1760,4tmk
7.47,-3.0299,1.2180,5tmp
7.64,-1.6666,0.0840,1c1v
10.52,-1.4122,0.2520,1if7
6.62,-3.7012,0.8820,4er1
7.22,-2.3815,1.2600,2er6
7.10,-2.7508,1.1340,3er3
9.30,-2.0301,0.9240,4er2
11.52,-1.6760,0.6300,6cpa
4.90,-1.7158,0.8820,1eed
7.96,-1.8683,0.6300,1epo
13.96,-2.9541,0.7980,7cpa
4.00,-2.4746,0.2100,3cpa
6.02,-2.0455,0.7560,5er1
6.72,-3.2196,0.0420,1rbp
7.70,-2.5611,0.8400,5hvp
5.44,-2.3460,0.5880,2ifb
5.47,-0.9809,0.2100,4cla
7.44,-2.4284,0.3780,1drf
9.00,-3.9808,0.9660,1hiv
4.43,-0.8644,0.2520,1rgl
6.35,-1.6435,0.2100,1cbx
8.00,-1.7485,0.4620,1fkg
11.40,-4.3601,0.7980,1hvj
3.70,-1.2971,0.2100,1wht
9.15,-2.1072,0.6300,8cpa
9.68,-3.2009,0.6720,1htg
5.31,-1.2519,0.4200,1mfe
2.00,-0.7134,0.1260,5cna
6.03,-1.1058,0.0420,1bzm
7.72,-1.4143,0.6720,1cnw
6.82,-1.5567,0.0000,1drk
10.34,-2.9766,0.9240,1pso
4.40,-0.9009,0.5040,1btn
9.30,-2.9129,0.7140,1hpx
9.42,-4.0714,0.5040,1hsg
0.60,-1.2752,0.0420,1zsb
7.72,-3.4520,0.5880,1ajv
7.91,-2.7257,0.5880,1ajx
3.90,0.0492,0.0840,1avn
9.55,-3.4366,0.3360,1dmp
4.92,-1.0278,0.1260,1h4n
8.49,-2.5728,0.2520,7upj
6.70,-1.6294,0.9240,1a09
4.30,-1.6891,0.5040,1a30
6.21,-2.4918,0.6300,1b3h
8.02,-2.4164,0.6720,1b7h
6.60,1b38_protein.pdb,1b38
5.00,-0.9275,0.0000,1bcu
7.52,-1.1346,0.1260,1bm7
9.30,-3.8269,0.4200,1bv7
8.96,-4.0197,0.4200,1bv9
7.12,-1.7367,0.5880,1b05
6.70,-2.3795,0.6300,1b3g
5.89,-1.6416,0.5460,1b3l
2.74,-0.6864,0.2100,2qwb
4.85,-0.7231,0.1680,2qwd
7.48,-1.3457,0.2520,2qwe
7.86,-3.8086,1.2180,1a94
3.84,-0.5979,0.0000,1bky
4.07,-0.1292,0.0000,3mct
7.85,-2.0034,0.2520,1b8y
8.10,-3.7064,0.8400,1ody
9.40,-1.9480,0.1260,1pme
7.32,-2.7615,0.4620,1qf1
8.00,-2.6171,0.5880,1qin
6.38,-1.7437,1.2180,1qjb
12.00,-2.0698,0.2100,1swk
11.00,-2.0647,0.2100,1swp
6.87,-3.1791,1.1760,3tmk
8.52,-3.4144,0.5460,1b6p
5.96,-2.4789,0.2940,1d6w
9.52,-2.3800,0.3780,1c7f
6.17,-2.4167,0.2940,1d6v
4.12,-1.5724,0.2940,1e55
5.70,-1.3998,0.2100,1egh
4.62,-0.4288,0.3780,1f4f
4.34,-1.6939,0.1680,1e3v
1.28,-0.0781,0.0840,1f9g
6.41,-1.0998,0.0000,1i80
10.00,-2.4694,0.5880,1g37
7.41,-1.2151,0.2100,1ik4
6.82,-1.9691,0.5040,1k1n
5.22,-0.0825,0.4200,1h1h
8.22,-1.6851,0.3360,1h1s
8.39,-1.5200,0.7560,1it6
6.47,-1.3924,0.1680,1j01
5.22,-2.4788,0.1680,1j17
6.00,-3.3416,0.6720,1jq8
8.70,-2.6510,1.0500,1jyq
6.92,-4.3360,0.5040,1k6v
4.04,-1.1478,0.0000,1li2
2.96,-1.6991,0.3360,1m0q
6.52,-0.8455,0.1260,1alw
7.05,-1.2708,0.0840,1xuf
9.09,-2.7777,0.4620,1d3d
9.44,-1.4088,0.1680,1g1d
4.31,-1.2616,0.0840,1ajq
5.40,-1.1147,0.0000,3pch
7.85,-1.4453,0.4200,1lbf
7.85,-2.1449,0.2520,1laf
6.30,-1.3582,0.1260,1lag
7.52,-1.5337,0.1680,1lah
2.00,-1.3401,0.0840,3pce
5.92,-2.1094,0.2940,1qf2
6.30,-1.9934,0.0840,1d4p
10.82,-1.0394,0.0840,1ebg
4.31,-2.0371,0.2520,2tpi
7.77,-2.1280,0.4200,5apr
8.82,-1.4693,0.0420,1cim
8.73,-1.5810,0.0840,1cin
7.15,-1.3484,0.5460,1elb
5.31,-1.4384,0.5040,1mfd
6.92,-1.4770,0.5040,1smf
5.31,-1.4175,0.5880,1mfc
6.55,-1.3775,0.0420,1yda
7.07,-0.7352,0.0420,1ydd
9.00,-1.8308,0.3780,1mnc
4.96,-1.0671,0.2100,1cea
6.00,-1.0178,0.0840,1ceb
3.87,-1.5282,0.3780,1aj7
6.03,-1.4434,0.0840,1okl
10.62,-3.6223,0.4200,1qbt
5.30,-1.2797,0.0840,1a69
6.92,1b39_protein.pdb,1b39
3.70,-0.7616,0.0840,1bcj
8.70,-3.3926,0.5040,1ohr
4.32,-0.7854,0.2520,4rsk
9.34,-1.7330,0.2100,1bn1
9.31,-1.4870,0.2940,1bn4
6.77,-1.4893,0.7560,1bzh
1.82,-0.9963,0.1260,1d5r
7.97,-0.6639,0.3780,3amv
4.40,-2.5291,0.4620,7kme
10.37,-2.5933,0.3360,1c4u
10.80,-2.5596,0.3360,1c4v
4.20,-1.6235,0.0000,1c87
7.57,-1.0837,0.2520,1d09
7.39,-2.8812,0.6300,1d3p
7.66,-2.2218,0.2100,1f0r
7.74,-1.8060,0.2100,1f0s
2.35,-0.7748,0.2520,1qi0
9.89,-1.8417,0.0420,1e66
5.28,-1.1778,0.0840,1f5l
7.27,-2.7211,0.5880,1fdq
9.00,-4.2715,0.5880,1fm9
6.70,-1.7410,0.0840,1hp0
5.37,-2.0574,0.0000,1gpk
4.92,-1.1656,0.2100,1h1p
9.40,-2.4785,0.3780,1ksn
9.52,-2.3290,1.3020,1m4h
7.22,-1.0933,0.0000,3pcj
6.70,-1.3454,0.0000,3pck
4.85,-2.1573,0.9240,1qji
4.92,-1.0921,0.4200,1jqy
5.60,-0.7066,0.0000,1vfn
6.05,-1.2604,0.0840,3pcf
9.80,-1.6493,0.1680,1bnt
9.70,-1.5653,0.1260,1bnu
10.33,-2.5610,0.1260,4std
2.70,-1.2723,0.1260,1ylv
9.10,-2.4028,0.5460,1h22
8.35,-2.8957,0.6300,1h23
6.59,-3.7069,0.9240,1izi
9.52,-2.0298,0.0000,1l7s
2.40,-1.1514,0.0000,3pcb
7.40,-2.2602,1.1340,2er9
3.21,-1.3613,0.2520,6tim
3.30,-0.8004,0.2520,8gpb
3.80,-0.7708,0.2520,5enl
3.00,-0.3752,0.2100,6enl
8.22,-1.4259,0.2520,9aat
1.82,-0.9831,0.0000,1bra
7.00,-1.7582,0.0000,1fki
5.52,-1.3887,0.0840,2cht
8.09,-2.3138,0.5040,1htf
6.24,-2.2445,0.4620,1tmt
7.27,-2.1022,0.4200,2cgr
7.41,-2.3553,0.4200,1etr
4.52,-1.5873,0.0840,1ctt
8.05,-3.4087,0.6300,1hih
5.01,-2.9185,0.7560,1ppi
5.27,-1.1207,0.2940,1qca
4.96,-1.1592,0.2520,1tsy
5.55,-1.6206,0.5040,1jlx
5.52,-1.6080,0.0840,1ydr
5.92,-1.4848,0.2100,1yds
6.40,-1.2348,0.7140,1a07
5.62,-1.9502,0.7980,1a08
6.40,-1.9188,0.8820,1a1b
6.00,-1.7577,0.6720,1a1e
5.70,-0.7907,0.1260,1a99
4.05,-2.2076,0.4200,1awi
6.51,-1.5226,0.3780,2usn
8.64,-1.8433,0.0840,1fmo
4.01,-0.5875,0.0000,1b42
9.89,-1.6852,0.1680,1bn3
4.30,-1.6373,0.0000,1byt
6.52,-1.7533,0.5460,1ct8
7.38,-2.8985,0.4620,1qf0
7.28,-2.3706,0.6300,1b40
12.00,-2.4630,0.2100,1swn
8.70,-1.7999,0.0840,2pcp
3.60,-1.1727,0.2100,1d1p
9.05,-2.1181,0.4200,1ezq
7.15,-1.7570,0.8820,1fch
4.51,-1.3735,0.1260,1e2n
8.22,-1.2000,0.1260,1efy
3.72,-0.7848,0.6300,1fwv
6.60,-1.9929,0.8400,1g7g
2.89,-0.8516,0.2520,1iih
6.58,-1.6790,0.2940,1k1i
7.55,-1.9324,0.3780,1k1j
7.40,-1.8956,0.2520,1k1m
7.48,-4.1861,0.5040,1k6c
7.36,-3.9445,0.5040,1k6p
5.52,-0.7108,0.0840,1kc7
2.22,-1.2991,0.3360,1m0n
3.40,-1.7804,0.5880,1m83
10.05,-0.6794,0.5040,1n4k
6.66,-2.0470,0.2100,1cps
4.32,-0.7719,0.2100,2pk4
10.30,-3.4128,0.7980,1hvs
4.48,-1.1174,0.3360,1jaq
9.89,-1.8286,0.3780,1a42
9.08,-1.7726,0.2100,1bnw
4.66,-1.5989,0.0840,1bzj
6.05,-1.2006,0.0000,1eoc
7.62,-3.7238,0.5040,1k6t
4.66,-0.9286,0.0840,1m1b
6.64,-1.7160,0.6300,1sln
5.16,-1.4645,0.3780,1jqd
3.72,-1.1662,0.1260,4tln
6.37,-1.6436,0.3360,5tln
7.56,-2.1019,0.5460,1tlp
6.11,-3.7691,1.2600,4hvp
7.40,-1.2313,0.3780,1dhf
1.54,-0.7766,0.2100,4xia
8.55,-3.0473,1.0080,1hos
2.28,-0.7977,0.1680,2xim
8.22,-2.3695,0.3360,1ets
9.22,-2.2348,0.7560,1hps
7.74,-3.4317,0.6720,1sbg
6.08,-0.4324,0.2100,1tet
6.10,-2.7065,0.5040,1tkb
7.85,-1.3797,0.7560,1cny
11.92,-1.5285,0.0840,1ctu
7.00,-2.1151,0.4620,1fpc
6.37,-3.6582,0.6300,1hbv
7.28,-3.3170,0.6300,1hii
4.82,-1.1872,0.4200,1dud
6.40,-1.8700,0.1260,1igb
6.07,-1.8183,0.2520,1mmp
5.40,-1.9282,0.2520,1mmr
3.80,-1.2615,0.2520,1nje
6.57,-1.4679,0.3780,1sld
6.95,-3.1105,0.6720,1tcx
3.10,-1.1537,0.0840,1af2
7.08,-1.5852,0.2520,1fsa
10.55,-1.1336,0.5460,1rbo
7.32,-2.0324,0.3360,1ydt
4.52,-1.4276,0.0840,2mas
7.12,-1.5856,0.1260,5upj
6.92,-3.5973,0.8400,1a9m
5.92,-1.5211,0.5460,1aj6
6.84,-2.3553,0.4200,1bhx
3.22,-1.5255,0.1260,1br6
8.10,-2.8488,0.1260,1stc
8.80,-1.1375,0.2520,2amv
2.91,-0.7191,0.2100,2pri
5.82,-1.8685,0.9240,11gs
7.57,-1.9024,0.5040,1a0q
6.70,-2.0173,0.2940,1a50
10.00,-1.6256,0.1680,1bnn
7.12,-1.9953,0.5880,1b52
4.60,-0.4342,0.0000,1upf
6.88,-2.2255,0.3360,1xka
9.11,-2.1053,0.2940,1d9i
4.70,-1.3291,0.0000,1c86
5.59,-1.3771,0.3360,1f4x
7.74,-2.5885,0.9660,1qiw
6.40,-2.0919,0.3360,1i7z
4.32,-1.3414,0.8820,1gu3
8.92,-3.1763,0.5460,1kzn
2.23,-1.4540,0.0840,1ajp
5.28,-0.7923,0.2100,1cla
6.32,-1.7703,0.1260,6upj
2.50,-1.4720,0.0840,1ai4
4.92,-1.9054,0.3360,1bzc
5.00,-1.7096,0.0420,1c84
6.49,-1.4384,0.4200,1dl7
6.48,-1.5943,0.0000,1gpn
5.82,-1.9995,0.2520,1kav
3.72,-1.5603,0.0840,1ai5
2.63,-1.4829,0.0840,1ajn
2.16,-1.1602,0.2520,4tim
4.70,-0.9273,0.2100,1gpy
9.62,-4.5514,1.1340,7hvp
6.74,-2.1178,0.0840,1add
12.00,-2.4157,0.5460,1agm
6.70,-1.3738,0.5880,1bll
8.40,-3.3786,0.7140,1adb
4.96,-1.7068,0.4200,1dar
5.05,-1.9363,0.0840,1fkw
2.22,-1.8072,0.0840,1fkx
5.92,-1.3662,0.3360,1jao
6.02,-1.5894,0.6720,1tcw
8.64,-1.7153,0.3360,1okn
4.35,-1.9750,0.0840,1uio
5.70,-1.9430,0.3780,2adm
7.05,-2.8700,0.6300,2jxr
6.40,-1.8098,0.7140,1a1c
8.00,-1.3074,0.3360,1a4k
