pbindaff,Hydrophobic,Ent,PDB
7.4300,-1.6746,0.6720,1b5j
7.8200,-2.1599,0.6300,1b6h
7.9200,-3.7205,0.5460,1b6j
8.7400,-3.0615,0.5040,1b6k
8.3000,-2.6774,0.2940,1b6l
8.4000,-3.0668,0.5460,1b6m
8.5200,-3.2928,0.5460,1b6p
10.5200,-1.6334,0.0840,1b8n
7.8500,-2.0512,0.2520,1b8y
7.7000,-3.5739,1.2180,1bai
8.7000,-0.8517,0.0420,1bcd
3.7000,-0.7645,0.0840,1bcj
6.3400,-3.1467,0.6720,1bdq
8.5700,-1.8008,0.0000,1bgq
4.3800,-1.8505,0.8400,1bhf
6.8400,-2.4444,0.4200,1bhx
4.8000,-1.2951,0.0840,1bju
5.5400,-1.3021,0.2520,1bjv
7.5200,-2.2021,0.1260,1bm7
4.5900,-2.4885,0.5040,1bma
9.3400,-1.5306,0.2100,1bn1
9.8900,-1.6573,0.1680,1bn3
9.3100,-1.5442,0.2940,1bn4
10.0000,-1.5769,0.1680,1bnn
9.4900,-1.9803,0.2940,1bnq
9.8000,-1.5637,0.1680,1bnt
9.7000,-1.6771,0.1260,1bnu
8.7700,-1.9460,0.2100,1bnv
9.0800,-1.6563,0.2100,1bnw
5.4000,-1.3435,0.2520,1bp0
5.2200,-0.2165,0.0000,1bq4
3.2200,-1.4752,0.1260,1br6
9.3000,-3.7927,0.4200,1bv7
9.9600,-3.9180,0.4200,1bv9
8.6000,-3.5854,0.4200,1bwa
8.4200,-3.9827,0.4200,1bwb
3.4000,-2.7820,0.5040,1bxr
5.0000,-2.1774,0.4200,1byk
4.9200,-1.9538,0.3360,1bzc
4.6600,-1.5137,0.0840,1bzj
8.3400,-1.8439,0.2520,1bzy
7.6300,-1.1760,0.0840,1c1r
8.2500,-1.2858,0.0840,1c1u
6.5900,-1.9690,0.4200,1c2t
6.5900,-2.4949,0.4200,1c3e
3.6800,-1.1635,0.0000,1c3x
10.3700,-2.5832,0.3360,1c4u
10.8000,-2.6932,0.3360,1c4v
6.9600,-1.6721,0.1260,1c5c
4.7000,-1.2081,0.0420,1c5n
3.4900,-1.0551,0.0000,1c5o
4.6800,-0.6920,0.0000,1c5p
6.3600,-0.8449,0.0420,1c5q
6.0000,-1.0712,0.0420,1c5s
4.1000,-0.9344,0.0420,1c5t
6.6800,-1.3031,0.0420,1c5x
4.2000,-1.3158,0.0420,1c5y
4.0100,-0.7170,0.0000,1c5z
10.3000,-4.6012,0.5040,1c70
4.8500,-1.2557,0.0420,1c83
5.0000,-1.6619,0.0420,1c84
4.7000,-1.3632,0.0000,1c86
4.2000,-1.6364,0.0000,1c87
7.7200,-2.7165,0.3360,1caq
6.3500,-1.7347,0.2100,1cbx
4.7400,-0.9755,0.0000,1ce5
4.9600,-0.9420,0.2100,1cea
6.0000,-0.9878,0.0840,1ceb
2.8900,-1.4041,0.3360,1cet
6.8700,-2.1425,0.8820,1cgl
7.0000,-1.6491,0.4200,1ch8
7.4400,-2.4538,0.3360,1ciz
8.2700,-1.8630,0.5460,1clu
7.7200,-1.3841,0.6720,1cnw
7.3700,-1.8691,0.5880,1cnx
7.8500,-1.3367,0.7560,1cny
6.6600,-2.1560,0.2100,1cps
6.5200,-1.6209,0.5460,1ct8
4.5200,-2.0131,0.0840,1ctt
11.9200,-2.0837,0.0840,1ctu
6.0000,-1.5105,0.4200,1d2e
9.0900,-2.7465,0.4620,1d3d
7.3900,-2.5561,0.6300,1d3p
10.0000,-3.8798,0.7560,1d4h
8.8500,-3.9487,0.7140,1d4i
8.3600,-3.9674,0.7560,1d4j
9.2200,-3.9881,0.4620,1d4k
8.7700,-2.9135,0.3780,1d4l
6.3000,-2.0840,0.0840,1d4p
11.1000,-3.2286,0.5040,1d4y
6.1700,-2.3385,0.2940,1d6v
5.9600,-2.7948,0.2940,1d6w
3.6000,-0.8906,0.1260,1d7i
9.1100,-2.0106,0.2940,1d9i
4.9600,-1.5993,0.4200,1dar
9.2600,-4.1772,0.2100,1db1
4.3000,-0.6461,0.2520,1det
9.7000,-2.0644,0.2100,1df8
6.7000,-1.6474,0.3780,1dfo
7.2600,-2.2218,0.3780,1dhi
6.5500,-2.0301,0.3780,1dhj
10.6600,-4.4668,0.7980,1dif
6.4900,-1.2642,0.4200,1dl7
9.5500,-3.3173,0.3360,1dmp
8.0000,-1.2048,0.2520,1dqn
11.0500,-2.7793,0.2520,1dqx
7.4000,-1.3663,0.0000,1drj
6.8200,-1.4642,0.0000,1drk
6.5400,-2.3359,0.6720,1drv
4.8200,-1.3483,0.4200,1dud
11.8000,-1.9509,0.3360,1duv
4.3600,-1.7644,0.3360,1dy4
6.1000,-2.1699,0.1680,1dzk
4.9200,-1.6486,0.2100,1e1v
5.8900,-1.2451,0.2100,1e1x
4.9400,-2.0005,0.0840,1e2k
4.2900,-2.1976,0.0840,1e2l
4.3400,-1.3061,0.1680,1e3v
8.4100,-1.9329,0.0000,1e4h
4.0000,-0.9484,0.7560,1e5j
3.1500,-1.1259,0.0420,1e6q
3.2200,-1.3033,0.0420,1e6s
6.0100,-1.6529,0.2520,1eb2
10.8200,-1.1642,0.0840,1ebg
9.0500,-3.9151,0.9660,1ebw
9.7000,-4.6776,0.7140,1eby
9.4000,-4.5873,0.7980,1ebz
8.4900,-4.6567,0.7140,1ec0
8.9200,-3.5415,0.9660,1ec1
10.0000,-3.5448,0.9660,1ec2
9.0400,-3.3554,1.0500,1ec3
3.1000,-1.7033,0.1680,1ec9
3.0000,-2.0049,0.2100,1ecq
4.8500,-1.6991,0.0420,1ecv
8.2200,-1.2329,0.1260,1efy
5.7000,-1.3423,0.2100,1egh
11.0600,-2.2792,0.2520,1eix
5.6200,-1.8766,0.2100,1ejn
6.3600,-2.0648,0.4200,1ela
7.1500,-1.6547,0.5460,1elb
6.6600,-2.4513,0.5460,1elc
6.7000,-2.2836,0.3780,1eld
6.8500,-1.9599,0.3360,1ele
4.9600,-1.7971,0.9660,1elr
6.9600,-2.3193,0.8820,1ent
5.0800,-0.5254,0.0000,1enu
6.0500,-1.2615,0.0000,1eoc
7.9600,-1.9326,0.6300,1epo
8.1000,-2.8542,0.0420,1erb
2.2600,-0.4211,0.0840,1ew8
3.2200,-0.4868,0.0420,1ew9
6.3300,-2.2041,0.9660,1ex8
5.1000,-1.5087,0.8400,1ez9
9.0500,-2.1934,0.4200,1ezq
7.6600,-1.8145,0.2100,1f0r
7.7400,-1.8707,0.2100,1f0s
6.0000,-1.4814,0.2100,1f0t
7.1600,-1.7501,0.4200,1f0u
6.7000,-0.7392,0.0000,1f3e
2.9600,-0.8995,0.1260,1f4e
4.6200,-0.6128,0.3780,1f4f
6.4800,-0.6478,0.5040,1f4g
5.5900,-1.2698,0.3360,1f4x
5.6400,-0.2530,0.0840,1f57
3.7400,-0.5562,0.0000,1f5k
5.2800,-1.1258,0.0840,1f5l
2.3900,-1.3727,0.3780,1f73
3.0500,-1.2677,0.3360,1f74
5.4000,-0.6674,0.1680,1f8b
7.4000,-0.9007,0.1680,1f8c
3.4000,-0.7636,0.1680,1f8d
4.8200,-0.6069,0.1680,1f8e
7.3700,-1.5555,0.6720,1fao
7.1500,-2.1902,0.8820,1fch
7.1900,-3.5508,0.0840,1fcx
8.5200,-3.6510,0.0840,1fcy
9.2200,-3.4280,0.0840,1fcz
8.4000,-3.5374,0.0840,1fd0
7.2700,-2.6399,0.5880,1fdq
5.2400,-1.3887,0.1680,1fh7
6.8900,-1.3609,0.1680,1fh8
6.4300,-1.4205,0.1680,1fh9
6.8200,-1.3275,0.1680,1fhd
6.5900,-4.4827,0.9240,1fiv
4.5900,-1.3438,0.0420,1fj4
9.9600,-1.9671,0.4620,1fjs
9.4000,-2.6398,0.3780,1fkf
8.0000,-1.5951,0.4620,1fkg
8.1500,-1.7326,0.4620,1fkh
8.8000,-2.2524,1.2180,1fkn
5.0500,-2.1850,0.0840,1fkw
6.8000,-2.2804,0.2940,1fl3
10.0000,-1.2814,0.0420,1flr
9.0000,-4.1513,0.5880,1fm9
5.5900,-5.0692,1.2600,1fo0
7.0000,-2.0046,0.4620,1fpc
8.4000,-2.9286,0.4200,1fq5
5.9300,-1.9159,0.0840,1fv0
8.1000,-2.9579,1.2600,1fzj
8.4000,-2.9514,0.9660,1fzk
7.7000,-3.8919,1.2600,1fzm
7.8900,-3.0009,0.9660,1fzo
7.6200,-1.4797,0.4200,1fzq
9.4400,-1.4496,0.1680,1g1d
7.9600,-3.6885,0.6300,1g2k
7.2400,-2.0833,0.6300,1g2l
10.5500,-1.5419,0.0840,1g2o
6.8500,-2.4495,0.6300,1g30
6.1100,-2.3756,0.2100,1g32
8.1400,-3.7670,0.7560,1g35
7.1700,-1.4530,0.2100,1g36
5.7400,-0.4357,0.1260,1g3b
5.8000,-1.1302,0.1260,1g3c
5.5500,-0.7154,0.1260,1g3d
5.3800,-0.8947,0.1260,1g3e
8.6400,-1.0993,0.1680,1g45
8.8000,-1.2150,0.1680,1g46
8.4100,-1.2149,0.1680,1g48
8.7000,-1.1858,0.1680,1g4j
8.2500,-1.1727,0.1680,1g4o
9.5400,-1.4829,0.1680,1g52
9.0400,-1.5053,0.1680,1g53
8.8200,-1.5950,0.1680,1g54
5.4700,-1.9666,0.7560,1g7f
6.6000,-1.9475,0.8400,1g7g
6.0600,-1.9669,0.9240,1g7q
6.4000,-1.0788,0.5460,1g7v
5.4800,-1.2863,0.2100,1g85
5.7000,-1.0910,0.3360,1g98
5.7000,-3.0450,0.6300,1g9r
8.0000,-2.4381,0.3780,1gaf
8.0000,-2.2387,0.5460,1gai
10.0000,-2.6761,1.0500,1gar
5.1300,-1.5149,0.1680,1gcz
4.3500,-1.2608,0.0000,1ghv
4.2000,-1.6942,0.0000,1ghw
8.1000,-1.8307,0.0000,1ghy
4.8000,-0.8039,0.0000,1ghz
5.4700,-1.0697,0.0000,1gi1
7.1900,-0.7489,0.0000,1gi4
4.5100,-0.8317,0.0000,1gi7
7.0000,-1.6781,0.0840,1gj6
7.8900,-1.7256,0.0840,1gj7
6.9600,-1.0378,0.2100,1gj8
5.4200,-1.2895,0.0840,1gja
6.3500,-1.3640,0.0420,1gjb
6.3500,-1.3138,0.0420,1gjc
5.2200,-1.7059,0.0840,1gjd
8.0700,-2.2840,0.6300,1gni
6.2500,-2.6366,0.8400,1gnm
5.6800,-3.1756,0.8400,1gnn
7.7000,-2.5945,0.8400,1gno
6.4800,-1.6809,0.0000,1gpn
3.7200,-0.5925,0.2100,1grp
6.0000,-1.9178,0.0000,1gt1
6.4600,-1.8293,0.2100,1gt3
6.5200,-1.7752,0.3780,1gt4
6.1000,-2.2112,0.0840,1gt5
4.5200,-1.1514,0.0420,1gu1
6.9600,-2.1438,0.8820,1gvw
7.2200,-2.8679,1.2600,1gvx
2.5700,-1.0170,0.2520,1gwv
2.4800,-0.7944,0.0000,1gyx
3.6400,-0.9724,0.0420,1gyy
3.7000,-2.2137,0.5880,1gz3
3.7000,-1.7403,0.5880,1gz4
3.5100,-1.4155,0.4200,1gz9
3.4900,-0.8617,0.2520,1gzc
5.4400,-0.2803,0.5040,1h0a
8.2200,-1.1649,0.2520,1h1d
4.9200,-1.1251,0.2100,1h1p
8.2200,-1.6380,0.3360,1h1s
9.1000,-2.5362,0.5460,1h22
7.8900,-2.5684,0.7980,1h2t
3.5700,-1.2820,0.2940,1h46
4.6600,-0.8835,0.0000,1h4w
3.9300,-1.7252,0.9660,1h5v
5.3000,-0.9043,1.0920,1h6h
5.8100,-1.5990,0.1680,1h8s
5.4200,-1.7771,0.1680,1h9z
5.5400,-2.0395,0.1680,1ha2
6.3700,-3.2849,0.6300,1hbv
5.8200,-0.4603,0.1680,1hdq
5.3400,-1.6886,0.1680,1hee
8.7000,-3.5768,0.7560,1hfs
4.1900,0.3138,0.4200,1hi3
4.4900,-1.2275,0.4200,1hi4
4.0400,-0.4859,0.4200,1hi5
8.0500,-3.5692,0.6300,1hih
7.2800,-3.8203,0.6300,1hii
5.3100,-1.6581,0.2940,1hk4
5.0000,-0.5521,0.0840,1hlk
6.5500,-2.2462,0.6720,1hmr
6.3700,-2.5300,0.6300,1hms
5.7900,-2.3828,0.6720,1hmt
6.0000,-1.8921,0.0000,1hn2
3.8200,-3.7703,1.3020,1hn4
6.2400,-1.6623,0.0420,1hnn
8.5500,-2.9295,1.0080,1hos
6.7000,-2.0781,0.0840,1hp0
6.5500,-1.3535,0.0420,1hp5
9.2200,-2.5672,0.2940,1hpo
9.2200,-2.0883,0.7560,1hps
9.2200,-2.5560,0.5880,1hpv
11.2600,-2.9309,0.7140,1hpx
3.0000,0.1917,0.1680,1hqg
9.4200,-3.5710,0.5040,1hsh
7.1900,-1.4513,0.1260,1hsl
7.9600,-3.1538,0.5040,1hvh
10.9200,-3.9594,0.7980,1hvi
11.4000,-3.9861,0.7980,1hvj
10.9600,-4.5415,0.7980,1hvk
9.9500,-4.3552,0.7980,1hvl
9.5100,-3.1441,0.3360,1hvr
10.3000,-3.4967,0.7980,1hvs
8.3300,-2.0143,0.3360,1hwr
9.9200,-3.9034,0.5460,1hxb
10.8200,-3.7466,0.8400,1hxw
4.0700,-1.1660,0.1680,1hyo
6.3400,-0.1204,0.2940,1i00
5.0300,-1.5651,0.3360,1i1e
8.5200,-3.5835,0.6300,1i5r
6.4000,-1.9057,0.3360,1i7z
6.4100,-1.1528,0.0000,1i80
7.6600,-2.7298,1.3440,1i8i
8.4800,-1.2820,0.1680,1i9l
8.4800,-1.2336,0.1680,1i9m
8.6600,-1.2537,0.1680,1i9n
8.4200,-1.4005,0.1680,1i9o
8.4100,-1.2019,0.1680,1i9p
8.4100,-1.2673,0.1680,1i9q
2.2200,-1.7378,1.7220,1icj
9.6400,-1.5911,0.2520,1if8
6.4000,-1.9296,0.1260,1igb
6.6200,-1.4495,0.1680,1ii5
2.8900,-0.8618,0.2520,1iih
7.4800,-3.3996,0.9660,1iiq
7.4100,-1.2109,0.2100,1ik4
3.4000,-2.9718,0.8400,1ikt
7.0000,-1.8819,0.8820,1is0
7.5200,-3.6821,0.9660,1ivp
6.1900,-1.8544,0.2100,1iy7
7.7000,-3.9052,0.9240,1izh
6.5900,-3.5996,0.9240,1izi
6.4700,-1.3446,0.1680,1j01
4.4900,-0.8384,0.0000,1j14
3.8400,-0.8518,0.0000,1j16
5.2200,-2.3694,0.1680,1j17
7.7400,-0.9362,0.5040,1j36
7.7200,-2.2719,0.8820,1j4r
5.5700,-1.4841,0.0840,1jak
5.9200,-1.2741,0.3360,1jao
4.4800,-1.5483,0.3360,1jaq
5.1500,-1.3978,0.5460,1jcx
7.2500,-2.0519,0.5460,1jet
6.8200,-1.7287,0.6720,1jeu
6.8900,-2.7887,0.6300,1jev
2.0500,-0.9809,0.4200,1jfh
8.7000,-1.8350,0.0000,1jgl
3.3300,-1.3569,0.5880,1jlr
5.7700,-1.4856,0.2520,1jmf
6.0700,-1.6566,0.2520,1jmg
6.0600,-1.4719,0.2520,1jmi
4.9500,-1.3389,0.6720,1jn4
5.1600,-1.4086,0.3780,1jqd
6.4400,-1.9965,0.4200,1jqe
4.9200,-1.2794,0.4200,1jqy
5.7000,-1.6729,0.1260,1jsv
3.4000,-1.0109,0.1260,1jt1
7.8500,-2.0904,0.3360,1jwt
6.6000,-1.7415,0.7560,1jzs
6.5800,-1.5768,0.2940,1k1i
7.5500,-1.7969,0.3780,1k1j
6.9000,-1.7789,0.2520,1k1l
7.4000,-1.8685,0.2520,1k1m
6.8200,-1.8669,0.5040,1k1n
3.2200,-1.3517,0.5460,1k1y
8.3800,-2.2780,0.5040,1k21
8.4000,-2.3696,0.3360,1k22
9.0000,-1.7259,0.1680,1k27
5.8500,-1.4627,0.2100,1k4g
5.1100,-1.1457,0.2520,1k4h
7.4800,-3.3924,0.5040,1k6c
7.3600,-3.8434,0.5040,1k6p
7.6200,-3.6999,0.5040,1k6t
6.9200,-4.2042,0.5040,1k6v
6.5200,-1.6707,0.0840,1k9s
5.8200,-1.5694,0.2520,1kav
5.5200,-0.7065,0.0840,1kc7
9.0500,-2.4196,0.0000,1kdk
2.5500,-1.1077,0.5040,1kf0
6.0600,-1.3788,0.4620,1kjr
5.1000,-2.2667,0.0420,1kmy
6.7000,-1.2719,0.3360,1koj
5.8000,-2.7753,0.4200,1kpm
9.4000,-2.3517,0.3780,1ksn
3.8000,-1.9962,0.3780,1kug
3.7700,-2.0727,0.4200,1kui
3.9100,-2.0700,0.4620,1kuk
5.9400,-2.2628,0.0840,1kv1
4.2200,-1.0151,0.2100,1kv5
5.9200,-1.4163,0.2100,1kyv
10.3900,-3.5053,0.3780,1kzk
8.9200,-2.8867,0.5460,1kzn
4.5900,-0.8696,0.1260,1l2s
8.1000,0.1326,0.0000,1l6m
3.4000,-1.1680,0.0000,1l83
7.8500,-2.1449,0.2520,1laf
6.3000,-1.3405,0.1260,1lag
7.5200,-1.5340,0.1680,1lah
7.2200,-0.3943,0.1260,1lan
7.8500,-1.5265,0.4200,1lbf
6.6400,-0.4819,0.1260,1lcp
7.7400,-2.8843,0.6300,1lee
7.5200,-3.2936,0.6300,1lf2
6.1000,-1.9167,0.0420,1lgt
4.0000,-1.2242,0.0000,1lgw
4.0400,-1.0953,0.0000,1li2
4.2500,-1.1474,0.0000,1li3
3.8000,-1.2016,0.0000,1li6
7.5200,-2.2095,0.0420,1lke
6.8500,-1.4952,0.9240,1lkk
5.8100,-1.3508,0.8400,1lkl
8.7000,-2.1719,0.0420,1lnm
11.0600,-1.5274,0.2520,1lor
5.5200,-3.2359,0.2940,1lox
7.0900,-2.2993,0.4200,1lpg
7.5500,-1.8572,0.2940,1lpk
7.6000,-2.2550,0.1680,1lpz
6.8200,-1.9726,0.0840,1lrh
5.6400,-0.2617,0.5880,1lrt
7.8500,-1.4174,0.2100,1lst
5.4600,-1.8185,0.2940,1lv8
11.4200,-2.8986,0.9240,1lyb
4.5400,-1.3719,0.2100,1lyx
8.3900,-2.7283,0.9660,1lzq
8.8200,-2.7634,0.9660,1m0b
2.2200,-1.9151,0.3360,1m0n
2.3100,-2.1140,0.3780,1m0o
3.8900,-1.8594,0.3360,1m0q
7.5700,-2.9973,0.4620,1m13
4.6600,-0.7735,0.0840,1m1b
6.1100,-1.1983,0.0000,1m2p
6.1000,-1.8894,0.0000,1m2q
6.4600,-1.6736,0.0000,1m2r
4.1500,-0.9703,0.1260,1m2x
5.0900,-1.5421,0.4620,1m48
9.5200,-1.8894,1.3020,1m4h
4.2700,-1.2507,0.2940,1m5w
5.1000,-1.4027,0.2100,1m6p
6.2300,-1.6117,0.5040,1m7d
5.4000,-2.3805,0.8400,1m7i
10.9600,-2.3043,0.6300,1m7y
3.4000,-1.6918,0.5880,1m83
6.6800,-0.6915,0.5040,1mai
7.1900,-1.5016,0.2520,1me7
7.1900,-1.3601,0.2520,1me8
7.7000,-2.8390,0.4200,1mes
9.4000,-3.2696,0.4200,1met
5.0400,-1.0668,0.5040,1mfa
5.3100,-1.3064,0.5040,1mfd
5.5900,-1.4814,0.0420,1mfi
9.2100,-2.4477,0.6720,1mh5
7.3500,-2.2837,0.8400,1mhw
8.3500,-2.3899,0.6720,1mj7
8.7400,-2.4572,0.6720,1mjj
6.0700,-1.7230,0.2520,1mmp
7.5200,-1.6746,0.2520,1mmq
5.4000,-1.9242,0.2520,1mmr
3.4600,-0.7985,0.2100,1moq
9.0000,-2.5256,0.2100,1mq5
4.5200,-2.0481,1.1760,1mrn
3.9600,-1.2559,0.2940,1mrs
9.7000,-3.6934,0.3360,1mrw
7.2600,-3.4440,0.3360,1mrx
10.4800,-3.6189,0.3780,1msm
9.0900,-2.8051,0.3780,1msn
8.4000,-3.2430,0.5460,1mtr
8.3800,-2.3531,0.2940,1mu6
9.0000,-2.7403,0.2940,1mu8
8.6400,-2.3314,0.2940,1mue
7.4500,-1.9595,0.0420,1n0s
5.7000,-0.7195,0.0840,1n1m
3.8500,-1.1469,0.1680,1n1t
8.8900,-1.8527,0.1260,1n3i
10.5200,-3.7008,0.2520,1n46
6.5500,-2.1495,0.0000,1n4h
10.0500,-0.6018,0.5040,1n4k
4.8500,-2.3797,0.3360,1n51
5.6600,-0.3706,0.2940,1n5r
5.7100,-2.0041,0.2520,1n7m
6.0300,-1.7842,0.4620,1n8v
5.0000,-2.0867,0.0840,1nc3
5.9200,-2.5131,0.1260,1ndv
5.2300,-1.6872,0.2100,1ndw
6.1700,-1.9865,0.2100,1ndy
8.1100,-2.9160,0.3780,1ndz
7.8200,-1.6117,0.1680,1nf8
7.7400,-1.1600,0.1680,1nfu
8.9600,-2.0473,0.1680,1nfw
8.5200,-2.3600,0.2520,1nfx
8.8900,-2.1866,0.1680,1nfy
9.7400,-3.4532,1.0080,1nh0
5.6600,-1.2921,0.3360,1nhu
6.3100,-1.4333,0.2520,1nja
5.5500,-1.4049,0.2520,1njc
5.5700,-1.5809,0.2520,1njd
3.8000,-1.5355,0.2520,1nje
7.8200,-2.1701,0.5460,1njs
6.7000,-0.4499,0.0420,1nki
5.9600,-1.7365,0.4200,1nl9
3.5900,-1.1959,0.0000,1nli
10.0500,-2.4171,0.0840,1nm6
7.6600,-2.1543,0.6300,1nny
4.4100,-0.7882,0.0840,1no6
6.8000,-2.2383,0.1260,1nq7
8.8900,-2.4247,0.0420,1nt1
4.0000,-1.7857,0.2100,1nu3
8.1100,-2.5439,0.1260,1nvr
7.8200,-1.8078,0.0000,1nvs
9.0700,-1.4631,0.0840,1nw4
5.2100,-2.0199,0.3780,1nw5
5.0900,-1.6332,0.3780,1nw7
7.1200,-1.3582,0.7560,1nz7
5.3000,-1.0286,0.4200,1o0f
5.9200,-0.9764,0.4200,1o0h
4.0900,-0.5930,0.2520,1o0n
7.3100,-2.0158,0.8400,1o1s
7.1700,-1.4753,0.2100,1o2h
6.9200,-1.2136,0.2100,1o2j
6.0900,-1.4974,0.0420,1o2n
6.3600,-1.5456,0.2100,1o2o
7.6800,-1.7428,0.2100,1o2q
5.2100,-1.6400,0.1680,1o2r
5.4700,-0.9931,0.0000,1o2s
5.8500,-1.0614,0.1680,1o2w
5.8500,-0.8667,0.1680,1o2x
6.1100,-1.4331,0.2940,1o2z
6.7700,-1.7353,0.2100,1o30
5.7400,-0.9295,0.0000,1o33
5.0000,-1.1247,0.0000,1o35
5.9600,-1.5675,0.2100,1o36
6.8200,-1.4033,0.1260,1o38
7.1300,-1.3343,0.0420,1o3d
7.3000,-1.1310,0.0420,1o3h
7.3000,-0.9983,0.0420,1o3i
6.7700,-1.1594,0.0000,1o3j
6.7700,-1.2087,0.0000,1o3k
6.5400,-0.9895,0.1260,1o3l
6.6600,-1.1183,0.1680,1o3p
6.4200,-1.0889,0.0840,1o5a
5.2200,-1.0446,0.1680,1o5c
5.7400,-1.9320,0.0840,1o5e
4.9600,-2.4503,0.1680,1o5g
8.1200,-2.7357,0.3360,1o5r
4.4900,-1.6411,0.4200,1o7o
9.5700,-1.4949,0.5040,1o86
2.6800,-1.1687,0.2100,1o8b
5.6000,-2.2864,0.8820,1o9d
7.4000,-1.6504,0.0420,1oar
7.7000,-1.9324,0.1680,1oau
2.4400,-0.6094,0.0840,1oba
5.7200,-1.0304,0.5460,1obx
5.1900,-1.6441,0.2520,1ocq
5.1000,-1.0523,0.1680,1od8
4.2100,-1.6031,0.0840,1odi
4.1000,-1.3887,0.0840,1odj
8.1000,-3.1389,0.8400,1ody
5.5200,-0.6358,0.3780,1oe8
4.6200,-0.6517,0.0000,1ofz
3.0300,-0.7610,0.0000,1ogd
5.1900,-1.9598,0.5880,1ogg
6.0900,-1.7651,0.0000,1ogx
5.8500,-1.4805,0.0000,1ogz
8.7000,-3.3384,0.5040,1ohr
7.7200,-1.4192,0.0420,1oif
6.0300,-1.4051,0.0840,1okl
4.5400,-1.1422,0.0420,1oko
5.8200,-2.7859,0.5040,1ols
4.4100,-1.8573,0.5040,1olu
4.3300,-2.3722,0.5040,1olx
6.7700,-1.6604,0.0840,1om1
6.7700,-1.2550,0.5880,1ony
5.1000,-1.0565,0.0840,1onz
8.8100,-2.0698,0.1680,1ork
6.8500,-1.4673,0.3780,1os5
4.7900,-1.1464,0.0000,1oss
5.6800,-2.2598,0.1260,1ow4
6.2000,-1.0084,0.0840,1owe
7.4000,-1.0761,0.1260,1owh
5.1900,-0.6949,0.1680,1oxr
6.9600,-1.4954,0.6300,1oyq
7.2400,-1.8994,0.1260,1oyt
7.7000,-1.6428,0.6300,1oz0
4.1100,-0.9838,0.2520,1p19
6.8000,-1.2002,0.1680,1p1n
5.7600,-1.1684,0.1260,1p1o
4.4000,-1.0165,0.0000,1p57
4.6000,-0.9893,0.1680,1pa9
3.6200,-0.9507,0.0000,1pb9
3.7000,-0.6556,0.2100,1pdz
2.7200,-0.9945,0.2100,1pfu
5.7000,-1.3103,0.3780,1pgp
3.3000,-0.5944,0.2100,1phw
6.9200,-2.9490,0.2520,1pkx
9.4000,-1.7668,0.1260,1pme
5.4900,-1.8010,0.2940,1pot
6.1600,-1.7368,0.3360,1ppc
5.9200,-1.2373,0.2520,1pph
5.0100,-2.8365,0.7560,1ppi
7.6600,-2.1817,0.7560,1ppk
8.5500,-2.3798,0.8820,1ppl
5.8000,-1.9510,0.9240,1ppm
5.3000,-1.2425,0.0840,1pr1
