pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
5.3600,3598.0000,1022.0000,1105.0000,62.0000,0.0000,0.0000,0.0000,0.0000,411.0000,110.0000,111.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.2798,1216.8911,1.0702,49.8354,2.1230,11.5705,88.0295,0.2366,25.8739,0.0000,0.0667,1adl
6.0000,470.0000,148.0000,153.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1067.0000,322.0000,339.0000,5.0000,0.0000,0.0000,0.0000,0.0000,189.0000,57.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.2936,541.9473,2.1916,0.0000,3.2647,2.4735,7.9115,0.0000,0.0000,0.0000,0.1818,1ado
6.6200,1104.0000,346.0000,328.0000,34.0000,557.0000,167.0000,169.0000,18.0000,1416.0000,470.0000,408.0000,23.0000,0.0000,0.0000,0.0000,0.0000,336.0000,118.0000,96.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.5499,1193.9684,6.6856,0.0000,6.6208,14.0449,152.1967,0.2906,0.0000,0.0000,0.1000,1afk
6.2800,1110.0000,347.0000,329.0000,34.0000,563.0000,167.0000,173.0000,18.0000,1463.0000,469.0000,422.0000,30.0000,0.0000,0.0000,0.0000,0.0000,357.0000,113.0000,99.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.1888,1219.2313,13.4635,0.0000,5.8102,20.9873,159.4099,2.1590,0.0000,0.0000,0.1053,1afl
2.5000,1738.0000,423.0000,501.0000,11.0000,0.0000,0.0000,0.0000,0.0000,862.0000,213.0000,249.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.2891,767.1401,2.1198,28.0624,1.3252,1.2394,11.0289,0.3026,0.0000,0.0000,0.2500,1ai4
4.0900,1398.0000,357.0000,410.0000,13.0000,0.0000,0.0000,0.0000,0.0000,252.0000,62.0000,69.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0200,507.1369,1.0691,38.5756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1ai7
4.8200,3325.0000,920.0000,984.0000,9.0000,144.0000,37.0000,40.0000,0.0000,149.0000,42.0000,47.0000,0.0000,308.0000,86.0000,89.0000,1.0000,0.0000,0.0000,0.0000,0.0000,137.0000,37.0000,37.0000,1.0000,146.0000,35.0000,36.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0274,1230.5143,0.6026,46.5698,0.0000,9.1488,89.3742,0.1041,9.1605,0.0000,0.1333,1aid
3.8700,2095.0000,541.0000,519.0000,13.0000,256.0000,64.0000,57.0000,3.0000,1310.0000,325.0000,326.0000,10.0000,0.0000,0.0000,0.0000,0.0000,190.0000,49.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.8938,1242.8828,3.4623,22.1001,1.5796,4.1047,46.1390,0.4478,0.0000,0.0000,0.1111,1aj7
2.6300,1743.0000,424.0000,499.0000,11.0000,241.0000,57.0000,66.0000,2.0000,872.0000,216.0000,250.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.5433,842.2430,2.0193,32.5899,1.0000,3.9032,16.1873,0.3670,0.0000,0.0000,0.2500,1ajn
7.7200,5807.0000,1632.0000,1719.0000,5.0000,398.0000,116.0000,122.0000,0.0000,1183.0000,322.0000,353.0000,0.0000,194.0000,55.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.3814,2269.5188,5.3333,85.7294,6.2019,19.9544,280.6692,0.8851,2.7072,0.0000,0.0833,1ajv
7.9100,5909.0000,1640.0000,1781.0000,0.0000,379.0000,114.0000,123.0000,0.0000,970.0000,257.0000,282.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0436,2172.0176,3.2337,74.3122,5.2153,25.4447,294.0270,0.2760,4.2852,0.0000,0.0833,1ajx
6.5200,1491.0000,348.0000,299.0000,5.0000,0.0000,0.0000,0.0000,0.0000,273.0000,67.0000,58.0000,0.0000,100.0000,27.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0514,579.5497,0.4490,29.9947,0.0000,4.9438,10.0354,0.4139,0.0000,0.0000,0.2222,1alw
4.3000,415.0000,113.0000,128.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1154.0000,315.0000,344.0000,6.0000,0.0000,0.0000,0.0000,0.0000,188.0000,49.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9910,590.9911,7.2442,0.0000,4.9859,0.7769,5.2973,0.0000,0.0000,0.0000,0.2500,1amk
4.5400,1796.0000,453.0000,545.0000,11.0000,968.0000,250.0000,294.0000,5.0000,1514.0000,374.0000,450.0000,13.0000,0.0000,0.0000,0.0000,0.0000,297.0000,68.0000,92.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8271,1303.7507,3.4287,0.0000,2.4582,18.9278,114.3162,0.7750,0.0000,0.8414,0.1176,1amw
9.0000,3782.0000,968.0000,1454.0000,0.0000,634.0000,157.0000,237.0000,0.0000,963.0000,235.0000,359.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.0000,83.0000,116.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.4776,1668.7902,4.9839,40.5681,9.1628,31.9981,203.9134,1.5926,8.2357,0.8475,0.0625,1apv
6.2800,2499.0000,712.0000,756.0000,36.0000,136.0000,41.0000,48.0000,1.0000,635.0000,181.0000,193.0000,11.0000,131.0000,39.0000,39.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.6101,1208.7809,6.1525,12.1731,3.1816,16.3004,85.7009,2.2879,2.9150,0.0000,0.0952,1atl
3.1300,1111.0000,275.0000,364.0000,0.0000,128.0000,33.0000,42.0000,0.0000,841.0000,215.0000,274.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.3978,772.9088,3.0302,3.4267,5.1514,4.4362,17.8941,0.0338,0.0000,0.0000,0.2000,1ax0
3.2000,874.0000,215.0000,282.0000,0.0000,0.0000,0.0000,0.0000,0.0000,831.0000,214.0000,266.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.5700,644.1353,2.6892,0.0000,5.0092,0.3816,4.1378,0.0000,0.0000,0.0000,0.2222,1axz
7.1200,3310.0000,861.0000,1019.0000,31.0000,1102.0000,288.0000,350.0000,11.0000,904.0000,232.0000,270.0000,8.0000,225.0000,59.0000,65.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.0091,1600.4434,7.7154,15.2382,10.4507,10.8645,99.0221,0.7082,0.0000,0.0000,0.0588,1b05
6.7000,5536.0000,1445.0000,1685.0000,59.0000,1103.0000,286.0000,345.0000,11.0000,894.0000,232.0000,268.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.5893,2210.0383,9.3702,66.7659,11.7733,14.5514,177.9500,0.8515,0.0000,0.0000,0.0571,1b0h
7.0300,4740.0000,1261.0000,1472.0000,43.0000,1086.0000,290.0000,346.0000,11.0000,890.0000,234.0000,267.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.3138,1991.4779,7.6076,49.5291,10.5728,11.3562,139.0641,0.3044,1.5158,0.0000,0.0541,1b1h
4.5400,3747.0000,983.0000,1139.0000,37.0000,1318.0000,350.0000,415.0000,13.0000,909.0000,233.0000,272.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.9947,1767.8455,6.2234,24.3287,11.6643,11.4522,117.6799,0.3794,0.0000,0.0000,0.0526,1b2h
7.1000,3755.0000,983.0000,1158.0000,36.0000,1110.0000,285.0000,350.0000,11.0000,903.0000,236.0000,272.0000,8.0000,227.0000,61.0000,67.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.4967,1747.3563,7.2723,20.8687,11.1834,12.5722,116.3112,0.6226,0.0000,0.0000,0.0541,1b32
6.6000,1934.0000,483.0000,511.0000,0.0000,1022.0000,258.0000,256.0000,0.0000,2443.0000,611.0000,681.0000,0.0000,0.0000,0.0000,0.0000,0.0000,586.0000,142.0000,163.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.2166,1834.2919,8.5737,0.0000,10.9831,22.9402,138.7695,1.4525,0.0000,0.0000,0.0952,1b38
6.8900,3968.0000,1041.0000,1222.0000,41.0000,1549.0000,411.0000,484.0000,16.0000,896.0000,232.0000,272.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.0086,1894.8679,8.5570,20.5417,11.3861,13.6595,132.9186,0.6540,0.0000,0.0000,0.0571,1b3f
6.7000,3949.0000,1032.0000,1212.0000,39.0000,1101.0000,293.0000,347.0000,11.0000,890.0000,231.0000,267.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.4592,1727.1130,7.3400,33.8513,11.0420,14.7256,111.4895,0.5537,0.0000,0.0000,0.0571,1b3g
6.2100,4577.0000,1212.0000,1408.0000,46.0000,1097.0000,290.0000,348.0000,11.0000,900.0000,233.0000,271.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.3792,1941.9977,6.9893,40.4583,9.9408,12.6006,140.7638,0.6056,0.0000,0.0000,0.0571,1b3h
5.8900,3008.0000,787.0000,928.0000,29.0000,1068.0000,282.0000,332.0000,11.0000,873.0000,232.0000,257.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.0382,1418.9600,6.4785,14.8660,10.7720,9.5119,77.2985,0.5587,0.0000,0.0000,0.0645,1b3l
7.2800,4661.0000,1221.0000,1422.0000,46.0000,1118.0000,290.0000,351.0000,11.0000,904.0000,234.0000,273.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.5301,1983.6722,7.3724,47.8410,10.4082,14.0543,140.4899,0.8652,0.0000,0.0000,0.0571,1b40
5.2800,3751.0000,973.0000,1152.0000,36.0000,1121.0000,283.0000,348.0000,11.0000,907.0000,232.0000,269.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6009,1687.3578,6.2948,26.3982,10.5252,12.2674,102.5874,0.5664,0.0000,0.0000,0.0690,1b46
5.4600,3534.0000,918.0000,1083.0000,34.0000,1331.0000,343.0000,417.0000,14.0000,897.0000,233.0000,270.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.3669,1676.4612,7.8125,19.9102,11.1766,12.2549,108.2914,0.4279,0.0000,0.0000,0.0556,1b4h
5.2300,3550.0000,913.0000,1084.0000,35.0000,1110.0000,288.0000,343.0000,11.0000,1349.0000,357.0000,407.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.6663,1755.3156,7.1473,21.4281,11.6181,13.1561,117.2198,0.5479,0.0000,0.0000,0.0571,1b4z
7.3700,3273.0000,853.0000,1013.0000,31.0000,1095.0000,287.0000,346.0000,11.0000,1122.0000,286.0000,332.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7894,1589.9142,6.0558,14.3039,10.3541,11.6282,96.2396,0.5828,0.0000,0.0000,0.0588,1b51
7.1200,3483.0000,910.0000,1062.0000,34.0000,1083.0000,289.0000,339.0000,11.0000,1088.0000,284.0000,333.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2847,1630.1571,6.4137,18.7041,10.8079,12.0755,106.6105,0.4769,0.0000,0.5924,0.0588,1b52
7.4000,719.0000,213.0000,205.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2293.0000,645.0000,621.0000,0.0000,0.0000,0.0000,0.0000,0.0000,523.0000,146.0000,143.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.9274,1319.1741,10.1843,0.0000,12.1294,27.9930,131.6865,2.9318,0.0000,0.4334,0.1000,1b55
6.5900,4556.0000,1201.0000,1390.0000,47.0000,1084.0000,283.0000,343.0000,11.0000,1098.0000,284.0000,335.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.2224,1980.9109,6.8681,41.3692,11.1702,13.1192,148.1310,0.7561,0.0000,0.0000,0.0556,1b58
6.0100,3318.0000,861.0000,1021.0000,31.0000,1335.0000,350.0000,415.0000,14.0000,899.0000,234.0000,271.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.1930,1603.1586,7.1796,15.4202,10.5451,11.1408,96.5278,0.5278,0.0000,0.0000,0.0588,1b5h
7.0500,3531.0000,923.0000,1077.0000,34.0000,1326.0000,344.0000,412.0000,14.0000,1126.0000,295.0000,337.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.8265,1736.1929,6.5751,20.8765,10.4382,13.2413,120.3816,0.5333,0.0000,0.0000,0.0571,1b5i
7.4300,3763.0000,977.0000,1154.0000,37.0000,1334.0000,347.0000,411.0000,14.0000,1135.0000,298.0000,341.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.7746,1818.3484,7.0399,27.3326,11.8520,15.2622,127.5206,0.6613,0.0000,0.0000,0.0541,1b5j
7.8200,3765.0000,984.0000,1147.0000,38.0000,1108.0000,295.0000,348.0000,11.0000,907.0000,235.0000,267.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.2072,1678.2476,7.1163,30.2669,10.9333,11.6102,106.1692,0.5281,0.0000,0.0000,0.0571,1b6h
7.9200,5666.0000,1569.0000,1673.0000,3.0000,1136.0000,318.0000,339.0000,2.0000,1329.0000,364.0000,395.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3994,2484.0554,4.6578,48.0813,8.1796,35.7627,292.2352,1.5935,3.6312,0.0000,0.0690,1b6j
8.7400,6003.0000,1669.0000,1768.0000,0.0000,867.0000,234.0000,257.0000,0.0000,1094.0000,301.0000,340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.2709,2417.7698,4.5922,66.9409,6.4453,38.0432,260.3340,0.9561,8.2040,0.0693,0.0714,1b6k
8.3000,4879.0000,1347.0000,1475.0000,0.0000,873.0000,247.0000,264.0000,0.0000,1051.0000,287.0000,323.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.9325,2069.2747,4.3323,47.3469,6.2983,17.6446,185.9098,1.8365,1.8481,0.0000,0.1176,1b6l
8.4000,5497.0000,1546.0000,1637.0000,0.0000,717.0000,193.0000,215.0000,0.0000,1023.0000,284.0000,321.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.1789,2242.3396,4.1783,78.1178,5.6384,18.4578,214.4330,2.5746,0.0000,0.2530,0.0800,1b6m
