pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
6.9200,1933.0000,491.0000,505.0000,0.0000,1004.0000,251.0000,253.0000,0.0000,2455.0000,613.0000,682.0000,0.0000,0.0000,0.0000,0.0000,0.0000,584.0000,154.0000,164.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.2561,1887.3242,3.6459,0.0000,7.6082,16.7120,128.2585,0.4634,0.0000,0.0000,0.0952,1b39
8.0200,3961.0000,1040.0000,1225.0000,39.0000,1115.0000,291.0000,352.0000,11.0000,890.0000,230.0000,268.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.4910,1742.4360,5.1809,34.6755,11.9289,13.2067,121.7603,0.3224,0.0000,0.3641,0.0526,1b7h
10.6400,2246.0000,639.0000,647.0000,25.0000,803.0000,232.0000,234.0000,10.0000,809.0000,223.0000,233.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.0156,1291.5353,2.8190,2.0810,5.5429,9.0408,43.2453,0.5090,0.0000,0.0000,0.2222,1b8o
5.9600,3944.0000,1023.0000,1223.0000,39.0000,1101.0000,284.0000,345.0000,11.0000,884.0000,225.0000,265.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.6964,1742.7830,5.0348,32.6890,11.5777,15.3865,120.0017,0.4136,0.0000,0.3419,0.0541,1b9j
3.2800,2013.0000,571.0000,667.0000,56.0000,426.0000,123.0000,145.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.8966,851.9915,0.9288,13.0208,2.1029,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1bcu
4.5900,3197.0000,907.0000,984.0000,82.0000,500.0000,137.0000,155.0000,15.0000,398.0000,105.0000,124.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,575.0000,159.0000,183.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.0533,1539.9060,1.9368,54.2390,2.0745,25.1985,224.1893,0.8565,3.8487,0.6435,0.0645,1bma
1.8200,1329.0000,367.0000,441.0000,34.0000,362.0000,102.0000,116.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.5999,610.2626,2.1539,7.6351,3.3706,0.8972,2.0604,0.0000,0.0000,0.0000,0.4000,1bra
10.0000,4625.0000,1198.0000,1764.0000,0.0000,611.0000,146.0000,234.0000,0.0000,1381.0000,343.0000,494.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.0000,46.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.6468,2073.8601,3.9955,72.0115,6.0418,25.0078,187.7627,0.4543,6.6961,0.0000,0.0690,1bxo
7.5700,1347.0000,469.0000,433.0000,0.0000,222.0000,77.0000,74.0000,0.0000,1734.0000,596.0000,554.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.0000,76.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0033,1151.2893,7.4554,2.9443,17.2318,11.9213,33.9835,0.9071,0.0000,1.2282,0.1429,1d09
3.3000,718.0000,164.0000,169.0000,3.0000,0.0000,0.0000,0.0000,0.0000,339.0000,75.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9695,293.5866,0.2677,17.8504,0.6822,0.2250,0.7718,0.0000,0.0000,0.0000,0.2500,1d7j
4.3000,1169.0000,315.0000,320.0000,0.0000,655.0000,171.0000,174.0000,0.0000,728.0000,195.0000,203.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,22.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.6135,891.7820,2.3049,0.0000,5.1687,22.4745,82.8299,0.5051,0.0000,0.7086,0.1538,1det
9.7000,2047.0000,533.0000,579.0000,0.0000,434.0000,108.0000,118.0000,0.0000,554.0000,145.0000,158.0000,0.0000,231.0000,56.0000,66.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.4914,1159.4795,2.5994,33.7505,4.2114,3.0360,30.1834,0.0247,0.0000,0.0000,0.1667,1df8
7.2600,3276.0000,832.0000,793.0000,30.0000,1563.0000,367.0000,350.0000,16.0000,536.0000,158.0000,130.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.7470,1513.5886,2.0624,35.1218,5.5942,15.0324,121.1809,0.1173,0.4353,0.0000,0.0870,1dhi
4.9200,2395.0000,597.0000,650.0000,0.0000,1032.0000,262.0000,265.0000,0.0000,218.0000,55.0000,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.9617,1164.8726,2.3332,16.5826,2.4795,6.5871,41.9717,0.1349,0.0000,0.0000,0.2222,1e1v
7.6400,1128.0000,310.0000,366.0000,6.0000,0.0000,0.0000,0.0000,0.0000,160.0000,50.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,565.0000,138.0000,181.0000,2.0000,0.0000,0.0000,0.0000,0.0000,30.6992,538.3471,0.9135,22.1099,1.6618,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1e5a
9.8900,4073.0000,843.0000,1029.0000,34.0000,469.0000,96.0000,116.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.0000,51.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.3885,1346.3029,7.0567,81.3701,0.0000,0.0107,9.4567,0.0000,0.4335,0.0000,0.3333,1e66
6.3600,2832.0000,798.0000,862.0000,66.0000,529.0000,152.0000,167.0000,16.0000,440.0000,116.0000,137.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,607.0000,170.0000,184.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.4808,1439.5481,2.4032,42.5304,3.4317,19.7216,166.6061,0.6798,3.4163,0.8379,0.0800,1ela
7.1500,2802.0000,806.0000,872.0000,74.0000,509.0000,149.0000,172.0000,13.0000,369.0000,109.0000,116.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,467.0000,140.0000,146.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.1791,1321.3973,2.0521,62.8104,1.4232,24.8587,180.9642,0.0596,7.3504,0.0000,0.0606,1elb
2.9600,2150.0000,515.0000,503.0000,29.0000,200.0000,48.0000,44.0000,2.0000,815.0000,191.0000,180.0000,11.0000,193.0000,42.0000,41.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.2163,888.0074,0.9833,39.2586,2.4049,8.0479,39.6420,0.1252,2.4889,0.0000,0.2222,1f4e
4.6200,3082.0000,766.0000,738.0000,40.0000,378.0000,95.0000,86.0000,4.0000,1703.0000,425.0000,389.0000,19.0000,210.0000,54.0000,46.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.8450,1486.6283,1.5578,45.2880,3.7506,16.6159,96.5032,0.4748,2.9255,0.0000,0.1000,1f4f
6.4800,3470.0000,897.0000,859.0000,41.0000,556.0000,146.0000,132.0000,5.0000,1676.0000,467.0000,429.0000,18.0000,199.0000,51.0000,44.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.9330,1663.8500,1.9928,55.3244,4.9326,14.7755,140.8371,0.5444,2.1127,0.8236,0.0769,1f4g
3.7400,1326.0000,358.0000,404.0000,36.0000,406.0000,110.0000,118.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.4669,623.7725,2.1726,3.8687,4.5712,0.4821,2.4209,0.0000,0.0000,0.0000,0.4000,1f5k
7.1900,5789.0000,1343.0000,1353.0000,180.0000,0.0000,0.0000,0.0000,0.0000,633.0000,155.0000,166.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.6170,1931.7323,1.9568,134.3889,2.8635,3.3506,74.3409,0.2993,8.4602,0.0000,0.1538,1fcx
9.2200,5384.0000,1251.0000,1262.0000,164.0000,0.0000,0.0000,0.0000,0.0000,646.0000,154.0000,163.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.2394,1806.2689,2.1482,138.2764,2.8251,2.2659,64.0941,0.1573,6.7210,0.0000,0.1429,1fcz
8.4000,5759.0000,1341.0000,1346.0000,176.0000,241.0000,55.0000,54.0000,8.0000,638.0000,154.0000,155.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.5017,1972.6434,2.6305,137.3108,3.5630,4.5760,84.6960,1.0203,8.1321,0.0000,0.1538,1fd0
5.2400,1589.0000,478.0000,502.0000,0.0000,201.0000,61.0000,60.0000,0.0000,1073.0000,306.0000,320.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.3828,910.5447,2.9458,0.0000,6.1255,5.1192,39.0169,0.2053,0.0000,0.3167,0.1818,1fh7
6.8900,1669.0000,505.0000,533.0000,0.0000,196.0000,61.0000,64.0000,0.0000,973.0000,279.0000,297.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.2521,917.0999,4.8265,5.9584,8.6407,4.1720,35.2994,0.0000,0.0000,0.0000,0.2000,1fh8
6.4300,1505.0000,439.0000,472.0000,0.0000,342.0000,107.0000,117.0000,0.0000,1223.0000,348.0000,378.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.9184,1022.8243,2.5331,0.0000,6.0464,7.3796,46.9459,1.1302,0.0000,0.9955,0.1667,1fh9
9.7000,5168.0000,1102.0000,1176.0000,11.0000,179.0000,41.0000,41.0000,0.0000,1522.0000,335.0000,350.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.6798,1764.9097,2.7707,65.4864,4.2461,21.4206,227.1998,0.0179,11.5144,0.0000,0.0741,1fkb
7.0000,3375.0000,742.0000,771.0000,5.0000,182.0000,40.0000,46.0000,0.0000,946.0000,205.0000,223.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.8771,1249.4968,1.5999,60.8638,2.0542,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1fki
8.8000,6038.0000,1742.0000,1922.0000,11.0000,1108.0000,332.0000,364.0000,3.0000,2143.0000,620.0000,706.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.2871,2818.1746,3.9430,38.3831,7.4761,106.2587,515.9169,2.8387,14.2752,3.5644,0.0294,1fkn
10.0000,3388.0000,950.0000,941.0000,23.0000,0.0000,0.0000,0.0000,0.0000,813.0000,220.0000,219.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4823,1402.0580,2.4942,77.9513,3.4857,12.9239,72.1103,1.4603,13.6484,0.0000,0.2857,1flr
5.5900,3374.0000,1144.0000,941.0000,23.0000,662.0000,237.0000,199.0000,2.0000,1035.0000,352.0000,306.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.4802,1704.8696,3.3878,50.0274,6.6328,84.1040,643.3485,3.2019,2.3077,5.4987,0.0290,1fo0
7.6100,1636.0000,381.0000,468.0000,31.0000,475.0000,110.0000,136.0000,8.0000,928.0000,218.0000,262.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2669,930.5225,4.0851,17.3579,7.6902,4.0951,17.1660,0.0234,0.0000,0.0000,0.2000,1ftm
8.4000,7803.0000,1703.0000,2057.0000,47.0000,1604.0000,363.0000,426.0000,12.0000,1970.0000,417.0000,510.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.9034,2980.1614,5.0018,118.5983,7.6942,54.5795,505.4385,2.7159,1.6296,2.5529,0.0370,1fzk
6.0600,5247.0000,1233.0000,1425.0000,27.0000,1641.0000,398.0000,443.0000,9.0000,2102.0000,475.0000,552.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9955,2375.4668,4.8160,25.8247,9.4684,70.9716,370.5046,3.6613,1.4162,5.8774,0.0400,1g7q
8.0700,3657.0000,919.0000,832.0000,29.0000,0.0000,0.0000,0.0000,0.0000,349.0000,93.0000,75.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0002,1216.7363,0.9270,128.1039,1.5820,6.7464,63.1025,0.0142,12.4049,0.0000,0.0606,1gni
5.3700,3613.0000,772.0000,908.0000,24.0000,479.0000,104.0000,124.0000,2.0000,233.0000,59.0000,70.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.1831,1217.0071,0.8981,49.4159,1.6840,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1gpk
3.5100,1621.0000,383.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1490.0000,352.0000,460.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2180,933.4603,1.4180,0.0000,3.3093,21.0800,186.0996,1.8614,0.0000,4.1616,0.0800,1gz9
8.3500,6045.0000,1242.0000,1552.0000,24.0000,814.0000,170.0000,214.0000,3.0000,439.0000,103.0000,115.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.8639,2045.5186,2.2265,117.5728,3.1845,29.8213,108.0726,0.1942,32.7724,0.0000,0.0625,1h23
5.5400,3540.0000,944.0000,920.0000,85.0000,0.0000,0.0000,0.0000,0.0000,743.0000,206.0000,204.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.8205,1222.5543,1.1613,71.4612,1.1538,10.3255,71.5650,0.5172,6.3253,0.0000,0.1667,1ha2
8.7000,7466.0000,1913.0000,1967.0000,30.0000,495.0000,129.0000,134.0000,2.0000,899.0000,236.0000,234.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.0000,45.0000,49.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.9789,2882.5701,2.0302,153.1000,3.0367,32.3924,283.9126,0.8979,24.9536,0.0000,0.0500,1hfs
4.4900,1132.0000,385.0000,300.0000,31.0000,595.0000,198.0000,156.0000,17.0000,1036.0000,352.0000,259.0000,16.0000,0.0000,0.0000,0.0000,0.0000,213.0000,67.0000,51.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5529,959.5495,1.8257,0.0000,4.5284,12.8504,109.7275,0.3544,0.0000,0.5416,0.1333,1hi4
5.3100,2125.0000,676.0000,703.0000,16.0000,104.0000,38.0000,37.0000,0.0000,537.0000,172.0000,176.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,589.0000,176.0000,184.0000,6.0000,77.5716,1197.2313,4.0090,40.1468,1.3158,7.3537,70.0969,0.5504,5.5703,0.0000,0.1429,1hk4
