pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
2.2200,2737.0000,802.0000,924.0000,26.0000,427.0000,131.0000,145.0000,4.0000,1687.0000,499.0000,576.0000,13.0000,0.0000,0.0000,0.0000,0.0000,417.0000,127.0000,153.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.5798,1690.6635,6.5709,26.1937,8.7817,11.1183,112.4528,0.9866,2.2059,1.0000,0.1250,1m0n
2.2200,2721.0000,784.0000,745.0000,45.0000,0.0000,0.0000,0.0000,0.0000,1508.0000,433.0000,424.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.0031,1412.9821,2.4226,0.0000,5.5530,26.8005,126.5219,0.1048,0.0000,0.0000,0.0370,1icj
2.2300,957.0000,344.0000,343.0000,7.0000,206.0000,82.0000,79.0000,2.0000,453.0000,162.0000,156.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.5952,597.4989,0.6605,1.6957,1.1616,8.3192,13.7119,0.8312,0.0000,1.4758,0.2000,2igv
2.2300,2057.0000,547.0000,544.0000,0.0000,709.0000,192.0000,166.0000,0.0000,271.0000,74.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,40.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.8695,1024.0077,1.1657,18.2470,0.7204,1.4585,32.1910,0.4352,0.0000,0.0000,0.4000,3ao5
2.2300,1583.0000,390.0000,454.0000,8.0000,0.0000,0.0000,0.0000,0.0000,828.0000,194.0000,237.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2763,692.2099,1.3191,25.4209,2.2830,3.5045,9.3145,0.0134,0.0000,0.0000,0.2500,1ajp
2.2300,1221.0000,384.0000,432.0000,20.0000,0.0000,0.0000,0.0000,0.0000,1223.0000,377.0000,421.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0413,774.3595,1.6502,0.0000,2.9362,0.7275,3.8952,0.1399,0.0000,0.5342,0.2500,3i3b
2.2600,1417.0000,373.0000,367.0000,0.0000,0.0000,0.0000,0.0000,0.0000,630.0000,153.0000,160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.9897,675.0307,0.3292,11.3058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3ao1
2.2600,270.0000,100.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,743.0000,263.0000,303.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.0000,54.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.0874,383.2258,0.7994,0.0000,1.7355,2.2855,1.6115,0.0450,0.0000,0.0000,0.3333,1ew8
2.2800,1577.0000,372.0000,443.0000,28.0000,0.0000,0.0000,0.0000,0.0000,595.0000,145.0000,173.0000,13.0000,0.0000,0.0000,0.0000,0.0000,203.0000,50.0000,58.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.9413,767.0663,2.9053,24.7372,0.2909,2.4405,9.5335,0.0116,0.0000,0.0000,0.3333,3ip8
2.3000,1624.0000,472.0000,566.0000,34.0000,0.0000,0.0000,0.0000,0.0000,891.0000,255.0000,317.0000,19.0000,184.0000,58.0000,64.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.2107,750.4351,1.7115,4.7294,3.1745,2.6870,23.5446,0.0000,0.0000,0.0000,0.1429,3dyo
2.3000,1505.0000,468.0000,391.0000,15.0000,0.0000,0.0000,0.0000,0.0000,541.0000,169.0000,144.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.2503,652.0718,0.8301,25.2076,2.1217,2.6000,8.6978,0.0415,0.0000,0.0000,0.2857,3pcg
2.3100,2474.0000,744.0000,827.0000,24.0000,420.0000,123.0000,143.0000,4.0000,1659.0000,490.0000,572.0000,14.0000,0.0000,0.0000,0.0000,0.0000,414.0000,123.0000,149.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.1987,1596.1136,5.2252,26.1624,9.4958,6.4610,100.1867,0.7776,1.2818,1.0000,0.1000,1m0o
2.3500,1333.0000,448.0000,457.0000,0.0000,386.0000,123.0000,135.0000,0.0000,348.0000,105.0000,122.0000,0.0000,129.0000,40.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.1712,696.4803,0.8611,16.5691,2.0774,9.3925,19.1441,0.3922,0.0000,0.0000,0.2857,3gtc
2.3600,986.0000,318.0000,381.0000,11.0000,831.0000,260.0000,320.0000,6.0000,99.0000,30.0000,43.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.6202,649.0249,1.7563,14.3265,4.0905,2.7755,18.7714,0.0423,0.0000,0.0000,0.3333,3g2z
2.3700,1070.0000,323.0000,369.0000,0.0000,467.0000,146.0000,164.0000,0.0000,659.0000,205.0000,222.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,24.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.3801,799.4912,1.5013,0.0000,3.6009,16.6852,80.5441,0.6133,0.0000,0.0000,0.1538,6rnt
2.3800,4105.0000,1162.0000,1268.0000,24.0000,1049.0000,301.0000,317.0000,6.0000,1623.0000,406.0000,495.0000,18.0000,198.0000,55.0000,57.0000,1.0000,398.0000,103.0000,119.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,0.0714,3f6e
2.3900,2111.0000,458.0000,555.0000,15.0000,200.0000,37.0000,50.0000,1.0000,1769.0000,379.0000,485.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.7081,1083.6747,3.1820,1.1035,8.1191,16.6325,73.1122,0.9554,1.0000,2.3698,0.0741,1f73
2.4000,1957.0000,626.0000,647.0000,11.0000,592.0000,191.0000,183.0000,0.0000,961.0000,310.0000,312.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,199.0000,64.0000,67.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3135,1182.6587,2.7785,6.3673,6.8665,5.6438,43.7648,0.1141,0.0000,0.4825,0.2000,3l7b
2.4400,673.0000,163.0000,184.0000,9.0000,141.0000,35.0000,38.0000,2.0000,122.0000,32.0000,33.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.6528,308.3334,0.8083,0.0000,1.9014,1.9507,0.6789,0.0000,0.0000,0.0000,0.2000,1oba
2.4400,1980.0000,632.0000,664.0000,11.0000,394.0000,132.0000,125.0000,0.0000,1191.0000,377.0000,382.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,410.0000,122.0000,131.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.1231,1251.8733,2.5125,4.7030,6.1405,5.0198,50.4862,0.1865,0.0000,0.5875,0.2222,3l7c
2.4400,1518.0000,435.0000,516.0000,20.0000,849.0000,229.0000,288.0000,12.0000,484.0000,137.0000,160.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.9949,925.9575,1.6585,0.0000,3.2058,3.5064,30.3512,0.3723,0.0000,0.0000,0.2857,2i2b
2.4600,2020.0000,614.0000,643.0000,19.0000,396.0000,122.0000,134.0000,6.0000,1215.0000,350.0000,387.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,199.0000,53.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.7397,1149.7908,3.2320,3.8367,3.9387,4.7788,43.2635,0.3508,0.0000,0.0000,0.2222,3l79
2.4700,1422.0000,370.0000,460.0000,59.0000,109.0000,30.0000,36.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.1351,587.8625,0.4754,5.4146,0.8304,2.5886,6.9719,0.0000,1.2570,0.0000,0.2222,1utl
2.4700,841.0000,251.0000,242.0000,5.0000,0.0000,0.0000,0.0000,0.0000,817.0000,246.0000,234.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6525,497.9665,2.0682,5.7056,5.7679,4.2387,1.9179,0.3497,0.0000,0.0000,0.3333,1tok
2.4800,1150.0000,281.0000,276.0000,14.0000,0.0000,0.0000,0.0000,0.0000,263.0000,68.0000,67.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9735,423.9298,0.1359,42.5449,0.0000,0.2939,2.4275,0.0000,0.0000,0.0000,0.5000,1gyx
2.5000,1746.0000,410.0000,509.0000,12.0000,0.0000,0.0000,0.0000,0.0000,856.0000,212.0000,247.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.9059,754.4405,1.4463,29.4091,0.1313,1.8555,12.0798,0.0431,0.0000,0.0000,0.2500,1ai4
2.5100,1511.0000,498.0000,584.0000,15.0000,127.0000,44.0000,54.0000,1.0000,387.0000,127.0000,159.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.0000,89.0000,120.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8765,836.6718,0.7252,16.0122,1.4382,6.4100,38.6613,0.3364,1.0000,0.5978,0.2500,3g30
2.5200,1777.0000,553.0000,615.0000,11.0000,929.0000,285.0000,319.0000,5.0000,1774.0000,542.0000,611.0000,13.0000,0.0000,0.0000,0.0000,0.0000,365.0000,115.0000,132.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.4046,1739.9290,4.3740,0.0000,8.6417,12.4692,91.4235,0.1908,0.0000,0.2123,0.1250,3bf1
2.5200,1018.0000,334.0000,365.0000,0.0000,997.0000,315.0000,337.0000,0.0000,144.0000,46.0000,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.8204,700.0657,2.2261,8.5289,4.6573,4.1435,18.1927,0.4534,1.0000,0.9619,0.2500,3gr2
2.5500,1607.0000,394.0000,459.0000,29.0000,861.0000,210.0000,231.0000,16.0000,1354.0000,389.0000,418.0000,23.0000,0.0000,0.0000,0.0000,0.0000,306.0000,93.0000,96.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.3378,1317.6615,1.7943,0.0000,4.7201,15.2273,122.0608,0.2306,0.0000,0.0000,0.0952,1kf0
2.5500,1365.0000,380.0000,370.0000,0.0000,619.0000,160.0000,161.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,42.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4190,644.2900,0.2369,6.8044,0.5579,0.4931,12.9348,0.0000,0.7532,0.0000,0.3333,3ovn
2.5700,2220.0000,621.0000,580.0000,21.0000,0.0000,0.0000,0.0000,0.0000,2044.0000,561.0000,546.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.8453,1290.1315,4.1138,0.0000,7.3826,11.5716,78.7134,1.2834,0.0000,2.5780,0.1111,1gwv
2.5700,1382.0000,379.0000,429.0000,38.0000,205.0000,51.0000,63.0000,7.0000,255.0000,78.0000,90.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0731,652.6957,0.8395,3.6997,1.3175,0.8399,8.3396,0.0000,0.0000,0.0000,0.2857,3kgp
2.5900,1756.0000,571.0000,600.0000,0.0000,169.0000,56.0000,58.0000,0.0000,572.0000,185.0000,196.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.3093,823.2216,1.1846,27.1473,1.2632,8.1905,27.1917,0.1072,1.5964,0.0000,0.2857,3gvb
2.6000,684.0000,225.0000,194.0000,3.0000,215.0000,68.0000,56.0000,1.0000,260.0000,82.0000,69.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.8251,462.0215,1.1994,0.0000,3.3384,10.6017,5.5845,0.0064,0.0000,0.0000,0.1250,2r5a
2.6200,1938.0000,523.0000,532.0000,0.0000,0.0000,0.0000,0.0000,0.0000,249.0000,62.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.6101,664.2941,0.2164,27.9469,0.2738,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,3f37
2.6200,1956.0000,528.0000,531.0000,0.0000,0.0000,0.0000,0.0000,0.0000,248.0000,64.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2154,686.0328,0.2378,28.4536,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,3f38
2.6300,1442.0000,361.0000,415.0000,8.0000,170.0000,45.0000,50.0000,0.0000,677.0000,178.0000,217.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.8614,641.3770,1.2072,13.3960,2.8294,4.3813,17.1925,0.0178,0.0000,0.0000,0.2500,1ajn
2.6600,1990.0000,544.0000,583.0000,7.0000,906.0000,237.0000,267.0000,3.0000,1953.0000,566.0000,613.0000,6.0000,0.0000,0.0000,0.0000,0.0000,471.0000,139.0000,149.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.9619,1722.5992,2.4785,0.0000,5.6021,19.3585,153.0488,0.7387,0.0000,0.0000,0.1000,3a1e
2.6700,1826.0000,525.0000,570.0000,34.0000,537.0000,156.0000,173.0000,11.0000,1112.0000,320.0000,353.0000,22.0000,199.0000,58.0000,57.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5174,1019.3051,3.1586,0.0000,7.7955,9.8236,64.3746,0.2888,0.0000,0.2839,0.0909,3lvw
2.6800,738.0000,212.0000,248.0000,10.0000,0.0000,0.0000,0.0000,0.0000,1261.0000,346.0000,415.0000,16.0000,0.0000,0.0000,0.0000,0.0000,177.0000,47.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7293,770.1268,2.2512,0.0000,6.3770,5.0076,21.5543,0.0301,0.0000,0.1053,0.1818,1o8b
2.6900,1368.0000,395.0000,458.0000,0.0000,398.0000,114.0000,137.0000,0.0000,849.0000,242.0000,287.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.0000,34.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0275,847.1565,1.9277,0.0000,5.2295,6.2163,40.2024,0.1083,0.0000,0.0000,0.2222,3elc
2.7000,878.0000,214.0000,225.0000,7.0000,0.0000,0.0000,0.0000,0.0000,681.0000,156.0000,174.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.1115,500.6252,2.5823,14.7831,1.6890,1.4063,0.2421,0.0625,0.0000,0.0000,0.2857,2uyn
2.7000,1969.0000,637.0000,624.0000,0.0000,157.0000,54.0000,52.0000,0.0000,621.0000,196.0000,209.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.4625,881.2393,1.0247,19.5216,1.5511,6.4337,23.1072,0.0036,2.0000,0.0000,0.2857,3gsg
