pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
8.3400,6354.0000,1789.0000,1974.0000,10.0000,877.0000,245.0000,270.0000,2.0000,1021.0000,285.0000,325.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.6899,2566.0215,3.8460,98.1983,5.1304,37.8592,321.8538,0.9620,7.6690,0.2865,0.0513,2xye
8.4400,6195.0000,1739.0000,1922.0000,9.0000,872.0000,247.0000,270.0000,2.0000,1014.0000,285.0000,322.0000,1.0000,72.0000,17.0000,23.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.3550,2546.5444,2.8825,82.8011,4.3490,40.1804,320.0344,1.0342,4.6847,0.3295,0.0513,2xyf
6.4000,4024.0000,1135.0000,1134.0000,0.0000,536.0000,141.0000,135.0000,0.0000,797.0000,210.0000,209.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.7761,1566.8486,1.9346,61.1486,3.2707,36.0698,252.6760,1.5594,41.3735,0.0000,0.0741,2y8c
6.6300,4018.0000,923.0000,936.0000,88.0000,0.0000,0.0000,0.0000,0.0000,683.0000,155.0000,165.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9184,1303.8729,0.5198,52.8301,0.6334,17.1598,89.7594,0.2327,10.0520,0.4699,0.1176,2yfe
8.1200,2989.0000,728.0000,976.0000,22.0000,399.0000,103.0000,134.0000,4.0000,612.0000,144.0000,188.0000,5.0000,177.0000,49.0000,63.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.0000,56.0000,70.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.6975,1359.8379,2.0808,24.0201,2.2614,8.9026,81.4321,0.2112,7.2231,0.4406,0.2000,2yi0
8.3200,3111.0000,764.0000,1025.0000,23.0000,395.0000,104.0000,134.0000,4.0000,608.0000,140.0000,186.0000,5.0000,174.0000,52.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.0000,55.0000,65.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.6615,1362.7855,1.4286,23.3729,1.6001,8.9210,86.4274,0.3930,8.6909,0.6755,0.1667,2yi7
3.9200,3985.0000,1140.0000,1126.0000,76.0000,1024.0000,291.0000,290.0000,7.0000,2229.0000,700.0000,634.0000,28.0000,187.0000,49.0000,50.0000,7.0000,301.0000,101.0000,86.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.2341,2542.7964,3.3664,18.2920,6.5404,37.7507,280.0467,2.4850,0.3691,3.4778,0.0408,2yim
2.7800,1099.0000,279.0000,312.0000,7.0000,213.0000,56.0000,65.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.8426,422.7526,0.1735,39.6660,0.0000,0.0033,1.8946,0.0000,0.0000,0.0000,0.2500,2yiv
3.1600,2084.0000,524.0000,610.0000,30.0000,433.0000,104.0000,123.0000,6.0000,207.0000,49.0000,58.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.8494,910.5475,3.2041,29.2602,4.8474,2.1569,9.1766,0.0809,0.0000,0.0000,0.2500,2ymd
7.6600,3427.0000,835.0000,1047.0000,51.0000,762.0000,184.0000,224.0000,12.0000,196.0000,47.0000,55.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.7505,1291.2660,3.1179,70.1422,0.1761,8.1667,62.4935,0.8001,0.8027,0.7884,0.3333,2yme
2.9200,1312.0000,350.0000,430.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1246.0000,344.0000,408.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5140,825.9174,4.3494,0.0000,9.9796,10.9926,74.7816,0.6434,0.0000,1.4085,0.1111,3alt
2.9600,1918.0000,470.0000,576.0000,14.0000,1010.0000,243.0000,296.0000,9.0000,1299.0000,312.0000,403.0000,10.0000,0.0000,0.0000,0.0000,0.0000,189.0000,47.0000,60.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.6686,1250.1442,3.7930,0.0000,5.8561,10.8973,80.1875,0.3124,0.0000,0.6332,0.1538,3dhv
4.7200,2245.0000,628.0000,622.0000,21.0000,0.0000,0.0000,0.0000,0.0000,620.0000,168.0000,170.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.9818,1026.4755,1.8929,80.6612,1.3129,2.0194,31.3111,0.0000,2.6853,0.0000,0.3333,3ebo
5.9100,2943.0000,809.0000,799.0000,30.0000,87.0000,24.0000,21.0000,2.0000,672.0000,197.0000,178.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.0000,40.0000,41.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7664,1298.0713,1.8868,74.0113,0.0000,8.9905,116.5056,1.3893,6.9782,0.7830,0.2222,3ebp
8.8900,4508.0000,1251.0000,1372.0000,4.0000,569.0000,163.0000,174.0000,0.0000,1034.0000,276.0000,310.0000,0.0000,183.0000,52.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.9032,1943.2660,3.7813,72.3201,3.9024,33.8370,208.6378,1.7684,4.2438,1.1070,0.0714,3ekp
10.5900,4911.0000,1352.0000,1524.0000,5.0000,575.0000,159.0000,179.0000,0.0000,1299.0000,358.0000,385.0000,1.0000,196.0000,50.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.3408,2134.2036,4.7868,54.1833,4.8622,52.8129,250.0599,2.4919,19.8562,0.0000,0.0714,3ekt
9.4100,4554.0000,1269.0000,1347.0000,0.0000,574.0000,164.0000,169.0000,0.0000,1139.0000,311.0000,337.0000,0.0000,188.0000,53.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.8174,1956.4669,3.4834,62.7659,4.7928,24.8937,207.3133,0.3580,0.3154,0.0000,0.0714,3ekv
7.9600,6383.0000,1784.0000,1933.0000,3.0000,1042.0000,305.0000,322.0000,0.0000,1207.0000,316.0000,360.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0756,2640.7793,2.5963,88.6713,5.6738,58.3167,370.5381,1.9678,3.7460,0.0000,0.0513,3ekw
9.4100,5617.0000,1558.0000,1696.0000,0.0000,573.0000,161.0000,169.0000,0.0000,769.0000,207.0000,231.0000,0.0000,186.0000,50.0000,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.9438,2159.9102,2.3504,66.7487,2.9839,28.3099,257.7468,0.7211,9.6354,0.0000,0.0870,3ekx
9.6400,6120.0000,1679.0000,1829.0000,0.0000,979.0000,283.0000,306.0000,0.0000,1165.0000,308.0000,344.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.5983,2472.9138,3.1502,81.2108,5.6065,62.2337,375.4417,1.4331,4.2116,0.0000,0.0513,3el1
7.1700,5988.0000,1671.0000,1865.0000,2.0000,998.0000,281.0000,309.0000,1.0000,897.0000,243.0000,281.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0586,2372.9365,2.6859,74.0872,5.8876,40.3732,349.5977,0.6727,11.9284,0.0000,0.0690,3el4
7.7200,5553.0000,1577.0000,1758.0000,1.0000,567.0000,163.0000,177.0000,0.0000,760.0000,211.0000,241.0000,0.0000,185.0000,49.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.7544,2169.0483,2.6090,56.2951,3.5150,27.6083,249.3158,0.5176,11.7921,0.0000,0.0833,3el5
8.4000,6176.0000,1722.0000,1932.0000,4.0000,993.0000,288.0000,318.0000,0.0000,1176.0000,316.0000,363.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.1402,2556.1326,3.1534,87.4414,5.6641,64.0408,381.4906,1.1142,5.2904,0.0000,0.0513,3el9
5.4300,750.0000,247.0000,232.0000,8.0000,0.0000,0.0000,0.0000,0.0000,1147.0000,370.0000,354.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.5998,663.6685,2.1008,0.0000,5.3133,2.1552,4.2934,0.5731,0.0000,1.6831,0.2000,3ng4
6.4900,3372.0000,1115.0000,982.0000,38.0000,710.0000,248.0000,216.0000,8.0000,1964.0000,636.0000,563.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.1567,1966.2272,4.0071,10.7737,6.9970,33.1767,250.3878,1.7015,1.6008,2.8719,0.0690,3nw3
3.4800,1421.0000,349.0000,380.0000,30.0000,918.0000,225.0000,250.0000,20.0000,463.0000,107.0000,115.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5211,871.5558,2.6303,24.7602,1.7605,0.3019,7.7971,0.0000,0.0000,0.0000,0.5000,3nyd
7.6200,7034.0000,2254.0000,1963.0000,56.0000,267.0000,86.0000,89.0000,2.0000,2232.0000,735.0000,663.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.3330,3014.5427,4.7287,52.1823,6.6598,46.1413,366.2539,1.0395,22.0136,1.2883,0.0299,3o4k
6.6800,1282.0000,391.0000,407.0000,4.0000,0.0000,0.0000,0.0000,0.0000,1918.0000,560.0000,578.0000,6.0000,0.0000,0.0000,0.0000,0.0000,209.0000,60.0000,66.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.1751,1113.9072,5.5792,0.0000,11.2045,9.2295,27.4829,0.3374,0.0000,1.1113,0.1429,3o75
5.6800,3184.0000,807.0000,729.0000,17.0000,242.0000,68.0000,64.0000,1.0000,781.0000,214.0000,187.0000,4.0000,230.0000,67.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2941,1189.3673,1.5882,27.1536,3.3443,6.5375,32.7151,0.0702,1.5330,0.0000,0.2000,3oil
6.7400,3086.0000,800.0000,725.0000,20.0000,240.0000,70.0000,60.0000,1.0000,781.0000,210.0000,190.0000,5.0000,229.0000,67.0000,58.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.4328,1149.8284,1.7683,62.7953,2.5232,8.0661,31.4123,0.4410,1.9828,0.0000,0.2000,3oim
6.3600,3151.0000,832.0000,727.0000,20.0000,240.0000,69.0000,62.0000,1.0000,785.0000,216.0000,187.0000,5.0000,230.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.2324,1220.2719,3.2820,69.5499,3.5406,6.6071,30.7566,0.5523,1.8967,0.0000,0.2222,3oku
6.2300,3775.0000,992.0000,897.0000,26.0000,245.0000,66.0000,60.0000,1.0000,844.0000,235.0000,214.0000,4.0000,237.0000,67.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.3651,1406.4987,1.5072,31.6126,1.0923,6.1227,34.4478,0.2472,2.0059,0.0000,0.2222,3okv
9.1900,2400.0000,615.0000,696.0000,22.0000,857.0000,223.0000,255.0000,10.0000,1009.0000,268.0000,299.0000,11.0000,0.0000,0.0000,0.0000,0.0000,193.0000,58.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.2631,1433.5854,2.8823,6.7067,6.9209,6.8985,63.3232,0.1728,0.3121,0.4518,0.1176,3ozg
4.4800,3322.0000,885.0000,1012.0000,69.0000,629.0000,167.0000,200.0000,16.0000,314.0000,81.0000,102.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9402,1391.1168,1.1168,54.7993,1.4403,17.6083,108.7252,0.4348,2.9473,0.7523,0.1333,3p17
7.2500,2600.0000,665.0000,827.0000,18.0000,218.0000,51.0000,68.0000,0.0000,1070.0000,261.0000,330.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.0000,47.0000,64.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.4684,1199.1476,3.0405,41.9775,2.6342,7.7998,55.9684,0.2845,6.4563,0.3296,0.2000,3p3r
7.5900,2192.0000,570.0000,693.0000,17.0000,642.0000,154.0000,200.0000,1.0000,376.0000,102.0000,125.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,368.0000,92.0000,116.0000,4.0000,0.0000,0.0000,0.0000,0.0000,64.4186,1074.5851,3.1478,28.0366,3.5981,3.6998,41.6078,0.4266,0.0000,0.0000,0.2500,3p3s
7.2400,2750.0000,715.0000,881.0000,19.0000,415.0000,102.0000,140.0000,2.0000,203.0000,49.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0000,49.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0678,1071.0258,1.4928,45.9557,1.1457,13.1469,45.6647,0.1453,6.8772,0.0000,0.1667,3p3t
9.2800,4199.0000,1277.0000,1213.0000,27.0000,599.0000,190.0000,180.0000,3.0000,997.0000,302.0000,292.0000,7.0000,84.0000,27.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,31.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.9355,1982.3572,3.9003,47.6385,5.4106,36.1267,378.7741,1.4694,7.9788,0.1089,0.0667,3p8n
8.7200,4150.0000,1262.0000,1208.0000,27.0000,581.0000,181.0000,174.0000,3.0000,989.0000,298.0000,296.0000,7.0000,80.0000,25.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.2632,1933.9987,3.2220,44.2984,5.3723,33.6831,367.4836,0.9294,7.3027,0.0826,0.0667,3p8o
5.7400,2109.0000,538.0000,630.0000,1.0000,659.0000,168.0000,202.0000,0.0000,242.0000,57.0000,59.0000,0.0000,125.0000,30.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.3812,1012.6544,0.6187,22.5596,0.8299,10.2607,68.0923,0.2708,0.0931,0.0000,0.1111,3pb7
5.2400,1255.0000,336.0000,404.0000,2.0000,580.0000,156.0000,188.0000,1.0000,148.0000,38.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2496,694.7411,0.7714,6.3016,1.8262,3.9314,12.4815,0.0356,0.5430,0.2695,0.2500,3pb8
6.5800,1637.0000,424.0000,498.0000,1.0000,402.0000,106.0000,128.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0563,734.4138,0.5818,35.0507,1.2604,3.5478,13.2222,0.0015,0.0000,0.0000,0.3333,3pb9
7.0200,2207.0000,535.0000,633.0000,1.0000,661.0000,166.0000,195.0000,1.0000,252.0000,53.0000,71.0000,0.0000,123.0000,28.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0117,1094.0248,1.0448,18.7150,1.2836,13.1479,87.0873,0.1016,1.1677,0.0000,0.1053,3pbb
6.4400,1312.0000,476.0000,404.0000,18.0000,0.0000,0.0000,0.0000,0.0000,1748.0000,646.0000,544.0000,29.0000,0.0000,0.0000,0.0000,0.0000,329.0000,124.0000,105.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.6756,1147.6616,5.2552,2.7144,12.7147,14.0073,45.5004,0.0908,0.0000,0.0000,0.0909,3pfp
