pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
9.3700,3069.0000,848.0000,813.0000,18.0000,730.0000,197.0000,188.0000,5.0000,1333.0000,384.0000,351.0000,10.0000,0.0000,0.0000,0.0000,0.0000,130.0000,38.0000,35.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.9705,1636.1508,3.8604,33.2591,8.1023,13.5956,103.4916,0.9835,0.0000,0.9771,3095.0000,855.0000,813.0000,19.0000,722.0000,203.0000,185.0000,5.0000,1364.0000,395.0000,355.0000,10.0000,0.0000,0.0000,0.0000,0.0000,138.0000,44.0000,38.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.9564,1661.4899,2.8210,36.2656,3.1944,21.3653,106.8076,1.3159,0.0000,2.2703,0.1053,1flm
4.0700,1144.0000,312.0000,382.0000,9.0000,0.0000,0.0000,0.0000,0.0000,1172.0000,322.0000,374.0000,15.0000,0.0000,0.0000,0.0000,0.0000,226.0000,71.0000,79.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.1438,791.6059,3.4678,6.2551,6.5922,6.3327,7.8687,0.3166,0.0000,0.0000,1148.0000,329.0000,371.0000,8.0000,0.0000,0.0000,0.0000,0.0000,1149.0000,321.0000,375.0000,11.0000,0.0000,0.0000,0.0000,0.0000,237.0000,67.0000,74.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.5860,768.3221,1.5161,5.5974,3.6542,7.5244,8.6915,0.0405,0.0000,0.0000,0.2000,1hyo
4.9200,2279.0000,668.0000,695.0000,35.0000,306.0000,92.0000,88.0000,5.0000,1212.0000,376.0000,362.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.5605,1320.0076,3.2985,9.7413,7.0358,15.0015,159.1557,0.8404,0.0000,0.2431,2045.0000,635.0000,633.0000,25.0000,269.0000,85.0000,81.0000,3.0000,1230.0000,388.0000,374.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.3194,1214.6107,3.2070,10.4057,6.8312,23.6306,193.9480,0.8906,0.0000,1.1763,0.0909,1jr0
5.3200,1410.0000,401.0000,460.0000,5.0000,851.0000,242.0000,276.0000,5.0000,1895.0000,510.0000,631.0000,1.0000,0.0000,0.0000,0.0000,0.0000,462.0000,122.0000,156.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.9645,1779.6650,5.5719,0.0000,13.6969,16.4847,132.1146,0.2828,0.0000,0.7280,1379.0000,393.0000,445.0000,5.0000,843.0000,239.0000,272.0000,5.0000,1813.0000,490.0000,599.0000,1.0000,0.0000,0.0000,0.0000,0.0000,438.0000,112.0000,148.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.2657,1767.7523,4.6026,0.0000,11.9663,18.4124,139.1765,0.7745,0.0000,1.3514,0.0952,5p21
2.4800,1188.0000,289.0000,277.0000,14.0000,0.0000,0.0000,0.0000,0.0000,336.0000,88.0000,76.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0053,449.2169,0.9773,44.0895,1.9371,0.4485,2.4368,0.0000,0.0000,0.0000,1188.0000,290.0000,279.0000,14.0000,0.0000,0.0000,0.0000,0.0000,335.0000,88.0000,76.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.7902,451.6759,0.9995,44.1614,1.9455,0.4637,2.4424,0.0000,0.0000,0.0000,0.5000,1gyx
3.6400,1378.0000,338.0000,316.0000,16.0000,0.0000,0.0000,0.0000,0.0000,466.0000,113.0000,117.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.0000,28.0000,26.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.6959,625.9785,1.6357,31.7077,3.9209,5.2298,16.1414,0.0068,0.6046,0.0000,1375.0000,339.0000,313.0000,16.0000,0.0000,0.0000,0.0000,0.0000,466.0000,113.0000,117.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.0000,28.0000,26.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.9387,621.9581,1.6769,31.2025,4.0417,5.0406,16.3508,0.0122,0.5896,0.0000,0.2857,1gyy
6.0000,1297.0000,376.0000,499.0000,48.0000,379.0000,105.0000,125.0000,11.0000,0.0000,0.0000,0.0000,0.0000,183.0000,48.0000,66.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2553,697.5211,1.3107,7.4924,3.3862,0.3648,8.5367,0.0000,0.0000,0.0000,1339.0000,380.0000,511.0000,49.0000,374.0000,103.0000,126.0000,12.0000,0.0000,0.0000,0.0000,0.0000,143.0000,42.0000,53.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0241,695.8949,1.4277,7.7535,3.2174,0.3250,8.5419,0.0000,0.0000,0.0000,0.4000,1c5s
7.6300,2174.0000,612.0000,763.0000,67.0000,879.0000,242.0000,309.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.1492,1142.9791,2.5318,21.4366,5.1338,2.6692,51.4546,0.1027,0.0000,0.4578,2315.0000,633.0000,778.0000,75.0000,890.0000,259.0000,305.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.1315,1128.8037,2.1578,5.1653,4.9861,2.8416,47.5589,0.1243,0.0000,0.0000,0.2222,1c1r
4.1000,1185.0000,335.0000,426.0000,35.0000,527.0000,149.0000,177.0000,12.0000,0.0000,0.0000,0.0000,0.0000,191.0000,51.0000,63.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.5947,739.2203,1.2073,4.1849,3.4550,0.3972,8.4905,0.0000,0.0000,0.0000,1227.0000,351.0000,439.0000,37.0000,497.0000,141.0000,167.0000,12.0000,0.0000,0.0000,0.0000,0.0000,141.0000,42.0000,49.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3623,721.3583,1.2086,3.5675,2.9805,0.3972,8.4868,0.0000,0.0000,0.0000,0.4000,1c5t
7.1900,2029.0000,562.0000,735.0000,65.0000,680.0000,193.0000,226.0000,17.0000,141.0000,39.0000,48.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3133,990.0952,2.9202,11.0085,6.1327,3.1379,36.8411,0.2020,0.1220,0.6420,2058.0000,568.0000,710.0000,65.0000,691.0000,196.0000,236.0000,21.0000,146.0000,40.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4766,1006.1333,2.5821,6.5688,4.7873,3.2228,35.9804,0.0133,0.0000,0.1645,0.2500,1gi4
3.8000,3065.0000,903.0000,878.0000,50.0000,709.0000,220.0000,208.0000,10.0000,845.0000,260.0000,232.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.2533,1679.9744,3.2205,38.6377,3.4848,18.2781,151.4437,0.1428,0.5606,0.4817,2866.0000,852.0000,845.0000,53.0000,586.0000,189.0000,179.0000,8.0000,737.0000,234.0000,204.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.9524,1572.0651,2.8000,44.9668,4.1015,18.8154,165.7477,1.0931,0.0000,0.9726,0.1000,1kug
9.2200,5394.0000,1253.0000,1265.0000,164.0000,0.0000,0.0000,0.0000,0.0000,646.0000,153.0000,163.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.2940,1806.6064,2.1977,139.4771,2.9081,2.2988,65.5252,0.2135,6.9347,0.0000,5360.0000,1240.0000,1270.0000,160.0000,0.0000,0.0000,0.0000,0.0000,636.0000,150.0000,164.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.5745,1828.7347,3.8015,132.9967,2.9260,1.8737,64.8590,0.0000,4.4982,0.0000,0.2000,1fcz
8.4000,5776.0000,1341.0000,1350.0000,176.0000,241.0000,55.0000,54.0000,8.0000,640.0000,152.0000,155.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.6585,1970.6952,2.6736,138.2271,3.5493,4.5816,84.6904,1.0230,8.1307,0.0000,5820.0000,1324.0000,1357.0000,177.0000,239.0000,56.0000,50.0000,8.0000,633.0000,149.0000,152.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.1085,1979.6660,6.3858,149.5464,3.0755,6.5826,94.3625,1.8316,12.5760,0.0000,0.2222,1fd0
5.4400,2003.0000,560.0000,759.0000,76.0000,671.0000,193.0000,232.0000,20.0000,147.0000,41.0000,54.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.8558,970.4493,2.7781,10.4317,5.5550,4.2028,35.3555,0.4886,0.0000,0.9986,1959.0000,562.0000,757.0000,77.0000,660.0000,188.0000,235.0000,20.0000,134.0000,38.0000,54.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.4307,975.5012,2.2896,6.9839,5.1085,4.3987,36.6738,0.3212,0.0000,0.8097,0.2500,1gi2
4.8000,1856.0000,519.0000,656.0000,58.0000,770.0000,222.0000,261.0000,20.0000,142.0000,41.0000,49.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.9784,952.5656,2.5924,6.5244,5.7067,4.1270,36.7544,0.3747,0.0000,0.8745,1866.0000,526.0000,659.0000,60.0000,790.0000,218.0000,265.0000,23.0000,134.0000,38.0000,49.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4748,981.9033,2.3836,6.9555,4.9132,4.2195,37.1517,0.2712,0.0418,0.7440,0.2500,1ghz
3.8900,2006.0000,580.0000,618.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.0000,183.0000,186.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0413,852.5049,2.8456,31.0039,5.1548,4.8102,12.5852,0.0595,0.0000,0.0000,2014.0000,582.0000,619.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.0000,184.0000,187.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.6170,853.8092,2.9144,31.5073,5.1503,4.2045,13.1349,0.0453,0.0000,0.0000,0.2222,2ctc
