pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
3.5500,66.9801,1022.3224,5.6821,8.8526,7.7162,0.1250,2qwc
9.2800,96.5368,1632.5101,7.0874,33.4830,5.3758,0.1333,830c
3.0500,74.6457,1044.9404,6.8886,2.4264,10.4068,0.0833,1f74
4.7000,151.1515,2265.9053,8.6629,21.7021,12.6776,0.0500,1jkx
6.0600,160.5022,2354.0156,10.9481,25.9499,12.1832,0.0426,1g7q
5.6000,87.6363,1030.5049,6.2623,7.8136,7.5988,0.2000,1gi5
2.5400,29.8567,356.8792,0.3707,26.7867,0.0000,0.5000,1iup
3.8400,67.0042,622.8051,2.0083,6.8237,3.4326,0.4000,1j16
11.0600,78.3990,1197.6631,7.3227,5.1950,10.9777,0.1538,1lor
6.9600,90.7470,1267.6576,5.4492,43.1441,5.6168,0.2500,1c5c
4.1400,66.4070,1189.8346,2.2894,0.0000,3.9357,0.0667,1gny
7.4400,141.2678,2039.5227,5.1681,63.4470,2.5565,0.1111,1ciz
6.9600,92.0309,1261.4052,5.7801,11.2793,4.5419,0.1429,1gj8
6.7000,69.3753,1126.9457,3.8687,17.0686,6.3098,0.1429,1snc
6.0800,101.4701,1241.0255,14.1729,72.6457,3.8779,0.2222,1sri
6.6400,39.5814,598.4254,4.7065,1.2075,5.6874,0.2222,1lcp
5.1500,108.9348,1157.9237,6.3960,0.0000,10.0428,0.1538,1qk3
11.1100,107.4678,1796.7783,1.8076,135.5654,1.7994,0.1429,3std
8.2800,83.9130,1242.0746,3.1441,2.8879,6.1700,0.1538,1c2d
5.4000,81.4328,1027.5299,6.3556,18.4908,6.5033,0.2500,1ghx
5.6400,45.4101,726.6171,3.9045,0.0000,7.7856,0.3333,6abp
5.5400,51.2091,810.9366,4.6792,6.8624,8.3689,0.3333,7abp
5.4600,91.4528,1332.3384,5.3485,0.0000,9.7255,0.1111,1anf
8.6200,97.0850,1465.7988,4.8905,33.5981,6.2217,0.0952,4dfr
4.5000,58.7886,622.9034,1.9161,4.5550,3.9030,0.4000,3ptb
10.1700,127.3742,1790.4054,7.5066,52.3300,8.1816,0.0667,4tmn
5.9000,60.7483,930.2732,3.6742,20.6487,6.9458,0.1333,3tmn
9.4000,96.5617,1665.1562,2.9844,62.8161,3.7108,0.1053,1fkf
9.7000,108.7249,1758.7052,3.0140,63.5447,4.2878,0.1176,1fkb
6.7000,67.8854,900.8732,5.2563,0.0000,10.2809,0.2222,1gca
3.4000,30.6745,467.0640,0.4304,49.9588,0.0000,1.0000,1l83
5.0000,63.4778,1113.7439,8.9068,16.7314,3.7294,0.0476,1pip
8.5500,130.5905,1970.0048,4.7575,63.0553,4.9959,0.0526,1ppl
5.8000,130.3938,1961.5090,4.8076,57.6698,5.4593,0.0556,1ppm
6.5200,50.6580,735.5826,3.9859,0.0000,7.4872,0.3333,1abe
5.0400,65.5881,1189.9250,2.2152,20.7751,3.7432,0.0833,1mfa
6.2500,89.2029,1462.7280,4.4286,36.2829,4.2361,0.0833,1thl
6.8000,124.2153,1929.3839,5.6224,0.0000,10.6346,0.0741,3mbp
6.6200,98.5499,1193.9684,6.6856,0.0000,7.8035,0.1000,1afk
6.2800,104.1888,1219.2313,13.4635,0.0000,7.3790,0.1053,1afl
5.6400,136.4212,2259.2224,8.3730,0.0000,11.5898,0.0556,4mbp
8.7000,163.1266,2541.0632,6.3691,106.2098,4.2120,0.0526,1hfs
8.2700,147.0359,1601.5309,6.9516,0.0000,13.6478,0.0870,1clu
7.5700,136.4994,1967.0344,7.6892,3.6689,9.2515,0.0625,1qhc
11.8000,116.1141,1210.0405,11.1970,2.0453,18.1903,0.1000,1duv
4.9400,84.9497,1232.7487,3.6702,36.4549,2.0179,0.2500,1e2k
7.6200,133.5953,1174.1830,7.9030,0.0000,13.5546,0.1250,1fzq
1.9100,48.5369,583.1624,4.0427,9.5667,5.7895,0.2222,1f2o
7.4000,73.6597,1050.8469,6.3992,8.5748,8.3119,0.1250,1f8c
8.4000,164.3578,2788.2622,6.1650,87.8375,8.5444,0.0400,1fzk
5.3000,75.1399,983.8304,3.7324,0.0102,8.0862,0.0526,1h6h
5.9300,89.9751,1599.8511,4.3289,21.9494,2.8629,0.2857,1fv0
3.5700,75.2937,1165.1147,3.7103,3.3975,6.3695,0.0833,1gz9
5.4400,56.1803,898.0203,4.6453,0.0000,9.0868,0.1176,1h0a
4.6600,63.6730,613.7402,1.9154,4.1360,4.1186,0.4000,1h4w
5.8500,65.5621,1097.8376,2.4822,18.0010,3.2236,0.2000,1k4g
9.0500,73.2144,1396.1824,2.3353,53.4652,3.1157,0.6667,1kdk
6.1000,79.1484,981.6355,4.5623,35.9457,3.9320,0.3333,1lgt
5.8200,55.2333,657.1984,4.7978,0.0000,8.9762,0.1333,2xis
6.4300,105.0344,1134.8861,9.5881,0.0000,11.8430,0.1667,1fh9
5.2600,104.3080,1382.0564,8.3483,33.4486,5.7430,0.2000,1gj5
8.1000,97.8475,1272.0603,5.0265,11.8017,5.2852,0.2000,1gjc
4.9400,28.5953,733.3643,0.1275,26.7973,0.0000,0.1250,3cla
6.8500,47.9917,724.8647,3.8780,0.0000,7.8840,0.3333,1bap
6.6600,157.3564,1669.8722,13.8990,43.1915,2.0000,0.0690,1elc
6.0000,62.2128,1330.5061,5.1900,9.4534,5.8455,0.0667,1hew
8.4000,115.2244,2257.0063,4.7568,77.7226,5.2879,0.0800,1mtr
8.5900,177.2987,1601.6934,10.2287,27.1687,14.4977,0.1053,1akw
7.1000,138.4967,1747.3563,7.2723,20.8687,11.1834,0.0541,1b32
5.2300,131.6663,1755.3156,7.1473,21.4281,11.6181,0.0571,1b4z
8.3000,104.9325,2069.1250,4.3323,47.3469,6.2983,0.1176,1b6l
8.2500,80.1623,1209.2845,3.0341,8.8587,4.7039,0.2222,1c1u
8.7700,106.7341,2184.3713,5.2183,62.4016,6.0338,0.0909,1d4l
6.4800,97.6075,1778.9657,3.2856,56.1800,3.5606,0.0769,1f4g
5.6400,33.9362,370.0777,3.3448,0.0000,3.9067,0.2500,1f57
10.5500,119.5361,1409.6575,6.3766,1.7025,8.9404,0.2222,1g2o
3.4000,76.5091,1467.7482,2.0539,54.4975,0.9721,0.0714,1ikt
5.6400,79.8101,1001.1874,4.9999,9.1000,4.7957,0.2500,1gi8
5.2200,106.5158,1184.8143,5.3040,10.9151,6.1021,0.2000,1gjd
5.8200,55.6978,797.7426,3.8096,4.1445,6.6381,0.3333,1apb
3.9000,74.7943,1551.3873,2.8882,27.5647,4.6805,0.0392,1slg
3.8500,112.7544,1114.1912,13.5865,61.6195,6.8340,0.1818,1sre
4.5100,85.3140,973.3763,2.4590,8.0751,3.3700,0.2500,1gi7
6.5700,145.5089,2824.9226,6.0773,76.4513,8.3275,0.0333,5er2
3.7800,124.1971,1815.3837,5.2074,0.0000,7.8197,0.0870,2rnt
3.2700,109.1142,1377.6458,5.0249,25.7074,5.3030,0.1111,4sga
2.8500,118.4463,1439.5934,6.1907,25.4354,6.3408,0.1053,5sga
7.6000,75.0832,1307.1371,2.7277,26.5638,2.8709,0.1000,7est
6.6400,61.0966,890.3476,4.3733,0.0000,8.4862,0.2222,5abp
6.0900,121.7639,1704.8286,7.8607,41.5895,9.8915,0.0769,2gst
2.3700,71.1773,885.3485,5.0355,0.0000,4.6570,0.1538,6rnt
9.0000,114.4776,1668.7902,4.9839,40.5681,9.1628,0.0625,1apv
8.0000,111.5541,1600.2546,4.6777,40.6302,8.1655,0.0645,1apw
6.5500,93.8678,1434.5214,3.1711,35.2172,5.3299,0.0952,1dhj
6.3500,93.8676,1409.5244,3.7539,43.9953,3.6898,0.0870,1ela
10.9200,154.6403,2605.2158,5.6505,83.0027,8.1706,0.0476,1hvi
10.9600,178.7130,2652.8674,5.8848,94.0638,8.2089,0.0476,1hvk
9.9500,157.1207,2611.4060,5.2334,84.9343,6.8071,0.0476,1hvl
6.1600,105.2955,1527.0487,4.1367,34.5855,5.6067,0.0952,1ppc
7.6600,116.1216,1592.9443,5.8856,43.7340,5.1679,0.0588,1ppk
5.3000,117.0858,1149.0648,10.8020,62.8729,5.4222,0.2222,1srg
2.9300,38.2373,536.0855,1.8715,3.7085,2.9716,0.4000,1tng
3.3700,47.4770,584.5823,1.6508,3.6438,2.9369,0.4000,1tnh
1.9600,53.5728,598.8158,2.6609,3.2738,2.0206,0.2857,1tnj
1.4900,50.8561,657.0640,2.5786,5.1364,2.0000,0.2222,1tnk
9.4000,111.1287,1623.7880,5.1908,46.0966,8.9231,0.0500,1apt
7.4900,106.0906,1574.6130,4.6317,48.1091,7.2319,0.0571,1apu
6.2800,97.6101,1208.7809,6.1525,12.1731,3.1816,0.0952,1atl
4.5900,117.5641,1613.5723,5.3877,48.5889,2.7752,0.0769,1bma
6.7000,108.9211,1501.4231,13.8565,52.9598,3.7028,0.1000,1eld
6.8500,96.6910,1289.2455,3.0422,35.1913,2.4251,0.1111,1ele
9.5100,131.8572,2424.0818,3.0374,118.6312,4.1471,0.1000,1hvr
4.8200,63.8214,772.0864,5.7741,2.2322,9.8259,0.1818,1gdo
5.8100,110.9948,1376.1744,5.4074,25.3888,9.6267,0.0526,1lkl
5.4900,90.1616,775.3597,4.1874,38.3879,4.9803,0.1111,1pot
11.3000,140.8986,2265.3542,4.1486,74.9399,6.7603,0.0800,1pro
2.0600,29.0679,381.6415,4.1363,0.0000,8.2474,0.2857,1rdi
1.6600,26.7978,362.1683,4.0042,0.0000,7.6336,0.3333,1rdj
1.8400,31.4693,507.7477,3.7605,1.1376,7.2594,0.2000,1rdn
4.7700,70.6313,1422.7870,2.5523,22.2233,4.3059,0.0455,1str
9.0000,194.8714,1935.7113,11.2839,28.2988,14.8455,0.1053,1ag9
7.7200,103.0403,2085.4739,3.2522,53.7104,2.6165,0.0513,1hyx
10.5700,173.0867,2678.2568,5.8796,92.6732,8.3239,0.0714,1qbr
10.2400,111.5090,2179.3848,3.9619,74.2675,6.3172,0.0833,1qbu
9.4700,132.8354,2183.7368,2.6239,89.9580,5.0360,0.0769,1qbs
8.3000,97.0981,1366.1483,3.4822,53.8703,4.7294,0.1176,1tom
3.9000,84.7579,1229.1686,3.5665,17.6888,7.2841,0.0741,2rkm
5.9200,99.0798,1833.4337,5.0998,44.2083,6.1157,0.0714,1a4w
8.4900,190.5522,1654.8293,12.1945,23.9622,15.5994,0.1053,1akt
8.6200,182.5769,1614.7603,11.7866,25.4974,14.9474,0.1053,1azl
4.0700,60.6907,1279.0574,2.4803,11.7743,3.4828,0.0667,1at6
7.0300,157.3138,1991.4779,7.6076,49.5291,10.5728,0.0541,1b1h
7.8200,128.2072,1678.2476,7.1163,30.2669,10.9333,0.0571,1b6h
4.3800,109.1141,1402.3947,3.9568,42.0529,5.8834,0.0476,1bhf
7.4200,177.0882,2897.7944,7.9860,89.3215,10.6690,0.0714,1bwb
7.9600,100.5170,2202.0862,8.9276,63.3636,5.3009,0.0714,1hvh
10.8200,142.8040,2329.4548,5.0025,66.5930,5.8400,0.0513,1hxw
7.9400,113.3345,1564.9929,11.2931,26.0802,3.3220,0.0769,1mem
6.8900,139.0086,1894.8679,8.5570,20.5417,11.3861,0.0571,1b3f
7.3600,73.5717,1001.4309,4.1095,29.1524,4.4101,0.1667,1swg
7.7400,86.0540,1046.1327,3.2387,22.1052,2.6478,0.1538,1usn
8.4000,68.2860,1048.6493,5.6168,15.3411,6.7322,0.1538,2qwg
4.0700,66.2228,509.7239,2.3172,0.0000,0.2589,0.6667,3mag
7.7200,136.7322,2088.1140,4.2776,59.7728,3.1198,0.1111,1caq
6.7700,171.4481,1749.0414,8.6793,27.8781,11.0007,0.1053,1bkj
3.2200,86.2813,1186.2274,3.8229,54.8403,3.4889,0.1111,1evh
8.3300,91.0594,1585.7870,2.4958,57.2749,4.2713,0.1000,1hwr
5.1000,74.7676,724.4901,7.6231,0.0000,12.3941,0.1667,1m6p
5.3900,99.1335,1430.8245,3.6095,50.8890,2.0194,0.1053,1qbv
5.2800,122.6009,1687.3578,6.2948,26.3982,10.5252,0.0690,1b46
7.3700,117.7894,1589.9142,6.0558,14.3039,10.3541,0.0588,1b51
6.5900,149.2224,1980.9109,6.8681,41.3692,11.1702,0.0556,1b58
7.4300,138.7746,1818.3484,7.0399,27.3326,11.8520,0.0541,1b5j
5.9600,126.4287,1739.9197,6.9013,30.9430,11.3821,0.0571,1b9j
5.9200,160.9329,1976.8414,8.0841,27.7875,14.7117,0.0513,1qka
7.3500,124.6442,1674.5980,7.2587,29.0746,11.8813,0.0606,1qkb
6.4800,78.1983,931.6075,7.7590,0.0000,12.4326,0.2222,1rpj
4.7000,54.0144,429.2125,5.8371,20.2519,5.2237,0.1538,3kiv
8.6400,81.6546,1383.1302,1.4852,69.8609,0.8089,0.2000,6std
4.8500,103.5130,1029.3821,6.1268,39.5538,6.2947,0.2500,1c83
5.2900,104.9305,1025.7034,7.8897,24.1235,8.1445,0.2500,1c88
8.4100,18.9587,375.2135,0.3242,17.5077,0.0000,0.6667,1e4h
7.6400,14.1532,287.3300,0.4042,10.4592,0.6296,0.6667,1e5a
5.6200,100.5518,1371.1223,5.3601,7.2936,7.3331,0.2000,1ejn
6.0000,107.9614,1302.7489,5.0770,17.2352,5.9365,0.1250,1f0t
4.6000,87.4059,1235.5369,18.3616,10.6000,12.3692,0.0769,1f7b
7.3700,81.1943,1059.8160,7.2204,0.0000,12.6809,0.1000,1fao
9.5400,57.0144,954.1041,3.4037,36.5030,1.9614,0.1818,1g52
6.7700,114.2100,1471.3422,9.0347,22.0242,4.8932,0.1000,1qb1
6.0600,97.5462,1286.9865,4.5688,27.7718,5.6783,0.1176,1qb6
7.4400,107.9447,1558.0841,6.0158,23.4578,5.7065,0.1333,1qb9
5.8500,105.0587,1327.8196,3.0313,19.8239,4.8129,0.1111,1qbn
7.7400,111.6449,1477.2067,4.5635,23.8701,5.1377,0.1429,1qbo
1.9000,54.7090,732.5897,3.8153,27.6843,5.7501,0.2222,1f2p
3.7400,52.1875,639.7949,2.1068,2.4314,3.7287,0.4000,1f5k
5.4000,72.4602,1066.6489,5.5526,9.1883,6.6201,0.1250,1f8b
7.7000,194.0300,2894.9973,7.5008,82.5609,13.4208,0.0317,1fzm
7.8900,180.0404,2810.6350,7.9978,96.9604,9.8164,0.0400,1fzo
8.1400,136.1093,2403.1697,6.6221,66.4149,8.5968,0.0741,1g35
5.7400,71.2226,896.4477,5.0807,3.1261,8.6854,0.1667,1g3b
5.5500,67.4088,886.1483,4.0519,5.6853,7.8004,0.1667,1g3d
5.3800,69.6804,926.8552,4.5118,4.8030,7.1920,0.1667,1g3e
5.4700,109.1444,1386.1182,5.8413,41.8022,9.2424,0.0588,1g7f
4.1900,61.1478,887.8455,3.5574,0.0000,3.2743,0.1250,1hi3
4.4900,102.8689,1154.5754,9.3133,0.0000,6.6767,0.1333,1hi4
4.0400,63.6020,1011.0635,4.2584,0.0000,4.7700,0.1176,1hi5
6.0000,42.9361,1077.8595,0.4932,75.5130,0.0000,0.6667,1hn2
7.7200,119.8335,1637.6128,4.1583,78.5364,1.8571,0.0588,1j4r
5.9600,80.5687,1012.2085,5.3827,7.9056,4.7843,0.2000,1gi9
7.9600,110.4596,1503.8185,7.8161,15.4877,5.2040,0.1667,1gj9
5.1500,93.0513,1448.3585,8.1469,0.0000,10.9140,0.0667,1jcx
8.4500,172.0222,2657.9670,29.5428,53.1350,7.1316,0.0435,1jq9
5.1100,69.1431,1026.2058,2.0460,22.1072,2.3909,0.1818,1k4h
5.8000,113.9064,1747.5254,6.8352,78.1499,1.2930,0.0800,1kpm
6.8500,115.8400,988.4108,5.7629,0.0000,7.3654,0.0952,1l8b
7.5200,117.2686,1818.5581,5.4291,79.3428,5.4379,0.0667,1lf2
6.5200,95.5526,1892.2858,5.3572,65.8928,3.2030,0.0588,1m21
4.2200,97.7516,1450.5850,10.4884,31.0782,6.6481,0.2000,1gj4
4.5700,94.7317,1197.8888,16.6240,1.8734,9.7377,0.1250,5a3h
5.2400,89.7489,1003.7944,6.5675,0.0000,8.5680,0.1818,1fh7
8.6400,49.9311,897.3288,3.8455,31.0509,1.7212,0.1818,1g45
5.0000,115.7755,1567.8578,7.8850,37.4872,7.1519,0.0417,1f8a
8.8900,54.3361,930.6564,3.8057,32.2976,1.6742,0.1818,1g46
8.7000,48.5885,954.0251,3.7848,23.8888,1.5271,0.1818,1g4j
7.0000,125.1950,1403.1857,2.8991,77.4154,3.6708,0.2857,1flr
1.6400,34.5079,619.3248,0.4808,0.0000,0.8335,0.2500,1a7t
5.8200,84.7336,1529.9844,3.9748,30.8395,3.1058,0.0909,1vwn
3.3000,28.4234,323.8843,0.7733,20.3397,0.7926,0.2857,1d7j
7.4600,127.5701,1538.8632,3.9064,60.9189,4.0798,0.0714,1yej
7.9200,130.3994,2484.0554,4.6578,48.0813,8.1796,0.0690,1b6j
8.7400,114.2709,2417.7698,4.5922,66.9409,6.4453,0.0714,1b6k
8.4000,112.1789,2242.3396,4.1783,78.1178,5.6384,0.0800,1b6m
8.4000,72.5615,1594.2267,3.9674,40.8314,5.0432,0.1176,1b6n
9.2200,97.3815,1665.0786,5.5117,33.8071,6.8789,0.1053,1b6o
9.2200,120.7671,2460.1738,6.1418,82.2347,6.5398,0.0769,1d4k
6.7000,65.3974,843.7582,3.0024,19.1264,5.1138,0.5000,1f3e
4.6700,100.0348,1309.0669,7.6416,18.4657,9.2936,0.1111,1f3f
5.8900,59.4883,1140.3116,4.2321,11.5249,4.1764,0.1818,1e1x
6.3300,192.7919,2376.8342,12.7581,0.0000,19.7997,0.0625,1ex8
4.3500,70.1836,1056.2095,4.1103,12.7101,6.2599,0.2500,1ghv
8.1000,100.9735,1112.6492,7.5580,16.8576,7.2614,0.2500,1ghy
4.0000,37.1158,621.8224,1.2690,40.3615,1.0000,0.6667,1lgw
4.2500,35.0068,609.1805,0.9027,35.6668,0.9868,0.6667,1li3
8.4100,52.3294,934.5818,3.9251,30.2905,1.7564,0.1818,1g48
8.8200,59.0516,1050.1493,3.4313,31.6299,1.8775,0.1818,1g54
8.6600,57.4518,918.8293,5.2586,32.8480,2.0118,0.2222,1i9n
8.3800,104.7365,1511.7681,5.1115,50.6678,6.9870,0.0833,1k21
4.3100,66.3463,825.3778,5.3719,0.0000,4.5316,0.1538,1rgk
7.2000,74.6267,758.2059,3.5394,2.4158,6.0392,0.2222,1hsl
4.1000,90.5032,981.5768,3.9516,0.0870,4.4519,0.0909,1rnb
7.1600,128.1707,2044.2440,4.7666,54.7631,8.2242,0.0392,1epp
4.3000,82.0348,1109.7781,3.7622,16.5932,5.6189,0.1333,3tpi
5.1800,86.6305,1074.0854,6.8005,0.0000,6.0452,0.1538,1rnt
7.4700,88.9823,1491.3588,6.2532,42.7224,7.7423,0.0714,1tmn
7.4000,71.0633,924.2344,5.7048,0.0000,10.0155,0.2222,2gbp
2.9500,45.6496,715.8062,7.1083,0.0000,9.1583,0.1667,8xia
5.4200,54.4028,824.1591,4.9071,4.8234,8.1111,0.3333,1abf
8.7000,36.1195,541.5203,1.3812,15.7993,2.2922,0.4000,1bcd
6.7200,127.9267,1653.9108,7.5802,51.0678,10.7831,0.0769,3gst
9.3000,188.9501,1722.6364,11.7433,23.1342,13.9818,0.1053,3fx2
5.4000,60.6425,648.7598,6.8356,0.0000,7.9002,0.2222,7tim
7.2600,84.8786,1408.0972,2.7449,31.6161,4.5178,0.0909,1dhi
6.9600,122.0362,2003.3170,5.2960,51.7765,4.0539,0.0500,1ent
8.1900,113.4326,1779.0326,5.1547,64.1932,6.2989,0.0556,1epq
7.0500,56.5491,1495.0756,0.5067,68.9715,0.0000,0.1250,1erb
5.9200,91.2718,1274.6487,3.2196,15.4434,5.6524,0.1176,1pph
4.0000,68.9523,609.4852,3.9808,4.4250,2.0000,0.1818,1tni
1.8800,55.6368,665.6876,3.1911,5.5864,1.9757,0.4000,1tnl
9.8900,93.8767,1431.9349,4.7172,36.1199,6.2743,0.0952,2drc
5.1000,95.3361,1371.8762,4.8860,0.0000,8.7836,0.1111,1mdq
7.3700,66.2087,1036.6538,1.9271,22.0548,1.9399,0.0833,1cnx
9.2200,98.6331,1904.0342,3.9341,48.8802,3.8256,0.0714,1hpv
7.2200,38.6591,540.3755,5.2534,1.9025,6.2758,0.2222,1lan
8.2400,69.8245,742.6045,3.8708,3.6449,4.3802,0.2857,1ydb
3.8600,76.3073,1125.1603,2.8316,0.0000,5.1243,0.1538,2ak3
8.6100,124.2658,2299.8010,2.5120,82.5886,3.8774,0.0714,1hsh
7.2800,108.4398,1221.6226,4.9582,56.2492,5.7527,0.0909,1kel
6.6800,64.1514,811.9984,5.5070,0.0000,9.8554,0.1176,1mai
7.5200,91.8157,1276.3375,5.1826,22.5108,8.6519,0.1333,1mmq
2.2400,26.8352,393.0173,4.0691,0.0000,8.2262,0.2222,1rdm
6.1700,45.1123,1166.3982,0.9566,18.7995,1.1791,0.1250,1sle
8.7000,43.5845,691.0881,2.2671,3.2668,3.7169,0.2857,2h4n
3.1300,50.3978,772.9088,3.0302,3.4267,5.1514,0.2000,1ax0
4.5400,132.7000,1765.8065,6.2286,24.3385,11.7312,0.0526,1b2h
5.4600,125.3669,1676.4612,7.8125,19.9102,11.1766,0.0556,1b4h
6.0100,121.1930,1603.1586,7.1796,15.4202,10.5451,0.0588,1b5h
7.6000,162.4118,2687.2393,6.0247,78.0005,9.7380,0.0714,1bwa
7.7000,126.8169,2183.2781,3.6655,81.0971,5.4902,0.0769,1mes
9.4000,135.8468,2209.9963,5.1167,99.2882,5.5667,0.0769,1met
6.1000,126.6493,2239.7036,3.9159,78.7952,5.2794,0.0769,1meu
5.6700,84.7203,1251.1971,4.7241,15.1577,7.7010,0.1429,2qwf
4.7400,63.1415,627.0547,2.5008,4.0326,4.5441,0.4000,1ce5
2.8000,49.1010,558.6602,1.6174,5.1201,2.4209,0.4000,2bza
8.8200,191.1068,1781.4984,10.0783,27.5359,13.2592,0.1053,1czk
9.0000,191.5906,1788.1169,10.5753,28.0338,13.6207,0.1053,1czr
3.6000,31.7843,304.4360,1.7698,0.0000,0.9204,0.3333,1d7i
2.7400,74.8132,702.6718,2.8629,0.0000,4.8962,0.1538,1dg9
4.2100,119.9578,1251.7141,7.4147,0.0000,11.3536,0.1667,1qk4
