pbindaff,Hydrophobic,Vdw,HBond,Ent,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
3.00,-2.0049,-0.6036,-0.0086,0.2100,82.7170,1023.5984,14.1028,0.7759,10.0302,0.1333,1ecq
3.00,0.1917,-0.5510,-0.0105,0.1680,29.3196,556.6985,1.5384,1.3609,3.2935,0.1667,1hqg
3.00,-0.5054,-1.0575,0.0000,0.2520,39.4904,590.0974,1.1371,0.0000,3.0527,0.1429,1ux7
3.00,-0.9745,-1.2939,0.0000,0.1260,59.7850,599.1547,2.5086,0.0000,5.2317,0.1818,1ws4
3.01,-0.9642,-1.0526,-0.0015,0.0840,27.4429,535.3923,0.4545,3.6547,1.5000,0.2857,1utm
3.03,-1.0284,-1.2587,0.0000,0.1260,58.9201,580.1729,2.6480,0.0000,5.3810,0.1818,1ws5
3.05,-1.9396,-1.5948,-0.0088,0.2940,78.6928,863.8568,7.8438,0.0000,10.2275,0.1250,1uj5
3.05,-1.8503,-1.3675,-0.0085,0.3360,70.8647,785.6653,7.5487,0.0000,10.8934,0.1176,1uj6
3.08,-1.2647,-0.9539,-0.0227,0.0420,72.0896,588.0813,4.6262,20.7406,6.5018,0.4000,1y1z
3.10,-1.5787,-2.5298,0.0000,0.0840,104.3324,1347.4518,4.4211,6.6081,6.7185,0.2222,1af2
3.10,-1.7028,-0.9173,-0.0040,0.1680,83.9321,1018.8129,9.6514,0.0000,10.6347,0.1429,1ec9
3.10,-0.9154,-1.2001,-0.0003,0.0000,88.8965,702.7246,3.3638,0.0000,0.4333,0.5000,1pu7
3.10,-0.9333,-0.9661,-0.0005,0.0000,84.3287,698.9051,3.7963,0.0000,0.0000,1.0000,1pu8
3.13,-1.0057,-1.3304,0.0000,0.0840,50.3978,772.9088,3.0302,3.4267,5.1514,0.1818,1ax0
3.15,-1.1247,-1.6230,-0.0001,0.0420,78.7066,921.1265,5.4340,0.0000,7.9690,0.2500,1e6q
3.18,-3.0233,-3.9951,-0.0006,0.6300,179.7703,2322.1064,10.2619,15.0263,16.4183,0.0645,1ro7
3.20,-0.6371,-1.0881,0.0000,0.0420,44.5700,644.1353,2.6892,0.0000,5.0092,0.2222,1axz
3.21,-1.3871,-1.1151,-0.0010,0.2520,62.0432,639.0702,6.1209,0.0000,6.6603,0.1667,6tim
3.22,-1.4895,-2.3067,-0.0009,0.1260,106.7548,1297.7816,4.9542,12.9078,4.8829,0.1818,1br6
3.22,-1.2955,-1.3889,0.0000,0.0420,80.9791,866.6213,7.7136,0.0000,9.6786,0.2222,1e6s
3.22,-0.4868,-0.2149,-0.0010,0.0420,32.6198,301.4857,5.8153,0.0000,0.5953,0.4000,1ew9
3.22,-1.2827,-3.0877,0.0000,0.5460,117.8048,2089.1965,6.1144,7.3865,9.8432,0.0588,1k1y
3.22,-1.1710,-1.0402,-0.0097,0.1260,49.8241,634.4219,2.6160,33.8156,4.4967,0.2500,1tog
3.23,-1.1209,-1.6471,0.0000,0.2100,56.5423,930.5534,3.6219,7.6902,5.8970,0.1429,1px4
3.25,-0.9605,-1.3610,-0.0075,0.0000,61.2744,589.0704,2.5788,3.6641,4.3573,0.4000,1v2j
3.26,-1.6551,-1.1016,0.0000,0.0840,43.2543,766.7039,1.9322,34.9974,1.7429,0.2500,5yas
3.31,-2.1154,-1.6632,-0.0000,0.2940,51.1627,1077.8558,1.5742,37.7311,0.0000,0.1429,1pzp
3.32,-1.2379,-1.5387,0.0000,0.2100,71.6106,909.2902,1.8005,35.3603,1.2258,0.1667,1pzo
3.33,-1.3881,-2.0284,-0.0365,0.5880,83.1322,1371.1288,7.8505,0.0000,7.7914,0.0952,1jlr
3.37,-0.7999,-1.2826,-0.0018,0.0420,47.4770,584.5823,1.6508,3.6438,2.9369,0.4000,1tnh
3.37,-0.9669,-1.3231,-0.0073,0.0000,59.2445,586.9909,2.4635,5.5226,4.4590,0.4000,1v2u
3.38,-1.5594,-1.0899,0.0000,0.2520,88.1447,1330.3649,14.1559,1.8138,5.2564,0.1429,2fzg
3.40,-2.7820,-2.8190,-0.0474,0.5040,157.3735,2069.1067,12.4549,0.0000,12.9435,0.0952,1bxr
3.40,-2.9890,-2.4802,0.0000,0.8400,76.5084,1437.6611,2.0539,54.4975,0.9721,0.0588,1ikt
3.40,-0.9841,0.6376,-0.0000,0.1260,48.2094,599.4297,13.6990,6.0387,3.0000,0.2000,1jt1
3.40,-1.1680,-0.8644,0.0000,0.0000,30.6745,467.0640,0.4304,49.9588,0.0000,1.0000,1l83
3.40,-1.7859,-2.9477,-0.0247,0.5880,142.0193,1931.3241,9.8290,0.0000,16.3447,0.1000,1m83
3.40,-1.2148,-1.4698,0.0000,0.0420,67.4671,744.9394,4.4923,6.7616,7.1244,0.2857,1uz4
3.40,-1.0552,-0.8037,0.0000,0.0000,33.9910,425.0982,1.0546,63.0298,0.0000,1.0000,220l
3.42,-1.1686,-1.6820,-0.0420,0.1680,72.2647,1046.5347,3.3851,8.9705,6.8473,0.1176,2sim
3.46,-0.7985,-1.5122,-0.0006,0.2100,65.0091,1163.8557,6.1273,0.0000,10.1303,0.1667,1moq
3.49,-1.0551,-1.1253,-0.0085,0.0000,45.4817,590.1922,1.9801,5.4955,3.1496,0.4000,1c5o
3.49,-0.8563,-1.3942,0.0000,0.2520,59.2411,795.7780,2.5508,0.0000,4.8442,0.1111,1gzc
3.49,-1.0942,-1.2098,-0.0048,0.0420,45.9975,543.3562,1.9164,4.5127,3.0976,0.4000,1utn
3.52,-0.6746,-1.3567,0.0000,0.9240,34.7680,885.5301,0.2219,42.4255,0.4791,0.0328,1imx
3.54,-1.5456,-2.7733,-0.0050,0.5880,127.3202,1609.0739,9.3893,0.0000,7.7055,0.0952,1vjd
3.55,-0.8539,-2.1468,-0.0061,0.4200,78.6042,1057.0381,4.1142,5.3089,6.2191,0.0800,1v2r
3.55,-0.3953,-1.3671,-0.0285,0.1680,66.9801,1022.3224,5.6821,8.8526,7.7162,0.1176,2qwc
3.57,-1.3370,-2.0801,0.0000,0.2940,86.7437,1055.2239,3.0485,44.2940,0.0000,0.1333,1h46
3.58,-1.0440,-2.0082,-0.0109,0.5880,82.4066,1318.0415,4.0497,0.0000,5.9491,0.0952,1vjc
3.59,-1.1959,-0.9126,-0.0001,0.0000,74.8728,604.6540,3.4485,0.0000,4.1002,0.6667,1nli
3.59,-1.7053,-1.9398,-0.0034,0.2520,78.8749,1301.6108,5.9293,0.0000,4.9976,0.1667,2gsu
3.60,-0.8718,-1.0170,0.0000,0.1260,31.7843,304.4361,1.7698,0.0000,0.9204,0.2500,1d7i
3.60,-1.0938,-0.0765,0.0000,0.2940,82.8777,1590.1316,17.0181,1.5676,11.0057,0.1250,2fzk
3.60,-1.2238,0.3815,-0.0143,0.1680,35.5599,654.4344,4.5980,4.8003,4.0791,0.1667,3jdw
3.62,-0.9403,-0.6586,-0.0004,0.0000,47.0534,716.8582,5.1564,25.9974,3.8295,0.4000,3pcc
3.64,-0.9734,-1.1527,-0.0107,0.0420,75.9053,646.0610,3.4229,45.4498,1.6956,0.2857,1gyy
3.66,-1.4277,-0.8702,-0.0002,0.0840,57.2059,882.8449,9.2120,33.0470,4.4860,0.2500,3pcn
3.68,-1.1672,-1.3269,-0.0067,0.0000,72.3348,732.0588,4.0964,1.0199,2.4191,1.0000,1c3x
3.68,-1.7998,-2.9959,-0.0037,0.9240,124.2678,1708.8391,6.2056,38.7732,9.1538,0.0385,1qsc
3.69,-1.4201,-0.8255,-0.0006,0.0840,79.1619,1153.9165,9.2067,5.7964,3.7225,0.2222,2a8g
3.70,-0.8096,-1.3646,-0.0002,0.6300,53.1508,759.1337,2.8034,0.0000,4.7344,0.0667,1fwu
3.70,-2.2137,-2.6730,-0.0046,0.5880,111.2925,1577.8970,3.4657,0.0000,6.8143,0.1000,1gz3
3.70,-1.7403,-2.8303,-0.0028,0.5880,120.5877,1571.8584,3.0626,0.0000,5.5439,0.1000,1gz4
3.70,-0.6621,-0.7470,-0.0168,0.2100,36.3397,493.0738,2.9996,0.0000,4.7434,0.2500,1pdz
3.70,-1.2441,-1.2843,0.0000,0.2100,80.1406,942.4874,6.5861,41.7886,5.4293,0.1667,1wht
3.70,-0.9393,-1.7309,0.0000,0.0000,99.5203,906.4200,4.3508,125.7291,0.0000,0.6667,2bjm
3.70,-0.6401,-1.2319,0.0000,0.2940,53.6750,651.6199,2.6188,0.0000,5.3362,0.1176,2bmz
3.70,-0.9593,-1.5260,-0.0012,0.0000,62.6425,646.7822,2.5077,5.9636,3.7831,0.6667,2fx6
3.72,-0.7885,-1.0445,-0.0001,0.6300,42.8340,770.4806,4.6408,2.4921,3.3035,0.0667,1fwv
3.72,-0.5925,-0.7751,-0.0591,0.2100,43.6569,724.4039,3.9424,3.4601,9.2273,0.1538,1grp
3.72,-1.4552,-3.3394,0.0000,0.6300,123.9113,1953.6443,7.1166,8.7448,10.3441,0.0800,2am4
3.80,-1.2022,-0.6416,0.0000,0.0000,28.3980,472.0526,1.2751,22.7046,0.5436,0.6667,1li6
3.80,-1.2342,-1.7482,0.0000,0.2100,68.7139,850.4099,3.1153,7.8871,4.0518,0.2000,2hb1
3.81,-1.1219,-2.8157,0.0000,0.1680,104.5472,1524.3590,3.9153,45.6164,2.4787,0.1818,2hu6
3.83,-1.2022,-1.9569,-0.0098,0.5880,88.0123,1178.5698,7.0120,0.0000,11.2218,0.0952,1r0x
3.84,-0.7469,-1.2205,-0.0035,0.0420,46.7699,528.7094,1.4687,4.1681,2.6870,0.4000,1utj
3.85,-1.1115,-1.5909,-0.0407,0.1680,72.6231,1062.9761,4.6932,6.7958,8.0211,0.1176,1n1t
3.87,-1.6315,-2.1961,-0.0116,0.3780,85.8939,1242.8829,3.4623,22.1001,1.5796,0.1111,1aj7
3.90,-1.4551,-1.6356,0.0000,0.3360,49.2179,922.3589,3.1424,27.7674,4.7857,0.1818,2gvv
3.93,-1.3230,-1.6883,0.0000,0.0840,56.8267,1156.3329,2.8778,4.2588,1.8288,0.2222,2a5b
3.93,-0.9701,-2.4111,-0.0003,0.5880,121.0825,961.8326,7.0464,0.0000,11.4569,0.1000,2cbz
3.94,-1.7452,-2.7635,-0.0166,0.5040,144.9722,1557.9133,7.5543,26.8034,9.2195,0.0952,1v1m
3.94,-0.7802,-1.9825,0.0000,0.2520,67.5627,1267.2008,3.2668,0.0000,6.5849,0.1111,1z3t
3.96,-1.2509,-2.6143,-0.0064,0.2940,110.4920,1410.7770,5.4383,13.0798,6.1897,0.1429,1mrs
3.96,-1.1436,-2.0309,0.0000,0.3360,84.9866,1350.4117,6.8717,0.0000,11.1225,0.1000,1x9d
3.96,-0.6166,-1.5093,-0.0073,0.0000,60.0014,670.5394,2.9780,4.8517,3.0968,0.6667,2fpz
3.98,-1.9347,-2.7313,-0.0178,0.5040,145.3723,1528.9171,7.3900,26.8928,8.6482,0.0952,1v11
4.00,-1.2242,-0.8974,0.0000,0.0000,37.1158,621.8224,1.2690,40.3615,1.0000,0.6667,1lgw
4.00,-1.7825,-0.9750,0.0000,0.2100,33.9820,607.4834,1.5012,39.0786,0.8223,0.1429,1nu3
4.00,-1.0997,-1.3639,-0.0054,0.1680,68.9523,609.4850,3.9808,4.4250,2.0000,0.1818,1tni
4.00,-0.8269,-2.4249,-0.0024,0.5880,93.7646,1571.3044,6.4927,0.0000,8.5405,0.0952,1wc1
4.01,-0.7163,-1.1447,-0.0106,0.0000,60.2250,620.1005,2.9335,5.2894,4.5818,0.4000,1c5z
4.01,-0.9953,-2.0792,-0.0091,0.4200,78.4397,998.1827,3.8373,5.3737,6.2140,0.0800,1v2w
4.04,-0.4998,-1.2881,-0.0087,0.4200,63.6020,1011.0635,4.2584,0.0000,3.7700,0.1176,1hi5
4.04,-1.0953,-0.9423,0.0000,0.0000,37.7432,541.0239,0.7389,43.2867,0.9288,0.6667,1li2
4.05,-2.2185,-3.6726,0.0000,0.4200,132.6766,2127.9810,7.3944,52.6299,4.4089,0.0909,1awi
4.05,-1.3532,-1.7640,-0.0233,0.3780,87.2700,1080.2024,5.7152,16.5757,5.1895,0.0909,1r4w
4.05,-1.1150,-1.0995,-0.0076,0.3360,57.4391,654.7269,3.2028,20.8055,2.4461,0.1111,1tuf
4.07,-2.0758,-1.6458,-0.0053,0.0840,97.7516,1450.5862,10.4884,31.0782,6.6481,0.2000,1gj4
4.07,-1.1660,-1.2521,-0.0184,0.1680,64.9100,804.2958,4.0544,6.2297,6.4253,0.1818,1hyo
4.08,-1.0429,-1.4499,0.0000,0.0840,49.5094,812.7455,0.4584,46.5248,0.0000,0.2000,1y2g
4.09,-1.1843,-1.0967,0.0000,0.0000,48.0200,507.1369,1.0691,38.5756,0.0000,0.6667,1ai7
4.09,0.0497,-0.8618,-0.0037,0.1680,21.5567,630.5560,1.1513,7.4736,0.9713,0.1111,1jn2
4.09,-0.5970,-1.6269,-0.0017,0.2520,53.9282,923.9842,2.6338,2.4463,3.8830,0.1667,1o0n
4.10,-0.9344,-1.7019,-0.0117,0.0420,57.8706,747.9852,2.3343,4.7590,4.3987,0.4000,1c5t
4.10,-1.3886,-2.4187,-0.0088,0.0840,103.5741,1255.0822,4.0245,0.0000,5.1385,0.2000,1odj
4.10,-2.2073,-2.2956,-0.0044,1.0080,94.3949,1393.9415,4.5280,46.3531,7.2264,0.0339,1rzx
4.11,-0.9838,-1.0662,-0.0004,0.2520,73.7385,1064.2209,9.9503,0.0000,8.3958,0.1667,1p19
4.11,-0.6649,-2.0755,0.0000,0.2520,71.2252,1268.1921,2.4744,0.0000,5.7455,0.1111,1z3v
4.13,-0.9128,-2.0285,-0.0049,0.4200,75.1039,1008.1899,3.9959,7.0730,5.5224,0.0800,1v2q
4.14,-0.7252,-1.9933,0.0000,0.6720,66.4070,1189.8346,2.2894,0.0000,3.9357,0.0667,1gny
4.15,-0.9723,-1.4406,-0.0038,0.1260,58.0411,656.4709,4.2906,12.2180,2.0000,0.2000,1m2x
4.15,-1.0990,-2.5564,-0.0185,0.1260,112.7609,1396.9806,4.0663,34.4832,4.0167,0.2222,1q91
4.15,-0.6683,-1.1312,-0.0002,0.0840,48.9729,945.5282,3.7471,5.6214,1.7548,0.2000,2toh
4.17,-1.0402,-1.3416,-0.0071,0.0000,59.5723,588.9471,2.0298,4.9051,4.0625,0.4000,1v2s
4.19,0.3045,-1.1446,-0.0056,0.4200,61.1478,887.8455,3.5574,0.0000,2.2743,0.1250,1hi3
4.20,-1.3089,-1.7524,-0.0052,0.0420,71.3965,776.2308,3.1125,4.8616,4.4739,0.4000,1c5y
4.20,-1.6357,-1.7295,-0.0150,0.0000,88.4574,1001.5494,7.9599,21.6949,7.6513,0.2500,1c87
4.20,-1.7239,-1.1529,-0.0091,0.0000,78.5165,1048.3210,6.2330,20.4940,5.7855,0.2500,1ghw
4.21,-0.4477,-1.0644,0.0000,0.2940,45.9986,669.3819,2.3809,0.0000,4.2917,0.1000,1ulg
4.22,-0.9579,-1.2461,0.0000,0.2520,71.8489,993.4368,5.9049,3.4033,6.7794,0.1176,1pzi
4.22,-0.6569,-0.6156,-0.0116,0.2520,53.0752,847.8365,6.2670,4.9655,8.5556,0.1176,1t5f
4.22,-1.2673,-1.8729,-0.0042,0.2520,82.5095,1598.1788,5.1085,0.0000,5.0816,0.1538,1ua4
4.25,-1.1474,-0.9989,0.0000,0.0000,35.0068,609.1805,0.9027,35.6668,0.9868,0.6667,1li3
4.27,-1.2425,-0.8946,-0.0161,0.2940,52.8267,917.0477,6.9025,2.4470,4.7627,0.1333,1m5w
4.29,-2.1976,-2.0504,0.0000,0.0840,86.1793,1148.6333,4.4562,32.4156,3.5088,0.2222,1e2l
4.29,-1.1375,-1.3311,-0.0094,0.0000,58.9168,593.1825,1.7053,6.0295,3.1607,0.4000,1v2l
4.30,-3.0488,-3.6385,0.0000,0.2940,101.9596,1874.4142,3.4468,57.9998,3.0741,0.1250,1z95
4.31,-0.9620,-1.1918,-0.0052,0.2520,66.3463,825.3778,5.3719,0.0000,4.5316,0.1538,1rgk
4.31,-2.0997,-1.9277,-0.0048,0.2520,73.5461,1042.4816,3.0901,16.8930,4.8052,0.1053,2tpi
4.32,-0.7532,-1.5111,-0.0035,0.2520,55.3575,876.7377,3.6516,1.8685,4.2495,0.1667,4rsk
4.33,-2.3711,-2.9993,-0.0250,0.5040,162.5541,1690.5289,12.2363,27.9853,13.1965,0.0952,1olx
4.34,-1.3439,-1.4243,0.0000,0.1680,43.5225,1217.6675,2.3996,39.8062,1.0000,0.1333,1e3v
4.34,-0.8196,-1.5638,-0.0059,0.2520,90.3569,906.0107,3.9943,0.0000,3.7877,0.1667,1z6s
4.35,-1.2438,-1.7207,-0.0093,0.0000,70.1836,1056.2095,4.1103,12.7101,6.2599,0.2500,1ghv
4.35,-0.7942,-1.3433,-0.0120,0.2520,53.1276,920.0758,4.0806,0.0000,6.2004,0.1667,1yfz
4.36,-1.8102,-2.3838,-0.0167,0.3360,104.4489,1178.8445,2.9854,57.6917,4.2868,0.1333,1dy4
4.36,-0.6123,-0.7130,-0.0145,0.0000,47.9622,806.2408,9.8037,4.4932,7.6032,0.2857,1we2
4.36,0.2786,-0.4433,0.0000,0.1260,24.8893,472.2557,3.0757,0.1976,1.6165,0.2222,2ez7
4.38,-1.8281,-2.4165,-0.0163,0.8400,109.1141,1402.3947,3.9568,42.0529,5.8834,0.0444,1bhf
4.39,-3.2186,-4.4201,-0.0078,1.2600,162.2864,2579.3125,6.6120,72.0574,10.0842,0.0299,2avq
4.41,-0.7882,-1.5557,-0.0044,0.0840,80.3423,1240.3157,6.9643,44.8258,6.9919,0.2000,1no6
4.41,-1.8340,-1.5170,-0.0008,0.1680,49.2466,954.5972,1.5033,29.0866,0.3711,0.1818,2csn
4.43,-0.9141,-1.4045,-0.0059,0.2520,68.8921,867.5730,5.4792,0.0000,3.0607,0.1538,1rgl
4.44,-2.3736,-3.1411,-0.0007,0.7980,125.3872,1983.9305,7.1296,15.2184,8.4612,0.0690,2amt
4.46,-1.7236,-2.4085,-0.0116,0.5880,129.9122,1459.5789,15.9593,1.0000,16.8315,0.1000,1wvc
4.48,-2.6274,-2.7164,-0.0079,0.3780,117.2229,1681.3936,4.5099,3.9929,5.5470,0.1053,1qan
4.49,-0.8384,-1.3704,-0.0085,0.0000,62.6566,621.2662,2.4599,5.8270,4.1221,0.4000,1j14
4.49,-1.7724,-2.7455,-0.0176,0.4200,125.9922,1540.3689,8.1272,8.9389,11.0664,0.1250,1o7o
4.51,-0.8469,-1.8640,-0.0068,0.0000,85.3140,973.3763,2.4590,8.0751,3.3700,0.2500,1gi7
4.52,-1.9922,-2.3221,0.0000,0.0840,88.4950,1302.8682,4.1460,7.5808,5.7721,0.2222,1ctt
4.52,-1.1651,-1.3810,-0.0003,0.0420,74.3199,883.1943,4.9235,6.7179,9.6988,0.2857,1gu1
4.52,-1.9974,-4.2318,-0.0075,1.1760,168.7173,2581.8992,6.7282,20.4466,7.9278,0.0526,1mrn
4.52,-1.0805,-1.9551,-0.0090,0.2100,99.4004,1122.2346,4.5154,0.0000,6.4824,0.1667,1z4n
4.52,-1.1874,-2.0019,-0.0095,0.2100,98.8654,1131.9674,5.6073,0.0000,8.1364,0.1667,1z4o
4.52,-0.7680,-0.3574,-0.0049,0.1260,50.8112,841.1086,7.5241,16.2913,1.4504,0.2222,2a4m
4.54,-1.2821,-1.8460,-0.0184,0.4200,70.8271,1303.7507,3.4287,0.0000,2.4582,0.1176,1amw
4.54,-2.7247,-2.9846,-0.0242,0.6720,131.9947,1767.8455,6.2234,24.3287,11.6643,0.0526,1b2h
4.54,-1.3998,-0.6620,-0.0063,0.2100,50.5369,607.4777,5.1877,0.0000,4.5269,0.2500,1lyx
4.54,-1.1417,-1.0956,0.0000,0.0420,45.5997,628.0467,3.3550,0.0000,7.2628,0.2222,1oko
4.54,-1.9936,-3.1435,-0.0180,0.6300,144.0360,1764.1349,3.8624,0.0000,7.4620,0.0769,1szd
4.55,-2.3020,-3.1653,-0.0077,0.9660,123.0607,2250.3074,5.0439,57.6309,6.7453,0.0364,1utc
4.57,-1.7266,-2.1595,0.0000,0.0840,89.3143,1092.0702,3.3841,19.4195,2.9345,0.2222,1w2g
4.59,-1.3696,-1.9768,0.0000,0.0420,76.2369,917.8635,3.0224,30.8295,0.0000,0.2000,1fj4
4.60,-0.9893,-1.6286,-0.0114,0.1680,82.6415,887.9659,7.3825,19.9094,7.9869,0.2222,1pa9
4.60,-1.1634,-1.4628,-0.0160,0.0420,66.4423,801.3441,4.0771,2.7386,5.1231,0.2500,1tx7
4.60,-0.4093,-1.0240,0.0000,0.0000,30.6112,513.5757,0.2980,3.8150,0.6582,1.0000,1upf
