pbindaff,Hydrophobic,Vdw,HBond,Ent,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
2.9800,-0.9503,-2.0424,0.0000,0.4620,71.1242,1062.0903,1.9874,0.0000,3.1422,0.0741,3ckb
3.0000,-0.6460,-0.7240,0.0000,0.2100,36.7060,533.2195,3.3786,0.0000,5.4641,0.2500,2rka
3.0200,-0.7934,-0.8870,0.0000,0.1260,49.0548,488.3210,2.9056,0.0000,4.7830,0.2000,2vmd
3.0400,-1.2361,-1.6356,0.0000,0.2100,60.0586,932.6871,3.9315,8.3836,6.3858,0.1667,3t08
3.0600,-1.3806,-1.7566,0.0000,0.5460,71.2497,1156.2214,3.7610,20.4134,3.8362,0.0833,2jfh
3.1000,-1.4524,-1.8422,0.0000,0.2100,65.9321,1041.6355,1.1455,14.2258,1.1429,0.1818,2xdl
3.1400,-2.4640,-1.7941,-0.0261,0.2520,85.6518,1293.4323,8.2520,12.0460,11.4298,0.1176,2ya7
3.1800,-3.2560,-4.0137,-0.0000,0.6300,179.7703,2338.7595,10.2619,15.0263,16.4183,0.0667,1ro7
3.2200,-1.6563,-2.0039,-0.0000,0.1260,106.7548,1297.7814,4.9542,12.9078,4.8829,0.1818,1br6
3.2200,-1.3376,-0.7933,-0.0001,0.2520,65.9344,940.5836,5.6191,6.3320,2.3233,0.1667,1zc9
3.2400,-0.4832,-1.0145,-0.0032,0.0420,58.2712,725.3826,4.2134,0.0000,6.0235,0.2500,3qfz
3.2700,-2.5222,-2.7971,-0.0000,0.3780,107.0969,1636.5853,4.4178,1.4322,6.3669,0.0952,3ioe
3.2800,-1.4131,-1.7961,-0.0010,0.5040,69.1528,1397.3182,4.7911,0.0000,5.7680,0.0952,4fl1
3.3000,-1.0578,-1.2895,-0.0071,0.1680,51.8886,767.6121,2.8962,19.9798,5.5666,0.2000,2vw2
3.3200,-1.3082,-1.1882,0.0000,0.0000,60.4866,636.1981,4.9524,11.0095,3.4498,1.0000,2wk6
3.3500,-1.1819,-1.1158,0.0000,0.0000,57.2748,722.3204,2.1116,3.5522,3.1386,0.3333,3c2o
3.3700,-0.5157,-1.3733,-0.0008,0.1260,40.7058,819.4520,1.6149,3.3140,2.0100,0.2222,3d8z
3.4000,-0.8371,-1.5624,-0.0036,0.1680,76.0968,1062.3922,5.2274,8.7890,6.8703,0.1250,1f8d
3.4000,-1.0617,-0.7971,0.0000,0.0000,33.9910,425.0982,1.0546,63.0298,0.0000,1.0000,220l
3.4100,-0.9706,-0.8648,0.0000,0.2100,55.9622,586.0458,5.3753,0.0000,5.1820,0.2500,2v2c
3.4300,-1.1833,-2.5939,-0.0006,0.3360,92.3206,1469.4502,2.6604,2.2737,4.3125,0.0833,2xog
3.4700,-2.7681,-3.1065,-0.0000,0.5880,141.0095,1762.2964,7.3895,0.0000,10.4341,0.0952,3ta0
3.4900,-1.1869,-1.1242,-0.0085,0.0000,45.4817,589.7881,1.9801,5.4955,3.1496,0.4000,1c5o
3.5200,-0.7920,-0.9838,-0.0060,0.0000,46.7223,535.5608,1.5017,0.0000,1.6912,0.6667,1jys
3.5200,-1.8547,-2.8254,0.0000,0.1680,123.0855,1601.6241,6.7588,19.3522,9.8714,0.1250,4eky
3.5500,-0.7950,-0.8956,0.0000,0.3360,63.1325,1155.5190,8.0985,23.3634,5.8896,0.1429,4aji
3.5900,-1.7599,-1.7751,-0.0034,0.2520,78.8749,1301.6108,5.9293,0.0000,4.9976,0.1667,2gsu
3.6000,-1.8153,-1.9584,-0.0014,1.1340,47.9649,1396.5402,1.7444,31.4645,0.7092,0.0364,2wp1
3.6000,-1.1658,0.3735,-0.0028,0.1680,35.5599,654.4346,4.5980,4.8003,4.0791,0.1667,3jdw
3.6400,-0.9106,-1.1527,0.0000,0.0420,75.9053,646.0610,3.4229,45.4498,1.6956,0.2857,1gyy
3.6600,-0.9259,-1.6098,-0.0125,0.1260,70.3785,903.8392,2.9239,40.3691,3.3757,0.2222,2v00
3.6600,-0.9296,-1.2545,-0.0087,0.0000,69.8269,633.4729,3.0797,0.0000,2.1516,0.6667,4aia
3.6800,-1.1237,-1.1546,0.0000,0.2520,65.1957,961.0714,9.3044,20.2515,7.2281,0.2000,4aje
3.7000,-1.8728,-2.8352,0.0000,0.5880,120.5877,1574.0295,3.0626,0.0000,5.5439,0.1000,1gz4
3.7000,-0.9367,-1.5336,-0.0013,0.0000,62.6425,646.7822,2.5077,5.9636,3.7831,0.6667,2fx6
3.7100,-0.2803,-1.2257,0.0000,0.1260,50.9979,802.9416,3.2680,5.1334,4.6573,0.2500,3g32
3.7200,-2.2245,-1.7526,0.0000,0.2520,116.9658,1461.3251,13.2755,0.0000,12.3647,0.1111,3f5l
3.7500,-1.1116,-2.8642,0.0000,0.2100,112.1564,1631.1678,4.4784,7.4349,7.1253,0.1250,2pyi
3.7700,-1.1659,-0.8982,0.0000,0.2100,57.9555,544.2103,4.8775,0.0000,6.0069,0.2500,2v2h
3.8000,-1.7960,-2.9022,-0.0000,0.3780,125.3481,1501.6978,5.1649,38.6443,5.9351,0.1000,1kug
3.8000,-1.6651,-2.2355,0.0000,0.2100,80.2807,1064.2628,3.5172,25.9299,4.1308,0.1667,4ajl
3.8400,-1.0375,-1.4089,-0.0130,0.0000,65.0949,601.5580,2.0083,6.8237,3.4326,0.4000,1j16
3.8500,-1.5891,-1.4230,0.0000,0.0420,79.3369,893.2573,7.2063,0.0000,7.2732,0.2500,3mv0
3.8700,-1.4335,-2.5196,0.0000,0.1260,88.1768,1590.8622,4.8526,16.9985,6.9122,0.1667,3g2l
3.8900,-2.3082,-3.3252,-0.0039,1.0500,125.7307,1849.4736,5.3452,33.5141,5.8405,0.0377,3obx
3.9000,-0.3189,-0.6662,0.0000,0.1260,24.9953,485.7361,1.9439,0.0000,2.6948,0.2000,2qw1
3.9000,-1.3295,-2.1701,0.0000,0.1260,79.3073,1053.3960,0.9627,24.8939,0.0000,0.2500,2wos
3.9200,-0.8074,-0.9336,0.0000,0.0000,36.8539,532.6608,0.9090,21.2817,1.2106,0.4000,3twp
3.9400,-0.3898,-1.9972,0.0000,0.2520,67.5627,1267.2008,3.2668,0.0000,6.5849,0.1111,1z3t
3.9600,-1.9645,-2.7624,-0.0123,0.2940,95.2516,1225.4022,2.0873,43.4444,3.1820,0.1250,3gt9
3.9800,-1.2052,-1.6274,-0.0000,0.2100,69.4533,827.0417,1.9055,19.5910,0.0000,0.1538,4agm
4.0000,-1.1992,-1.3656,-0.0072,0.1680,68.9523,609.4852,3.9808,4.4250,2.0000,0.1818,1tni
4.0000,-1.4844,-1.1613,0.0000,0.2520,86.0148,747.3218,8.3348,5.5744,1.2515,0.2000,2rin
4.0000,-1.2009,-1.6595,0.0000,0.2100,56.1023,930.2390,3.4100,10.8758,5.6924,0.1667,3vd9
4.0200,-2.2197,-2.6734,-0.0032,0.2940,103.8791,1181.2975,2.9875,18.2298,2.2344,0.1538,3po1
4.0300,-1.6162,-0.6116,0.0000,0.2520,20.3674,453.5648,0.2905,26.3266,0.0000,0.1429,3nq9
4.0500,-1.1277,-1.0981,0.0000,0.3360,59.4832,767.6424,3.2028,20.8055,2.4461,0.1111,1tuf
4.0500,-1.1294,-2.0151,0.0000,0.5880,94.6840,1049.8870,2.2808,0.0000,4.9898,0.1000,3qx9
4.0700,-1.1831,-2.4634,0.0000,0.2100,98.9034,1027.3029,1.6873,6.1439,1.5139,0.1333,2v2v
4.0900,-0.6002,-1.6307,0.0000,0.2520,53.9282,923.9842,2.6338,2.4463,3.8830,0.1667,1o0n
4.1000,-2.2197,-2.8860,-0.0001,0.9660,104.2588,1478.3237,6.4037,17.9220,2.6238,0.0588,2bvs
4.1100,-1.2130,-1.1911,-0.0015,0.1260,49.7809,938.2195,2.4855,8.7128,2.0128,0.2500,2exm
4.1200,-0.8395,-0.6919,0.0000,0.0840,49.8562,465.1322,1.8430,0.0000,0.0000,0.3333,3mam
4.1500,-1.0038,-1.4406,0.0000,0.1260,58.0411,656.4709,4.2906,12.2180,2.0000,0.2222,1m2x
4.1500,-0.7048,-1.0038,-0.0083,0.2100,56.3834,779.6472,4.4292,6.5584,4.3649,0.1429,3a9i
4.1600,-1.2207,-2.0723,-0.0146,0.4620,76.3908,1205.6714,3.9120,15.9763,4.4451,0.0870,3d3x
4.1800,-1.5289,-1.1346,-0.0031,0.1680,72.7384,630.1080,7.2947,0.0000,10.4573,0.2000,2qfu
4.1900,-1.3956,0.1513,-0.0007,0.5040,65.9438,835.8380,11.4865,55.4573,0.0000,0.0800,3cr5
4.2000,-1.6560,-1.1548,-0.0103,0.0000,78.5165,1048.3210,6.2330,20.4940,5.7855,0.2500,1ghw
4.2100,-1.2946,-2.2734,0.0000,0.2520,119.9578,1251.7141,7.4147,0.0000,11.3536,0.1667,1qk4
4.2200,-1.4487,-1.8809,-0.0025,0.2520,82.5095,1598.1788,5.1085,0.0000,5.0816,0.1538,1ua4
4.2300,-0.9941,-1.1900,0.0000,0.1680,24.4392,957.8041,0.1215,23.8288,0.0000,0.1667,3zqe
4.2600,-0.5114,-0.5311,0.0000,0.0000,11.0792,359.1449,0.0130,16.6645,0.0000,0.4000,3lk1
4.2800,-1.9840,-2.7980,-0.0142,0.2940,107.4169,1207.2245,3.2212,50.3234,3.9299,0.1250,3gta
4.2900,-0.9898,-1.7529,-0.0008,0.4200,78.5695,1495.4017,7.0642,0.0000,8.8942,0.1250,4i3z
4.3000,-2.6199,-2.5847,0.0000,0.5040,94.3186,1522.4205,5.2223,45.9566,5.2956,0.1111,2cli
4.3000,-1.1782,-1.6607,0.0000,0.2100,55.2836,924.4944,3.4036,9.4255,6.0218,0.1667,3t0b
4.3200,-1.3382,-1.8523,0.0000,0.6300,72.9390,1172.3075,1.8220,18.4190,0.0705,0.0833,2ha6
4.3400,-1.6767,-1.4254,0.0000,0.1680,43.5224,1217.6674,2.3996,39.8062,1.0000,0.1667,1e3v
4.3500,-1.0421,-1.0150,0.0000,0.0840,41.4045,629.7243,1.3388,16.6391,0.4938,0.3333,1sv3
4.3700,-1.4885,-1.4412,-0.0010,0.1260,58.3629,946.7772,0.8369,33.8181,0.6967,0.2000,1td7
4.3800,-1.7908,-1.3472,0.0000,0.3360,53.7511,763.1714,2.3273,47.6824,1.4132,0.1111,3u9q
4.4000,-1.3270,-1.0330,-0.0037,0.0420,65.0995,766.2734,8.0461,0.0000,9.4331,0.2500,2pwd
4.4100,-1.7901,-1.5153,-0.0008,0.1680,49.2466,954.5972,1.5033,29.0866,0.3711,0.1818,2csn
4.4200,-1.9839,-2.0675,-0.0000,0.3360,103.8551,1277.6316,7.1229,31.5195,9.3575,0.1176,1tjp
4.4300,-1.4691,-1.3042,0.0000,0.3360,55.4429,823.2403,4.0242,0.0000,7.7092,0.1053,2wyf
4.4400,-2.5831,-3.1793,-0.0006,0.7980,125.3872,1983.9305,7.1296,15.2184,8.4612,0.0690,2amt
4.4700,-3.8414,-4.4473,-0.0141,1.7220,167.4922,2818.9324,7.8674,42.3642,11.4868,0.0238,2v83
4.4800,-2.3878,-2.6344,-0.0012,0.2520,92.6639,1339.7186,2.2007,48.5558,2.6531,0.1333,3p17
4.4900,-1.8579,-2.7484,0.0000,0.4200,125.9922,1540.3689,8.1272,8.9389,11.0664,0.1250,1o7o
4.5000,-0.7425,-1.2012,0.0000,0.0000,53.4364,770.1663,3.4981,0.9304,5.6490,0.5000,2eg8
4.5100,-1.2246,-0.9987,-0.0025,0.2100,64.2178,926.0941,10.2804,5.8355,6.3820,0.1818,3aas
4.5200,-2.2640,-4.2138,-0.0000,1.1760,168.7173,2581.8997,6.7282,20.4466,7.9278,0.0541,1mrn
4.5200,-5.3089,-4.5270,-0.0077,1.3440,182.9865,2947.4072,10.9533,92.3059,10.9041,0.0317,3bzf
4.5400,-2.9123,-2.9947,-0.0178,0.6720,131.9947,1767.8455,6.2234,24.3287,11.6643,0.0526,1b2h
4.5400,-0.8906,-2.6857,-0.0000,0.1680,90.5606,1491.4465,2.4434,17.6021,2.0714,0.2000,3iub
4.5500,-2.2594,-1.3172,-0.0091,0.3780,84.7877,1075.9047,7.7017,24.4273,7.9389,0.0952,3p8p
4.5900,-2.5160,-3.3410,0.0000,0.5040,117.5641,1613.5723,5.3877,48.5889,2.7752,0.0769,1bma
4.5900,-1.0589,-1.5895,0.0000,0.4620,59.5536,1225.1562,2.2070,23.2899,3.4785,0.0769,3iqh
4.6000,-1.9728,-2.6383,-0.0000,0.5460,116.9431,1844.8434,10.1050,0.0000,10.3666,0.0714,1u33
4.6000,-2.1941,-1.8642,0.0000,0.0420,82.7933,1036.3595,2.9224,45.6569,0.0000,0.2500,2vba
4.6000,-1.9554,-2.4853,0.0000,0.2940,80.8206,1375.6382,1.3259,66.6230,0.7613,0.1538,3vhk
4.6200,-1.2356,-1.5982,-0.0001,0.0840,54.1482,1073.4799,1.7969,6.6037,1.5902,0.2500,2a5c
4.6200,-1.5850,-1.7409,-0.0001,0.2520,82.1099,1137.7017,5.9264,0.0000,7.8840,0.1176,4ad3
4.6600,-1.5613,-0.9657,0.0000,0.0840,54.8049,730.4629,5.5870,0.0000,7.2734,0.2500,1m1b
4.6800,-0.8926,-1.2517,-0.0100,0.0000,56.2662,607.5009,2.2391,3.6357,3.9924,0.4000,1c5p
4.6800,-1.3518,-2.1409,-0.0000,0.0840,84.2027,1111.8435,3.9951,19.9339,5.5558,0.2500,3g35
4.7000,-1.5241,-1.7996,0.0000,0.0000,93.1405,1002.9290,7.7819,21.1742,8.1475,0.2500,1c86
4.7000,-0.9858,-1.4076,-0.0111,0.0000,64.8046,626.9514,2.4682,5.6600,4.0985,0.4000,2j9n
4.7000,-1.3203,-1.8760,-0.0019,0.0420,92.1058,963.4667,3.9926,20.5886,5.5241,0.2857,3suw
4.7200,-0.9786,-1.2983,-0.0071,0.3780,78.3798,913.3304,5.4969,20.9340,7.8132,0.1176,1vso
4.7200,-1.2254,-2.3113,0.0000,0.0840,101.3801,1459.2749,4.6950,46.9713,2.8431,0.2500,3r6c
4.7400,-2.4320,-2.4608,-0.0010,0.5880,152.3848,1948.1617,12.7428,0.0000,9.1341,0.0952,3dnt
4.7600,-1.2112,-1.5601,-0.0002,0.1260,51.0047,1172.3870,2.4456,23.8943,1.9303,0.2222,1q8t
4.7700,-1.3447,-0.9863,0.0000,0.0840,72.4071,616.3975,2.2824,0.0000,1.8773,0.3333,2b4l
4.7900,-1.2845,-1.2795,-0.0070,0.0000,53.9086,615.6192,2.1266,5.6997,3.0577,0.4000,1oss
4.8000,-1.0043,-1.8327,-0.0096,0.0000,70.8497,936.4701,2.0682,6.1975,4.5526,0.2857,1ghz
4.8200,-2.1770,-1.8916,0.0000,0.2520,46.0274,1230.5143,0.6026,46.5698,0.0000,0.1333,1aid
4.8200,-1.1970,-3.0316,0.0000,0.6300,147.9339,2548.5571,11.1703,7.3573,11.2634,0.0645,1y3p
4.8200,-1.5360,-1.7493,-0.0209,0.4620,68.1925,954.2485,2.9819,26.7443,3.9651,0.1176,3kmx
4.8500,-1.6021,-1.8402,0.0000,0.0420,103.5130,1029.3821,6.1268,39.5538,6.2947,0.2500,1c83
4.8500,-0.6806,-1.2115,-0.0197,0.1680,62.7792,1006.2430,6.7780,8.4686,9.2741,0.1250,2qwd
4.8500,-1.8757,-1.9540,0.0000,0.3360,101.1869,1208.9120,12.9786,2.9976,12.8971,0.1333,3ohi
4.8600,-1.1445,-2.1019,0.0000,0.1260,78.5705,1236.3392,4.3032,0.0000,8.0438,0.1538,3g2i
4.8900,-3.7918,-4.6906,-0.0056,1.3440,168.4082,2632.9114,6.5797,67.5453,10.5719,0.0323,2aoc
4.8900,-3.2624,-4.2787,-0.0025,1.0080,196.3402,2371.6655,9.3305,10.4235,13.6330,0.0435,3m8u
4.9200,-2.1048,-2.6598,0.0000,0.3360,125.1743,1303.6605,7.3052,81.4666,8.1338,0.1111,1bzc
4.9200,-0.7673,-1.7934,0.0000,0.6720,60.0533,1091.1439,2.1965,22.8029,0.0000,0.0667,3eax
4.9400,-2.0776,-2.1874,0.0000,0.0840,84.9487,1210.5432,3.6702,36.4549,2.0179,0.2500,1e2k
4.9400,-1.3497,-1.2415,-0.0114,0.1260,70.1342,920.0179,5.6121,14.0397,4.2613,0.2000,4ts1
4.9600,-2.2924,-1.9080,-0.0085,0.1680,104.5318,1509.4886,6.2768,37.6267,4.9875,0.1667,1o5g
4.9600,-2.1712,-2.0813,0.0000,0.2100,94.1770,1053.0201,7.0561,0.0000,11.3435,0.1667,3bxg
4.9700,-0.5538,-0.7338,0.0000,0.0000,30.5173,536.7958,0.9434,20.1356,1.1875,0.4000,4e3g
5.0000,-2.1661,-2.4004,-0.0157,0.0840,117.8861,1339.4894,6.4892,0.0000,9.5592,0.2222,1nc3
5.0000,-3.1590,-3.2483,-0.0012,0.2940,134.2028,2122.9778,4.6599,55.5788,4.4611,0.1250,2oiq
5.0000,-1.2420,-1.1105,-0.0044,0.0420,66.2590,755.1028,7.3436,0.0000,8.9749,0.2500,3gbe
5.0100,-2.5536,-2.4465,0.0000,0.1260,105.1976,1281.6240,4.0441,39.8461,0.8232,0.2000,2glp
5.0200,-3.2311,-3.7304,-0.0114,0.5880,127.7603,2269.2397,7.0183,95.5556,2.9205,0.0625,3bgc
5.0500,-2.6815,-3.1969,0.0000,0.8400,139.3402,1715.7560,5.3942,43.5708,8.1186,0.0588,1qxk
5.0600,-2.0802,-2.7098,0.0000,0.4200,82.3146,1677.9214,2.3688,23.4190,2.5288,0.1538,2yge
5.0800,-0.5506,-1.6432,-0.0007,0.0000,66.5942,778.1538,2.0121,27.2889,4.2040,0.6667,1enu
5.0900,-1.6997,-2.1233,-0.0138,0.3780,92.9912,1313.9539,4.8401,1.3598,6.8661,0.1000,1nw7
5.1000,-0.7046,-1.5632,0.0000,0.0840,80.7270,1241.1542,6.1809,39.2623,6.4253,0.1818,1onz
5.1000,-1.3214,-1.8102,0.0000,0.1680,82.6406,1217.2885,4.1799,50.7311,4.1560,0.1667,2r9w
5.1000,-1.6973,-2.4226,-0.0053,0.4200,127.3150,1150.3239,9.1582,0.0000,14.6201,0.1176,4dcs
5.1100,-2.1722,-1.6091,0.0000,0.1680,46.7376,1298.5452,3.8513,51.0751,0.0000,0.3333,3ozj
5.1200,-2.3238,-2.4996,-0.0022,1.4280,129.2383,1987.3909,11.1888,11.0371,11.0025,0.0294,3nkx
5.1400,-1.7539,-2.6680,-0.0158,0.1680,101.4150,1461.2396,3.5505,28.0806,5.0307,0.1538,1y3x
5.1500,-0.6816,-1.7372,0.0000,0.2520,69.6202,999.6956,4.3729,2.3126,4.4330,0.1667,1o0m
5.1500,-0.9528,-1.3324,0.0000,0.0840,50.1766,729.1818,2.2646,20.4295,1.0000,0.3333,2afx
5.1700,-2.0227,-2.3776,-0.0001,0.2100,89.4832,1189.6859,3.0202,32.8987,2.3221,0.1538,2zfp
5.1900,-1.7198,-1.8406,-0.0147,0.2520,90.3387,1119.8431,6.9156,3.1896,12.0019,0.1250,1ocq
5.2000,-1.4591,-2.3280,0.0000,0.5460,93.0463,1253.3157,6.2497,25.2250,10.4821,0.0769,3ov1
5.2200,-1.8435,-2.4570,-0.0046,0.0840,106.5158,1184.8143,5.3040,10.9151,6.1021,0.2000,1gjd
5.2200,-2.0795,-3.1766,0.0000,1.1760,136.9454,1825.5031,6.0366,36.4657,4.4999,0.0323,1zea
5.2200,-1.1369,-1.4063,-0.0050,0.0420,63.5389,779.5029,4.8920,23.9349,6.8688,0.2857,2zxd
5.2200,-1.0007,-1.3321,0.0000,0.2520,73.6803,907.3972,9.5821,0.0000,13.8290,0.1429,3n1c
5.2300,-1.3568,-2.3347,-0.0063,0.2520,100.5250,992.6016,4.9582,15.2917,4.5682,0.1818,3lc3
5.2400,-1.1210,-1.1173,-0.0036,0.1260,46.8982,610.9849,3.5043,9.7957,2.0756,0.2500,3pb8
5.2600,-1.1181,-1.5730,0.0000,0.2520,70.5638,1004.0592,5.5227,3.1931,3.6439,0.1818,1w4q
5.2800,-2.2710,-2.8519,-0.0094,0.5040,122.6009,1687.3578,6.2948,26.3982,10.5252,0.0690,1b46
5.2900,-1.7168,-2.2422,0.0000,0.2940,121.6889,1250.7882,8.0509,24.7143,8.9232,0.1000,2wc4
5.3000,-1.5075,-1.2865,-0.0024,0.0420,56.1372,612.5928,1.4247,31.7073,1.7979,0.4000,2q7q
5.3000,-0.7875,-1.0064,0.0000,0.5460,35.1471,893.1125,1.9754,15.1778,0.0000,0.1053,3pgl
5.3200,-1.3507,-0.7648,-0.0072,0.0420,67.5655,513.5856,5.5575,17.9106,6.7660,0.4000,1y20
5.3400,-2.6915,-3.1476,-0.0000,0.2940,106.5178,1619.5349,1.4435,38.7103,0.3117,0.1250,1zgi
5.3500,-2.2001,-3.5130,0.0000,0.1680,141.0076,1571.3655,3.0191,35.3686,0.0000,0.2000,1ql9
5.3600,-2.7578,-2.9009,-0.0131,0.5040,95.2317,1789.2786,1.3857,50.1894,2.6050,0.0667,3bv9
5.3700,-2.4379,-3.2094,-0.0029,1.0920,110.6069,2012.3217,4.8272,24.9482,5.0867,0.0364,3lqj
5.3800,-0.8984,-0.6145,0.0000,0.0840,51.4413,813.6890,7.2955,66.0604,0.0000,0.3333,3e85
5.3900,-1.4782,-2.0039,0.0000,0.2940,65.1969,1178.7592,4.7389,0.0000,3.3798,0.1000,3hkt
5.4000,-2.1751,-2.8663,0.0000,0.2520,98.9587,1310.7651,4.4438,23.6337,5.7067,0.1250,1mmr
5.4000,-0.5769,-1.3804,-0.0003,0.2100,67.9859,1088.6907,3.4794,9.3847,7.3599,0.1333,2f35
5.4000,-1.1766,-0.9749,0.0000,0.0840,72.6986,584.8472,2.3190,0.0000,2.1637,0.3333,3l6h
5.4300,-0.6024,-0.8317,0.0000,0.1260,43.8434,657.4783,3.3245,0.0000,2.2692,0.2000,3ng4
5.4400,-3.3548,-3.0519,-0.0101,0.3780,160.0547,1828.8997,8.9031,4.1288,12.2555,0.1000,2wr8
5.4500,-1.2706,-0.9599,-0.0079,0.2100,51.2559,783.2062,4.3766,4.1951,4.5120,0.1429,3mi3
5.4700,-1.0955,-1.5133,-0.0063,0.0000,78.9752,981.7258,4.9528,8.0659,7.0504,0.2500,1o2s
5.4700,-1.5638,-1.0603,0.0000,0.0000,43.9037,728.5110,1.1938,40.0380,1.1891,0.4000,2y7p
5.4800,-2.6768,-2.4971,-0.0006,0.2940,104.5652,1577.1484,5.0254,50.2573,2.5656,0.1250,3iw6
5.4900,-2.1663,-3.3647,0.0000,0.2100,110.4307,1673.0258,1.2965,70.8966,0.9343,0.2000,2o0u
5.4900,-2.5319,-1.0516,-0.0013,0.4200,162.7143,1551.2627,21.6019,0.0000,3.7945,0.1250,3i73
5.5200,-1.2334,-1.9488,0.0000,0.0420,75.3172,1135.3738,3.2711,0.0000,7.7358,0.2500,1a8i
5.5200,-0.8976,-1.8453,-0.0059,0.2520,79.1906,1087.9690,4.1096,0.0000,7.8513,0.1333,2ydt
5.5200,-0.9696,-0.9869,0.0000,0.1680,31.5500,739.4065,2.5039,12.6177,3.1425,0.2000,4en4
5.5400,-2.1492,-3.7192,-0.0014,0.5460,146.5117,2220.5940,7.6670,11.1297,12.0517,0.0606,3jyr
5.5500,-0.8645,-1.9378,0.0000,0.2100,90.3024,1382.4628,5.4715,7.4779,9.0310,0.1333,1y3n
5.5700,-1.7197,-2.0254,0.0000,0.2520,88.8680,1136.8823,6.3542,0.6821,8.7376,0.1818,1njd
5.5800,-1.4946,-1.4824,-0.0041,0.0840,66.4908,1028.9147,3.4135,48.9873,3.7564,0.2500,3jup
5.5900,-1.2134,-1.6116,0.0000,0.7560,78.8031,1094.0121,7.0816,0.0000,7.6957,0.0556,3gxy
5.6000,-1.5203,-1.7839,0.0000,0.7140,63.4609,1280.5448,2.6646,23.4899,3.5570,0.0741,3e6y
5.6200,-2.1410,-1.5631,0.0000,0.5880,61.3477,1127.3842,3.4702,31.1784,3.7197,0.0870,3e3c
5.6200,-1.4938,-2.3559,-0.0001,0.1260,92.6465,1221.0470,4.3266,24.9176,5.5350,0.2000,4ddy
5.6400,-0.4110,-0.7817,-0.0085,0.0840,33.9362,370.0777,3.3448,0.0000,3.9067,0.2500,1f57
5.6400,-2.0073,-2.7072,0.0000,0.9660,121.8951,1456.9348,5.6307,45.1579,8.1933,0.0435,3fwv
5.6600,-0.8622,-1.6033,-0.0009,0.2940,57.9095,1065.5424,1.6874,47.9461,1.0000,0.1111,1n5r
5.6600,-3.4062,-4.4228,-0.0003,1.1340,198.7354,2967.1680,13.5024,96.3085,7.5301,0.0345,3ery
5.6800,-3.4325,-2.4752,-0.0005,0.8400,121.6755,1992.5648,14.0919,40.5564,9.5808,0.0488,1gnn
5.6800,-1.1564,-1.9984,0.0000,0.4620,120.3339,1098.2183,6.3279,0.0000,7.5713,0.0952,3b5j
