pbindaff,Hydrophobic,Vdw,HBond,Ent,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
2.70,-0.4672,-0.6437,-0.0100,0.0840,20.0538,477.6499,1.2226,17.1184,2.0000,0.2500,3bra
2.74,-0.3923,-1.3970,-0.0286,0.2100,63.8769,1033.2657,5.0755,7.8521,8.5637,0.1111,2qwb
2.77,-1.0210,-1.3169,-0.0013,0.1680,63.6428,824.6838,4.4454,16.4480,2.1053,0.2000,3fcq
2.82,-0.8597,-1.7021,0.0000,0.1260,55.7747,807.2994,1.8148,14.6271,1.5310,0.2500,3lka
2.96,-1.2938,-1.5858,-0.0000,0.0840,59.2175,783.5180,1.1461,15.2651,0.7549,0.4000,3imc
3.03,-0.9341,-1.0795,0.0000,0.0840,31.6221,761.8413,1.8411,13.4813,1.4224,0.2500,3adv
3.08,-1.2647,-0.9533,-0.0227,0.0420,72.0896,588.0813,4.6262,20.7406,6.5018,0.4000,1y1z
3.10,-1.4183,-1.8417,0.0000,0.2100,65.9321,1041.6355,1.1455,14.2258,1.1429,0.1429,2xdl
3.18,-1.1463,-1.6356,-0.0070,0.3780,90.6795,886.8848,5.5765,1.9411,7.6622,0.0909,1lbk
3.28,-0.6499,-1.7146,-0.0070,0.0000,61.6900,865.7314,0.6354,11.1526,0.7476,0.6667,1bcu
3.30,-0.6333,-0.7069,0.0000,0.0840,28.4234,323.8843,0.7733,20.3397,0.7926,0.2500,1d7j
3.52,-0.7701,-0.9838,-0.0060,0.0000,46.7223,535.5608,1.5017,0.0000,1.6912,0.6667,1jys
3.66,-0.7969,-1.5960,-0.0125,0.1260,70.3784,903.8396,2.9239,40.3691,3.3757,0.2222,2v00
3.66,-1.4906,-0.8702,-0.0002,0.0840,57.2059,882.8449,9.2120,33.0470,4.4860,0.2500,3pcn
3.70,-1.3370,-1.7593,-0.0090,0.2520,78.1067,1158.3998,6.2919,5.3754,9.5914,0.1667,1loq
3.70,-1.2326,-1.2043,-0.0002,0.0420,67.8261,861.7714,5.5002,7.3602,9.6903,0.2857,3n7a
3.72,-0.7685,-1.5935,-0.0085,0.6300,64.4161,1299.2399,7.0463,1.8226,8.2347,0.0625,2r23
3.77,-1.0919,-0.9022,-0.0116,0.2100,57.9555,544.2102,4.8775,0.0000,6.0069,0.2500,2v2h
3.83,-1.0580,-1.2003,0.0000,0.0000,32.7109,559.6172,2.3758,11.1316,0.0000,0.4000,2osf
3.90,-1.1262,-1.9995,-0.0161,0.4620,86.1508,1231.5525,3.6186,17.6888,7.2841,0.0741,2rkm
3.93,-0.7539,-0.9081,0.0000,0.5040,28.7583,742.6907,2.3181,18.5346,1.5627,0.0690,3jvk
3.96,-1.5800,-2.8511,0.0000,0.6720,96.8215,1751.8141,2.4041,50.9436,3.8942,0.0645,2wec
4.03,-1.5684,-3.7989,-0.0109,0.6300,153.0779,2441.5884,9.0093,54.6783,6.1665,0.0714,2x96
4.05,-1.8555,-1.7740,-0.0002,0.0840,84.5288,1128.2031,7.0846,13.7067,7.8596,0.1818,2w66
4.08,-0.8264,-1.7055,-0.0012,0.1260,63.8533,910.1447,2.6181,15.0106,4.1357,0.2222,1n2v
4.11,-1.1467,-1.2029,-0.0015,0.1260,49.7809,938.2184,2.4855,8.7128,2.0128,0.2000,2exm
4.13,-1.9908,-3.5665,0.0000,0.2100,150.3864,1768.9060,7.5217,25.6787,9.8116,0.1111,3ozt
4.19,-1.2240,-1.3025,-0.0028,0.0420,43.2174,862.7260,1.2613,35.3311,1.7413,0.4000,3cft
4.19,-1.4011,-1.6163,-0.0002,0.1260,88.4877,1065.4044,5.9862,43.7607,5.1463,0.2222,3f3a
4.21,-1.8970,-2.4334,-0.0056,0.5460,99.3259,1698.4711,6.3080,12.2637,9.3624,0.0588,2qmj
4.22,-0.8649,-1.4157,-0.0134,0.2520,65.2159,894.4369,5.2408,4.2443,5.0207,0.1333,3f80
4.30,-1.7063,-1.8818,-0.0109,0.5040,85.6817,1306.8168,4.7111,20.4932,3.5947,0.0690,1a30
4.30,-1.6058,-1.8510,-0.0122,0.2520,91.9015,1139.9530,7.3068,0.0000,11.9101,0.1250,1w3k
4.30,-3.0488,-3.6374,0.0000,0.2940,101.9596,1874.4142,3.4468,57.9998,3.0741,0.1250,1z95
4.33,-1.9401,-3.3051,0.0000,0.1260,129.3396,1710.8458,5.9028,14.5868,5.4889,0.1538,3l7a
4.35,-0.9601,-1.0153,0.0000,0.0840,41.4045,629.7241,1.3388,16.6391,0.4938,0.2857,1sv3
4.43,-1.2134,-1.6186,-0.0052,0.1680,66.8117,1150.4744,3.9943,37.9702,5.1140,0.1538,2pu2
4.47,-2.5084,-2.9037,0.0000,0.2940,122.6023,1998.5602,4.7892,62.2942,3.2507,0.1250,3hec
4.53,-0.5982,-1.4235,0.0000,0.0840,40.8889,1040.9922,1.8700,20.6432,2.3178,0.2222,3h30
4.54,-0.9522,-2.7057,-0.0000,0.1680,90.5606,1491.4465,2.4434,17.6021,2.0714,0.1667,3iub
4.64,-1.3312,-0.3844,0.0000,0.0420,47.9774,800.5530,6.3675,25.0910,1.3392,0.3333,2yhd
4.72,-0.9008,-1.2938,-0.0232,0.3780,78.3798,913.3303,5.4969,20.9340,7.8132,0.1000,1vso
4.76,-1.1793,-1.5596,-0.0002,0.1260,51.0047,1172.3870,2.4456,23.8943,1.9303,0.2000,1q8t
4.76,-2.0633,-2.1928,0.0000,0.0840,67.5821,1373.3713,1.4562,82.1737,0.0000,0.2857,3acw
4.77,-1.2236,-2.8807,0.0000,0.8400,86.9192,1760.6511,2.5707,34.3566,4.3059,0.0435,1str
4.85,-0.6450,-1.2088,-0.0481,0.1680,62.7792,1006.2430,6.7780,8.4686,9.2741,0.1176,2qwd
4.85,-1.1904,-1.5849,0.0000,0.0420,54.5364,817.7958,1.3642,41.9224,1.5747,0.2857,3cj2
4.86,-1.6595,-2.0393,-0.0006,0.2100,75.4718,1278.4565,1.4254,45.0373,0.5021,0.1538,2brb
4.89,-1.1962,-0.7888,-0.0182,0.1260,85.4393,935.4724,7.8414,15.1729,7.8892,0.1818,1p1q
4.89,-1.3969,-1.3381,-0.0001,0.0420,80.3946,764.8723,6.6562,0.0000,9.2007,0.2500,2j77
4.89,-1.1978,-1.4557,0.0000,0.0420,85.4072,911.0768,8.2886,0.0000,9.2615,0.2500,3d4z
4.94,-0.8010,-1.1670,-0.0015,0.2940,46.9526,752.0895,0.5872,34.2561,0.5591,0.1333,2gss
5.10,-0.9518,-1.4098,-0.0101,0.0000,59.4776,684.1196,2.2060,2.6349,4.4047,0.3333,3gy4
5.15,-0.5606,-1.7472,-0.0060,0.2520,69.6202,999.6956,4.3729,2.3126,4.4330,0.1667,1o0m
5.15,-1.1020,-0.7405,-0.0205,0.0840,65.7048,500.6424,5.6464,0.0000,9.0900,0.2500,1pb8
5.18,-1.2100,-1.0718,-0.0051,0.1260,52.2516,643.0085,6.6396,14.4639,4.1758,0.1818,1ft7
5.20,-1.4842,-2.3280,-0.0253,0.5460,93.0463,1253.3174,6.2497,25.2250,10.4821,0.0741,3ov1
5.22,-2.5348,-3.1694,-0.0002,1.1760,136.9454,1825.4998,6.0366,36.4657,4.4999,0.0312,1zea
5.22,-1.1792,-1.4052,-0.0049,0.0420,63.5389,779.5029,4.8920,23.9349,6.8688,0.2222,2zxd
5.26,-1.4590,-1.1424,-0.0606,0.1680,72.6315,626.1882,7.5965,0.0000,10.6091,0.2000,2qft
5.29,-1.6523,-1.8617,-0.0202,0.0000,104.9305,1025.7034,7.8897,24.1235,8.1445,0.2500,1c88
5.32,-1.9783,-2.0095,-0.0080,0.2940,98.8547,1196.7490,4.9763,6.3085,5.0912,0.1538,1lvu
5.36,-1.2261,-1.7970,-0.0060,0.5880,47.2798,1216.8921,1.0702,49.8354,2.1230,0.0645,1adl
5.37,-2.1414,-2.2073,-0.0001,0.0000,73.4939,1214.8599,1.3872,47.0127,1.8244,0.4000,1gpk
5.40,-0.9757,-0.9846,-0.0044,0.2100,55.6018,635.8404,5.0081,0.0000,5.9322,0.2222,1trd
5.60,-1.8744,-1.9552,0.0000,0.3780,85.4279,1202.3374,5.0871,45.1676,4.4519,0.1000,2wca
5.61,-1.3196,-1.9556,0.0000,0.0420,66.2324,1017.8782,0.6224,61.2669,0.0000,0.4000,3u5j
5.62,-1.4870,-1.5397,-0.0131,0.3780,84.7572,1031.3041,6.5116,19.7896,4.7422,0.1053,2bmk
5.64,-2.8230,-2.8525,-0.0003,0.2100,129.8901,1682.9424,7.0879,47.2388,10.3406,0.1333,3n86
5.70,-0.9054,-1.9568,-0.0450,0.2520,102.2235,1174.5317,9.3802,2.7409,17.4434,0.1429,2h3e
5.74,-2.6411,-1.7943,0.0000,0.0840,49.0207,1221.7048,2.3013,51.5363,2.0000,0.2222,2b1v
5.74,-1.5161,-2.4425,0.0000,0.3360,99.2482,1214.9777,2.2710,51.5280,0.8703,0.1429,2pgz
5.77,-1.4203,-1.9506,-0.0080,0.0420,74.4350,794.6492,3.0380,7.3312,2.9682,0.4000,1o5b
5.79,-1.6774,-3.1951,0.0000,0.2100,109.7742,1467.4636,2.3174,17.1112,0.3567,0.1176,2y5h
5.85,-1.3046,-1.9904,0.0000,0.2520,72.4625,1052.8060,4.2525,15.6913,2.3229,0.1429,3ehy
5.96,-1.6438,-2.8807,-0.0209,0.6300,126.4287,1739.9197,6.9013,30.9430,11.3821,0.0541,1b9j
6.00,-2.5686,-2.1003,-0.0002,0.6720,156.3606,1981.8373,19.8855,60.7938,3.6644,0.0476,1jq8
6.00,-0.7599,-1.5410,-0.0046,0.1260,77.0444,1002.2150,6.0981,5.4661,6.4169,0.1538,1xgj
6.00,-1.2672,-1.6314,0.0000,0.1260,75.0323,949.8129,4.7269,0.0000,5.4471,0.1538,3l4w
6.00,-2.2772,-2.2851,-0.0039,0.3780,79.6044,1425.2021,2.1570,73.4558,0.0000,0.1053,3nex
6.02,-1.9313,-1.6229,-0.0001,0.1260,88.9814,1052.9608,5.1043,34.8599,5.9337,0.2222,3f3c
6.03,-2.7912,-2.8829,-0.0032,0.5040,98.7018,1659.1204,4.8963,62.9997,4.1177,0.0741,1os0
6.12,-2.2398,-2.3244,-0.0087,0.1680,123.6163,1408.4690,6.8032,8.4199,5.5510,0.1667,1nc1
6.14,-1.7366,-2.7226,0.0000,0.2520,100.6404,1300.4476,5.1579,14.7990,5.7236,0.1250,3kme
6.16,-3.1519,-1.9166,-0.0003,0.6300,101.8334,1984.9104,12.0048,85.1948,1.0000,0.0606,2i4j
6.17,-1.2784,-2.4123,-0.0097,0.1260,94.5313,1549.0652,2.5564,35.7063,2.9600,0.1538,1yc1
6.27,-0.9928,-1.4960,-0.0139,0.0000,88.8856,853.7098,2.6772,38.8263,2.9588,0.4000,1pbq
6.27,-1.4061,-1.5722,-0.0163,0.1260,83.3734,845.9299,6.0476,5.0686,8.1803,0.2222,3bfu
6.28,-2.0894,-2.4282,-0.0125,0.4620,121.5979,1421.7815,8.4526,0.0000,14.2981,0.0800,1w3l
6.35,-2.1194,-3.3476,-0.0064,0.5880,121.0289,1946.8917,4.9430,48.8672,5.3791,0.0625,3ckp
6.39,-0.7534,-1.7589,-0.0076,0.2520,70.2406,1139.7866,4.2704,0.0000,8.6402,0.1667,1lol
6.40,-0.5822,-0.8505,-0.0006,0.0420,45.5900,591.0110,4.2479,0.0000,6.5065,0.2857,2g9q
6.42,-1.4546,-1.4491,0.0000,0.0420,85.1333,904.1432,8.6394,0.0000,10.9828,0.2222,2j78
6.46,-1.2279,-1.6277,-0.0123,0.0000,90.3245,801.7684,5.3639,22.8494,6.2334,0.5000,1r5y
6.52,-1.5611,-1.7230,-0.0001,0.6300,64.2678,1251.4431,5.1317,66.0429,1.0000,0.0606,1g74
6.54,-1.6635,-2.5782,0.0000,0.1680,103.1301,1119.5837,3.4636,54.3266,2.1781,0.1333,3jvs
6.57,-3.2946,-4.4250,-0.0013,1.2600,145.5089,2824.9226,6.0773,76.4513,8.3275,0.0308,5er2
6.62,-2.2718,-2.7191,0.0000,0.2100,87.4447,1496.4948,3.9422,74.3171,3.2916,0.1667,2zb0
6.68,-0.9959,-1.3225,0.0000,0.3780,53.7993,747.6942,2.2084,19.5040,0.9230,0.1053,3ie3
6.74,-1.1711,-2.2195,-0.0188,0.5040,85.9248,1597.7284,6.7117,31.5206,6.8757,0.0741,2x91
6.82,-1.5540,-1.2818,-0.0174,0.2100,47.2472,958.8684,4.4552,26.2126,4.3524,0.1667,2rfh
6.85,-1.4280,-2.4883,-0.0255,0.5460,95.4076,1325.1816,6.0859,35.3055,10.5502,0.0741,3s8o
6.87,-1.8998,-2.7697,-0.0096,0.4200,88.0334,1640.7052,3.8849,90.7115,3.7662,0.0870,2zcr
6.88,-2.2629,-3.6002,0.0000,0.3360,150.9188,1787.3929,9.3193,25.8616,11.0666,0.1000,3oe5
6.90,-2.6967,-3.4084,-0.0000,0.3780,135.2569,1932.4908,4.5596,12.5412,7.8057,0.0870,3cow
6.90,-1.9159,-1.7208,-0.0182,0.1680,99.9889,1164.3586,5.5349,18.0802,8.3957,0.1818,3gbb
6.92,-1.5465,-2.3413,-0.0105,0.5880,103.9840,1812.2059,9.2062,0.0000,9.5769,0.0952,1b39
6.92,-1.8541,-2.0352,-0.0055,0.2100,92.6989,1106.4077,6.4739,27.9025,7.4008,0.1667,1swr
6.92,-1.9535,-2.2606,-0.0001,0.1680,82.3279,1231.8058,2.9847,70.5567,2.7874,0.1538,2d3u
7.00,-1.6739,-2.2372,0.0000,0.0000,85.5698,1230.9664,1.5532,59.1728,1.7966,0.5000,1fki
7.20,-1.3414,-2.1190,0.0000,0.1260,60.2575,1123.6235,3.2655,15.1882,2.8383,0.1818,2pow
7.22,-1.1287,-0.9949,-0.0004,0.0000,51.4750,819.6810,4.5944,16.5422,3.7617,0.4000,3pcj
7.28,-1.9792,-2.3534,-0.0092,0.3780,108.4398,1221.6223,4.9582,56.2492,5.7527,0.0909,1kel
7.28,-1.8477,-2.7856,-0.0106,0.4200,127.5817,1338.6124,3.0186,45.4257,3.7426,0.1429,2cgr
7.30,-1.7104,-2.2430,-0.0044,0.0840,92.9709,1165.5858,5.2551,12.6517,5.3615,0.1667,2vvn
7.31,-1.5988,-2.3956,0.0000,0.2940,77.5018,1234.6876,0.6492,65.6331,0.6450,0.1111,3mxf
7.32,-3.2969,-4.0388,-0.0093,0.2940,173.9922,2252.0291,6.8351,54.9813,6.6055,0.1176,1xh6
7.32,-0.8756,-1.0563,-0.0186,0.1680,59.6196,859.9880,5.8955,0.3532,8.2341,0.1667,3kv2
7.37,-2.4811,-2.7950,-0.0003,0.2520,119.7976,1609.8717,5.8222,36.5181,9.6565,0.1429,2y71
7.38,-2.3643,-3.6490,0.0000,0.9240,142.0416,2033.9773,5.4142,65.5144,5.7689,0.0426,1bxq
7.48,-1.2393,-1.5112,-0.0364,0.2520,83.2595,1234.1335,7.5403,8.5450,11.6349,0.1111,2qwe
7.52,-1.6051,-1.9329,0.0000,0.3780,77.8010,1215.7399,5.6364,0.0000,6.9525,0.0741,3l4u
7.57,-1.3165,-1.5770,-0.0437,0.2520,94.8086,1150.9894,9.7849,2.8746,16.2414,0.1429,1d09
7.61,-1.5590,-1.5554,-0.0182,0.1260,86.6392,940.5820,4.6028,16.5453,7.5125,0.2000,1ftm
7.64,-1.5639,-2.0170,-0.0187,0.0840,86.8884,1311.8369,4.5667,9.6609,5.6260,0.1538,1c1v
7.64,-2.4443,-3.8212,-0.0267,0.5880,151.5076,1966.5662,6.6709,21.6430,9.1270,0.0690,3sjf
7.68,-0.8879,-1.2646,0.0000,0.2940,68.8926,878.6593,7.4817,14.7472,2.3724,0.1429,2arm
7.70,-1.0967,-1.6618,0.0000,0.0000,67.6345,1277.3379,2.6989,33.4595,1.5261,0.3333,2zjw
7.70,-1.5847,-1.1435,-0.0001,0.1260,65.7902,711.6772,3.8195,28.4658,6.1119,0.1818,3f3e
7.74,-2.0802,-2.1479,-0.0097,0.3360,92.7131,1252.0204,8.7209,49.8010,9.4766,0.0909,1txr
7.79,-1.1405,-1.3991,-0.0149,0.0420,75.9292,816.6309,6.6587,11.9198,9.0039,0.2222,2zwz
7.80,-0.8229,-3.1674,-0.0093,1.0080,106.4754,1921.2786,4.3310,4.3479,5.4742,0.0625,1u1b
7.80,-1.9026,-2.5682,-0.0106,0.2520,102.1494,1296.3660,4.5750,6.6127,5.9721,0.1333,1v48
7.96,-1.1550,-1.9529,-0.0072,0.0840,100.5019,1201.6874,5.4563,11.5962,6.5393,0.2000,1o3f
7.96,-2.7100,-2.2123,0.0000,0.1680,65.9051,1404.2426,2.2581,59.7541,2.5195,0.1818,2qe4
8.00,-1.9445,-2.6582,0.0000,0.3780,90.8195,1131.2070,2.7744,33.4356,0.6299,0.1111,3b92
8.00,-3.3403,-4.3201,0.0000,0.5460,152.0656,2425.3977,4.2410,85.7632,4.8975,0.0625,3cyx
8.02,-2.4828,-2.9574,-0.0245,0.6720,131.9391,1760.4229,7.4103,34.4988,10.5699,0.0526,1b7h
8.02,-1.7956,-2.1891,0.0000,0.1680,113.1482,1389.9321,7.9826,21.8948,9.0928,0.1429,2cet
8.11,-3.1889,-2.6892,-0.0955,0.5880,156.0826,1699.5319,13.3755,23.5321,21.1726,0.0952,2pq9
8.25,-2.6173,-3.0727,-0.0017,0.1260,110.8168,1896.4019,4.0753,63.8518,4.4186,0.1667,1nvq
8.35,-2.7286,-3.6365,-0.0001,0.6300,132.4084,2005.0228,3.0526,112.5265,2.9168,0.0625,1h23
8.40,-2.4609,-2.8117,-0.0104,0.4620,116.3966,1788.0834,4.2578,37.8807,4.3057,0.0909,2qbp
8.43,-2.4034,-4.2763,0.0000,0.2940,174.8537,1800.4973,3.9771,66.4809,1.6850,0.1250,2xbv
8.49,-2.6210,-1.6525,0.0000,0.0420,45.6466,1049.0115,0.2556,39.2027,0.0000,0.3333,2g5u
8.52,-1.2520,-1.8513,0.0000,0.1680,75.8314,1031.8030,2.3944,36.8842,1.9718,0.2000,2wn9
8.57,-1.3183,-2.2885,0.0000,0.1680,114.2369,1331.3562,9.5851,21.7525,9.8643,0.1250,3ejr
8.63,-1.4095,-2.6843,0.0000,0.2100,96.6588,1268.7922,5.2540,36.4651,2.9842,0.1667,3f17
8.70,-2.5003,-3.2281,-0.0401,1.0500,157.7730,1836.3833,14.4785,61.7038,18.0587,0.0476,1jyq
8.70,-2.5748,-2.9996,-0.0043,0.4200,99.0507,2022.0100,2.9559,77.3910,2.5012,0.1053,2nnq
8.70,-2.0629,-2.8519,-0.0293,0.2100,148.1169,1508.9559,6.9275,37.1830,8.2865,0.1250,3ge7
8.82,-1.4204,-2.3636,-0.0254,0.4200,92.8422,1408.8551,5.1724,59.1117,6.1319,0.1111,2zcq
8.85,-2.7187,-3.6685,-0.0003,0.2100,129.5508,2091.9814,3.7210,84.3265,3.4140,0.1538,3e93
8.87,-1.4543,-2.9243,-0.0399,1.4700,113.3487,2014.8209,6.7281,18.8731,11.4858,0.0364,2xej
8.96,-0.9741,-1.3747,-0.0005,0.1260,58.2814,792.9242,5.2794,11.8027,2.6220,0.2000,1j37
9.00,-2.7131,-3.5581,-0.0002,0.5460,117.7789,2278.4360,2.9255,64.8699,1.3322,0.0870,2p4y
9.00,-2.5011,-3.9487,0.0000,0.2520,171.9800,2169.5747,11.3353,41.8822,11.4796,0.1053,3nw9
9.10,-2.1020,-3.5412,0.0000,0.2940,128.1799,2005.5167,3.6930,43.8367,3.9152,0.1250,3gnw
9.21,-1.6899,-2.7803,-0.0126,0.2100,103.1769,1434.6224,3.8121,8.7722,4.3930,0.1250,1sqa
9.30,-2.1490,-2.0608,-0.0264,0.2100,126.4993,1410.2758,7.7762,12.1912,12.5338,0.1333,3fv1
9.30,-1.8227,-3.4147,0.0000,0.9240,111.0832,1946.7446,4.2674,42.8280,7.6129,0.0339,4er2
9.46,-3.1116,-3.6990,-0.0061,0.0840,142.9525,2056.5027,4.4730,107.0872,3.9378,0.3333,2yki
9.52,-2.8528,-3.7195,-0.0054,0.3780,143.2439,2075.3772,4.5304,58.9264,6.6857,0.1111,1re8
9.52,-2.9331,-4.4517,0.0000,0.8820,168.2463,2288.8528,7.8978,52.5574,9.7863,0.0392,2g94
9.52,-3.0927,-2.9588,0.0000,0.1260,95.3763,1580.4581,2.5787,47.3270,2.5472,0.2500,3g0w
9.70,-2.2558,-3.0131,0.0000,0.3780,108.7249,1758.7052,3.0140,63.5447,4.2878,0.0741,1fkb
9.74,-2.4816,-3.1482,0.0000,0.4200,143.7412,1963.3551,11.6325,60.4631,6.3314,0.1053,3e8r
9.76,-2.4578,-2.2951,-0.0072,0.1260,106.3519,1369.2745,2.5617,66.5521,2.8346,0.2000,3pe2
9.85,-1.3505,-1.8213,-0.0002,0.2100,72.9902,975.9026,4.7832,23.4030,7.3543,0.1667,3rdo
9.89,-1.9668,-2.6729,-0.0028,0.0420,126.4666,1345.5151,2.1968,89.2305,0.0000,0.3333,1e66
9.96,-2.1192,-2.4338,-0.0000,0.3780,101.7740,1614.4661,5.5163,34.5942,2.6787,0.1053,2xmy
10.00,-2.3502,-3.7159,0.0000,0.4620,146.5634,2051.6858,4.9309,65.4640,5.5933,0.0690,1bxo
10.00,-2.0616,-2.3605,0.0000,0.2100,74.5640,1420.5359,1.5416,57.0500,0.1026,0.1333,1igj
10.17,-2.6670,-3.2312,-0.0016,0.6720,131.3903,1876.8173,7.5116,54.3477,8.1816,0.0606,4tmn
10.30,-3.1160,-3.2833,0.0000,0.1260,100.2008,1919.7637,2.4092,110.9756,2.7879,0.1818,2p15
10.52,-1.7059,-1.9691,0.0000,0.2520,54.8390,1075.1854,3.8585,31.9718,1.5138,0.1250,1if7
10.60,-1.7183,-2.4777,-0.0138,0.1680,111.7760,1359.0558,7.1974,20.4133,8.8760,0.1429,2zx6
10.64,-1.2516,-2.2427,0.0000,0.0840,93.2780,1279.7040,3.3658,2.0746,5.8467,0.2222,1b8o
10.70,-2.6223,-4.4987,-0.0384,1.4700,201.7649,2797.0588,11.2862,32.5738,11.4340,0.0333,2xeg
11.06,-2.0381,-2.1784,-0.0090,0.2520,92.0727,1491.2789,8.3185,5.6251,13.0198,0.1538,1x1z
11.15,-2.4459,-4.0441,0.0000,0.2940,157.1898,1710.1948,2.9386,24.7638,1.4317,0.1111,1mq6
11.33,-2.6776,-3.0345,0.0000,0.0420,96.3351,1742.9312,2.0281,96.7167,0.0000,0.2000,2x00
11.52,-2.2343,-2.3950,-0.0239,0.6300,99.8521,1732.7738,8.5899,35.6780,8.7046,0.0714,6cpa
11.70,-2.6093,-2.6020,-0.0203,0.2100,110.0850,1365.5094,2.8145,7.5132,4.4275,0.1538,1y6q
11.72,-3.2387,-4.5424,0.0000,1.2180,154.9552,2400.2700,6.7121,48.3875,5.9189,0.0417,2i4x
11.85,-2.9183,-3.8907,-0.0000,0.3360,141.7035,1901.1747,3.6765,54.8877,3.6846,0.1000,1sl3
