pbindaff,Hydrophobic,Vdw,HBond,Ent,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
8.10,-2.7702,-4.3796,-0.0193,1.2600,185.2424,2934.0820,7.3518,90.6441,11.0764,0.0299,1fzj
8.40,-2.9553,-4.2080,-0.0057,0.9660,164.3577,2788.2578,6.1650,87.8375,8.5444,0.0370,1fzk
5.47,-1.9666,-2.3754,-0.0092,0.7560,109.1444,1386.1182,5.8413,41.8022,9.2424,0.0571,1g7f
6.06,-1.9499,-3.2743,-0.0081,0.9240,160.5022,2354.0156,10.9481,25.9499,12.1832,0.0400,1g7q
8.07,-2.1475,-2.0555,-0.0081,0.6300,64.5778,1193.1960,0.9191,104.9716,0.3826,0.0606,1gni
5.37,-2.1414,-2.2081,-0.0001,0.0000,73.4939,1214.8599,1.3872,47.0127,1.8244,0.4000,1gpk
8.35,-2.7286,-3.6365,-0.0001,0.6300,132.4084,2005.0228,3.0526,112.5265,2.9168,0.0625,1h23
5.54,-2.0974,-2.0778,0.0000,0.1680,63.3105,1205.5947,1.1674,69.5546,0.8733,0.1667,1ha2
8.70,-3.5768,-5.4928,0.0000,0.7560,195.7583,2865.9055,6.3751,140.1179,4.2120,0.0500,1hfs
4.49,-1.2275,-0.9991,-0.0023,0.4200,102.8688,1154.5753,9.3133,0.0000,5.6767,0.1333,1hi4
5.31,-1.6283,-1.8364,-0.0067,0.2940,80.4137,1146.5763,5.6702,42.4420,1.1262,0.1429,1hk4
10.52,-1.7339,-1.9691,0.0000,0.2520,54.8390,1075.1854,3.8585,31.9718,1.5138,0.1250,1if7
7.00,-1.9211,-2.3913,-0.0283,0.8820,95.8592,1388.7120,6.1884,33.4609,7.9701,0.0465,1is0
3.84,-0.8518,-1.3995,-0.0130,0.0000,65.0949,601.5576,2.0083,6.8237,3.4326,0.4000,1j16
5.22,-2.3694,-3.5783,0.0000,0.1680,136.8049,1568.6741,2.9369,41.6261,0.0000,0.2000,1j17
4.48,-1.5261,-2.1165,0.0000,0.3360,73.7545,1144.0085,4.5732,12.6728,5.2339,0.0909,1jaq
8.45,-2.4768,-2.2532,-0.0019,0.8400,146.6143,2121.3850,21.8549,41.8985,6.1872,0.0417,1jq9
5.16,-1.4086,-2.0425,-0.0025,0.3780,88.6105,1458.5792,4.8086,2.1058,5.9255,0.1053,1jqd
3.52,-0.7701,-0.9838,-0.0060,0.0000,46.7223,535.5608,1.5017,0.0000,1.6912,0.6667,1jys
5.85,-1.4627,-2.1477,-0.0091,0.2100,65.5621,1097.8376,2.4822,18.0010,3.2236,0.2000,1k4g
6.52,-1.6706,-2.3015,-0.0089,0.0840,106.6546,1292.5085,4.2487,0.0000,6.8074,0.1818,1k9s
5.94,-2.2628,-2.1691,0.0000,0.0840,70.3001,1210.0663,1.5564,44.7399,2.5160,0.1667,1kv1
4.22,-1.0187,-0.9024,-0.0036,0.2100,55.9829,591.1837,5.3943,0.0000,5.2829,0.2500,1kv5
4.59,-0.8494,-1.7452,-0.0042,0.1260,65.6639,963.0944,4.2964,13.3895,6.3323,0.2000,1l2s
6.39,-0.7534,-1.7222,-0.0076,0.2520,70.2406,1139.7866,4.2704,0.0000,8.6402,0.1667,1lol
3.70,-1.2867,-1.7593,-0.0090,0.2520,78.1067,1158.3998,6.2919,5.3754,9.5914,0.1667,1loq
2.22,-1.9150,-2.7818,-0.0162,0.3360,119.4536,1670.6678,10.4229,26.0082,9.3655,0.1250,1m0n
3.89,-1.8594,-2.5209,-0.0171,0.3360,109.2103,1518.5833,9.6735,11.3357,10.8304,0.1176,1m0q
6.10,-1.8894,-2.1444,0.0000,0.0000,86.6665,1243.8805,3.6321,44.6608,2.5920,0.3333,1m2q
11.15,-2.4940,-4.1934,0.0000,0.3360,157.1898,1710.1948,2.9386,24.7638,1.4317,0.1111,1mq6
4.08,-0.8460,-1.7047,-0.0012,0.1260,63.8533,910.1447,2.6181,15.0106,4.1357,0.2222,1n2v
6.12,-2.2451,-2.3223,-0.0087,0.1680,123.6163,1408.4690,6.8032,8.4199,5.5510,0.1667,1nc1
5.23,-1.6908,-1.8647,0.0000,0.2100,80.4212,1072.2628,4.2732,52.7494,2.5719,0.1333,1ndw
6.17,-2.0229,-2.2925,0.0000,0.2100,93.0615,1293.2141,4.3998,46.1689,2.7122,0.1333,1ndy
8.11,-2.9182,-3.2229,0.0000,0.3780,139.5796,2045.2192,8.3622,46.6488,2.4692,0.0833,1ndz
8.89,-2.2130,-3.5176,-0.0007,0.1680,132.7253,1558.6522,3.0858,48.3343,1.0797,0.1538,1nfy
5.66,-1.2921,-1.6739,-0.0003,0.3360,61.5742,1108.9760,2.1058,46.6458,1.8319,0.1111,1nhu
6.31,-1.4333,-1.9612,-0.0274,0.2520,71.2421,1146.4241,4.8208,1.3858,8.1917,0.1818,1nja
3.80,-1.5355,-2.0203,-0.0283,0.2520,78.4782,1104.5253,6.7744,1.0000,9.7230,0.1667,1nje
7.66,-2.1538,-3.3378,-0.0096,0.6300,141.6421,2203.7175,7.7576,60.6351,10.8885,0.0571,1nny
8.25,-2.7338,-3.0770,-0.0017,0.1260,110.8168,1896.4019,4.0753,63.8518,4.4186,0.1818,1nvq
5.92,-0.9890,-1.8375,-0.0190,0.4200,88.7855,1110.2179,5.4798,0.0000,6.8365,0.1176,1o0h
7.96,-1.2559,-1.9563,-0.0078,0.0840,100.5019,1201.6874,5.4563,11.5962,6.5393,0.2000,1o3f
6.66,-1.0539,-1.8807,-0.0055,0.1680,92.9541,1276.6067,5.5091,12.8201,5.8799,0.1667,1o3p
5.82,-2.8107,-2.8833,-0.0242,0.5040,155.0797,1690.2533,8.7344,27.8483,9.2647,0.0952,1ols
4.41,-1.8637,-2.6100,-0.0207,0.5040,140.5330,1510.5791,5.7447,27.0041,7.1416,0.0952,1olu
6.77,-1.6604,-2.2017,-0.0048,0.0840,91.2329,1359.6852,4.4696,81.9496,1.7339,0.3333,1om1
4.89,-1.1952,-0.7900,-0.0182,0.1260,85.4393,935.4724,7.8414,15.1729,6.9326,0.2000,1p1q
3.62,-0.9551,-1.0329,-0.0042,0.0000,67.6572,495.7905,5.1919,0.0000,6.7958,0.6667,1pb9
6.27,-0.9928,-1.4963,-0.0139,0.0000,88.8856,853.7098,2.6772,38.8263,2.9588,0.4000,1pbq
5.80,-2.0083,-3.5243,0.0000,0.9240,130.3937,1961.5090,4.8076,57.6697,5.4593,0.0488,1ppm
3.92,-1.4590,-1.8288,-0.0078,0.0840,86.1215,1100.2430,4.3939,2.2116,4.7661,0.2000,1pr5
8.70,-2.2487,-1.9114,-0.0009,0.1260,82.9965,1371.2668,4.8646,26.9965,1.7684,0.1667,1pxo
5.40,-1.9409,-3.8498,-0.0025,1.3020,146.0220,2161.9241,5.6949,29.9379,3.7187,0.0308,1pz5
7.19,-1.0695,-1.7404,0.0000,0.2100,52.1546,1106.8395,2.9139,58.9399,0.0000,0.1429,1q7a
4.76,-1.1502,-1.5596,-0.0002,0.1260,51.0047,1172.3870,2.4456,23.8943,1.9303,0.2000,1q8t
9.52,-2.8625,-3.7576,0.0000,0.3780,143.2439,2075.3772,4.5304,58.9264,6.6857,0.1111,1re8
5.19,-1.3954,-1.6573,-0.0154,0.2520,86.6304,1074.0850,6.8005,0.0000,6.0452,0.1538,1rnt
7.70,-1.7944,-1.6879,-0.0119,0.0000,87.5366,746.1373,3.5023,28.5442,4.4115,0.6667,1s39
11.85,-2.9251,-3.9948,0.0000,0.3780,141.7035,1901.1747,3.6765,54.8877,3.6846,0.1000,1sl3
3.90,-2.1349,-3.2281,0.0000,0.9660,99.3127,1993.9216,2.9511,44.0969,4.6805,0.0385,1slg
9.21,-1.6611,-2.7777,-0.0131,0.2100,103.1769,1434.6224,3.8121,8.7722,4.3930,0.1250,1sqa
4.74,-0.9102,-1.1763,0.0000,0.1260,41.4045,629.7241,1.3388,16.6391,0.4938,0.2857,1sv3
6.31,-1.8833,-1.9700,-0.0209,0.1260,114.1335,1095.8297,6.9667,15.7309,11.1778,0.2222,1syh
7.30,-2.2880,-2.3602,-0.0085,0.5460,88.9823,1491.3588,6.2532,42.7224,7.7423,0.0667,1tmn
4.05,-1.3723,-0.9689,-0.0083,0.1260,46.2894,609.5741,2.6731,29.7060,4.5160,0.2500,1toi
3.39,-1.0999,-1.0067,-0.0085,0.1260,47.2434,638.6978,2.9364,31.8670,4.5656,0.2500,1toj
2.47,-0.6881,-0.5951,-0.0315,0.0000,42.8631,495.1980,3.0328,6.4754,5.8633,0.3333,1tok
5.40,-0.9757,-0.9847,-0.0044,0.2100,55.6018,635.8404,5.0081,0.0000,5.9322,0.2222,1trd
4.96,-1.3919,-2.0136,-0.0170,0.2520,88.3680,1099.3141,6.1037,0.6011,9.4096,0.1818,1tsy
7.35,-1.9326,-1.5530,0.0000,0.1680,54.6665,951.4778,4.5315,34.7302,1.6894,0.2857,1ttm
7.00,-1.1355,-0.7758,-0.0001,0.3360,37.3411,661.0883,7.8764,50.2131,0.0000,0.0800,1tyr
7.80,-0.8229,-3.1679,-0.0093,1.0080,106.4754,1921.2786,4.3310,4.3479,5.4742,0.0625,1u1b
1.74,-0.0327,-0.9208,0.0000,0.0840,27.9634,679.5354,0.6086,0.0000,1.6158,0.2000,1u2y
4.60,-1.8117,-2.7298,0.0000,0.5880,116.9431,1844.8450,10.1050,0.0000,9.0650,0.0667,1u33
1.44,-0.8784,-1.0674,-0.0003,0.1680,38.0891,613.9421,1.8058,8.4539,1.6818,0.1818,1utp
5.97,-1.3923,-1.6567,0.0000,0.0840,91.8611,922.0425,6.7980,0.0000,8.0786,0.2000,1uwt
3.87,-1.5155,-2.7623,-0.0183,0.5040,145.2790,1556.1515,7.2492,26.7324,8.9795,0.1000,1v16
4.73,-1.1634,-2.0641,-0.0078,0.4200,78.5809,1013.3185,4.1785,5.2388,6.1466,0.0800,1v2o
7.80,-1.9026,-2.5712,-0.0106,0.2520,102.1494,1296.3660,4.5750,6.6127,5.9721,0.1333,1v48
5.60,-0.7990,-1.1575,-0.0007,0.0000,58.2565,626.7993,2.8005,0.0000,2.8470,1.0000,1vfn
7.44,-1.8929,-3.1153,-0.0125,0.1260,125.1572,1784.4268,4.5863,30.8097,5.2386,0.1667,1vzq
11.06,-2.0628,-2.1800,-0.0090,0.2520,92.0727,1491.2789,8.3185,5.6251,12.6473,0.1667,1x1z
7.92,-2.3093,-4.0960,0.0000,0.9660,146.7948,2773.4456,10.5382,4.6945,13.7990,0.0385,1xd1
6.00,-0.7599,-1.5410,-0.0046,0.1260,77.0444,1002.2150,6.0981,5.4661,6.4169,0.1538,1xgj
1.82,-1.3388,-0.9042,-0.0201,0.0420,60.6476,580.4756,3.7681,23.9619,6.2821,0.4000,1y1m
11.70,-2.5699,-2.6803,-0.0184,0.2100,110.0850,1365.5094,2.8145,7.5132,4.4275,0.1538,1y6q
7.32,-1.9811,-2.7762,-0.0034,0.3360,112.0307,1631.2362,3.4413,43.4312,2.0734,0.1111,1ydt
3.22,-0.9318,-0.9149,-0.0001,0.2520,65.9344,940.5838,5.6191,6.3320,2.3233,0.1538,1zc9
7.40,-1.7692,-1.5151,0.0000,0.0000,55.9399,974.2437,1.4591,31.1351,0.0000,0.3333,1zoe
6.15,-1.7354,-3.1356,0.0000,0.3360,115.7119,1545.7990,5.2687,45.5809,2.0679,0.1053,1zs0
9.22,-1.9217,-3.2002,0.0000,0.3360,117.1461,1549.2328,5.5548,42.2481,3.4480,0.1053,1zvx
7.73,-1.9865,-2.5717,0.0000,0.2520,115.7944,1420.0087,3.9526,83.5901,0.3996,0.1176,2aou
7.04,-0.9826,-1.5470,-0.0055,0.0420,50.7126,1032.0348,2.0911,49.1036,2.0000,0.2857,2aov
9.29,-4.2722,-3.7816,0.0000,0.5040,114.1776,2073.2620,4.5400,93.6246,2.5172,0.1000,2ayr
3.64,-1.6378,-1.9381,0.0000,0.2100,76.4607,974.0309,3.3508,19.7003,4.2190,0.2000,2azr
5.74,-2.6350,-1.7950,0.0000,0.0840,49.0207,1221.7048,2.3013,51.5363,2.0000,0.2222,2b1v
8.70,-1.8490,-3.1218,-0.0092,0.2940,127.7907,1599.3370,6.3275,17.8797,9.1937,0.0870,2b7d
8.40,-3.2674,-3.1295,0.0000,0.1260,107.1153,1606.8024,2.6885,71.0156,2.9617,0.1538,2baj
7.43,-3.1608,-3.6041,0.0000,0.5460,131.0420,2155.1658,3.5752,52.0197,3.1150,0.0833,2bak
6.55,-1.5766,-2.7933,-0.0174,0.2100,109.8059,1490.2152,3.1207,15.6653,3.8734,0.1111,2bok
4.86,-1.6595,-2.0393,-0.0006,0.2100,75.4718,1278.4565,1.4254,45.0373,0.5021,0.1538,2brb
5.89,-1.7328,-1.8683,-0.0003,0.2100,64.8289,1283.8971,1.6340,34.3274,1.0780,0.1538,2brm
7.09,-2.0890,-2.8722,-0.0135,0.5040,121.8989,1479.1090,3.8597,15.3112,4.6834,0.0909,2bz6
6.43,-0.5558,-3.2626,-0.0009,1.1760,118.0591,2068.9155,5.1533,0.0000,5.2934,0.0500,2bzz
4.04,-0.6752,-1.8139,-0.0013,0.4200,63.0449,1166.7455,3.1966,0.0000,3.8777,0.1250,2c02
7.28,-1.3400,-1.5547,0.0000,0.0420,95.1039,991.6351,8.6551,0.0000,8.3620,0.2500,2ceq
9.22,-1.0531,-2.2503,0.0000,0.1680,107.1996,1433.7351,7.7178,13.9031,8.9016,0.1429,2cer
8.02,-1.7343,-2.1891,0.0000,0.1680,113.1482,1389.9321,7.9826,21.8948,9.0928,0.1429,2cet
7.28,-1.8096,-2.7856,-0.0106,0.4200,127.5817,1338.6124,3.0186,45.4257,3.7426,0.1429,2cgr
3.89,-1.4925,-1.1711,-0.0232,0.1260,50.0982,845.1390,3.9194,28.4499,5.1133,0.2222,2ctc
5.02,-1.9866,-1.9850,-0.0276,0.3780,87.0832,1325.1049,2.8601,24.2419,4.2074,0.0952,2d0k
7.70,-1.9756,-2.7752,-0.0015,0.7980,103.6950,1735.5889,6.2348,51.1741,8.1979,0.0500,2d1o
6.92,-1.9950,-2.3961,0.0000,0.1680,82.3279,1231.8058,2.9847,70.5567,2.7874,0.1538,2d3u
6.64,-2.0051,-2.2586,0.0000,0.1260,76.0484,1157.3042,3.0780,70.1394,3.6193,0.1538,2d3z
9.89,-2.4591,-1.9680,-0.0274,0.3780,93.8767,1431.9352,4.7172,36.1199,6.2743,0.0909,2drc
7.40,-1.5724,-4.4365,-0.0071,1.1340,155.8477,2661.5762,7.8062,63.1110,7.9489,0.0333,2er9
13.00,-1.9218,-2.5008,0.0000,0.2100,90.6944,1172.0375,3.6386,31.8881,6.2904,0.1667,2f01
8.18,-2.6120,-3.5413,-0.0001,0.5880,123.8294,2058.9888,6.9810,51.9991,6.4999,0.0667,2f80
6.24,-2.2969,-1.9111,0.0000,0.0840,50.2928,1252.5173,1.9533,46.3227,2.0220,0.2000,2fai
7.59,-2.5813,-4.0144,-0.0029,0.5880,143.8239,2161.3074,6.6626,80.5472,9.2254,0.0588,2fdp
5.74,-1.8699,-1.8395,-0.0055,0.0420,102.7404,1257.4883,6.1799,7.0339,5.6661,0.2000,2flb
2.70,-0.4906,-1.4219,0.0000,0.2940,57.8819,939.2928,6.3581,0.0000,6.9350,0.1250,2fzc
8.49,-2.7141,-1.6542,0.0000,0.0420,45.6466,1049.0115,0.2556,39.2027,0.0000,0.3333,2g5u
3.99,-0.7265,-1.4891,0.0000,0.1680,57.0397,823.6838,3.0426,9.2908,2.2155,0.1667,2g8r
9.52,-2.9637,-4.4517,0.0000,0.8820,168.2463,2288.8528,7.8978,52.5574,9.7863,0.0392,2g94
4.94,-0.7906,-1.1670,-0.0015,0.2940,46.9526,752.0895,0.5872,34.2561,0.5591,0.1333,2gss
5.70,-0.9001,-2.3520,0.0000,0.2520,102.2235,1174.5317,9.3802,2.7409,17.4434,0.1429,2h3e
1.40,-0.3048,-0.9806,0.0000,0.0000,44.6721,472.7292,2.3102,15.4567,2.7332,0.5000,2hdq
12.10,-2.3610,-3.6103,0.0000,0.6300,113.9936,2213.7734,5.0884,52.2717,4.2714,0.0571,2i0d
4.89,-1.4051,-1.4519,0.0000,0.0420,80.3946,764.8723,6.6562,0.0000,9.2007,0.2500,2j77
6.42,-1.4541,-1.4491,0.0000,0.0420,85.1333,904.1432,8.6394,0.0000,10.9828,0.2222,2j78
2.74,-0.3431,-1.3970,-0.0286,0.2100,63.8769,1033.2657,5.0755,7.8521,8.5637,0.1111,2qwb
4.85,-0.5581,-1.2088,-0.0481,0.1680,62.7792,1006.2430,6.7780,8.4686,9.2741,0.1176,2qwd
7.48,-1.1766,-1.5112,-0.0364,0.2520,83.2595,1234.1335,7.5403,8.5450,11.6349,0.1111,2qwe
3.90,-1.0163,-1.9995,-0.0104,0.4620,86.1508,1231.5525,3.6186,17.6888,7.2841,0.0741,2rkm
9.85,-2.4285,-2.0214,0.0000,0.1680,59.5916,1313.6036,1.0822,80.9336,0.7621,0.1538,2std
6.51,-1.6270,-2.5419,0.0000,0.3780,90.0587,1196.4424,5.0953,43.0707,2.9433,0.1053,2usn
5.82,-1.5947,-2.6242,-0.0063,0.9240,141.3644,1461.0811,6.3446,35.7924,7.8103,0.0500,3gss
2.00,-1.2902,-1.0245,-0.0006,0.0840,54.9992,768.0589,5.7005,31.0116,2.3437,0.2857,3pce
5.40,-1.1676,-0.6572,-0.0029,0.0000,49.8705,730.1424,5.9662,29.3346,3.3923,0.4000,3pch
7.22,-1.1212,-1.1197,-0.0004,0.0000,51.4751,819.6807,4.5944,16.5422,3.7617,0.4000,3pcj
11.11,-3.3595,-3.0737,-0.0002,0.2940,107.4678,1796.7783,1.8076,135.5654,1.7994,0.1429,3std
9.30,-1.9868,-3.4150,0.0000,0.9240,111.0832,1946.7446,4.2674,42.8280,7.6129,0.0339,4er2
2.16,-1.1941,-0.7695,-0.0029,0.2520,60.0281,726.1373,5.9705,0.0000,5.2023,0.1818,4tim
3.72,-0.9194,-0.7356,-0.0012,0.1260,40.2598,580.0258,6.7617,6.6209,5.1183,0.1667,4tln
10.17,-2.4356,-3.2422,-0.0017,0.6720,131.3903,1876.8173,7.5116,54.3477,8.1816,0.0606,4tmn
6.02,-1.7408,-2.4776,-0.0071,0.7560,81.5965,1550.4244,3.4903,43.3170,4.8240,0.0444,5er1
2.37,-1.0720,-1.5504,-0.0042,0.2520,71.1773,885.3485,5.0355,0.0000,4.6570,0.1538,6rnt
8.64,-3.0257,-2.3851,0.0000,0.1680,81.6546,1383.1312,1.4852,69.8609,0.8089,0.1538,6std
13.96,-2.6611,-3.2442,-0.0286,0.7980,119.2025,2016.3861,7.1609,53.2300,7.0824,0.0588,7cpa
9.15,-2.2417,-2.3884,-0.0259,0.6300,101.7242,1719.9169,10.8613,42.9147,7.8568,0.0741,8cpa
