pbindaff,Hydrophobic,Vdw,HBond,Ent,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
2.9600,-1.3894,-1.3320,0.0000,0.1260,41.3640,854.4972,1.0496,47.7815,1.3226,0.2500,1f4e
2.9600,-0.6545,-0.9581,-0.0001,0.0840,32.9641,663.1081,1.3651,22.1147,0.0000,0.2857,4dst
3.0000,-1.0346,-1.3001,0.0000,0.1260,59.7850,599.1543,2.5086,0.0000,5.2317,0.2000,1ws4
3.0100,-0.9291,-1.0465,-0.0015,0.0840,27.4429,535.3923,0.4545,3.6547,1.5000,0.2857,1utm
3.0300,-0.7571,-0.8650,0.0000,0.0840,39.9613,456.2265,1.1738,0.0000,1.0000,0.2857,2ha3
3.0500,-1.9661,-1.5848,0.0000,0.3360,78.6928,863.8568,7.8438,0.0000,10.6913,0.1176,1uj5
3.0900,-0.9989,-1.2588,0.0000,0.0420,61.6773,567.8850,3.3025,0.0000,6.3786,0.2222,1ugw
3.1100,-1.1047,-1.1082,0.0000,0.0000,65.0539,707.0024,3.6751,7.5961,3.5063,0.3333,3c2r
3.1600,-1.4251,-1.2312,0.0000,0.0840,32.6671,768.1156,0.5048,34.5808,0.0000,0.2857,3f34
3.2000,-0.7979,-1.0873,0.0000,0.0420,44.5700,644.1353,2.6892,0.0000,5.0092,0.2222,1axz
3.2200,-1.5717,-3.0372,-0.0091,0.5460,117.8048,2089.1970,6.1144,7.3865,9.8432,0.0606,1k1y
3.2300,-1.1209,-1.6444,0.0000,0.2100,55.3248,923.2209,3.2606,7.6902,5.0383,0.1667,1px4
3.2600,-0.1688,-1.3640,0.0000,0.5040,56.2244,715.2065,2.4074,0.0000,5.1610,0.1111,3t1l
3.2800,-1.7892,-2.7998,0.0000,0.4200,119.4995,1679.4302,7.6664,21.4691,7.4811,0.1111,3tfu
3.3000,-0.6300,0.3040,0.0000,0.2100,46.3306,774.6375,11.0811,0.0000,3.4568,0.2000,1phw
3.3100,-2.1071,-1.6131,-0.0000,0.2940,51.1627,1077.8556,1.5742,37.7311,0.0000,0.1667,1pzp
3.3300,-2.3583,-2.0230,-0.0003,0.1680,82.9935,1085.7335,2.0155,30.5029,0.6923,0.2857,4b0b
3.3700,-0.8088,-1.2840,-0.0032,0.0420,47.4770,584.5823,1.6508,3.6438,2.9369,0.4000,1tnh
3.3900,-1.3947,-1.0059,0.0000,0.1260,57.4456,778.7935,2.9522,35.5712,4.5656,0.2500,1toj
3.4000,-2.1268,-3.0339,-0.0000,0.5880,142.0193,1931.3241,9.8290,0.0000,16.3447,0.1000,1m83
3.4000,-0.3832,-1.3303,-0.0001,0.1260,38.0630,805.5154,1.5913,4.6539,1.9885,0.2222,3d8y
3.4200,-0.6150,-0.7165,-0.0001,0.2520,34.3660,468.9072,2.1459,9.3305,4.3953,0.1818,2w08
3.4600,-0.6932,-1.5093,-0.0004,0.2100,65.0091,1163.8557,6.1273,0.0000,10.1303,0.1667,1moq
3.4800,-0.8469,-2.6363,-0.0061,1.0080,117.6461,1796.4839,6.5557,5.6347,8.4057,0.0435,3gx0
3.5100,-1.5739,-1.8463,0.0000,0.4200,75.2937,1165.1147,3.7103,3.3975,6.3695,0.0833,1gz9
3.5200,-3.0293,-2.8878,-0.0082,0.3780,119.8348,1790.9840,7.3196,0.0000,9.5364,0.1000,3lcu
3.5500,-1.9373,-1.9445,0.0000,0.4620,75.6167,1201.2476,4.7972,42.4245,4.5933,0.1250,2cle
3.5800,-1.1495,-1.0840,-0.0165,0.0000,64.6574,646.5906,7.7239,3.6763,11.1394,0.3333,3dx1
3.6000,-1.1615,-0.4399,0.0000,0.2520,82.8777,1590.1316,17.0181,1.5676,11.0057,0.1250,2fzk
3.6000,-0.5470,-0.0019,-0.0004,0.2100,44.4469,710.1993,7.2845,3.3878,6.2883,0.1538,3b3x
3.6100,-1.4815,-1.9184,0.0000,0.1260,101.9118,1104.2114,2.7688,41.6667,1.5215,0.2222,3sk2
3.6500,-1.0577,-1.3433,-0.0000,0.0840,59.6800,632.6099,1.9125,18.8087,0.0000,0.2857,4agl
3.6600,-1.5536,-0.8702,0.0000,0.0840,57.2059,882.8449,9.2120,33.0470,4.4860,0.2500,3pcn
3.6800,-2.3796,-3.0812,-0.0000,0.3780,103.6153,1698.4010,3.4646,20.9626,3.8053,0.1176,3ioc
3.7000,-0.5844,-1.0442,0.0000,0.0840,50.4562,609.2549,3.7093,1.5578,6.0362,0.2000,1bcj
3.7000,-1.2735,-1.2846,0.0000,0.2100,80.1406,942.4877,6.5861,41.7886,5.4293,0.1667,1wht
3.7100,-0.7557,-1.5427,-0.0000,0.2520,85.2368,874.9830,2.5233,0.0000,2.1211,0.1667,2vfk
3.7200,-1.7298,-3.1447,0.0000,0.6300,123.9113,1953.6443,7.1166,8.7448,10.3441,0.0800,2am4
3.7400,-0.9458,-1.2440,-0.0058,0.0000,50.6531,618.7172,2.1068,2.4314,3.7287,0.4000,1f5k
3.7600,-0.2797,-1.3624,0.0000,0.1260,40.5570,836.8985,1.7762,2.1703,2.8179,0.2000,3d6q
3.7800,-1.9762,-1.0863,0.0000,0.3360,46.2484,681.9929,0.8041,80.9722,0.0000,0.1111,3nq3
3.8000,-1.5083,-1.4129,0.0000,0.2100,68.7139,850.4099,3.1153,7.8871,4.0518,0.2000,2hb1
3.8200,-3.6072,-3.9023,0.0000,1.3020,131.5682,2133.3083,3.0241,84.0051,1.3917,0.0400,1hn4
3.8500,-0.8442,-1.5021,0.0000,0.0420,64.1939,873.6846,4.2797,0.0000,6.6805,0.2500,2wzs
3.8700,-1.4966,-2.2043,0.0000,0.3780,85.8938,1242.8828,3.4623,22.1001,1.5796,0.1111,1aj7
3.8900,-1.3774,-1.1711,0.0000,0.1260,50.0982,845.1387,3.9194,28.4499,5.1133,0.2222,2ctc
3.9000,-2.6009,-3.2199,0.0000,0.9660,99.3127,1993.9216,2.9511,44.0969,4.6805,0.0392,1slg
3.9000,-1.6665,-1.9870,-0.0000,0.1260,85.8421,975.9030,2.5590,38.5945,1.0000,0.2500,2vuk
3.9200,-1.5315,-1.8288,-0.0078,0.0840,86.1215,1100.2430,4.3939,2.2116,4.7661,0.2000,1pr5
3.9300,-0.9621,-2.1101,-0.0000,0.5880,121.0825,961.8326,7.0464,0.0000,11.4569,0.1000,2cbz
3.9600,-1.2166,-1.5097,-0.0072,0.0000,60.0014,670.5394,2.9780,4.8517,3.0968,0.6667,2fpz
3.9800,-2.2016,-2.7419,0.0000,0.5040,145.3723,1526.8879,7.3901,26.8928,8.6482,0.1053,1v11
4.0000,-1.2849,-0.9089,0.0000,0.0000,37.1158,621.8224,1.2690,40.3615,1.0000,0.6667,1lgw
4.0000,-0.7519,-1.7861,0.0000,0.2520,80.9332,800.7744,1.6248,34.3170,0.0000,0.2500,2ot1
4.0000,-1.0164,-1.4405,0.0000,0.3360,58.3877,1035.5779,5.5380,4.7009,8.7225,0.1053,3ijh
4.0100,-4.3387,-4.2451,0.0000,0.6720,179.5124,2334.2927,10.4601,37.5495,14.4766,0.0741,3fzn
4.0300,-1.1212,-3.7664,-0.0006,0.6300,153.0779,2441.5886,9.0093,54.6783,6.1665,0.0769,2x96
4.0500,-1.1555,-1.7585,-0.0099,0.3780,87.2700,1080.2024,5.7152,16.5757,5.1895,0.0909,1r4w
4.0500,-1.3188,-1.1145,-0.0024,0.1680,72.2016,634.5469,8.3517,0.0000,10.7283,0.2000,3fjz
4.0600,-1.6642,-2.2183,-0.0055,0.2520,106.9405,1339.1002,8.8000,0.0000,13.4969,0.1176,8a3h
4.0800,-1.2573,-1.1058,-0.0012,0.4620,53.1471,854.2606,4.3620,16.3496,1.9193,0.0769,3kwa
4.1000,-1.0894,-1.7001,-0.0117,0.0420,57.8706,747.9852,2.3343,4.7590,4.3987,0.4000,1c5t
4.1100,-0.2091,-1.0830,0.0000,0.2520,73.7385,1064.2209,9.9503,0.0000,8.3958,0.1667,1p19
4.1200,-1.7309,-2.3283,-0.0068,0.4200,96.5486,1515.4648,5.0345,0.0000,5.6938,0.1250,3a1d
4.1300,-2.1426,-3.5544,0.0000,0.2100,150.3864,1768.9039,7.5217,25.6787,9.8116,0.1111,3ozt
4.1500,-1.2812,-1.9718,-0.0000,0.5880,93.4240,1231.9323,3.9270,0.0000,5.1198,0.1000,2vt3
4.1500,0.2391,-0.1182,0.0000,0.3780,0.8702,148.5136,0.0000,0.7997,0.0000,0.1111,3sur
4.1700,-3.7321,-3.8508,-0.0005,1.0500,157.4679,2349.0264,5.9538,51.0296,9.1462,0.0370,3qfd
4.1900,-1.3139,-1.0340,-0.0160,0.1260,47.8512,609.9266,5.5061,12.4961,4.9912,0.2222,3b3w
4.2000,-1.2864,-1.7634,-0.0064,0.0420,71.3965,776.2308,3.1125,4.8616,4.4739,0.4000,1c5y
4.2000,-2.3033,-3.0684,-0.0001,0.2520,114.3364,1495.8081,2.8208,54.0893,2.5887,0.1333,3qx5
4.2200,-0.8290,-1.2491,0.0000,0.2520,71.8489,993.4368,5.9049,3.4033,6.7794,0.1176,1pzi
4.2300,-1.2720,-1.1858,-0.0040,0.0420,59.6366,776.6599,4.1933,0.0000,6.7909,0.2500,2jke
4.2500,-1.2402,-1.0002,0.0000,0.0000,35.0068,609.1805,0.9027,35.6668,0.9868,0.6667,1li3
4.2800,-0.3532,-0.9214,0.0000,0.0420,54.1536,566.9321,4.4240,0.0000,7.8286,0.2500,2vzr
4.2900,-1.1628,-1.3316,-0.0094,0.0000,58.9168,593.1824,1.7053,6.0295,3.1607,0.4000,1v2l
4.3000,-0.5676,-1.5012,-0.0085,0.2520,70.7360,791.1597,3.9061,0.0000,6.5151,0.1538,1det
4.3000,-0.8759,-0.9595,0.0000,0.0840,54.0996,627.7178,4.8935,0.0000,7.4137,0.2500,3moe
4.3100,-2.1111,-1.9266,-0.0059,0.2520,73.5461,1042.4814,3.0901,16.8930,4.8052,0.1333,2tpi
4.3300,-2.9315,-2.9994,-0.0000,0.5040,162.5541,1689.4119,12.2363,27.9853,13.1965,0.1053,1olx
4.3400,-1.9502,-2.5500,-0.0015,1.0500,80.6303,1470.6837,2.2963,41.2857,3.1083,0.0370,3uvx
4.3600,-1.8189,-2.3783,-0.0167,0.3360,104.4489,1178.8447,2.9854,57.6917,4.2868,0.1333,1dy4
4.3800,-0.5703,-1.2029,-0.0066,0.1680,44.5141,727.8873,1.0337,8.0054,1.0000,0.2857,3b24
4.3900,-0.5650,-1.5119,0.0000,0.2520,57.8653,824.1126,4.3012,2.5722,5.1811,0.1667,3djo
4.4100,-0.2372,-1.5461,0.0000,0.0840,80.3423,1240.3157,6.9643,44.8258,6.9919,0.2000,1no6
4.4100,-1.2677,-1.3263,-0.0046,0.0000,71.8263,671.7906,3.4662,37.7723,1.8501,1.0000,3uxd
4.4300,-1.1862,-1.6146,0.0000,0.1680,66.8116,1150.4753,3.9943,37.9702,5.1140,0.1538,2pu2
4.4300,-0.9157,-1.1865,0.0000,0.1260,44.4699,765.2075,1.4663,51.1872,1.0000,0.2500,3pxf
4.4600,-2.9270,-3.4946,-0.0045,1.5120,130.1009,2113.2417,4.2375,41.3914,5.8257,0.0282,2v86
4.4800,-2.5073,-2.7144,-0.0079,0.3780,117.2229,1681.3936,4.5099,3.9929,5.5470,0.1053,1qan
4.4900,-1.2448,-1.0541,-0.0007,0.4200,102.8688,1154.5753,9.3133,0.0000,5.6767,0.1333,1hi4
4.4900,-0.8520,-1.3666,-0.0127,0.1260,47.7835,848.1205,2.7537,38.1765,2.5967,0.2222,3kmy
4.5100,-0.9642,-1.8843,-0.0068,0.0000,85.3140,973.3763,2.4590,8.0751,3.3700,0.2857,1gi7
4.5200,-2.1073,-2.3249,0.0000,0.0840,88.4950,1302.8682,4.1460,7.5808,5.7721,0.2222,1ctt
4.5200,-1.6107,-1.1495,0.0000,0.0420,52.0480,598.8282,3.4405,63.6130,3.6451,0.4000,2ra6
4.5300,-0.7220,-1.4255,0.0000,0.0840,40.8889,1040.9922,1.8700,20.6432,2.3178,0.2222,3h30
4.5400,-1.8544,-3.2246,-0.0005,0.6300,144.0360,1764.1349,3.8624,0.0000,7.4620,0.0769,1szd
4.5500,-3.0715,-1.7452,-0.0005,0.5880,101.6355,1916.9727,9.1990,0.0000,2.5738,0.1000,3b2q
4.5500,-1.7348,-1.7448,-0.0021,0.0840,77.6880,892.8135,4.3545,15.9158,5.4351,0.2222,3suv
4.5900,-2.1702,-2.6469,-0.0001,0.1260,98.3579,1590.2581,4.2454,69.3165,2.9051,0.1818,3f3t
4.6000,-1.0111,-1.6260,0.0000,0.1680,82.6415,887.9659,7.3825,19.9094,7.9869,0.2222,1pa9
4.6000,-2.0731,-2.8014,0.0000,0.4200,117.2930,1569.0647,5.5879,15.4244,6.3524,0.1333,2v54
4.6000,-3.5991,-3.9143,-0.0000,0.6720,183.2068,2482.9331,13.4448,32.7330,13.5660,0.0714,3d7k
4.6200,-0.1758,-2.0884,0.0000,0.3780,73.8860,1426.2894,1.8273,48.8653,0.7257,0.1000,1f4f
4.6200,-2.2898,-3.5119,0.0000,0.8820,135.5444,2470.4460,8.6843,0.0000,11.0653,0.0444,3f5k
4.6600,-1.4789,-1.6448,0.0000,0.0840,103.9525,1142.3690,7.1395,81.5764,6.4366,0.2500,1bzj
4.6600,-1.3328,-1.8252,-0.0086,0.2100,96.5712,1002.6151,8.4389,10.2072,10.7642,0.1333,3ddf
4.6800,-1.7385,-1.7340,-0.0002,0.2520,88.3805,1278.5377,8.1059,0.0000,12.1839,0.1333,2nsl
4.6900,-1.5840,-2.5458,0.0000,0.4620,100.5011,1156.9702,1.7849,42.2669,0.0000,0.0952,4agp
4.7000,-1.3088,-1.2280,0.0000,0.1260,48.1672,667.6924,3.8192,8.5765,1.3152,0.2222,2fu8
4.7000,-0.8517,-0.6459,-0.0039,0.2100,54.0144,429.2125,5.8371,20.2519,5.2237,0.1538,3kiv
4.7100,-1.5295,-2.4657,0.0000,0.0840,85.6224,1387.0881,2.8576,17.9634,6.5027,0.2000,2qrh
4.7200,-1.4247,-1.0764,-0.0021,0.1260,55.8756,710.8133,3.4741,28.7355,4.2064,0.2222,3f6g
4.7400,-1.8850,-2.3197,-0.0057,0.4200,98.2354,1235.4259,3.1968,0.0000,5.2176,0.1250,2e2p
4.7500,-1.1285,-1.9038,0.0000,0.1260,80.8996,1089.6970,4.1100,0.0000,8.2277,0.1538,3g2j
4.7700,-1.4439,-2.8977,0.0000,0.8400,86.9192,1760.6494,2.5707,34.3566,4.3059,0.0455,1str
4.7700,-1.6453,-2.3896,-0.0022,1.1340,102.6243,1444.7809,5.8958,11.4700,10.6790,0.0370,3iqu
4.7900,-1.4683,-3.1967,0.0000,0.1260,118.5444,1754.9480,4.1974,16.2203,7.2186,0.1667,3g2k
4.8000,-1.3408,-1.3300,-0.0005,0.0840,43.5803,808.1820,2.5917,27.5253,0.8082,0.3333,3dnd
4.8200,-1.8342,-1.4848,0.0000,0.0420,71.5482,963.0145,4.3413,7.3912,9.0322,0.2857,1v1j
4.8200,-1.2251,-1.3295,-0.0074,0.0000,71.1801,888.9067,7.1567,9.6189,7.2721,0.3333,2pwg
4.8300,-1.2407,-1.9959,-0.0077,0.4200,95.1896,1062.8247,7.1138,0.0000,11.9865,0.1176,3a1s
4.8500,-1.8279,-3.3650,-0.0003,0.9240,100.4180,2085.6677,5.7803,51.7876,3.6554,0.0488,1qji
4.8500,-1.2474,-1.5846,0.0000,0.0420,54.5364,817.7950,1.3642,41.9224,1.5747,0.4000,3cj2
4.8500,-1.1368,-1.3009,0.0000,0.2100,47.6667,781.2228,1.6502,1.5862,4.5379,0.1429,3zyf
4.8800,-3.0059,-4.1057,-0.0128,0.0840,163.5802,2199.8455,7.5043,0.0000,11.8272,0.2000,3pju
4.8900,-1.2468,-1.4425,0.0000,0.0420,85.4072,911.0768,8.2886,0.0000,9.2615,0.2500,3d4z
4.9100,-1.0076,-1.4782,-0.0078,0.0840,77.8742,1016.7233,2.8011,35.0857,2.4259,0.2500,3juq
4.9200,-1.1947,-2.2058,0.0000,0.4200,97.0833,1309.3518,6.2238,5.8396,6.4640,0.0833,1jqy
4.9300,-2.6879,-2.5171,-0.0000,1.1340,99.5274,1590.7308,6.9073,12.1708,11.2527,0.0351,3iqj
4.9400,-2.9503,-2.9977,-0.0107,1.1760,118.8926,1665.2415,4.8340,33.7807,7.6873,0.0339,2vpe
4.9600,-1.7650,-2.2395,-0.0068,0.4200,117.5635,1153.2684,9.4427,0.0000,10.6035,0.1176,1dar
4.9600,-1.0427,-1.6333,0.0000,0.0420,79.7922,802.1986,4.9017,6.0185,7.6850,0.2857,2vjx
4.9600,-2.1697,-2.6434,-0.0008,0.5460,110.0411,1535.6079,3.1924,31.6699,4.8261,0.0714,3zsq
5.0000,-1.6654,-1.9498,0.0000,0.0420,95.3964,1059.0657,5.7658,58.3870,4.6337,0.2500,1c84
5.0000,-1.3524,-1.7333,-0.0000,0.1680,73.3459,975.4974,2.4797,16.3693,3.1842,0.2000,1sbr
5.0000,-1.4241,-1.7430,-0.0002,0.1260,63.0091,1184.5205,1.7007,49.1859,1.1238,0.2500,3cfn
5.0000,-4.1301,-4.3844,-0.0006,1.3020,185.8225,2779.8486,8.7407,94.4618,13.2739,0.0299,3p9m
5.0200,-1.8019,-1.9790,-0.0075,0.3780,87.0832,1325.1049,2.8601,24.2419,4.2074,0.0952,2d0k
5.0400,-1.2720,-1.9119,0.0000,0.5040,65.5881,1189.9250,2.2152,20.7751,3.7432,0.0833,1mfa
5.0500,-1.2819,-0.8099,-0.0057,0.1260,70.9605,538.1121,4.3675,24.2524,5.4753,0.2222,4euo
5.0700,-1.7342,-1.8839,0.0000,0.0840,82.2218,1074.8317,4.3927,13.1654,7.2070,0.2222,2xm1
5.0800,-0.8892,-1.1309,0.0000,0.0000,47.3275,695.1572,2.4405,0.0000,4.5907,0.3333,3tb6
5.1000,-2.4088,-1.6920,0.0000,0.0420,74.5220,912.3006,5.0731,32.5794,3.4111,0.3333,1kmy
5.1000,-1.0590,-1.3250,0.0000,0.1680,67.1516,926.7384,5.6605,0.0000,10.2139,0.2222,2h5a
5.1000,-1.5158,-2.2924,0.0000,0.0840,98.8054,1310.0128,5.0864,2.2915,9.8778,0.2000,3syr
5.1100,-2.2529,-2.7923,-0.0071,1.1760,122.5133,1870.4318,3.5569,37.3283,5.7644,0.0339,2h6q
5.1200,-1.8236,-1.3776,0.0000,0.2520,46.5521,668.4944,1.9800,0.0000,0.0714,0.2000,1uv6
5.1300,-1.6309,-2.0357,0.0000,0.1680,99.7489,1041.2361,6.5675,48.9912,4.9965,0.2222,1gcz
5.1400,-1.1077,-1.1769,0.0000,0.2100,52.5501,634.9167,4.6095,0.0000,6.0770,0.2222,3tao
5.1500,-1.7645,-1.8685,-0.0151,0.0000,79.0846,851.3711,3.1128,28.9042,4.3387,0.6667,1s38
5.1600,-3.1443,-3.2028,-0.0016,1.7220,114.4251,1975.7657,5.1934,37.2402,6.0371,0.0238,3lqi
5.1800,-1.5241,-2.6985,0.0000,0.1680,93.9174,1533.9554,2.9580,16.5041,6.4851,0.1667,2qrg
5.1900,-1.2925,-1.8102,-0.0086,0.2520,86.6304,1074.0850,6.8005,0.0000,6.0452,0.1538,1rnt
5.2100,-1.8548,-2.5888,-0.0076,0.1680,104.7102,1439.5297,5.4355,17.1236,6.6684,0.1667,1o2r
5.2200,-1.6341,-1.7565,-0.0000,0.4200,101.3633,1227.7606,6.6472,0.0000,9.0957,0.1176,1ucn
5.2200,-0.6268,-2.0764,0.0000,0.2520,64.8509,1323.6956,2.0946,0.0000,1.3958,0.1111,2rfy
5.2200,-1.7193,-2.8103,-0.0006,0.5040,135.5882,1677.5067,6.5291,24.9782,3.9652,0.1111,3lq2
5.2300,-2.3373,-2.7499,-0.0092,0.6300,131.6663,1755.3156,7.1473,21.4281,11.6181,0.0571,1b4z
5.2400,-1.2661,-1.1875,0.0000,0.2100,61.8256,665.5499,4.9152,0.0000,8.3320,0.2500,1s89
5.2500,-1.8469,-2.4373,-0.0092,0.4200,112.7083,1466.1304,3.9164,0.0000,5.9174,0.1250,2bfr
5.2700,-2.0079,-1.8828,0.0000,0.2520,59.0712,1137.8600,5.8883,38.3322,1.7617,0.2000,2x7u
5.2800,0.0894,-1.2477,0.0000,0.2520,39.8651,1096.3694,3.6396,11.1140,3.9791,0.1053,3o5x
5.3000,-1.0139,-1.6188,-0.0005,0.4200,85.9908,942.7808,3.6588,0.0000,3.9917,0.1250,1o0f
5.3000,-2.1094,-3.1551,-0.0098,0.6300,148.6464,2031.1779,8.3201,0.0000,10.9371,0.0800,3gpo
5.3100,-1.1979,-2.1117,0.0000,0.5040,69.7724,1268.4453,1.9691,20.2134,2.9543,0.0833,1mfd
5.3300,-1.0980,-0.7348,-0.0160,0.0840,43.4188,529.7504,3.6999,0.0000,3.8122,0.2500,3q1x
5.3400,-1.3654,-2.0487,0.0000,1.0080,95.3071,1368.7633,8.4844,0.0000,9.9351,0.0769,3k4q
5.3500,-2.6368,-1.1877,0.0000,1.4700,83.8447,1949.9268,16.9452,16.1031,3.5670,0.0488,3hkn
5.3700,-2.0545,-2.2084,-0.0001,0.0000,73.4939,1214.8596,1.3872,47.0127,1.8244,0.6667,1gpk
5.3800,-1.0047,-1.6622,-0.0125,0.1260,69.6804,926.8552,4.5118,4.8030,7.1920,0.1667,1g3e
5.3900,-2.3350,-2.8063,-0.0003,0.3360,99.1334,1430.8243,3.6095,50.8890,2.0194,0.1053,1qbv
5.4000,-0.5161,-1.5372,0.0000,0.1680,72.4602,1066.6489,5.5526,9.1883,6.6201,0.1250,1f8b
5.4000,-1.3497,-0.9832,0.0000,0.2100,55.6018,619.2192,5.0081,0.0000,5.9322,0.2222,1trd
5.4000,-1.6321,-2.4824,-0.0083,0.1680,90.3192,1355.1582,1.8690,33.6522,1.4435,0.2000,2qg2
5.4200,-1.2084,-2.1961,-0.0059,0.0840,91.6992,1079.9938,3.7801,7.5333,6.3140,0.2000,1gja
5.4400,-1.9240,-1.9463,-0.0067,0.1260,112.1648,1126.6710,7.0320,18.2708,10.2892,0.2222,1syi
5.4400,-1.0468,-1.5231,-0.0191,0.0840,54.9211,986.9830,2.7735,50.1523,3.8972,0.2857,4dju
5.4700,-1.9945,-2.3789,0.0000,0.7560,109.1444,1386.1182,5.8413,41.8022,9.2424,0.0588,1g7f
5.4700,-3.3674,-3.4838,-0.0139,1.0920,164.1519,2146.2849,8.8147,42.5390,6.5262,0.0370,2r0z
5.4800,-2.1284,-2.4101,-0.0092,0.4200,97.8705,1641.7352,6.2234,0.0000,9.5061,0.1176,2zkj
5.4900,-1.5495,-2.2793,0.0000,0.2520,93.4674,1328.0381,6.9794,5.9543,13.1048,0.1818,1tys
5.4900,-2.0125,-2.2603,0.0000,0.2940,102.0793,1283.9242,7.8993,0.0000,13.9351,0.1111,3ga5
5.5100,-2.1579,-2.4335,-0.0001,0.2940,92.8071,1232.1942,2.5767,76.2044,2.8229,0.1176,3da9
5.5200,-1.4901,-1.9307,-0.0039,0.0840,68.1920,1267.4457,2.9600,34.6633,1.2868,0.3333,1ydr
5.5200,-0.9596,-1.2378,0.0000,0.0840,38.4792,734.2736,2.8417,17.7099,2.0000,0.2857,3iog
5.5400,-1.9184,-1.3570,-0.0235,0.2520,96.7922,880.1285,5.2853,11.8885,10.2506,0.1538,2y7i
5.5500,-0.7878,-1.6260,-0.0110,0.1260,67.4088,886.1483,4.0519,5.6853,7.8004,0.1667,1g3d
5.5600,-0.8857,-1.0724,0.0000,0.1260,57.1380,626.9268,6.2919,0.0000,12.0189,0.2000,2jdn
5.5700,-3.0287,-3.1330,-0.0001,0.3780,126.9059,1832.2233,4.9563,9.3773,7.5593,0.1000,3coz
5.5900,-5.2738,-5.9383,-0.0006,1.2600,274.0424,3696.4712,16.0131,106.6345,20.1442,0.0312,1fo0
5.6000,-1.8782,-1.9407,0.0000,0.3780,85.4279,1202.3374,5.0871,45.1676,4.4519,0.1053,2wca
5.6200,-2.3241,-2.7594,-0.0050,0.2100,100.5518,1371.1223,5.3601,7.2936,7.3331,0.2000,1ejn
5.6200,-1.2100,-1.3017,0.0000,0.3360,53.5335,745.1276,1.8065,4.4425,3.2204,0.2000,3lpl
5.6300,-1.6838,-1.2949,0.0000,0.5880,39.2398,796.7047,0.4678,57.6136,0.6367,0.0667,3l1n
5.6400,-2.4994,-1.9942,-0.0009,0.0420,75.4081,1272.1764,2.6450,36.4631,3.0092,0.2500,2ojg
5.6400,-2.1355,-1.6298,0.0000,0.0420,62.2267,1160.1008,4.2903,32.4937,1.9334,0.2857,4deu
5.6600,-2.0503,-2.1403,-0.0039,0.0840,71.2663,1372.3411,5.1927,40.1810,3.1999,0.3333,2erz
5.6700,-2.9414,-3.6317,-0.0101,0.4200,114.4803,2178.4351,5.8134,77.1227,4.4279,0.0909,2pqz
5.6800,-2.5504,-1.7526,0.0000,0.2520,95.5385,1472.9330,9.5161,4.5567,14.6545,0.1538,2q8z
5.7000,-0.9338,-0.8411,-0.0196,0.1260,54.5830,456.2386,2.5660,27.1777,3.0362,0.2000,1a99
