pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
6.0600,156.9955,2375.4668,4.8160,25.8247,9.4684,70.9716,370.5046,3.6613,1.4162,5.8774,0.0400,1g7q
8.0700,108.1797,1265.8944,1.0781,143.2635,0.0000,16.5083,50.4474,0.0697,26.2018,0.0000,0.0606,1gni
5.3700,66.0980,1236.0400,4.0470,51.4544,1.6006,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1gpk
3.5100,50.4889,1062.8646,2.4335,2.5711,4.7693,25.8974,182.4199,1.1773,0.0000,2.7439,0.0800,1gz9
8.3500,170.1636,2304.0830,3.1411,131.8188,2.8330,29.4597,212.5588,0.6415,25.9573,0.0000,0.0625,1h23
5.5400,69.5828,974.6449,0.5892,66.6944,0.4243,11.5175,74.4212,0.2696,6.5978,0.0000,0.1667,1ha2
8.7000,192.8946,2867.3933,2.2767,152.4387,1.6508,40.1795,296.4153,1.3270,13.7181,0.3293,0.0500,1hfs
4.4900,58.1199,947.8209,2.1225,0.0000,5.2956,14.5221,116.0123,0.1499,0.0000,0.4612,0.1333,1hi4
5.3100,78.1507,1202.3311,3.9007,39.9291,1.1975,7.4410,69.5176,0.5463,5.5385,0.0000,0.1429,1hk4
10.5200,78.9201,1241.0828,1.8606,40.5651,2.1016,13.6094,91.1398,0.1072,5.3249,0.0000,0.1250,1if7
7.0000,120.0521,1683.0577,3.7204,14.8897,8.0427,46.7182,293.1457,1.0870,4.1454,0.9290,0.0465,1is0
3.8400,66.0345,628.2525,2.1081,6.5836,2.9295,0.2575,2.3581,0.0000,0.0000,0.0000,0.4000,1j16
5.2200,81.0882,1323.6282,0.8350,18.1882,0.0000,5.6458,105.3214,0.1552,3.6680,0.0000,0.2000,1j17
4.4800,94.0410,966.8111,2.6747,25.9089,4.3257,10.0187,75.2589,0.3067,1.2026,0.8616,0.0909,1jaq
8.4500,157.2036,1883.8247,4.6117,65.9748,3.2276,44.4564,369.3710,1.1749,0.0000,1.7407,0.0417,1jq9
5.1600,71.8677,1339.7798,1.8319,4.4003,4.3288,8.8963,84.5359,0.0007,0.0000,0.0000,0.1053,1jqd
3.5200,51.5205,565.8754,0.6806,0.0000,1.2732,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1jys
5.8500,71.4911,1122.6133,1.0525,17.8690,2.5901,1.7654,45.5425,0.0000,0.0000,0.0000,0.2000,1k4g
6.5200,104.0632,1301.7498,3.4421,0.0000,6.8677,9.7943,47.1978,0.2666,0.0000,0.1571,0.1818,1k9s
5.9400,69.8036,1194.6538,0.8513,37.0780,0.9180,7.4968,51.6780,0.3824,0.0000,0.0000,0.1667,1kv1
4.2200,54.2582,553.8802,1.9518,0.0000,4.8008,1.2388,5.3342,0.0000,0.0000,0.0000,0.2500,1kv5
4.5900,70.0629,930.6805,1.6625,29.2140,1.8488,11.3091,46.2826,0.6306,0.0000,0.4364,0.2000,1l2s
6.3900,69.0822,1368.5261,2.9204,0.0000,6.5135,9.8039,73.1763,0.2873,0.0000,0.7209,0.1667,1lol
3.7000,64.6848,1027.9449,2.2289,0.4828,4.1180,9.4630,71.3916,0.1481,0.0000,0.2277,0.1667,1loq
2.2200,110.5177,1681.6243,8.6693,31.1168,7.8859,9.7009,111.3895,1.4198,1.4661,0.0000,0.1250,1m0n
3.8900,117.9082,1520.9015,7.9584,6.8534,6.7677,8.2132,80.8749,0.6141,0.6804,1.4193,0.1176,1m0q
6.1000,87.8054,1196.5497,2.3834,49.7646,1.5382,1.3331,17.0880,0.6039,0.0000,0.0000,0.3333,1m2q
11.1500,128.4773,1604.1733,1.9186,27.6901,1.9075,24.0229,158.1854,0.5287,0.0310,0.4850,0.1111,1mq6
4.0800,40.4027,881.2744,0.4544,18.5358,1.1596,0.8297,16.5943,0.0000,0.0000,0.0000,0.2222,1n2v
6.1200,124.7310,1419.5648,5.7566,8.9418,5.9792,7.1828,55.6994,0.4318,0.0000,0.0000,0.1667,1nc1
5.2300,64.2890,1095.7175,1.0880,34.1560,2.4297,9.6736,57.0614,0.0138,1.4571,0.0000,0.1333,1ndw
6.1700,77.4043,1301.9661,1.9007,46.4364,3.3321,12.3035,79.3261,0.1549,2.5803,0.0000,0.1333,1ndy
8.1100,139.7083,1992.5820,2.6185,47.6760,2.4497,23.0171,222.5246,0.3001,4.7008,0.0000,0.0833,1ndz
8.8900,128.5332,1545.8416,1.6917,51.2819,1.0072,8.1864,103.0905,0.0719,0.0000,0.0000,0.1538,1nfy
5.6600,89.9245,1403.4661,2.2713,45.2941,0.7963,46.3560,185.3922,0.6975,45.1039,0.0000,0.1111,1nhu
6.3100,66.8257,1142.8685,2.8302,1.5158,7.3403,7.5497,58.1539,0.2646,0.7130,0.0000,0.1818,1nja
3.8000,48.8271,1054.2117,1.1645,3.1305,2.4146,4.2172,54.6663,0.0031,0.6367,0.0000,0.1667,1nje
7.6600,115.1393,1886.1935,3.7983,42.1225,4.6644,94.8334,520.9589,1.3827,82.0206,0.0000,0.0571,1nny
8.2500,118.4432,1941.9458,4.3051,65.5182,2.3955,25.6567,130.6622,4.0795,6.0282,0.0000,0.1818,1nvq
5.9200,84.2297,1048.3412,2.4380,0.0000,5.9156,11.4745,109.4151,0.3111,0.0000,0.0000,0.1176,1o0h
7.9600,90.5820,1208.9567,3.0970,15.9426,6.0049,7.2056,69.8983,0.5905,7.6828,1.0000,0.2000,1o3f
6.6600,89.8281,1328.6733,4.0230,9.5598,6.6395,7.6571,71.5036,0.4028,2.5973,0.8942,0.1667,1o3p
5.8200,141.9136,1658.6241,7.3709,26.7561,6.2146,15.8579,103.5896,0.5069,1.0000,0.0000,0.0952,1ols
4.4100,99.9106,1426.8733,3.7738,17.4914,6.1641,12.8778,96.6233,0.5981,0.7023,0.0000,0.0952,1olu
6.7700,85.6917,1409.6947,1.5675,54.1774,0.8302,2.8702,29.2724,0.5914,0.0000,0.9071,0.3333,1om1
4.8900,73.1440,915.2545,3.2822,14.5016,6.2699,3.6703,16.0644,0.4076,0.0000,0.0000,0.2000,1p1q
3.6200,67.6878,494.9680,5.0973,0.0000,7.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1pb9
6.2700,84.8383,857.8960,1.9505,37.4645,3.1887,0.5773,13.3554,0.0000,0.0000,0.0000,0.4000,1pbq
5.8000,133.5518,1972.0249,3.5395,62.8740,5.0081,45.6858,250.3203,0.8305,7.3229,0.0000,0.0488,1ppm
3.9200,74.7643,1111.8218,2.9878,3.0818,4.8729,8.3731,43.5911,0.2550,0.0000,0.0000,0.2000,1pr5
8.7000,77.3570,1466.3585,2.4807,21.1336,3.8835,5.6398,65.3577,0.2212,1.0000,0.0000,0.1667,1pxo
5.4000,166.5340,2515.9270,3.5370,38.9592,4.8154,77.5189,625.4691,2.5059,2.2894,3.5328,0.0308,1pz5
7.1900,66.3987,1141.7284,0.4443,55.8386,0.0000,10.5230,93.8434,0.0377,7.1410,0.0000,0.1429,1q7a
4.7600,51.4101,1028.5408,1.0973,18.0362,2.6672,2.2000,36.4590,0.0428,2.3288,0.0000,0.2000,1q8t
9.5200,136.4924,2060.0693,3.1659,61.7722,5.3346,18.7191,136.4586,0.3543,10.7279,0.3908,0.1111,1re8
5.1900,86.4476,1085.4038,4.4436,0.0000,7.8562,14.6760,89.9750,0.8593,0.0000,0.8700,0.1538,1rnt
7.7000,90.0519,743.8810,3.4643,28.4640,4.9274,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1s39
11.8500,143.4327,1893.8099,3.0594,52.6470,3.1680,30.5681,201.6056,1.9539,0.8423,0.4557,0.1000,1sl3
3.9000,120.6394,1958.7306,2.2261,68.9410,3.2007,84.8252,675.7437,2.3036,5.3794,4.5720,0.0385,1slg
9.2100,105.8403,1491.9841,2.5071,8.7824,5.5699,6.5947,118.2830,0.5321,1.5793,0.0000,0.1250,1sqa
4.7400,54.7450,719.8769,1.0272,27.8270,0.8176,0.5012,8.3541,0.0000,0.0000,0.0000,0.2857,1sv3
6.3100,111.8017,1096.8571,6.3557,15.5581,10.8249,5.5707,29.4858,0.2412,0.0000,0.0000,0.2222,1syh
7.3000,113.9724,1566.2830,1.4875,59.9438,2.5383,28.9402,190.2504,0.8227,5.1090,0.8950,0.0667,1tmn
4.0500,50.6375,645.5586,0.9561,33.5175,2.2923,1.2084,12.6141,0.0000,1.8563,0.0000,0.2500,1toi
3.3900,51.4659,626.0158,1.0777,34.6102,2.4686,1.5225,12.1397,0.0000,1.7139,0.0000,0.2500,1toj
2.4700,47.2988,524.1870,0.7747,14.5445,2.3443,4.0757,1.9433,0.2372,0.0000,0.0000,0.3333,1tok
5.4000,60.4367,643.1005,2.4471,0.0000,5.9479,3.1969,7.1377,0.0463,0.0000,0.3025,0.2222,1trd
4.9600,50.5375,994.2009,1.4690,1.7377,3.9096,16.7200,60.2494,0.0587,0.5831,0.0000,0.1818,1tsy
7.3500,59.6419,972.3765,1.9847,28.2054,3.6815,2.9778,24.1231,0.2656,0.0000,0.0000,0.2857,1ttm
7.0000,60.6199,728.9079,1.7403,57.6851,2.5679,17.9674,90.2935,0.2825,30.1760,0.0000,0.0800,1tyr
7.8000,140.7263,1923.1300,4.1031,3.4062,7.3868,33.2790,326.0040,0.8666,0.8308,0.6564,0.0625,1u1b
1.7400,33.4420,752.5703,1.0108,0.0000,3.0381,1.3445,8.8727,0.2655,0.0000,1.0257,0.2000,1u2y
4.6000,71.4469,1636.7344,1.9918,0.0000,3.3624,26.2332,165.2766,1.9600,0.0000,3.9256,0.0667,1u33
1.4400,38.5481,436.8368,0.7809,43.1773,1.3587,0.9051,12.5366,0.0000,3.0682,0.0000,0.1818,1utp
5.9700,73.8678,911.0364,4.4385,0.0000,7.7932,1.1253,7.8327,0.7751,0.0000,1.7639,0.2000,1uwt
3.8700,96.8569,1503.5303,5.8197,21.3433,7.6319,16.3962,93.1817,1.0579,1.0000,0.0000,0.1000,1v16
4.7300,108.1624,1278.1279,2.2695,32.7898,2.7395,13.4780,134.1561,0.0716,0.0002,0.0000,0.0800,1v2o
7.8000,106.0807,1295.8370,2.3537,8.7343,5.7338,5.9018,56.9502,0.0186,1.9055,0.0000,0.1333,1v48
5.6000,56.6191,639.6623,0.8486,0.0000,2.1361,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1vfn
7.4400,92.3378,1498.9996,2.4483,19.2728,4.4819,13.2016,170.4185,0.6327,6.0821,0.0000,0.1667,1vzq
11.0600,91.0301,1491.4431,5.6639,5.7018,10.1552,13.5885,67.0865,0.8043,0.0000,0.0000,0.1667,1x1z
7.9200,159.9915,2795.3831,6.1271,4.6475,11.8114,54.3073,410.0894,2.5336,2.0000,5.0311,0.0385,1xd1
6.0000,66.4346,1045.5740,2.5542,17.3714,6.3487,9.0938,61.7194,0.3187,0.2979,0.3114,0.1538,1xgj
1.8200,46.8616,579.9542,1.6287,28.8175,1.1935,1.2857,1.1701,0.0000,0.0000,0.0000,0.4000,1y1m
11.7000,114.0036,1357.3669,2.1115,7.5078,3.9546,5.9407,61.7750,0.1119,1.0000,0.0000,0.1538,1y6q
7.3200,76.8529,1679.4253,1.3409,57.1395,2.1169,8.9693,73.0172,0.4169,1.3600,0.4143,0.1111,1ydt
3.2200,46.7862,774.6766,1.7683,6.0153,3.3913,7.2685,28.0410,0.3535,0.0000,0.9035,0.1538,1zc9
7.4000,56.0269,965.5957,0.5252,31.8803,0.0000,0.9903,11.5009,0.0000,0.0000,0.0000,0.3333,1zoe
6.1500,117.7331,1609.1017,1.4708,48.6499,0.0622,11.8055,73.6490,0.6839,4.2028,0.0000,0.1053,1zs0
9.2200,117.4258,1596.7278,1.8436,55.3794,0.9738,9.0209,75.6886,0.1696,4.1137,0.0000,0.1053,1zvx
7.7300,106.5424,1410.9552,1.3498,84.0837,1.1332,11.5109,67.3357,0.5278,9.8981,0.0000,0.1176,2aou
7.0400,55.5337,1038.4130,1.2407,46.9386,2.2343,3.9878,29.6837,0.0000,2.2239,0.0000,0.2857,2aov
9.2900,128.9472,2096.5103,2.7229,101.5292,1.8256,18.2861,163.2369,0.5705,20.6751,0.0000,0.1000,2ayr
3.6400,57.0087,675.7903,0.4212,19.7458,0.1246,10.5500,32.9208,0.0435,0.0000,0.0000,0.2000,2azr
5.7400,68.4310,1241.6278,2.4550,53.0297,1.6529,7.0672,35.9326,0.2756,12.5477,0.0000,0.2222,2b1v
8.7000,138.4802,1793.7915,4.2872,14.2046,5.8869,18.0445,210.2776,0.3166,4.7625,0.3182,0.0870,2b7d
8.4000,105.3883,1618.1521,2.0482,77.0810,3.1087,8.8558,102.8789,1.4818,1.5891,0.0000,0.1538,2baj
7.4300,135.9882,2114.7988,2.5651,54.9570,1.9520,13.1827,182.9326,0.3303,4.3665,0.0000,0.0833,2bak
6.5500,106.7288,1507.2982,2.3244,14.4904,4.1424,12.1867,104.3339,0.5051,5.0264,0.0000,0.1111,2bok
4.8600,48.4984,1229.0337,0.8982,55.4301,0.9003,18.1806,96.6572,0.2353,13.5980,0.0000,0.1538,2brb
5.8900,61.5380,1388.8427,1.3873,47.5998,0.8279,26.1255,92.6870,0.0801,15.0043,0.0000,0.1538,2brm
7.0900,136.1047,1532.7413,3.6115,18.6092,5.5874,16.5982,149.2528,0.1640,7.7664,0.0000,0.0909,2bz6
6.4300,116.2175,2206.7515,3.0169,0.0000,7.3259,51.1002,463.5899,1.5741,0.0000,3.5842,0.0500,2bzz
4.0400,57.0158,1086.6082,1.7155,0.0000,4.2678,14.9846,94.6053,0.8421,0.0000,1.4873,0.1250,2c02
7.2800,89.7312,988.7790,5.4713,0.0000,7.5054,0.3619,5.1521,0.4901,0.0000,1.0000,0.2500,2ceq
9.2200,112.9255,1416.3002,6.3630,30.6967,8.4138,3.9056,51.7647,0.6222,1.1823,1.0000,0.1429,2cer
8.0200,82.7342,1467.3328,2.8612,33.8834,5.5265,2.0828,40.9889,0.1647,1.3383,0.5798,0.1429,2cet
7.2800,133.4751,1364.5536,2.6755,43.4198,3.9602,14.9108,146.7907,0.5782,13.8801,0.0000,0.1429,2cgr
3.8900,57.7541,918.0124,2.8374,33.7505,2.5332,7.7832,7.1452,0.9842,0.0000,0.0000,0.2222,2ctc
5.0200,84.2101,1461.3141,1.3720,20.8384,2.6928,12.4214,111.8669,0.0531,0.6022,0.0000,0.0952,2d0k
7.7000,115.7505,1916.3816,3.4136,63.9022,7.5860,23.1842,130.0129,0.0660,14.4119,0.0000,0.0500,2d1o
6.9200,86.5631,1237.6523,1.5399,72.5112,1.8820,9.7570,110.1676,0.8894,2.9787,1.0000,0.1538,2d3u
6.6400,80.2895,1170.8374,2.5175,72.2039,2.9954,10.3047,108.8742,0.2761,2.8582,0.7453,0.1538,2d3z
9.8900,87.2156,1649.1497,2.4614,8.9097,5.4025,19.6647,148.8691,0.2227,1.6963,0.0000,0.0909,2drc
7.4000,158.3741,2598.9819,4.2946,76.5534,7.5465,80.8509,557.9642,2.3359,12.4911,2.1070,0.0333,2er9
13.0000,90.3628,1171.4845,2.8346,31.0315,5.5382,2.2829,29.9162,0.0060,0.0000,0.0000,0.1667,2f01
8.1800,136.8261,2064.3701,4.9121,71.2373,5.9632,29.2978,247.8152,0.5538,0.0883,0.0000,0.0667,2f80
6.2400,55.7195,1271.2391,1.2241,47.5884,2.2733,6.0701,40.8889,0.1754,10.8303,0.0000,0.2000,2fai
7.5900,146.7884,2194.1692,4.5898,90.0200,7.4870,34.4156,254.1713,1.2989,30.9740,0.0000,0.0588,2fdp
5.7400,80.8165,1197.5674,2.0072,7.3190,3.6943,6.1980,62.5414,0.1530,0.0000,0.3850,0.2000,2flb
2.7000,61.9836,1065.9579,3.4982,0.0000,7.4195,16.8792,49.3758,1.0951,0.0000,2.0621,0.1250,2fzc
8.4900,50.8381,1082.9095,0.1745,38.1122,0.0000,1.6858,37.9585,0.0000,0.0445,0.0000,0.3333,2g5u
3.9900,49.3560,924.4366,1.0351,3.4524,2.8420,13.0551,86.4904,0.4342,0.0000,0.0000,0.1667,2g8r
9.5200,175.4523,2347.4934,5.2596,56.9447,7.7462,37.3228,304.3083,0.4905,6.6993,0.0000,0.0392,2g94
4.9400,63.1183,939.9260,0.8359,52.1612,1.9476,9.8034,43.2241,0.0877,5.5858,0.0000,0.1333,2gss
5.7000,88.2712,1238.8259,6.9845,1.2461,10.8206,9.8151,32.5028,0.7671,0.0000,1.6591,0.1429,2h3e
1.4000,43.7447,527.1564,1.4596,7.1639,1.2545,0.1043,1.5101,0.0000,0.0000,0.0000,0.5000,2hdq
12.1000,130.1194,2249.6653,3.1853,56.7532,3.2850,45.3589,284.1518,0.4666,7.0197,0.0000,0.0571,2i0d
4.8900,86.7889,776.5178,5.4023,0.0000,8.2835,0.9987,2.9245,0.0000,0.0000,0.0000,0.2500,2j77
6.4200,88.3359,905.7762,5.9942,0.0000,8.9661,1.3924,3.6366,0.0000,0.0000,0.0000,0.2222,2j78
2.7400,47.1801,966.8907,1.4877,0.4579,4.8191,12.9908,63.7037,0.6603,0.0000,2.0762,0.1111,2qwb
4.8500,54.7928,1015.4901,2.8696,7.9216,6.5765,11.6930,57.9447,0.5853,0.0000,1.9038,0.1176,2qwd
7.4800,80.8620,1229.0349,5.1513,8.2056,9.7913,18.4931,84.5741,1.1089,0.0000,1.7044,0.1111,2qwe
3.9000,85.8837,1248.5293,1.4445,12.4576,3.7107,7.2937,52.6320,0.0000,0.0000,0.0000,0.0741,2rkm
9.8500,64.3754,1333.3718,0.6729,84.3099,0.7946,10.6734,53.6932,0.1038,9.0666,0.0000,0.1538,2std
6.5100,83.0614,1238.2244,0.9060,61.7129,1.3579,32.1433,122.2534,1.1387,24.1124,0.5590,0.1053,2usn
5.8200,139.2670,1809.4240,2.6897,32.0091,4.2946,30.0356,171.4346,0.2135,6.3941,0.0000,0.0500,3gss
2.0000,54.0624,671.1716,0.7818,36.9605,0.8194,2.4859,8.4781,0.0080,0.0000,0.0000,0.2857,3pce
5.4000,52.8038,732.2973,2.6015,33.8361,3.4535,0.4825,4.4508,0.0000,0.0000,0.0000,0.4000,3pch
7.2200,54.2212,800.9557,1.7211,20.8554,2.6366,0.3124,6.1626,0.0000,0.0000,0.0000,0.4000,3pcj
11.1100,111.6147,1780.7798,2.6209,142.9997,2.5505,40.8081,108.1593,0.4853,33.8063,0.0000,0.1429,3std
9.3000,132.5638,2210.7224,2.6550,72.3111,5.3117,56.1499,299.1764,1.1139,19.8496,1.4173,0.0339,4er2
2.1600,63.3507,639.2160,2.4043,0.0000,4.3172,2.0838,9.8670,0.4337,0.0000,1.2672,0.1818,4tim
3.7200,44.6021,602.0107,3.0350,22.4662,6.1543,2.3813,7.3862,0.0380,0.0000,0.0000,0.1667,4tln
10.1700,116.5217,1590.3818,2.3005,100.8554,2.6375,47.4755,242.4167,0.4561,14.7843,0.6037,0.0606,4tmn
6.0200,126.7418,1767.6825,2.8374,65.3262,4.7696,32.7237,232.0650,0.5716,0.1817,0.0000,0.0444,5er1
2.3700,47.8258,837.6462,1.5104,0.0000,3.5539,8.8347,81.1843,0.1681,0.0000,0.4127,0.1538,6rnt
8.6400,80.2427,1383.7303,0.9910,67.8040,0.6645,11.8413,59.9324,0.6085,1.5974,0.5545,0.1538,6std
13.9600,128.2758,1919.0042,6.3806,61.1446,10.2276,58.9614,242.0740,1.2608,38.4160,0.0000,0.0588,7cpa
9.1500,118.0323,1644.7843,3.8854,63.1502,6.8365,20.5411,168.3157,0.1715,2.6723,0.0000,0.0741,8cpa
