pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
3.0500,52.5120,707.6157,1.2315,5.1121,3.0322,0.4622,3.4820,0.0000,0.0000,0.0000,0.2857,1e70
3.0500,80.6016,1042.2877,4.8845,3.6734,11.3531,14.0588,58.6385,1.0945,1.1165,2.0121,0.0800,1f74
3.0500,99.9890,881.2719,4.0439,0.0000,8.9834,5.5870,23.6466,1.3001,0.0000,1.9967,0.1250,1uj5
3.0500,87.8120,783.3511,5.6224,0.0000,12.3531,1.3524,26.7689,0.2838,0.0000,0.7610,0.1176,1uj6
3.1000,86.6581,1025.2759,8.4376,0.0000,14.0906,6.6971,15.5500,0.1611,0.0000,0.7610,0.1429,1ec9
3.1000,37.5420,712.8168,1.0136,0.0000,1.8422,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1pu7
3.1300,54.0829,777.4882,2.4540,3.1824,5.3525,4.4894,17.4349,0.4101,0.0000,0.9789,0.1818,1ax0
3.1500,73.8350,913.3622,4.2967,0.0000,7.8021,2.3059,3.4300,0.5833,0.0000,1.0000,0.2500,1e6q
3.1800,172.8297,2319.7881,8.3161,15.6134,15.5958,36.5351,272.3117,1.5455,0.0000,2.6070,0.0645,1ro7
3.2000,46.8397,648.6081,2.4964,0.0000,5.6188,0.8284,3.0784,0.3416,0.0000,0.8350,0.2222,1axz
3.2100,66.3665,620.7482,3.5579,0.0000,8.0511,0.4144,9.9580,0.0000,0.0000,0.0000,0.1667,6tim
3.2200,120.0173,1332.3082,4.2375,17.0801,5.2882,4.3140,56.6735,0.0000,0.0000,0.0000,0.1818,1br6
3.2200,47.8455,785.5805,3.1609,0.0000,8.2806,0.4205,5.2369,0.2380,0.0000,0.6969,0.2222,1e6s
3.2200,93.5812,1151.1812,1.2414,55.0710,1.9082,32.9041,236.4684,1.0930,2.7498,0.0000,0.1053,1evh
3.2200,37.0789,339.3309,0.3840,0.0000,0.7506,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1ew9
3.2200,122.6459,2274.8733,5.2390,4.3347,10.0695,31.8404,213.2327,1.6402,1.3899,4.2449,0.0588,1k1y
3.2200,71.1241,699.9832,2.1486,39.5209,4.9405,1.1590,13.3292,0.0000,1.4601,0.0000,0.2500,1tog
3.2300,60.4522,923.8574,2.5705,10.4965,6.1667,1.9892,22.5330,0.2052,0.0000,0.6223,0.1429,1px4
3.2500,60.3618,608.5001,2.4234,4.1327,4.5657,0.2820,2.7015,0.0000,0.0000,0.0000,0.4000,1v2j
3.2600,47.6873,768.9317,1.4235,33.6393,1.8651,2.0539,2.8301,0.3310,5.2330,0.0000,0.2500,5yas
3.2800,61.8087,979.7410,2.5376,0.0000,5.6628,10.3886,70.9623,0.9857,0.0000,2.1922,0.1111,1gzc
3.3100,72.6359,1178.2726,0.9883,48.4361,1.2254,8.5374,67.5462,0.1821,7.0235,0.3379,0.1429,1pzp
3.3700,50.1019,593.0596,0.9946,4.3718,2.3342,0.5936,2.0382,0.0000,0.0000,0.0000,0.4000,1tnh
3.3700,61.2940,593.0428,1.7625,6.7004,3.6812,0.2693,2.7155,0.0000,0.0000,0.0000,0.4000,1v2u
3.3700,64.2255,597.9289,2.1793,4.7987,4.2206,0.3481,2.5958,0.0000,0.0000,0.0000,0.4000,1v2v
3.4000,69.1581,1052.6733,3.4352,8.2329,6.7673,11.2110,59.2985,0.5136,0.0000,1.8473,0.1176,1f8d
3.4000,93.5247,1580.0986,1.1349,59.4797,1.4632,16.9908,67.2828,0.1587,18.2328,0.0000,0.0588,1ikt
3.4000,48.7223,685.8270,1.0339,4.8950,2.2140,4.4057,18.4401,0.1520,0.0000,0.0000,0.2000,1jt1
3.4000,40.6186,467.9984,0.3254,54.1072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1l83
3.4000,39.5157,472.9476,0.2865,49.9957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,223l
3.4200,70.1337,1050.7659,2.8743,8.8379,7.1980,12.0198,57.5042,0.9154,0.0000,2.4844,0.1176,2sim
3.4600,67.7869,1181.5557,3.6664,0.0000,8.9698,5.7329,27.5124,0.2180,0.0000,0.7142,0.1667,1moq
3.4800,77.2842,1794.7072,1.5842,72.8185,3.1101,6.1778,45.0511,0.0022,8.0372,0.0000,0.1111,1osv
3.4900,53.6952,600.9882,1.5386,5.9319,3.1220,0.7442,2.1698,0.0000,0.0000,0.0000,0.4000,1c5o
3.4900,50.9854,562.8734,1.4787,5.5652,2.6550,0.5001,1.1212,0.0000,0.0000,0.0000,0.4000,1utn
3.5200,104.1425,1565.4540,2.4145,51.6492,3.9456,56.3762,421.3975,2.0524,12.1037,5.6083,0.0328,1imx
3.5500,112.4851,1399.4476,3.2753,35.9997,4.9622,15.8320,133.9618,0.3895,0.0000,0.0000,0.0800,1v2r
3.5500,64.3229,1101.9745,3.2735,1.2463,7.4013,9.2478,60.6744,0.7107,0.0000,1.4992,0.1176,2qwc
3.5700,83.5000,1170.2977,1.5620,51.4874,2.7674,6.8291,52.3379,0.0875,1.1431,0.0000,0.1333,1h46
3.5900,73.4420,607.6005,3.3274,0.0000,4.5224,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1nli
3.6000,44.9998,309.3851,0.3366,0.0000,0.4666,1.6960,0.2790,0.0000,0.0000,0.0000,0.2500,1d7i
3.6000,41.4816,654.5664,1.6420,2.5796,4.0884,4.4751,3.4466,0.0304,0.0000,0.0000,0.1667,3jdw
3.6100,112.2049,1338.2358,5.1618,0.0000,8.8995,5.8424,71.9336,0.6191,0.0000,1.2851,0.1111,1j8v
3.6200,55.5669,696.8163,2.1697,33.5794,3.2687,0.2723,4.5812,0.0000,0.0000,0.0000,0.4000,3pcc
3.6400,51.7085,623.9238,1.6119,31.6789,3.9002,5.1763,16.1397,0.0103,0.6038,0.0000,0.2857,1gyy
3.6600,56.0251,835.0437,1.6057,36.2103,3.1642,2.3681,11.7806,0.0000,0.0000,0.0000,0.2500,3pcn
3.6800,54.6894,699.5146,0.7526,2.5548,2.1414,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1c3x
3.6800,99.6530,1635.6227,4.4917,19.5218,8.6533,83.8251,584.6721,2.1791,20.0495,2.6603,0.0385,1qsc
3.7000,50.0080,654.5991,2.2374,1.6467,5.6067,5.4065,17.3185,0.4730,0.0000,0.9631,0.1818,1bcj
3.7000,86.8741,1022.9441,3.5235,0.0000,6.8747,44.4896,318.2625,4.3431,0.0000,5.2977,0.0667,1fwu
3.7000,52.3838,525.9847,2.0827,0.0000,5.3802,3.8487,4.1147,0.0000,0.0000,0.0000,0.2500,1pdz
3.7000,76.4424,894.5387,1.4462,44.6564,2.6186,7.4628,29.8804,0.0261,4.0640,0.0000,0.1667,1wht
3.7200,91.2026,1027.5643,3.6457,0.0000,7.6984,41.2725,304.1694,3.4438,0.0000,5.8655,0.0667,1fwv
3.7200,46.5302,719.5916,3.7417,2.5929,10.2032,9.0714,14.0418,0.2304,0.0000,0.5520,0.1538,1grp
3.7700,131.9452,1715.3070,2.8684,43.8399,3.0316,26.3418,139.3591,0.2773,0.0000,0.5385,0.0909,1kui
3.8000,137.6714,1681.3669,2.9040,38.9647,3.0516,18.0037,150.2143,0.0878,0.5843,0.4038,0.1000,1kug
3.8000,37.4461,473.6740,0.4451,20.9493,0.5684,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1li6
3.8400,62.2551,534.7734,1.6839,10.6738,1.1685,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1bky
3.8400,63.1719,613.7435,1.5990,7.2176,3.0946,0.5506,2.3718,0.0000,0.0000,0.0000,0.4000,1j15
3.8400,45.4635,529.2726,1.0693,4.0512,2.5625,0.2955,1.2067,0.0000,0.0000,0.0000,0.4000,1utj
3.8500,69.6530,1053.9612,2.8564,5.9571,7.3318,11.8766,58.4706,0.9041,0.0000,2.4562,0.1176,1n1t
3.8500,78.2154,1064.0151,3.2825,5.7633,8.3201,11.8257,57.3479,0.3569,0.0000,0.7856,0.1176,1n1v
3.8700,96.3849,1269.3499,2.4152,25.5273,3.5253,5.8247,48.9966,0.2997,0.0000,0.0000,0.1111,1aj7
3.8900,89.5136,1328.6254,2.3376,35.2800,5.3163,34.7655,211.4010,0.4761,1.2963,0.6421,0.0541,1mfl
3.9100,133.6333,1694.7954,2.8124,42.9049,3.3425,21.6135,138.8427,0.2466,0.0000,0.4883,0.0800,1kuk
3.9600,110.2682,1412.1833,1.7606,12.7399,5.1767,6.8446,72.7001,0.2547,0.6223,0.6157,0.1429,1mrs
4.0000,45.2358,618.7393,0.4583,45.5753,0.6561,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1lgw
4.0000,51.5649,610.6533,0.9073,46.6683,1.7341,6.1317,4.9946,0.0222,5.3305,0.0000,0.1429,1nu3
4.0000,50.3394,662.6658,1.2489,7.4194,2.2554,3.5782,10.9914,0.0229,5.6110,0.0000,0.1818,1tni
4.0000,72.6706,1008.8920,3.9176,0.0000,10.3866,19.3955,161.7855,0.7235,0.0000,1.1534,0.0952,1wc1
4.0100,68.0026,673.9257,1.1309,0.0000,1.5585,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1b42
4.0100,111.0758,1295.9747,2.6261,40.4089,5.1831,10.2120,116.7937,0.1653,0.0000,0.0000,0.0800,1v2w
4.0400,41.8753,546.9153,0.4867,47.6622,0.6988,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1li2
4.0500,117.3496,2079.2114,1.7246,44.7197,2.3648,63.2892,490.6705,2.6008,2.9971,0.0000,0.0909,1awi
4.0500,64.4816,888.2169,1.0222,6.2894,3.7122,3.4515,21.7608,0.0146,3.6035,0.0000,0.1111,1tuf
4.0700,64.3287,634.8721,2.1296,0.0000,1.8819,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,3mag
4.0700,59.5695,512.6008,1.5253,10.6030,1.2099,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,3mct
4.0700,65.4571,790.2462,3.4768,6.2099,6.6522,6.1611,7.9445,0.3605,0.0000,0.0000,0.1818,1hyo
4.0700,90.6588,1493.3015,3.6864,18.3904,5.8008,7.4289,66.6005,0.3499,8.1511,0.1962,0.2000,1gj4
4.0900,54.7229,514.4217,0.7277,37.2002,0.6603,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1ai7
4.0900,62.3778,1194.3203,1.3311,39.3715,2.8490,13.4375,140.3723,0.6033,15.7058,0.0000,0.1111,1jn2
4.0900,58.5416,951.5034,1.9524,2.1844,4.3838,12.6514,61.9844,0.2415,0.0000,0.7035,0.1667,1o0n
4.1000,55.1149,738.2059,1.1957,4.3253,3.4697,0.3997,8.4900,0.0000,0.0000,0.0000,0.4000,1c5t
4.1000,106.5469,1547.3690,2.3472,28.3791,3.7735,83.5111,464.1854,2.0426,9.3144,3.9352,0.0339,1rzx
4.1100,77.5626,1144.4493,3.2651,0.0000,8.5226,6.5449,76.7803,0.4600,0.0000,0.0000,0.1667,1p19
4.1300,108.3230,1430.6715,1.9595,40.7715,2.9827,9.9523,108.0071,0.0055,0.0000,0.0000,0.0800,1v2q
4.1400,91.9305,1518.6814,4.4575,0.0000,11.0167,24.7658,200.0896,1.6278,0.0000,2.3135,0.0667,1gny
4.1500,62.4135,780.9020,1.4580,22.7942,1.9943,5.3445,16.9560,0.3149,0.3887,0.0000,0.2000,1m2x
4.1500,100.4092,1638.1320,2.3456,65.9013,0.4914,13.1052,124.9669,0.8499,1.3374,0.0000,0.2222,1q91
4.1700,60.3271,585.3284,1.7755,5.6415,3.9480,0.2772,2.7035,0.0000,0.0000,0.0000,0.4000,1v2s
4.1900,66.4792,1229.4078,2.7899,0.0000,6.1766,14.8329,115.2156,0.0094,0.0000,0.0000,0.1250,1hi3
4.2000,68.5759,774.5875,2.1704,4.4983,4.1665,0.5394,8.3227,0.0000,0.0000,0.0000,0.4000,1c5y
4.2000,86.2367,971.0632,4.2228,22.1932,5.0759,4.2505,37.6318,1.1318,0.0000,1.0000,0.2500,1c87
4.2000,79.1151,1040.6716,3.1103,15.6363,5.4692,4.5142,39.0269,0.4551,0.0339,0.9637,0.2500,1ghw
4.2100,118.8407,1253.7744,4.5732,0.0000,10.1914,7.9954,76.2918,0.0679,0.0000,0.0000,0.1667,1qk4
4.2100,71.6501,986.7059,3.2749,1.0000,6.0841,12.1617,117.5785,0.5127,0.0000,0.9470,0.1000,1ulg
4.2200,83.7858,993.3025,3.2139,19.1411,6.1642,7.4074,79.6786,0.2349,0.0000,0.6236,0.1176,1pzi
4.2500,41.6869,598.2168,0.3731,37.1810,0.6239,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1li3
4.2700,79.9436,873.2449,4.3079,2.9298,9.4511,4.8686,18.9766,0.2488,0.0000,0.9211,0.1333,1m5w
4.2900,97.2676,1182.6820,2.4103,37.7189,3.4696,5.4873,39.5404,0.3355,2.2820,0.5302,0.2222,1e2l
4.2900,60.9887,588.6489,1.2182,6.9217,2.6419,0.2939,2.6785,0.0000,0.0000,0.0000,0.4000,1v2l
4.2900,51.7167,618.6096,1.2994,5.8660,3.1441,0.3671,2.5171,0.0000,0.0000,0.0000,0.4000,1v2m
4.3100,50.6933,811.0480,1.9672,0.0000,4.7575,11.7054,84.9796,0.0137,0.0000,0.0000,0.1538,1rgk
4.3100,82.2460,1057.3745,2.0377,14.8327,4.4920,10.9510,34.1111,0.1263,0.0000,0.0000,0.1053,2tpi
4.3200,54.7905,899.1742,2.5153,1.2350,5.7611,16.0957,61.8625,0.7104,0.0000,0.5209,0.1667,4rsk
4.3400,54.9759,1293.5002,1.3962,64.4064,1.8025,11.4791,42.0239,0.0757,5.7711,0.0000,0.1333,1e3v
4.3500,79.9650,1055.8220,2.3388,10.2246,4.9718,4.4991,38.9668,0.3964,0.1337,0.8994,0.2500,1ghv
4.3500,109.6620,1316.2495,5.2373,0.0000,5.5500,4.4385,42.4104,0.1505,0.0000,0.2589,0.2222,1uio
4.3500,100.5438,1521.3871,3.1197,17.8092,5.9385,27.5827,135.5647,2.2982,0.0000,1.9383,0.0952,1ur8
4.3600,108.6677,1161.7086,1.2010,60.0260,2.5197,3.7698,52.6923,0.0785,0.0000,0.4003,0.1333,1dy4
4.3800,120.5279,1375.6617,3.2736,38.1561,7.0033,46.9043,304.8094,0.4818,2.3913,0.7857,0.0444,1bhf
4.4000,78.0481,1019.1604,2.2249,8.4270,4.6658,4.7643,37.6018,0.5242,0.0000,1.0000,0.2500,1p57
4.4000,113.7961,1852.4641,1.9290,42.2634,3.5800,27.5368,272.2328,0.8718,8.2607,0.8546,0.0667,7kme
4.4100,59.7597,990.0392,1.0050,33.2473,1.4861,4.1749,35.8027,0.6037,0.0000,0.0000,0.1818,2csn
4.4800,116.1582,1644.3792,2.9663,4.4655,5.8952,6.0773,80.3895,0.0000,0.0000,0.0000,0.1053,1qan
4.4900,63.4267,653.8604,2.7943,5.5906,4.8212,0.5063,2.3947,0.0000,0.0000,0.0000,0.4000,1j14
4.5100,104.4082,1332.9928,4.5772,23.7350,4.8878,7.5203,59.7480,0.6084,3.0000,0.4987,0.1818,1e2n
4.5100,80.3082,1096.0624,2.1338,6.4216,5.1648,4.1663,38.0035,0.1034,0.0000,0.4594,0.2500,1gi7
4.5200,90.6259,1304.5721,3.0610,10.5217,4.4874,7.9517,28.5753,0.0185,0.0000,0.1942,0.2222,1ctt
4.5200,198.3297,2829.2004,8.5749,21.4707,16.2086,53.2029,426.7888,1.5993,0.9277,1.8404,0.0526,1mrn
4.5200,63.5871,697.0060,2.6145,1.7934,6.0555,15.7317,62.7446,1.8542,0.0000,3.4014,0.1111,1w0o
4.5200,62.0910,688.9946,2.3756,1.7165,5.7907,16.1063,62.3143,2.1326,0.0000,3.5948,0.1111,1w0p
4.5200,80.4513,1197.3118,2.4874,17.7035,6.7759,8.3198,25.8512,0.0010,0.0000,0.0000,0.2000,2mas
4.5400,126.1067,1755.6658,5.1255,23.9701,12.1851,16.5900,117.6564,0.2126,0.0000,0.3916,0.0526,1b2h
4.5400,63.2848,550.5751,2.4291,0.0000,5.8000,3.5568,4.2885,0.0028,0.0000,0.0000,0.2500,1lyx
4.5700,87.8364,1010.4244,2.0796,20.3556,3.6363,4.6763,24.5611,0.1247,1.0000,0.4907,0.1538,1e2p
4.5900,59.6990,997.4319,1.1815,39.7542,1.0532,6.1587,14.7681,0.2015,3.7035,0.0000,0.2000,1fj4
4.6000,80.9371,869.3071,4.8816,20.4722,6.5472,3.4375,25.6590,0.6736,0.0000,0.9429,0.2222,1pa9
4.6000,43.5289,521.3891,0.8772,5.1869,1.8835,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1upf
4.6200,67.8016,693.2736,2.8935,0.0000,6.0209,8.3816,56.0758,0.2386,0.0000,0.7367,0.1429,1joc
4.6200,48.2969,533.2133,2.6674,9.2074,5.4819,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,1ofz
4.6600,109.3062,1110.4921,4.9489,83.4907,5.2402,3.0211,40.3526,0.0643,2.1500,0.0000,0.2500,1bzj
4.6600,64.9169,610.9274,1.6232,4.8973,3.8795,0.5610,2.4346,0.0000,0.0000,0.0000,0.4000,1h4w
4.6600,62.9110,730.5132,3.1159,0.0000,7.2015,5.8674,4.2850,0.0272,0.0000,0.0000,0.2500,1m1b
4.6700,108.3196,1370.9817,4.7230,18.7128,7.3998,19.0683,107.0977,0.1919,1.1595,0.0000,0.1053,1f3f
4.6800,63.2150,629.1262,1.4718,5.5195,3.3169,0.8355,2.1492,0.0000,0.0000,0.0000,0.4000,1c5p
4.7000,100.3213,1020.8458,7.1589,21.9742,8.6264,4.6235,38.2710,0.3557,0.0000,0.6367,0.2500,1c86
4.7000,140.1377,2449.3254,4.6604,13.2031,9.8938,32.5702,314.0302,1.3814,22.6488,1.1348,0.0500,1jkx
4.7000,54.1028,401.1430,1.2493,25.8282,3.0133,2.4446,7.8781,0.0000,0.0000,0.0000,0.1538,3kiv
4.7100,108.1152,1409.4576,2.5915,41.7349,4.7560,11.0967,113.1514,0.0214,0.0000,0.0000,0.0800,1v2t
4.7300,113.0542,1346.5043,2.1514,41.7518,4.4371,12.3913,117.6468,0.0380,0.0000,0.0000,0.0800,1v2p
4.7400,62.9477,629.4297,2.2448,3.9640,4.4985,0.2004,2.8172,0.0000,0.0000,0.0000,0.4000,1ce5
4.7700,92.7943,972.8334,3.4288,11.0383,6.5937,3.9802,35.5102,0.4842,0.0000,0.9941,0.2500,1gi1
4.7700,136.8478,1988.7892,3.3671,40.2467,4.8520,51.7521,451.9843,1.7628,1.3891,2.9509,0.0435,1str
4.7900,124.2683,2086.1277,4.4250,79.5615,8.0340,58.0544,303.7507,1.2059,33.7289,1.1674,0.0426,1eed
4.7900,53.9358,619.9285,1.3410,4.9239,2.6592,0.3330,2.4943,0.0000,0.0000,0.0000,0.4000,1oss
4.8000,86.4635,954.2769,2.6423,6.6870,5.7789,4.1353,36.7516,0.3914,0.0000,0.8937,0.2500,1ghz
4.8200,71.3731,1265.8958,0.2894,58.8226,0.0000,10.0831,90.5171,0.0011,7.7852,0.0000,0.1333,1aid
4.8200,99.1733,1154.5376,3.3681,10.7580,6.0088,14.0954,93.8883,0.1456,1.0000,0.0000,0.1333,1dud
4.8200,64.8522,1056.5624,3.9330,8.0546,7.6402,11.2695,59.2250,0.6183,0.0000,1.9251,0.1176,1f8e
4.8200,65.7208,780.9210,3.3660,2.7567,8.3741,2.2413,8.6285,0.0055,0.0000,0.0000,0.1818,1xff
4.8200,58.2656,566.3923,2.2973,0.0000,5.8054,3.1956,4.3759,0.0164,0.0000,0.0000,0.2500,2ypi
4.8500,109.3717,1039.5074,5.5295,39.8485,6.8164,5.7079,39.4524,0.6446,0.0000,0.9792,0.2500,1c83
4.8500,101.1262,935.1486,3.7195,38.1270,4.4844,6.3169,28.5101,0.7750,0.0000,1.0000,0.2500,1ecv
4.8500,130.7480,1858.9106,3.2962,47.6773,6.4347,22.0205,190.3120,0.8409,0.0000,0.8105,0.0952,1n51
4.8500,101.3437,1261.0057,3.7457,17.0227,6.8157,10.2449,69.0353,1.3706,1.7935,1.0000,0.1250,1o2p
4.8500,150.6986,2145.2102,3.0672,87.5314,4.1936,45.7488,324.7781,0.4289,5.8930,0.0000,0.0465,1qji
