pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
6.3500,67.0361,1036.4980,2.7989,39.6346,5.0993,10.9879,26.7368,0.4356,3.7807,0.0000,0.1667,1cbx
6.0000,58.2229,561.8138,1.9498,37.1213,3.8951,1.0170,8.3874,0.0000,0.0000,0.0000,0.2857,1ceb
2.8900,62.3229,849.7943,0.7530,52.0414,0.0000,10.1710,68.8477,0.0203,10.9498,0.0000,0.1111,1cet
6.8700,134.9068,1938.4614,1.9361,30.7427,2.5206,47.1825,279.3717,0.7525,19.0422,1.3783,0.0500,1cgl
7.0000,105.0522,1735.3182,2.6017,0.0000,5.5030,20.1162,157.2493,1.3686,0.0000,0.0000,0.1333,1ch8
7.4400,137.9939,2002.7318,1.9059,67.7315,1.5268,13.3565,155.2220,0.2684,9.5099,0.0000,0.1111,1ciz
7.7200,92.9295,1325.0920,3.4888,23.8673,5.3538,31.8008,114.0765,0.8040,0.0000,0.7933,0.0714,1cnw
7.3700,84.0067,1211.6165,1.1428,23.0559,2.2968,24.0484,70.9193,0.1447,0.0000,0.2294,0.0833,1cnx
7.8500,79.5947,1472.4480,1.2883,36.4924,2.1507,27.7207,177.7745,0.6942,0.0000,0.9881,0.0625,1cny
6.6600,63.4059,1017.2410,2.7707,24.4103,6.2280,9.3262,31.7601,0.2863,1.4803,0.2782,0.1429,1cps
6.5200,115.1033,1817.9307,2.1219,55.9976,3.1002,24.0124,214.0007,0.5154,3.8089,0.0000,0.0741,1ct8
4.5200,87.0719,1296.4771,4.8533,11.8033,3.0902,7.9085,25.7500,0.8279,0.0000,0.6255,0.2222,1ctt
11.9200,97.7612,1397.2986,3.9385,11.1717,6.5956,7.9617,33.5952,0.1924,0.0000,0.5566,0.2000,1ctu
6.0000,114.7110,1153.3135,6.2714,0.0000,11.7123,11.7472,114.2113,0.1359,0.0000,0.0000,0.1176,1d2e
9.0900,135.8953,1821.6449,2.6916,73.6690,2.1835,14.6008,169.2746,0.3456,18.3105,0.0000,0.0952,1d3d
7.3900,148.7520,1831.5555,1.9345,60.6436,1.3001,20.6019,171.7464,0.3027,9.4044,0.1988,0.0800,1d3p
10.0000,153.8884,2494.2100,4.0989,109.4762,6.8442,38.8978,279.5072,1.0193,0.0177,1.3778,0.0645,1d4h
8.8500,154.0194,2577.7107,3.7244,118.3206,2.8937,33.0361,278.7705,0.8225,2.4650,1.1259,0.0645,1d4i
8.3600,160.4308,2531.1653,4.0405,102.4164,5.1295,33.9852,306.4707,0.9590,2.1536,1.0941,0.0606,1d4j
9.2200,141.8240,2481.7358,4.8307,87.4480,6.9659,27.9696,252.8613,0.8679,7.8626,0.0000,0.0769,1d4k
8.7700,117.9569,2196.2798,3.2318,63.7976,4.8477,27.4741,204.7746,0.8398,2.9973,0.0000,0.0909,1d4l
6.3000,93.1226,1449.9679,1.3571,30.6843,1.1000,6.3727,78.3240,0.3675,7.3241,0.0000,0.1818,1d4p
11.1000,136.1702,2139.6042,4.8388,78.2920,7.0020,32.0092,245.3922,0.6498,26.8105,0.0000,0.0741,1d4y
6.1700,109.3618,1501.0847,2.2058,76.1065,0.6002,5.4412,78.6558,0.5534,7.7787,0.0000,0.1176,1d6v
5.9600,103.0640,1596.7444,2.0785,43.3636,0.4011,14.4294,196.8144,0.3957,0.0000,0.6151,0.1250,1d6w
3.6000,44.7326,313.5227,0.3295,0.0000,0.4617,1.7877,0.2616,0.0000,0.0000,0.0000,0.3333,1d7i
9.1100,113.2769,1569.6643,2.3328,44.3712,2.3053,23.5496,148.3138,0.7172,0.0000,0.6077,0.1176,1d9i
4.9600,75.3337,1017.4406,3.0319,0.0000,6.7961,16.4328,113.7396,0.5834,0.0000,0.4734,0.1176,1dar
9.2600,99.4524,1868.5029,2.0912,105.1583,3.9667,7.7164,108.4084,0.0097,18.6547,0.0000,0.1176,1db1
6.7000,112.9269,1786.0288,2.1232,49.5260,3.3021,17.2207,129.9071,0.3721,1.4827,0.4396,0.0870,1dfo
6.5500,97.8401,1539.1642,2.2576,36.7188,5.2431,16.5784,120.3088,0.1204,0.3959,0.0000,0.0952,1dhj
10.6600,176.1891,2715.5005,3.2711,104.2049,5.5419,74.1843,542.4239,2.5470,18.6030,0.3762,0.0476,1dif
6.4900,96.6091,943.6089,1.7335,19.5055,2.6243,9.4482,60.8255,0.0407,0.0000,0.0000,0.1250,1dl7
9.5500,135.7692,2169.2166,2.6647,93.2240,5.4242,33.7470,289.0417,0.4317,19.3725,0.0000,0.0909,1dmp
8.0000,105.0715,1150.6432,6.2359,1.9755,13.6109,7.2769,83.3274,0.0573,0.0000,0.0000,0.1667,1dqn
11.0500,105.0236,1518.2671,6.6851,4.7289,10.3742,7.8946,71.7596,0.6177,0.0000,0.3764,0.1538,1dqx
7.4000,73.4559,735.9980,5.1465,0.0000,10.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1drj
6.8200,77.6929,741.3889,5.7692,0.0000,10.1662,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1drk
6.5400,133.3148,2045.6786,3.3544,22.8922,4.8426,18.4475,188.8207,0.5312,0.2826,0.7410,0.0690,1drv
4.8200,75.9077,1048.0525,2.3355,8.0138,4.8384,10.2146,84.2032,0.0637,0.8050,0.0000,0.1333,1dud
11.8000,116.9351,1202.7299,8.8576,2.2592,16.9063,7.4214,41.6337,0.4134,0.0000,0.0000,0.1000,1duv
4.3600,96.2766,1166.9514,1.3028,58.1189,2.2075,7.0422,45.5050,0.0000,0.0000,0.0000,0.1333,1dy4
6.1000,47.0441,836.3789,0.0932,33.0764,0.0000,7.5126,8.2978,0.0829,0.0000,0.0000,0.2500,1dzk
5.8900,64.9746,1137.6707,1.0695,33.6045,2.3298,3.5469,41.4402,0.1216,0.0000,0.4864,0.1818,1e1x
4.9400,98.6670,1201.1697,2.7153,28.3497,3.0018,8.8466,36.6445,1.8216,1.6362,0.0000,0.2500,1e2k
4.2900,101.4719,1134.9340,2.9946,25.7805,2.7749,9.4833,37.0007,1.8508,1.3948,0.0000,0.2500,1e2l
4.3400,56.4907,1322.7146,1.4872,43.9317,0.0000,11.0748,40.3545,0.0780,5.5638,0.0000,0.1667,1e3v
8.4100,40.8417,763.3678,0.6435,36.7174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1e4h
4.0000,90.6037,1635.3008,2.2227,0.0000,4.5919,25.9065,225.4466,1.5103,0.0000,3.0559,0.0541,1e5j
3.1500,37.1928,815.2015,2.1299,0.0000,5.6674,2.2158,3.6190,0.1079,0.0000,0.6369,0.2500,1e6q
3.2200,48.7251,831.7373,1.6270,0.0000,4.0653,1.9825,8.1136,0.1578,0.0000,0.7261,0.1818,1e6s
6.0100,109.7334,1350.2244,2.7646,21.5071,5.0111,15.4022,176.2285,1.1803,10.0759,0.0000,0.1176,1eb2
10.8200,74.4396,690.9771,6.3049,0.0000,11.9990,1.3139,4.0866,0.2013,0.0000,0.6410,0.2857,1ebg
9.0500,140.2337,2424.7068,3.6818,85.7127,7.2773,44.1569,313.9645,0.9502,0.0000,1.5139,0.0476,1ebw
9.7000,157.3527,2538.1921,4.4444,105.9314,7.4238,36.7842,302.1599,1.1124,0.0000,1.1931,0.0625,1eby
9.4000,146.1735,2447.0842,3.5182,75.5025,7.2611,51.3354,287.0696,1.3970,0.1971,1.2042,0.0571,1ebz
8.4900,165.6458,2677.3572,3.7364,103.0025,3.4496,41.4432,336.4865,2.1798,0.0000,2.8716,0.0625,1ec0
8.9200,149.7359,2673.8914,4.1561,69.9835,8.1489,65.4521,368.6817,1.1130,2.0641,1.3497,0.0476,1ec1
10.0000,144.7960,2722.6145,4.3990,89.3004,7.9856,47.8861,405.0628,0.8608,4.0836,1.1469,0.0476,1ec2
9.0400,156.1621,2664.9526,4.0974,73.3230,8.0055,47.5750,399.5108,0.7616,7.2515,1.3164,0.0435,1ec3
3.1000,77.9219,1028.2535,10.0769,0.0000,15.3554,4.3162,15.9308,2.4894,0.0000,2.0430,0.1429,1ec9
3.0000,87.6203,1014.3909,12.2834,0.5214,12.3565,6.0652,17.8479,0.1358,0.0000,0.1584,0.1333,1ecq
4.8500,71.8158,683.6495,1.9804,23.6102,2.2999,6.3474,28.3748,0.6266,0.0000,1.0000,0.2500,1ecv
8.2200,92.5175,1106.6747,1.9245,31.0146,3.7808,2.3063,50.0666,0.0601,0.0000,0.0000,0.2500,1efy
5.7000,66.2235,668.5833,2.9758,0.0000,6.8274,3.3846,4.3997,0.0011,0.0000,0.0000,0.2500,1egh
11.0600,100.4861,1531.2661,5.7450,5.1487,10.8055,13.2788,65.7913,0.6192,0.0000,0.0000,0.1538,1eix
5.6200,57.0833,1236.5687,0.5774,18.1637,0.9458,6.2250,55.8064,0.4514,0.0000,0.0000,0.2000,1ejn
6.6600,108.0050,1606.8250,2.0787,38.7014,2.8365,26.9849,188.2198,0.4829,5.9854,1.0234,0.0690,1elc
6.7000,100.0145,1482.2714,3.2024,37.6748,2.9623,25.5902,169.5314,0.5994,4.2870,0.0000,0.1000,1eld
6.8500,111.7260,1357.4775,3.6461,51.3994,2.9465,15.6187,120.3563,1.1473,3.8142,0.8702,0.1111,1ele
4.9600,112.7722,1590.3051,3.1153,30.0853,7.7525,51.2034,313.8874,0.8329,0.7873,1.5267,0.0435,1elr
5.0800,62.0750,729.7590,1.4017,29.4918,2.2449,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1enu
6.0500,55.7134,822.2301,2.3547,21.0629,3.2125,0.5321,5.9259,0.0000,0.0000,0.0000,0.3333,1eoc
7.9600,136.8764,2120.4192,4.9250,60.7787,6.3121,47.1419,335.0032,0.5395,21.9096,1.2696,0.0588,1epo
8.1000,73.1489,1501.3010,0.7211,89.5825,0.5893,9.1718,64.9949,0.6972,19.0601,0.0000,0.1250,1erb
2.2600,37.3346,379.5012,0.7990,0.0000,1.7669,2.2932,1.6098,0.0399,0.0000,0.0000,0.3333,1ew8
3.2200,29.6913,301.9574,0.9956,0.0000,2.4476,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1ew9
6.3300,176.6434,2490.5942,9.7744,0.0000,16.9330,25.6296,269.9188,1.9974,0.0000,0.4731,0.0625,1ex8
5.1000,98.6972,1851.6648,4.5175,0.0000,8.9216,38.7172,242.3674,1.8050,0.0000,4.2523,0.0444,1ez9
9.0500,170.7117,1695.8667,4.9540,100.4131,6.3207,11.8658,141.5743,0.1457,9.2372,0.0000,0.0833,1ezq
7.6600,120.4146,1533.7830,2.0215,32.6746,2.7820,9.9873,111.4277,0.0626,1.9326,0.0000,0.1667,1f0r
7.7400,123.4827,1411.0546,1.5728,24.3839,1.9242,8.5988,104.9466,0.3256,1.0000,0.0000,0.1667,1f0s
6.0000,101.0472,1305.5055,2.6465,12.8057,5.3950,11.7885,110.3541,0.0298,0.9192,0.0000,0.1250,1f0t
7.1600,125.5777,1455.4165,2.3845,51.8162,4.4736,15.3834,142.3655,0.0953,11.5563,0.0000,0.0833,1f0u
6.7000,63.9001,830.7100,1.8005,19.3600,4.4226,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1f3e
5.5900,83.7357,947.9668,2.8255,3.5422,5.8018,12.0986,51.2722,0.9137,0.4248,1.2622,0.1176,1f4x
5.6400,35.1330,480.7657,1.0046,0.0000,2.1490,0.0095,0.8570,0.0000,0.0000,0.0000,0.2500,1f57
5.2800,67.3003,879.0378,2.9787,1.3645,6.2978,1.9940,22.8624,0.0264,0.0000,0.0000,0.3333,1f5l
2.3900,65.6627,1052.1099,3.8283,4.4142,9.5196,16.0552,81.0631,0.8104,0.2720,1.7399,0.0769,1f73
3.0500,59.3613,989.4316,2.2546,2.8654,5.7009,23.1254,62.3774,1.8435,1.5553,3.7826,0.0833,1f74
5.4000,64.4572,1114.1702,2.9512,0.8915,7.2353,10.4797,58.5278,0.5690,0.0000,0.9630,0.1250,1f8b
7.4000,66.6387,1099.9412,3.8094,0.5484,8.3425,10.6702,58.1330,0.6375,0.0000,1.1297,0.1250,1f8c
3.4000,58.3277,1018.4832,1.2947,5.9406,3.5236,16.6953,52.1662,1.2675,0.0000,1.3117,0.1250,1f8d
4.8200,64.7465,1057.8936,3.9187,8.0781,7.6185,11.2730,59.1961,0.6138,0.0000,1.9307,0.1250,1f8e
7.3700,77.5590,1036.7341,4.9813,0.0000,10.9708,28.5866,134.3894,0.3425,0.0000,0.8017,0.1000,1fao
7.1500,144.1216,2118.5574,6.0047,34.7912,11.2701,37.3236,361.7297,0.5018,0.1632,0.4198,0.0417,1fch
8.5200,125.8543,1982.8519,4.8990,138.6158,2.0734,2.9813,70.1857,0.6173,7.6775,0.0000,0.2500,1fcy
6.8200,91.1519,1154.2411,4.8785,0.0000,8.1039,4.7362,55.1449,0.0000,0.0000,0.0000,0.1818,1fhd
6.5900,134.2067,2414.4126,4.4868,79.8619,8.7574,68.3069,488.2974,1.8807,20.7922,2.6334,0.0426,1fiv
