pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
3.1000,104.3324,1347.4518,4.4211,6.6081,6.7185,7.4220,32.1991,0.5866,0.0000,0.0000,2.0000,3.0000,1af2
1.8200,75.6229,1049.4810,5.9921,0.0000,9.9913,12.7929,80.5524,0.1777,0.0000,0.0000,5.0000,8.0000,1af6
6.6200,98.5499,1193.9684,6.6856,0.0000,6.6208,14.0449,152.1967,0.2906,0.0000,0.0000,8.0000,2.0000,1afk
6.2800,104.1888,1219.2313,13.4635,0.0000,5.8102,20.9873,159.4099,2.1590,0.0000,0.0000,8.0000,1.0000,1afl
12.0000,125.5616,1921.0671,6.7606,15.2857,10.6587,24.8765,225.3371,1.1442,2.0000,1.0101,9.0000,14.0000,1agm
2.5000,51.2891,767.1401,2.1198,28.0624,1.3252,1.2394,11.0289,0.3026,0.0000,0.0000,2.0000,2.0000,1ai4
4.0900,48.0200,507.1369,1.0691,38.5756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1ai7
4.8200,46.0274,1230.5140,0.6026,46.5698,0.0000,9.1487,89.3741,0.1041,9.1605,0.0000,6.0000,1.0000,1aid
5.9200,79.9603,1314.4893,1.8405,32.2427,1.7842,30.2600,271.6241,1.6870,17.9335,0.0000,9.0000,9.0000,1aj6
3.8700,85.8939,1242.8829,3.4623,22.1001,1.5796,4.1047,46.1390,0.4478,0.0000,0.0000,8.0000,0.0000,1aj7
2.6300,49.5433,842.2430,2.0193,32.5899,1.0000,3.9032,16.1873,0.3670,0.0000,0.0000,3.0000,0.0000,1ajn
7.7200,141.3814,2269.5188,5.3333,85.7294,6.2019,19.9544,280.6692,0.8851,2.7072,0.0000,10.0000,2.0000,1ajv
7.9100,120.0436,2172.0176,3.2337,74.3122,5.2153,25.4447,294.0270,0.2760,4.2852,0.0000,10.0000,2.0000,1ajx
6.5200,29.0514,579.5496,0.4490,29.9947,0.0000,4.9438,10.0354,0.4139,0.0000,0.0000,3.0000,1.0000,1alw
4.5400,70.8271,1303.7507,3.4287,0.0000,2.4582,18.9278,114.3162,0.7750,0.0000,0.8414,6.0000,3.0000,1amw
5.8200,55.6978,797.7427,3.8096,4.1445,6.6381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1apb
9.0000,114.4776,1668.7909,4.9839,40.5681,9.1628,31.9981,203.9134,1.5926,8.2357,0.8475,14.0000,11.0000,1apv
6.2800,97.6100,1208.7809,6.1525,12.1731,3.1816,16.3004,85.7009,2.2879,2.9150,0.0000,9.0000,4.0000,1atl
4.0500,132.6766,2127.9810,7.3944,52.6299,4.4089,52.8032,469.2914,5.2168,3.9522,0.0000,10.0000,0.0000,1awi
3.1300,50.3978,772.9088,3.0302,3.4267,5.1514,4.4362,17.8941,0.0338,0.0000,0.0000,2.0000,5.0000,1ax0
3.2000,44.5700,644.1353,2.6892,0.0000,5.0092,0.3816,4.1378,0.0000,0.0000,0.0000,1.0000,5.0000,1axz
7.1200,124.0091,1600.4434,7.7154,15.2382,10.4507,10.8645,99.0221,0.7082,0.0000,0.0000,14.0000,4.0000,1b05
6.7000,165.5893,2210.0383,9.3702,66.7659,11.7733,14.5514,177.9500,0.8515,0.0000,0.0000,15.0000,3.0000,1b0h
7.3900,57.6837,1049.1592,2.1864,24.7329,3.6278,20.8109,164.6353,0.9210,3.9931,0.0000,12.0000,4.0000,1b11
7.0300,157.3138,1991.4779,7.6076,49.5291,10.5728,11.3562,139.0641,0.3044,1.5158,0.0000,16.0000,3.0000,1b1h
4.5400,131.9947,1767.8455,6.2234,24.3287,11.6643,11.4522,117.6799,0.3794,0.0000,0.0000,16.0000,4.0000,1b2h
7.1000,138.4967,1747.3563,7.2723,20.8687,11.1834,12.5722,116.3112,0.6226,0.0000,0.0000,16.0000,4.0000,1b32
6.6000,104.2166,1834.2919,8.5737,0.0000,10.9831,22.9402,138.7695,1.4525,0.0000,0.0000,8.0000,3.0000,1b38
6.8900,139.0086,1894.8679,8.5570,20.5417,11.3861,13.6595,132.9186,0.6540,0.0000,0.0000,15.0000,3.0000,1b3f
6.7000,127.4592,1727.1128,7.3400,33.8513,11.0420,14.7256,111.4895,0.5537,0.0000,0.0000,15.0000,5.0000,1b3g
6.2100,137.3792,1941.9977,6.9893,40.4583,9.9408,12.6006,140.7638,0.6056,0.0000,0.0000,15.0000,3.0000,1b3h
5.8900,107.0383,1418.9590,6.4785,14.8660,10.7720,9.5119,77.2985,0.5587,0.0000,0.0000,13.0000,3.0000,1b3l
7.2800,148.5301,1983.6722,7.3724,47.8410,10.4082,14.0543,140.4899,0.8652,0.0000,0.0000,15.0000,3.0000,1b40
5.2800,122.6009,1687.3578,6.2948,26.3982,10.5252,12.2674,102.5874,0.5664,0.0000,0.0000,12.0000,3.0000,1b46
5.4600,125.3669,1676.4612,7.8125,19.9102,11.1766,12.2549,108.2914,0.4279,0.0000,0.0000,15.0000,4.0000,1b4h
5.2300,131.6663,1755.3156,7.1473,21.4281,11.6181,13.1561,117.2198,0.5479,0.0000,0.0000,15.0000,3.0000,1b4z
7.3700,117.7894,1589.9142,6.0558,14.3039,10.3541,11.6282,96.2396,0.5828,0.0000,0.0000,14.0000,4.0000,1b51
7.1200,122.2847,1630.1571,6.4137,18.7041,10.8079,12.0755,106.6105,0.4769,0.0000,0.5924,14.0000,5.0000,1b52
7.4000,107.9274,1319.1741,10.1843,0.0000,12.1294,27.9930,131.6865,2.9318,0.0000,0.4334,8.0000,2.0000,1b55
6.5900,149.2224,1980.9109,6.8681,41.3692,11.1702,13.1192,148.1310,0.7561,0.0000,0.0000,15.0000,4.0000,1b58
6.0100,121.1930,1603.1586,7.1796,15.4202,10.5451,11.1408,96.5278,0.5278,0.0000,0.0000,14.0000,4.0000,1b5h
7.0500,127.8265,1736.1929,6.5751,20.8765,10.4382,13.2413,120.3816,0.5333,0.0000,0.0000,15.0000,3.0000,1b5i
7.4300,138.7746,1818.3484,7.0399,27.3326,11.8520,15.2622,127.5206,0.6613,0.0000,0.0000,16.0000,3.0000,1b5j
7.8200,128.2072,1678.2476,7.1163,30.2669,10.9333,11.6102,106.1692,0.5281,0.0000,0.0000,15.0000,4.0000,1b6h
7.9200,130.3995,2484.0549,4.6578,48.0813,8.1796,35.7627,292.2352,1.5935,3.6312,0.0000,13.0000,5.0000,1b6j
8.7400,114.2709,2417.7698,4.5922,66.9409,6.4453,38.0432,260.3340,0.9561,8.2040,0.0693,12.0000,6.0000,1b6k
8.3000,104.9325,2071.7268,4.3323,47.3469,6.2983,17.6446,185.9098,1.8365,1.8481,0.0000,7.0000,4.0000,1b6l
8.4000,112.1789,2242.3396,4.1783,78.1178,5.6384,18.4578,214.4330,2.5746,0.0000,0.2530,11.0000,6.0000,1b6m
1.3000,26.2395,566.8311,7.0084,0.9834,0.0000,1.2403,9.0189,0.0000,0.0000,0.0000,4.0000,1.0000,1b74
10.5200,104.4129,1356.3252,4.1712,2.6446,6.5442,8.9136,50.2222,0.5038,0.0000,0.0000,2.0000,4.0000,1b8n
7.8500,117.4796,1648.2742,3.8789,46.8743,2.9603,10.2533,72.7029,0.0198,5.8728,0.0000,6.0000,0.0000,1b8y
7.7000,121.4590,2748.0156,7.0003,52.0178,6.4163,57.0007,396.9130,4.3261,5.0011,1.0667,28.0000,7.0000,1bai
6.8500,47.9917,724.8647,3.8780,0.0000,7.8840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1bap
8.7000,37.7188,544.4706,2.1980,15.7993,2.0033,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1bcd
6.3400,118.8694,2043.5220,3.6111,76.1060,4.4470,41.6242,213.9716,1.6042,10.4207,0.0000,14.0000,6.0000,1bdq
8.5700,66.3917,1308.2170,3.1629,24.1985,1.8314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1bgq
4.3800,109.1141,1402.3947,3.9568,42.0529,5.8834,35.8040,276.1659,1.4658,2.0806,0.0000,20.0000,3.0000,1bhf
6.8400,106.7781,1531.8376,2.8429,39.9349,4.3509,18.6300,132.3238,1.1173,9.1384,0.0000,9.0000,0.0000,1bhx
9.3400,59.1670,952.8586,5.5004,30.6062,2.9784,4.0829,55.5967,0.3068,0.5557,0.0000,5.0000,2.0000,1bn1
9.8900,63.5417,1043.3262,5.6959,23.7744,3.0663,5.5909,57.5475,0.0210,2.1252,0.0000,3.0000,2.0000,1bn3
9.3100,60.0418,988.9026,5.8252,27.3144,3.0013,4.4542,59.8034,0.2906,0.5433,0.0000,6.0000,2.0000,1bn4
10.0000,64.5424,1058.6643,5.2273,22.0308,2.9021,6.4503,61.3577,0.0211,2.7741,0.0000,3.0000,2.0000,1bnn
9.4900,64.4219,1097.3431,3.4535,10.4812,2.7315,3.5638,64.5396,0.0115,0.3718,0.0000,6.0000,3.0000,1bnq
9.8000,58.1747,1102.6326,3.7003,23.4456,3.4910,0.4818,28.0636,0.0000,0.0000,0.0000,2.0000,3.0000,1bnt
9.7000,60.3423,1079.4382,3.2309,9.1972,3.2881,4.4301,56.8991,0.0948,0.0000,0.0000,3.0000,2.0000,1bnu
8.7700,63.9206,1135.4719,5.4381,12.0663,3.2883,8.5210,80.4153,0.4258,0.8121,0.0000,4.0000,3.0000,1bnv
9.0800,56.7498,884.1837,3.4517,10.1830,1.7779,3.5623,47.4690,0.1875,0.0000,0.0000,5.0000,1.0000,1bnw
5.4000,69.3967,1038.9207,5.1835,0.6737,8.9402,4.9908,54.1394,0.0856,0.6598,0.0000,4.0000,1.0000,1bp0
5.2200,55.4879,1034.2791,4.6312,0.0349,6.0132,28.6033,88.1041,2.6456,0.0000,0.0000,6.0000,0.0000,1bq4
3.2200,106.7548,1297.7816,4.9542,12.9078,4.8829,7.4729,83.1823,0.3471,0.0000,0.0000,4.0000,1.0000,1br6
9.3000,184.2503,2650.3530,5.2328,104.2702,7.5935,34.2426,418.8554,2.3691,17.7032,0.0000,12.0000,2.0000,1bv7
8.9600,175.3362,2677.6121,6.4058,90.9925,9.0688,36.0199,412.1037,2.6230,19.6508,0.0000,12.0000,2.0000,1bv9
7.6000,162.4118,2687.2393,6.0247,78.0005,9.7380,36.1936,415.4648,2.5033,19.0696,0.0000,12.0000,2.0000,1bwa
8.4200,177.0882,2897.7944,7.9860,89.3215,10.6690,33.8093,436.2088,1.6215,15.5186,2.0000,12.0000,2.0000,1bwb
7.3800,142.0416,2033.9773,5.4142,65.5144,5.7689,41.9481,293.4759,2.6145,7.1854,0.0000,19.0000,7.0000,1bxq
3.4000,157.3735,2069.1067,12.4549,0.0000,12.9435,12.8821,123.2873,0.5082,0.0000,0.9876,8.0000,3.0000,1bxr
5.0000,88.5027,1669.2740,10.2461,0.0000,15.4516,11.8191,113.2054,0.1544,0.0000,0.0000,6.0000,7.0000,1byk
4.9200,125.1743,1303.6605,7.3052,81.4666,8.1338,7.8364,92.2686,0.6288,2.2303,0.4611,8.0000,0.0000,1bzc
6.7700,128.2955,1574.5458,9.4512,44.3829,6.9340,48.1623,321.0609,18.5091,5.5303,3.9173,16.0000,3.0000,1bzh
4.6600,103.9525,1142.3690,7.1395,81.5764,6.4366,3.0509,40.3524,0.0631,2.1454,0.0000,3.0000,0.0000,1bzj
8.3400,139.9688,1571.7823,11.4343,6.8051,15.8026,8.2810,83.5753,0.2319,0.0000,0.0000,4.0000,2.0000,1bzy
7.6300,81.1841,1126.7981,3.0007,4.4550,5.7955,2.3409,47.6545,0.2510,0.0000,0.0000,3.0000,1.0000,1c1r
8.2500,80.1623,1209.2845,3.0341,8.8587,4.7039,2.6305,49.8758,0.1108,0.0000,0.0000,3.0000,1.0000,1c1u
7.6400,86.8884,1311.8369,4.5667,9.6609,5.6260,5.2539,62.5649,0.3779,0.0000,0.0000,4.0000,3.0000,1c1v
3.6800,72.3348,732.0588,4.0964,1.0199,2.4191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1c3x
10.3700,120.1373,1722.2184,7.2934,47.4550,4.2620,28.0071,175.0421,1.3323,0.3935,0.4896,8.0000,1.0000,1c4u
10.8000,129.0309,1786.0310,8.9883,87.3990,4.7372,27.8894,213.8919,2.5884,8.6536,0.0000,8.0000,2.0000,1c4v
6.9600,90.7470,1267.6575,5.4492,43.1441,5.6168,5.9709,60.1967,2.4047,0.7603,1.0000,3.0000,1.0000,1c5c
4.7000,52.1992,771.6173,2.3638,2.6230,2.5180,0.7433,9.7175,0.0000,0.0000,0.0000,1.0000,1.0000,1c5n
3.4900,45.4817,590.1922,1.9801,5.4955,3.1496,0.8159,2.1745,0.0000,0.0000,0.0000,1.0000,1.0000,1c5o
4.6800,56.2661,607.5004,2.2391,3.6357,3.9924,0.7951,2.1477,0.0000,0.0000,0.0000,1.0000,1.0000,1c5p
6.3600,66.6662,766.5778,1.8681,4.1817,3.5100,0.6898,9.7710,0.0000,0.0000,0.0000,1.0000,1.0000,1c5q
6.0000,69.4854,730.5157,3.0129,6.9239,4.6987,0.3455,8.5323,0.0000,0.0000,0.0000,1.0000,1.0000,1c5s
4.1000,57.8706,747.9852,2.3343,4.7590,4.3987,0.4327,8.4757,0.0000,0.0000,0.0000,1.0000,1.0000,1c5t
6.6800,78.5934,799.3052,3.6009,7.0349,4.2791,0.3246,10.2612,0.0000,0.0000,0.0000,1.0000,1.0000,1c5x
4.2000,71.3965,776.2308,3.1125,4.8616,4.4739,0.5563,8.3175,0.0000,0.0000,0.0000,1.0000,1.0000,1c5y
4.0100,60.2250,620.1005,2.9335,5.2894,4.5818,0.7899,2.1939,0.0000,0.0000,0.0000,1.0000,1.0000,1c5z
10.3000,150.8896,2394.6921,4.2233,84.7183,4.9773,31.8026,311.8118,1.6143,4.5924,0.0000,12.0000,5.0000,1c70
4.8500,103.5130,1029.3821,6.1268,39.5538,6.2947,5.3457,39.7965,1.2829,0.0000,1.0000,3.0000,0.0000,1c83
5.0000,95.3964,1059.0657,5.7658,58.3870,4.6337,4.5083,43.8410,1.3617,0.0000,1.0000,3.0000,0.0000,1c84
4.7000,93.1405,1002.9290,7.7819,21.1742,8.1475,3.0811,38.4224,1.4187,0.0000,1.0000,3.0000,0.0000,1c86
4.2000,88.4574,1001.5494,7.9599,21.6949,7.6513,3.6353,37.4706,1.6109,0.0000,1.0000,3.0000,0.0000,1c87
5.2900,104.9305,1025.7034,7.8897,24.1235,8.1445,4.0879,37.0518,2.1372,0.0000,1.0000,3.0000,0.0000,1c88
7.7200,136.7321,2088.1128,4.2776,59.7728,3.1198,22.0878,127.2416,0.9093,5.8610,0.0000,8.0000,0.0000,1caq
6.3500,67.7116,1039.5530,5.6390,29.3628,5.8067,9.6588,27.7603,1.0461,3.4714,0.0000,5.0000,0.0000,1cbx
4.7400,60.9336,606.1291,2.4966,4.0326,4.5441,0.1923,2.8167,0.0000,0.0000,0.0000,1.0000,1.0000,1ce5
4.9600,46.3083,439.7068,3.4013,30.8596,3.0836,0.6202,9.1074,0.0000,0.0000,0.0000,5.0000,1.0000,1cea
6.0000,51.1939,555.5002,4.4902,34.8042,4.7346,0.4846,8.3989,0.0000,0.0000,0.0000,2.0000,1.0000,1ceb
2.8900,54.5711,748.8428,1.0196,41.1716,0.3904,6.1035,63.3817,0.3782,7.4534,0.0000,8.0000,3.0000,1cet
6.8700,120.7213,1742.0920,5.5331,27.1971,6.5456,37.6842,295.7068,1.5106,5.2059,0.0000,19.0000,2.0000,1cgl
7.0000,153.3807,1776.9454,8.9749,0.0000,10.5665,9.0605,137.7808,0.9702,0.0000,0.0000,6.0000,1.0000,1ch8
9.4300,59.2515,998.7401,2.9433,14.2580,2.5942,1.4775,39.9937,0.0000,1.4354,0.0000,3.0000,3.0000,1cil
8.8200,58.5312,924.1695,4.6603,11.9100,3.1354,0.0717,21.8369,0.0000,0.0000,0.0000,1.0000,3.0000,1cim
8.7300,57.7803,954.7329,3.9187,10.7122,2.5056,1.3046,29.5921,0.0000,0.0000,0.0000,2.0000,3.0000,1cin
7.4400,141.2679,2039.5205,5.1681,63.4470,2.5565,19.1311,131.1292,0.5652,5.6719,0.0000,8.0000,0.0000,1ciz
7.7200,65.0110,1093.4546,3.5719,21.5180,1.7604,8.1075,72.3626,0.2456,0.0000,0.0000,12.0000,2.0000,1cnw
7.3700,66.2087,1036.6539,1.9271,22.0548,1.8734,4.1326,54.5154,0.1758,0.0000,0.0000,10.0000,2.0000,1cnx
7.8500,61.4067,1065.2668,1.8346,21.4792,1.4557,6.4966,86.2030,0.3675,0.0000,0.0000,14.0000,2.0000,1cny
6.6600,58.2941,1034.0408,5.1837,20.7075,5.5275,9.3354,31.9496,1.5190,1.5280,0.0000,5.0000,3.0000,1cps
6.5200,127.0032,1641.5857,5.6945,62.4617,5.0545,18.6544,174.2358,0.8982,1.4399,0.1414,12.0000,1.0000,1ct8
4.5200,88.4950,1302.8682,4.1460,7.5808,5.7721,7.2895,27.3282,0.6142,0.0000,0.0000,2.0000,3.0000,1ctt
11.9200,99.5147,1376.2303,8.4737,6.1324,9.7612,7.2917,32.2262,1.0009,0.0000,0.0000,2.0000,4.0000,1ctu
6.0000,144.4564,1360.1372,9.5347,0.0000,14.8347,11.7743,111.8664,0.3154,0.0000,0.0000,6.0000,3.0000,1d2e
9.0900,121.4598,1737.6018,2.7315,67.0056,1.0000,12.5178,159.7290,0.4933,20.2509,0.0000,9.0000,1.0000,1d3d
7.3900,123.5001,1721.8579,1.5414,57.8443,0.9261,13.3231,171.5665,0.8818,12.7676,0.0000,11.0000,1.0000,1d3p
9.2200,120.7671,2460.1770,6.1418,82.2347,6.5398,26.2285,241.9879,1.8379,6.2163,0.0000,11.0000,4.0000,1d4k
8.7700,106.7341,2184.3713,5.2183,62.4016,6.0338,16.7852,211.1578,0.6672,1.7943,0.0000,9.0000,6.0000,1d4l
6.3000,97.4797,1445.1248,2.1776,46.4455,3.3535,5.9425,81.0858,0.2219,6.9032,0.0000,4.0000,1.0000,1d4p
11.1000,114.2341,2127.0674,3.8812,68.0387,5.3605,26.7882,240.2657,1.0879,20.9626,0.0000,12.0000,3.0000,1d4y
1.8200,67.1972,588.8718,6.3426,0.0000,7.8162,3.0463,4.9382,0.0299,0.0000,0.3175,3.0000,2.0000,1d5r
6.1700,109.0455,1560.9956,3.8282,103.8429,0.9287,4.7945,85.2539,0.1694,9.5719,0.0000,7.0000,1.0000,1d6v
5.9600,120.3412,1842.7781,9.0075,47.9922,2.8098,25.2757,180.9598,0.6853,0.4053,0.1632,7.0000,0.0000,1d6w
3.6000,31.7843,304.4361,1.7698,0.0000,0.9204,0.0059,1.0812,0.0000,0.0000,0.0000,2.0000,2.0000,1d7i
9.1100,105.1143,1532.9744,7.7321,39.5692,2.6175,20.6314,153.0630,3.0518,0.0001,0.4710,7.0000,1.0000,1d9i
9.2600,85.8712,1888.4904,3.2790,90.7403,5.2743,2.7281,99.5023,0.1023,14.0495,0.0000,6.0000,7.0000,1db1
6.7000,118.8878,1703.0461,4.7791,48.6332,4.2656,10.0682,128.4481,0.0023,1.1354,0.0000,9.0000,1.0000,1dfo
6.5500,93.8678,1434.5214,3.1711,35.2172,5.3299,15.9965,122.6095,1.0762,0.7554,0.0000,9.0000,2.0000,1dhj
10.6600,176.5102,2715.4954,4.4721,97.9992,6.2020,75.3217,545.9855,3.3044,18.5680,0.1042,19.0000,8.0000,1dif
6.4900,88.8569,916.6044,5.6296,12.6012,0.5781,4.6176,48.7594,0.6494,0.0000,0.0000,7.0000,3.0000,1dl7
9.5500,125.1344,2153.0244,3.7168,89.6772,5.3728,33.3266,285.6885,0.4743,20.1494,0.0000,8.0000,4.0000,1dmp
8.0000,105.8988,1139.0569,7.7681,2.5230,13.4199,7.6286,82.7541,0.0961,0.0000,0.0000,4.0000,2.0000,1dqn
11.0500,101.5782,1507.7861,10.7105,4.6008,12.4923,6.6846,70.5983,0.0802,0.0000,0.0000,4.0000,3.0000,1dqx
7.4000,74.1131,739.2638,5.4069,0.0000,9.8032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1drj
6.8200,78.6909,742.2603,6.1227,0.0000,9.9407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1drk
4.8200,83.0640,1053.2842,2.4713,10.4730,4.5082,12.0628,96.7407,0.1867,0.9868,0.0000,6.0000,1.0000,1dud
11.8000,116.1141,1210.0403,11.1970,2.0453,18.1903,4.2556,38.0927,0.1677,0.0000,0.5686,8.0000,2.0000,1duv
4.3600,104.4489,1178.8445,2.9854,57.6917,4.2868,3.0488,48.7959,0.0000,0.0000,0.0000,6.0000,1.0000,1dy4
6.1000,25.2337,887.5322,3.5964,19.5958,0.0000,6.3388,7.7096,1.2397,0.0000,0.0000,3.0000,3.0000,1dzk
5.8900,59.4883,1140.3115,4.2321,11.5249,4.1764,2.9337,42.1442,0.6575,0.0000,1.0000,4.0000,1.0000,1e1x
4.9400,84.9487,1210.5432,3.6702,36.4549,2.0179,7.3868,38.8540,0.0710,2.5246,0.0000,2.0000,3.0000,1e2k
4.2900,86.1793,1148.6333,4.4562,32.4156,3.5088,7.4648,39.4858,0.0724,2.2346,0.0781,2.0000,3.0000,1e2l
4.3400,43.5225,1217.6675,2.3996,39.8062,1.0000,5.7152,44.6405,0.3962,6.5771,0.0000,4.0000,5.0000,1e3v
8.4100,37.9125,749.7852,0.6493,35.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1e4h
3.1500,78.7066,921.1265,5.4340,0.0000,7.9690,2.2756,3.4454,0.4738,0.0000,0.9833,1.0000,4.0000,1e6q
3.2200,80.9791,866.6213,7.7136,0.0000,9.6786,1.6939,3.6960,0.0000,0.0000,0.0000,1.0000,5.0000,1e6s
3.1000,83.9321,1018.8129,9.6514,0.0000,10.6347,7.5648,15.6149,0.0472,0.0000,0.0428,4.0000,4.0000,1ec9
3.0000,82.7170,1023.5984,14.1028,0.7759,10.0302,5.3347,17.9216,0.2211,0.0000,0.0000,5.0000,3.0000,1ecq
4.8500,98.4886,928.1633,5.8304,38.7419,6.4445,4.8650,29.9103,1.3985,0.0000,1.0000,3.0000,0.0000,1ecv
8.2200,93.0098,1010.3241,1.6408,42.1997,1.4945,2.3259,50.8253,0.6110,0.0000,1.0000,3.0000,1.0000,1efy
5.7000,60.1096,672.7029,5.8830,0.0000,8.1472,1.2180,5.2589,0.0000,0.0000,0.0000,3.0000,0.0000,1egh
11.0600,101.9366,1523.4432,9.7664,4.7703,13.8552,10.1055,69.5227,0.4053,0.0000,0.0000,4.0000,3.0000,1eix
5.6200,100.5518,1371.1233,5.3601,7.2936,7.3331,5.2816,55.7276,0.6501,0.0000,0.0000,4.0000,0.0000,1ejn
6.6600,157.3566,1669.8751,13.8990,43.1915,2.0000,24.0378,197.1965,0.2450,8.3212,0.0000,13.0000,3.0000,1elc
6.7000,108.9211,1501.4231,13.8565,52.9598,3.7028,19.4634,189.6547,2.4563,6.1016,0.9881,9.0000,1.0000,1eld
6.8500,96.6909,1289.2454,3.0422,35.1913,2.4251,12.7677,120.9401,1.7691,2.6418,0.7214,8.0000,3.0000,1ele
4.9600,110.0320,1359.1783,6.2397,28.2785,10.4403,31.1434,300.5303,1.6149,0.4768,0.3138,22.0000,4.0000,1elr
6.9600,122.0362,2003.3170,5.2960,51.7765,4.0539,28.4016,306.5035,2.9585,4.4152,0.6180,19.0000,7.0000,1ent
7.9600,141.7577,2118.9417,7.0906,53.7769,9.6780,32.8690,333.7195,1.4026,13.2119,0.7145,15.0000,4.0000,1epo
8.1000,56.5491,1495.0751,0.5067,68.9715,0.0000,8.3035,54.8094,2.9770,17.7554,0.0000,8.0000,6.0000,1erb
2.2600,53.7309,477.8780,11.3842,0.0000,3.7717,1.4362,1.4286,1.8089,0.0000,0.0000,2.0000,0.0000,1ew8
3.2200,32.6198,301.4857,5.8153,0.0000,0.5953,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1ew9
6.3300,192.7919,2376.8337,12.7581,0.0000,19.7997,22.9832,242.6920,4.3509,0.0000,0.0000,13.0000,3.0000,1ex8
5.1000,107.1683,1533.5396,2.7839,0.0000,4.0593,36.3216,262.1141,2.3072,0.0000,4.1476,14.0000,15.0000,1ez9
9.0500,167.2810,1654.1711,7.9797,101.5441,6.4351,11.0348,144.8354,0.2057,9.3077,0.0000,10.0000,4.0000,1ezq
7.6600,121.7505,1477.5771,3.9752,36.7585,2.0000,8.5646,111.7551,0.2462,1.9092,0.0000,5.0000,1.0000,1f0r
7.7400,125.0040,1355.2640,4.0739,35.3536,2.0000,11.0027,100.9333,0.2284,1.0416,0.0000,5.0000,0.0000,1f0s
6.0000,103.8068,1259.6500,4.3069,17.2352,4.3770,10.4836,111.4808,0.0648,1.6810,0.0000,6.0000,3.0000,1f0t
