pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
2.2800,84.1998,950.7894,4.3915,0.0000,9.3483,1.0365,5.5507,0.5041,0.0000,0.7615,51.8035,861.7439,1.6010,0.0000,4.3360,0.2536,6.7511,0.4364,0.0000,0.9437,49.7864,876.6234,2.5600,0.0000,5.5087,1.6908,6.1407,0.1316,0.0000,0.4607,51.4518,931.3935,2.8147,0.0000,5.4829,1.6043,6.9135,0.0000,0.0000,0.0000,38.6744,852.6221,1.8936,0.0000,4.7520,1.9796,6.2940,0.0551,0.0000,0.3227,47.6230,771.2252,1.8584,0.0000,4.7800,0.9598,5.8631,0.2224,0.0000,0.6737,35.7264,834.6943,2.3524,0.0000,5.8124,2.4864,4.5645,0.0107,0.0000,0.0000,32.1272,782.0225,2.5472,0.0000,6.1057,1.2247,5.7164,0.1535,0.0000,0.5597,46.9777,805.4568,1.4605,0.0000,3.3370,1.5287,5.5698,0.0921,0.0000,0.4334,1.0000,1ps3
2.2800,67.9062,766.1292,2.9543,22.8644,5.4759,1.2682,10.4370,0.4330,0.0000,0.0000,68.5555,769.0294,2.0162,21.5568,4.3491,1.0689,10.3726,0.6036,0.0000,0.0000,69.4861,769.4818,2.8663,22.3524,5.3754,2.2626,9.7319,0.7915,0.0000,0.0000,55.3721,716.8666,0.7483,19.3666,0.0000,0.9940,10.2526,0.4266,0.0000,0.0000,54.7272,732.1018,2.1680,18.7110,1.4209,1.3574,9.9638,0.2543,0.0000,0.0000,54.9708,765.9535,2.4340,24.5464,0.2630,2.2958,9.4459,0.0062,0.0000,0.0000,44.0287,650.0875,0.8640,19.8428,0.0000,1.8192,9.8556,0.0118,0.0000,0.0000,58.8298,716.4080,1.5086,20.1585,0.0000,1.4482,10.3746,0.5385,0.0000,0.0000,51.1443,643.9013,1.1840,16.8925,0.0000,2.3537,9.5471,0.0092,0.0000,0.0000,2.0000,3ip8
2.3000,59.2922,907.0056,2.3985,12.9317,5.4485,1.8648,22.9897,0.1549,0.0000,0.5381,67.0694,962.7356,4.0523,7.7255,6.0472,3.2580,22.6704,0.1506,0.0000,0.5421,57.3475,913.6566,2.4991,7.1130,4.3469,6.2864,16.7901,0.1853,0.0000,0.5390,59.3539,860.8430,4.7920,8.2314,7.4268,5.5080,17.0661,0.6215,0.0000,1.0000,70.2815,967.1335,5.2373,3.8941,6.4951,3.2428,21.4532,0.4923,0.0000,1.0000,59.3794,865.4119,4.6976,3.9014,7.4074,2.2374,23.2236,0.6318,0.0000,1.0000,49.5606,775.4262,1.7162,8.1455,3.3787,6.8228,16.3430,0.0000,0.0000,0.0000,57.5338,828.0348,1.8355,9.0311,2.7005,3.3991,22.7507,0.0227,0.0000,0.0000,47.8942,790.0670,0.8479,8.5577,1.8496,4.7446,22.5990,0.0109,0.0000,0.0000,3.0000,3dyo
2.3000,59.0297,779.4205,0.8528,41.3307,1.8878,2.6075,8.7980,0.0000,0.0000,0.0000,55.4578,759.3590,2.0358,41.5173,3.3443,2.0577,8.8247,0.1427,0.0000,0.0000,59.0717,745.3866,1.5959,39.5072,2.9874,1.8669,8.7388,0.3700,0.0000,0.0000,52.4981,728.0196,1.5074,39.4188,2.7177,2.1642,8.8450,0.0257,0.0000,0.0000,52.2526,751.4668,1.6631,42.5283,2.2469,1.8118,8.8834,0.0449,0.0000,0.0000,52.5187,744.9319,1.4473,42.1380,1.8722,2.3254,8.5785,0.0103,0.0000,0.0000,48.0475,709.1489,0.9190,39.5907,1.5868,2.3052,8.6940,0.0834,0.0000,0.0000,49.0345,716.8547,1.3667,37.3416,2.0796,2.3646,8.5969,0.0409,0.0000,0.0000,44.7082,686.1889,1.4561,36.2920,2.2791,2.8350,8.5385,0.0158,0.0000,0.0000,2.0000,3pcg
2.3100,105.2146,1570.3795,6.3774,24.0652,11.0121,9.3936,97.7942,0.7079,1.2978,1.0000,114.3557,1584.2339,5.6930,23.7866,7.8428,10.7241,104.4891,0.7618,1.5863,0.1705,111.5251,1573.8856,5.6085,13.0750,7.1205,12.8390,95.5233,1.6211,2.1155,2.0000,113.7284,1554.7920,4.9977,12.7389,4.4282,12.4430,105.4412,0.7940,2.8254,0.8565,116.0038,1625.7815,5.5826,13.5239,3.4499,13.0182,100.9669,0.9458,1.9032,1.4520,118.0661,1617.7068,8.0038,12.4571,6.8288,12.1109,93.7660,0.6730,2.9647,1.0000,111.6458,1566.3091,6.1658,16.3798,4.3799,11.4998,97.5384,0.2215,3.0405,0.4442,114.4498,1561.3978,6.4161,20.0745,4.1764,17.4197,97.6823,0.3946,1.1633,0.5470,122.6467,1591.8208,5.8620,13.7639,5.1240,12.2609,98.8425,2.0485,1.5216,1.0000,7.0000,1m0o
2.3500,72.3176,1079.2997,4.7669,0.0000,8.9922,11.9903,77.7678,0.7005,0.0000,1.0845,66.2302,1035.6356,4.4913,0.0000,8.1474,13.1514,75.1968,0.7881,0.0000,2.2431,58.7521,932.4800,2.8966,0.0000,7.0939,13.2005,75.6036,1.1516,0.0000,2.8086,61.5291,1022.2743,2.9873,0.0000,6.5669,13.1109,75.7044,0.4002,0.0000,1.0391,66.7739,1021.4290,3.9837,0.0000,7.8940,10.1467,80.6694,0.3545,0.0000,0.8553,59.2840,1017.5279,3.1403,0.0000,6.5187,11.9278,77.6520,0.7248,0.0000,1.8691,60.2712,962.9160,4.6614,0.0000,9.8083,5.7946,76.6249,0.2948,0.0000,0.9236,71.6652,998.3365,4.2732,0.0000,8.2245,9.9066,77.0567,1.1962,0.0000,1.8592,63.4571,1015.9727,2.9034,0.0000,6.0362,7.6455,76.3743,0.9688,0.0000,2.2328,4.0000,1qi0
2.3500,43.6803,710.1649,1.5128,24.5084,2.9603,9.4828,18.6041,0.2980,0.0000,0.0000,34.9623,756.2621,1.4794,14.4628,3.2900,9.5638,19.1081,0.3093,0.0000,0.0000,40.3833,714.2777,0.9336,27.3735,1.5994,8.5337,19.3843,0.2109,0.0000,0.0000,35.9411,699.1473,0.6791,12.4599,1.7635,8.8722,19.2170,0.2174,0.0000,0.0000,33.7761,650.5090,0.8937,30.1572,1.5508,9.5278,18.8508,0.2529,0.0000,0.0000,39.8177,634.5389,0.5981,16.9395,1.5326,9.6243,18.9034,0.2585,0.0000,0.0000,38.2857,717.9467,0.3089,14.3708,0.6260,9.6779,18.7404,0.2642,0.0000,0.0000,39.3581,669.0678,0.4234,24.2211,0.5599,9.6147,18.6647,0.2718,0.0000,0.0000,38.9448,657.4604,0.9952,21.8869,1.6579,9.9075,18.8149,0.3062,0.0000,0.0000,2.0000,3gtc
2.3600,54.0700,745.6436,3.7802,13.8365,7.8228,2.6030,18.4493,0.0719,0.0000,0.0000,49.1954,754.1465,2.2607,10.9542,6.0115,3.0119,17.4889,0.0935,0.0000,0.0000,51.4817,752.3491,2.4880,6.4814,6.0325,2.9215,18.9215,0.0118,0.0000,0.0000,49.0252,747.5392,2.2612,1.2380,5.9422,2.5348,19.1438,0.0432,0.0000,0.0000,50.5132,696.3042,3.1855,10.1811,6.6299,2.7553,18.7177,0.0488,0.0000,0.0000,47.9422,737.4961,1.6871,3.6423,4.5820,2.6176,18.9564,0.0226,0.0000,0.0000,44.1455,683.7480,1.7124,1.9090,5.2425,2.1407,19.1933,0.1074,0.0000,0.0000,53.8167,725.9111,0.9658,3.9068,2.8604,2.9606,18.6555,0.0000,0.0000,0.0000,48.5868,662.3997,1.7027,0.7176,4.4917,3.1424,19.0290,0.0000,0.0000,0.0000,2.0000,3g2z
2.3800,191.3158,2355.0188,9.4040,49.6293,9.6824,18.3459,162.6207,1.1902,1.5252,0.0000,181.9555,2383.9102,10.7375,45.1256,10.7955,19.3157,179.8022,2.3433,3.8089,0.0000,121.4816,1969.5129,2.8639,47.8096,1.2375,28.1080,161.6496,0.6470,2.8666,0.3916,103.7980,1964.4927,1.2232,35.5628,1.1053,31.8653,197.2761,1.3182,3.8771,0.0000,108.6926,1857.6494,2.8353,38.2229,2.8513,44.5742,213.3914,1.2163,2.9170,0.0000,118.1101,1813.0371,3.5029,37.8088,2.9869,34.6151,233.9423,1.1013,3.6258,0.5293,114.0965,1802.6528,3.5207,32.2367,2.3514,39.3320,208.0044,1.3786,2.6045,1.4472,115.3471,1856.4006,3.5719,48.4582,2.0210,30.8095,215.3702,1.4080,2.5263,0.7542,125.8422,1984.4613,5.9896,29.8199,3.6257,34.1978,205.1985,0.5508,3.5393,0.0000,12.0000,3f6e
2.4400,36.9512,308.6521,0.7935,0.0000,1.8711,1.9670,0.6407,0.0000,0.0000,0.0000,35.2225,313.6033,0.7510,0.0000,1.8213,1.9908,0.6325,0.0000,0.0000,0.0000,34.7702,312.2103,0.7614,0.0000,1.7491,1.9503,0.6526,0.0000,0.0000,0.0000,32.2206,300.9180,0.6434,0.0000,1.6377,1.1404,0.7361,0.0057,0.0000,0.0000,37.8211,294.9161,0.2497,0.0000,0.6606,1.9174,0.6550,0.0037,0.0000,0.0000,32.1305,306.6141,0.6583,0.0000,1.1806,1.5040,0.7479,0.0000,0.0000,0.0000,23.6152,286.0956,0.7047,0.0000,1.9163,1.9674,0.6260,0.0077,0.0000,0.0000,23.6922,286.3842,0.7543,0.0000,1.9614,1.9902,0.5990,0.0046,0.0000,0.0000,20.7406,309.3617,0.6681,0.0000,1.8294,1.0268,0.8420,0.0000,0.0000,0.0000,2.0000,1oba
2.4400,64.0406,890.2882,1.4820,0.0000,3.8473,3.8043,30.5255,0.0000,0.0000,0.0000,64.2918,880.6984,1.9782,0.0000,4.3740,5.8165,29.3630,0.2448,0.0000,0.0000,69.4704,898.5787,1.4390,0.0000,2.6042,3.1830,30.2185,0.0000,0.0000,0.0000,56.9225,902.8909,1.3954,0.0000,3.1570,3.2872,30.0595,0.0000,0.0000,0.0000,60.4069,856.2645,1.8038,0.0000,3.8292,2.9541,30.2178,0.0000,0.0000,0.0000,65.3576,920.4799,1.3079,0.0000,2.7566,3.5259,30.3235,0.3857,0.0000,0.0000,57.3105,863.6138,1.8441,0.0000,4.0747,5.8821,29.4305,0.2301,0.0000,0.0000,61.0161,931.7648,1.1417,0.0000,1.7424,4.2201,30.1938,0.4955,0.0000,0.3592,45.2038,903.5035,0.9151,0.0000,1.9770,3.6059,30.6258,0.0000,0.0000,0.0000,1.0000,2i2b
2.4700,49.5787,623.5455,1.1882,5.4334,2.3629,3.1004,6.8732,0.0000,1.3825,0.0000,48.9526,622.1826,1.1709,5.3636,2.3584,3.0656,6.9305,0.0013,1.2400,0.0000,41.4551,630.7674,0.8929,4.8996,1.9484,3.0373,6.6892,0.0108,1.2461,0.0000,46.2351,614.0899,0.5099,6.1157,1.1494,1.7831,7.5637,0.0000,1.3853,0.0000,44.7997,594.5730,0.6981,9.3144,1.3721,1.3565,8.3872,0.0039,1.3395,0.0000,42.9731,614.8635,0.6089,4.6036,1.2978,1.5446,8.0404,0.0000,1.3033,0.0000,37.9794,538.7582,0.6518,8.6338,1.7404,0.4950,9.3412,0.0000,1.3785,0.0000,38.3053,596.8234,0.2704,5.8516,0.6619,4.0386,5.0119,0.0435,1.3866,0.0000,51.3297,645.8111,0.9198,5.5664,0.0000,2.0782,7.7487,0.0027,1.3554,0.0000,3.0000,1utl
2.4800,62.0023,460.6306,1.0031,43.7685,1.9739,0.4633,2.4420,0.0000,0.0000,0.0000,62.3058,457.1744,0.9719,43.6451,1.9498,0.4459,2.4377,0.0000,0.0000,0.0000,60.6571,471.2402,0.9283,42.2937,1.2186,0.2541,2.4275,0.0000,0.0000,0.0000,60.8976,474.4339,0.9470,41.6000,1.2278,0.2332,2.4244,0.0000,0.0000,0.0000,53.1252,438.3961,0.4179,41.4116,0.4162,0.2725,2.4293,0.0000,0.0000,0.0000,53.3695,439.2377,0.4193,41.3458,0.3833,0.2572,2.4262,0.0000,0.0000,0.0000,51.4899,422.4291,0.4197,37.1640,0.7455,0.1508,2.4195,0.0000,0.0000,0.0000,44.2791,440.6092,0.3018,42.8682,0.4760,0.2872,2.4298,0.0000,0.0000,0.0000,41.6449,404.6386,0.4872,45.2441,0.6778,0.3014,2.4312,0.0000,0.0000,0.0000,1.0000,1gyx
2.5000,58.3638,764.7539,1.0619,30.9462,1.9042,2.1851,11.5027,0.0007,0.0000,0.0000,45.9715,694.6006,1.2274,31.7385,2.6428,2.2912,11.7725,0.0000,0.0000,0.0000,52.8709,756.5778,1.6329,25.7254,2.2666,2.0475,11.7901,0.0005,0.0000,0.0000,44.5830,645.7450,1.0723,39.4288,1.8369,1.5944,11.5780,0.0104,0.0000,0.0000,37.6965,630.2250,1.1650,16.3820,3.4786,2.5010,11.3025,0.0224,0.0000,0.0000,30.9457,609.1418,2.2880,7.4792,6.1046,2.4918,11.4123,0.0052,0.0000,0.0000,54.4846,667.5421,1.7910,35.2874,1.8278,2.1896,11.5333,0.0183,0.0000,0.0000,62.7490,804.8676,3.3871,28.3389,2.5902,1.6478,11.7031,0.0415,0.0000,0.0000,56.5909,743.2034,1.3264,34.1459,0.0000,2.0103,11.8952,0.0000,0.0000,0.0000,2.0000,1ai4
2.5100,56.1468,855.9673,1.2745,13.0397,2.4874,11.5044,40.0620,0.0097,2.5869,0.0000,55.7802,781.8158,1.1331,19.8376,2.3402,13.8302,33.5176,0.0790,3.5916,0.0000,48.3465,839.7297,1.1118,14.6050,2.6060,11.9229,35.8796,0.1357,3.1702,0.0000,64.5011,877.2226,1.5954,14.0998,2.9827,5.3971,39.3308,0.4788,1.0573,0.0000,39.1517,817.8073,1.4082,12.4790,3.6300,8.1403,35.7995,0.0179,1.4785,0.0000,59.2516,811.5778,0.7007,11.5663,1.1915,9.7206,41.9107,0.0250,2.4310,0.0000,53.0308,769.3549,1.4451,11.9461,3.7110,7.1168,39.7561,0.3831,0.9938,0.3031,52.0167,836.6328,0.7063,16.1362,1.3899,6.5072,38.6849,0.3241,0.9973,0.5740,43.2501,831.7336,1.5399,16.8671,2.5393,6.3668,38.4711,0.1406,1.0000,0.2439,3.0000,3g30
