pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
5.2300,72.7824,1048.6404,1.8226,55.4407,3.0781,5.5740,62.5163,0.0050,1.4394,0.0000,6.0000,1.0000,1ndw
6.1700,81.9990,1237.6337,2.2674,42.8604,3.0479,5.9719,71.3296,0.0073,2.5767,0.0000,6.0000,1.0000,1ndy
8.1100,139.7083,1992.5820,2.6185,47.6760,2.4497,23.0171,222.5246,0.3001,4.7008,0.0000,10.0000,2.0000,1ndz
8.8900,128.5332,1545.8416,1.6917,51.2819,1.0072,8.1864,103.0905,0.0719,0.0000,0.0000,5.0000,1.0000,1nfy
5.6600,72.7589,1160.3472,1.9932,56.7961,2.0175,40.5769,210.1964,1.0336,42.4145,0.0000,8.0000,0.0000,1nhu
6.3100,66.8257,1142.8685,2.8302,1.5158,7.3403,7.5497,58.1539,0.2646,0.7130,0.0000,4.0000,1.0000,1nja
3.8000,76.1481,1118.5126,4.1213,1.1971,9.5793,2.4161,53.1099,0.0854,0.4112,0.0000,4.0000,2.0000,1nje
7.6600,141.8135,2198.5254,4.5567,60.8841,9.1512,36.4880,292.1722,1.2396,12.1495,0.0000,16.0000,1.0000,1nny
8.2500,108.2301,1875.1306,5.2423,61.2510,3.0884,21.9239,119.6679,2.6353,4.1666,0.0000,3.0000,3.0000,1nvq
5.9200,84.6512,1083.5063,2.0127,0.0000,4.5288,12.5520,119.0072,0.2454,0.0000,0.0000,6.0000,3.0000,1o0h
7.9600,91.4449,1088.6133,2.6525,11.4160,5.6779,7.2863,69.1880,0.5664,7.6927,1.0000,3.0000,2.0000,1o3f
6.6600,89.8281,1328.6733,4.0230,9.5598,6.6395,7.6571,71.5036,0.4028,2.5973,0.8942,4.0000,2.0000,1o3p
5.8200,154.8700,1686.3245,7.0844,26.8763,9.3464,10.4974,82.4600,0.4181,1.0000,0.0000,8.0000,3.0000,1ols
4.4100,142.5841,1504.3711,4.8323,26.5957,7.7382,10.4248,84.3757,0.2111,1.0000,0.0000,8.0000,3.0000,1olu
6.7700,91.9159,1361.4178,1.5987,82.7938,0.7159,3.1816,29.0237,0.8730,0.0000,0.7839,2.0000,0.0000,1om1
4.8900,76.9843,948.7644,3.4764,11.5967,6.4628,4.8242,16.6345,0.0073,0.0000,0.0000,3.0000,2.0000,1p1q
3.6200,67.6878,494.9680,5.0973,0.0000,7.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1pb9
6.2700,84.8383,857.8960,1.9505,37.4645,3.1887,0.5773,13.3554,0.0000,0.0000,0.0000,1.0000,1.0000,1pbq
5.8000,133.5518,1972.0249,3.5395,62.8740,5.0081,45.6858,250.3203,0.8305,7.3229,0.0000,17.0000,5.0000,1ppm
3.9200,82.9171,1087.0480,2.8742,2.5490,5.4321,6.2104,44.0472,0.3588,0.0000,0.0000,2.0000,4.0000,1pr5
8.7000,61.3101,1438.0845,1.3335,15.8950,2.7693,5.7705,83.2923,0.0739,1.0101,0.0000,4.0000,2.0000,1pxo
5.4000,186.4519,2496.0566,4.2201,33.6289,7.4767,80.4144,769.0895,3.2998,5.5779,2.6610,29.0000,5.0000,1pz5
7.1900,60.4598,1125.3993,0.4996,56.7853,0.2962,11.9429,97.7796,0.1038,7.5206,0.0000,5.0000,2.0000,1q7a
4.7600,67.0065,1178.4055,1.0167,26.7764,1.8727,2.8754,39.4327,0.2703,3.5780,0.0000,3.0000,2.0000,1q8t
9.5200,136.4924,2060.0693,3.1659,61.7722,5.3346,18.7191,136.4586,0.3543,10.7279,0.3908,7.0000,2.0000,1re8
5.1900,86.4476,1085.4038,4.4436,0.0000,7.8562,14.6760,89.9750,0.8593,0.0000,0.8700,4.0000,3.0000,1rnt
7.7000,90.0519,743.8810,3.4643,28.4640,4.9274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1s39
11.8500,143.4327,1893.8099,3.0594,52.6470,3.1680,30.5681,201.6056,1.9539,0.8423,0.4557,9.0000,0.0000,1sl3
3.9000,119.4166,2111.5681,3.9216,63.0638,7.0763,87.9345,641.4357,3.3568,8.7061,4.6018,23.0000,4.0000,1slg
9.2100,98.3890,1417.6553,2.3374,7.8959,5.9807,7.1907,117.9896,0.3784,1.5655,0.0000,6.0000,2.0000,1sqa
4.7400,49.6962,712.2009,0.7805,24.6813,0.5108,0.5712,8.3658,0.0000,0.0000,0.0000,2.0000,1.0000,1sv3
6.3100,111.8017,1096.8571,6.3557,15.5581,10.8249,5.5707,29.4858,0.2412,0.0000,0.0000,3.0000,1.0000,1syh
7.3000,110.8312,1529.5813,3.2816,60.3541,5.7369,33.1654,193.6449,0.6194,4.9327,0.0000,13.0000,2.0000,1tmn
4.0500,44.0402,619.3928,1.5457,41.5370,3.4491,3.6803,10.0005,0.0000,1.8582,0.0000,3.0000,0.0000,1toi
3.3900,45.4266,649.5880,1.7525,39.4406,3.5081,4.5615,8.7911,0.0005,1.7144,0.0000,3.0000,0.0000,1toj
2.4700,37.6265,509.1315,2.0344,13.8971,4.8904,4.5224,1.7083,0.0000,0.0000,0.0000,2.0000,0.0000,1tok
5.4000,54.2471,634.9564,4.0448,0.0000,8.3581,1.2829,9.7717,0.0000,0.0000,0.0000,3.0000,1.0000,1trd
4.9600,82.6931,1096.2102,3.3664,0.7484,8.4597,4.5891,51.4565,0.1690,0.4793,0.0000,4.0000,1.0000,1tsy
7.3500,66.5016,1007.4564,1.6896,32.6873,1.2431,3.0256,24.3563,0.2034,0.0000,0.0000,2.0000,1.0000,1ttm
7.0000,37.5003,635.5504,0.9189,40.1468,2.0201,34.4941,69.3815,0.1772,50.4501,0.0000,9.0000,5.0000,1tyr
7.8000,116.1896,1890.0812,3.2073,4.5467,6.7040,24.3619,332.9073,0.2580,0.6304,0.0000,14.0000,2.0000,1u1b
1.7400,31.5394,732.0856,1.3078,0.0000,3.7967,1.0777,8.8557,0.3969,0.0000,1.2728,2.0000,4.0000,1u2y
4.6000,94.3804,1848.3687,3.8683,0.0000,7.2409,24.3157,162.4184,1.1877,0.0000,2.7966,9.0000,10.0000,1u33
1.4400,45.9766,616.8483,0.6136,6.2754,1.3063,3.1052,12.0852,0.0037,3.3029,0.0000,4.0000,1.0000,1utp
5.9700,73.8678,911.0364,4.4385,0.0000,7.7932,1.1253,7.8327,0.7751,0.0000,1.7639,2.0000,4.0000,1uwt
3.8700,139.7827,1560.5769,5.4696,25.7830,9.1136,11.6297,82.4880,0.6548,1.0000,0.0000,8.0000,2.0000,1v16
4.7300,94.5385,1305.3763,1.8175,27.8258,3.4348,11.8620,148.3778,0.5902,0.0000,0.7508,10.0000,3.0000,1v2o
7.8000,106.0807,1295.8370,2.3537,8.7343,5.7338,5.9018,56.9502,0.0186,1.9055,0.0000,6.0000,1.0000,1v48
5.6000,56.6191,639.6623,0.8486,0.0000,2.1361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1vfn
7.4400,118.5619,1771.6660,3.2033,30.4508,5.2655,13.0223,124.9399,0.4986,4.5646,0.0000,4.0000,2.0000,1vzq
11.0600,92.9144,1490.8923,5.6325,5.6086,10.0584,11.7447,67.0098,0.7678,0.0000,0.0000,4.0000,2.0000,1x1z
7.9200,159.9915,2795.3831,6.1271,4.6475,11.8114,54.3073,410.0894,2.5336,2.0000,5.0311,15.0000,20.0000,1xd1
6.0000,70.4269,1043.0597,2.3387,17.2750,4.4309,13.4380,63.5126,0.3497,0.0000,1.0622,5.0000,1.0000,1xgj
1.8200,61.2611,578.7159,2.8007,23.6212,5.7441,1.1347,1.1993,0.0000,0.0000,0.0000,1.0000,1.0000,1y1m
11.7000,114.0036,1357.3669,2.1115,7.5078,3.9546,5.9407,61.7750,0.1119,1.0000,0.0000,4.0000,3.0000,1y6q
7.3200,79.3617,1628.3497,1.5896,43.1179,2.6171,13.3951,105.6536,0.3574,1.3432,0.0000,8.0000,0.0000,1ydt
3.2200,41.9989,874.2747,1.0753,3.4821,2.1306,5.0979,32.5527,0.2279,0.0000,0.6443,4.0000,3.0000,1zc9
7.4000,58.4483,973.6642,1.0284,29.8414,0.0000,1.1430,11.2700,0.0000,0.0000,0.0000,1.0000,2.0000,1zoe
6.1500,116.0975,1506.2030,3.0038,49.2970,2.4774,9.3814,82.3975,0.0139,4.1585,0.0000,7.0000,3.0000,1zs0
9.2200,118.7948,1614.0510,2.5132,53.2587,3.0768,7.4010,75.3697,1.3602,4.6436,0.0000,7.0000,3.0000,1zvx
7.7300,122.5133,1425.8262,2.4158,82.2871,0.9405,12.6311,75.0496,0.1990,10.6137,0.0000,6.0000,3.0000,2aou
7.0400,55.5337,1038.4130,1.2407,46.9386,2.2343,3.9878,29.6837,0.0000,2.2239,0.0000,1.0000,3.0000,2aov
9.2900,128.9472,2096.5103,2.7229,101.5292,1.8256,18.2861,163.2369,0.5705,20.6751,0.0000,8.0000,2.0000,2ayr
3.6400,76.3741,979.8347,2.9415,19.5222,4.4175,7.2601,35.4339,0.2184,0.0000,0.0000,4.0000,0.0000,2azr
5.7400,59.8254,1208.4451,1.2321,60.6878,2.6368,6.6131,36.4485,0.1907,12.5538,0.0000,2.0000,3.0000,2b1v
8.7000,119.8955,1548.3474,4.2358,16.9307,8.7032,18.6065,237.6931,2.1758,4.9322,1.9378,9.0000,3.0000,2b7d
8.4000,105.3883,1618.1521,2.0482,77.0810,3.1087,8.8558,102.8789,1.4818,1.5891,0.0000,4.0000,3.0000,2baj
7.4300,147.1136,2236.5532,1.9321,67.2117,2.0622,19.1269,189.1614,0.4706,4.9397,0.0000,10.0000,2.0000,2bak
6.5500,106.7288,1507.2982,2.3244,14.4904,4.1424,12.1867,104.3339,0.5051,5.0264,0.0000,6.0000,4.0000,2bok
4.8600,73.8862,1321.7896,0.9291,49.5795,0.5941,15.0687,98.0911,0.6545,14.6289,0.4422,5.0000,1.0000,2brb
5.8900,60.6719,1261.9508,0.9031,30.0954,0.9923,18.0702,95.8226,0.2704,15.2138,0.5275,5.0000,1.0000,2brm
7.0900,136.1047,1532.7413,3.6115,18.6092,5.5874,16.5982,149.2528,0.1640,7.7664,0.0000,9.0000,2.0000,2bz6
6.4300,109.7640,2140.7854,4.3557,0.0000,9.6413,54.8579,433.5868,2.8135,0.0000,3.9511,16.0000,6.0000,2bzz
4.0400,78.6786,1201.6963,2.2897,0.0000,4.8041,10.5730,101.7338,0.4342,0.0000,0.9183,6.0000,2.0000,2c02
7.2800,89.7312,988.7790,5.4713,0.0000,7.5054,0.3619,5.1521,0.4901,0.0000,1.0000,1.0000,4.0000,2ceq
9.2200,112.9255,1416.3002,6.3630,30.6967,8.4138,3.9056,51.7647,0.6222,1.1823,1.0000,4.0000,4.0000,2cer
8.0200,57.3500,1391.9078,1.0214,12.5884,2.0129,4.8188,50.4257,0.2033,1.3171,0.6441,4.0000,4.0000,2cet
7.2800,133.4751,1364.5536,2.6755,43.4198,3.9602,14.9108,146.7907,0.5782,13.8801,0.0000,6.0000,0.0000,2cgr
3.8900,53.2106,853.1573,3.0521,32.2355,5.4863,4.4530,12.7939,0.0692,0.0000,0.0000,3.0000,1.0000,2ctc
5.0200,83.6280,1367.0377,1.5077,28.7956,3.6787,17.1507,119.2503,0.1591,0.7452,0.0000,9.0000,1.0000,2d0k
7.7000,113.4626,1885.7197,2.4356,75.1075,4.4473,30.1422,112.7453,0.2232,11.8718,0.3735,18.0000,2.0000,2d1o
6.9200,86.5631,1237.6523,1.5399,72.5112,1.8820,9.7570,110.1676,0.8894,2.9787,1.0000,5.0000,1.0000,2d3u
6.6400,80.2895,1170.8374,2.5175,72.2039,2.9954,10.3047,108.8742,0.2761,2.8582,0.7453,5.0000,1.0000,2d3z
9.8900,93.2815,1439.8176,2.4761,38.5970,5.3906,10.3174,99.1456,0.6256,0.5291,0.0000,9.0000,2.0000,2drc
7.4000,158.3741,2598.9819,4.2946,76.5534,7.5465,80.8509,557.9642,2.3359,12.4911,2.1070,25.0000,8.0000,2er9
13.0000,90.3628,1171.4845,2.8346,31.0315,5.5382,2.2829,29.9162,0.0060,0.0000,0.0000,5.0000,0.0000,2f01
8.1800,131.2401,2122.6340,4.8748,50.5392,3.5334,46.9180,262.7790,1.5060,18.3843,0.3325,12.0000,4.0000,2f80
6.2400,50.9545,1255.9362,0.9692,49.0901,1.7547,6.5210,40.5964,0.2030,10.8380,0.0000,2.0000,4.0000,2fai
7.5900,146.7884,2194.1692,4.5898,90.0200,7.4870,34.4156,254.1713,1.2989,30.9740,0.0000,14.0000,4.0000,2fdp
5.7400,91.9609,1178.2606,2.3681,5.2997,5.6398,6.5117,60.2739,0.8377,0.0000,1.0000,3.0000,2.0000,2flb
2.7000,54.7782,1063.3966,2.4091,0.0000,6.7524,14.7012,45.3862,0.5086,0.0000,0.9573,7.0000,0.0000,2fzc
8.4900,51.4164,1080.8335,0.2363,37.9212,0.0000,1.5608,37.9973,0.0000,0.0000,0.0000,1.0000,2.0000,2g5u
3.9900,43.4117,1027.5238,1.3758,7.1196,3.0516,15.6921,86.5518,0.8443,0.0000,0.6627,4.0000,2.0000,2g8r
9.5200,179.7058,2283.5125,5.2916,50.6463,8.7819,34.5908,281.2762,1.2418,3.1540,0.7861,19.0000,11.0000,2g94
4.9400,50.5079,832.1703,0.4183,38.5468,0.6650,15.1708,45.6377,0.1107,7.0516,0.0000,6.0000,1.0000,2gss
5.7000,100.4939,1176.2153,7.6174,2.6970,16.3159,10.0422,34.8418,1.3794,0.0000,1.6611,6.0000,0.0000,2h3e
1.4000,44.9337,471.7527,1.3156,15.7309,2.5878,0.1269,1.5120,0.0000,0.0000,0.0000,1.0000,0.0000,2hdq
12.1000,130.7728,2183.4321,3.0920,58.9480,3.6069,35.0002,270.4555,0.7481,2.0553,0.0000,14.0000,5.0000,2i0d
4.8900,86.7889,776.5178,5.4023,0.0000,8.2835,0.9987,2.9245,0.0000,0.0000,0.0000,1.0000,4.0000,2j77
6.4200,88.3359,905.7762,5.9942,0.0000,8.9661,1.3924,3.6366,0.0000,0.0000,0.0000,1.0000,5.0000,2j78
2.7400,64.1202,1033.0605,3.8263,7.5358,8.8448,13.2690,63.9990,0.3870,0.0000,1.3521,5.0000,6.0000,2qwb
4.8500,54.7928,1015.4901,2.8696,7.9216,6.5765,11.6930,57.9447,0.5853,0.0000,1.9038,5.0000,5.0000,2qwd
7.4800,80.8620,1229.0349,5.1513,8.2056,9.7913,18.4931,84.5741,1.1089,0.0000,1.7044,6.0000,4.0000,2qwe
3.9000,90.8382,1223.3571,2.8570,20.7235,7.4139,6.6445,56.6145,0.1033,0.0000,0.0000,11.0000,3.0000,2rkm
9.8500,64.3754,1333.3718,0.6729,84.3099,0.7946,10.6734,53.6932,0.1038,9.0666,0.0000,4.0000,3.0000,2std
6.5100,80.5738,1245.9518,1.3801,56.2589,1.6985,11.3946,101.0364,0.2408,1.6837,0.0000,8.0000,1.0000,2usn
5.8200,116.4421,1604.3198,2.3646,40.6275,3.4407,39.6511,253.5291,0.6497,7.7557,1.1470,18.0000,2.0000,3gss
2.0000,49.9280,732.7305,1.4545,40.1462,2.0326,1.8445,8.8229,0.0202,0.0000,0.0000,2.0000,1.0000,3pce
5.4000,48.9824,692.5920,0.9648,36.3010,0.8630,0.3097,4.4481,0.0000,0.0000,0.0000,1.0000,1.0000,3pch
7.2200,54.2212,800.9557,1.7211,20.8554,2.6366,0.3124,6.1626,0.0000,0.0000,0.0000,1.0000,1.0000,3pcj
11.1100,111.6147,1780.7798,2.6209,142.9997,2.5505,40.8081,108.1593,0.4853,33.8063,0.0000,6.0000,0.0000,3std
9.3000,121.4810,2141.6462,3.1989,62.2423,7.0585,60.6681,318.9454,1.0865,20.9745,0.7645,22.0000,13.0000,4er2
2.1600,75.0000,739.5078,3.0993,0.0000,5.3612,2.9561,9.8475,0.2696,0.0000,1.0438,4.0000,1.0000,4tim
3.7200,46.0274,617.5464,2.8927,9.0861,5.5400,3.5620,6.7424,0.0020,0.0000,0.0000,3.0000,4.0000,4tln
10.1700,102.0472,1693.9956,1.3504,91.7857,1.6199,45.7078,242.0270,0.5358,15.1057,0.0000,14.0000,3.0000,4tmn
6.0200,108.4405,1607.1934,3.1535,45.0555,5.9513,24.7423,217.9630,0.9131,0.0000,0.0000,17.0000,9.0000,5er1
2.3700,64.7415,832.3388,1.5902,0.0000,3.9112,9.8184,83.4364,0.0472,0.0000,0.0000,4.0000,3.0000,6rnt
8.6400,80.2427,1383.7303,0.9910,67.8040,0.6645,11.8413,59.9324,0.6085,1.5974,0.5545,4.0000,3.0000,6std
13.9600,118.7941,2006.9078,5.2378,64.9208,8.3356,43.3559,270.9203,1.2339,13.1449,0.2334,15.0000,2.0000,7cpa
9.1500,112.6143,1695.6907,4.3524,58.0758,7.1577,30.3996,147.2513,0.3675,0.0000,0.0000,12.0000,1.0000,8cpa
