pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
2.4400,36.9512,308.6521,0.7935,0.0000,1.8711,1.9670,0.6407,0.0000,0.0000,0.0000,35.2225,313.6033,0.7510,0.0000,1.8213,1.9908,0.6325,0.0000,0.0000,0.0000,2.0000,1oba
2.4400,64.0406,890.2882,1.4820,0.0000,3.8473,3.8043,30.5255,0.0000,0.0000,0.0000,64.2918,880.6984,1.9782,0.0000,4.3740,5.8165,29.3630,0.2448,0.0000,0.0000,1.0000,2i2b
2.4700,49.5787,623.5455,1.1882,5.4334,2.3629,3.1004,6.8732,0.0000,1.3825,0.0000,48.9526,622.1826,1.1709,5.3636,2.3584,3.0656,6.9305,0.0013,1.2400,0.0000,3.0000,1utl
2.4800,62.0023,460.6306,1.0031,43.7685,1.9739,0.4633,2.4420,0.0000,0.0000,0.0000,62.3058,457.1744,0.9719,43.6451,1.9498,0.4459,2.4377,0.0000,0.0000,0.0000,1.0000,1gyx
2.5000,58.3638,764.7539,1.0619,30.9462,1.9042,2.1851,11.5027,0.0007,0.0000,0.0000,45.9715,694.6006,1.2274,31.7385,2.6428,2.2912,11.7725,0.0000,0.0000,0.0000,2.0000,1ai4
2.5100,56.1468,855.9673,1.2745,13.0397,2.4874,11.5044,40.0620,0.0097,2.5869,0.0000,55.7802,781.8158,1.1331,19.8376,2.3402,13.8302,33.5176,0.0790,3.5916,0.0000,3.0000,3g30
2.5200,97.8131,1625.5410,3.1305,0.0000,7.5992,13.5541,117.8786,0.7374,0.0000,0.6062,104.8388,1600.3677,3.7885,0.0000,7.6072,21.3255,136.3073,0.9964,0.0000,0.2209,6.0000,3bf1
2.5200,45.9235,712.2562,1.8296,14.6051,4.0209,4.9987,18.2221,0.0375,1.0000,0.2765,38.4987,751.5456,1.1579,10.3636,3.3939,5.1431,18.2204,0.0051,1.0000,0.0000,2.0000,3gr2
2.5400,148.5075,2578.0520,7.4072,8.9810,13.0291,52.1528,345.4887,1.7448,2.0000,2.1029,143.9036,2467.7397,5.6793,9.3880,10.0951,45.9449,336.8918,2.1156,2.0000,3.8356,12.0000,2qv4
2.5500,107.0517,1542.4691,3.2614,0.0000,6.9631,10.3802,119.9328,0.0892,0.0000,0.0000,102.7069,1572.2975,1.9703,0.0000,4.8886,9.9663,111.7444,0.0453,0.0000,0.0000,8.0000,1kf0
2.5700,52.9132,1276.0096,3.7643,0.0000,9.2831,9.7085,78.8054,0.7659,0.0000,1.5040,79.3521,1284.0748,3.0858,0.0000,5.9945,11.3902,72.1862,0.5337,0.0000,1.6270,4.0000,1gwv
2.5700,59.5889,706.0126,1.5064,3.2091,3.3949,0.6300,8.3218,0.0000,0.0000,0.0000,59.4476,707.0322,1.4999,3.1709,3.3679,0.5845,8.3126,0.0000,0.0000,0.0000,2.0000,3kgp
2.5900,76.9692,980.1715,1.8020,24.9615,2.9097,7.5758,27.0942,0.1734,1.6039,0.0000,69.1332,914.6658,2.5517,26.1323,3.7247,8.5191,25.9574,0.3107,1.5925,0.0978,2.0000,3gvb
2.6000,57.6413,513.9782,1.0487,24.5065,1.1004,2.6720,14.0002,0.0000,0.0000,0.0000,71.8997,620.2916,1.9162,18.5452,0.8845,1.3133,14.8125,0.0000,0.0000,0.0000,6.0000,2r5a
2.6300,57.4462,809.2798,0.5280,40.9360,0.0000,4.4001,17.1911,0.0042,0.0000,0.0000,55.2228,828.9051,0.3773,36.0577,0.0000,4.3598,17.3337,0.0632,0.0000,0.0000,3.0000,1ajn
2.6600,111.1934,1702.5822,3.8859,0.0000,7.8306,19.0858,147.8111,1.0965,0.0000,0.4291,109.4710,1721.9738,3.9059,0.0000,7.4471,13.8453,122.8003,0.7631,0.0000,0.6503,8.0000,3a1e
2.6800,79.0843,838.6340,4.0177,0.0000,10.3486,4.6801,20.3110,0.0000,0.0000,0.0000,83.5618,834.6953,4.6794,0.0000,10.6482,2.4496,23.2820,0.0000,0.0000,0.0000,3.0000,1o8b
2.6900,65.2477,872.8820,2.2722,4.7080,4.4160,6.3441,41.0669,0.1747,0.0000,0.5350,65.4127,849.2099,2.6483,3.6618,4.7966,4.3050,41.5381,0.2567,0.0000,0.5639,2.0000,3elc
2.7000,45.3936,604.2970,0.7593,18.1822,1.8146,1.3468,5.3349,0.0000,0.0000,0.0000,46.3851,618.9717,1.0409,20.5646,1.1074,2.1531,4.6533,0.0069,0.0000,0.0000,2.0000,3bra
2.7000,51.3381,873.9943,1.8207,11.4782,3.7773,6.7389,23.8713,0.0077,2.0000,0.0000,43.7876,867.6960,0.9155,24.4894,2.0685,6.8781,23.0564,0.0028,2.0000,0.0000,2.0000,3gsg
2.7200,46.7950,537.5145,1.1202,5.5611,2.2535,0.5060,9.0784,0.0000,0.0000,0.0000,49.8106,542.3354,0.4584,3.4617,0.8958,1.6772,8.6541,0.0010,0.0000,0.0000,4.0000,1pfu
2.7200,59.0725,507.6289,2.7502,3.2801,5.6334,1.4572,5.2796,0.0000,0.0000,0.0000,43.9796,531.9511,1.3468,4.4043,3.5493,0.3185,6.4871,0.0000,0.0000,0.0000,3.0000,2rkd
2.7400,72.1492,618.3624,1.6405,16.4934,1.4168,3.0196,13.4835,0.0000,0.0000,0.0000,58.8969,512.1013,1.7904,16.2429,1.9367,9.1267,7.7350,0.3602,0.0000,0.7771,6.0000,2vyt
2.7500,47.3126,463.1993,1.5910,6.8836,3.8885,0.0000,0.0000,0.0000,0.0000,0.0000,47.2991,461.7801,1.5399,6.9332,3.8127,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1rql
2.7700,55.7220,842.9490,3.0478,0.0000,8.8471,6.9145,19.1926,0.3521,0.0000,1.4842,55.9302,841.5115,3.0240,0.0000,8.7780,6.9299,19.2035,0.3511,0.0000,1.4716,5.0000,2bet
2.8000,48.4826,541.1109,1.0052,5.5787,2.5351,0.4389,1.0266,0.0000,0.0000,0.0000,49.8802,540.9563,1.1372,5.6147,2.5438,0.4783,1.0276,0.0000,0.0000,0.0000,1.0000,2bza
2.8100,60.1438,890.7714,2.4882,3.0000,5.9429,9.5675,72.6613,0.1802,0.0000,0.0000,73.3313,1011.3710,2.7968,0.0000,4.4350,9.2269,60.4315,0.3197,0.0000,0.3987,4.0000,3djx
2.8900,87.8480,918.8833,0.6580,56.9784,0.0245,4.1676,46.1439,0.2092,5.8498,0.0000,75.9669,879.3002,0.8106,53.8268,0.4927,10.2220,60.4452,0.0205,8.1877,0.0000,8.0000,1cet
2.8900,66.2225,704.7353,2.0506,0.0000,5.6998,4.2941,10.1838,0.0059,0.0000,0.0000,65.6490,700.7167,2.0821,0.0000,5.7928,3.8340,10.4445,0.0053,0.0000,0.0000,4.0000,1iih
2.8900,31.9124,435.0327,0.8633,20.1131,2.4544,0.7987,0.6330,0.0000,0.0000,0.0000,33.5066,385.9022,0.5676,20.8989,2.0178,0.5794,0.5953,0.0000,0.0000,0.0000,2.0000,1ugp
2.8900,43.3568,629.9379,0.6098,25.7530,0.5581,8.0754,18.7502,0.6032,1.5072,0.0000,39.9460,600.8389,0.4590,30.2543,0.3221,8.0485,19.4008,0.4979,1.4975,0.0000,2.0000,3g31
2.9000,84.5346,1195.0435,2.9764,9.3293,7.3084,11.4551,54.6636,0.9390,0.0000,2.7049,68.0838,1237.6191,2.8101,2.8840,7.3741,9.5445,43.6304,0.9983,0.0000,3.2970,12.0000,3c2u
2.9200,67.2213,918.0367,3.2212,2.9942,7.8815,11.4378,12.5669,0.6576,0.0000,1.4571,74.9600,908.5836,3.5741,4.3429,7.5446,8.3972,11.9910,0.5845,0.0000,1.4191,5.0000,2fw6
2.9200,65.4568,916.9587,3.3216,3.1329,8.0592,11.4609,12.5745,0.6375,0.0000,1.3993,75.5039,912.3358,3.8154,4.3993,7.7335,8.3851,11.8802,0.5343,0.0000,1.3990,5.0000,2fwp
2.9300,47.5855,547.5635,0.9898,4.2295,2.2001,0.4644,0.9365,0.0000,0.0000,0.0000,40.8678,539.0571,1.0098,4.2657,2.3080,0.2900,1.2675,0.0000,0.0000,0.0000,1.0000,1tng
2.9600,40.4962,465.6205,0.7382,7.5079,1.4990,0.0000,0.0000,0.0000,0.0000,0.0000,35.4032,437.3177,1.0566,8.4848,2.2348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2br6
2.9600,69.0966,1033.7743,3.2915,4.1352,4.8702,5.2129,28.1384,0.1174,0.0000,0.0000,61.9519,958.2817,1.9849,0.3156,4.8352,5.8189,33.4980,0.6171,0.0000,0.0000,2.0000,3g34
2.9600,54.6517,793.1071,0.5747,12.0143,0.7696,0.5453,3.9043,0.0000,0.0000,0.0000,55.9678,787.2278,0.6911,15.4878,0.5658,0.5147,3.4859,0.0000,0.0000,0.0000,1.0000,3imc
2.9700,123.2754,2328.4265,1.9152,82.8569,0.3881,20.2463,199.7168,1.0981,1.8380,0.9122,123.2754,2328.4265,1.9152,82.8569,0.3881,20.2463,199.7168,1.0981,1.8380,0.9122,5.0000,2hw2
2.9800,110.1459,1493.8562,5.5447,0.0000,10.5526,26.9219,176.9962,2.8005,0.0000,3.5237,72.5209,1341.3995,3.9058,0.0000,7.4680,27.9981,158.7218,1.7531,0.0000,3.9841,7.0000,3ckb
2.9800,81.6261,1176.7753,3.9894,0.4526,7.4653,15.7094,85.1311,0.7251,0.0000,0.8600,68.7650,1083.7089,2.5100,0.0000,6.2862,14.1841,83.7564,0.3781,0.0000,0.5924,6.0000,3djq
3.0000,84.5224,1012.9344,7.5328,2.1930,10.3783,8.2141,14.3439,2.0262,0.0000,2.2868,90.2566,1034.2024,8.3115,0.8463,10.3677,8.9139,15.5160,1.3161,0.0000,1.7402,5.0000,1ecq
3.0000,50.1301,639.8545,1.3023,1.3857,3.4679,5.2686,2.9827,0.2031,0.0000,0.6214,38.5771,628.5235,1.0399,1.8214,2.9780,5.9289,2.8295,0.1475,0.0000,0.5323,4.0000,1hqg
3.0000,60.3719,590.1992,1.9317,0.0000,4.7735,2.7734,7.3549,0.0000,0.0000,0.0000,57.0272,568.5587,2.1902,0.0000,3.4968,2.5975,7.8909,0.0421,0.0000,0.2913,2.0000,1ws4
3.0000,29.1809,468.9393,0.5868,14.4168,1.4698,0.0000,0.0000,0.0000,0.0000,0.0000,26.3882,466.6987,0.4665,11.5694,1.5869,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2q8h
3.0000,54.4767,506.4278,2.8011,0.0000,6.4217,2.2245,4.5089,0.0000,0.0000,0.0000,47.9266,495.7379,2.6716,0.0000,6.6330,1.9723,4.8830,0.0000,0.0000,0.0000,3.0000,2rka
3.0000,67.2182,521.7751,4.6303,0.0000,8.8242,0.2429,0.3221,0.4741,0.0000,0.9836,69.0661,523.8030,4.0816,0.0000,6.9395,0.3448,0.5351,0.0000,0.0000,0.0000,2.0000,2v3u
3.0000,49.1398,735.3505,1.7577,6.5774,4.6178,0.5799,8.3093,0.0000,0.0000,0.0000,47.4379,747.4316,1.5320,8.3608,3.8796,0.5371,8.3225,0.0000,0.0000,0.0000,1.0000,3ime
3.0100,47.8107,521.4969,0.9080,6.9889,2.2491,0.9023,4.3043,0.0000,0.0000,0.0000,47.6791,521.4535,0.9076,6.9843,2.2584,0.8676,4.3197,0.0000,0.0000,0.0000,2.0000,1utm
3.0300,51.0362,701.8113,2.8660,0.0000,5.6471,0.0000,0.0000,0.0000,0.0000,0.0000,56.4330,694.3516,2.9644,0.0000,5.2988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1ogd
3.0300,60.3961,578.5232,2.3183,0.0000,5.4002,1.7210,7.8675,0.0000,0.0000,0.0000,42.3287,513.6149,1.5553,0.0000,3.5730,1.6789,8.2252,0.2433,0.0000,0.7047,2.0000,1ws5
3.0300,36.8545,489.0290,0.5055,0.0000,1.5160,0.8048,0.8743,0.0000,0.0000,0.0000,36.8550,488.2244,0.4920,0.0000,1.5052,0.7825,0.8749,0.0000,0.0000,0.0000,2.0000,2ha3
3.0500,100.8680,878.4333,4.0644,0.0000,9.0458,5.3465,23.8369,1.3892,0.0000,1.9938,88.5363,882.4418,5.3522,0.0000,10.5689,6.5118,23.9721,0.4530,0.0000,1.1426,6.0000,1uj5
3.0500,96.8470,817.0385,6.4656,0.0000,12.6482,3.1024,26.5283,0.3980,0.0000,0.9012,60.8531,756.1793,3.0953,0.0000,8.0992,10.2748,23.9028,0.4245,0.0000,1.5394,6.0000,1uj6
3.0800,72.4170,588.7484,4.4324,19.8334,6.4525,0.9715,0.4522,0.0000,0.0000,0.0000,74.2073,595.2700,4.4822,20.2285,3.2342,0.9714,0.4520,0.0000,0.0000,0.0000,1.0000,1y1z
3.1000,86.8894,1026.7246,8.3465,0.0000,13.8590,6.6884,15.6834,0.1781,0.0000,0.7901,83.2585,1024.1285,6.5415,0.0000,11.1741,8.3633,11.0008,1.7330,0.0000,3.1145,4.0000,1ec9
3.1000,37.2650,716.5703,0.9801,0.0000,1.7888,0.0000,0.0000,0.0000,0.0000,0.0000,38.0495,677.5765,0.3336,0.0000,1.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1pu7
3.1000,34.3971,725.6727,0.8557,0.0000,2.4755,0.0000,0.0000,0.0000,0.0000,0.0000,41.1769,689.7668,0.9897,0.0000,2.5206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1pu8
3.1000,149.0324,2522.9985,5.5694,4.9262,10.0413,45.4756,334.3315,2.4949,1.9547,4.5876,132.5294,2476.4424,4.7459,8.1149,8.0113,52.1727,349.7453,1.9672,2.0000,3.1077,12.0000,3baj
3.1000,45.7297,644.5480,0.7935,21.5003,0.9293,1.9315,9.0636,0.0000,1.3011,0.0000,39.4188,502.2052,0.9456,34.9671,1.9284,1.6170,9.3689,0.0000,1.4474,0.0000,2.0000,3buf
3.1100,64.6837,700.1862,1.9815,8.3646,4.6801,4.6949,6.2390,0.2668,0.0000,0.0000,64.8959,698.9838,1.8870,8.5014,4.5633,4.5808,6.2397,0.2946,0.0000,0.0000,2.0000,3c2r
3.1300,54.2355,776.4805,2.4724,3.1923,5.3670,4.5169,17.4412,0.3983,0.0000,0.9616,52.8106,745.0980,1.8215,7.1725,3.3843,4.5844,17.9190,0.0220,0.0000,0.0000,2.0000,1ax0
3.1500,73.8005,913.5443,4.2844,0.0000,7.7775,2.3023,3.4316,0.5782,0.0000,1.0000,57.0200,877.8652,2.4798,0.0000,5.8985,1.1265,4.8865,0.0418,0.0000,0.2919,1.0000,1e6q
3.1800,84.9646,982.0663,2.2696,9.9153,5.3845,12.3545,65.1391,0.0653,0.0000,0.0000,86.1481,1093.6960,1.8813,2.2616,4.2183,7.9522,55.2718,0.0950,0.0000,0.0000,9.0000,1lbk
3.1800,173.4861,2316.4714,7.9034,15.3945,14.7915,37.2408,275.0956,1.4388,0.0000,2.5595,144.2435,2260.0286,4.5291,9.3259,8.8596,32.3751,287.7994,1.0213,0.0000,1.9899,11.0000,1ro7
3.1800,42.3463,591.9858,0.8714,37.4570,2.1337,1.4304,10.5727,0.0000,1.6336,0.0000,54.1229,668.9938,1.7424,27.3509,2.4884,2.8278,10.7324,0.0263,1.5420,0.0000,3.0000,3bug
3.2000,46.4359,645.2981,2.4325,0.0000,5.5362,0.7946,3.0757,0.3655,0.0000,0.8636,38.9044,612.0297,2.0629,0.0000,4.3909,0.6031,3.7423,0.2583,0.0000,0.7261,1.0000,1axz
3.2100,117.7943,1511.3149,4.4507,0.0000,7.7946,12.3851,84.6282,0.5837,0.0000,0.0000,108.3910,1528.8444,3.2258,0.0000,6.6489,13.0787,89.9097,1.0496,0.0000,0.0000,6.0000,1s5z
3.2200,113.3228,1350.4219,4.2171,16.2712,5.0032,4.8860,58.4081,0.1236,0.0000,0.0000,98.6436,1298.1990,1.9315,34.7450,1.6045,3.9140,67.3148,0.3150,0.0000,0.0000,4.0000,1br6
3.2200,71.7407,848.1613,4.8537,0.0000,8.7948,1.5431,9.0316,0.2063,0.0000,0.8319,48.0359,815.2347,2.3408,0.0000,6.6750,1.1768,8.7495,0.0802,0.0000,0.4046,2.0000,1e6s
3.2200,36.9923,339.8898,0.3863,0.0000,0.7580,0.0000,0.0000,0.0000,0.0000,0.0000,37.2163,338.9251,0.3723,0.0000,0.7204,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1ew9
3.2200,121.6052,2283.2466,5.2668,4.4905,10.0772,32.0743,212.6632,1.4429,1.3848,3.9709,110.4552,2315.3369,4.2251,6.7137,7.5136,30.1988,211.7140,2.5757,1.4343,5.8273,9.0000,1k1y
3.2200,70.9905,696.8434,2.1657,39.6266,4.9652,1.0959,13.3708,0.0000,1.4745,0.0000,45.7430,679.1029,1.7745,30.1726,4.6731,1.1693,13.3115,0.0000,1.4768,0.0000,3.0000,1tog
3.2200,32.9029,556.0675,0.9312,0.0000,3.2981,0.0000,0.0000,0.0000,0.0000,0.0000,32.3288,577.7628,1.6758,0.0000,4.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2ri9
3.2300,59.0719,922.7646,2.4642,10.9952,5.6307,1.9775,22.4116,0.2333,0.0000,0.6443,68.5427,972.5012,4.1228,6.6982,5.9674,3.2972,22.9720,0.1500,0.0000,0.5330,3.0000,1px4
3.2500,60.5670,608.2511,2.4253,4.1411,4.5701,0.2830,2.6998,0.0000,0.0000,0.0000,60.8259,593.5073,2.3069,3.5920,4.4151,0.2781,2.6989,0.0000,0.0000,0.0000,1.0000,1v2j
3.2600,46.6639,769.9881,1.4667,34.1654,1.8640,2.2602,2.8324,0.2614,5.2469,0.0000,44.0961,769.2659,1.4835,35.1408,1.8446,2.4396,2.8181,0.2013,5.2387,0.0000,2.0000,5yas
3.2700,105.7211,1655.1007,3.0461,3.7085,6.0347,10.3919,71.5051,0.0209,0.0000,0.0000,95.4066,1587.7355,3.4194,0.0523,7.1534,11.2320,100.0841,0.0250,0.0000,0.0000,7.0000,3ioe
3.2800,100.7178,1326.9822,4.4318,9.2223,8.1482,6.4858,84.8895,0.2506,0.0000,0.0000,97.8954,1228.9037,4.8622,3.5531,8.5343,8.3845,66.5760,0.1327,0.0000,0.0000,4.0000,3d52
3.3000,43.6942,840.8570,2.6488,0.0000,6.4217,8.1821,13.4167,0.0174,0.0000,0.0000,39.6860,832.3688,2.5798,0.0000,6.6411,3.9389,16.9439,0.0000,0.0000,0.0000,3.0000,1phw
3.3000,61.9049,666.2623,2.8587,0.0000,7.1412,3.0010,7.9456,0.0000,0.0000,0.0000,61.6342,667.8578,2.9507,0.0000,7.2255,3.4064,7.7935,0.0003,0.0000,0.0000,3.0000,1tpw
3.3100,63.8434,1200.3969,0.6339,48.1855,0.5693,8.2669,65.0244,0.4335,7.9596,0.7788,62.5155,1192.5481,0.6308,48.2390,0.5295,8.0593,64.2209,0.4205,6.9577,0.7882,5.0000,1pzp
3.3200,79.5961,1073.3311,1.9525,51.9381,1.9612,16.7283,83.6405,0.4160,13.0849,0.0000,79.4566,1073.2920,1.9782,53.0597,1.9708,16.3526,82.6488,0.4514,12.8351,0.0000,5.0000,1pzo
3.3200,49.3135,635.3434,1.0837,2.8095,1.6954,0.0000,0.0000,0.0000,0.0000,0.0000,49.3932,657.7474,2.7992,2.0000,3.8005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2wk6
3.3300,96.9873,1425.5348,1.9635,0.0000,4.5705,32.0617,192.0305,1.6884,0.0000,1.8696,76.9595,1289.8010,2.1886,0.0000,5.9819,39.8368,199.0288,1.0150,0.0000,0.8621,8.0000,1jlr
3.3300,65.0121,813.7963,1.0056,19.6802,1.6259,5.2186,18.4121,0.0398,0.0000,0.0000,64.2622,806.6968,0.9454,19.8453,1.5713,5.6423,18.1602,0.0695,0.0000,0.0000,2.0000,2pnc
3.3500,63.5282,713.4662,1.6377,3.8778,4.2471,4.9884,6.1839,0.2060,0.0000,0.0000,58.2147,707.4258,1.7212,3.5965,4.5350,5.0106,6.1784,0.1697,0.0000,0.0000,2.0000,3c2o
3.3600,82.8587,1174.0742,0.7720,65.1500,1.6385,8.0768,31.7055,0.0411,5.1572,0.0000,71.7695,1068.1095,0.7545,55.9296,1.4321,9.3335,50.0195,0.0763,7.1055,0.0000,9.0000,2vc7
3.3700,50.6625,595.2126,1.0467,4.3413,2.3884,0.5939,2.0383,0.0000,0.0000,0.0000,49.9088,594.7087,1.0079,4.1726,2.3278,0.4786,2.0749,0.0000,0.0000,0.0000,1.0000,1tnh
3.3700,61.3103,592.3666,2.1831,6.6036,4.3767,0.2689,2.7164,0.0000,0.0000,0.0000,61.3384,592.4453,2.1257,6.6163,4.2863,0.2688,2.7163,0.0000,0.0000,0.0000,1.0000,1v2u
3.3700,69.9242,1004.2952,2.3973,12.5366,4.1966,5.8913,62.0488,0.1137,0.7821,0.0000,62.3073,1007.5545,1.2164,10.6344,2.5607,6.2720,54.2123,0.4562,0.2853,0.6990,3.0000,3d8z
3.3800,72.8904,1296.4088,3.8621,0.3072,7.2319,18.5244,79.6543,0.4911,0.0000,0.5161,73.6255,1266.2582,3.9095,0.4437,7.9317,17.0503,73.7601,0.7511,0.0000,0.4069,6.0000,2fzg
3.4000,155.9883,2092.5449,6.8075,0.0000,13.0037,12.6492,126.8427,0.3373,0.0000,0.0000,141.9868,2102.9375,7.5623,0.0000,12.6748,10.8951,128.5165,0.4021,0.0000,0.4618,8.0000,1bxr
3.4000,85.6333,1548.9889,1.0589,60.2799,1.1886,15.5428,64.4983,0.2564,17.9614,0.0000,83.4590,1504.6884,0.6571,59.2949,0.9198,12.1721,59.2781,0.0316,17.0770,0.0000,13.0000,1ikt
3.4000,51.3617,738.9743,1.0121,8.5835,2.1284,4.5371,18.4794,0.1381,0.0000,0.0000,49.2785,745.2288,0.9301,1.1129,1.9113,5.1455,18.0006,0.1055,0.0000,0.0000,3.0000,1jt1
3.4000,40.7175,467.9263,0.3365,54.0918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7151,466.6539,0.3273,54.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1l83
3.4000,135.3373,1920.8440,7.7896,0.0000,16.0288,19.4621,153.5856,0.2778,0.0000,0.0000,131.1640,1991.1117,7.8229,0.0000,12.3582,23.2817,156.3919,0.1237,0.0000,0.0000,8.0000,1m83
3.4000,68.9145,752.7289,3.5969,6.9564,6.6923,0.6698,3.0315,0.0000,0.0000,0.0000,59.1533,750.6163,3.0299,3.7856,5.5197,0.4607,2.9454,0.2758,0.0000,0.7502,1.0000,1uz4
