pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
6.6000,113.0127,1931.2393,4.6737,0.0000,8.1772,16.7734,119.5189,0.2035,0.0000,0.0811,8.0000,3.0000,1b38
6.8900,142.7764,1908.1918,5.9973,20.2040,12.8819,15.4103,140.5254,0.6012,0.0000,0.4269,15.0000,3.0000,1b3f
6.7000,125.5791,1730.2957,4.8194,33.5981,10.9313,15.9358,112.7143,0.4836,0.0000,0.4677,15.0000,3.0000,1b3g
6.2100,130.9731,1957.0486,5.5530,39.5727,12.1800,16.2321,153.8258,0.3983,0.0000,0.3142,15.0000,3.0000,1b3h
5.8900,109.6926,1430.0565,4.9484,13.2103,11.7028,10.3933,83.3587,0.0283,0.0000,0.0000,13.0000,3.0000,1b3l
7.2800,141.5945,1977.2389,5.3656,45.6648,11.4445,14.7675,152.6144,0.4979,0.0000,0.4136,15.0000,3.0000,1b40
5.2800,112.1856,1687.0399,5.4256,25.7508,10.4208,17.3414,105.0547,0.3923,0.0000,0.8195,12.0000,3.0000,1b46
5.4600,120.8710,1668.2526,4.8798,19.8775,12.1481,14.2715,104.5647,0.3686,0.0000,0.2673,15.0000,4.0000,1b4h
5.2300,128.2256,1753.0944,5.2502,22.7442,12.2959,13.6404,128.0917,0.4383,0.0000,0.3496,15.0000,3.0000,1b4z
7.3700,122.1194,1616.7495,4.3599,10.7325,10.5444,15.0714,90.3019,0.3475,0.0000,1.1565,14.0000,4.0000,1b51
7.1200,119.5372,1645.8494,4.7877,18.9535,11.7010,14.7298,108.5558,0.4545,0.0000,0.4395,14.0000,4.0000,1b52
7.4000,98.2601,1284.2804,6.6171,0.0000,12.4737,31.2568,132.3819,1.3033,0.0000,0.5840,8.0000,2.0000,1b55
6.5900,138.2161,1989.0652,4.8313,43.3797,11.5222,13.6179,155.0193,0.4715,0.0000,0.3714,15.0000,4.0000,1b58
6.0100,121.0679,1603.4092,5.6742,13.8474,12.9874,12.8218,98.8344,0.4549,0.0000,0.2688,14.0000,4.0000,1b5h
7.0500,121.5053,1735.8542,5.2927,20.8205,12.1856,14.1974,126.7105,0.5239,0.0000,0.3997,15.0000,3.0000,1b5i
7.4300,134.8122,1813.0663,6.3177,26.4355,14.1580,12.9309,134.5206,0.0241,0.0000,0.0000,16.0000,3.0000,1b5j
7.8200,126.5082,1683.3291,5.0818,27.9629,11.7770,15.0978,111.5842,0.4065,0.0000,0.3549,15.0000,3.0000,1b6h
7.9200,141.4751,2502.4136,4.9800,50.2074,9.0681,37.3269,290.9643,0.8497,5.8495,0.0563,13.0000,1.0000,1b6j
8.7400,133.0683,2421.5935,3.0994,65.4280,5.8727,35.3706,269.4971,1.0802,6.6351,0.7138,12.0000,2.0000,1b6k
8.3000,110.1220,2091.6309,2.5830,46.3614,5.3694,16.2381,179.8948,1.3330,1.6620,0.2536,7.0000,1.0000,1b6l
8.4000,122.7348,2239.2715,2.9297,76.9667,4.6041,26.1672,209.0172,1.6099,0.5365,0.5227,11.0000,1.0000,1b6m
10.5200,105.7505,1356.1046,3.2589,2.7099,6.2068,9.5298,49.4361,0.5589,0.0000,0.0000,2.0000,4.0000,1b8n
7.8500,118.4062,1687.6984,1.4533,56.6755,3.0181,8.0385,73.8515,0.0398,5.8640,0.0000,6.0000,0.0000,1b8y
7.7000,163.3987,2969.0476,4.5767,76.6949,7.5717,57.1569,413.2776,1.1935,2.2377,0.6911,28.0000,1.0000,1bai
8.7000,44.9839,524.1915,1.4438,13.0763,2.6702,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1bcd
6.3400,124.8684,2043.6156,2.8021,77.3767,4.0928,42.1325,218.6477,0.9573,9.3248,0.0000,14.0000,1.0000,1bdq
8.5700,69.8481,1302.7773,3.0929,24.4690,1.9334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1bgq
4.3800,130.6686,1520.3534,3.1552,41.1850,6.9572,37.3925,296.9397,0.6954,0.7019,0.5982,20.0000,0.0000,1bhf
6.8400,101.6171,1532.9680,1.8155,40.8807,2.9394,20.9234,135.5876,0.7895,8.9069,0.5388,9.0000,0.0000,1bhx
4.8000,85.5722,1043.9395,2.4198,12.5413,5.4516,4.8549,42.9950,0.6389,0.0000,0.0000,3.0000,1.0000,1bju
5.5400,91.0254,1195.4717,2.2476,13.7805,4.4622,6.9349,69.7447,0.6573,5.0961,0.0000,5.0000,1.0000,1bjv
9.3400,70.5131,937.8665,2.0331,42.6338,3.8367,4.3470,61.9563,0.0572,0.1553,0.0000,5.0000,1.0000,1bn1
9.8900,73.2205,1051.7300,2.9106,24.7590,3.2005,0.6168,26.5578,0.0000,0.0000,0.0000,2.0000,1.0000,1bn3
9.3100,70.6850,956.5347,2.0599,33.6712,3.7239,4.9450,63.4808,0.0104,0.0641,0.0000,6.0000,1.0000,1bn4
10.0000,76.5029,1074.0997,3.1257,23.8186,3.2741,0.9834,27.5775,0.0000,0.0000,0.0000,2.0000,1.0000,1bnn
9.4900,79.4624,1162.6157,2.6455,7.7625,3.5437,9.0154,62.4275,0.0037,2.0000,0.0000,6.0000,1.0000,1bnq
9.8000,77.0407,1138.1821,3.0825,28.8036,4.2228,0.7049,27.7139,0.0000,0.0000,0.0000,2.0000,2.0000,1bnt
9.7000,67.5236,1121.4752,2.7113,18.1217,4.2974,5.6648,57.0575,0.1023,0.0000,0.0000,3.0000,2.0000,1bnu
8.7700,56.1517,1079.0322,0.7427,7.5190,0.8174,3.8577,42.1161,0.0429,0.0000,0.0000,3.0000,1.0000,1bnv
9.0800,69.8944,953.4269,1.1896,23.3083,1.6895,2.9161,49.1819,0.0010,0.0000,0.0000,5.0000,1.0000,1bnw
5.4000,66.1326,1041.4578,3.7487,0.7655,8.8331,3.6104,53.7944,0.2746,0.5605,0.0000,4.0000,1.0000,1bp0
5.2200,55.9909,1082.5820,2.6866,0.0000,6.6364,33.9555,88.1280,0.6226,0.0000,0.0000,6.0000,0.0000,1bq4
3.2200,113.3228,1350.4219,4.2171,16.2712,5.0032,4.8860,58.4081,0.1236,0.0000,0.0000,4.0000,1.0000,1br6
9.3000,168.2112,2654.3518,3.9099,98.9712,7.3709,39.9465,418.3107,0.4976,20.9824,0.0000,12.0000,2.0000,1bv7
8.9600,159.3765,2677.6504,4.9924,86.3232,8.0063,41.8432,413.5923,0.8318,23.0048,0.0000,12.0000,2.0000,1bv9
7.6000,150.4991,2693.9563,5.1142,85.6841,9.4546,33.8178,413.7260,1.0483,15.1601,0.0000,12.0000,2.0000,1bwa
8.4200,175.1442,2883.3374,5.4143,89.6541,10.5751,33.1610,419.2051,1.1448,15.2102,1.9502,12.0000,2.0000,1bwb
7.3800,140.5024,2027.9410,3.7081,65.8557,5.5578,47.4386,286.0446,1.5505,7.3707,1.2369,19.0000,0.0000,1bxq
3.4000,155.9883,2092.5449,6.8075,0.0000,13.0037,12.6492,126.8427,0.3373,0.0000,0.0000,8.0000,3.0000,1bxr
5.0000,89.7723,1678.0028,6.7610,0.0000,13.5313,11.6460,109.9489,0.5027,0.0000,1.0789,6.0000,7.0000,1byk
4.9200,138.7215,1299.7856,6.0459,81.2732,8.0796,11.1268,95.1620,0.4310,2.3205,0.7054,8.0000,0.0000,1bzc
4.6600,109.0930,1111.1141,4.9561,83.5986,5.2348,3.0535,40.3520,0.0569,2.1464,0.0000,3.0000,0.0000,1bzj
8.3400,136.6215,1591.5269,10.3783,6.6710,16.1564,6.6676,82.8376,0.2274,0.0000,0.0000,4.0000,2.0000,1bzy
7.6300,91.0095,1128.5388,2.2479,5.1456,5.1155,2.8433,47.5637,0.1223,0.0000,0.0000,3.0000,1.0000,1c1r
8.2500,84.1831,1207.4242,2.0962,10.8456,4.1681,2.6051,45.6611,0.1085,0.0000,0.4707,3.0000,1.0000,1c1u
7.6400,96.2406,1296.5837,3.1588,12.0066,5.7541,3.5933,56.1963,0.5596,0.0000,1.0000,4.0000,3.0000,1c1v
3.6800,68.0940,721.5100,1.5107,1.0085,1.1394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1c3x
10.3700,128.7876,1760.9349,4.6339,47.6075,3.6202,26.1170,168.2775,0.2820,0.0000,0.3759,7.0000,1.0000,1c4u
10.8000,131.7449,1791.2931,3.7056,76.9281,3.7202,29.0174,206.4384,0.7566,7.7628,0.0000,7.0000,2.0000,1c4v
6.9600,92.3783,1246.3585,3.9850,43.0825,5.6969,6.8117,60.2855,2.5336,0.7465,1.0000,3.0000,0.0000,1c5c
4.7000,59.5690,761.9669,1.7905,1.0693,3.3047,0.7555,9.6929,0.0000,0.0000,0.0000,1.0000,1.0000,1c5n
3.4900,54.8377,599.7986,1.9569,6.1512,3.6720,0.7405,2.1701,0.0000,0.0000,0.0000,1.0000,1.0000,1c5o
4.6800,59.3211,609.5048,1.2314,5.5897,3.2662,0.8381,2.1506,0.0000,0.0000,0.0000,1.0000,1.0000,1c5p
6.3600,72.0454,759.1590,2.1621,4.1018,4.0789,0.6797,9.7825,0.0000,0.0000,0.0000,1.0000,1.0000,1c5q
6.0000,60.9888,694.8497,1.3363,7.4688,3.3964,0.3640,8.5365,0.0000,0.0000,0.0000,1.0000,1.0000,1c5s
4.1000,55.5772,739.8306,1.2044,4.1859,3.4518,0.3969,8.4908,0.0000,0.0000,0.0000,1.0000,1.0000,1c5t
6.6800,72.7093,770.2834,2.3950,6.6260,4.0354,0.3789,10.2123,0.0000,0.0000,0.0000,1.0000,1.0000,1c5x
4.2000,67.7861,771.2724,2.0427,4.5215,4.0399,0.5379,8.3234,0.0000,0.0000,0.0000,1.0000,1.0000,1c5y
4.0100,60.5455,613.5508,1.4562,6.5589,3.3090,0.7537,2.1917,0.0000,0.0000,0.0000,1.0000,1.0000,1c5z
10.3000,146.4915,2402.4158,2.8640,83.6648,4.7195,32.4171,299.9330,1.3875,5.5622,0.0000,12.0000,2.0000,1c70
4.8500,109.1479,1037.9727,5.5339,39.8728,6.8674,5.5956,39.5094,0.6554,0.0000,0.9774,3.0000,0.0000,1c83
5.0000,106.5046,1088.1807,4.0047,56.3584,3.5719,6.7239,41.7762,0.8643,0.0000,1.0000,3.0000,0.0000,1c84
4.7000,98.8566,1013.9081,6.9895,21.7695,8.5120,4.4231,38.2179,0.5137,0.0000,0.7641,3.0000,0.0000,1c86
4.2000,87.0952,971.9502,4.2496,22.4270,5.0626,4.3536,37.5779,1.1061,0.0000,0.9976,3.0000,0.0000,1c87
5.2900,101.1388,1008.7958,5.8092,23.3062,6.2290,4.9129,36.6314,1.5134,0.0000,1.0000,3.0000,0.0000,1c88
7.7200,129.1732,2117.4924,2.2295,68.7346,2.9141,21.1634,123.9379,0.3408,5.8489,0.0000,8.0000,0.0000,1caq
6.3500,66.8390,1035.1555,2.7715,39.7686,5.0652,10.9703,26.7337,0.4359,3.7787,0.0000,5.0000,0.0000,1cbx
4.7400,60.5395,613.9377,2.3416,3.9958,4.6226,0.2003,2.8174,0.0000,0.0000,0.0000,1.0000,1.0000,1ce5
4.9600,59.6872,453.7046,1.0987,35.6281,2.5595,3.0292,7.0655,0.0000,0.0000,0.0000,5.0000,1.0000,1cea
6.0000,56.6274,549.2037,1.5646,34.2166,3.6722,1.1351,8.3596,0.0000,0.0000,0.0000,2.0000,1.0000,1ceb
2.8900,66.6802,808.1422,0.4480,51.4274,0.0000,5.8819,87.1351,0.0063,9.2354,0.0000,8.0000,0.0000,1cet
6.8700,141.1857,1875.0289,2.7816,49.0691,4.0297,43.4661,265.9800,1.0604,1.0047,0.3226,19.0000,0.0000,1cgl
7.0000,140.3719,1696.1860,6.1986,0.0000,11.0053,10.1213,128.8070,0.1006,0.0000,0.0000,6.0000,1.0000,1ch8
7.4400,142.1901,1994.7289,1.8856,67.6836,2.3201,18.4400,129.7129,0.3198,5.6604,0.0000,8.0000,0.0000,1ciz
7.7200,90.4318,1206.3112,1.6210,22.3666,3.0070,14.1618,99.3840,0.0200,0.0000,0.0000,12.0000,2.0000,1cnw
7.3700,64.1668,1078.2179,0.8994,23.1694,1.5615,17.6267,59.8832,0.4067,0.0000,1.1896,10.0000,2.0000,1cnx
7.8500,85.8020,1363.0492,1.6713,51.3352,2.4857,25.5903,178.1637,0.4636,3.0076,0.6232,14.0000,2.0000,1cny
6.6600,63.3590,1017.1278,2.7713,24.3861,6.2398,9.3218,31.7599,0.2905,1.4803,0.2804,5.0000,2.0000,1cps
6.5200,136.0332,1759.6650,2.4129,69.3509,3.0361,21.4227,187.9171,0.7465,1.4656,0.8400,12.0000,1.0000,1ct8
4.5200,90.4260,1305.5015,3.0909,10.4307,4.5538,7.9545,28.5706,0.0186,0.0000,0.1950,2.0000,3.0000,1ctt
11.9200,97.7543,1396.6830,3.9373,11.1710,6.5933,7.9630,33.5917,0.1925,0.0000,0.5566,2.0000,4.0000,1ctu
6.0000,144.2393,1394.5265,7.3819,0.0000,13.5442,10.0662,108.4885,0.1244,0.0000,0.0000,6.0000,3.0000,1d2e
9.0900,126.1486,1675.9688,1.1182,73.0073,0.5964,12.2476,164.8047,0.4372,17.1862,0.0000,9.0000,1.0000,1d3d
7.3900,139.7357,1674.3868,1.5137,64.3969,0.6768,13.0741,169.1496,0.2394,9.6586,0.0000,11.0000,1.0000,1d3p
10.0000,155.4980,2488.6265,3.8257,109.9667,6.2726,37.2254,279.0037,0.9027,0.0358,1.3528,13.0000,3.0000,1d4h
8.8500,163.4805,2547.6628,4.0224,112.1611,6.8283,34.4931,283.1621,0.3848,1.6917,0.0000,13.0000,3.0000,1d4i
8.3600,159.1274,2554.6741,3.2485,109.2041,5.9562,38.2489,303.6407,0.8513,0.0376,1.1319,14.0000,3.0000,1d4j
9.2200,141.8982,2476.1531,4.7885,89.0299,6.9152,28.4682,256.4696,0.9750,7.7344,0.0000,11.0000,2.0000,1d4k
8.7700,118.0955,2187.6306,3.2603,64.2589,4.9094,27.1300,204.7888,0.8089,2.8146,0.0000,9.0000,2.0000,1d4l
6.3000,109.9984,1487.2614,1.9510,58.4074,3.2062,6.6199,83.8659,0.1463,7.5284,0.0000,4.0000,1.0000,1d4p
11.1000,129.1074,2119.1069,3.9189,73.9015,6.2383,34.3097,245.6345,0.6558,27.0320,0.0000,12.0000,1.0000,1d4y
6.1700,127.1586,1613.6992,2.3965,109.8224,1.0060,6.0916,84.8616,0.2182,9.6382,0.0000,7.0000,1.0000,1d6v
5.9600,115.7302,1774.5846,3.0950,47.3242,3.0245,25.9139,190.3625,1.5257,0.0000,1.0000,7.0000,0.0000,1d6w
3.6000,44.7454,311.2401,0.3414,0.0000,0.4802,1.7697,0.2667,0.0000,0.0000,0.0000,2.0000,0.0000,1d7i
9.1100,110.0600,1543.6750,2.4464,45.2705,2.6043,23.9988,149.6250,0.6466,0.0000,0.5266,7.0000,1.0000,1d9i
9.2600,99.9250,1868.4570,2.2455,107.2991,4.0698,7.9985,108.3407,0.0175,18.8031,0.0000,6.0000,3.0000,1db1
6.7000,138.7695,1731.3230,3.6204,49.4743,5.7765,18.0907,136.4473,0.3399,0.6572,0.4685,10.0000,1.0000,1dfo
6.5500,110.8683,1540.4407,2.1443,41.2208,4.0331,13.4937,128.3373,0.0555,0.3820,0.0000,9.0000,1.0000,1dhj
10.6600,176.5870,2721.0278,3.3627,104.5053,5.6037,73.6537,544.2607,2.4677,18.3843,0.3394,19.0000,2.0000,1dif
6.4900,94.7955,938.7979,1.7930,19.4249,2.6418,9.6417,60.8104,0.0366,0.0000,0.0000,7.0000,0.0000,1dl7
9.5500,129.8409,2169.2371,3.5129,92.8460,5.9059,35.1672,287.6975,0.3941,19.3545,0.0000,8.0000,4.0000,1dmp
8.0000,102.6171,1148.7056,6.0558,1.9143,13.4479,7.2645,83.1090,0.0575,0.0000,0.0000,4.0000,2.0000,1dqn
11.0500,105.0656,1508.5171,5.8060,4.8405,8.3130,9.4957,68.3840,0.0624,0.0000,0.0000,4.0000,3.0000,1dqx
7.4000,73.4588,735.9968,5.1457,0.0000,10.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1drj
6.8200,77.6929,741.3889,5.7692,0.0000,10.1662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1drk
6.5400,139.7951,2034.5703,5.2740,19.2873,9.3313,20.4993,199.8580,0.0579,0.3144,0.0000,11.0000,5.0000,1drv
4.8200,82.0707,1101.7157,2.8004,9.8286,6.6570,12.3444,92.9972,0.1055,1.0000,0.0000,6.0000,1.0000,1dud
11.8000,116.3116,1202.9707,8.5055,2.5045,16.4573,7.4020,39.9819,0.4512,0.0000,0.0000,8.0000,2.0000,1duv
4.3600,96.8274,1200.1470,1.8892,53.3129,3.9012,8.0981,53.2030,0.0187,2.3988,0.1001,6.0000,1.0000,1dy4
6.1000,40.0401,910.5825,0.7148,24.5830,0.0000,8.0600,7.6876,0.1828,0.0000,0.0000,3.0000,0.0000,1dzk
5.8900,79.1649,1187.7250,2.0353,17.3376,2.7538,4.5447,42.3749,0.6656,0.0000,0.9139,4.0000,1.0000,1e1x
4.9400,84.6427,1216.2371,4.4105,33.0364,4.8240,4.8696,40.0364,0.2371,2.3723,0.0000,2.0000,2.0000,1e2k
4.2900,97.6950,1159.6376,2.3774,38.0171,3.3645,5.4752,39.5176,0.3332,2.2806,0.5219,2.0000,2.0000,1e2l
4.3400,47.3923,1245.1858,0.9307,47.0927,0.9365,13.7561,41.9691,0.0939,6.7498,0.0000,4.0000,2.0000,1e3v
8.4100,40.8390,763.3685,0.6447,36.7183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1e4h
4.0000,121.8773,1779.5107,4.7909,0.0000,10.0382,23.6963,234.9993,1.6546,0.0000,3.8333,11.0000,13.0000,1e5j
3.1500,73.8005,913.5443,4.2844,0.0000,7.7775,2.3023,3.4316,0.5782,0.0000,1.0000,1.0000,4.0000,1e6q
3.2200,71.7407,848.1613,4.8537,0.0000,8.7948,1.5431,9.0316,0.2063,0.0000,0.8319,2.0000,5.0000,1e6s
6.0100,129.6720,1397.4077,3.7021,37.5126,5.2079,14.2727,165.9171,0.4361,7.0538,0.0000,7.0000,1.0000,1eb2
9.0500,137.8618,2430.5518,3.8684,87.4125,7.2017,45.3063,317.7408,1.0730,0.0000,1.5300,19.0000,2.0000,1ebw
9.7000,157.3039,2543.0122,4.4268,105.8673,7.4217,36.5883,300.8199,1.1162,0.0000,1.2135,13.0000,4.0000,1eby
9.4000,145.7410,2449.4038,3.5216,75.6596,7.2736,50.8239,287.3577,1.3096,0.2651,1.1103,15.0000,3.0000,1ebz
8.4900,175.8410,2693.7617,5.6247,102.1776,8.1450,52.2050,341.2237,1.4006,0.3380,1.4566,13.0000,4.0000,1ec0
8.9200,144.1082,2287.5430,5.0121,72.8857,3.3912,64.1274,390.8684,2.3835,16.5011,3.1312,19.0000,2.0000,1ec1
10.0000,150.0131,2704.8193,4.5057,88.5509,8.0839,44.8538,402.8158,0.4549,3.8513,0.7703,19.0000,2.0000,1ec2
9.0400,170.9621,2717.0322,4.1770,85.1942,6.0586,53.4609,433.8711,1.4145,13.8129,0.9928,21.0000,2.0000,1ec3
3.1000,86.8894,1026.7246,8.3465,0.0000,13.8590,6.6884,15.6834,0.1781,0.0000,0.7901,4.0000,4.0000,1ec9
3.0000,91.9827,1006.0381,8.0753,1.3604,10.8411,5.4258,15.6301,1.4803,0.0000,0.9622,5.0000,3.0000,1ecq
4.8500,100.9626,932.7811,3.7231,38.1065,4.5128,6.3301,28.5031,0.7784,0.0000,1.0000,3.0000,0.0000,1ecv
8.2200,95.1989,1065.6997,1.9019,44.7465,2.8431,2.5639,51.8750,0.0458,0.0000,0.0000,3.0000,0.0000,1efy
5.7000,65.5473,666.8884,2.8559,0.0000,6.7254,3.3559,4.4873,0.0001,0.0000,0.0000,3.0000,0.0000,1egh
11.0600,100.3882,1530.1647,5.7969,5.1477,10.8808,13.2729,65.1203,0.6125,0.0000,0.0000,4.0000,3.0000,1eix
5.6200,105.0378,1353.1079,3.9764,6.9454,6.5300,4.7878,55.4064,0.7067,0.0000,0.0000,4.0000,0.0000,1ejn
6.6600,92.1624,1370.4507,0.8682,48.5215,1.2260,31.4330,223.4834,0.2747,12.2374,0.5263,13.0000,1.0000,1elc
6.7000,100.5133,1473.9231,4.3292,47.0613,3.5265,19.1532,177.4823,0.9031,6.3486,0.9418,9.0000,0.0000,1eld
6.8500,111.4337,1357.1322,3.6418,51.3519,2.9735,15.6893,120.3647,1.1462,3.8193,0.8713,8.0000,0.0000,1ele
4.9600,89.3847,1479.7527,2.7749,28.3162,6.6768,55.3146,326.1671,1.1325,1.5765,2.8790,22.0000,0.0000,1elr
6.9600,120.0734,2018.8573,2.9161,65.3715,4.5293,41.0733,352.5274,1.3520,14.2904,1.5808,19.0000,0.0000,1ent
5.0800,64.5572,782.2551,1.6334,27.4312,4.2105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1enu
7.9600,144.8307,2127.7246,5.8426,66.0160,9.3206,36.9282,336.8199,1.2563,14.7795,0.9953,15.0000,2.0000,1epo
8.1000,72.3834,1497.8911,0.6985,88.1945,0.5223,9.6303,65.0132,0.6406,18.9973,0.0000,7.0000,0.0000,1erb
2.2600,45.6237,509.4937,2.1995,0.0000,3.7192,2.4690,1.6297,0.0208,0.0000,0.0000,2.0000,0.0000,1ew8
3.2200,28.9840,294.9727,0.7390,0.0000,2.0910,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1ew9
6.3300,194.2744,2386.1074,8.8696,0.0000,16.3165,21.5659,236.1875,1.3097,0.0000,0.5467,13.0000,4.0000,1ex8
5.1000,132.4675,1605.4858,3.1499,0.0000,5.7094,40.4622,254.8996,1.6715,0.0000,4.3247,14.0000,15.0000,1ez9
9.0500,165.2314,1651.7241,4.0698,100.7688,5.2400,11.5481,143.3121,0.1215,9.1060,0.0000,10.0000,2.0000,1ezq
7.6600,120.3465,1529.3641,2.0330,32.3722,2.8048,10.0184,111.4417,0.0585,1.9255,0.0000,5.0000,0.0000,1f0r
7.7400,119.0031,1363.0004,1.4508,34.7088,1.3555,10.9005,101.3545,0.1954,1.1910,0.0000,5.0000,0.0000,1f0s
